Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.66 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.46 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa)
193,-91.348468,-96.344995,-87.352557,-74.50518,-64.427018,-53.381838,-45.442143,-35.095837,-27.601145,-16.256434,0,0,0,0
194,-91.282013,-96.274905,-87.289009,-74.450978,-64.380149,-53.343004,-45.409084,-35.070305,-27.581065,-16.244608,0,0,0,0
195,-91.215558,-96.204815,-87.225461,-74.396777,-64.333279,-53.304169,-45.376026,-35.044773,-27.560986,-16.232782,0,0,0,0
196,-91.149103,-96.134725,-87.161913,-74.342575,-64.286409,-53.265334,-45.342967,-35.019241,-27.540906,-16.220955,0,0,0,0
197,-91.082648,-96.064636,-87.098365,-74.288373,-64.239539,-53.2265,-45.309908,-34.993709,-27.520827,-16.209129,0,0,0,0
198,-91.016193,-95.994546,-87.034817,-74.234172,-64.192669,-53.187665,-45.27685,-34.968178,-27.500747,-16.197303,0,0,0,0
199,-90.949738,-95.924456,-86.971269,-74.17997,-64.145799,-53.14883,-45.243791,-34.942646,-27.480668,-16.185476,0,0,0,0
200,-90.883284,-95.854366,-86.907721,-74.125768,-64.098929,-53.109996,-45.210732,-34.917114,-27.460588,-16.17365,0,0,0,0
201,-90.816829,-95.784276,-86.844173,-74.071567,-64.052059,-53.071161,-45.177674,-34.891582,-27.440509,-16.161824,0,0,0,0
202,-90.750374,-95.714186,-86.780625,-74.017365,-64.005189,-53.032326,-45.144615,-34.86605,-27.420429,-16.149997,0,0,0,0
203,-90.683919,-95.644096,-86.717077,-73.963164,-63.958319,-52.993492,-45.111557,-34.840518,-27.40035,-16.138171,0,0,0,0
204,-90.617464,-95.574007,-86.653529,-73.908962,-63.91145,-52.954657,-45.078498,-34.814987,-27.38027,-16.126344,0,0,0,0
205,-90.551009,-95.503917,-86.589981,-73.85476,-63.86458,-52.915822,-45.045439,-34.789455,-27.360191,-16.114518,0,0,0,0
206,-90.484554,-95.433827,-86.526433,-73.800559,-63.81771,-52.876988,-45.012381,-34.763923,-27.340111,-16.102692,0,0,0,0
207,-90.418099,-95.363737,-86.462885,-73.746357,-63.77084,-52.838153,-44.979322,-34.738391,-27.320032,-16.090865,0,0,0,0
208,-90.351644,-95.293647,-86.399337,-73.692155,-63.72397,-52.799318,-44.946263,-34.712859,-27.299952,-16.079039,0,0,0,0
209,-90.285189,-95.223557,-86.335789,-73.637954,-63.6771,-52.760484,-44.913205,-34.687328,-27.279873,-16.067213,0,0,0,0
210,-90.218734,-95.153467,-86.272241,-73.583752,-63.63023,-52.721649,-44.880146,-34.661796,-27.259793,-16.055386,0,0,0,0
211,-90.152279,-95.083378,-86.208693,-73.52955,-63.58336,-52.682814,-44.847087,-34.636264,-27.239714,-16.04356,0,0,0,0
212,-90.085824,-95.013288,-86.145145,-73.475349,-63.53649,-52.64398,-44.814029,-34.610732,-27.219634,-16.031733,0,0,0,0
213,-90.019369,-94.943198,-86.081597,-73.421147,-63.48962,-52.605145,-44.78097,-34.5852,-27.199555,-16.019907,0,0,0,0
214,-89.952914,-94.873108,-86.018049,-73.366945,-63.44275,-52.56631,-44.747912,-34.559669,-27.179475,-16.008081,0,0,0,0
215,-89.886459,-94.803018,-85.954501,-73.312744,-63.395881,-52.527476,-44.714853,-34.534137,-27.159396,-15.996254,0,0,0,0
216,-89.820004,-94.732928,-85.890953,-73.258542,-63.349011,-52.488641,-44.681794,-34.508605,-27.139316,-15.984428,0,0,0,0
217,-89.753549,-94.662838,-85.827405,-73.20434,-63.302141,-52.449806,-44.648736,-34.483073,-27.119237,-15.972602,0,0,0,0
218,-89.687095,-94.592749,-85.763857,-73.150139,-63.255271,-52.410972,-44.615677,-34.457541,-27.099157,-15.960775,0,0,0,0
219,-89.62064,-94.522659,-85.700309,-73.095937,-63.208401,-52.372137,-44.582618,-34.432009,-27.079078,-15.948949,0,0,0,0
220,-89.554185,-94.452569,-85.636761,-73.041736,-63.161531,-52.333302,-44.54956,-34.406478,-27.058998,-15.937123,0,0,0,0
221,-89.48773,-94.382479,-85.573213,-72.987534,-63.114661,-52.294468,-44.516501,-34.380946,-27.038919,-15.925296,0,0,0,0
222,-89.421275,-94.312389,-85.509666,-72.933332,-63.067791,-52.255633,-44.483443,-34.355414,-27.018839,-15.91347,0,0,0,0
223,-89.35482,-94.242299,-85.446118,-72.879131,-63.020921,-52.216798,-44.450384,-34.329882,-26.99876,-15.901643,0,0,0,0
224,-89.288365,-94.172209,-85.38257,-72.824929,-62.974051,-52.177964,-44.417325,-34.30435,-26.97868,-15.889817,0,0,0,0
225,-89.22191,-94.102119,-85.319022,-72.770727,-62.927182,-52.139129,-44.384267,-34.278819,-26.958601,-15.877991,0,0,0,0
226,-89.155455,-94.03203,-85.255474,-72.716526,-62.880312,-52.100294,-44.351208,-34.253287,-26.938521,-15.866164,0,0,0,0
227,-89.089,-93.96194,-85.191926,-72.662324,-62.833442,-52.06146,-44.318149,-34.227755,-26.918442,-15.854338,0,0,0,0
228,-89.022545,-93.89185,-85.128378,-72.608122,-62.786572,-52.022625,-44.285091,-34.202223,-26.898362,-15.842512,0,0,0,0
229,-88.95609,-93.82176,-85.06483,-72.553921,-62.739702,-51.98379,-44.252032,-34.176691,-26.878283,-15.830685,0,0,0,0
230,-88.889635,-93.75167,-85.001282,-72.499719,-62.692832,-51.944956,-44.218974,-34.15116,-26.858203,-15.818859,0,0,0,0
231,-88.82318,-93.68158,-84.937734,-72.445517,-62.645962,-51.906121,-44.185915,-34.125628,-26.838124,-15.807033,0,0,0,0
232,-88.756725,-93.61149,-84.874186,-72.391316,-62.599092,-51.867286,-44.152856,-34.100096,-26.818044,-15.795206,0,0,0,0
233,-88.69027,-93.541401,-84.810638,-72.337114,-62.552222,-51.828452,-44.119798,-34.074564,-26.797964,-15.78338,0,0,0,0
234,-88.623815,-93.471311,-84.74709,-72.282912,-62.505352,-51.789617,-44.086739,-34.049032,-26.777885,-15.771553,0,0,0,0
235,-88.55736,-93.401221,-84.683542,-72.228711,-62.458482,-51.750782,-44.05368,-34.0235,-26.757805,-15.759727,0,0,0,0
236,-88.490906,-93.331131,-84.619994,-72.174509,-62.411613,-51.711948,-44.020622,-33.997969,-26.737726,-15.747901,0,0,0,0
237,-88.424451,-93.261041,-84.556446,-72.120307,-62.364743,-51.673113,-43.987563,-33.972437,-26.717646,-15.736074,0,0,0,0
238,-88.357996,-93.190951,-84.492898,-72.066106,-62.317873,-51.634278,-43.954505,-33.946905,-26.697567,-15.724248,0,0,0,0
239,-88.291541,-93.120861,-84.42935,-72.011904,-62.271003,-51.595444,-43.921446,-33.921373,-26.677487,-15.712422,0,0,0,0
240,-88.225086,-93.050772,-84.365802,-71.957703,-62.224133,-51.556609,-43.888387,-33.895841,-26.657408,-15.700595,0,0,0,0
241,-88.158631,-92.980682,-84.302254,-71.903501,-62.177263,-51.517774,-43.855329,-33.87031,-26.637328,-15.688769,0,0,0,0
242,-88.092176,-92.910592,-84.238706,-71.849299,-62.130393,-51.47894,-43.82227,-33.844778,-26.617249,-15.676943,0,0,0,0
243,-88.025721,-92.840502,-84.175158,-71.795098,-62.083523,-51.440105,-43.789211,-33.819246,-26.597169,-15.665116,0,0,0,0
244,-87.959266,-92.770412,-84.11161,-71.740896,-62.036653,-51.40127,-43.756153,-33.793714,-26.57709,-15.65329,0,0,0,0
245,-87.892811,-92.700322,-84.048062,-71.686694,-61.989783,-51.362436,-43.723094,-33.768182,-26.55701,-15.641463,0,0,0,0
246,-87.826356,-92.630232,-83.984514,-71.632493,-61.942914,-51.323601,-43.690035,-33.742651,-26.536931,-15.629637,0,0,0,0
247,-87.759901,-92.560143,-83.920966,-71.578291,-61.896044,-51.284766,-43.656977,-33.717119,-26.516851,-15.617811,0,0,0,0
248,-87.693446,-92.490053,-83.857418,-71.524089,-61.849174,-51.245932,-43.623918,-33.691587,-26.496772,-15.605984,0,0,0,0
249,-87.626991,-92.419963,-83.79387,-71.469888,-61.802304,-51.207097,-43.59086,-33.666055,-26.476692,-15.594158,0,0,0,0
250,-87.560536,-92.349873,-83.730322,-71.415686,-61.755434,-51.168262,-43.557801,-33.640523,-26.456613,-15.582332,0,0,0,0
251,-87.394833,-92.175106,-83.571868,-71.280536,-61.638566,-51.071429,-43.47537,-33.576861,-26.406545,-15.552843,0,0,0,0
252,-87.22913,-92.00034,-83.413413,-71.145386,-61.521697,-50.974597,-43.39294,-33.513198,-26.356478,-15.523354,0,0,0,0
253,-87.063427,-91.825574,-83.254959,-71.010237,-61.404829,-50.877764,-43.31051,-33.449535,-26.30641,-15.493866,0,0,0,0
254,-86.897724,-91.650807,-83.096504,-70.875087,-61.28796,-50.780931,-43.228079,-33.385873,-26.256343,-15.464377,0,0,0,0
255,-86.732022,-91.476041,-82.93805,-70.739937,-61.171092,-50.684098,-43.145649,-33.32221,-26.206275,-15.434889,0,0,0,0
256,-86.566319,-91.301274,-82.779595,-70.604787,-61.054224,-50.587265,-43.063218,-33.258548,-26.156208,-15.4054,0,0,0,0
257,-86.400616,-91.126508,-82.621141,-70.469637,-60.937355,-50.490433,-42.980788,-33.194885,-26.10614,-15.375911,0,0,0,0
258,-86.234913,-90.951741,-82.462686,-70.334488,-60.820487,-50.3936,-42.898357,-33.131222,-26.056073,-15.346423,0,0,0,0
259,-86.06921,-90.776975,-82.304232,-70.199338,-60.703619,-50.296767,-42.815927,-33.06756,-26.006005,-15.316934,0,0,0,0
260,-85.903507,-90.602208,-82.145777,-70.064188,-60.58675,-50.199934,-42.733496,-33.003897,-25.955938,-15.287446,0,0,0,0
261,-85.737804,-90.427442,-81.987323,-69.929038,-60.469882,-50.103101,-42.651066,-32.940234,-25.90587,-15.257957,0,0,0,0
262,-85.572101,-90.252675,-81.828868,-69.793888,-60.353013,-50.006269,-42.568635,-32.876572,-25.855803,-15.228468,0,0,0,0
263,-85.406398,-90.077909,-81.670414,-69.658739,-60.236145,-49.909436,-42.486205,-32.812909,-25.805735,-15.19898,0,0,0,0
264,-85.240695,-89.903142,-81.511959,-69.523589,-60.119277,-49.812603,-42.403774,-32.749247,-25.755668,-15.169491,0,0,0,0
265,-85.074992,-89.728376,-81.353505,-69.388439,-60.002408,-49.71577,-42.321344,-32.685584,-25.7056,-15.140002,0,0,0,0
266,-84.909289,-89.553609,-81.19505,-69.253289,-59.88554,-49.618938,-42.238913,-32.621921,-25.655533,-15.110514,0,0,0,0
267,-84.743586,-89.378843,-81.036596,-69.118139,-59.768672,-49.522105,-42.156483,-32.558259,-25.605465,-15.081025,0,0,0,0
268,-84.577883,-89.204076,-80.878141,-68.98299,-59.651803,-49.425272,-42.074053,-32.494596,-25.555398,-15.051537,0,0,0,0
269,-84.41218,-89.02931,-80.719687,-68.84784,-59.534935,-49.328439,-41.991622,-32.430933,-25.50533,-15.022048,0,0,0,0
270,-84.246477,-88.854544,-80.561232,-68.71269,-59.418066,-49.231606,-41.909192,-32.367271,-25.455262,-14.992559,0,0,0,0
271,-84.080774,-88.679777,-80.402778,-68.57754,-59.301198,-49.134774,-41.826761,-32.303608,-25.405195,-14.963071,0,0,0,0
272,-83.915071,-88.505011,-80.244323,-68.44239,-59.18433,-49.037941,-41.744331,-32.239945,-25.355127,-14.933582,0,0,0,0
273,-83.749369,-88.330244,-80.085869,-68.30724,-59.067461,-48.941108,-41.6619,-32.176283,-25.30506,-14.904094,0,0,0,0
274,-83.583666,-88.155478,-79.927414,-68.172091,-58.950593,-48.844275,-41.57947,-32.11262,-25.254992,-14.874605,0,0,0,0
275,-83.417963,-87.980711,-79.76896,-68.036941,-58.833725,-48.747442,-41.497039,-32.048958,-25.204925,-14.845116,0,0,0,0
276,-83.25226,-87.805945,-79.610505,-67.901791,-58.716856,-48.65061,-41.414609,-31.985295,-25.154857,-14.815628,0,0,0,0
277,-83.086557,-87.631178,-79.452051,-67.766641,-58.599988,-48.553777,-41.332178,-31.921632,-25.10479,-14.786139,0,0,0,0
278,-82.920854,-87.456412,-79.293596,-67.631491,-58.483119,-48.456944,-41.249748,-31.85797,-25.054722,-14.756651,0,0,0,0
279,-82.755151,-87.281645,-79.135142,-67.496342,-58.366251,-48.360111,-41.167317,-31.794307,-25.004655,-14.727162,0,0,0,0
280,-82.589448,-87.106879,-78.976687,-67.361192,-58.249383,-48.263278,-41.084887,-31.730644,-24.954587,-14.697673,0,0,0,0
281,-82.423745,-86.932112,-78.818233,-67.226042,-58.132514,-48.166446,-41.002456,-31.666982,-24.90452,-14.668185,0,0,0,0
282,-82.258042,-86.757346,-78.659778,-67.090892,-58.015646,-48.069613,-40.920026,-31.603319,-24.854452,-14.638696,0,0,0,0
283,-82.092339,-86.582579,-78.501324,-66.955742,-57.898778,-47.97278,-40.837596,-31.539657,-24.804385,-14.609208,0,0,0,0
284,-81.926636,-86.407813,-78.342869,-66.820593,-57.781909,-47.875947,-40.755165,-31.475994,-24.754317,-14.579719,0,0,0,0
285,-81.760933,-86.233046,-78.184415,-66.685443,-57.665041,-47.779114,-40.672735,-31.412331,-24.70425,-14.55023,0,0,0,0
286,-81.59523,-86.05828,-78.02596,-66.550293,-57.548173,-47.682282,-40.590304,-31.348669,-24.654182,-14.520742,0,0,0,0
287,-81.429527,-85.883514,-77.867506,-66.415143,-57.431304,-47.585449,-40.507874,-31.285006,-24.604115,-14.491253,0,0,0,0
288,-81.263824,-85.708747,-77.709051,-66.279993,-57.314436,-47.488616,-40.425443,-31.221343,-24.554047,-14.461765,0,0,0,0
289,-81.098121,-85.533981,-77.550597,-66.144844,-57.197567,-47.391783,-40.343013,-31.157681,-24.50398,-14.432276,0,0,0,0
290,-80.932418,-85.359214,-77.392142,-66.009694,-57.080699,-47.29495,-40.260582,-31.094018,-24.453912,-14.402787,0,0,0,0
291,-80.766716,-85.184448,-77.233688,-65.874544,-56.963831,-47.198118,-40.178152,-31.030356,-24.403845,-14.373299,0,0,0,0
292,-80.601013,-85.009681,-77.075233,-65.739394,-56.846962,-47.101285,-40.095721,-30.966693,-24.353777,-14.34381,0,0,0,0
293,-80.43531,-84.834915,-76.916779,-65.604244,-56.730094,-47.004452,-40.013291,-30.90303,-24.30371,-14.314321,0,0,0,0
294,-80.269607,-84.660148,-76.758324,-65.469095,-56.613226,-46.907619,-39.93086,-30.839368,-24.253642,-14.284833,0,0,0,0
295,-80.103904,-84.485382,-76.59987,-65.333945,-56.496357,-46.810786,-39.84843,-30.775705,-24.203575,-14.255344,0,0,0,0
296,-79.938201,-84.310615,-76.441415,-65.198795,-56.379489,-46.713954,-39.765999,-30.712042,-24.153507,-14.225856,0,0,0,0
297,-79.772498,-84.135849,-76.282961,-65.063645,-56.26262,-46.617121,-39.683569,-30.64838,-24.10344,-14.196367,0,0,0,0
298,-79.606795,-83.961082,-76.124506,-64.928495,-56.145752,-46.520288,-39.601139,-30.584717,-24.053372,-14.166878,0,0,0,0
299,-79.441092,-83.786316,-75.966052,-64.793346,-56.028884,-46.423455,-39.518708,-30.521055,-24.003304,-14.13739,0,0,0,0
300,-79.275389,-83.611549,-75.807597,-64.658196,-55.912015,-46.326622,-39.436278,-30.457392,-23.953237,-14.107901,0,0,0,0
301,-79.109686,-83.436783,-75.649143,-64.523046,-55.795147,-46.22979,-39.353847,-30.393729,-23.903169,-14.078413,0,0,0,0
302,-78.943983,-83.262017,-75.490688,-64.387896,-55.678279,-46.132957,-39.271417,-30.330067,-23.853102,-14.048924,0,0,0,0
303,-78.77828,-83.08725,-75.332234,-64.252746,-55.56141,-46.036124,-39.188986,-30.266404,-23.803034,-14.019435,0,0,0,0
304,-78.612577,-82.912484,-75.173779,-64.117597,-55.444542,-45.939291,-39.106556,-30.202741,-23.752967,-13.989947,0,0,0,0
305,-78.446874,-82.737717,-75.015325,-63.982447,-55.327673,-45.842458,-39.024125,-30.139079,-23.702899,-13.960458,0,0,0,0
306,-78.281171,-82.562951,-74.85687,-63.847297,-55.210805,-45.745626,-38.941695,-30.075416,-23.652832,-13.93097,0,0,0,0
307,-78.115468,-82.388184,-74.698416,-63.712147,-55.093937,-45.648793,-38.859264,-30.011754,-23.602764,-13.901481,0,0,0,0
308,-77.949765,-82.213418,-74.539961,-63.576997,-54.977068,-45.55196,-38.776834,-29.948091,-23.552697,-13.871992,0,0,0,0
309,-77.784063,-82.038651,-74.381507,-63.441847,-54.8602,-45.455127,-38.694403,-29.884428,-23.502629,-13.842504,0,0,0,0
310,-77.61836,-81.863885,-74.223052,-63.306698,-54.743332,-45.358294,-38.611973,-29.820766,-23.452562,-13.813015,0,0,0,0
311,-77.452657,-81.689118,-74.064598,-63.171548,-54.626463,-45.261462,-38.529542,-29.757103,-23.402494,-13.783527,0,0,0,0
312,-77.286954,-81.514352,-73.906143,-63.036398,-54.509595,-45.164629,-38.447112,-29.69344,-23.352427,-13.754038,0,0,0,0
313,-77.121251,-81.339585,-73.747689,-62.901248,-54.392727,-45.067796,-38.364682,-29.629778,-23.302359,-13.724549,0,0,0,0
314,-76.955548,-81.164819,-73.589234,-62.766098,-54.275858,-44.970963,-38.282251,-29.566115,-23.252292,-13.695061,0,0,0,0
315,-76.789845,-80.990052,-73.43078,-62.630949,-54.15899,-44.87413,-38.199821,-29.502453,-23.202224,-13.665572,0,0,0,0
316,-76.624142,-80.815286,-73.272325,-62.495799,-54.042121,-44.777298,-38.11739,-29.43879,-23.152157,-13.636084,0,0,0,0
317,-76.458439,-80.640519,-73.113871,-62.360649,-53.925253,-44.680465,-38.03496,-29.375127,-23.102089,-13.606595,0,0,0,0
318,-76.292736,-80.465753,-72.955416,-62.225499,-53.808385,-44.583632,-37.952529,-29.311465,-23.052022,-13.577106,0,0,0,0
319,-76.127033,-80.290987,-72.796962,-62.090349,-53.691516,-44.486799,-37.870099,-29.247802,-23.001954,-13.547618,0,0,0,0
320,-75.96133,-80.11622,-72.638507,-61.9552,-53.574648,-44.389966,-37.787668,-29.184139,-22.951887,-13.518129,0,0,0,0
321,-75.795627,-79.941454,-72.480053,-61.82005,-53.45778,-44.293134,-37.705238,-29.120477,-22.901819,-13.48864,0,0,0,0
322,-75.629924,-79.766687,-72.321598,-61.6849,-53.340911,-44.196301,-37.622807,-29.056814,-22.851752,-13.459152,0,0,0,0
323,-75.464221,-79.591921,-72.163144,-61.54975,-53.224043,-44.099468,-37.540377,-28.993152,-22.801684,-13.429663,0,0,0,0
324,-75.298518,-79.417154,-72.004689,-61.4146,-53.107174,-44.002635,-37.457946,-28.929489,-22.751617,-13.400175,0,0,0,0
325,-75.132815,-79.242388,-71.846235,-61.279451,-52.990306,-43.905802,-37.375516,-28.865826,-22.701549,-13.370686,0,0,0,0
326,-74.967112,-79.067621,-71.68778,-61.144301,-52.873438,-43.80897,-37.293085,-28.802164,-22.651482,-13.341197,0,0,0,0
327,-74.80141,-78.892855,-71.529326,-61.009151,-52.756569,-43.712137,-37.210655,-28.738501,-22.601414,-13.311709,0,0,0,0
328,-74.635707,-78.718088,-71.370871,-60.874001,-52.639701,-43.615304,-37.128225,-28.674838,-22.551346,-13.28222,0,0,0,0
329,-74.470004,-78.543322,-71.212417,-60.738851,-52.522833,-43.518471,-37.045794,-28.611176,-22.501279,-13.252732,0,0,0,0
330,-74.304301,-78.368555,-71.053962,-60.603702,-52.405964,-43.421638,-36.963364,-28.547513,-22.451211,-13.223243,0,0,0,0
331,-74.138598,-78.193789,-70.895508,-60.468552,-52.289096,-43.324806,-36.880933,-28.48385,-22.401144,-13.193754,0,0,0,0
332,-73.972895,-78.019022,-70.737053,-60.333402,-52.172227,-43.227973,-36.798503,-28.420188,-22.351076,-13.164266,0,0,0,0
333,-73.807192,-77.844256,-70.578599,-60.198252,-52.055359,-43.13114,-36.716072,-28.356525,-22.301009,-13.134777,0,0,0,0
334,-73.641489,-77.669489,-70.420144,-60.063102,-51.938491,-43.034307,-36.633642,-28.292863,-22.250941,-13.105289,0,0,0,0
335,-73.475786,-77.494723,-70.26169,-59.927953,-51.821622,-42.937474,-36.551211,-28.2292,-22.200874,-13.0758,0,0,0,0
336,-73.310083,-77.319957,-70.103235,-59.792803,-51.704754,-42.840642,-36.468781,-28.165537,-22.150806,-13.046311,0,0,0,0
337,-73.14438,-77.14519,-69.944781,-59.657653,-51.587886,-42.743809,-36.38635,-28.101875,-22.100739,-13.016823,0,0,0,0
338,-72.978677,-76.970424,-69.786326,-59.522503,-51.471017,-42.646976,-36.30392,-28.038212,-22.050671,-12.987334,0,0,0,0
339,-72.812974,-76.795657,-69.627872,-59.387353,-51.354149,-42.550143,-36.221489,-27.974549,-22.000604,-12.957846,0,0,0,0
340,-72.647271,-76.620891,-69.469417,-59.252204,-51.237281,-42.45331,-36.139059,-27.910887,-21.950536,-12.928357,0,0,0,0
341,-72.481568,-76.446124,-69.310963,-59.117054,-51.120412,-42.356478,-36.056628,-27.847224,-21.900469,-12.898868,0,0,0,0
342,-72.315865,-76.271358,-69.152508,-58.981904,-51.003544,-42.259645,-35.974198,-27.783562,-21.850401,-12.86938,0,0,0,0
343,-72.150162,-76.096591,-68.994054,-58.846754,-50.886675,-42.162812,-35.891768,-27.719899,-21.800334,-12.839891,0,0,0,0
344,-71.984459,-75.921825,-68.835599,-58.711604,-50.769807,-42.065979,-35.809337,-27.656236,-21.750266,-12.810403,0,0,0,0
345,-71.818757,-75.747058,-68.677145,-58.576454,-50.652939,-41.969146,-35.726907,-27.592574,-21.700199,-12.780914,0,0,0,0
346,-71.653054,-75.572292,-68.51869,-58.441305,-50.53607,-41.872314,-35.644476,-27.528911,-21.650131,-12.751425,0,0,0,0
347,-71.487351,-75.397525,-68.360236,-58.306155,-50.419202,-41.775481,-35.562046,-27.465248,-21.600064,-12.721937,0,0,0,0
348,-71.321648,-75.222759,-68.201781,-58.171005,-50.302334,-41.678648,-35.479615,-27.401586,-21.549996,-12.692448,0,0,0,0
349,-71.155945,-75.047992,-68.043327,-58.035855,-50.185465,-41.581815,-35.397185,-27.337923,-21.499929,-12.662959,0,0,0,0
350,-70.990242,-74.873226,-67.884872,-57.900705,-50.068597,-41.484982,-35.314754,-27.274261,-21.449861,-12.633471,0,0,0,0
351,-70.824539,-74.698459,-67.726418,-57.765556,-49.951728,-41.38815,-35.232324,-27.210598,-21.399794,-12.603982,0,0,0,0
352,-70.658836,-74.523693,-67.567963,-57.630406,-49.83486,-41.291317,-35.149893,-27.146935,-21.349726,-12.574494,0,0,0,0
353,-70.493133,-74.348927,-67.409509,-57.495256,-49.717992,-41.194484,-35.067463,-27.083273,-21.299659,-12.545005,0,0,0,0
354,-70.32743,-74.17416,-67.251054,-57.360106,-49.601123,-41.097651,-34.985032,-27.01961,-21.249591,-12.515516,0,0,0,0
355,-70.161727,-73.999394,-67.0926,-57.224956,-49.484255,-41.000818,-34.902602,-26.955947,-21.199524,-12.486028,0,0,0,0
356,-69.996024,-73.824627,-66.934145,-57.089807,-49.367387,-40.903986,-34.820171,-26.892285,-21.149456,-12.456539,0,0,0,0
357,-69.830321,-73.649861,-66.775691,-56.954657,-49.250518,-40.807153,-34.737741,-26.828622,-21.099388,-12.427051,0,0,0,0
358,-69.664618,-73.475094,-66.617236,-56.819507,-49.13365,-40.71032,-34.655311,-26.76496,-21.049321,-12.397562,0,0,0,0
359,-69.498911,-73.300323,-66.458777,-56.684353,-49.016778,-40.613485,-34.572878,-26.701295,-20.999252,-12.368073,0,0,0,0
360,-69.18604,-72.970339,-66.159593,-56.429172,-48.796114,-40.430651,-34.417238,-26.581091,-20.904718,-12.312394,0,0,0,0
361,-68.87317,-72.640356,-65.860409,-56.17399,-48.575451,-40.247817,-34.261597,-26.460887,-20.810183,-12.256715,0,0,0,0
362,-68.5603,-72.310373,-65.561225,-55.918809,-48.354787,-40.064983,-34.105957,-26.340684,-20.715649,-12.201037,0,0,0,0
363,-68.24743,-71.980389,-65.262041,-55.663627,-48.134123,-39.88215,-33.950317,-26.22048,-20.621114,-12.145358,0,0,0,0
364,-67.93456,-71.650406,-64.962857,-55.408446,-47.91346,-39.699316,-33.794677,-26.100276,-20.52658,-12.08968,0,0,0,0
365,-67.62169,-71.320423,-64.663673,-55.153264,-47.692796,-39.516482,-33.639037,-25.980072,-20.432046,-12.034001,0,0,0,0
366,-67.30882,-70.99044,-64.364489,-54.898082,-47.472132,-39.333648,-33.483397,-25.859868,-20.337511,-11.978323,0,0,0,0
367,-66.99595,-70.660456,-64.065305,-54.642901,-47.251469,-39.150815,-33.327757,-25.739664,-20.242977,-11.922644,0,0,0,0
