Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
2384,370.88979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.173182,97.894718,33.354677,0,0,0,0,0,14.569135,126.6812,276.99946,71.965812,0,0,0,0,0,0,6.8041448,15.724035,0,0,0,0,0,0,0,0,0,0,0
2385,370.88198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.172568,97.892657,33.353975,0,0,0,0,0,14.568828,126.67853,276.99363,71.964297,0,0,0,0,0,0,6.8040015,15.723704,0,0,0,0,0,0,0,0,0,0,0
2386,370.87417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.171954,97.890596,33.353273,0,0,0,0,0,14.568522,126.67587,276.9878,71.962782,0,0,0,0,0,0,6.8038583,15.723373,0,0,0,0,0,0,0,0,0,0,0
2387,370.86636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.171339,97.888535,33.35257,0,0,0,0,0,14.568215,126.6732,276.98197,71.961267,0,0,0,0,0,0,6.803715,15.723042,0,0,0,0,0,0,0,0,0,0,0
2388,370.85855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.170725,97.886474,33.351868,0,0,0,0,0,14.567908,126.67053,276.97613,71.959752,0,0,0,0,0,0,6.8035718,15.722711,0,0,0,0,0,0,0,0,0,0,0
2389,370.85075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.170111,97.884413,33.351166,0,0,0,0,0,14.567602,126.66787,276.9703,71.958236,0,0,0,0,0,0,6.8034285,15.72238,0,0,0,0,0,0,0,0,0,0,0
2390,370.84294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.169497,97.882352,33.350464,0,0,0,0,0,14.567295,126.6652,276.96447,71.956721,0,0,0,0,0,0,6.8032853,15.722049,0,0,0,0,0,0,0,0,0,0,0
2391,370.83513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.168883,97.880291,33.349761,0,0,0,0,0,14.566988,126.66253,276.95864,71.955206,0,0,0,0,0,0,6.803142,15.721718,0,0,0,0,0,0,0,0,0,0,0
2392,370.82732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.168268,97.87823,33.349059,0,0,0,0,0,14.566681,126.65987,276.95281,71.953691,0,0,0,0,0,0,6.8029988,15.721387,0,0,0,0,0,0,0,0,0,0,0
2393,370.81951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.167654,97.876169,33.348357,0,0,0,0,0,14.566375,126.6572,276.94698,71.952176,0,0,0,0,0,0,6.8028555,15.721056,0,0,0,0,0,0,0,0,0,0,0
2394,370.8117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16704,97.874108,33.347655,0,0,0,0,0,14.566068,126.65453,276.94114,71.950661,0,0,0,0,0,0,6.8027123,15.720725,0,0,0,0,0,0,0,0,0,0,0
2395,370.80389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.166426,97.872047,33.346953,0,0,0,0,0,14.565761,126.65186,276.93531,71.949146,0,0,0,0,0,0,6.802569,15.720394,0,0,0,0,0,0,0,0,0,0,0
2396,370.79609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.165812,97.869986,33.34625,0,0,0,0,0,14.565454,126.6492,276.92948,71.947631,0,0,0,0,0,0,6.8024258,15.720063,0,0,0,0,0,0,0,0,0,0,0
2397,370.78828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.165198,97.867925,33.345548,0,0,0,0,0,14.565148,126.64653,276.92365,71.946116,0,0,0,0,0,0,6.8022825,15.719732,0,0,0,0,0,0,0,0,0,0,0
2398,370.78047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.164583,97.865864,33.344846,0,0,0,0,0,14.564841,126.64386,276.91782,71.9446,0,0,0,0,0,0,6.8021393,15.719401,0,0,0,0,0,0,0,0,0,0,0
2399,370.77266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.163969,97.863803,33.344144,0,0,0,0,0,14.564534,126.6412,276.91199,71.943085,0,0,0,0,0,0,6.801996,15.71907,0,0,0,0,0,0,0,0,0,0,0
2400,370.76485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.163355,97.861742,33.343441,0,0,0,0,0,14.564228,126.63853,276.90615,71.94157,0,0,0,0,0,0,6.8018528,15.718739,0,0,0,0,0,0,0,0,0,0,0
2401,370.75704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.162741,97.859681,33.342739,0,0,0,0,0,14.563921,126.63586,276.90032,71.940055,0,0,0,0,0,0,6.8017096,15.718408,0,0,0,0,0,0,0,0,0,0,0
2402,370.74924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.162127,97.85762,33.342037,0,0,0,0,0,14.563614,126.63319,276.89449,71.93854,0,0,0,0,0,0,6.8015663,15.718077,0,0,0,0,0,0,0,0,0,0,0
2403,370.74143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.161512,97.855559,33.341335,0,0,0,0,0,14.563307,126.63053,276.88866,71.937025,0,0,0,0,0,0,6.8014231,15.717746,0,0,0,0,0,0,0,0,0,0,0
2404,370.73362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.160898,97.853498,33.340633,0,0,0,0,0,14.563001,126.62786,276.88283,71.93551,0,0,0,0,0,0,6.8012798,15.717415,0,0,0,0,0,0,0,0,0,0,0
2405,370.72581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.160284,97.851437,33.33993,0,0,0,0,0,14.562694,126.62519,276.87699,71.933995,0,0,0,0,0,0,6.8011366,15.717084,0,0,0,0,0,0,0,0,0,0,0
2406,370.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15967,97.849376,33.339228,0,0,0,0,0,14.562387,126.62253,276.87116,71.93248,0,0,0,0,0,0,6.8009933,15.716752,0,0,0,0,0,0,0,0,0,0,0
2407,370.71019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.159056,97.847315,33.338526,0,0,0,0,0,14.56208,126.61986,276.86533,71.930964,0,0,0,0,0,0,6.8008501,15.716421,0,0,0,0,0,0,0,0,0,0,0
2408,370.70239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.158441,97.845254,33.337824,0,0,0,0,0,14.561774,126.61719,276.8595,71.929449,0,0,0,0,0,0,6.8007068,15.71609,0,0,0,0,0,0,0,0,0,0,0
2409,370.69458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.157827,97.843193,33.337121,0,0,0,0,0,14.561467,126.61453,276.85367,71.927934,0,0,0,0,0,0,6.8005636,15.715759,0,0,0,0,0,0,0,0,0,0,0
2410,370.68677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.157213,97.841132,33.336419,0,0,0,0,0,14.56116,126.61186,276.84784,71.926419,0,0,0,0,0,0,6.8004203,15.715428,0,0,0,0,0,0,0,0,0,0,0
2411,370.67896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.156599,97.839071,33.335717,0,0,0,0,0,14.560854,126.60919,276.842,71.924904,0,0,0,0,0,0,6.8002771,15.715097,0,0,0,0,0,0,0,0,0,0,0
2412,370.67115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.155985,97.83701,33.335015,0,0,0,0,0,14.560547,126.60652,276.83617,71.923389,0,0,0,0,0,0,6.8001338,15.714766,0,0,0,0,0,0,0,0,0,0,0
2413,370.66334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15537,97.834949,33.334313,0,0,0,0,0,14.56024,126.60386,276.83034,71.921874,0,0,0,0,0,0,6.7999906,15.714435,0,0,0,0,0,0,0,0,0,0,0
2414,370.65553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.154756,97.832888,33.33361,0,0,0,0,0,14.559933,126.60119,276.82451,71.920359,0,0,0,0,0,0,6.7998473,15.714104,0,0,0,0,0,0,0,0,0,0,0
2415,370.64773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.154142,97.830827,33.332908,0,0,0,0,0,14.559627,126.59852,276.81868,71.918844,0,0,0,0,0,0,6.7997041,15.713773,0,0,0,0,0,0,0,0,0,0,0
2416,370.63992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.153528,97.828766,33.332206,0,0,0,0,0,14.55932,126.59586,276.81285,71.917328,0,0,0,0,0,0,6.7995608,15.713442,0,0,0,0,0,0,0,0,0,0,0
2417,370.63211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.152914,97.826705,33.331504,0,0,0,0,0,14.559013,126.59319,276.80701,71.915813,0,0,0,0,0,0,6.7994176,15.713111,0,0,0,0,0,0,0,0,0,0,0
2418,370.6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1523,97.824644,33.330801,0,0,0,0,0,14.558706,126.59052,276.80118,71.914298,0,0,0,0,0,0,6.7992743,15.71278,0,0,0,0,0,0,0,0,0,0,0
2419,370.61649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.151685,97.822583,33.330099,0,0,0,0,0,14.5584,126.58786,276.79535,71.912783,0,0,0,0,0,0,6.7991311,15.712449,0,0,0,0,0,0,0,0,0,0,0
2420,370.60868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.151071,97.820522,33.329397,0,0,0,0,0,14.558093,126.58519,276.78952,71.911268,0,0,0,0,0,0,6.7989878,15.712118,0,0,0,0,0,0,0,0,0,0,0
2421,370.60088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.150457,97.818461,33.328695,0,0,0,0,0,14.557786,126.58252,276.78369,71.909753,0,0,0,0,0,0,6.7988446,15.711787,0,0,0,0,0,0,0,0,0,0,0
2422,370.59307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.149843,97.8164,33.327992,0,0,0,0,0,14.55748,126.57985,276.77786,71.908238,0,0,0,0,0,0,6.7987013,15.711456,0,0,0,0,0,0,0,0,0,0,0
2423,370.58526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.149229,97.814339,33.32729,0,0,0,0,0,14.557173,126.57719,276.77202,71.906723,0,0,0,0,0,0,6.7985581,15.711125,0,0,0,0,0,0,0,0,0,0,0
2424,370.57745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.148614,97.812278,33.326588,0,0,0,0,0,14.556866,126.57452,276.76619,71.905208,0,0,0,0,0,0,6.7984148,15.710794,0,0,0,0,0,0,0,0,0,0,0
2425,370.56964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.148,97.810217,33.325886,0,0,0,0,0,14.556559,126.57185,276.76036,71.903692,0,0,0,0,0,0,6.7982716,15.710463,0,0,0,0,0,0,0,0,0,0,0
2426,370.56183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.147386,97.808156,33.325184,0,0,0,0,0,14.556253,126.56919,276.75453,71.902177,0,0,0,0,0,0,6.7981283,15.710132,0,0,0,0,0,0,0,0,0,0,0
2427,370.55403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.146772,97.806095,33.324481,0,0,0,0,0,14.555946,126.56652,276.7487,71.900662,0,0,0,0,0,0,6.7979851,15.709801,0,0,0,0,0,0,0,0,0,0,0
2428,370.54622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.146158,97.804034,33.323779,0,0,0,0,0,14.555639,126.56385,276.74287,71.899147,0,0,0,0,0,0,6.7978418,15.70947,0,0,0,0,0,0,0,0,0,0,0
2429,370.53841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.145543,97.801973,33.323077,0,0,0,0,0,14.555332,126.56118,276.73703,71.897632,0,0,0,0,0,0,6.7976986,15.709139,0,0,0,0,0,0,0,0,0,0,0
2430,370.5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.144929,97.799912,33.322375,0,0,0,0,0,14.555026,126.55852,276.7312,71.896117,0,0,0,0,0,0,6.7975553,15.708807,0,0,0,0,0,0,0,0,0,0,0
2431,370.52279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.144315,97.797851,33.321672,0,0,0,0,0,14.554719,126.55585,276.72537,71.894602,0,0,0,0,0,0,6.7974121,15.708476,0,0,0,0,0,0,0,0,0,0,0
2432,370.51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.143701,97.79579,33.32097,0,0,0,0,0,14.554412,126.55318,276.71954,71.893087,0,0,0,0,0,0,6.7972688,15.708145,0,0,0,0,0,0,0,0,0,0,0
2433,370.50717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.143087,97.793729,33.320268,0,0,0,0,0,14.554106,126.55052,276.71371,71.891571,0,0,0,0,0,0,6.7971256,15.707814,0,0,0,0,0,0,0,0,0,0,0
2434,370.49937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.142472,97.791668,33.319566,0,0,0,0,0,14.553799,126.54785,276.70787,71.890056,0,0,0,0,0,0,6.7969823,15.707483,0,0,0,0,0,0,0,0,0,0,0
2435,370.49156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.141858,97.789607,33.318864,0,0,0,0,0,14.553492,126.54518,276.70204,71.888541,0,0,0,0,0,0,6.7968391,15.707152,0,0,0,0,0,0,0,0,0,0,0
2436,370.48375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.141244,97.787546,33.318161,0,0,0,0,0,14.553185,126.54252,276.69621,71.887026,0,0,0,0,0,0,6.7966958,15.706821,0,0,0,0,0,0,0,0,0,0,0
2437,370.47594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14063,97.785485,33.317459,0,0,0,0,0,14.552879,126.53985,276.69038,71.885511,0,0,0,0,0,0,6.7965526,15.70649,0,0,0,0,0,0,0,0,0,0,0
2438,370.46813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.140016,97.783424,33.316757,0,0,0,0,0,14.552572,126.53718,276.68455,71.883996,0,0,0,0,0,0,6.7964093,15.706159,0,0,0,0,0,0,0,0,0,0,0
2439,370.46032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.139402,97.781363,33.316055,0,0,0,0,0,14.552265,126.53451,276.67872,71.882481,0,0,0,0,0,0,6.7962661,15.705828,0,0,0,0,0,0,0,0,0,0,0
2440,370.45252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.138787,97.779302,33.315352,0,0,0,0,0,14.551958,126.53185,276.67288,71.880966,0,0,0,0,0,0,6.7961228,15.705497,0,0,0,0,0,0,0,0,0,0,0
2441,370.44471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.138173,97.777241,33.31465,0,0,0,0,0,14.551652,126.52918,276.66705,71.879451,0,0,0,0,0,0,6.7959796,15.705166,0,0,0,0,0,0,0,0,0,0,0
2442,370.4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.137559,97.77518,33.313948,0,0,0,0,0,14.551345,126.52651,276.66122,71.877935,0,0,0,0,0,0,6.7958363,15.704835,0,0,0,0,0,0,0,0,0,0,0
2443,370.42909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.136945,97.773119,33.313246,0,0,0,0,0,14.551038,126.52385,276.65539,71.87642,0,0,0,0,0,0,6.7956931,15.704504,0,0,0,0,0,0,0,0,0,0,0
2444,370.42128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.136331,97.771058,33.312544,0,0,0,0,0,14.550732,126.52118,276.64956,71.874905,0,0,0,0,0,0,6.7955498,15.704173,0,0,0,0,0,0,0,0,0,0,0
2445,370.41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.135716,97.768997,33.311841,0,0,0,0,0,14.550425,126.51851,276.64373,71.87339,0,0,0,0,0,0,6.7954066,15.703842,0,0,0,0,0,0,0,0,0,0,0
2446,370.40567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.135102,97.766936,33.311139,0,0,0,0,0,14.550118,126.51584,276.63789,71.871875,0,0,0,0,0,0,6.7952633,15.703511,0,0,0,0,0,0,0,0,0,0,0
2447,370.39786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.134488,97.764875,33.310437,0,0,0,0,0,14.549811,126.51318,276.63206,71.87036,0,0,0,0,0,0,6.7951201,15.70318,0,0,0,0,0,0,0,0,0,0,0
2448,370.39005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.133874,97.762814,33.309735,0,0,0,0,0,14.549505,126.51051,276.62623,71.868845,0,0,0,0,0,0,6.7949768,15.702849,0,0,0,0,0,0,0,0,0,0,0
2449,370.38224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.13326,97.760753,33.309032,0,0,0,0,0,14.549198,126.50784,276.6204,71.86733,0,0,0,0,0,0,6.7948336,15.702518,0,0,0,0,0,0,0,0,0,0,0
2450,370.37443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.132645,97.758692,33.30833,0,0,0,0,0,14.548891,126.50518,276.61457,71.865815,0,0,0,0,0,0,6.7946903,15.702187,0,0,0,0,0,0,0,0,0,0,0
2451,370.36662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.132031,97.756631,33.307628,0,0,0,0,0,14.548584,126.50251,276.60874,71.864299,0,0,0,0,0,0,6.7945471,15.701856,0,0,0,0,0,0,0,0,0,0,0
2452,370.35881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.131417,97.75457,33.306926,0,0,0,0,0,14.548278,126.49984,276.6029,71.862784,0,0,0,0,0,0,6.7944038,15.701525,0,0,0,0,0,0,0,0,0,0,0
2453,370.35101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.130803,97.752509,33.306224,0,0,0,0,0,14.547971,126.49718,276.59707,71.861269,0,0,0,0,0,0,6.7942606,15.701194,0,0,0,0,0,0,0,0,0,0,0
2454,370.3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.130189,97.750448,33.305521,0,0,0,0,0,14.547664,126.49451,276.59124,71.859754,0,0,0,0,0,0,6.7941173,15.700862,0,0,0,0,0,0,0,0,0,0,0
2455,370.33539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.129575,97.748387,33.304819,0,0,0,0,0,14.547358,126.49184,276.58541,71.858239,0,0,0,0,0,0,6.7939741,15.700531,0,0,0,0,0,0,0,0,0,0,0
2456,370.32758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12896,97.746326,33.304117,0,0,0,0,0,14.547051,126.48917,276.57958,71.856724,0,0,0,0,0,0,6.7938308,15.7002,0,0,0,0,0,0,0,0,0,0,0
2457,370.31977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.128346,97.744265,33.303415,0,0,0,0,0,14.546744,126.48651,276.57374,71.855209,0,0,0,0,0,0,6.7936876,15.699869,0,0,0,0,0,0,0,0,0,0,0
2458,370.31196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.127732,97.742204,33.302712,0,0,0,0,0,14.546437,126.48384,276.56791,71.853694,0,0,0,0,0,0,6.7935443,15.699538,0,0,0,0,0,0,0,0,0,0,0
2459,370.30416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.127118,97.740143,33.30201,0,0,0,0,0,14.546131,126.48117,276.56208,71.852179,0,0,0,0,0,0,6.7934011,15.699207,0,0,0,0,0,0,0,0,0,0,0
2460,370.29635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.126504,97.738082,33.301308,0,0,0,0,0,14.545824,126.47851,276.55625,71.850663,0,0,0,0,0,0,6.7932578,15.698876,0,0,0,0,0,0,0,0,0,0,0
2461,370.28854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.125889,97.736021,33.300606,0,0,0,0,0,14.545517,126.47584,276.55042,71.849148,0,0,0,0,0,0,6.7931146,15.698545,0,0,0,0,0,0,0,0,0,0,0
2462,370.28073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.125275,97.73396,33.299904,0,0,0,0,0,14.54521,126.47317,276.54459,71.847633,0,0,0,0,0,0,6.7929713,15.698214,0,0,0,0,0,0,0,0,0,0,0
2463,370.27292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.124661,97.731899,33.299201,0,0,0,0,0,14.544904,126.4705,276.53875,71.846118,0,0,0,0,0,0,6.7928281,15.697883,0,0,0,0,0,0,0,0,0,0,0
2464,370.26511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.124047,97.729838,33.298499,0,0,0,0,0,14.544597,126.46784,276.53292,71.844603,0,0,0,0,0,0,6.7926848,15.697552,0,0,0,0,0,0,0,0,0,0,0
2465,370.2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.123433,97.727777,33.297797,0,0,0,0,0,14.54429,126.46517,276.52709,71.843088,0,0,0,0,0,0,6.7925416,15.697221,0,0,0,0,0,0,0,0,0,0,0
2466,370.2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.122818,97.725716,33.297095,0,0,0,0,0,14.543984,126.4625,276.52126,71.841573,0,0,0,0,0,0,6.7923984,15.69689,0,0,0,0,0,0,0,0,0,0,0
2467,370.24169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.122204,97.723655,33.296392,0,0,0,0,0,14.543677,126.45984,276.51543,71.840058,0,0,0,0,0,0,6.7922551,15.696559,0,0,0,0,0,0,0,0,0,0,0
2468,370.23388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.12159,97.721594,33.29569,0,0,0,0,0,14.54337,126.45717,276.5096,71.838543,0,0,0,0,0,0,6.7921119,15.696228,0,0,0,0,0,0,0,0,0,0,0
2469,370.22607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.120976,97.719533,33.294988,0,0,0,0,0,14.543063,126.4545,276.50376,71.837027,0,0,0,0,0,0,6.7919686,15.695897,0,0,0,0,0,0,0,0,0,0,0
2470,370.21826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.120362,97.717472,33.294286,0,0,0,0,0,14.542757,126.45184,276.49793,71.835512,0,0,0,0,0,0,6.7918254,15.695566,0,0,0,0,0,0,0,0,0,0,0
2471,370.21045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.119747,97.715411,33.293584,0,0,0,0,0,14.54245,126.44917,276.4921,71.833997,0,0,0,0,0,0,6.7916821,15.695235,0,0,0,0,0,0,0,0,0,0,0
2472,370.20265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.119133,97.71335,33.292881,0,0,0,0,0,14.542143,126.4465,276.48627,71.832482,0,0,0,0,0,0,6.7915389,15.694904,0,0,0,0,0,0,0,0,0,0,0
2473,370.19484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.118519,97.711289,33.292179,0,0,0,0,0,14.541836,126.44383,276.48044,71.830967,0,0,0,0,0,0,6.7913956,15.694573,0,0,0,0,0,0,0,0,0,0,0
2474,370.18703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.117905,97.709228,33.291477,0,0,0,0,0,14.54153,126.44117,276.47461,71.829452,0,0,0,0,0,0,6.7912524,15.694242,0,0,0,0,0,0,0,0,0,0,0
2475,370.17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.117291,97.707167,33.290775,0,0,0,0,0,14.541223,126.4385,276.46877,71.827937,0,0,0,0,0,0,6.7911091,15.693911,0,0,0,0,0,0,0,0,0,0,0
2476,370.17141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.116677,97.705106,33.290072,0,0,0,0,0,14.540916,126.43583,276.46294,71.826422,0,0,0,0,0,0,6.7909659,15.69358,0,0,0,0,0,0,0,0,0,0,0
2477,370.1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.116062,97.703045,33.28937,0,0,0,0,0,14.54061,126.43317,276.45711,71.824907,0,0,0,0,0,0,6.7908226,15.693249,0,0,0,0,0,0,0,0,0,0,0
2478,370.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.115448,97.700984,33.288668,0,0,0,0,0,14.540303,126.4305,276.45128,71.823391,0,0,0,0,0,0,6.7906794,15.692917,0,0,0,0,0,0,0,0,0,0,0
2479,370.14799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.114834,97.698923,33.287966,0,0,0,0,0,14.539996,126.42783,276.44545,71.821876,0,0,0,0,0,0,6.7905361,15.692586,0,0,0,0,0,0,0,0,0,0,0
2480,370.14018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.11422,97.696862,33.287264,0,0,0,0,0,14.539689,126.42517,276.43961,71.820361,0,0,0,0,0,0,6.7903929,15.692255,0,0,0,0,0,0,0,0,0,0,0
2481,370.13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.113606,97.694801,33.286561,0,0,0,0,0,14.539383,126.4225,276.43378,71.818846,0,0,0,0,0,0,6.7902496,15.691924,0,0,0,0,0,0,0,0,0,0,0
2482,370.12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.112991,97.69274,33.285859,0,0,0,0,0,14.539076,126.41983,276.42795,71.817331,0,0,0,0,0,0,6.7901064,15.691593,0,0,0,0,0,0,0,0,0,0,0
2483,370.11675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.112377,97.690679,33.285157,0,0,0,0,0,14.538769,126.41716,276.42212,71.815816,0,0,0,0,0,0,6.7899631,15.691262,0,0,0,0,0,0,0,0,0,0,0
2484,370.10894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.111763,97.688618,33.284455,0,0,0,0,0,14.538462,126.4145,276.41629,71.814301,0,0,0,0,0,0,6.7898199,15.690931,0,0,0,0,0,0,0,0,0,0,0
2485,370.10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.111137,97.686516,33.283739,0,0,0,0,0,14.53815,126.41178,276.41034,71.812756,0,0,0,0,0,0,6.7896738,15.690594,0,0,0,0,0,0,0,0,0,0,0
