Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
3582,168.17293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7477789,48.653733,47.579789,0.81534306,0,0,0,0,0,0,3.3448734,24.941466,91.281299,120.17306,5.9072485,0,0,0,0,0,0,0.6052622,5.9896554,16.09209,9.3042289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,168.17872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7479425,48.655409,47.581429,0.81537116,0,0,0,0,0,0,3.3449886,24.942325,91.284445,120.1772,5.9074521,0,0,0,0,0,0,0.60528305,5.9898618,16.092645,9.3045495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,168.18452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7481061,48.657086,47.583068,0.81539925,0,0,0,0,0,0,3.3451039,24.943185,91.28759,120.18134,5.9076556,0,0,0,0,0,0,0.60530391,5.9900682,16.093199,9.3048701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,168.19031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7482697,48.658762,47.584708,0.81542735,0,0,0,0,0,0,3.3452191,24.944044,91.290735,120.18548,5.9078592,0,0,0,0,0,0,0.60532476,5.9902746,16.093754,9.3051907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,168.19611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7484333,48.660439,47.586347,0.81545544,0,0,0,0,0,0,3.3453344,24.944904,91.293881,120.18962,5.9080627,0,0,0,0,0,0,0.60534562,5.990481,16.094308,9.3055113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,168.2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7485969,48.662116,47.587987,0.81548354,0,0,0,0,0,0,3.3454497,24.945763,91.297026,120.19376,5.9082663,0,0,0,0,0,0,0.60536648,5.9906874,16.094863,9.3058319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,168.2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7487605,48.663792,47.589626,0.81551163,0,0,0,0,0,0,3.3455649,24.946622,91.300172,120.1979,5.9084698,0,0,0,0,0,0,0.60538733,5.9908938,16.095417,9.3061525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,168.21349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7489241,48.665469,47.591266,0.81553973,0,0,0,0,0,0,3.3456802,24.947482,91.303317,120.20204,5.9086734,0,0,0,0,0,0,0.60540819,5.9911002,16.095972,9.3064731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,168.21929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7490877,48.667145,47.592905,0.81556782,0,0,0,0,0,0,3.3457954,24.948341,91.306462,120.20618,5.908877,0,0,0,0,0,0,0.60542904,5.9913066,16.096526,9.3067938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,168.22508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7492513,48.668822,47.594545,0.81559592,0,0,0,0,0,0,3.3459107,24.949201,91.309608,120.21033,5.9090805,0,0,0,0,0,0,0.6054499,5.991513,16.097081,9.3071144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,168.23088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7494149,48.670498,47.596184,0.81562401,0,0,0,0,0,0,3.3460259,24.95006,91.312753,120.21447,5.9092841,0,0,0,0,0,0,0.60547076,5.9917194,16.097635,9.307435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,168.23667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7495785,48.672175,47.597824,0.81565211,0,0,0,0,0,0,3.3461412,24.95092,91.315898,120.21861,5.9094876,0,0,0,0,0,0,0.60549161,5.9919258,16.09819,9.3077556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,168.24246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7497421,48.673851,47.599463,0.8156802,0,0,0,0,0,0,3.3462565,24.951779,91.319044,120.22275,5.9096912,0,0,0,0,0,0,0.60551247,5.9921321,16.098744,9.3080762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,168.24826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7499057,48.675528,47.601103,0.8157083,0,0,0,0,0,0,3.3463717,24.952639,91.322189,120.22689,5.9098947,0,0,0,0,0,0,0.60553333,5.9923385,16.099299,9.3083968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,168.25405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7500693,48.677204,47.602742,0.81573639,0,0,0,0,0,0,3.346487,24.953498,91.325335,120.23103,5.9100983,0,0,0,0,0,0,0.60555418,5.9925449,16.099853,9.3087174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,168.25985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7502329,48.678881,47.604382,0.81576449,0,0,0,0,0,0,3.3466022,24.954357,91.32848,120.23517,5.9103018,0,0,0,0,0,0,0.60557504,5.9927513,16.100408,9.309038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,168.26564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7503965,48.680557,47.606021,0.81579258,0,0,0,0,0,0,3.3467175,24.955217,91.331625,120.23931,5.9105054,0,0,0,0,0,0,0.60559589,5.9929577,16.100962,9.3093586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,168.27144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7505601,48.682234,47.607661,0.81582068,0,0,0,0,0,0,3.3468328,24.956076,91.334771,120.24345,5.9107089,0,0,0,0,0,0,0.60561675,5.9931641,16.101517,9.3096792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,168.27723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7507237,48.68391,47.6093,0.81584877,0,0,0,0,0,0,3.346948,24.956936,91.337916,120.24759,5.9109125,0,0,0,0,0,0,0.60563761,5.9933705,16.102071,9.3099998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,168.28303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7508873,48.685587,47.61094,0.81587687,0,0,0,0,0,0,3.3470633,24.957795,91.341061,120.25174,5.911116,0,0,0,0,0,0,0.60565846,5.9935769,16.102626,9.3103204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,168.28882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7510509,48.687263,47.612579,0.81590496,0,0,0,0,0,0,3.3471785,24.958655,91.344207,120.25588,5.9113196,0,0,0,0,0,0,0.60567932,5.9937833,16.10318,9.310641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,168.29462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7512145,48.68894,47.614219,0.81593306,0,0,0,0,0,0,3.3472938,24.959514,91.347352,120.26002,5.9115231,0,0,0,0,0,0,0.60570018,5.9939897,16.103735,9.3109616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,168.30041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7513781,48.690616,47.615858,0.81596116,0,0,0,0,0,0,3.347409,24.960373,91.350498,120.26416,5.9117267,0,0,0,0,0,0,0.60572103,5.9941961,16.104289,9.3112822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,168.30621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7515417,48.692293,47.617498,0.81598925,0,0,0,0,0,0,3.3475243,24.961233,91.353643,120.2683,5.9119302,0,0,0,0,0,0,0.60574189,5.9944025,16.104844,9.3116028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,168.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7517053,48.693969,47.619137,0.81601735,0,0,0,0,0,0,3.3476396,24.962092,91.356788,120.27244,5.9121338,0,0,0,0,0,0,0.60576274,5.9946088,16.105398,9.3119234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,168.3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7518689,48.695646,47.620777,0.81604544,0,0,0,0,0,0,3.3477548,24.962952,91.359934,120.27658,5.9123373,0,0,0,0,0,0,0.6057836,5.9948152,16.105953,9.3122441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,168.32359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7520325,48.697322,47.622416,0.81607354,0,0,0,0,0,0,3.3478701,24.963811,91.363079,120.28072,5.9125409,0,0,0,0,0,0,0.60580446,5.9950216,16.106507,9.3125647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,168.32939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7521961,48.698999,47.624056,0.81610163,0,0,0,0,0,0,3.3479853,24.964671,91.366224,120.28486,5.9127445,0,0,0,0,0,0,0.60582531,5.995228,16.107062,9.3128853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,168.33518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7523597,48.700675,47.625695,0.81612973,0,0,0,0,0,0,3.3481006,24.96553,91.36937,120.289,5.912948,0,0,0,0,0,0,0.60584617,5.9954344,16.107616,9.3132059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,168.34098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7525233,48.702352,47.627335,0.81615782,0,0,0,0,0,0,3.3482158,24.966389,91.372515,120.29314,5.9131516,0,0,0,0,0,0,0.60586702,5.9956408,16.108171,9.3135265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,168.34677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7526869,48.704028,47.628974,0.81618592,0,0,0,0,0,0,3.3483311,24.967249,91.375661,120.29729,5.9133551,0,0,0,0,0,0,0.60588788,5.9958472,16.108725,9.3138471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,168.35257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7528505,48.705705,47.630614,0.81621401,0,0,0,0,0,0,3.3484464,24.968108,91.378806,120.30143,5.9135587,0,0,0,0,0,0,0.60590874,5.9960536,16.10928,9.3141677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,168.35836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7530141,48.707381,47.632253,0.81624211,0,0,0,0,0,0,3.3485616,24.968968,91.381951,120.30557,5.9137622,0,0,0,0,0,0,0.60592959,5.99626,16.109834,9.3144883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,168.36416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7531777,48.709058,47.633893,0.8162702,0,0,0,0,0,0,3.3486769,24.969827,91.385097,120.30971,5.9139658,0,0,0,0,0,0,0.60595045,5.9964664,16.110389,9.3148089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,168.36995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7533413,48.710734,47.635532,0.8162983,0,0,0,0,0,0,3.3487921,24.970687,91.388242,120.31385,5.9141693,0,0,0,0,0,0,0.60597131,5.9966728,16.110943,9.3151295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,168.37575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7535049,48.712411,47.637172,0.81632639,0,0,0,0,0,0,3.3489074,24.971546,91.391388,120.31799,5.9143729,0,0,0,0,0,0,0.60599216,5.9968792,16.111498,9.3154501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,168.38154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7536685,48.714087,47.638811,0.81635449,0,0,0,0,0,0,3.3490227,24.972406,91.394533,120.32213,5.9145764,0,0,0,0,0,0,0.60601302,5.9970856,16.112052,9.3157707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,168.38734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7538321,48.715764,47.640451,0.81638258,0,0,0,0,0,0,3.3491379,24.973265,91.397678,120.32627,5.91478,0,0,0,0,0,0,0.60603387,5.9972919,16.112607,9.3160913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,168.39313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7539957,48.71744,47.64209,0.81641068,0,0,0,0,0,0,3.3492532,24.974124,91.400824,120.33041,5.9149835,0,0,0,0,0,0,0.60605473,5.9974983,16.113161,9.3164119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,168.39893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7541593,48.719117,47.64373,0.81643877,0,0,0,0,0,0,3.3493684,24.974984,91.403969,120.33455,5.9151871,0,0,0,0,0,0,0.60607559,5.9977047,16.113716,9.3167325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,168.40472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7543229,48.720794,47.645369,0.81646687,0,0,0,0,0,0,3.3494837,24.975843,91.407114,120.33869,5.9153906,0,0,0,0,0,0,0.60609644,5.9979111,16.11427,9.3170531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,168.41052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7544865,48.72247,47.647009,0.81649496,0,0,0,0,0,0,3.3495989,24.976703,91.41026,120.34284,5.9155942,0,0,0,0,0,0,0.6061173,5.9981175,16.114825,9.3173737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,168.41631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7546501,48.724147,47.648648,0.81652306,0,0,0,0,0,0,3.3497142,24.977562,91.413405,120.34698,5.9157977,0,0,0,0,0,0,0.60613815,5.9983239,16.115379,9.3176944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,168.42211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7548137,48.725823,47.650288,0.81655115,0,0,0,0,0,0,3.3498295,24.978422,91.416551,120.35112,5.9160013,0,0,0,0,0,0,0.60615901,5.9985303,16.115934,9.318015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,168.4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7549773,48.7275,47.651927,0.81657925,0,0,0,0,0,0,3.3499447,24.979281,91.419696,120.35526,5.9162048,0,0,0,0,0,0,0.60617987,5.9987367,16.116488,9.3183356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,168.4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7551409,48.729176,47.653567,0.81660734,0,0,0,0,0,0,3.35006,24.98014,91.422841,120.3594,5.9164084,0,0,0,0,0,0,0.60620072,5.9989431,16.117043,9.3186562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,168.43949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7553045,48.730853,47.655206,0.81663544,0,0,0,0,0,0,3.3501752,24.981,91.425987,120.36354,5.9166119,0,0,0,0,0,0,0.60622158,5.9991495,16.117597,9.3189768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,168.44529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7554681,48.732529,47.656846,0.81666353,0,0,0,0,0,0,3.3502905,24.981859,91.429132,120.36768,5.9168155,0,0,0,0,0,0,0.60624244,5.9993559,16.118152,9.3192974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,168.45108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7556317,48.734206,47.658485,0.81669163,0,0,0,0,0,0,3.3504057,24.982719,91.432277,120.37182,5.9170191,0,0,0,0,0,0,0.60626329,5.9995623,16.118706,9.319618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,168.45688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7557953,48.735882,47.660125,0.81671972,0,0,0,0,0,0,3.350521,24.983578,91.435423,120.37596,5.9172226,0,0,0,0,0,0,0.60628415,5.9997687,16.119261,9.3199386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,168.46267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7559589,48.737559,47.661765,0.81674782,0,0,0,0,0,0,3.3506363,24.984438,91.438568,120.3801,5.9174262,0,0,0,0,0,0,0.606305,5.999975,16.119815,9.3202592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,168.46847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7561225,48.739235,47.663404,0.81677591,0,0,0,0,0,0,3.3507515,24.985297,91.441714,120.38424,5.9176297,0,0,0,0,0,0,0.60632586,6.0001814,16.12037,9.3205798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,168.47426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7562861,48.740912,47.665044,0.81680401,0,0,0,0,0,0,3.3508668,24.986156,91.444859,120.38839,5.9178333,0,0,0,0,0,0,0.60634672,6.0003878,16.120924,9.3209004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,168.48006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7564496,48.742588,47.666683,0.81683211,0,0,0,0,0,0,3.350982,24.987016,91.448004,120.39253,5.9180368,0,0,0,0,0,0,0.60636757,6.0005942,16.121479,9.321221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,168.48585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7566132,48.744265,47.668323,0.8168602,0,0,0,0,0,0,3.3510973,24.987875,91.45115,120.39667,5.9182404,0,0,0,0,0,0,0.60638843,6.0008006,16.122033,9.3215416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,168.49165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7567768,48.745941,47.669962,0.8168883,0,0,0,0,0,0,3.3512126,24.988735,91.454295,120.40081,5.9184439,0,0,0,0,0,0,0.60640929,6.001007,16.122588,9.3218622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3638,168.49744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7569404,48.747618,47.671602,0.81691639,0,0,0,0,0,0,3.3513278,24.989594,91.45744,120.40495,5.9186475,0,0,0,0,0,0,0.60643014,6.0012134,16.123142,9.3221828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,168.50324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757104,48.749294,47.673241,0.81694449,0,0,0,0,0,0,3.3514431,24.990454,91.460586,120.40909,5.918851,0,0,0,0,0,0,0.606451,6.0014198,16.123697,9.3225034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,168.50903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7572676,48.750971,47.674881,0.81697258,0,0,0,0,0,0,3.3515583,24.991313,91.463731,120.41323,5.9190546,0,0,0,0,0,0,0.60647185,6.0016262,16.124251,9.322824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,168.47859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7564082,48.742163,47.666267,0.81682498,0,0,0,0,0,0,3.3509528,24.986798,91.447207,120.39148,5.9179852,0,0,0,0,0,0,0.60636228,6.0005419,16.121338,9.3211397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,168.44814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7555486,48.733354,47.657653,0.81667736,0,0,0,0,0,0,3.3503472,24.982282,91.43068,120.36972,5.9169157,0,0,0,0,0,0,0.6062527,5.9994575,16.118425,9.3194552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,168.41769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.754689,48.724546,47.649039,0.81652975,0,0,0,0,0,0,3.3497416,24.977767,91.414154,120.34796,5.9158462,0,0,0,0,0,0,0.60614312,5.998373,16.115511,9.3177707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,168.38724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7538294,48.715737,47.640424,0.81638213,0,0,0,0,0,0,3.349136,24.973251,91.397627,120.3262,5.9147767,0,0,0,0,0,0,0.60603354,5.9972886,16.112598,9.3160861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,168.3568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7529698,48.706928,47.63181,0.81623451,0,0,0,0,0,0,3.3485305,24.968735,91.381101,120.30445,5.9137072,0,0,0,0,0,0,0.60592395,5.9962042,16.109684,9.3144016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,168.32635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7521102,48.698119,47.623196,0.81608689,0,0,0,0,0,0,3.3479249,24.96422,91.364574,120.28269,5.9126377,0,0,0,0,0,0,0.60581437,5.9951197,16.106771,9.3127171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,168.2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7512506,48.68931,47.614581,0.81593927,0,0,0,0,0,0,3.3473193,24.959704,91.348048,120.26093,5.9115681,0,0,0,0,0,0,0.60570479,5.9940353,16.103857,9.3110325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,168.26545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7503911,48.680502,47.605967,0.81579165,0,0,0,0,0,0,3.3467137,24.955188,91.331521,120.23918,5.9104986,0,0,0,0,0,0,0.6055952,5.9929509,16.100944,9.309348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,168.23501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7495315,48.671693,47.597353,0.81564404,0,0,0,0,0,0,3.3461081,24.950673,91.314995,120.21742,5.9094291,0,0,0,0,0,0,0.60548562,5.9918665,16.09803,9.3076635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,168.20456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7486719,48.662884,47.588738,0.81549642,0,0,0,0,0,0,3.3455025,24.946157,91.298468,120.19566,5.9083596,0,0,0,0,0,0,0.60537604,5.990782,16.095117,9.3059789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
