Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.46 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
999,371.14884,333.06457,301.02765,266.64628,231.32156,187.41286,157.22959,125.05551,94.969715,76.055998,53.046403,36.704377,22.16864,13.529759,4.7363849,0.23318894,0,0,0,0
1000,371.23813,333.14469,301.10006,266.71042,231.37721,187.45794,157.26741,125.0856,94.99256,76.074293,53.059164,36.713207,22.173973,13.533013,4.7375243,0.23324503,0,0,0,0
1001,371.32741,333.22481,301.17247,266.77456,231.43285,187.50303,157.30523,125.11568,95.015405,76.092589,53.071924,36.722036,22.179306,13.536268,4.7386636,0.23330113,0,0,0,0
1002,371.41669,333.30493,301.24489,266.83871,231.4885,187.54811,157.34306,125.14576,95.03825,76.110884,53.084685,36.730865,22.184639,13.539522,4.7398029,0.23335722,0,0,0,0
1003,371.50597,333.38504,301.3173,266.90285,231.54414,187.59319,157.38088,125.17584,95.061095,76.129179,53.097445,36.739694,22.189971,13.542777,4.7409423,0.23341331,0,0,0,0
1004,371.59525,333.46516,301.38971,266.96699,231.59979,187.63827,157.4187,125.20593,95.08394,76.147475,53.110205,36.748524,22.195304,13.546032,4.7420816,0.23346941,0,0,0,0
1005,371.68453,333.54528,301.46212,267.03113,231.65543,187.68336,157.45652,125.23601,95.106785,76.16577,53.122966,36.757353,22.200637,13.549286,4.743221,0.2335255,0,0,0,0
1006,371.77381,333.6254,301.53454,267.09527,231.71108,187.72844,157.49434,125.26609,95.12963,76.184066,53.135726,36.766182,22.205969,13.552541,4.7443603,0.2335816,0,0,0,0
1007,371.86309,333.70552,301.60695,267.15942,231.76672,187.77352,157.53216,125.29617,95.152475,76.202361,53.148487,36.775012,22.211302,13.555795,4.7454997,0.23363769,0,0,0,0
1008,371.95237,333.78564,301.67936,267.22356,231.82237,187.8186,157.56999,125.32625,95.17532,76.220656,53.161247,36.783841,22.216635,13.55905,4.746639,0.23369378,0,0,0,0
1009,372.04165,333.86576,301.75177,267.2877,231.87801,187.86369,157.60781,125.35634,95.198166,76.238952,53.174007,36.79267,22.221967,13.562305,4.7477784,0.23374988,0,0,0,0
1010,372.13093,333.94588,301.82419,267.35184,231.93366,187.90877,157.64563,125.38642,95.221011,76.257247,53.186768,36.801499,22.2273,13.565559,4.7489177,0.23380597,0,0,0,0
1011,372.22021,334.026,301.8966,267.41599,231.9893,187.95385,157.68345,125.4165,95.243856,76.275542,53.199528,36.810329,22.232633,13.568814,4.750057,0.23386207,0,0,0,0
1012,372.30949,334.10612,301.96901,267.48013,232.04495,187.99893,157.72127,125.44658,95.266701,76.293838,53.212289,36.819158,22.237965,13.572068,4.7511964,0.23391816,0,0,0,0
1013,372.39877,334.18624,302.04142,267.54427,232.10059,188.04402,157.7591,125.47667,95.289546,76.312133,53.225049,36.827987,22.243298,13.575323,4.7523357,0.23397425,0,0,0,0
1014,372.48805,334.26635,302.11384,267.60841,232.15624,188.0891,157.79692,125.50675,95.312391,76.330429,53.237809,36.836817,22.248631,13.578578,4.7534751,0.23403035,0,0,0,0
1015,372.57733,334.34647,302.18625,267.67255,232.21188,188.13418,157.83474,125.53683,95.335236,76.348724,53.25057,36.845646,22.253964,13.581832,4.7546144,0.23408644,0,0,0,0
1016,372.66661,334.42659,302.25866,267.7367,232.26752,188.17926,157.87256,125.56691,95.358081,76.367019,53.26333,36.854475,22.259296,13.585087,4.7557538,0.23414253,0,0,0,0
1017,372.75589,334.50671,302.33108,267.80084,232.32317,188.22435,157.91038,125.59699,95.380926,76.385315,53.27609,36.863304,22.264629,13.588341,4.7568931,0.23419863,0,0,0,0
1018,372.84517,334.58683,302.40349,267.86498,232.37881,188.26943,157.9482,125.62708,95.403771,76.40361,53.288851,36.872134,22.269962,13.591596,4.7580324,0.23425472,0,0,0,0
1019,372.93445,334.66695,302.4759,267.92912,232.43446,188.31451,157.98603,125.65716,95.426617,76.421905,53.301611,36.880963,22.275294,13.594851,4.7591718,0.23431082,0,0,0,0
1020,373.02373,334.74707,302.54831,267.99326,232.4901,188.35959,158.02385,125.68724,95.449462,76.440201,53.314372,36.889792,22.280627,13.598105,4.7603111,0.23436691,0,0,0,0
1021,373.11301,334.82719,302.62073,268.05741,232.54575,188.40468,158.06167,125.71732,95.472307,76.458496,53.327132,36.898622,22.28596,13.60136,4.7614505,0.234423,0,0,0,0
1022,373.20229,334.90731,302.69314,268.12155,232.60139,188.44976,158.09949,125.74741,95.495152,76.476792,53.339892,36.907451,22.291292,13.604614,4.7625898,0.2344791,0,0,0,0
1023,373.29157,334.98743,302.76555,268.18569,232.65704,188.49484,158.13731,125.77749,95.517997,76.495087,53.352653,36.91628,22.296625,13.607869,4.7637292,0.23453519,0,0,0,0
1024,373.38085,335.06755,302.83796,268.24983,232.71268,188.53992,158.17514,125.80757,95.540842,76.513382,53.365413,36.925109,22.301958,13.611124,4.7648685,0.23459129,0,0,0,0
1025,373.47013,335.14767,302.91038,268.31398,232.76833,188.58501,158.21296,125.83765,95.563687,76.531678,53.378174,36.933939,22.307291,13.614378,4.7660079,0.23464738,0,0,0,0
1026,373.55942,335.22778,302.98279,268.37812,232.82397,188.63009,158.25078,125.86774,95.586532,76.549973,53.390934,36.942768,22.312623,13.617633,4.7671472,0.23470347,0,0,0,0
1027,373.6487,335.3079,303.0552,268.44226,232.87962,188.67517,158.2886,125.89782,95.609377,76.568268,53.403694,36.951597,22.317956,13.620887,4.7682865,0.23475957,0,0,0,0
1028,373.73798,335.38802,303.12761,268.5064,232.93526,188.72025,158.32642,125.9279,95.632222,76.586564,53.416455,36.960427,22.323289,13.624142,4.7694259,0.23481566,0,0,0,0
1029,373.82726,335.46814,303.20003,268.57054,232.99091,188.76534,158.36424,125.95798,95.655068,76.604859,53.429215,36.969256,22.328621,13.627397,4.7705652,0.23487176,0,0,0,0
1030,373.91654,335.54826,303.27244,268.63469,233.04655,188.81042,158.40207,125.98806,95.677913,76.623155,53.441976,36.978085,22.333954,13.630651,4.7717046,0.23492785,0,0,0,0
1031,374.00581,335.62838,303.34485,268.69882,233.10219,188.8555,158.43989,126.01814,95.700756,76.641449,53.454735,36.986914,22.339286,13.633906,4.7728439,0.23498394,0,0,0,0
1032,374.0379,335.65717,303.37087,268.72188,233.12219,188.8717,158.45348,126.02896,95.708968,76.648025,53.459322,36.990088,22.341203,13.635075,4.7732534,0.2350041,0,0,0,0
1033,374.06999,335.68597,303.3969,268.74493,233.14219,188.88791,158.46707,126.03977,95.717179,76.654601,53.463908,36.993261,22.34312,13.636245,4.7736629,0.23502426,0,0,0,0
1034,374.10208,335.71477,303.42293,268.76799,233.16219,188.90411,158.48067,126.05058,95.72539,76.661177,53.468495,36.996435,22.345037,13.637415,4.7740724,0.23504443,0,0,0,0
1035,374.13417,335.74357,303.44896,268.79104,233.1822,188.92031,158.49426,126.0614,95.733602,76.667753,53.473081,36.999608,22.346953,13.638585,4.7744819,0.23506459,0,0,0,0
1036,374.16626,335.77236,303.47499,268.8141,233.2022,188.93652,158.50786,126.07221,95.741813,76.674329,53.477668,37.002782,22.34887,13.639755,4.7748915,0.23508475,0,0,0,0
1037,374.19835,335.80116,303.50101,268.83715,233.2222,188.95272,158.52145,126.08302,95.750024,76.680905,53.482254,37.005955,22.350787,13.640925,4.775301,0.23510491,0,0,0,0
1038,374.23045,335.82996,303.52704,268.86021,233.2422,188.96893,158.53505,126.09383,95.758236,76.687481,53.486841,37.009129,22.352704,13.642094,4.7757105,0.23512508,0,0,0,0
1039,374.26254,335.85876,303.55307,268.88326,233.2622,188.98513,158.54864,126.10465,95.766447,76.694057,53.491427,37.012302,22.354621,13.643264,4.77612,0.23514524,0,0,0,0
1040,374.29463,335.88755,303.5791,268.90632,233.2822,189.00134,158.56224,126.11546,95.774658,76.700633,53.496014,37.015476,22.356537,13.644434,4.7765295,0.2351654,0,0,0,0
1041,374.32672,335.91635,303.60512,268.92937,233.3022,189.01754,158.57583,126.12627,95.78287,76.707209,53.5006,37.01865,22.358454,13.645604,4.7769391,0.23518556,0,0,0,0
1042,374.35881,335.94515,303.63115,268.95243,233.3222,189.03374,158.58943,126.13708,95.791081,76.713785,53.505187,37.021823,22.360371,13.646774,4.7773486,0.23520572,0,0,0,0
1043,374.3909,335.97395,303.65718,268.97548,233.3422,189.04995,158.60302,126.1479,95.799292,76.720361,53.509774,37.024997,22.362288,13.647943,4.7777581,0.23522589,0,0,0,0
1044,374.42299,336.00275,303.68321,268.99854,233.3622,189.06615,158.61661,126.15871,95.807504,76.726937,53.51436,37.02817,22.364204,13.649113,4.7781676,0.23524605,0,0,0,0
1045,374.45508,336.03154,303.70924,269.02159,233.3822,189.08236,158.63021,126.16952,95.815715,76.733513,53.518947,37.031344,22.366121,13.650283,4.7785771,0.23526621,0,0,0,0
1046,374.48717,336.06034,303.73526,269.04465,233.4022,189.09856,158.6438,126.18033,95.823927,76.740089,53.523533,37.034517,22.368038,13.651453,4.7789867,0.23528637,0,0,0,0
1047,374.51926,336.08914,303.76129,269.0677,233.4222,189.11477,158.6574,126.19115,95.832138,76.746665,53.52812,37.037691,22.369955,13.652623,4.7793962,0.23530653,0,0,0,0
1048,374.55135,336.11794,303.78732,269.09076,233.4422,189.13097,158.67099,126.20196,95.840349,76.753241,53.532706,37.040865,22.371871,13.653793,4.7798057,0.2353267,0,0,0,0
1049,374.58344,336.14673,303.81335,269.11381,233.46221,189.14717,158.68459,126.21277,95.848561,76.759817,53.537293,37.044038,22.373788,13.654962,4.7802152,0.23534686,0,0,0,0
1050,374.61553,336.17553,303.83937,269.13687,233.48221,189.16338,158.69818,126.22359,95.856772,76.766393,53.541879,37.047212,22.375705,13.656132,4.7806248,0.23536702,0,0,0,0
1051,374.64762,336.20433,303.8654,269.15992,233.50221,189.17958,158.71178,126.2344,95.864983,76.772969,53.546466,37.050385,22.377622,13.657302,4.7810343,0.23538718,0,0,0,0
1052,374.67971,336.23313,303.89143,269.18298,233.52221,189.19579,158.72537,126.24521,95.873195,76.779545,53.551052,37.053559,22.379538,13.658472,4.7814438,0.23540735,0,0,0,0
1053,374.7118,336.26193,303.91746,269.20603,233.54221,189.21199,158.73897,126.25602,95.881406,76.786121,53.555639,37.056732,22.381455,13.659642,4.7818533,0.23542751,0,0,0,0
1054,374.74389,336.29072,303.94348,269.22909,233.56221,189.2282,158.75256,126.26684,95.889617,76.792697,53.560226,37.059906,22.383372,13.660811,4.7822628,0.23544767,0,0,0,0
1055,374.77599,336.31952,303.96951,269.25214,233.58221,189.2444,158.76615,126.27765,95.897829,76.799273,53.564812,37.06308,22.385289,13.661981,4.7826724,0.23546783,0,0,0,0
1056,374.80808,336.34832,303.99554,269.2752,233.60221,189.2606,158.77975,126.28846,95.90604,76.805849,53.569399,37.066253,22.387206,13.663151,4.7830819,0.23548799,0,0,0,0
1057,374.84017,336.37712,304.02157,269.29825,233.62221,189.27681,158.79334,126.29927,95.914251,76.812425,53.573985,37.069427,22.389122,13.664321,4.7834914,0.23550816,0,0,0,0
1058,374.87226,336.40591,304.0476,269.32131,233.64221,189.29301,158.80694,126.31009,95.922463,76.819001,53.578572,37.0726,22.391039,13.665491,4.7839009,0.23552832,0,0,0,0
1059,374.90435,336.43471,304.07362,269.34436,233.66221,189.30922,158.82053,126.3209,95.930674,76.825577,53.583158,37.075774,22.392956,13.666661,4.7843104,0.23554848,0,0,0,0
1060,374.93644,336.46351,304.09965,269.36742,233.68221,189.32542,158.83413,126.33171,95.938885,76.832153,53.587745,37.078947,22.394873,13.66783,4.78472,0.23556864,0,0,0,0
1061,374.96853,336.49231,304.12568,269.39047,233.70221,189.34162,158.84772,126.34252,95.947097,76.838729,53.592331,37.082121,22.396789,13.669,4.7851295,0.23558881,0,0,0,0
1062,375.00062,336.5211,304.15171,269.41353,233.72221,189.35783,158.86132,126.35334,95.955308,76.845305,53.596918,37.085294,22.398706,13.67017,4.785539,0.23560897,0,0,0,0
1063,375.03271,336.5499,304.17773,269.43658,233.74222,189.37403,158.87491,126.36415,95.96352,76.851881,53.601504,37.088468,22.400623,13.67134,4.7859485,0.23562913,0,0,0,0
1064,375.0648,336.5787,304.20376,269.45964,233.76222,189.39024,158.8885,126.37496,95.971731,76.858457,53.606091,37.091642,22.40254,13.67251,4.7863581,0.23564929,0,0,0,0
1065,375.09689,336.6075,304.22979,269.48269,233.78222,189.40644,158.9021,126.38578,95.979942,76.865033,53.610678,37.094815,22.404456,13.67368,4.7867676,0.23566945,0,0,0,0
1066,375.12898,336.6363,304.25582,269.50575,233.80222,189.42265,158.91569,126.39659,95.988154,76.871609,53.615264,37.097989,22.406373,13.674849,4.7871771,0.23568962,0,0,0,0
1067,375.16107,336.66509,304.28184,269.5288,233.82222,189.43885,158.92929,126.4074,95.996365,76.878185,53.619851,37.101162,22.40829,13.676019,4.7875866,0.23570978,0,0,0,0
1068,375.19316,336.69389,304.30787,269.55186,233.84222,189.45505,158.94288,126.41821,96.004576,76.884761,53.624437,37.104336,22.410207,13.677189,4.7879961,0.23572994,0,0,0,0
1069,375.22525,336.72269,304.3339,269.57491,233.86222,189.47126,158.95648,126.42903,96.012788,76.891337,53.629024,37.107509,22.412123,13.678359,4.7884057,0.2357501,0,0,0,0
1070,375.25734,336.75149,304.35993,269.59797,233.88222,189.48746,158.97007,126.43984,96.020999,76.897914,53.63361,37.110683,22.41404,13.679529,4.7888152,0.23577027,0,0,0,0
1071,375.28943,336.78028,304.38596,269.62102,233.90222,189.50367,158.98367,126.45065,96.02921,76.90449,53.638197,37.113857,22.415957,13.680698,4.7892247,0.23579043,0,0,0,0
1072,375.32153,336.80908,304.41198,269.64408,233.92222,189.51987,158.99726,126.46146,96.037422,76.911066,53.642783,37.11703,22.417874,13.681868,4.7896342,0.23581059,0,0,0,0
1073,375.35362,336.83788,304.43801,269.66713,233.94222,189.53608,159.01086,126.47228,96.045633,76.917642,53.64737,37.120204,22.41979,13.683038,4.7900437,0.23583075,0,0,0,0
1074,375.38571,336.86668,304.46404,269.69019,233.96222,189.55228,159.02445,126.48309,96.053844,76.924218,53.651956,37.123377,22.421707,13.684208,4.7904533,0.23585091,0,0,0,0
1075,375.4178,336.89547,304.49007,269.71324,233.98222,189.56848,159.03804,126.4939,96.062056,76.930794,53.656543,37.126551,22.423624,13.685378,4.7908628,0.23587108,0,0,0,0
1076,375.44989,336.92427,304.51609,269.7363,234.00222,189.58469,159.05164,126.50471,96.070267,76.93737,53.661129,37.129724,22.425541,13.686548,4.7912723,0.23589124,0,0,0,0
1077,375.48198,336.95307,304.54212,269.75935,234.02223,189.60089,159.06523,126.51553,96.078478,76.943946,53.665716,37.132898,22.427458,13.687717,4.7916818,0.2359114,0,0,0,0
1078,375.51407,336.98187,304.56815,269.78241,234.04223,189.6171,159.07883,126.52634,96.08669,76.950522,53.670303,37.136071,22.429374,13.688887,4.7920914,0.23593156,0,0,0,0
1079,375.54616,337.01067,304.59418,269.80546,234.06223,189.6333,159.09242,126.53715,96.094901,76.957098,53.674889,37.139245,22.431291,13.690057,4.7925009,0.23595172,0,0,0,0
1080,375.57825,337.03946,304.6202,269.82852,234.08223,189.64951,159.10602,126.54797,96.103113,76.963674,53.679476,37.142419,22.433208,13.691227,4.7929104,0.23597189,0,0,0,0
1081,375.61034,337.06826,304.64623,269.85157,234.10223,189.66571,159.11961,126.55878,96.111324,76.97025,53.684062,37.145592,22.435125,13.692397,4.7933199,0.23599205,0,0,0,0
1082,375.64243,337.09706,304.67226,269.87463,234.12223,189.68191,159.13321,126.56959,96.119535,76.976826,53.688649,37.148766,22.437041,13.693566,4.7937294,0.23601221,0,0,0,0
1083,375.67452,337.12586,304.69829,269.89768,234.14223,189.69812,159.1468,126.5804,96.127747,76.983402,53.693235,37.151939,22.438958,13.694736,4.794139,0.23603237,0,0,0,0
1084,375.70661,337.15465,304.72432,269.92074,234.16223,189.71432,159.1604,126.59122,96.135958,76.989978,53.697822,37.155113,22.440875,13.695906,4.7945485,0.23605254,0,0,0,0
1085,375.7387,337.18345,304.75034,269.94379,234.18223,189.73053,159.17399,126.60203,96.144169,76.996554,53.702408,37.158286,22.442792,13.697076,4.794958,0.2360727,0,0,0,0
1086,375.77079,337.21225,304.77637,269.96685,234.20223,189.74673,159.18758,126.61284,96.152381,77.00313,53.706995,37.16146,22.444708,13.698246,4.7953675,0.23609286,0,0,0,0
1087,375.80288,337.24105,304.8024,269.9899,234.22223,189.76294,159.20118,126.62365,96.160592,77.009706,53.711581,37.164634,22.446625,13.699416,4.795777,0.23611302,0,0,0,0
1088,375.83497,337.26984,304.82843,270.01296,234.24223,189.77914,159.21477,126.63447,96.168803,77.016282,53.716168,37.167807,22.448542,13.700585,4.7961866,0.23613318,0,0,0,0
1089,375.86707,337.29864,304.85445,270.03601,234.26223,189.79534,159.22837,126.64528,96.177015,77.022858,53.720755,37.170981,22.450459,13.701755,4.7965961,0.23615335,0,0,0,0
1090,375.89916,337.32744,304.88048,270.05907,234.28223,189.81155,159.24196,126.65609,96.185226,77.029434,53.725341,37.174154,22.452375,13.702925,4.7970056,0.23617351,0,0,0,0
1091,375.93125,337.35624,304.90651,270.08212,234.30224,189.82775,159.25556,126.6669,96.193437,77.03601,53.729928,37.177328,22.454292,13.704095,4.7974151,0.23619367,0,0,0,0
1092,375.96334,337.38504,304.93254,270.10518,234.32224,189.84396,159.26915,126.67772,96.201649,77.042586,53.734514,37.180501,22.456209,13.705265,4.7978246,0.23621383,0,0,0,0
1093,375.99543,337.41383,304.95857,270.12823,234.34224,189.86016,159.28275,126.68853,96.20986,77.049162,53.739101,37.183675,22.458126,13.706435,4.7982342,0.236234,0,0,0,0
1094,376.02752,337.44263,304.98459,270.15129,234.36224,189.87637,159.29634,126.69934,96.218071,77.055738,53.743687,37.186849,22.460043,13.707604,4.7986437,0.23625416,0,0,0,0
1095,376.05961,337.47143,305.01062,270.17434,234.38224,189.89257,159.30993,126.71015,96.226283,77.062314,53.748274,37.190022,22.461959,13.708774,4.7990532,0.23627432,0,0,0,0
1096,376.0917,337.50023,305.03665,270.1974,234.40224,189.90877,159.32353,126.72097,96.234494,77.06889,53.75286,37.193196,22.463876,13.709944,4.7994627,0.23629448,0,0,0,0
1097,376.12379,337.52902,305.06268,270.22045,234.42224,189.92498,159.33712,126.73178,96.242705,77.075466,53.757447,37.196369,22.465793,13.711114,4.7998723,0.23631464,0,0,0,0
1098,376.15588,337.55782,305.0887,270.24351,234.44224,189.94118,159.35072,126.74259,96.250917,77.082042,53.762033,37.199543,22.46771,13.712284,4.8002818,0.23633481,0,0,0,0
1099,376.18797,337.58662,305.11473,270.26656,234.46224,189.95739,159.36431,126.75341,96.259128,77.088618,53.76662,37.202716,22.469626,13.713453,4.8006913,0.23635497,0,0,0,0
1100,376.22006,337.61542,305.14076,270.28962,234.48224,189.97359,159.37791,126.76422,96.26734,77.095194,53.771207,37.20589,22.471543,13.714623,4.8011008,0.23637513,0,0,0,0
1101,376.25215,337.64422,305.16679,270.31267,234.50224,189.98979,159.3915,126.77503,96.275551,77.10177,53.775793,37.209063,22.47346,13.715793,4.8015103,0.23639529,0,0,0,0
1102,376.28424,337.67301,305.19281,270.33573,234.52224,190.006,159.4051,126.78584,96.283762,77.108346,53.78038,37.212237,22.475377,13.716963,4.8019199,0.23641545,0,0,0,0
1103,376.31633,337.70181,305.21884,270.35878,234.54224,190.0222,159.41869,126.79666,96.291974,77.114922,53.784966,37.215411,22.477293,13.718133,4.8023294,0.23643562,0,0,0,0
1104,376.34842,337.73061,305.24487,270.38184,234.56224,190.03841,159.43229,126.80747,96.300185,77.121498,53.789553,37.218584,22.47921,13.719303,4.8027389,0.23645578,0,0,0,0
1105,376.38051,337.75941,305.2709,270.40489,234.58225,190.05461,159.44588,126.81828,96.308396,77.128074,53.794139,37.221758,22.481127,13.720472,4.8031484,0.23647594,0,0,0,0
1106,376.41261,337.7882,305.29693,270.42795,234.60225,190.07082,159.45947,126.82909,96.316608,77.13465,53.798726,37.224931,22.483044,13.721642,4.8035579,0.2364961,0,0,0,0
1107,376.4447,337.817,305.32295,270.451,234.62225,190.08702,159.47307,126.83991,96.324819,77.141226,53.803312,37.228105,22.48496,13.722812,4.8039675,0.23651627,0,0,0,0
1108,376.47679,337.8458,305.34898,270.47406,234.64225,190.10322,159.48666,126.85072,96.33303,77.147802,53.807899,37.231278,22.486877,13.723982,4.804377,0.23653643,0,0,0,0
1109,376.50888,337.8746,305.37501,270.49711,234.66225,190.11943,159.50026,126.86153,96.341242,77.154378,53.812485,37.234452,22.488794,13.725152,4.8047865,0.23655659,0,0,0,0
1110,376.54097,337.90339,305.40104,270.52017,234.68225,190.13563,159.51385,126.87234,96.349453,77.160954,53.817072,37.237626,22.490711,13.726321,4.805196,0.23657675,0,0,0,0
1111,376.57306,337.93219,305.42706,270.54322,234.70225,190.15184,159.52745,126.88316,96.357664,77.16753,53.821658,37.240799,22.492628,13.727491,4.8056056,0.23659691,0,0,0,0
