Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
87,-4.7867727,0,0,0,0,0,0,0,0,-0.18138114,-0.2423031,0,0,0,0,0,0,-0.38537593,-4.3099854,-2.3376442,-0.021810181,0,0,0,0,-0.14237582,-0.56419323,-0.23327927,0,0,0,0,0,0,0,0,0,0
88,-4.8050169,0,0,0,0,0,0,0,0,-0.18207245,-0.24322661,0,0,0,0,0,0,-0.38684474,-4.3264124,-2.3465538,-0.021893308,0,0,0,0,-0.14291846,-0.56634358,-0.23416839,0,0,0,0,0,0,0,0,0,0
89,-4.8232611,0,0,0,0,0,0,0,0,-0.18276376,-0.24415012,0,0,0,0,0,0,-0.38831355,-4.3428394,-2.3554635,-0.021976435,0,0,0,0,-0.14346111,-0.56849393,-0.23505751,0,0,0,0,0,0,0,0,0,0
90,-4.8415053,0,0,0,0,0,0,0,0,-0.18345507,-0.24507363,0,0,0,0,0,0,-0.38978237,-4.3592664,-2.3643731,-0.022059562,0,0,0,0,-0.14400376,-0.57064429,-0.23594662,0,0,0,0,0,0,0,0,0,0
91,-4.8597495,0,0,0,0,0,0,0,0,-0.18414638,-0.24599713,0,0,0,0,0,0,-0.39125118,-4.3756934,-2.3732828,-0.022142688,0,0,0,0,-0.14454641,-0.57279464,-0.23683574,0,0,0,0,0,0,0,0,0,0
92,-4.8779937,0,0,0,0,0,0,0,0,-0.1848377,-0.24692064,0,0,0,0,0,0,-0.39271999,-4.3921204,-2.3821924,-0.022225815,0,0,0,0,-0.14508906,-0.574945,-0.23772485,0,0,0,0,0,0,0,0,0,0
93,-4.8962379,0,0,0,0,0,0,0,0,-0.18552901,-0.24784415,0,0,0,0,0,0,-0.39418881,-4.4085474,-2.391102,-0.022308942,0,0,0,0,-0.1456317,-0.57709535,-0.23861397,0,0,0,0,0,0,0,0,0,0
94,-4.9144821,0,0,0,0,0,0,0,0,-0.18622032,-0.24876766,0,0,0,0,0,0,-0.39565762,-4.4249744,-2.4000117,-0.022392069,0,0,0,0,-0.14617435,-0.5792457,-0.23950308,0,0,0,0,0,0,0,0,0,0
95,-4.9327263,0,0,0,0,0,0,0,0,-0.18691163,-0.24969117,0,0,0,0,0,0,-0.39712644,-4.4414013,-2.4089213,-0.022475196,0,0,0,0,-0.146717,-0.58139606,-0.2403922,0,0,0,0,0,0,0,0,0,0
96,-4.9509705,0,0,0,0,0,0,0,0,-0.18760295,-0.25061468,0,0,0,0,0,0,-0.39859525,-4.4578283,-2.417831,-0.022558323,0,0,0,0,-0.14725965,-0.58354641,-0.24128132,0,0,0,0,0,0,0,0,0,0
97,-4.9692147,0,0,0,0,0,0,0,0,-0.18829426,-0.25153819,0,0,0,0,0,0,-0.40006406,-4.4742553,-2.4267406,-0.02264145,0,0,0,0,-0.1478023,-0.58569677,-0.24217043,0,0,0,0,0,0,0,0,0,0
98,-4.9874589,0,0,0,0,0,0,0,0,-0.18898557,-0.2524617,0,0,0,0,0,0,-0.40153288,-4.4906823,-2.4356503,-0.022724576,0,0,0,0,-0.14834495,-0.58784712,-0.24305955,0,0,0,0,0,0,0,0,0,0
99,-5.0057031,0,0,0,0,0,0,0,0,-0.18967688,-0.2533852,0,0,0,0,0,0,-0.40300169,-4.5071093,-2.4445599,-0.022807703,0,0,0,0,-0.14888759,-0.58999747,-0.24394866,0,0,0,0,0,0,0,0,0,0
100,-5.0239473,0,0,0,0,0,0,0,0,-0.19036819,-0.25430871,0,0,0,0,0,0,-0.4044705,-4.5235363,-2.4534696,-0.02289083,0,0,0,0,-0.14943024,-0.59214783,-0.24483778,0,0,0,0,0,0,0,0,0,0
101,-5.0421915,0,0,0,0,0,0,0,0,-0.19105951,-0.25523222,0,0,0,0,0,0,-0.40593932,-4.5399633,-2.4623792,-0.022973957,0,0,0,0,-0.14997289,-0.59429818,-0.24572689,0,0,0,0,0,0,0,0,0,0
102,-5.0604357,0,0,0,0,0,0,0,0,-0.19175082,-0.25615573,0,0,0,0,0,0,-0.40740813,-4.5563902,-2.4712889,-0.023057084,0,0,0,0,-0.15051554,-0.59644854,-0.24661601,0,0,0,0,0,0,0,0,0,0
103,-5.0786799,0,0,0,0,0,0,0,0,-0.19244213,-0.25707924,0,0,0,0,0,0,-0.40887694,-4.5728172,-2.4801985,-0.023140211,0,0,0,0,-0.15105819,-0.59859889,-0.24750512,0,0,0,0,0,0,0,0,0,0
104,-5.0969241,0,0,0,0,0,0,0,0,-0.19313344,-0.25800275,0,0,0,0,0,0,-0.41034576,-4.5892442,-2.4891082,-0.023223338,0,0,0,0,-0.15160083,-0.60074924,-0.24839424,0,0,0,0,0,0,0,0,0,0
105,-5.1151683,0,0,0,0,0,0,0,0,-0.19382476,-0.25892626,0,0,0,0,0,0,-0.41181457,-4.6056712,-2.4980178,-0.023306464,0,0,0,0,-0.15214348,-0.6028996,-0.24928336,0,0,0,0,0,0,0,0,0,0
106,-5.1334125,0,0,0,0,0,0,0,0,-0.19451607,-0.25984977,0,0,0,0,0,0,-0.41328338,-4.6220982,-2.5069275,-0.023389591,0,0,0,0,-0.15268613,-0.60504995,-0.25017247,0,0,0,0,0,0,0,0,0,0
107,-5.1516567,0,0,0,0,0,0,0,0,-0.19520738,-0.26077328,0,0,0,0,0,0,-0.4147522,-4.6385252,-2.5158371,-0.023472718,0,0,0,0,-0.15322878,-0.60720031,-0.25106159,0,0,0,0,0,0,0,0,0,0
108,-5.1699009,0,0,0,0,0,0,0,0,-0.19589869,-0.26169678,0,0,0,0,0,0,-0.41622101,-4.6549522,-2.5247468,-0.023555845,0,0,0,0,-0.15377143,-0.60935066,-0.2519507,0,0,0,0,0,0,0,0,0,0
109,-5.1881451,0,0,0,0,0,0,0,0,-0.19659,-0.26262029,0,0,0,0,0,0,-0.41768983,-4.6713791,-2.5336564,-0.023638972,0,0,0,0,-0.15431407,-0.61150101,-0.25283982,0,0,0,0,0,0,0,0,0,0
110,-5.2063893,0,0,0,0,0,0,0,0,-0.19728132,-0.2635438,0,0,0,0,0,0,-0.41915864,-4.6878061,-2.542566,-0.023722099,0,0,0,0,-0.15485672,-0.61365137,-0.25372893,0,0,0,0,0,0,0,0,0,0
111,-5.2246335,0,0,0,0,0,0,0,0,-0.19797263,-0.26446731,0,0,0,0,0,0,-0.42062745,-4.7042331,-2.5514757,-0.023805226,0,0,0,0,-0.15539937,-0.61580172,-0.25461805,0,0,0,0,0,0,0,0,0,0
112,-5.2428777,0,0,0,0,0,0,0,0,-0.19866394,-0.26539082,0,0,0,0,0,0,-0.42209627,-4.7206601,-2.5603853,-0.023888352,0,0,0,0,-0.15594202,-0.61795208,-0.25550717,0,0,0,0,0,0,0,0,0,0
113,-5.2611219,0,0,0,0,0,0,0,0,-0.19935525,-0.26631433,0,0,0,0,0,0,-0.42356508,-4.7370871,-2.569295,-0.023971479,0,0,0,0,-0.15648467,-0.62010243,-0.25639628,0,0,0,0,0,0,0,0,0,0
114,-5.2793661,0,0,0,0,0,0,0,0,-0.20004657,-0.26723784,0,0,0,0,0,0,-0.42503389,-4.7535141,-2.5782046,-0.024054606,0,0,0,0,-0.15702732,-0.62225278,-0.2572854,0,0,0,0,0,0,0,0,0,0
115,-5.2976103,0,0,0,0,0,0,0,0,-0.20073788,-0.26816135,0,0,0,0,0,0,-0.42650271,-4.7699411,-2.5871143,-0.024137733,0,0,0,0,-0.15756996,-0.62440314,-0.25817451,0,0,0,0,0,0,0,0,0,0
116,-5.3158545,0,0,0,0,0,0,0,0,-0.20142919,-0.26908486,0,0,0,0,0,0,-0.42797152,-4.7863681,-2.5960239,-0.02422086,0,0,0,0,-0.15811261,-0.62655349,-0.25906363,0,0,0,0,0,0,0,0,0,0
117,-5.3340987,0,0,0,0,0,0,0,0,-0.2021205,-0.27000836,0,0,0,0,0,0,-0.42944033,-4.802795,-2.6049336,-0.024303987,0,0,0,0,-0.15865526,-0.62870385,-0.25995274,0,0,0,0,0,0,0,0,0,0
118,-5.3523429,0,0,0,0,0,0,0,0,-0.20281181,-0.27093187,0,0,0,0,0,0,-0.43090915,-4.819222,-2.6138432,-0.024387114,0,0,0,0,-0.15919791,-0.6308542,-0.26084186,0,0,0,0,0,0,0,0,0,0
119,-5.3705871,0,0,0,0,0,0,0,0,-0.20350313,-0.27185538,0,0,0,0,0,0,-0.43237796,-4.835649,-2.6227529,-0.02447024,0,0,0,0,-0.15974056,-0.63300455,-0.26173098,0,0,0,0,0,0,0,0,0,0
120,-5.3888313,0,0,0,0,0,0,0,0,-0.20419444,-0.27277889,0,0,0,0,0,0,-0.43384677,-4.852076,-2.6316625,-0.024553367,0,0,0,0,-0.1602832,-0.63515491,-0.26262009,0,0,0,0,0,0,0,0,0,0
121,-5.4070756,0,0,0,0,0,0,0,0,-0.20488575,-0.2737024,0,0,0,0,0,0,-0.43531559,-4.868503,-2.6405722,-0.024636494,0,0,0,0,-0.16082585,-0.63730526,-0.26350921,0,0,0,0,0,0,0,0,0,0
122,-5.4253198,0,0,0,0,0,0,0,0,-0.20557706,-0.27462591,0,0,0,0,0,0,-0.4367844,-4.88493,-2.6494818,-0.024719621,0,0,0,0,-0.1613685,-0.63945562,-0.26439832,0,0,0,0,0,0,0,0,0,0
123,-5.443564,0,0,0,0,0,0,0,0,-0.20626837,-0.27554942,0,0,0,0,0,0,-0.43825322,-4.901357,-2.6583915,-0.024802748,0,0,0,0,-0.16191115,-0.64160597,-0.26528744,0,0,0,0,0,0,0,0,0,0
124,-5.4618082,0,0,0,0,0,0,0,0,-0.20695969,-0.27647293,0,0,0,0,0,0,-0.43972203,-4.9177839,-2.6673011,-0.024885875,0,0,0,0,-0.1624538,-0.64375632,-0.26617655,0,0,0,0,0,0,0,0,0,0
125,-5.4800524,0,0,0,0,0,0,0,0,-0.207651,-0.27739643,0,0,0,0,0,0,-0.44119084,-4.9342109,-2.6762108,-0.024969002,0,0,0,0,-0.16299644,-0.64590668,-0.26706567,0,0,0,0,0,0,0,0,0,0
126,-5.4982966,0,0,0,0,0,0,0,0,-0.20834231,-0.27831994,0,0,0,0,0,0,-0.44265966,-4.9506379,-2.6851204,-0.025052128,0,0,0,0,-0.16353909,-0.64805703,-0.26795478,0,0,0,0,0,0,0,0,0,0
127,-5.5165408,0,0,0,0,0,0,0,0,-0.20903362,-0.27924345,0,0,0,0,0,0,-0.44412847,-4.9670649,-2.69403,-0.025135255,0,0,0,0,-0.16408174,-0.65020739,-0.2688439,0,0,0,0,0,0,0,0,0,0
128,-5.534785,0,0,0,0,0,0,0,0,-0.20972494,-0.28016696,0,0,0,0,0,0,-0.44559728,-4.9834919,-2.7029397,-0.025218382,0,0,0,0,-0.16462439,-0.65235774,-0.26973302,0,0,0,0,0,0,0,0,0,0
129,-5.5530292,0,0,0,0,0,0,0,0,-0.21041625,-0.28109047,0,0,0,0,0,0,-0.4470661,-4.9999189,-2.7118493,-0.025301509,0,0,0,0,-0.16516704,-0.65450809,-0.27062213,0,0,0,0,0,0,0,0,0,0
130,-5.5712734,0,0,0,0,0,0,0,0,-0.21110756,-0.28201398,0,0,0,0,0,0,-0.44853491,-5.0163459,-2.720759,-0.025384636,0,0,0,0,-0.16570969,-0.65665845,-0.27151125,0,0,0,0,0,0,0,0,0,0
131,-5.5895176,0,0,0,0,0,0,0,0,-0.21179887,-0.28293749,0,0,0,0,0,0,-0.45000372,-5.0327728,-2.7296686,-0.025467763,0,0,0,0,-0.16625233,-0.6588088,-0.27240036,0,0,0,0,0,0,0,0,0,0
132,-5.6077618,0,0,0,0,0,0,0,0,-0.21249018,-0.283861,0,0,0,0,0,0,-0.45147254,-5.0491998,-2.7385783,-0.02555089,0,0,0,0,-0.16679498,-0.66095916,-0.27328948,0,0,0,0,0,0,0,0,0,0
133,-5.626006,0,0,0,0,0,0,0,0,-0.2131815,-0.28478451,0,0,0,0,0,0,-0.45294135,-5.0656268,-2.7474879,-0.025634016,0,0,0,0,-0.16733763,-0.66310951,-0.27417859,0,0,0,0,0,0,0,0,0,0
134,-5.6442502,0,0,0,0,0,0,0,0,-0.21387281,-0.28570801,0,0,0,0,0,0,-0.45441016,-5.0820538,-2.7563976,-0.025717143,0,0,0,0,-0.16788028,-0.66525986,-0.27506771,0,0,0,0,0,0,0,0,0,0
135,-5.6624944,0,0,0,0,0,0,0,0,-0.21456412,-0.28663152,0,0,0,0,0,0,-0.45587898,-5.0984808,-2.7653072,-0.02580027,0,0,0,0,-0.16842293,-0.66741022,-0.27595683,0,0,0,0,0,0,0,0,0,0
136,-5.6807386,0,0,0,0,0,0,0,0,-0.21525543,-0.28755503,0,0,0,0,0,0,-0.45734779,-5.1149078,-2.7742169,-0.025883397,0,0,0,0,-0.16896557,-0.66956057,-0.27684594,0,0,0,0,0,0,0,0,0,0
137,-5.6989828,0,0,0,0,0,0,0,0,-0.21594675,-0.28847854,0,0,0,0,0,0,-0.45881661,-5.1313348,-2.7831265,-0.025966524,0,0,0,0,-0.16950822,-0.67171093,-0.27773506,0,0,0,0,0,0,0,0,0,0
138,-5.717227,0,0,0,0,0,0,0,0,-0.21663806,-0.28940205,0,0,0,0,0,0,-0.46028542,-5.1477618,-2.7920362,-0.026049651,0,0,0,0,-0.17005087,-0.67386128,-0.27862417,0,0,0,0,0,0,0,0,0,0
139,-5.7354712,0,0,0,0,0,0,0,0,-0.21732937,-0.29032556,0,0,0,0,0,0,-0.46175423,-5.1641887,-2.8009458,-0.026132778,0,0,0,0,-0.17059352,-0.67601163,-0.27951329,0,0,0,0,0,0,0,0,0,0
140,-5.7537154,0,0,0,0,0,0,0,0,-0.21802068,-0.29124907,0,0,0,0,0,0,-0.46322305,-5.1806157,-2.8098555,-0.026215904,0,0,0,0,-0.17113617,-0.67816199,-0.2804024,0,0,0,0,0,0,0,0,0,0
141,-5.7719596,0,0,0,0,0,0,0,0,-0.21871199,-0.29217258,0,0,0,0,0,0,-0.46469186,-5.1970427,-2.8187651,-0.026299031,0,0,0,0,-0.17167881,-0.68031234,-0.28129152,0,0,0,0,0,0,0,0,0,0
142,-5.7852196,0,0,0,0,0,0,0,0,-0.21921444,-0.29284379,0,0,0,0,0,0,-0.4657594,-5.2089819,-2.8252407,-0.026359448,0,0,0,0,-0.17207321,-0.68187523,-0.28193773,0,0,0,0,0,0,0,0,0,0
143,-5.7984794,0,0,0,0,0,0,0,0,-0.21971689,-0.29351499,0,0,0,0,0,0,-0.46682693,-5.220921,-2.8317162,-0.026419865,0,0,0,0,-0.17246761,-0.6834381,-0.28258394,0,0,0,0,0,0,0,0,0,0
144,-5.8117393,0,0,0,0,0,0,0,0,-0.22021933,-0.29418619,0,0,0,0,0,0,-0.46789446,-5.2328601,-2.8381917,-0.026480281,0,0,0,0,-0.172862,-0.68500097,-0.28323015,0,0,0,0,0,0,0,0,0,0
145,-5.8249991,0,0,0,0,0,0,0,0,-0.22072177,-0.2948574,0,0,0,0,0,0,-0.46896199,-5.2447992,-2.8446672,-0.026540697,0,0,0,0,-0.1732564,-0.68656384,-0.28387635,0,0,0,0,0,0,0,0,0,0
146,-5.8382589,0,0,0,0,0,0,0,0,-0.22122422,-0.2955286,0,0,0,0,0,0,-0.47002952,-5.2567383,-2.8511427,-0.026601114,0,0,0,0,-0.17365079,-0.68812671,-0.28452256,0,0,0,0,0,0,0,0,0,0
147,-5.8515187,0,0,0,0,0,0,0,0,-0.22172666,-0.2961998,0,0,0,0,0,0,-0.47109705,-5.2686773,-2.8576182,-0.02666153,0,0,0,0,-0.17404519,-0.68968958,-0.28516877,0,0,0,0,0,0,0,0,0,0
148,-5.8647786,0,0,0,0,0,0,0,0,-0.2222291,-0.29687101,0,0,0,0,0,0,-0.47216458,-5.2806164,-2.8640937,-0.026721946,0,0,0,0,-0.17443958,-0.69125245,-0.28581497,0,0,0,0,0,0,0,0,0,0
149,-5.8780384,0,0,0,0,0,0,0,0,-0.22273155,-0.29754221,0,0,0,0,0,0,-0.4732321,-5.2925555,-2.8705692,-0.026782363,0,0,0,0,-0.17483398,-0.69281532,-0.28646118,0,0,0,0,0,0,0,0,0,0
150,-5.8912982,0,0,0,0,0,0,0,0,-0.22323399,-0.29821341,0,0,0,0,0,0,-0.47429963,-5.3044946,-2.8770447,-0.026842779,0,0,0,0,-0.17522837,-0.69437819,-0.28710738,0,0,0,0,0,0,0,0,0,0
151,-5.9045581,0,0,0,0,0,0,0,0,-0.22373644,-0.29888462,0,0,0,0,0,0,-0.47536716,-5.3164337,-2.8835202,-0.026903195,0,0,0,0,-0.17562277,-0.69594106,-0.28775359,0,0,0,0,0,0,0,0,0,0
152,-5.9178179,0,0,0,0,0,0,0,0,-0.22423888,-0.29955582,0,0,0,0,0,0,-0.47643469,-5.3283727,-2.8899957,-0.026963612,0,0,0,0,-0.17601716,-0.69750393,-0.2883998,0,0,0,0,0,0,0,0,0,0
153,-5.9310777,0,0,0,0,0,0,0,0,-0.22474132,-0.30022702,0,0,0,0,0,0,-0.47750222,-5.3403118,-2.8964712,-0.027024028,0,0,0,0,-0.17641156,-0.69906681,-0.289046,0,0,0,0,0,0,0,0,0,0
154,-5.9443375,0,0,0,0,0,0,0,0,-0.22524377,-0.30089823,0,0,0,0,0,0,-0.47856975,-5.3522509,-2.9029467,-0.027084444,0,0,0,0,-0.17680595,-0.70062968,-0.28969221,0,0,0,0,0,0,0,0,0,0
155,-5.9575974,0,0,0,0,0,0,0,0,-0.22574621,-0.30156943,0,0,0,0,0,0,-0.47963728,-5.36419,-2.9094222,-0.027144861,0,0,0,0,-0.17720035,-0.70219255,-0.29033842,0,0,0,0,0,0,0,0,0,0
156,-5.9708572,0,0,0,0,0,0,0,0,-0.22624865,-0.30224063,0,0,0,0,0,0,-0.48070481,-5.3761291,-2.9158977,-0.027205277,0,0,0,0,-0.17759474,-0.70375542,-0.29098462,0,0,0,0,0,0,0,0,0,0
157,-5.984117,0,0,0,0,0,0,0,0,-0.2267511,-0.30291184,0,0,0,0,0,0,-0.48177234,-5.3880682,-2.9223732,-0.027265693,0,0,0,0,-0.17798914,-0.70531829,-0.29163083,0,0,0,0,0,0,0,0,0,0
158,-5.9973769,0,0,0,0,0,0,0,0,-0.22725354,-0.30358304,0,0,0,0,0,0,-0.48283987,-5.4000072,-2.9288487,-0.02732611,0,0,0,0,-0.17838353,-0.70688116,-0.29227704,0,0,0,0,0,0,0,0,0,0
159,-6.0106367,0,0,0,0,0,0,0,0,-0.22775598,-0.30425424,0,0,0,0,0,0,-0.48390739,-5.4119463,-2.9353242,-0.027386526,0,0,0,0,-0.17877793,-0.70844403,-0.29292324,0,0,0,0,0,0,0,0,0,0
160,-6.0238965,0,0,0,0,0,0,0,0,-0.22825843,-0.30492545,0,0,0,0,0,0,-0.48497492,-5.4238854,-2.9417997,-0.027446942,0,0,0,0,-0.17917232,-0.7100069,-0.29356945,0,0,0,0,0,0,0,0,0,0
161,-6.0371563,0,0,0,0,0,0,0,0,-0.22876087,-0.30559665,0,0,0,0,0,0,-0.48604245,-5.4358245,-2.9482752,-0.027507359,0,0,0,0,-0.17956672,-0.71156977,-0.29421566,0,0,0,0,0,0,0,0,0,0
162,-6.0504162,0,0,0,0,0,0,0,0,-0.22926331,-0.30626785,0,0,0,0,0,0,-0.48710998,-5.4477636,-2.9547507,-0.027567775,0,0,0,0,-0.17996111,-0.71313264,-0.29486186,0,0,0,0,0,0,0,0,0,0
163,-6.063676,0,0,0,0,0,0,0,0,-0.22976576,-0.30693906,0,0,0,0,0,0,-0.48817751,-5.4597026,-2.9612262,-0.027628191,0,0,0,0,-0.18035551,-0.71469551,-0.29550807,0,0,0,0,0,0,0,0,0,0
164,-6.0769358,0,0,0,0,0,0,0,0,-0.2302682,-0.30761026,0,0,0,0,0,0,-0.48924504,-5.4716417,-2.9677018,-0.027688608,0,0,0,0,-0.1807499,-0.71625838,-0.29615427,0,0,0,0,0,0,0,0,0,0
165,-6.0901957,0,0,0,0,0,0,0,0,-0.23077064,-0.30828146,0,0,0,0,0,0,-0.49031257,-5.4835808,-2.9741773,-0.027749024,0,0,0,0,-0.1811443,-0.71782125,-0.29680048,0,0,0,0,0,0,0,0,0,0
166,-6.1034555,0,0,0,0,0,0,0,0,-0.23127309,-0.30895267,0,0,0,0,0,0,-0.4913801,-5.4955199,-2.9806528,-0.02780944,0,0,0,0,-0.18153869,-0.71938412,-0.29744669,0,0,0,0,0,0,0,0,0,0
167,-6.1167153,0,0,0,0,0,0,0,0,-0.23177553,-0.30962387,0,0,0,0,0,0,-0.49244763,-5.507459,-2.9871283,-0.027869857,0,0,0,0,-0.18193309,-0.72094699,-0.29809289,0,0,0,0,0,0,0,0,0,0
168,-6.1299751,0,0,0,0,0,0,0,0,-0.23227797,-0.31029507,0,0,0,0,0,0,-0.49351516,-5.519398,-2.9936038,-0.027930273,0,0,0,0,-0.18232748,-0.72250986,-0.2987391,0,0,0,0,0,0,0,0,0,0
169,-6.143235,0,0,0,0,0,0,0,0,-0.23278042,-0.31096628,0,0,0,0,0,0,-0.49458268,-5.5313371,-3.0000793,-0.027990689,0,0,0,0,-0.18272188,-0.72407273,-0.29938531,0,0,0,0,0,0,0,0,0,0
170,-6.1564948,0,0,0,0,0,0,0,0,-0.23328286,-0.31163748,0,0,0,0,0,0,-0.49565021,-5.5432762,-3.0065548,-0.028051106,0,0,0,0,-0.18311627,-0.7256356,-0.30003151,0,0,0,0,0,0,0,0,0,0
171,-6.1697546,0,0,0,0,0,0,0,0,-0.2337853,-0.31230868,0,0,0,0,0,0,-0.49671774,-5.5552153,-3.0130303,-0.028111522,0,0,0,0,-0.18351067,-0.72719847,-0.30067772,0,0,0,0,0,0,0,0,0,0
172,-6.1830145,0,0,0,0,0,0,0,0,-0.23428775,-0.31297989,0,0,0,0,0,0,-0.49778527,-5.5671544,-3.0195058,-0.028171938,0,0,0,0,-0.18390506,-0.72876134,-0.30132393,0,0,0,0,0,0,0,0,0,0
173,-6.1962743,0,0,0,0,0,0,0,0,-0.23479019,-0.31365109,0,0,0,0,0,0,-0.4988528,-5.5790935,-3.0259813,-0.028232355,0,0,0,0,-0.18429946,-0.73032421,-0.30197013,0,0,0,0,0,0,0,0,0,0
174,-6.2095341,0,0,0,0,0,0,0,0,-0.23529264,-0.31432229,0,0,0,0,0,0,-0.49992033,-5.5910325,-3.0324568,-0.028292771,0,0,0,0,-0.18469385,-0.73188708,-0.30261634,0,0,0,0,0,0,0,0,0,0
175,-6.2227939,0,0,0,0,0,0,0,0,-0.23579508,-0.3149935,0,0,0,0,0,0,-0.50098786,-5.6029716,-3.0389323,-0.028353187,0,0,0,0,-0.18508825,-0.73344995,-0.30326254,0,0,0,0,0,0,0,0,0,0
176,-6.2360538,0,0,0,0,0,0,0,0,-0.23629752,-0.3156647,0,0,0,0,0,0,-0.50205539,-5.6149107,-3.0454078,-0.028413604,0,0,0,0,-0.18548264,-0.73501282,-0.30390875,0,0,0,0,0,0,0,0,0,0
177,-6.2493136,0,0,0,0,0,0,0,0,-0.23679997,-0.3163359,0,0,0,0,0,0,-0.50312292,-5.6268498,-3.0518833,-0.02847402,0,0,0,0,-0.18587704,-0.7365757,-0.30455496,0,0,0,0,0,0,0,0,0,0
178,-6.2625734,0,0,0,0,0,0,0,0,-0.23730241,-0.31700711,0,0,0,0,0,0,-0.50419045,-5.6387889,-3.0583588,-0.028534436,0,0,0,0,-0.18627143,-0.73813857,-0.30520116,0,0,0,0,0,0,0,0,0,0
179,-6.2758332,0,0,0,0,0,0,0,0,-0.23780485,-0.31767831,0,0,0,0,0,0,-0.50525797,-5.6507279,-3.0648343,-0.028594853,0,0,0,0,-0.18666583,-0.73970144,-0.30584737,0,0,0,0,0,0,0,0,0,0
180,-6.2890931,0,0,0,0,0,0,0,0,-0.2383073,-0.31834951,0,0,0,0,0,0,-0.5063255,-5.662667,-3.0713098,-0.028655269,0,0,0,0,-0.18706022,-0.74126431,-0.30649358,0,0,0,0,0,0,0,0,0,0
181,-6.3023529,0,0,0,0,0,0,0,0,-0.23880974,-0.31902072,0,0,0,0,0,0,-0.50739303,-5.6746061,-3.0777853,-0.028715685,0,0,0,0,-0.18745462,-0.74282718,-0.30713978,0,0,0,0,0,0,0,0,0,0
182,-6.3156127,0,0,0,0,0,0,0,0,-0.23931218,-0.31969192,0,0,0,0,0,0,-0.50846056,-5.6865452,-3.0842608,-0.028776102,0,0,0,0,-0.18784901,-0.74439005,-0.30778599,0,0,0,0,0,0,0,0,0,0
183,-6.3288726,0,0,0,0,0,0,0,0,-0.23981463,-0.32036312,0,0,0,0,0,0,-0.50952809,-5.6984843,-3.0907363,-0.028836518,0,0,0,0,-0.18824341,-0.74595292,-0.3084322,0,0,0,0,0,0,0,0,0,0
184,-6.3421324,0,0,0,0,0,0,0,0,-0.24031707,-0.32103433,0,0,0,0,0,0,-0.51059562,-5.7104233,-3.0972118,-0.028896934,0,0,0,0,-0.1886378,-0.74751579,-0.3090784,0,0,0,0,0,0,0,0,0,0
185,-6.3553922,0,0,0,0,0,0,0,0,-0.24081951,-0.32170553,0,0,0,0,0,0,-0.51166315,-5.7223624,-3.1036873,-0.028957351,0,0,0,0,-0.1890322,-0.74907866,-0.30972461,0,0,0,0,0,0,0,0,0,0
186,-6.368652,0,0,0,0,0,0,0,0,-0.24132196,-0.32237673,0,0,0,0,0,0,-0.51273068,-5.7343015,-3.1101628,-0.029017767,0,0,0,0,-0.18942659,-0.75064153,-0.31037082,0,0,0,0,0,0,0,0,0,0
187,-6.3819119,0,0,0,0,0,0,0,0,-0.2418244,-0.32304794,0,0,0,0,0,0,-0.51379821,-5.7462406,-3.1166383,-0.029078183,0,0,0,0,-0.18982099,-0.7522044,-0.31101702,0,0,0,0,0,0,0,0,0,0
188,-6.3951717,0,0,0,0,0,0,0,0,-0.24232684,-0.32371914,0,0,0,0,0,0,-0.51486574,-5.7581797,-3.1231138,-0.0291386,0,0,0,0,-0.19021538,-0.75376727,-0.31166323,0,0,0,0,0,0,0,0,0,0
189,-6.4084315,0,0,0,0,0,0,0,0,-0.24282929,-0.32439034,0,0,0,0,0,0,-0.51593326,-5.7701188,-3.1295893,-0.029199016,0,0,0,0,-0.19060978,-0.75533014,-0.31230943,0,0,0,0,0,0,0,0,0,0
190,-6.4216914,0,0,0,0,0,0,0,0,-0.24333173,-0.32506155,0,0,0,0,0,0,-0.51700079,-5.7820578,-3.1360648,-0.029259432,0,0,0,0,-0.19100417,-0.75689301,-0.31295564,0,0,0,0,0,0,0,0,0,0
191,-6.4349512,0,0,0,0,0,0,0,0,-0.24383417,-0.32573275,0,0,0,0,0,0,-0.51806832,-5.7939969,-3.1425403,-0.029319849,0,0,0,0,-0.19139857,-0.75845588,-0.31360185,0,0,0,0,0,0,0,0,0,0
