Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
300,81.583937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6266974,3.7637448,1.0076185,0,0,0,0,0,0,0,4.8686451,20.47369,81.583937,15.364027,1.4045159,0,0,0,0,0,0,10.562691,25.765172,65.659256,16.972681,0.77171191,0,0,0,0,0,0,0,0,12.801257,12.108783,3.0389808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,82.147218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.644833,3.7897309,1.0145754,0,0,0,0,0,0,0,4.9022598,20.615047,82.147218,15.470105,1.4142132,0,0,0,0,0,0,10.635619,25.943063,66.112588,17.089866,0.77704005,0,0,0,0,0,0,0,0,12.889641,12.192386,3.0599629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,82.710499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6629685,3.815717,1.0215324,0,0,0,0,0,0,0,4.9358744,20.756403,82.710499,15.576184,1.4239104,0,0,0,0,0,0,10.708547,26.120954,66.565921,17.207051,0.78236819,0,0,0,0,0,0,0,0,12.978025,12.275989,3.080945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,83.27378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681104,3.8417031,1.0284893,0,0,0,0,0,0,0,4.9694891,20.89776,83.27378,15.682262,1.4336076,0,0,0,0,0,0,10.781475,26.298844,67.019253,17.324235,0.78769633,0,0,0,0,0,0,0,0,13.066409,12.359592,3.1019271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,83.837062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6992396,3.8676891,1.0354462,0,0,0,0,0,0,0,5.0031038,21.039117,83.837062,15.78834,1.4433048,0,0,0,0,0,0,10.854403,26.476735,67.472585,17.44142,0.79302447,0,0,0,0,0,0,0,0,13.154793,12.443195,3.1229092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,84.400343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7173751,3.8936752,1.0424031,0,0,0,0,0,0,0,5.0367184,21.180474,84.400343,15.894418,1.453002,0,0,0,0,0,0,10.927331,26.654626,67.925917,17.558605,0.79835262,0,0,0,0,0,0,0,0,13.243176,12.526797,3.1438912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,84.963624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7355107,3.9196613,1.04936,0,0,0,0,0,0,0,5.0703331,21.321831,84.963624,16.000496,1.4626993,0,0,0,0,0,0,11.00026,26.832517,68.379249,17.67579,0.80368076,0,0,0,0,0,0,0,0,13.33156,12.6104,3.1648733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,85.526905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7536462,3.9456474,1.0563169,0,0,0,0,0,0,0,5.1039477,21.463188,85.526905,16.106574,1.4723965,0,0,0,0,0,0,11.073188,27.010408,68.832582,17.792974,0.8090089,0,0,0,0,0,0,0,0,13.419944,12.694003,3.1858554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,86.090186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7717818,3.9716335,1.0632739,0,0,0,0,0,0,0,5.1375624,21.604544,86.090186,16.212652,1.4820937,0,0,0,0,0,0,11.146116,27.188299,69.285914,17.910159,0.81433704,0,0,0,0,0,0,0,0,13.508328,12.777606,3.2068375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,86.653468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7899173,3.9976195,1.0702308,0,0,0,0,0,0,0,5.1711771,21.745901,86.653468,16.31873,1.4917909,0,0,0,0,0,0,11.219044,27.36619,69.739246,18.027344,0.81966519,0,0,0,0,0,0,0,0,13.596712,12.861209,3.2278196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,87.216749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8080529,4.0236056,1.0771877,0,0,0,0,0,0,0,5.2047917,21.887258,87.216749,16.424808,1.5014882,0,0,0,0,0,0,11.291972,27.544081,70.192578,18.144529,0.82499333,0,0,0,0,0,0,0,0,13.685096,12.944812,3.2488017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,87.78003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8261884,4.0495917,1.0841446,0,0,0,0,0,0,0,5.2384064,22.028615,87.78003,16.530886,1.5111854,0,0,0,0,0,0,11.3649,27.721971,70.64591,18.261713,0.83032147,0,0,0,0,0,0,0,0,13.77348,13.028415,3.2697837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,88.343311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.844324,4.0755778,1.0911015,0,0,0,0,0,0,0,5.272021,22.169972,88.343311,16.636964,1.5208826,0,0,0,0,0,0,11.437828,27.899862,71.099242,18.378898,0.83564961,0,0,0,0,0,0,0,0,13.861864,13.112017,3.2907658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,88.906592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624595,4.1015639,1.0980584,0,0,0,0,0,0,0,5.3056357,22.311328,88.906592,16.743043,1.5305798,0,0,0,0,0,0,11.510757,28.077753,71.552575,18.496083,0.84097775,0,0,0,0,0,0,0,0,13.950248,13.19562,3.3117479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,89.469874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8805951,4.1275499,1.1050154,0,0,0,0,0,0,0,5.3392504,22.452685,89.469874,16.849121,1.540277,0,0,0,0,0,0,11.583685,28.255644,72.005907,18.613268,0.8463059,0,0,0,0,0,0,0,0,14.038632,13.279223,3.33273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,90.033155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8987306,4.153536,1.1119723,0,0,0,0,0,0,0,5.372865,22.594042,90.033155,16.955199,1.5499743,0,0,0,0,0,0,11.656613,28.433535,72.459239,18.730452,0.85163404,0,0,0,0,0,0,0,0,14.127016,13.362826,3.3537121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,90.596436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9168661,4.1795221,1.1189292,0,0,0,0,0,0,0,5.4064797,22.735399,90.596436,17.061277,1.5596715,0,0,0,0,0,0,11.729541,28.611426,72.912571,18.847637,0.85696218,0,0,0,0,0,0,0,0,14.215399,13.446429,3.3746941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,91.159717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9350017,4.2055082,1.1258861,0,0,0,0,0,0,0,5.4400943,22.876756,91.159717,17.167355,1.5693687,0,0,0,0,0,0,11.802469,28.789317,73.365903,18.964822,0.86229032,0,0,0,0,0,0,0,0,14.303783,13.530032,3.3956762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,91.722998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9531372,4.2314943,1.132843,0,0,0,0,0,0,0,5.473709,23.018112,91.722998,17.273433,1.5790659,0,0,0,0,0,0,11.875397,28.967207,73.819236,19.082006,0.86761846,0,0,0,0,0,0,0,0,14.392167,13.613635,3.4166583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,92.28628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9712728,4.2574803,1.1397999,0,0,0,0,0,0,0,5.5073237,23.159469,92.28628,17.379511,1.5887631,0,0,0,0,0,0,11.948325,29.145098,74.272568,19.199191,0.87294661,0,0,0,0,0,0,0,0,14.480551,13.697237,3.4376404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,92.849561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9894083,4.2834664,1.1467568,0,0,0,0,0,0,0,5.5409383,23.300826,92.849561,17.485589,1.5984604,0,0,0,0,0,0,12.021254,29.322989,74.7259,19.316376,0.87827475,0,0,0,0,0,0,0,0,14.568935,13.78084,3.4586225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,93.412842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0075439,4.3094525,1.1537138,0,0,0,0,0,0,0,5.574553,23.442183,93.412842,17.591667,1.6081576,0,0,0,0,0,0,12.094182,29.50088,75.179232,19.433561,0.88360289,0,0,0,0,0,0,0,0,14.657319,13.864443,3.4796045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,93.976123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0256794,4.3354386,1.1606707,0,0,0,0,0,0,0,5.6081676,23.58354,93.976123,17.697745,1.6178548,0,0,0,0,0,0,12.16711,29.678771,75.632564,19.550745,0.88893103,0,0,0,0,0,0,0,0,14.745703,13.948046,3.5005866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,94.539404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043815,4.3614247,1.1676276,0,0,0,0,0,0,0,5.6417823,23.724896,94.539404,17.803823,1.627552,0,0,0,0,0,0,12.240038,29.856662,76.085897,19.66793,0.89425917,0,0,0,0,0,0,0,0,14.834087,14.031649,3.5215687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,95.102686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0619505,4.3874107,1.1745845,0,0,0,0,0,0,0,5.6753969,23.866253,95.102686,17.909901,1.6372492,0,0,0,0,0,0,12.312966,30.034553,76.539229,19.785115,0.89958732,0,0,0,0,0,0,0,0,14.922471,14.115252,3.5425508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,95.665967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0800861,4.4133968,1.1815414,0,0,0,0,0,0,0,5.7090116,24.00761,95.665967,18.01598,1.6469465,0,0,0,0,0,0,12.385894,30.212443,76.992561,19.9023,0.90491546,0,0,0,0,0,0,0,0,15.010855,14.198855,3.5635329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,96.229248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0982216,4.4393829,1.1884983,0,0,0,0,0,0,0,5.7426263,24.148967,96.229248,18.122058,1.6566437,0,0,0,0,0,0,12.458822,30.390334,77.445893,20.019484,0.9102436,0,0,0,0,0,0,0,0,15.099239,14.282457,3.584515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,96.792529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1163572,4.465369,1.1954553,0,0,0,0,0,0,0,5.7762409,24.290324,96.792529,18.228136,1.6663409,0,0,0,0,0,0,12.531751,30.568225,77.899225,20.136669,0.91557174,0,0,0,0,0,0,0,0,15.187622,14.36606,3.605497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,97.35581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1344927,4.4913551,1.2024122,0,0,0,0,0,0,0,5.8098556,24.43168,97.35581,18.334214,1.6760381,0,0,0,0,0,0,12.604679,30.746116,78.352557,20.253854,0.92089989,0,0,0,0,0,0,0,0,15.276006,14.449663,3.6264791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,97.919092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1526283,4.5173411,1.2093691,0,0,0,0,0,0,0,5.8434702,24.573037,97.919092,18.440292,1.6857353,0,0,0,0,0,0,12.677607,30.924007,78.80589,20.371039,0.92622803,0,0,0,0,0,0,0,0,15.36439,14.533266,3.6474612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,98.482373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1707638,4.5433272,1.216326,0,0,0,0,0,0,0,5.8770849,24.714394,98.482373,18.54637,1.6954326,0,0,0,0,0,0,12.750535,31.101898,79.259222,20.488223,0.93155617,0,0,0,0,0,0,0,0,15.452774,14.616869,3.6684433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,99.045654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1888993,4.5693133,1.2232829,0,0,0,0,0,0,0,5.9106996,24.855751,99.045654,18.652448,1.7051298,0,0,0,0,0,0,12.823463,31.279789,79.712554,20.605408,0.93688431,0,0,0,0,0,0,0,0,15.541158,14.700472,3.6894254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,99.608935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2070349,4.5952994,1.2302398,0,0,0,0,0,0,0,5.9443142,24.997108,99.608935,18.758526,1.714827,0,0,0,0,0,0,12.896391,31.45768,80.165886,20.722593,0.94221245,0,0,0,0,0,0,0,0,15.629542,14.784075,3.7104074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,100.17222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2251704,4.6212855,1.2371967,0,0,0,0,0,0,0,5.9779289,25.138464,100.17222,18.864604,1.7245242,0,0,0,0,0,0,12.969319,31.63557,80.619218,20.839778,0.9475406,0,0,0,0,0,0,0,0,15.717926,14.867677,3.7313895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,100.7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.243306,4.6472715,1.2441537,0,0,0,0,0,0,0,6.0115435,25.279821,100.7355,18.970682,1.7342214,0,0,0,0,0,0,13.042248,31.813461,81.072551,20.956962,0.95286874,0,0,0,0,0,0,0,0,15.80631,14.95128,3.7523716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,101.29878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2614415,4.6732576,1.2511106,0,0,0,0,0,0,0,6.0451582,25.421178,101.29878,19.07676,1.7439187,0,0,0,0,0,0,13.115176,31.991352,81.525883,21.074147,0.95819688,0,0,0,0,0,0,0,0,15.894694,15.034883,3.7733537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,101.86206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2795771,4.6992437,1.2580675,0,0,0,0,0,0,0,6.0787729,25.562535,101.86206,19.182838,1.7536159,0,0,0,0,0,0,13.188104,32.169243,81.979215,21.191332,0.96352502,0,0,0,0,0,0,0,0,15.983078,15.118486,3.7943358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,102.42534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2977126,4.7252298,1.2650244,0,0,0,0,0,0,0,6.1123875,25.703892,102.42534,19.288917,1.7633131,0,0,0,0,0,0,13.261032,32.347134,82.432547,21.308516,0.96885316,0,0,0,0,0,0,0,0,16.071462,15.202089,3.8153178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,102.98862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3158482,4.7512159,1.2719813,0,0,0,0,0,0,0,6.1460022,25.845248,102.98862,19.394995,1.7730103,0,0,0,0,0,0,13.33396,32.525025,82.885879,21.425701,0.97418131,0,0,0,0,0,0,0,0,16.159845,15.285692,3.8362999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,103.5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3339837,4.7772019,1.2789382,0,0,0,0,0,0,0,6.1796168,25.986605,103.5519,19.501073,1.7827075,0,0,0,0,0,0,13.406888,32.702916,83.339212,21.542886,0.97950945,0,0,0,0,0,0,0,0,16.248229,15.369294,3.857282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,104.11518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3521193,4.803188,1.2858952,0,0,0,0,0,0,0,6.2132315,26.127962,104.11518,19.607151,1.7924048,0,0,0,0,0,0,13.479816,32.880806,83.792544,21.660071,0.98483759,0,0,0,0,0,0,0,0,16.336613,15.452897,3.8782641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,104.67847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3702548,4.8291741,1.2928521,0,0,0,0,0,0,0,6.2468462,26.269319,104.67847,19.713229,1.802102,0,0,0,0,0,0,13.552745,33.058697,84.245876,21.777255,0.99016573,0,0,0,0,0,0,0,0,16.424997,15.5365,3.8992462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,105.24175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3883904,4.8551602,1.299809,0,0,0,0,0,0,0,6.2804608,26.410676,105.24175,19.819307,1.8117992,0,0,0,0,0,0,13.625673,33.236588,84.699208,21.89444,0.99549387,0,0,0,0,0,0,0,0,16.513381,15.620103,3.9202282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,105.80503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4065259,4.8811462,1.3067659,0,0,0,0,0,0,0,6.3140755,26.552032,105.80503,19.925385,1.8214964,0,0,0,0,0,0,13.698601,33.414479,85.15254,22.011625,1.000822,0,0,0,0,0,0,0,0,16.601765,15.703706,3.9412103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,106.36831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4246614,4.9071323,1.3137228,0,0,0,0,0,0,0,6.3476901,26.693389,106.36831,20.031463,1.8311936,0,0,0,0,0,0,13.771529,33.59237,85.605872,22.12881,1.0061502,0,0,0,0,0,0,0,0,16.690149,15.787309,3.9621924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,106.93159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.442797,4.9331184,1.3206797,0,0,0,0,0,0,0,6.3813048,26.834746,106.93159,20.137541,1.8408909,0,0,0,0,0,0,13.844457,33.770261,86.059205,22.245994,1.0114783,0,0,0,0,0,0,0,0,16.778533,15.870912,3.9831745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,107.49487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4609325,4.9591045,1.3276367,0,0,0,0,0,0,0,6.4149195,26.976103,107.49487,20.243619,1.8505881,0,0,0,0,0,0,13.917385,33.948152,86.512537,22.363179,1.0168064,0,0,0,0,0,0,0,0,16.866917,15.954514,4.0041566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,108.05815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4790681,4.9850906,1.3345936,0,0,0,0,0,0,0,6.4485341,27.11746,108.05815,20.349697,1.8602853,0,0,0,0,0,0,13.990313,34.126042,86.965869,22.480364,1.0221346,0,0,0,0,0,0,0,0,16.955301,16.038117,4.0251387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,108.62143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4972036,5.0110766,1.3415505,0,0,0,0,0,0,0,6.4821488,27.258816,108.62143,20.455776,1.8699825,0,0,0,0,0,0,14.063242,34.303933,87.419201,22.597549,1.0274627,0,0,0,0,0,0,0,0,17.043685,16.12172,4.0461207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,109.18472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5153392,5.0370627,1.3485074,0,0,0,0,0,0,0,6.5157634,27.400173,109.18472,20.561854,1.8796798,0,0,0,0,0,0,14.13617,34.481824,87.872533,22.714733,1.0327909,0,0,0,0,0,0,0,0,17.132068,16.205323,4.0671028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,109.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5334747,5.0630488,1.3554643,0,0,0,0,0,0,0,6.5493781,27.54153,109.748,20.667932,1.889377,0,0,0,0,0,0,14.209098,34.659715,88.325866,22.831918,1.038119,0,0,0,0,0,0,0,0,17.220452,16.288926,4.0880849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,110.31128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5516103,5.0890349,1.3624212,0,0,0,0,0,0,0,6.5829928,27.682887,110.31128,20.77401,1.8990742,0,0,0,0,0,0,14.282026,34.837606,88.779198,22.949103,1.0434472,0,0,0,0,0,0,0,0,17.308836,16.372529,4.109067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
