Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
2744,280.85551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.947356,72.562553,20.146158,0,0,0,0,0,0,13.08926,154.75844,227.96756,47.041325,0.5164657,0,0,0,0,0,0,8.5945178,17.10481,1.4850078,0,0,0,0,0,0,0,0,0,0,0,1.7735355,0,0,0,0,0,0
2745,280.85685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.947479,72.562899,20.146254,0,0,0,0,0,0,13.089322,154.75918,227.96865,47.041549,0.51646815,0,0,0,0,0,0,8.5945587,17.104892,1.4850149,0,0,0,0,0,0,0,0,0,0,0,1.7735439,0,0,0,0,0,0
2746,280.85819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.947603,72.563244,20.14635,0,0,0,0,0,0,13.089384,154.75991,227.96973,47.041773,0.51647061,0,0,0,0,0,0,8.5945997,17.104973,1.485022,0,0,0,0,0,0,0,0,0,0,0,1.7735524,0,0,0,0,0,0
2747,280.85953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.947726,72.56359,20.146446,0,0,0,0,0,0,13.089447,154.76065,227.97082,47.041997,0.51647307,0,0,0,0,0,0,8.5946406,17.105055,1.4850291,0,0,0,0,0,0,0,0,0,0,0,1.7735608,0,0,0,0,0,0
2748,280.86086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94785,72.563935,20.146542,0,0,0,0,0,0,13.089509,154.76139,227.9719,47.042221,0.51647553,0,0,0,0,0,0,8.5946815,17.105136,1.4850361,0,0,0,0,0,0,0,0,0,0,0,1.7735693,0,0,0,0,0,0
2749,280.8622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.947974,72.564281,20.146638,0,0,0,0,0,0,13.089571,154.76212,227.97299,47.042445,0.51647799,0,0,0,0,0,0,8.5947225,17.105218,1.4850432,0,0,0,0,0,0,0,0,0,0,0,1.7735777,0,0,0,0,0,0
2750,280.86354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948097,72.564627,20.146734,0,0,0,0,0,0,13.089634,154.76286,227.97408,47.042669,0.51648045,0,0,0,0,0,0,8.5947634,17.105299,1.4850503,0,0,0,0,0,0,0,0,0,0,0,1.7735861,0,0,0,0,0,0
2751,280.86488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948221,72.564972,20.14683,0,0,0,0,0,0,13.089696,154.7636,227.97516,47.042893,0.51648291,0,0,0,0,0,0,8.5948043,17.10538,1.4850574,0,0,0,0,0,0,0,0,0,0,0,1.7735946,0,0,0,0,0,0
2752,280.86621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948344,72.565318,20.146925,0,0,0,0,0,0,13.089758,154.76433,227.97625,47.043117,0.51648537,0,0,0,0,0,0,8.5948453,17.105462,1.4850644,0,0,0,0,0,0,0,0,0,0,0,1.773603,0,0,0,0,0,0
2753,280.86755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948468,72.565663,20.147021,0,0,0,0,0,0,13.089821,154.76507,227.97733,47.043341,0.51648783,0,0,0,0,0,0,8.5948862,17.105543,1.4850715,0,0,0,0,0,0,0,0,0,0,0,1.7736115,0,0,0,0,0,0
2754,280.86889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948592,72.566009,20.147117,0,0,0,0,0,0,13.089883,154.76581,227.97842,47.043565,0.51649029,0,0,0,0,0,0,8.5949271,17.105625,1.4850786,0,0,0,0,0,0,0,0,0,0,0,1.7736199,0,0,0,0,0,0
2755,280.87023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948715,72.566355,20.147213,0,0,0,0,0,0,13.089945,154.76655,227.9795,47.043789,0.51649275,0,0,0,0,0,0,8.5949681,17.105706,1.4850856,0,0,0,0,0,0,0,0,0,0,0,1.7736284,0,0,0,0,0,0
2756,280.87157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948839,72.5667,20.147309,0,0,0,0,0,0,13.090008,154.76728,227.98059,47.044013,0.51649521,0,0,0,0,0,0,8.595009,17.105788,1.4850927,0,0,0,0,0,0,0,0,0,0,0,1.7736368,0,0,0,0,0,0
2757,280.8729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.948962,72.567046,20.147405,0,0,0,0,0,0,13.09007,154.76802,227.98168,47.044237,0.51649767,0,0,0,0,0,0,8.5950499,17.105869,1.4850998,0,0,0,0,0,0,0,0,0,0,0,1.7736453,0,0,0,0,0,0
2758,280.87424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949086,72.567391,20.147501,0,0,0,0,0,0,13.090132,154.76876,227.98276,47.044462,0.51650013,0,0,0,0,0,0,8.5950909,17.105951,1.4851069,0,0,0,0,0,0,0,0,0,0,0,1.7736537,0,0,0,0,0,0
2759,280.87558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949209,72.567737,20.147597,0,0,0,0,0,0,13.090195,154.76949,227.98385,47.044686,0.51650259,0,0,0,0,0,0,8.5951318,17.106032,1.4851139,0,0,0,0,0,0,0,0,0,0,0,1.7736622,0,0,0,0,0,0
2760,280.87692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949333,72.568083,20.147693,0,0,0,0,0,0,13.090257,154.77023,227.98493,47.04491,0.51650505,0,0,0,0,0,0,8.5951727,17.106114,1.485121,0,0,0,0,0,0,0,0,0,0,0,1.7736706,0,0,0,0,0,0
2761,280.87825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949457,72.568428,20.147789,0,0,0,0,0,0,13.090319,154.77097,227.98602,47.045134,0.51650751,0,0,0,0,0,0,8.5952137,17.106195,1.4851281,0,0,0,0,0,0,0,0,0,0,0,1.7736791,0,0,0,0,0,0
2762,280.87959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94958,72.568774,20.147885,0,0,0,0,0,0,13.090382,154.77171,227.9871,47.045358,0.51650997,0,0,0,0,0,0,8.5952546,17.106277,1.4851352,0,0,0,0,0,0,0,0,0,0,0,1.7736875,0,0,0,0,0,0
2763,280.88093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949704,72.569119,20.147981,0,0,0,0,0,0,13.090444,154.77244,227.98819,47.045582,0.51651243,0,0,0,0,0,0,8.5952955,17.106358,1.4851422,0,0,0,0,0,0,0,0,0,0,0,1.773696,0,0,0,0,0,0
2764,280.88227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949827,72.569465,20.148077,0,0,0,0,0,0,13.090507,154.77318,227.98928,47.045806,0.51651489,0,0,0,0,0,0,8.5953365,17.106439,1.4851493,0,0,0,0,0,0,0,0,0,0,0,1.7737044,0,0,0,0,0,0
2765,280.8836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.949951,72.569811,20.148173,0,0,0,0,0,0,13.090569,154.77392,227.99036,47.04603,0.51651735,0,0,0,0,0,0,8.5953774,17.106521,1.4851564,0,0,0,0,0,0,0,0,0,0,0,1.7737128,0,0,0,0,0,0
2766,280.88494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.950074,72.570156,20.148269,0,0,0,0,0,0,13.090631,154.77465,227.99145,47.046254,0.51651981,0,0,0,0,0,0,8.5954183,17.106602,1.4851634,0,0,0,0,0,0,0,0,0,0,0,1.7737213,0,0,0,0,0,0
2767,280.88628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.950198,72.570502,20.148365,0,0,0,0,0,0,13.090694,154.77539,227.99253,47.046478,0.51652227,0,0,0,0,0,0,8.5954593,17.106684,1.4851705,0,0,0,0,0,0,0,0,0,0,0,1.7737297,0,0,0,0,0,0
2768,280.88762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.950322,72.570847,20.148461,0,0,0,0,0,0,13.090756,154.77613,227.99362,47.046702,0.51652473,0,0,0,0,0,0,8.5955002,17.106765,1.4851776,0,0,0,0,0,0,0,0,0,0,0,1.7737382,0,0,0,0,0,0
2769,280.88895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.950445,72.571193,20.148557,0,0,0,0,0,0,13.090818,154.77686,227.9947,47.046926,0.51652719,0,0,0,0,0,0,8.5955411,17.106847,1.4851847,0,0,0,0,0,0,0,0,0,0,0,1.7737466,0,0,0,0,0,0
2770,280.89029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.950569,72.571539,20.148653,0,0,0,0,0,0,13.090881,154.7776,227.99579,47.04715,0.51652965,0,0,0,0,0,0,8.5955821,17.106928,1.4851917,0,0,0,0,0,0,0,0,0,0,0,1.7737551,0,0,0,0,0,0
2771,280.89163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.950692,72.571884,20.148748,0,0,0,0,0,0,13.090943,154.77834,227.99688,47.047374,0.51653211,0,0,0,0,0,0,8.595623,17.10701,1.4851988,0,0,0,0,0,0,0,0,0,0,0,1.7737635,0,0,0,0,0,0
2772,280.89297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.950816,72.57223,20.148844,0,0,0,0,0,0,13.091005,154.77908,227.99796,47.047598,0.51653457,0,0,0,0,0,0,8.5956639,17.107091,1.4852059,0,0,0,0,0,0,0,0,0,0,0,1.773772,0,0,0,0,0,0
2773,280.8943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95094,72.572575,20.14894,0,0,0,0,0,0,13.091068,154.77981,227.99905,47.047822,0.51653703,0,0,0,0,0,0,8.5957049,17.107173,1.4852129,0,0,0,0,0,0,0,0,0,0,0,1.7737804,0,0,0,0,0,0
2774,280.89564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.951063,72.572921,20.149036,0,0,0,0,0,0,13.09113,154.78055,228.00013,47.048046,0.51653949,0,0,0,0,0,0,8.5957458,17.107254,1.48522,0,0,0,0,0,0,0,0,0,0,0,1.7737889,0,0,0,0,0,0
2775,280.89698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.951187,72.573266,20.149132,0,0,0,0,0,0,13.091192,154.78129,228.00122,47.04827,0.51654195,0,0,0,0,0,0,8.5957867,17.107336,1.4852271,0,0,0,0,0,0,0,0,0,0,0,1.7737973,0,0,0,0,0,0
2776,280.89832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95131,72.573612,20.149228,0,0,0,0,0,0,13.091255,154.78202,228.0023,47.048494,0.51654441,0,0,0,0,0,0,8.5958277,17.107417,1.4852342,0,0,0,0,0,0,0,0,0,0,0,1.7738058,0,0,0,0,0,0
2777,280.89966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.951434,72.573958,20.149324,0,0,0,0,0,0,13.091317,154.78276,228.00339,47.048718,0.51654687,0,0,0,0,0,0,8.5958686,17.107499,1.4852412,0,0,0,0,0,0,0,0,0,0,0,1.7738142,0,0,0,0,0,0
2778,280.90099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.951557,72.574303,20.14942,0,0,0,0,0,0,13.091379,154.7835,228.00448,47.048942,0.51654933,0,0,0,0,0,0,8.5959095,17.10758,1.4852483,0,0,0,0,0,0,0,0,0,0,0,1.7738227,0,0,0,0,0,0
2779,280.90233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.951681,72.574649,20.149516,0,0,0,0,0,0,13.091442,154.78424,228.00556,47.049166,0.51655179,0,0,0,0,0,0,8.5959505,17.107661,1.4852554,0,0,0,0,0,0,0,0,0,0,0,1.7738311,0,0,0,0,0,0
2780,280.90367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.951805,72.574994,20.149612,0,0,0,0,0,0,13.091504,154.78497,228.00665,47.04939,0.51655425,0,0,0,0,0,0,8.5959914,17.107743,1.4852625,0,0,0,0,0,0,0,0,0,0,0,1.7738396,0,0,0,0,0,0
2781,280.90501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.951928,72.57534,20.149708,0,0,0,0,0,0,13.091566,154.78571,228.00773,47.049614,0.51655671,0,0,0,0,0,0,8.5960323,17.107824,1.4852695,0,0,0,0,0,0,0,0,0,0,0,1.773848,0,0,0,0,0,0
2782,280.90634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.952052,72.575686,20.149804,0,0,0,0,0,0,13.091629,154.78645,228.00882,47.049839,0.51655917,0,0,0,0,0,0,8.5960733,17.107906,1.4852766,0,0,0,0,0,0,0,0,0,0,0,1.7738564,0,0,0,0,0,0
2783,280.90768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.952175,72.576031,20.1499,0,0,0,0,0,0,13.091691,154.78718,228.0099,47.050063,0.51656163,0,0,0,0,0,0,8.5961142,17.107987,1.4852837,0,0,0,0,0,0,0,0,0,0,0,1.7738649,0,0,0,0,0,0
2784,280.90902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.952299,72.576377,20.149996,0,0,0,0,0,0,13.091753,154.78792,228.01099,47.050287,0.51656409,0,0,0,0,0,0,8.5961551,17.108069,1.4852907,0,0,0,0,0,0,0,0,0,0,0,1.7738733,0,0,0,0,0,0
2785,280.91036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.952422,72.576722,20.150092,0,0,0,0,0,0,13.091816,154.78866,228.01208,47.050511,0.51656655,0,0,0,0,0,0,8.5961961,17.10815,1.4852978,0,0,0,0,0,0,0,0,0,0,0,1.7738818,0,0,0,0,0,0
2786,280.91169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.952546,72.577068,20.150188,0,0,0,0,0,0,13.091878,154.78939,228.01316,47.050735,0.51656901,0,0,0,0,0,0,8.596237,17.108232,1.4853049,0,0,0,0,0,0,0,0,0,0,0,1.7738902,0,0,0,0,0,0
2787,280.91303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95267,72.577414,20.150284,0,0,0,0,0,0,13.09194,154.79013,228.01425,47.050959,0.51657146,0,0,0,0,0,0,8.5962779,17.108313,1.485312,0,0,0,0,0,0,0,0,0,0,0,1.7738987,0,0,0,0,0,0
2788,280.91437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.952793,72.577759,20.15038,0,0,0,0,0,0,13.092003,154.79087,228.01533,47.051183,0.51657392,0,0,0,0,0,0,8.5963189,17.108395,1.485319,0,0,0,0,0,0,0,0,0,0,0,1.7739071,0,0,0,0,0,0
2789,280.91571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.952917,72.578105,20.150476,0,0,0,0,0,0,13.092065,154.79161,228.01642,47.051407,0.51657638,0,0,0,0,0,0,8.5963598,17.108476,1.4853261,0,0,0,0,0,0,0,0,0,0,0,1.7739156,0,0,0,0,0,0
2790,280.91704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95304,72.57845,20.150572,0,0,0,0,0,0,13.092127,154.79234,228.01751,47.051631,0.51657884,0,0,0,0,0,0,8.5964007,17.108558,1.4853332,0,0,0,0,0,0,0,0,0,0,0,1.773924,0,0,0,0,0,0
2791,280.91838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.953164,72.578796,20.150667,0,0,0,0,0,0,13.09219,154.79308,228.01859,47.051855,0.5165813,0,0,0,0,0,0,8.5964417,17.108639,1.4853403,0,0,0,0,0,0,0,0,0,0,0,1.7739325,0,0,0,0,0,0
2792,280.91972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.953288,72.579142,20.150763,0,0,0,0,0,0,13.092252,154.79382,228.01968,47.052079,0.51658376,0,0,0,0,0,0,8.5964826,17.10872,1.4853473,0,0,0,0,0,0,0,0,0,0,0,1.7739409,0,0,0,0,0,0
2793,280.92106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.953411,72.579487,20.150859,0,0,0,0,0,0,13.092314,154.79455,228.02076,47.052303,0.51658622,0,0,0,0,0,0,8.5965235,17.108802,1.4853544,0,0,0,0,0,0,0,0,0,0,0,1.7739494,0,0,0,0,0,0
2794,280.92239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.953535,72.579833,20.150955,0,0,0,0,0,0,13.092377,154.79529,228.02185,47.052527,0.51658868,0,0,0,0,0,0,8.5965645,17.108883,1.4853615,0,0,0,0,0,0,0,0,0,0,0,1.7739578,0,0,0,0,0,0
2795,280.92373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.953658,72.580178,20.151051,0,0,0,0,0,0,13.092439,154.79603,228.02293,47.052751,0.51659114,0,0,0,0,0,0,8.5966054,17.108965,1.4853685,0,0,0,0,0,0,0,0,0,0,0,1.7739663,0,0,0,0,0,0
2796,280.92507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.953782,72.580524,20.151147,0,0,0,0,0,0,13.092501,154.79677,228.02402,47.052975,0.5165936,0,0,0,0,0,0,8.5966463,17.109046,1.4853756,0,0,0,0,0,0,0,0,0,0,0,1.7739747,0,0,0,0,0,0
2797,280.92641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.953905,72.58087,20.151243,0,0,0,0,0,0,13.092564,154.7975,228.02511,47.053199,0.51659606,0,0,0,0,0,0,8.5966873,17.109128,1.4853827,0,0,0,0,0,0,0,0,0,0,0,1.7739831,0,0,0,0,0,0
2798,280.92775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.954029,72.581215,20.151339,0,0,0,0,0,0,13.092626,154.79824,228.02619,47.053423,0.51659852,0,0,0,0,0,0,8.5967282,17.109209,1.4853898,0,0,0,0,0,0,0,0,0,0,0,1.7739916,0,0,0,0,0,0
2799,280.92908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.954153,72.581561,20.151435,0,0,0,0,0,0,13.092688,154.79898,228.02728,47.053647,0.51660098,0,0,0,0,0,0,8.5967691,17.109291,1.4853968,0,0,0,0,0,0,0,0,0,0,0,1.774,0,0,0,0,0,0
2800,280.93042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.954276,72.581906,20.151531,0,0,0,0,0,0,13.092751,154.79971,228.02836,47.053871,0.51660344,0,0,0,0,0,0,8.5968101,17.109372,1.4854039,0,0,0,0,0,0,0,0,0,0,0,1.7740085,0,0,0,0,0,0
2801,280.93176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9544,72.582252,20.151627,0,0,0,0,0,0,13.092813,154.80045,228.02945,47.054095,0.5166059,0,0,0,0,0,0,8.596851,17.109454,1.485411,0,0,0,0,0,0,0,0,0,0,0,1.7740169,0,0,0,0,0,0
2802,280.9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.954523,72.582597,20.151723,0,0,0,0,0,0,13.092875,154.80119,228.03053,47.054319,0.51660836,0,0,0,0,0,0,8.5968919,17.109535,1.4854181,0,0,0,0,0,0,0,0,0,0,0,1.7740254,0,0,0,0,0,0
2803,280.93443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.954647,72.582943,20.151819,0,0,0,0,0,0,13.092938,154.80193,228.03162,47.054543,0.51661082,0,0,0,0,0,0,8.5969329,17.109617,1.4854251,0,0,0,0,0,0,0,0,0,0,0,1.7740338,0,0,0,0,0,0
2804,280.93577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95477,72.583289,20.151915,0,0,0,0,0,0,13.093,154.80266,228.03271,47.054767,0.51661328,0,0,0,0,0,0,8.5969738,17.109698,1.4854322,0,0,0,0,0,0,0,0,0,0,0,1.7740423,0,0,0,0,0,0
2805,280.93711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.954894,72.583634,20.152011,0,0,0,0,0,0,13.093062,154.8034,228.03379,47.054992,0.51661574,0,0,0,0,0,0,8.5970147,17.10978,1.4854393,0,0,0,0,0,0,0,0,0,0,0,1.7740507,0,0,0,0,0,0
2806,280.93845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955018,72.58398,20.152107,0,0,0,0,0,0,13.093125,154.80414,228.03488,47.055216,0.5166182,0,0,0,0,0,0,8.5970557,17.109861,1.4854463,0,0,0,0,0,0,0,0,0,0,0,1.7740592,0,0,0,0,0,0
2807,280.93978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955141,72.584325,20.152203,0,0,0,0,0,0,13.093187,154.80487,228.03596,47.05544,0.51662066,0,0,0,0,0,0,8.5970966,17.109942,1.4854534,0,0,0,0,0,0,0,0,0,0,0,1.7740676,0,0,0,0,0,0
2808,280.94112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955265,72.584671,20.152299,0,0,0,0,0,0,13.093249,154.80561,228.03705,47.055664,0.51662312,0,0,0,0,0,0,8.5971375,17.110024,1.4854605,0,0,0,0,0,0,0,0,0,0,0,1.7740761,0,0,0,0,0,0
2809,280.94246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955388,72.585017,20.152395,0,0,0,0,0,0,13.093312,154.80635,228.03813,47.055888,0.51662558,0,0,0,0,0,0,8.5971785,17.110105,1.4854676,0,0,0,0,0,0,0,0,0,0,0,1.7740845,0,0,0,0,0,0
2810,280.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955512,72.585362,20.152491,0,0,0,0,0,0,13.093374,154.80708,228.03922,47.056112,0.51662804,0,0,0,0,0,0,8.5972194,17.110187,1.4854746,0,0,0,0,0,0,0,0,0,0,0,1.774093,0,0,0,0,0,0
2811,280.94513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955636,72.585708,20.152586,0,0,0,0,0,0,13.093437,154.80782,228.04031,47.056336,0.5166305,0,0,0,0,0,0,8.5972603,17.110268,1.4854817,0,0,0,0,0,0,0,0,0,0,0,1.7741014,0,0,0,0,0,0
2812,280.94647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955759,72.586053,20.152682,0,0,0,0,0,0,13.093499,154.80856,228.04139,47.05656,0.51663296,0,0,0,0,0,0,8.5973013,17.11035,1.4854888,0,0,0,0,0,0,0,0,0,0,0,1.7741098,0,0,0,0,0,0
2813,280.94781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.955883,72.586399,20.152778,0,0,0,0,0,0,13.093561,154.8093,228.04248,47.056784,0.51663542,0,0,0,0,0,0,8.5973422,17.110431,1.4854959,0,0,0,0,0,0,0,0,0,0,0,1.7741183,0,0,0,0,0,0
2814,280.94915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956006,72.586745,20.152874,0,0,0,0,0,0,13.093624,154.81003,228.04356,47.057008,0.51663788,0,0,0,0,0,0,8.5973831,17.110513,1.4855029,0,0,0,0,0,0,0,0,0,0,0,1.7741267,0,0,0,0,0,0
2815,280.95049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95613,72.58709,20.15297,0,0,0,0,0,0,13.093686,154.81077,228.04465,47.057232,0.51664034,0,0,0,0,0,0,8.5974241,17.110594,1.48551,0,0,0,0,0,0,0,0,0,0,0,1.7741352,0,0,0,0,0,0
2816,280.95182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956253,72.587436,20.153066,0,0,0,0,0,0,13.093748,154.81151,228.04573,47.057456,0.5166428,0,0,0,0,0,0,8.597465,17.110676,1.4855171,0,0,0,0,0,0,0,0,0,0,0,1.7741436,0,0,0,0,0,0
2817,280.95316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956377,72.587781,20.153162,0,0,0,0,0,0,13.093811,154.81224,228.04682,47.05768,0.51664526,0,0,0,0,0,0,8.5975059,17.110757,1.4855241,0,0,0,0,0,0,0,0,0,0,0,1.7741521,0,0,0,0,0,0
2818,280.9545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956501,72.588127,20.153258,0,0,0,0,0,0,13.093873,154.81298,228.04791,47.057904,0.51664772,0,0,0,0,0,0,8.5975469,17.110839,1.4855312,0,0,0,0,0,0,0,0,0,0,0,1.7741605,0,0,0,0,0,0
2819,280.95584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956624,72.588473,20.153354,0,0,0,0,0,0,13.093935,154.81372,228.04899,47.058128,0.51665018,0,0,0,0,0,0,8.5975878,17.11092,1.4855383,0,0,0,0,0,0,0,0,0,0,0,1.774169,0,0,0,0,0,0
2820,280.95717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956748,72.588818,20.15345,0,0,0,0,0,0,13.093998,154.81446,228.05008,47.058352,0.51665264,0,0,0,0,0,0,8.5976287,17.111002,1.4855454,0,0,0,0,0,0,0,0,0,0,0,1.7741774,0,0,0,0,0,0
2821,280.95851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956871,72.589164,20.153546,0,0,0,0,0,0,13.09406,154.81519,228.05116,47.058576,0.5166551,0,0,0,0,0,0,8.5976697,17.111083,1.4855524,0,0,0,0,0,0,0,0,0,0,0,1.7741859,0,0,0,0,0,0
2822,280.95985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956995,72.589509,20.153642,0,0,0,0,0,0,13.094122,154.81593,228.05225,47.0588,0.51665756,0,0,0,0,0,0,8.5977106,17.111164,1.4855595,0,0,0,0,0,0,0,0,0,0,0,1.7741943,0,0,0,0,0,0
2823,280.96119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.957118,72.589855,20.153738,0,0,0,0,0,0,13.094185,154.81667,228.05333,47.059024,0.51666002,0,0,0,0,0,0,8.5977515,17.111246,1.4855666,0,0,0,0,0,0,0,0,0,0,0,1.7742028,0,0,0,0,0,0
2824,280.96252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.957242,72.590201,20.153834,0,0,0,0,0,0,13.094247,154.8174,228.05442,47.059248,0.51666248,0,0,0,0,0,0,8.5977924,17.111327,1.4855737,0,0,0,0,0,0,0,0,0,0,0,1.7742112,0,0,0,0,0,0
