Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
96,6.7485268,0,0,0,0,0,0,0,0,0,0,0.01962421,0,0,0,0,0,0.86980724,2.6593131,0.35805681,0,0,0,0,1.0871205,3.2376776,0.4790808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6.8959271,0,0,0,0,0,0,0,0,0,0,0.020052839,0,0,0,0,0,0.88880544,2.7173974,0.36587744,0,0,0,0,1.1108652,3.3083944,0.48954481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,7.0433274,0,0,0,0,0,0,0,0,0,0,0.020481468,0,0,0,0,0,0.90780363,2.7754817,0.37369806,0,0,0,0,1.1346099,3.3791113,0.50000882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,7.1907276,0,0,0,0,0,0,0,0,0,0,0.020910097,0,0,0,0,0,0.92680183,2.833566,0.38151868,0,0,0,0,1.1583546,3.4498281,0.51047283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,7.3381279,0,0,0,0,0,0,0,0,0,0,0.021338726,0,0,0,0,0,0.94580003,2.8916503,0.3893393,0,0,0,0,1.1820994,3.520545,0.52093684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7.4855282,0,0,0,0,0,0,0,0,0,0,0.021767355,0,0,0,0,0,0.96479822,2.9497346,0.39715992,0,0,0,0,1.2058441,3.5912618,0.53140085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7.6329285,0,0,0,0,0,0,0,0,0,0,0.022195984,0,0,0,0,0,0.98379642,3.0078189,0.40498054,0,0,0,0,1.2295888,3.6619787,0.54186486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7.7803288,0,0,0,0,0,0,0,0,0,0,0.022624613,0,0,0,0,0,1.0027946,3.0659032,0.41280117,0,0,0,0,1.2533335,3.7326955,0.55232887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,7.9277291,0,0,0,0,0,0,0,0,0,0,0.023053242,0,0,0,0,0,1.0217928,3.1239876,0.42062179,0,0,0,0,1.2770782,3.8034124,0.56279288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8.0751293,0,0,0,0,0,0,0,0,0,0,0.023481871,0,0,0,0,0,1.040791,3.1820719,0.42844241,0,0,0,0,1.3008229,3.8741292,0.57325689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,8.2225296,0,0,0,0,0,0,0,0,0,0,0.0239105,0,0,0,0,0,1.0597892,3.2401562,0.43626303,0,0,0,0,1.3245677,3.9448461,0.58372089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,8.3699299,0,0,0,0,0,0,0,0,0,0,0.024339129,0,0,0,0,0,1.0787874,3.2982405,0.44408365,0,0,0,0,1.3483124,4.015563,0.5941849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,8.5173302,0,0,0,0,0,0,0,0,0,0,0.024767758,0,0,0,0,0,1.0977856,3.3563248,0.45190428,0,0,0,0,1.3720571,4.0862798,0.60464891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,8.6647305,0,0,0,0,0,0,0,0,0,0,0.025196387,0,0,0,0,0,1.1167838,3.4144091,0.4597249,0,0,0,0,1.3958018,4.1569967,0.61511292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,8.8121308,0,0,0,0,0,0,0,0,0,0,0.025625016,0,0,0,0,0,1.135782,3.4724934,0.46754552,0,0,0,0,1.4195465,4.2277135,0.62557693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,8.9595311,0,0,0,0,0,0,0,0,0,0,0.026053645,0,0,0,0,0,1.1547802,3.5305777,0.47536614,0,0,0,0,1.4432913,4.2984304,0.63604094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,9.1069313,0,0,0,0,0,0,0,0,0,0,0.026482274,0,0,0,0,0,1.1737784,3.588662,0.48318676,0,0,0,0,1.467036,4.3691472,0.64650495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,9.2543316,0,0,0,0,0,0,0,0,0,0,0.026910903,0,0,0,0,0,1.1927766,3.6467463,0.49100738,0,0,0,0,1.4907807,4.4398641,0.65696896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,9.4017319,0,0,0,0,0,0,0,0,0,0,0.027339532,0,0,0,0,0,1.2117748,3.7048306,0.49882801,0,0,0,0,1.5145254,4.5105809,0.66743297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,9.5491322,0,0,0,0,0,0,0,0,0,0,0.027768161,0,0,0,0,0,1.230773,3.7629149,0.50664863,0,0,0,0,1.5382701,4.5812978,0.67789698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,9.6965325,0,0,0,0,0,0,0,0,0,0,0.02819679,0,0,0,0,0,1.2497712,3.8209992,0.51446925,0,0,0,0,1.5620148,4.6520147,0.68836099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,9.8439328,0,0,0,0,0,0,0,0,0,0,0.028625419,0,0,0,0,0,1.2687694,3.8790836,0.52228987,0,0,0,0,1.5857596,4.7227315,0.698825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,9.991333,0,0,0,0,0,0,0,0,0,0,0.029054048,0,0,0,0,0,1.2877676,3.9371679,0.53011049,0,0,0,0,1.6095043,4.7934484,0.709289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,10.138733,0,0,0,0,0,0,0,0,0,0,0.029482676,0,0,0,0,0,1.3067657,3.9952522,0.53793112,0,0,0,0,1.633249,4.8641652,0.71975301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,10.286134,0,0,0,0,0,0,0,0,0,0,0.029911305,0,0,0,0,0,1.3257639,4.0533365,0.54575174,0,0,0,0,1.6569937,4.9348821,0.73021702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,10.433534,0,0,0,0,0,0,0,0,0,0,0.030339934,0,0,0,0,0,1.3447621,4.1114208,0.55357236,0,0,0,0,1.6807384,5.0055989,0.74068103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,10.580934,0,0,0,0,0,0,0,0,0,0,0.030768563,0,0,0,0,0,1.3637603,4.1695051,0.56139298,0,0,0,0,1.7044832,5.0763158,0.75114504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,10.728334,0,0,0,0,0,0,0,0,0,0,0.031197192,0,0,0,0,0,1.3827585,4.2275894,0.5692136,0,0,0,0,1.7282279,5.1470326,0.76160905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,10.875735,0,0,0,0,0,0,0,0,0,0,0.031625821,0,0,0,0,0,1.4017567,4.2856737,0.57703422,0,0,0,0,1.7519726,5.2177495,0.77207306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,11.023135,0,0,0,0,0,0,0,0,0,0,0.03205445,0,0,0,0,0,1.4207549,4.343758,0.58485485,0,0,0,0,1.7757173,5.2884663,0.78253707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,11.170535,0,0,0,0,0,0,0,0,0,0,0.032483079,0,0,0,0,0,1.4397531,4.4018423,0.59267547,0,0,0,0,1.799462,5.3591832,0.79300108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,11.317936,0,0,0,0,0,0,0,0,0,0,0.032911708,0,0,0,0,0,1.4587513,4.4599266,0.60049609,0,0,0,0,1.8232067,5.4299001,0.80346509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,11.465336,0,0,0,0,0,0,0,0,0,0,0.033340337,0,0,0,0,0,1.4777495,4.5180109,0.60831671,0,0,0,0,1.8469515,5.5006169,0.8139291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,11.612736,0,0,0,0,0,0,0,0,0,0,0.033768966,0,0,0,0,0,1.4967477,4.5760952,0.61613733,0,0,0,0,1.8706962,5.5713338,0.82439311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,11.760136,0,0,0,0,0,0,0,0,0,0,0.034197595,0,0,0,0,0,1.5157459,4.6341795,0.62395796,0,0,0,0,1.8944409,5.6420506,0.83485711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,11.907537,0,0,0,0,0,0,0,0,0,0,0.034626224,0,0,0,0,0,1.5347441,4.6922639,0.63177858,0,0,0,0,1.9181856,5.7127675,0.84532112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,12.054937,0,0,0,0,0,0,0,0,0,0,0.035054853,0,0,0,0,0,1.5537423,4.7503482,0.6395992,0,0,0,0,1.9419303,5.7834843,0.85578513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,12.202337,0,0,0,0,0,0,0,0,0,0,0.035483482,0,0,0,0,0,1.5727405,4.8084325,0.64741982,0,0,0,0,1.9656751,5.8542012,0.86624914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,12.349738,0,0,0,0,0,0,0,0,0,0,0.035912111,0,0,0,0,0,1.5917387,4.8665168,0.65524044,0,0,0,0,1.9894198,5.924918,0.87671315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,12.497138,0,0,0,0,0,0,0,0,0,0,0.03634074,0,0,0,0,0,1.6107369,4.9246011,0.66306106,0,0,0,0,2.0131645,5.9956349,0.88717716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,12.644538,0,0,0,0,0,0,0,0,0,0,0.036769369,0,0,0,0,0,1.6297351,4.9826854,0.67088169,0,0,0,0,2.0369092,6.0663517,0.89764117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,12.791938,0,0,0,0,0,0,0,0,0,0,0.037197998,0,0,0,0,0,1.6487333,5.0407697,0.67870231,0,0,0,0,2.0606539,6.1370686,0.90810518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,12.939339,0,0,0,0,0,0,0,0,0,0,0.037626627,0,0,0,0,0,1.6677315,5.098854,0.68652293,0,0,0,0,2.0843986,6.2077855,0.91856919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,13.086739,0,0,0,0,0,0,0,0,0,0,0.038055256,0,0,0,0,0,1.6867297,5.1569383,0.69434355,0,0,0,0,2.1081434,6.2785023,0.9290332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,13.234139,0,0,0,0,0,0,0,0,0,0,0.038483885,0,0,0,0,0,1.7057279,5.2150226,0.70216417,0,0,0,0,2.1318881,6.3492192,0.93949721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,13.599442,0,0,0,0,0,0,0,0,0,0,0.039546157,0,0,0,0,0,1.7528111,5.358973,0.72154603,0,0,0,0,2.1907346,6.5244768,0.96543017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,13.964767,0,0,0,0,0,0,0,0,0,0,0.040608494,0,0,0,0,0,1.7998973,5.5029324,0.74092909,0,0,0,0,2.2495849,6.6997454,0.99136475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,14.330092,0,0,0,0,0,0,0,0,0,0,0.041670832,0,0,0,0,0,1.8469835,5.6468918,0.76031216,0,0,0,0,2.3084351,6.875014,1.0172993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,14.695417,0,0,0,0,0,0,0,0,0,0,0.04273317,0,0,0,0,0,1.8940697,5.7908512,0.77969522,0,0,0,0,2.3672853,7.0502826,1.0432339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,15.060742,0,0,0,0,0,0,0,0,0,0,0.043795508,0,0,0,0,0,1.9411559,5.9348106,0.79907829,0,0,0,0,2.4261356,7.2255512,1.0691685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,15.426067,0,0,0,0,0,0,0,0,0,0,0.044857846,0,0,0,0,0,1.9882421,6.07877,0.81846136,0,0,0,0,2.4849858,7.4008198,1.0951031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,15.791392,0,0,0,0,0,0,0,0,0,0,0.045920184,0,0,0,0,0,2.0353282,6.2227293,0.83784442,0,0,0,0,2.543836,7.5760884,1.1210377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,16.156717,0,0,0,0,0,0,0,0,0,0,0.046982522,0,0,0,0,0,2.0824144,6.3666887,0.85722749,0,0,0,0,2.6026863,7.751357,1.1469723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,16.522042,0,0,0,0,0,0,0,0,0,0,0.04804486,0,0,0,0,0,2.1295006,6.5106481,0.87661055,0,0,0,0,2.6615365,7.9266256,1.1729068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,16.887367,0,0,0,0,0,0,0,0,0,0,0.049107198,0,0,0,0,0,2.1765868,6.6546075,0.89599362,0,0,0,0,2.7203868,8.1018942,1.1988414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,17.252692,0,0,0,0,0,0,0,0,0,0,0.050169536,0,0,0,0,0,2.223673,6.7985669,0.91537668,0,0,0,0,2.779237,8.2771628,1.224776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,17.618018,0,0,0,0,0,0,0,0,0,0,0.051231874,0,0,0,0,0,2.2707592,6.9425263,0.93475975,0,0,0,0,2.8380872,8.4524314,1.2507106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,17.983343,0,0,0,0,0,0,0,0,0,0,0.052294212,0,0,0,0,0,2.3178454,7.0864857,0.95414282,0,0,0,0,2.8969375,8.6277,1.2766452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,18.348668,0,0,0,0,0,0,0,0,0,0,0.05335655,0,0,0,0,0,2.3649316,7.2304451,0.97352588,0,0,0,0,2.9557877,8.8029686,1.3025798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,18.713993,0,0,0,0,0,0,0,0,0,0,0.054418888,0,0,0,0,0,2.4120178,7.3744045,0.99290895,0,0,0,0,3.0146379,8.9782372,1.3285144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,19.079318,0,0,0,0,0,0,0,0,0,0,0.055481226,0,0,0,0,0,2.459104,7.5183639,1.012292,0,0,0,0,3.0734882,9.1535058,1.3544489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,19.444643,0,0,0,0,0,0,0,0,0,0,0.056543564,0,0,0,0,0,2.5061901,7.6623233,1.0316751,0,0,0,0,3.1323384,9.3287744,1.3803835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,19.809968,0,0,0,0,0,0,0,0,0,0,0.057605902,0,0,0,0,0,2.5532763,7.8062826,1.0510581,0,0,0,0,3.1911886,9.504043,1.4063181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,20.175293,0,0,0,0,0,0,0,0,0,0,0.05866824,0,0,0,0,0,2.6003625,7.950242,1.0704412,0,0,0,0,3.2500389,9.6793116,1.4322527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,20.540618,0,0,0,0,0,0,0,0,0,0,0.059730578,0,0,0,0,0,2.6474487,8.0942014,1.0898243,0,0,0,0,3.3088891,9.8545802,1.4581873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,20.905943,0,0,0,0,0,0,0,0,0,0,0.060792916,0,0,0,0,0,2.6945349,8.2381608,1.1092073,0,0,0,0,3.3677393,10.029849,1.4841219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,21.271268,0,0,0,0,0,0,0,0,0,0,0.061855254,0,0,0,0,0,2.7416211,8.3821202,1.1285904,0,0,0,0,3.4265896,10.205117,1.5100564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,21.636594,0,0,0,0,0,0,0,0,0,0,0.062917592,0,0,0,0,0,2.7887073,8.5260796,1.1479735,0,0,0,0,3.4854398,10.380386,1.535991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,22.001919,0,0,0,0,0,0,0,0,0,0,0.06397993,0,0,0,0,0,2.8357935,8.670039,1.1673565,0,0,0,0,3.54429,10.555655,1.5619256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,22.367244,0,0,0,0,0,0,0,0,0,0,0.065042268,0,0,0,0,0,2.8828797,8.8139984,1.1867396,0,0,0,0,3.6031403,10.730923,1.5878602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,22.732569,0,0,0,0,0,0,0,0,0,0,0.066104606,0,0,0,0,0,2.9299658,8.9579578,1.2061227,0,0,0,0,3.6619905,10.906192,1.6137948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,23.097894,0,0,0,0,0,0,0,0,0,0,0.067166944,0,0,0,0,0,2.977052,9.1019172,1.2255057,0,0,0,0,3.7208408,11.08146,1.6397294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,23.463219,0,0,0,0,0,0,0,0,0,0,0.068229282,0,0,0,0,0,3.0241382,9.2458766,1.2448888,0,0,0,0,3.779691,11.256729,1.665664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,23.828544,0,0,0,0,0,0,0,0,0,0,0.06929162,0,0,0,0,0,3.0712244,9.3898359,1.2642719,0,0,0,0,3.8385412,11.431998,1.6915985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,24.193869,0,0,0,0,0,0,0,0,0,0,0.070353958,0,0,0,0,0,3.1183106,9.5337953,1.2836549,0,0,0,0,3.8973915,11.607266,1.7175331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,24.559194,0,0,0,0,0,0,0,0,0,0,0.071416296,0,0,0,0,0,3.1653968,9.6777547,1.303038,0,0,0,0,3.9562417,11.782535,1.7434677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,24.924519,0,0,0,0,0,0,0,0,0,0,0.072478634,0,0,0,0,0,3.212483,9.8217141,1.3224211,0,0,0,0,4.0150919,11.957803,1.7694023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,25.289845,0,0,0,0,0,0,0,0,0,0,0.073540972,0,0,0,0,0,3.2595692,9.9656735,1.3418041,0,0,0,0,4.0739422,12.133072,1.7953369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,25.65517,0,0,0,0,0,0,0,0,0,0,0.07460331,0,0,0,0,0,3.3066554,10.109633,1.3611872,0,0,0,0,4.1327924,12.308341,1.8212715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,26.020495,0,0,0,0,0,0,0,0,0,0,0.075665648,0,0,0,0,0,3.3537416,10.253592,1.3805703,0,0,0,0,4.1916426,12.483609,1.847206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,26.38582,0,0,0,0,0,0,0,0,0,0,0.076727986,0,0,0,0,0,3.4008277,10.397552,1.3999533,0,0,0,0,4.2504929,12.658878,1.8731406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,26.751145,0,0,0,0,0,0,0,0,0,0,0.077790324,0,0,0,0,0,3.4479139,10.541511,1.4193364,0,0,0,0,4.3093431,12.834146,1.8990752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,27.11647,0,0,0,0,0,0,0,0,0,0,0.078852662,0,0,0,0,0,3.4950001,10.68547,1.4387195,0,0,0,0,4.3681933,13.009415,1.9250098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,27.481795,0,0,0,0,0,0,0,0,0,0,0.079915,0,0,0,0,0,3.5420863,10.82943,1.4581025,0,0,0,0,4.4270436,13.184684,1.9509444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,27.84712,0,0,0,0,0,0,0,0,0,0,0.080977338,0,0,0,0,0,3.5891725,10.973389,1.4774856,0,0,0,0,4.4858938,13.359952,1.976879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,28.212445,0,0,0,0,0,0,0,0,0,0,0.082039676,0,0,0,0,0,3.6362587,11.117349,1.4968687,0,0,0,0,4.5447441,13.535221,2.0028136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,28.57777,0,0,0,0,0,0,0,0,0,0,0.083102014,0,0,0,0,0,3.6833449,11.261308,1.5162517,0,0,0,0,4.6035943,13.710489,2.0287481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,28.943095,0,0,0,0,0,0,0,0,0,0,0.084164352,0,0,0,0,0,3.7304311,11.405267,1.5356348,0,0,0,0,4.6624445,13.885758,2.0546827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,29.308421,0,0,0,0,0,0,0,0,0,0,0.08522669,0,0,0,0,0,3.7775173,11.549227,1.5550179,0,0,0,0,4.7212948,14.061027,2.0806173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,29.673746,0,0,0,0,0,0,0,0,0,0,0.086289028,0,0,0,0,0,3.8246035,11.693186,1.5744009,0,0,0,0,4.780145,14.236295,2.1065519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,30.039071,0,0,0,0,0,0,0,0,0,0,0.087351366,0,0,0,0,0,3.8716896,11.837146,1.593784,0,0,0,0,4.8389952,14.411564,2.1324865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,30.404396,0,0,0,0,0,0,0,0,0,0,0.088413704,0,0,0,0,0,3.9187758,11.981105,1.6131671,0,0,0,0,4.8978455,14.586832,2.1584211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,30.769721,0,0,0,0,0,0,0,0,0,0,0.089476042,0,0,0,0,0,3.965862,12.125064,1.6325501,0,0,0,0,4.9566957,14.762101,2.1843556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,31.135046,0,0,0,0,0,0,0,0,0,0,0.09053838,0,0,0,0,0,4.0129482,12.269024,1.6519332,0,0,0,0,5.0155459,14.93737,2.2102902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,31.500371,0,0,0,0,0,0,0,0,0,0,0.091600718,0,0,0,0,0,4.0600344,12.412983,1.6713163,0,0,0,0,5.0743962,15.112638,2.2362248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,31.865696,0,0,0,0,0,0,0,0,0,0,0.092663056,0,0,0,0,0,4.1071206,12.556943,1.6906993,0,0,0,0,5.1332464,15.287907,2.2621594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,32.231021,0,0,0,0,0,0,0,0,0,0,0.093725394,0,0,0,0,0,4.1542068,12.700902,1.7100824,0,0,0,0,5.1920966,15.463176,2.288094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,32.596346,0,0,0,0,0,0,0,0,0,0,0.094787732,0,0,0,0,0,4.201293,12.844861,1.7294654,0,0,0,0,5.2509469,15.638444,2.3140286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,32.961672,0,0,0,0,0,0,0,0,0,0,0.09585007,0,0,0,0,0,4.2483792,12.988821,1.7488485,0,0,0,0,5.3097971,15.813713,2.3399632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,33.326997,0,0,0,0,0,0,0,0,0,0,0.096912408,0,0,0,0,0,4.2954653,13.13278,1.7682316,0,0,0,0,5.3686473,15.988981,2.3658977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,33.692322,0,0,0,0,0,0,0,0,0,0,0.097974746,0,0,0,0,0,4.3425515,13.27674,1.7876146,0,0,0,0,5.4274976,16.16425,2.3918323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,34.057647,0,0,0,0,0,0,0,0,0,0,0.099037084,0,0,0,0,0,4.3896377,13.420699,1.8069977,0,0,0,0,5.4863478,16.339519,2.4177669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,34.422972,0,0,0,0,0,0,0,0,0,0,0.10009942,0,0,0,0,0,4.4367239,13.564658,1.8263808,0,0,0,0,5.5451981,16.514787,2.4437015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,34.788297,0,0,0,0,0,0,0,0,0,0,0.10116176,0,0,0,0,0,4.4838101,13.708618,1.8457638,0,0,0,0,5.6040483,16.690056,2.4696361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35.153622,0,0,0,0,0,0,0,0,0,0,0.1022241,0,0,0,0,0,4.5308963,13.852577,1.8651469,0,0,0,0,5.6628985,16.865324,2.4955707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,35.518947,0,0,0,0,0,0,0,0,0,0,0.10328644,0,0,0,0,0,4.5779825,13.996536,1.88453,0,0,0,0,5.7217488,17.040593,2.5215052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,35.884272,0,0,0,0,0,0,0,0,0,0,0.10434877,0,0,0,0,0,4.6250687,14.140496,1.903913,0,0,0,0,5.780599,17.215862,2.5474398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,36.249597,0,0,0,0,0,0,0,0,0,0,0.10541111,0,0,0,0,0,4.6721549,14.284455,1.9232961,0,0,0,0,5.8394492,17.39113,2.5733744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,36.614922,0,0,0,0,0,0,0,0,0,0,0.10647345,0,0,0,0,0,4.7192411,14.428415,1.9426792,0,0,0,0,5.8982995,17.566399,2.599309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,36.980248,0,0,0,0,0,0,0,0,0,0,0.10753579,0,0,0,0,0,4.7663272,14.572374,1.9620622,0,0,0,0,5.9571497,17.741667,2.6252436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,37.345573,0,0,0,0,0,0,0,0,0,0,0.10859813,0,0,0,0,0,4.8134134,14.716333,1.9814453,0,0,0,0,6.0159999,17.916936,2.6511782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,37.710898,0,0,0,0,0,0,0,0,0,0,0.10966046,0,0,0,0,0,4.8604996,14.860293,2.0008284,0,0,0,0,6.0748502,18.092205,2.6771128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,38.076223,0,0,0,0,0,0,0,0,0,0,0.1107228,0,0,0,0,0,4.9075858,15.004252,2.0202114,0,0,0,0,6.1337004,18.267473,2.7030473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,38.441548,0,0,0,0,0,0,0,0,0,0,0.11178514,0,0,0,0,0,4.954672,15.148212,2.0395945,0,0,0,0,6.1925506,18.442742,2.7289819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,38.806873,0,0,0,0,0,0,0,0,0,0,0.11284748,0,0,0,0,0,5.0017582,15.292171,2.0589776,0,0,0,0,6.2514009,18.61801,2.7549165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,39.172198,0,0,0,0,0,0,0,0,0,0,0.11390982,0,0,0,0,0,5.0488444,15.43613,2.0783606,0,0,0,0,6.3102511,18.793279,2.7808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,39.537523,0,0,0,0,0,0,0,0,0,0,0.11497215,0,0,0,0,0,5.0959306,15.58009,2.0977437,0,0,0,0,6.3691013,18.968548,2.8067857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
