Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
3641,274.77102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427771,14.359191,22.705366,12.498178,0.32903424,0,0,0,0,14.974176,0,0,0,0,3.2130426,0.94057685,45.103331,123.30795,70.9179,16.899376,0.063554512,0,0,0,0,0,0,0,0,0,27.984134,98.577911,243.42328,115.32453,27.088461,2.343584,0,0,0,0,0,0,0,0,16.122679,46.817216,28.312852,3.3551189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,274.77497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4278059,14.359397,22.705692,12.498358,0.32903897,0,0,0,0,14.974391,0,0,0,0,3.2130888,0.94059038,45.103979,123.30973,70.91892,16.899618,0.063555425,0,0,0,0,0,0,0,0,0,27.984537,98.579328,243.42678,115.32619,27.08885,2.3436177,0,0,0,0,0,0,0,0,16.122911,46.817889,28.313259,3.3551672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3643,274.77893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4278408,14.359604,22.706019,12.498538,0.3290437,0,0,0,0,14.974607,0,0,0,0,3.213135,0.9406039,45.104627,123.3115,70.919939,16.899861,0.063556339,0,0,0,0,0,0,0,0,0,27.984939,98.580746,243.43028,115.32784,27.089239,2.3436514,0,0,0,0,0,0,0,0,16.123143,46.818562,28.313666,3.3552154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,274.78288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4278757,14.35981,22.706345,12.498717,0.32904843,0,0,0,0,14.974822,0,0,0,0,3.2131811,0.94061742,45.105276,123.31327,70.920959,16.900104,0.063557253,0,0,0,0,0,0,0,0,0,27.985341,98.582163,243.43378,115.3295,27.089629,2.343685,0,0,0,0,0,0,0,0,16.123374,46.819235,28.314073,3.3552636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,274.78683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4279106,14.360016,22.706671,12.498897,0.32905316,0,0,0,0,14.975037,0,0,0,0,3.2132273,0.94063094,45.105924,123.31504,70.921978,16.900347,0.063558166,0,0,0,0,0,0,0,0,0,27.985743,98.58358,243.43728,115.33116,27.090018,2.3437187,0,0,0,0,0,0,0,0,16.123606,46.819908,28.31448,3.3553119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,274.79078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4279455,14.360223,22.706998,12.499077,0.32905789,0,0,0,0,14.975253,0,0,0,0,3.2132735,0.94064446,45.106573,123.31682,70.922998,16.90059,0.06355908,0,0,0,0,0,0,0,0,0,27.986146,98.584997,243.44077,115.33282,27.090408,2.3437524,0,0,0,0,0,0,0,0,16.123838,46.820581,28.314887,3.3553601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,274.79473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4279804,14.360429,22.707324,12.499256,0.32906262,0,0,0,0,14.975468,0,0,0,0,3.2133197,0.94065798,45.107221,123.31859,70.924017,16.900833,0.063559994,0,0,0,0,0,0,0,0,0,27.986548,98.586414,243.44427,115.33448,27.090797,2.3437861,0,0,0,0,0,0,0,0,16.12407,46.821254,28.315294,3.3554083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,274.79868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4280153,14.360636,22.707651,12.499436,0.32906735,0,0,0,0,14.975683,0,0,0,0,3.2133659,0.94067151,45.107869,123.32036,70.925037,16.901076,0.063560907,0,0,0,0,0,0,0,0,0,27.98695,98.587831,243.44777,115.33613,27.091187,2.3438198,0,0,0,0,0,0,0,0,16.124302,46.821927,28.315701,3.3554566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,274.80263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4280502,14.360842,22.707977,12.499616,0.32907208,0,0,0,0,14.975898,0,0,0,0,3.2134121,0.94068503,45.108518,123.32214,70.926056,16.901319,0.063561821,0,0,0,0,0,0,0,0,0,27.987353,98.589248,243.45127,115.33779,27.091576,2.3438535,0,0,0,0,0,0,0,0,16.124533,46.8226,28.316108,3.3555048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,274.80658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4280851,14.361049,22.708303,12.499796,0.32907681,0,0,0,0,14.976114,0,0,0,0,3.2134583,0.94069855,45.109166,123.32391,70.927076,16.901562,0.063562735,0,0,0,0,0,0,0,0,0,27.987755,98.590666,243.45477,115.33945,27.091965,2.3438872,0,0,0,0,0,0,0,0,16.124765,46.823273,28.316515,3.355553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,274.81053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4281201,14.361255,22.70863,12.499975,0.32908154,0,0,0,0,14.976329,0,0,0,0,3.2135045,0.94071207,45.109815,123.32568,70.928095,16.901805,0.063563648,0,0,0,0,0,0,0,0,0,27.988157,98.592083,243.45827,115.34111,27.092355,2.3439209,0,0,0,0,0,0,0,0,16.124997,46.823946,28.316922,3.3556013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,274.81448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428155,14.361461,22.708956,12.500155,0.32908627,0,0,0,0,14.976544,0,0,0,0,3.2135507,0.94072559,45.110463,123.32745,70.929115,16.902048,0.063564562,0,0,0,0,0,0,0,0,0,27.988559,98.5935,243.46177,115.34277,27.092744,2.3439546,0,0,0,0,0,0,0,0,16.125229,46.824619,28.317329,3.3556495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,274.81843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4281899,14.361668,22.709283,12.500335,0.329091,0,0,0,0,14.976759,0,0,0,0,3.2135969,0.94073911,45.111111,123.32923,70.930134,16.902291,0.063565476,0,0,0,0,0,0,0,0,0,27.988962,98.594917,243.46527,115.34442,27.093134,2.3439883,0,0,0,0,0,0,0,0,16.12546,46.825292,28.317736,3.3556977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,274.82238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4282248,14.361874,22.709609,12.500514,0.32909573,0,0,0,0,14.976975,0,0,0,0,3.2136431,0.94075264,45.11176,123.331,70.931154,16.902534,0.063566389,0,0,0,0,0,0,0,0,0,27.989364,98.596334,243.46877,115.34608,27.093523,2.344022,0,0,0,0,0,0,0,0,16.125692,46.825965,28.318143,3.355746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,274.82633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4282597,14.362081,22.709936,12.500694,0.32910046,0,0,0,0,14.97719,0,0,0,0,3.2136892,0.94076616,45.112408,123.33277,70.932173,16.902777,0.063567303,0,0,0,0,0,0,0,0,0,27.989766,98.597751,243.47227,115.34774,27.093913,2.3440557,0,0,0,0,0,0,0,0,16.125924,46.826638,28.31855,3.3557942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,274.83028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4282946,14.362287,22.710262,12.500874,0.32910519,0,0,0,0,14.977405,0,0,0,0,3.2137354,0.94077968,45.113057,123.33454,70.933193,16.90302,0.063568217,0,0,0,0,0,0,0,0,0,27.990169,98.599169,243.47577,115.3494,27.094302,2.3440893,0,0,0,0,0,0,0,0,16.126156,46.827311,28.318957,3.3558424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,274.83423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4283295,14.362493,22.710588,12.501053,0.32910992,0,0,0,0,14.97762,0,0,0,0,3.2137816,0.9407932,45.113705,123.33632,70.934213,16.903263,0.06356913,0,0,0,0,0,0,0,0,0,27.990571,98.600586,243.47927,115.35105,27.094691,2.344123,0,0,0,0,0,0,0,0,16.126388,46.827984,28.319364,3.3558907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,274.83818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4283644,14.3627,22.710915,12.501233,0.32911465,0,0,0,0,14.977836,0,0,0,0,3.2138278,0.94080672,45.114353,123.33809,70.935232,16.903506,0.063570044,0,0,0,0,0,0,0,0,0,27.990973,98.602003,243.48277,115.35271,27.095081,2.3441567,0,0,0,0,0,0,0,0,16.126619,46.828657,28.319771,3.3559389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,274.84213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4283993,14.362906,22.711241,12.501413,0.32911938,0,0,0,0,14.978051,0,0,0,0,3.213874,0.94082024,45.115002,123.33986,70.936252,16.903749,0.063570958,0,0,0,0,0,0,0,0,0,27.991376,98.60342,243.48627,115.35437,27.09547,2.3441904,0,0,0,0,0,0,0,0,16.126851,46.829331,28.320178,3.3559871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3660,274.84608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4284342,14.363113,22.711568,12.501592,0.32912411,0,0,0,0,14.978266,0,0,0,0,3.2139202,0.94083377,45.11565,123.34163,70.937271,16.903991,0.063571871,0,0,0,0,0,0,0,0,0,27.991778,98.604837,243.48977,115.35603,27.09586,2.3442241,0,0,0,0,0,0,0,0,16.127083,46.830004,28.320585,3.3560354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,274.85003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4284691,14.363319,22.711894,12.501772,0.32912884,0,0,0,0,14.978482,0,0,0,0,3.2139664,0.94084729,45.116299,123.34341,70.938291,16.904234,0.063572785,0,0,0,0,0,0,0,0,0,27.99218,98.606254,243.49327,115.35769,27.096249,2.3442578,0,0,0,0,0,0,0,0,16.127315,46.830677,28.320992,3.3560836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3662,274.85398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428504,14.363526,22.71222,12.501952,0.32913357,0,0,0,0,14.978697,0,0,0,0,3.2140126,0.94086081,45.116947,123.34518,70.93931,16.904477,0.063573699,0,0,0,0,0,0,0,0,0,27.992582,98.607671,243.49677,115.35934,27.096638,2.3442915,0,0,0,0,0,0,0,0,16.127546,46.83135,28.321399,3.3561318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,274.85793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4285389,14.363732,22.712547,12.502131,0.3291383,0,0,0,0,14.978912,0,0,0,0,3.2140588,0.94087433,45.117595,123.34695,70.94033,16.90472,0.063574612,0,0,0,0,0,0,0,0,0,27.992985,98.609089,243.50027,115.361,27.097028,2.3443252,0,0,0,0,0,0,0,0,16.127778,46.832023,28.321806,3.3561801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,274.86188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4285738,14.363938,22.712873,12.502311,0.32914303,0,0,0,0,14.979127,0,0,0,0,3.214105,0.94088785,45.118244,123.34873,70.941349,16.904963,0.063575526,0,0,0,0,0,0,0,0,0,27.993387,98.610506,243.50376,115.36266,27.097417,2.3443589,0,0,0,0,0,0,0,0,16.12801,46.832696,28.322213,3.3562283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3665,274.86583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4286087,14.364145,22.7132,12.502491,0.32914776,0,0,0,0,14.979343,0,0,0,0,3.2141511,0.94090137,45.118892,123.3505,70.942369,16.905206,0.06357644,0,0,0,0,0,0,0,0,0,27.993789,98.611923,243.50726,115.36432,27.097807,2.3443926,0,0,0,0,0,0,0,0,16.128242,46.833369,28.32262,3.3562765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,274.86978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4286436,14.364351,22.713526,12.50267,0.32915249,0,0,0,0,14.979558,0,0,0,0,3.2141973,0.9409149,45.119541,123.35227,70.943388,16.905449,0.063577353,0,0,0,0,0,0,0,0,0,27.994192,98.61334,243.51076,115.36598,27.098196,2.3444263,0,0,0,0,0,0,0,0,16.128474,46.834042,28.323027,3.3563248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3667,274.87373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4286785,14.364558,22.713852,12.50285,0.32915722,0,0,0,0,14.979773,0,0,0,0,3.2142435,0.94092842,45.120189,123.35404,70.944408,16.905692,0.063578267,0,0,0,0,0,0,0,0,0,27.994594,98.614757,243.51426,115.36763,27.098586,2.3444599,0,0,0,0,0,0,0,0,16.128705,46.834715,28.323434,3.356373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,274.87768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4287134,14.364764,22.714179,12.50303,0.32916195,0,0,0,0,14.979988,0,0,0,0,3.2142897,0.94094194,45.120837,123.35582,70.945427,16.905935,0.063579181,0,0,0,0,0,0,0,0,0,27.994996,98.616174,243.51776,115.36929,27.098975,2.3444936,0,0,0,0,0,0,0,0,16.128937,46.835388,28.323842,3.3564212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,274.88163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4287483,14.364971,22.714505,12.503209,0.32916668,0,0,0,0,14.980204,0,0,0,0,3.2143359,0.94095546,45.121486,123.35759,70.946447,16.906178,0.063580094,0,0,0,0,0,0,0,0,0,27.995399,98.617591,243.52126,115.37095,27.099364,2.3445273,0,0,0,0,0,0,0,0,16.129169,46.836061,28.324249,3.3564695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,274.88558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4287832,14.365177,22.714832,12.503389,0.32917141,0,0,0,0,14.980419,0,0,0,0,3.2143821,0.94096898,45.122134,123.35936,70.947466,16.906421,0.063581008,0,0,0,0,0,0,0,0,0,27.995801,98.619009,243.52476,115.37261,27.099754,2.344561,0,0,0,0,0,0,0,0,16.129401,46.836734,28.324656,3.3565177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,274.88953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4288181,14.365383,22.715158,12.503569,0.32917614,0,0,0,0,14.980634,0,0,0,0,3.2144283,0.9409825,45.122783,123.36113,70.948486,16.906664,0.063581922,0,0,0,0,0,0,0,0,0,27.996203,98.620426,243.52826,115.37427,27.100143,2.3445947,0,0,0,0,0,0,0,0,16.129632,46.837407,28.325063,3.3565659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,274.89348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428853,14.36559,22.715485,12.503748,0.32918088,0,0,0,0,14.98085,0,0,0,0,3.2144745,0.94099603,45.123431,123.36291,70.949505,16.906907,0.063582835,0,0,0,0,0,0,0,0,0,27.996605,98.621843,243.53176,115.37592,27.100533,2.3446284,0,0,0,0,0,0,0,0,16.129864,46.83808,28.32547,3.3566142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,274.89743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4288879,14.365796,22.715811,12.503928,0.32918561,0,0,0,0,14.981065,0,0,0,0,3.2145207,0.94100955,45.124079,123.36468,70.950525,16.90715,0.063583749,0,0,0,0,0,0,0,0,0,27.997008,98.62326,243.53526,115.37758,27.100922,2.3446621,0,0,0,0,0,0,0,0,16.130096,46.838753,28.325877,3.3566624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,274.90138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4289228,14.366003,22.716137,12.504108,0.32919034,0,0,0,0,14.98128,0,0,0,0,3.2145669,0.94102307,45.124728,123.36645,70.951544,16.907393,0.063584662,0,0,0,0,0,0,0,0,0,27.99741,98.624677,243.53876,115.37924,27.101312,2.3446958,0,0,0,0,0,0,0,0,16.130328,46.839426,28.326284,3.3567106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,274.90533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4289577,14.366209,22.716464,12.504287,0.32919507,0,0,0,0,14.981495,0,0,0,0,3.2146131,0.94103659,45.125376,123.36822,70.952564,16.907636,0.063585576,0,0,0,0,0,0,0,0,0,27.997812,98.626094,243.54226,115.3809,27.101701,2.3447295,0,0,0,0,0,0,0,0,16.13056,46.840099,28.326691,3.3567589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,274.90928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4289926,14.366416,22.71679,12.504467,0.3291998,0,0,0,0,14.981711,0,0,0,0,3.2146592,0.94105011,45.126025,123.37,70.953583,16.907879,0.06358649,0,0,0,0,0,0,0,0,0,27.998215,98.627512,243.54576,115.38255,27.10209,2.3447632,0,0,0,0,0,0,0,0,16.130791,46.840772,28.327098,3.3568071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,274.91323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4290275,14.366622,22.717117,12.504647,0.32920453,0,0,0,0,14.981926,0,0,0,0,3.2147054,0.94106363,45.126673,123.37177,70.954603,16.908122,0.063587403,0,0,0,0,0,0,0,0,0,27.998617,98.628929,243.54926,115.38421,27.10248,2.3447969,0,0,0,0,0,0,0,0,16.131023,46.841445,28.327505,3.3568553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
