Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
60,-95.550389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7253567,-27.928592,-27.312118,-0.46802953,0,0,0,0,0,0,-1.9200501,-14.317093,-52.397997,-68.982667,-3.3909245,0,0,0,0,0,0,-0.34743728,-3.4382283,-9.237306,-5.3408854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-95.541892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7251144,-27.926108,-27.309689,-0.4679879,0,0,0,0,0,0,-1.9198793,-14.31582,-52.393337,-68.976532,-3.3906229,0,0,0,0,0,0,-0.34740638,-3.4379225,-9.2364845,-5.3404104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-95.533394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.724872,-27.923624,-27.30726,-0.46794628,0,0,0,0,0,0,-1.9197086,-14.314546,-52.388677,-68.970397,-3.3903213,0,0,0,0,0,0,-0.34737549,-3.4376168,-9.235663,-5.3399354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-95.524896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7246296,-27.92114,-27.304831,-0.46790466,0,0,0,0,0,0,-1.9195378,-14.313273,-52.384017,-68.964263,-3.3900198,0,0,0,0,0,0,-0.34734459,-3.437311,-9.2348415,-5.3394604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-95.516398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7243872,-27.918657,-27.302402,-0.46786303,0,0,0,0,0,0,-1.919367,-14.312,-52.379357,-68.958128,-3.3897182,0,0,0,0,0,0,-0.34731369,-3.4370052,-9.23402,-5.3389854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-95.507901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7241448,-27.916173,-27.299973,-0.46782141,0,0,0,0,0,0,-1.9191963,-14.310727,-52.374697,-68.951993,-3.3894166,0,0,0,0,0,0,-0.34728279,-3.4366994,-9.2331985,-5.3385105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-95.499403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7239025,-27.913689,-27.297544,-0.46777978,0,0,0,0,0,0,-1.9190255,-14.309453,-52.370037,-68.945858,-3.3891151,0,0,0,0,0,0,-0.34725189,-3.4363937,-9.232377,-5.3380355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-95.490905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7236601,-27.911205,-27.295115,-0.46773816,0,0,0,0,0,0,-1.9188548,-14.30818,-52.365377,-68.939723,-3.3888135,0,0,0,0,0,0,-0.34722099,-3.4360879,-9.2315555,-5.3375605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-95.482408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7234177,-27.908721,-27.292686,-0.46769654,0,0,0,0,0,0,-1.918684,-14.306907,-52.360717,-68.933588,-3.3885119,0,0,0,0,0,0,-0.34719009,-3.4357821,-9.230734,-5.3370855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-95.47391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7231753,-27.906238,-27.290258,-0.46765491,0,0,0,0,0,0,-1.9185132,-14.305634,-52.356057,-68.927453,-3.3882103,0,0,0,0,0,0,-0.34715919,-3.4354763,-9.2299124,-5.3366105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-95.465412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.722933,-27.903754,-27.287829,-0.46761329,0,0,0,0,0,0,-1.9183425,-14.30436,-52.351397,-68.921318,-3.3879088,0,0,0,0,0,0,-0.34712829,-3.4351706,-9.2290909,-5.3361355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-95.456915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7226906,-27.90127,-27.2854,-0.46757166,0,0,0,0,0,0,-1.9181717,-14.303087,-52.346737,-68.915183,-3.3876072,0,0,0,0,0,0,-0.34709739,-3.4348648,-9.2282694,-5.3356605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-95.448417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7224482,-27.898786,-27.282971,-0.46753004,0,0,0,0,0,0,-1.918001,-14.301814,-52.342077,-68.909048,-3.3873056,0,0,0,0,0,0,-0.3470665,-3.434559,-9.2274479,-5.3351856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-95.439919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7222058,-27.896302,-27.280542,-0.46748842,0,0,0,0,0,0,-1.9178302,-14.30054,-52.337417,-68.902913,-3.3870041,0,0,0,0,0,0,-0.3470356,-3.4342532,-9.2266264,-5.3347106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-95.431422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7219635,-27.893819,-27.278113,-0.46744679,0,0,0,0,0,0,-1.9176595,-14.299267,-52.332757,-68.896779,-3.3867025,0,0,0,0,0,0,-0.3470047,-3.4339475,-9.2258049,-5.3342356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-95.422924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7217211,-27.891335,-27.275684,-0.46740517,0,0,0,0,0,0,-1.9174887,-14.297994,-52.328097,-68.890644,-3.3864009,0,0,0,0,0,0,-0.3469738,-3.4336417,-9.2249834,-5.3337606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-95.414426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7214787,-27.888851,-27.273255,-0.46736355,0,0,0,0,0,0,-1.9173179,-14.296721,-52.323437,-68.884509,-3.3860994,0,0,0,0,0,0,-0.3469429,-3.4333359,-9.2241619,-5.3332856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-95.405929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7212363,-27.886367,-27.270826,-0.46732192,0,0,0,0,0,0,-1.9171472,-14.295447,-52.318778,-68.878374,-3.3857978,0,0,0,0,0,0,-0.346912,-3.4330301,-9.2233403,-5.3328106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-95.397431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7209939,-27.883883,-27.268397,-0.4672803,0,0,0,0,0,0,-1.9169764,-14.294174,-52.314118,-68.872239,-3.3854962,0,0,0,0,0,0,-0.3468811,-3.4327244,-9.2225188,-5.3323356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-95.388933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7207516,-27.8814,-27.265968,-0.46723867,0,0,0,0,0,0,-1.9168057,-14.292901,-52.309458,-68.866104,-3.3851947,0,0,0,0,0,0,-0.3468502,-3.4324186,-9.2216973,-5.3318606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-95.380435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7205092,-27.878916,-27.263539,-0.46719705,0,0,0,0,0,0,-1.9166349,-14.291627,-52.304798,-68.859969,-3.3848931,0,0,0,0,0,0,-0.3468193,-3.4321128,-9.2208758,-5.3313857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-95.371938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7202668,-27.876432,-27.26111,-0.46715543,0,0,0,0,0,0,-1.9164641,-14.290354,-52.300138,-68.853834,-3.3845915,0,0,0,0,0,0,-0.3467884,-3.431807,-9.2200543,-5.3309107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-95.36344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7200244,-27.873948,-27.258681,-0.4671138,0,0,0,0,0,0,-1.9162934,-14.289081,-52.295478,-68.847699,-3.38429,0,0,0,0,0,0,-0.34675751,-3.4315012,-9.2192328,-5.3304357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-95.354942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7197821,-27.871464,-27.256252,-0.46707218,0,0,0,0,0,0,-1.9161226,-14.287808,-52.290818,-68.841564,-3.3839884,0,0,0,0,0,0,-0.34672661,-3.4311955,-9.2184113,-5.3299607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-95.346445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7195397,-27.868981,-27.253823,-0.46703056,0,0,0,0,0,0,-1.9159519,-14.286534,-52.286158,-68.835429,-3.3836868,0,0,0,0,0,0,-0.34669571,-3.4308897,-9.2175898,-5.3294857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-95.337947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7192973,-27.866497,-27.251394,-0.46698893,0,0,0,0,0,0,-1.9157811,-14.285261,-52.281498,-68.829295,-3.3833852,0,0,0,0,0,0,-0.34666481,-3.4305839,-9.2167683,-5.3290107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-95.329449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7190549,-27.864013,-27.248965,-0.46694731,0,0,0,0,0,0,-1.9156104,-14.283988,-52.276838,-68.82316,-3.3830837,0,0,0,0,0,0,-0.34663391,-3.4302781,-9.2159467,-5.3285357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-95.320952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7188126,-27.861529,-27.246536,-0.46690568,0,0,0,0,0,0,-1.9154396,-14.282715,-52.272178,-68.817025,-3.3827821,0,0,0,0,0,0,-0.34660301,-3.4299724,-9.2151252,-5.3280608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-95.312454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7185702,-27.859045,-27.244107,-0.46686406,0,0,0,0,0,0,-1.9152688,-14.281441,-52.267518,-68.81089,-3.3824805,0,0,0,0,0,0,-0.34657211,-3.4296666,-9.2143037,-5.3275858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-95.303956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7183278,-27.856562,-27.241678,-0.46682244,0,0,0,0,0,0,-1.9150981,-14.280168,-52.262858,-68.804755,-3.382179,0,0,0,0,0,0,-0.34654121,-3.4293608,-9.2134822,-5.3271108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-95.295459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7180854,-27.854078,-27.239249,-0.46678081,0,0,0,0,0,0,-1.9149273,-14.278895,-52.258198,-68.79862,-3.3818774,0,0,0,0,0,0,-0.34651031,-3.429055,-9.2126607,-5.3266358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-95.286961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.717843,-27.851594,-27.23682,-0.46673919,0,0,0,0,0,0,-1.9147566,-14.277621,-52.253538,-68.792485,-3.3815758,0,0,0,0,0,0,-0.34647941,-3.4287493,-9.2118392,-5.3261608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-95.278463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7176007,-27.84911,-27.234391,-0.46669757,0,0,0,0,0,0,-1.9145858,-14.276348,-52.248878,-68.78635,-3.3812743,0,0,0,0,0,0,-0.34644852,-3.4284435,-9.2110177,-5.3256858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-95.269966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7173583,-27.846626,-27.231962,-0.46665594,0,0,0,0,0,0,-1.9144151,-14.275075,-52.244218,-68.780215,-3.3809727,0,0,0,0,0,0,-0.34641762,-3.4281377,-9.2101962,-5.3252108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-95.261468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7171159,-27.844143,-27.229533,-0.46661432,0,0,0,0,0,0,-1.9142443,-14.273802,-52.239558,-68.77408,-3.3806711,0,0,0,0,0,0,-0.34638672,-3.4278319,-9.2093747,-5.3247358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-95.25297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7168735,-27.841659,-27.227104,-0.46657269,0,0,0,0,0,0,-1.9140735,-14.272528,-52.234898,-68.767945,-3.3803696,0,0,0,0,0,0,-0.34635582,-3.4275262,-9.2085531,-5.3242609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-95.244472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7166312,-27.839175,-27.224675,-0.46653107,0,0,0,0,0,0,-1.9139028,-14.271255,-52.230238,-68.76181,-3.380068,0,0,0,0,0,0,-0.34632492,-3.4272204,-9.2077316,-5.3237859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-95.235975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7163888,-27.836691,-27.222246,-0.46648945,0,0,0,0,0,0,-1.913732,-14.269982,-52.225578,-68.755676,-3.3797664,0,0,0,0,0,0,-0.34629402,-3.4269146,-9.2069101,-5.3233109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-95.227477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7161464,-27.834207,-27.219817,-0.46644782,0,0,0,0,0,0,-1.9135613,-14.268708,-52.220918,-68.749541,-3.3794649,0,0,0,0,0,0,-0.34626312,-3.4266088,-9.2060886,-5.3228359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-95.218979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.715904,-27.831724,-27.217388,-0.4664062,0,0,0,0,0,0,-1.9133905,-14.267435,-52.216258,-68.743406,-3.3791633,0,0,0,0,0,0,-0.34623222,-3.4263031,-9.2052671,-5.3223609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-95.210482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7156616,-27.82924,-27.214959,-0.46636458,0,0,0,0,0,0,-1.9132197,-14.266162,-52.211598,-68.737271,-3.3788617,0,0,0,0,0,0,-0.34620132,-3.4259973,-9.2044456,-5.3218859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-95.201984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7154193,-27.826756,-27.21253,-0.46632295,0,0,0,0,0,0,-1.913049,-14.264889,-52.206938,-68.731136,-3.3785601,0,0,0,0,0,0,-0.34617042,-3.4256915,-9.2036241,-5.3214109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-95.193486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7151769,-27.824272,-27.210101,-0.46628133,0,0,0,0,0,0,-1.9128782,-14.263615,-52.202278,-68.725001,-3.3782586,0,0,0,0,0,0,-0.34613953,-3.4253857,-9.2028026,-5.3209359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-95.184989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7149345,-27.821788,-27.207672,-0.4662397,0,0,0,0,0,0,-1.9127075,-14.262342,-52.197618,-68.718866,-3.377957,0,0,0,0,0,0,-0.34610863,-3.42508,-9.201981,-5.320461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-95.176491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7146921,-27.819304,-27.205243,-0.46619808,0,0,0,0,0,0,-1.9125367,-14.261069,-52.192958,-68.712731,-3.3776554,0,0,0,0,0,0,-0.34607773,-3.4247742,-9.2011595,-5.319986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-95.167993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7144498,-27.816821,-27.202814,-0.46615646,0,0,0,0,0,0,-1.912366,-14.259796,-52.188298,-68.706596,-3.3773539,0,0,0,0,0,0,-0.34604683,-3.4244684,-9.200338,-5.319511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-95.159496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7142074,-27.814337,-27.200385,-0.46611483,0,0,0,0,0,0,-1.9121952,-14.258522,-52.183638,-68.700461,-3.3770523,0,0,0,0,0,0,-0.34601593,-3.4241626,-9.1995165,-5.319036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-95.150998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.713965,-27.811853,-27.197956,-0.46607321,0,0,0,0,0,0,-1.9120244,-14.257249,-52.178978,-68.694326,-3.3767507,0,0,0,0,0,0,-0.34598503,-3.4238569,-9.198695,-5.318561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-95.1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7137226,-27.809369,-27.195527,-0.46603158,0,0,0,0,0,0,-1.9118537,-14.255976,-52.174318,-68.688192,-3.3764492,0,0,0,0,0,0,-0.34595413,-3.4235511,-9.1978735,-5.318086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-95.134003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7134803,-27.806885,-27.193098,-0.46598996,0,0,0,0,0,0,-1.9116829,-14.254702,-52.169659,-68.682057,-3.3761476,0,0,0,0,0,0,-0.34592323,-3.4232453,-9.197052,-5.317611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-95.125505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7132379,-27.804402,-27.190669,-0.46594834,0,0,0,0,0,0,-1.9115122,-14.253429,-52.164999,-68.675922,-3.375846,0,0,0,0,0,0,-0.34589233,-3.4229395,-9.1962305,-5.3171361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-95.117007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7129955,-27.801918,-27.18824,-0.46590671,0,0,0,0,0,0,-1.9113414,-14.252156,-52.160339,-68.669787,-3.3755445,0,0,0,0,0,0,-0.34586143,-3.4226338,-9.195409,-5.3166611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-95.108509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7127531,-27.799434,-27.185811,-0.46586509,0,0,0,0,0,0,-1.9111707,-14.250883,-52.155679,-68.663652,-3.3752429,0,0,0,0,0,0,-0.34583053,-3.422328,-9.1945874,-5.3161861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-95.100012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7125107,-27.79695,-27.183382,-0.46582347,0,0,0,0,0,0,-1.9109999,-14.249609,-52.151019,-68.657517,-3.3749413,0,0,0,0,0,0,-0.34579964,-3.4220222,-9.1937659,-5.3157111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-95.091514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7122684,-27.794466,-27.180953,-0.46578184,0,0,0,0,0,0,-1.9108291,-14.248336,-52.146359,-68.651382,-3.3746397,0,0,0,0,0,0,-0.34576874,-3.4217164,-9.1929444,-5.3152361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-95.083016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.712026,-27.791983,-27.178524,-0.46574022,0,0,0,0,0,0,-1.9106584,-14.247063,-52.141699,-68.645247,-3.3743382,0,0,0,0,0,0,-0.34573784,-3.4214106,-9.1921229,-5.3147611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-95.074519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7117836,-27.789499,-27.176096,-0.46569859,0,0,0,0,0,0,-1.9104876,-14.245789,-52.137039,-68.639112,-3.3740366,0,0,0,0,0,0,-0.34570694,-3.4211049,-9.1913014,-5.3142861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-95.066021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7115412,-27.787015,-27.173667,-0.46565697,0,0,0,0,0,0,-1.9103169,-14.244516,-52.132379,-68.632977,-3.373735,0,0,0,0,0,0,-0.34567604,-3.4207991,-9.1904799,-5.3138111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-95.057523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7112989,-27.784531,-27.171238,-0.46561535,0,0,0,0,0,0,-1.9101461,-14.243243,-52.127719,-68.626842,-3.3734335,0,0,0,0,0,0,-0.34564514,-3.4204933,-9.1896584,-5.3133362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-95.049026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7110565,-27.782047,-27.168809,-0.46557372,0,0,0,0,0,0,-1.9099753,-14.24197,-52.123059,-68.620708,-3.3731319,0,0,0,0,0,0,-0.34561424,-3.4201875,-9.1888369,-5.3128612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-95.040528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7108141,-27.779564,-27.16638,-0.4655321,0,0,0,0,0,0,-1.9098046,-14.240696,-52.118399,-68.614573,-3.3728303,0,0,0,0,0,0,-0.34558334,-3.4198818,-9.1880154,-5.3123862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-95.03203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7105717,-27.77708,-27.163951,-0.46549048,0,0,0,0,0,0,-1.9096338,-14.239423,-52.113739,-68.608438,-3.3725288,0,0,0,0,0,0,-0.34555244,-3.419576,-9.1871938,-5.3119112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-95.023533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7103294,-27.774596,-27.161522,-0.46544885,0,0,0,0,0,0,-1.9094631,-14.23815,-52.109079,-68.602303,-3.3722272,0,0,0,0,0,0,-0.34552154,-3.4192702,-9.1863723,-5.3114362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-95.015035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.710087,-27.772112,-27.159093,-0.46540723,0,0,0,0,0,0,-1.9092923,-14.236877,-52.104419,-68.596168,-3.3719256,0,0,0,0,0,0,-0.34549065,-3.4189644,-9.1855508,-5.3109612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
