Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa)
1622.9999,376.85394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29144335,0.035433477,0,0,0,0,0,0,0,0,0,22.550828,45.820343,119.64137,99.608382,23.891986,0,0,0,0,0,0,4.262017,55.061944,178.09259,353.78292,256.40986,66.884109,0,0,0,0,0,0,0,0.8185628,26.407928,70.849534,140.52179,102.70986,22.624968,0,0,0,0,0,0,0,0,0,2.1802176,5.1888565,0.034227494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623.9999,376.85135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29144135,0.035433234,0,0,0,0,0,0,0,0,0,22.550673,45.820029,119.64055,99.607698,23.891822,0,0,0,0,0,0,4.2619877,55.061566,178.09137,353.78049,256.4081,66.88365,0,0,0,0,0,0,0,0.81855718,26.407747,70.849047,140.52082,102.70915,22.624813,0,0,0,0,0,0,0,0,0,2.1802027,5.1888209,0.034227259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624.9999,376.84877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143935,0.035432991,0,0,0,0,0,0,0,0,0,22.550518,45.819714,119.63973,99.607014,23.891658,0,0,0,0,0,0,4.2619585,55.061188,178.09014,353.77806,256.40634,66.883191,0,0,0,0,0,0,0,0.81855156,26.407566,70.848561,140.51986,102.70845,22.624658,0,0,0,0,0,0,0,0,0,2.1801877,5.1887852,0.034227024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625.9999,376.84618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143735,0.035432748,0,0,0,0,0,0,0,0,0,22.550363,45.8194,119.63891,99.606331,23.891494,0,0,0,0,0,0,4.2619292,55.06081,178.08892,353.77563,256.40458,66.882732,0,0,0,0,0,0,0,0.81854594,26.407384,70.848075,140.5189,102.70774,22.624503,0,0,0,0,0,0,0,0,0,2.1801727,5.1887496,0.034226789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626.9999,376.84359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143535,0.035432504,0,0,0,0,0,0,0,0,0,22.550208,45.819085,119.63809,99.605647,23.89133,0,0,0,0,0,0,4.2619,55.060432,178.0877,353.77321,256.40282,66.882273,0,0,0,0,0,0,0,0.81854032,26.407203,70.847589,140.51793,102.70704,22.624347,0,0,0,0,0,0,0,0,0,2.1801578,5.188714,0.034226554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627.9999,376.84101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143335,0.035432261,0,0,0,0,0,0,0,0,0,22.550054,45.818771,119.63727,99.604963,23.891166,0,0,0,0,0,0,4.2618707,55.060054,178.08648,353.77078,256.40106,66.881814,0,0,0,0,0,0,0,0.81853471,26.407022,70.847102,140.51697,102.70633,22.624192,0,0,0,0,0,0,0,0,0,2.1801428,5.1886784,0.034226319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628.9999,376.83842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29143135,0.035432018,0,0,0,0,0,0,0,0,0,22.549899,45.818456,119.63645,99.60428,23.891002,0,0,0,0,0,0,4.2618415,55.059677,178.08525,353.76835,256.3993,66.881355,0,0,0,0,0,0,0,0.81852909,26.406841,70.846616,140.516,102.70563,22.624037,0,0,0,0,0,0,0,0,0,2.1801278,5.1886428,0.034226084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629.9999,376.83583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29142935,0.035431775,0,0,0,0,0,0,0,0,0,22.549744,45.818142,119.63562,99.603596,23.890838,0,0,0,0,0,0,4.2618122,55.059299,178.08403,353.76592,256.39754,66.880896,0,0,0,0,0,0,0,0.81852347,26.406659,70.84613,140.51504,102.70492,22.623881,0,0,0,0,0,0,0,0,0,2.1801129,5.1886072,0.034225849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630.9999,376.83325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29142735,0.035431532,0,0,0,0,0,0,0,0,0,22.549589,45.817827,119.6348,99.602912,23.890674,0,0,0,0,0,0,4.261783,55.058921,178.08281,353.76349,256.39578,66.880437,0,0,0,0,0,0,0,0.81851785,26.406478,70.845644,140.51407,102.70422,22.623726,0,0,0,0,0,0,0,0,0,2.1800979,5.1885716,0.034225614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631.9999,376.83066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29142535,0.035431288,0,0,0,0,0,0,0,0,0,22.549435,45.817513,119.63398,99.602229,23.89051,0,0,0,0,0,0,4.2617537,55.058543,178.08159,353.76106,256.39402,66.879977,0,0,0,0,0,0,0,0.81851223,26.406297,70.845157,140.51311,102.70351,22.623571,0,0,0,0,0,0,0,0,0,2.1800829,5.188536,0.034225379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632.9999,376.82808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29142335,0.035431045,0,0,0,0,0,0,0,0,0,22.54928,45.817198,119.63316,99.601545,23.890346,0,0,0,0,0,0,4.2617245,55.058165,178.08037,353.75864,256.39226,66.879518,0,0,0,0,0,0,0,0.81850661,26.406116,70.844671,140.51214,102.70281,22.623416,0,0,0,0,0,0,0,0,0,2.180068,5.1885003,0.034225144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633.9999,376.82549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29142135,0.035430802,0,0,0,0,0,0,0,0,0,22.549125,45.816884,119.63234,99.600862,23.890183,0,0,0,0,0,0,4.2616952,55.057787,178.07914,353.75621,256.3905,66.879059,0,0,0,0,0,0,0,0.818501,26.405934,70.844185,140.51118,102.7021,22.62326,0,0,0,0,0,0,0,0,0,2.180053,5.1884647,0.03422491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634.9999,376.8229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29141935,0.035430559,0,0,0,0,0,0,0,0,0,22.54897,45.816569,119.63152,99.600178,23.890019,0,0,0,0,0,0,4.261666,55.057409,178.07792,353.75378,256.38874,66.8786,0,0,0,0,0,0,0,0.81849538,26.405753,70.843699,140.51022,102.7014,22.623105,0,0,0,0,0,0,0,0,0,2.1800381,5.1884291,0.034224675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635.9999,376.82032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29141735,0.035430316,0,0,0,0,0,0,0,0,0,22.548815,45.816255,119.6307,99.599494,23.889855,0,0,0,0,0,0,4.2616367,55.057031,178.0767,353.75135,256.38699,66.878141,0,0,0,0,0,0,0,0.81848976,26.405572,70.843212,140.50925,102.70069,22.62295,0,0,0,0,0,0,0,0,0,2.1800231,5.1883935,0.03422444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636.9999,376.81773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29141535,0.035430073,0,0,0,0,0,0,0,0,0,22.548661,45.81594,119.62988,99.598811,23.889691,0,0,0,0,0,0,4.2616075,55.056653,178.07548,353.74892,256.38523,66.877682,0,0,0,0,0,0,0,0.81848414,26.405391,70.842726,140.50829,102.69999,22.622794,0,0,0,0,0,0,0,0,0,2.1800081,5.1883579,0.034224205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637.9999,376.81514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29141335,0.035429829,0,0,0,0,0,0,0,0,0,22.548506,45.815626,119.62906,99.598127,23.889527,0,0,0,0,0,0,4.2615782,55.056275,178.07425,353.7465,256.38347,66.877223,0,0,0,0,0,0,0,0.81847852,26.40521,70.84224,140.50732,102.69928,22.622639,0,0,0,0,0,0,0,0,0,2.1799932,5.1883223,0.03422397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638.9999,376.81256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29141135,0.035429586,0,0,0,0,0,0,0,0,0,22.548351,45.815311,119.62823,99.597443,23.889363,0,0,0,0,0,0,4.261549,55.055897,178.07303,353.74407,256.38171,66.876764,0,0,0,0,0,0,0,0.81847291,26.405028,70.841753,140.50636,102.69858,22.622484,0,0,0,0,0,0,0,0,0,2.1799782,5.1882867,0.034223735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639.9999,376.80997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29140934,0.035429343,0,0,0,0,0,0,0,0,0,22.548196,45.814997,119.62741,99.59676,23.889199,0,0,0,0,0,0,4.2615197,55.05552,178.07181,353.74164,256.37995,66.876305,0,0,0,0,0,0,0,0.81846729,26.404847,70.841267,140.50539,102.69787,22.622329,0,0,0,0,0,0,0,0,0,2.1799632,5.188251,0.0342235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640.9999,376.80738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29140734,0.0354291,0,0,0,0,0,0,0,0,0,22.548042,45.814682,119.62659,99.596076,23.889035,0,0,0,0,0,0,4.2614904,55.055142,178.07059,353.73921,256.37819,66.875846,0,0,0,0,0,0,0,0.81846167,26.404666,70.840781,140.50443,102.69717,22.622173,0,0,0,0,0,0,0,0,0,2.1799483,5.1882154,0.034223265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641.9999,376.8048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29140534,0.035428857,0,0,0,0,0,0,0,0,0,22.547887,45.814368,119.62577,99.595392,23.888871,0,0,0,0,0,0,4.2614612,55.054764,178.06936,353.73678,256.37643,66.875387,0,0,0,0,0,0,0,0.81845605,26.404485,70.840295,140.50346,102.69646,22.622018,0,0,0,0,0,0,0,0,0,2.1799333,5.1881798,0.03422303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642.9999,376.80221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29140334,0.035428613,0,0,0,0,0,0,0,0,0,22.547732,45.814053,119.62495,99.594709,23.888707,0,0,0,0,0,0,4.2614319,55.054386,178.06814,353.73436,256.37467,66.874928,0,0,0,0,0,0,0,0.81845043,26.404303,70.839808,140.5025,102.69576,22.621863,0,0,0,0,0,0,0,0,0,2.1799183,5.1881442,0.034222795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643.9999,376.79962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29140134,0.03542837,0,0,0,0,0,0,0,0,0,22.547577,45.813739,119.62413,99.594025,23.888543,0,0,0,0,0,0,4.2614027,55.054008,178.06692,353.73193,256.37291,66.874469,0,0,0,0,0,0,0,0.81844482,26.404122,70.839322,140.50154,102.69505,22.621707,0,0,0,0,0,0,0,0,0,2.1799034,5.1881086,0.03422256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644.9999,376.79704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29139934,0.035428127,0,0,0,0,0,0,0,0,0,22.547423,45.813424,119.62331,99.593341,23.888379,0,0,0,0,0,0,4.2613734,55.05363,178.0657,353.7295,256.37115,66.87401,0,0,0,0,0,0,0,0.8184392,26.403941,70.838836,140.50057,102.69435,22.621552,0,0,0,0,0,0,0,0,0,2.1798884,5.188073,0.034222326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645.9999,376.79445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29139734,0.035427884,0,0,0,0,0,0,0,0,0,22.547268,45.81311,119.62249,99.592658,23.888215,0,0,0,0,0,0,4.2613442,55.053252,178.06448,353.72707,256.36939,66.873551,0,0,0,0,0,0,0,0.81843358,26.40376,70.83835,140.49961,102.69364,22.621397,0,0,0,0,0,0,0,0,0,2.1798735,5.1880374,0.034222091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646.9999,376.79186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29139534,0.035427641,0,0,0,0,0,0,0,0,0,22.547113,45.812796,119.62166,99.591974,23.888051,0,0,0,0,0,0,4.2613149,55.052874,178.06325,353.72464,256.36763,66.873092,0,0,0,0,0,0,0,0.81842796,26.403578,70.837863,140.49864,102.69294,22.621242,0,0,0,0,0,0,0,0,0,2.1798585,5.1880018,0.034221856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647.9999,376.78928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29139334,0.035427397,0,0,0,0,0,0,0,0,0,22.546958,45.812481,119.62084,99.591291,23.887887,0,0,0,0,0,0,4.2612857,55.052496,178.06203,353.72221,256.36587,66.872633,0,0,0,0,0,0,0,0.81842234,26.403397,70.837377,140.49768,102.69223,22.621086,0,0,0,0,0,0,0,0,0,2.1798435,5.1879661,0.034221621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648.9999,376.78669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29139134,0.035427154,0,0,0,0,0,0,0,0,0,22.546803,45.812167,119.62002,99.590607,23.887723,0,0,0,0,0,0,4.2612564,55.052118,178.06081,353.71979,256.36411,66.872174,0,0,0,0,0,0,0,0.81841673,26.403216,70.836891,140.49671,102.69153,22.620931,0,0,0,0,0,0,0,0,0,2.1798286,5.1879305,0.034221386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649.9999,376.78411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29138934,0.035426911,0,0,0,0,0,0,0,0,0,22.546649,45.811852,119.6192,99.589923,23.887559,0,0,0,0,0,0,4.2612272,55.051741,178.05959,353.71736,256.36235,66.871715,0,0,0,0,0,0,0,0.81841111,26.403035,70.836405,140.49575,102.69082,22.620776,0,0,0,0,0,0,0,0,0,2.1798136,5.1878949,0.034221151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650.9999,376.78152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29138734,0.035426668,0,0,0,0,0,0,0,0,0,22.546494,45.811538,119.61838,99.58924,23.887395,0,0,0,0,0,0,4.2611979,55.051363,178.05836,353.71493,256.36059,66.871256,0,0,0,0,0,0,0,0.81840549,26.402853,70.835918,140.49478,102.69012,22.620621,0,0,0,0,0,0,0,0,0,2.1797986,5.1878593,0.034220916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651.9999,376.77893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29138534,0.035426425,0,0,0,0,0,0,0,0,0,22.546339,45.811223,119.61756,99.588556,23.887231,0,0,0,0,0,0,4.2611687,55.050985,178.05714,353.7125,256.35883,66.870797,0,0,0,0,0,0,0,0.81839987,26.402672,70.835432,140.49382,102.68941,22.620465,0,0,0,0,0,0,0,0,0,2.1797837,5.1878237,0.034220681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652.9999,376.77635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29138334,0.035426181,0,0,0,0,0,0,0,0,0,22.546184,45.810909,119.61674,99.587872,23.887067,0,0,0,0,0,0,4.2611394,55.050607,178.05592,353.71007,256.35707,66.870338,0,0,0,0,0,0,0,0.81839425,26.402491,70.834946,140.49286,102.68871,22.62031,0,0,0,0,0,0,0,0,0,2.1797687,5.1877881,0.034220446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653.9999,376.77376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29138134,0.035425938,0,0,0,0,0,0,0,0,0,22.54603,45.810594,119.61592,99.587189,23.886903,0,0,0,0,0,0,4.2611102,55.050229,178.0547,353.70765,256.35531,66.869878,0,0,0,0,0,0,0,0.81838864,26.40231,70.83446,140.49189,102.688,22.620155,0,0,0,0,0,0,0,0,0,2.1797538,5.1877525,0.034220211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654.9999,376.77117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29137934,0.035425695,0,0,0,0,0,0,0,0,0,22.545875,45.81028,119.6151,99.586505,23.886739,0,0,0,0,0,0,4.2610809,55.049851,178.05347,353.70522,256.35355,66.869419,0,0,0,0,0,0,0,0.81838302,26.402128,70.833973,140.49093,102.6873,22.619999,0,0,0,0,0,0,0,0,0,2.1797388,5.1877169,0.034219976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655.9999,376.76859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29137734,0.035425452,0,0,0,0,0,0,0,0,0,22.54572,45.809965,119.61427,99.585821,23.886575,0,0,0,0,0,0,4.2610517,55.049473,178.05225,353.70279,256.35179,66.86896,0,0,0,0,0,0,0,0.8183774,26.401947,70.833487,140.48996,102.68659,22.619844,0,0,0,0,0,0,0,0,0,2.1797238,5.1876812,0.034219741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656.9999,376.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29137534,0.035425209,0,0,0,0,0,0,0,0,0,22.545565,45.809651,119.61345,99.585138,23.886411,0,0,0,0,0,0,4.2610224,55.049095,178.05103,353.70036,256.35003,66.868501,0,0,0,0,0,0,0,0.81837178,26.401766,70.833001,140.489,102.68589,22.619689,0,0,0,0,0,0,0,0,0,2.1797089,5.1876456,0.034219507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657.9999,376.76341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29137334,0.035424966,0,0,0,0,0,0,0,0,0,22.54541,45.809336,119.61263,99.584454,23.886247,0,0,0,0,0,0,4.2609932,55.048717,178.04981,353.69793,256.34827,66.868042,0,0,0,0,0,0,0,0.81836616,26.401585,70.832515,140.48803,102.68518,22.619534,0,0,0,0,0,0,0,0,0,2.1796939,5.18761,0.034219272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658.9999,376.76083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29137134,0.035424722,0,0,0,0,0,0,0,0,0,22.545256,45.809022,119.61181,99.583771,23.886083,0,0,0,0,0,0,4.2609639,55.048339,178.04859,353.69551,256.34651,66.867583,0,0,0,0,0,0,0,0.81836055,26.401403,70.832028,140.48707,102.68448,22.619378,0,0,0,0,0,0,0,0,0,2.1796789,5.1875744,0.034219037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659.9999,376.75824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29136934,0.035424479,0,0,0,0,0,0,0,0,0,22.545101,45.808707,119.61099,99.583087,23.885919,0,0,0,0,0,0,4.2609347,55.047961,178.04736,353.69308,256.34475,66.867124,0,0,0,0,0,0,0,0.81835493,26.401222,70.831542,140.4861,102.68377,22.619223,0,0,0,0,0,0,0,0,0,2.179664,5.1875388,0.034218802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660.9999,376.75565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29136734,0.035424236,0,0,0,0,0,0,0,0,0,22.544946,45.808393,119.61017,99.582403,23.885755,0,0,0,0,0,0,4.2609054,55.047584,178.04614,353.69065,256.34299,66.866665,0,0,0,0,0,0,0,0.81834931,26.401041,70.831056,140.48514,102.68307,22.619068,0,0,0,0,0,0,0,0,0,2.179649,5.1875032,0.034218567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661.9999,376.75307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29136534,0.035423993,0,0,0,0,0,0,0,0,0,22.544791,45.808078,119.60935,99.58172,23.885591,0,0,0,0,0,0,4.2608762,55.047206,178.04492,353.68822,256.34123,66.866206,0,0,0,0,0,0,0,0.81834369,26.40086,70.830569,140.48418,102.68236,22.618912,0,0,0,0,0,0,0,0,0,2.179634,5.1874676,0.034218332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662.9999,376.75048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29136334,0.03542375,0,0,0,0,0,0,0,0,0,22.544637,45.807764,119.60853,99.581036,23.885427,0,0,0,0,0,0,4.2608469,55.046828,178.0437,353.68579,256.33947,66.865747,0,0,0,0,0,0,0,0.81833807,26.400678,70.830083,140.48321,102.68166,22.618757,0,0,0,0,0,0,0,0,0,2.1796191,5.187432,0.034218097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663.9999,376.74789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29136134,0.035423506,0,0,0,0,0,0,0,0,0,22.544482,45.807449,119.60771,99.580352,23.885263,0,0,0,0,0,0,4.2608177,55.04645,178.04247,353.68337,256.33771,66.865288,0,0,0,0,0,0,0,0.81833246,26.400497,70.829597,140.48225,102.68096,22.618602,0,0,0,0,0,0,0,0,0,2.1796041,5.1873963,0.034217862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664.9999,376.74531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29135934,0.035423263,0,0,0,0,0,0,0,0,0,22.544327,45.807135,119.60688,99.579669,23.885099,0,0,0,0,0,0,4.2607884,55.046072,178.04125,353.68094,256.33595,66.864829,0,0,0,0,0,0,0,0.81832684,26.400316,70.829111,140.48128,102.68025,22.618447,0,0,0,0,0,0,0,0,0,2.1795892,5.1873607,0.034217627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665.9999,376.74272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29135734,0.03542302,0,0,0,0,0,0,0,0,0,22.544172,45.80682,119.60606,99.578985,23.884935,0,0,0,0,0,0,4.2607592,55.045694,178.04003,353.67851,256.33419,66.86437,0,0,0,0,0,0,0,0.81832122,26.400135,70.828624,140.48032,102.67955,22.618291,0,0,0,0,0,0,0,0,0,2.1795742,5.1873251,0.034217392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
