Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
3988,231.01973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16062848,6.2662045,20.635197,26.899545,5.1806401,0,0,0,0,0,0,0,0.64093909,19.805488,101.49093,156.55472,70.686207,3.424178,0,0,0,0,0,0,0,7.6665268,58.752017,104.88522,36.639035,0,0,0,0,0,0,0,0,0,0.12424852,0,0,0,0,0,0,0,0,0,0,0,0
3989,230.96117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16058776,6.2646162,20.629967,26.892727,5.1793269,0,0,0,0,0,0,0,0.64077662,19.800468,101.4652,156.51503,70.668289,3.4233101,0,0,0,0,0,0,0,7.6645835,58.737125,104.85864,36.629748,0,0,0,0,0,0,0,0,0,0.12421702,0,0,0,0,0,0,0,0,0,0,0,0
3990,230.90261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054705,6.2630279,20.624736,26.885908,5.1780138,0,0,0,0,0,0,0,0.64061416,19.795448,101.43947,156.47535,70.650372,3.4224421,0,0,0,0,0,0,0,7.6626402,58.722233,104.83205,36.620461,0,0,0,0,0,0,0,0,0,0.12418553,0,0,0,0,0,0,0,0,0,0,0,0
3991,230.84405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16050633,6.2614395,20.619505,26.87909,5.1767006,0,0,0,0,0,0,0,0.64045169,19.790427,101.41375,156.43567,70.632455,3.4215742,0,0,0,0,0,0,0,7.6606969,58.70734,104.80547,36.611173,0,0,0,0,0,0,0,0,0,0.12415404,0,0,0,0,0,0,0,0,0,0,0,0
3992,230.78549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16046562,6.2598512,20.614275,26.872271,5.1753874,0,0,0,0,0,0,0,0.64028923,19.785407,101.38802,156.39598,70.614537,3.4207062,0,0,0,0,0,0,0,7.6587536,58.692448,104.77888,36.601886,0,0,0,0,0,0,0,0,0,0.12412254,0,0,0,0,0,0,0,0,0,0,0,0
3993,230.72693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1604249,6.2582628,20.609044,26.865453,5.1740742,0,0,0,0,0,0,0,0.64012677,19.780387,101.3623,156.3563,70.59662,3.4198383,0,0,0,0,0,0,0,7.6568103,58.677556,104.75229,36.592599,0,0,0,0,0,0,0,0,0,0.12409105,0,0,0,0,0,0,0,0,0,0,0,0
3994,230.66838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16038418,6.2566745,20.603814,26.858635,5.172761,0,0,0,0,0,0,0,0.6399643,19.775366,101.33657,156.31662,70.578702,3.4189703,0,0,0,0,0,0,0,7.654867,58.662663,104.72571,36.583312,0,0,0,0,0,0,0,0,0,0.12405955,0,0,0,0,0,0,0,0,0,0,0,0
3995,230.60982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16034347,6.2550861,20.598583,26.851816,5.1714479,0,0,0,0,0,0,0,0.63980184,19.770346,101.31085,156.27693,70.560785,3.4181023,0,0,0,0,0,0,0,7.6529237,58.647771,104.69912,36.574025,0,0,0,0,0,0,0,0,0,0.12402806,0,0,0,0,0,0,0,0,0,0,0,0
3996,230.55126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16030275,6.2534978,20.593353,26.844998,5.1701347,0,0,0,0,0,0,0,0.63963937,19.765326,101.28512,156.23725,70.542867,3.4172344,0,0,0,0,0,0,0,7.6509804,58.632878,104.67253,36.564737,0,0,0,0,0,0,0,0,0,0.12399656,0,0,0,0,0,0,0,0,0,0,0,0
3997,230.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16026204,6.2519094,20.588122,26.838179,5.1688215,0,0,0,0,0,0,0,0.63947691,19.760306,101.25939,156.19757,70.52495,3.4163664,0,0,0,0,0,0,0,7.6490371,58.617986,104.64595,36.55545,0,0,0,0,0,0,0,0,0,0.12396507,0,0,0,0,0,0,0,0,0,0,0,0
3998,230.43414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16022132,6.2503211,20.582891,26.831361,5.1675083,0,0,0,0,0,0,0,0.63931444,19.755285,101.23367,156.15788,70.507033,3.4154985,0,0,0,0,0,0,0,7.6470938,58.603094,104.61936,36.546163,0,0,0,0,0,0,0,0,0,0.12393357,0,0,0,0,0,0,0,0,0,0,0,0
3999,230.37558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1601806,6.2487327,20.577661,26.824542,5.1661951,0,0,0,0,0,0,0,0.63915198,19.750265,101.20794,156.1182,70.489115,3.4146305,0,0,0,0,0,0,0,7.6451505,58.588201,104.59278,36.536876,0,0,0,0,0,0,0,0,0,0.12390208,0,0,0,0,0,0,0,0,0,0,0,0
4000,230.31702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16013989,6.2471444,20.57243,26.817724,5.1648819,0,0,0,0,0,0,0,0.63898952,19.745245,101.18222,156.07852,70.471198,3.4137626,0,0,0,0,0,0,0,7.6432072,58.573309,104.56619,36.527589,0,0,0,0,0,0,0,0,0,0.12387059,0,0,0,0,0,0,0,0,0,0,0,0
4001,230.25847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16009917,6.245556,20.5672,26.810905,5.1635688,0,0,0,0,0,0,0,0.63882705,19.740225,101.15649,156.03883,70.45328,3.4128946,0,0,0,0,0,0,0,7.6412639,58.558417,104.5396,36.518301,0,0,0,0,0,0,0,0,0,0.12383909,0,0,0,0,0,0,0,0,0,0,0,0
4002,230.19991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16005846,6.2439677,20.561969,26.804087,5.1622556,0,0,0,0,0,0,0,0.63866459,19.735204,101.13077,155.99915,70.435363,3.4120267,0,0,0,0,0,0,0,7.6393206,58.543524,104.51302,36.509014,0,0,0,0,0,0,0,0,0,0.1238076,0,0,0,0,0,0,0,0,0,0,0,0
4003,230.14135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16001774,6.2423793,20.556738,26.797268,5.1609424,0,0,0,0,0,0,0,0.63850212,19.730184,101.10504,155.95947,70.417445,3.4111587,0,0,0,0,0,0,0,7.6373773,58.528632,104.48643,36.499727,0,0,0,0,0,0,0,0,0,0.1237761,0,0,0,0,0,0,0,0,0,0,0,0
4004,230.08279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15997703,6.240791,20.551508,26.79045,5.1596292,0,0,0,0,0,0,0,0.63833966,19.725164,101.07931,155.91978,70.399528,3.4102907,0,0,0,0,0,0,0,7.635434,58.513739,104.45985,36.49044,0,0,0,0,0,0,0,0,0,0.12374461,0,0,0,0,0,0,0,0,0,0,0,0
4005,230.02423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15993631,6.2392026,20.546277,26.783631,5.158316,0,0,0,0,0,0,0,0.63817719,19.720144,101.05359,155.8801,70.38161,3.4094228,0,0,0,0,0,0,0,7.6334907,58.498847,104.43326,36.481152,0,0,0,0,0,0,0,0,0,0.12371311,0,0,0,0,0,0,0,0,0,0,0,0
4006,229.96567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15989559,6.2376143,20.541047,26.776813,5.1570029,0,0,0,0,0,0,0,0.63801473,19.715123,101.02786,155.84042,70.363693,3.4085548,0,0,0,0,0,0,0,7.6315474,58.483955,104.40667,36.471865,0,0,0,0,0,0,0,0,0,0.12368162,0,0,0,0,0,0,0,0,0,0,0,0
4007,229.90711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15985488,6.2360259,20.535816,26.769995,5.1556897,0,0,0,0,0,0,0,0.63785227,19.710103,101.00214,155.80073,70.345776,3.4076869,0,0,0,0,0,0,0,7.6296041,58.469062,104.38009,36.462578,0,0,0,0,0,0,0,0,0,0.12365013,0,0,0,0,0,0,0,0,0,0,0,0
4008,229.84856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15981416,6.2344376,20.530586,26.763176,5.1543765,0,0,0,0,0,0,0,0.6376898,19.705083,100.97641,155.76105,70.327858,3.4068189,0,0,0,0,0,0,0,7.6276608,58.45417,104.3535,36.453291,0,0,0,0,0,0,0,0,0,0.12361863,0,0,0,0,0,0,0,0,0,0,0,0
4009,229.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15977345,6.2328492,20.525355,26.756358,5.1530633,0,0,0,0,0,0,0,0.63752734,19.700062,100.95068,155.72137,70.309941,3.405951,0,0,0,0,0,0,0,7.6257175,58.439278,104.32691,36.444004,0,0,0,0,0,0,0,0,0,0.12358714,0,0,0,0,0,0,0,0,0,0,0,0
4010,229.73144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15973273,6.2312609,20.520124,26.749539,5.1517501,0,0,0,0,0,0,0,0.63736487,19.695042,100.92496,155.68168,70.292023,3.405083,0,0,0,0,0,0,0,7.6237742,58.424385,104.30033,36.434716,0,0,0,0,0,0,0,0,0,0.12355564,0,0,0,0,0,0,0,0,0,0,0,0
4011,229.67288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15969201,6.2296725,20.514894,26.742721,5.1504369,0,0,0,0,0,0,0,0.63720241,19.690022,100.89923,155.642,70.274106,3.4042151,0,0,0,0,0,0,0,7.6218309,58.409493,104.27374,36.425429,0,0,0,0,0,0,0,0,0,0.12352415,0,0,0,0,0,0,0,0,0,0,0,0
4012,229.61432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1596513,6.2280842,20.509663,26.735902,5.1491238,0,0,0,0,0,0,0,0.63703994,19.685002,100.87351,155.60232,70.256188,3.4033471,0,0,0,0,0,0,0,7.6198876,58.3946,104.24716,36.416142,0,0,0,0,0,0,0,0,0,0.12349265,0,0,0,0,0,0,0,0,0,0,0,0
4013,229.55576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15961058,6.2264958,20.504433,26.729084,5.1478106,0,0,0,0,0,0,0,0.63687748,19.679981,100.84778,155.56263,70.238271,3.4024791,0,0,0,0,0,0,0,7.6179443,58.379708,104.22057,36.406855,0,0,0,0,0,0,0,0,0,0.12346116,0,0,0,0,0,0,0,0,0,0,0,0
4014,229.4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15956987,6.2249075,20.499202,26.722265,5.1464974,0,0,0,0,0,0,0,0.63671501,19.674961,100.82206,155.52295,70.220353,3.4016112,0,0,0,0,0,0,0,7.616001,58.364816,104.19398,36.397568,0,0,0,0,0,0,0,0,0,0.12342967,0,0,0,0,0,0,0,0,0,0,0,0
4015,229.43865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15952915,6.2233191,20.493972,26.715447,5.1451842,0,0,0,0,0,0,0,0.63655255,19.669941,100.79633,155.48327,70.202436,3.4007432,0,0,0,0,0,0,0,7.6140577,58.349923,104.1674,36.38828,0,0,0,0,0,0,0,0,0,0.12339817,0,0,0,0,0,0,0,0,0,0,0,0
4016,229.38009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15948843,6.2217308,20.488741,26.708628,5.143871,0,0,0,0,0,0,0,0.63639009,19.664921,100.7706,155.44358,70.184519,3.3998753,0,0,0,0,0,0,0,7.6121144,58.335031,104.14081,36.378993,0,0,0,0,0,0,0,0,0,0.12336668,0,0,0,0,0,0,0,0,0,0,0,0
4017,229.32153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15944772,6.2201424,20.48351,26.70181,5.1425579,0,0,0,0,0,0,0,0.63622762,19.6599,100.74488,155.4039,70.166601,3.3990073,0,0,0,0,0,0,0,7.6101711,58.320138,104.11423,36.369706,0,0,0,0,0,0,0,0,0,0.12333518,0,0,0,0,0,0,0,0,0,0,0,0
4018,229.26297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159407,6.2185541,20.47828,26.694992,5.1412447,0,0,0,0,0,0,0,0.63606516,19.65488,100.71915,155.36422,70.148684,3.3981394,0,0,0,0,0,0,0,7.6082278,58.305246,104.08764,36.360419,0,0,0,0,0,0,0,0,0,0.12330369,0,0,0,0,0,0,0,0,0,0,0,0
4019,229.20441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15936629,6.2169657,20.473049,26.688173,5.1399315,0,0,0,0,0,0,0,0.63590269,19.64986,100.69343,155.32453,70.130766,3.3972714,0,0,0,0,0,0,0,7.6062845,58.290354,104.06105,36.351132,0,0,0,0,0,0,0,0,0,0.12327219,0,0,0,0,0,0,0,0,0,0,0,0
4020,229.14585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15932557,6.2153774,20.467819,26.681355,5.1386183,0,0,0,0,0,0,0,0.63574023,19.64484,100.6677,155.28485,70.112849,3.3964034,0,0,0,0,0,0,0,7.6043412,58.275461,104.03447,36.341844,0,0,0,0,0,0,0,0,0,0.1232407,0,0,0,0,0,0,0,0,0,0,0,0
4021,229.0873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15928486,6.213789,20.462588,26.674536,5.1373051,0,0,0,0,0,0,0,0.63557776,19.639819,100.64198,155.24517,70.094931,3.3955355,0,0,0,0,0,0,0,7.6023979,58.260569,104.00788,36.332557,0,0,0,0,0,0,0,0,0,0.12320921,0,0,0,0,0,0,0,0,0,0,0,0
4022,229.02874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15924414,6.2122007,20.457357,26.667718,5.135992,0,0,0,0,0,0,0,0.6354153,19.634799,100.61625,155.20548,70.077014,3.3946675,0,0,0,0,0,0,0,7.6004546,58.245677,103.98129,36.32327,0,0,0,0,0,0,0,0,0,0.12317771,0,0,0,0,0,0,0,0,0,0,0,0
4023,228.97018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15920342,6.2106123,20.452127,26.660899,5.1346788,0,0,0,0,0,0,0,0.63525284,19.629779,100.59052,155.1658,70.059097,3.3937996,0,0,0,0,0,0,0,7.5985113,58.230784,103.95471,36.313983,0,0,0,0,0,0,0,0,0,0.12314622,0,0,0,0,0,0,0,0,0,0,0,0
4024,228.91162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15916271,6.209024,20.446896,26.654081,5.1333656,0,0,0,0,0,0,0,0.63509037,19.624758,100.5648,155.12612,70.041179,3.3929316,0,0,0,0,0,0,0,7.596568,58.215892,103.92812,36.304695,0,0,0,0,0,0,0,0,0,0.12311472,0,0,0,0,0,0,0,0,0,0,0,0
4025,228.85306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15912199,6.2074356,20.441666,26.647262,5.1320524,0,0,0,0,0,0,0,0.63492791,19.619738,100.53907,155.08643,70.023262,3.3920637,0,0,0,0,0,0,0,7.5946247,58.200999,103.90154,36.295408,0,0,0,0,0,0,0,0,0,0.12308323,0,0,0,0,0,0,0,0,0,0,0,0
4026,228.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15908128,6.2058473,20.436435,26.640444,5.1307392,0,0,0,0,0,0,0,0.63476544,19.614718,100.51335,155.04675,70.005344,3.3911957,0,0,0,0,0,0,0,7.5926814,58.186107,103.87495,36.286121,0,0,0,0,0,0,0,0,0,0.12305173,0,0,0,0,0,0,0,0,0,0,0,0
4027,228.73594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15904056,6.2042589,20.431205,26.633625,5.129426,0,0,0,0,0,0,0,0.63460298,19.609698,100.48762,155.00707,69.987427,3.3903278,0,0,0,0,0,0,0,7.5907381,58.171215,103.84836,36.276834,0,0,0,0,0,0,0,0,0,0.12302024,0,0,0,0,0,0,0,0,0,0,0,0
4028,228.67739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15899984,6.2026706,20.425974,26.626807,5.1281129,0,0,0,0,0,0,0,0.63444051,19.604677,100.46189,154.96738,69.969509,3.3894598,0,0,0,0,0,0,0,7.5887948,58.156322,103.82178,36.267547,0,0,0,0,0,0,0,0,0,0.12298874,0,0,0,0,0,0,0,0,0,0,0,0
4029,228.61883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15895913,6.2010823,20.420743,26.619988,5.1267997,0,0,0,0,0,0,0,0.63427805,19.599657,100.43617,154.9277,69.951592,3.3885918,0,0,0,0,0,0,0,7.5868515,58.14143,103.79519,36.258259,0,0,0,0,0,0,0,0,0,0.12295725,0,0,0,0,0,0,0,0,0,0,0,0
4030,228.56027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15891841,6.1994939,20.415513,26.61317,5.1254865,0,0,0,0,0,0,0,0.63411559,19.594637,100.41044,154.88802,69.933674,3.3877239,0,0,0,0,0,0,0,7.5849082,58.126538,103.76861,36.248972,0,0,0,0,0,0,0,0,0,0.12292576,0,0,0,0,0,0,0,0,0,0,0,0
4031,228.50171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1588777,6.1979056,20.410282,26.606352,5.1241733,0,0,0,0,0,0,0,0.63395312,19.589617,100.38472,154.84834,69.915757,3.3868559,0,0,0,0,0,0,0,7.5829649,58.111645,103.74202,36.239685,0,0,0,0,0,0,0,0,0,0.12289426,0,0,0,0,0,0,0,0,0,0,0,0
4032,228.44315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15883698,6.1963172,20.405052,26.599533,5.1228601,0,0,0,0,0,0,0,0.63379066,19.584596,100.35899,154.80865,69.89784,3.385988,0,0,0,0,0,0,0,7.5810216,58.096753,103.71543,36.230398,0,0,0,0,0,0,0,0,0,0.12286277,0,0,0,0,0,0,0,0,0,0,0,0
4033,228.38459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15879626,6.1947289,20.399821,26.592715,5.121547,0,0,0,0,0,0,0,0.63362819,19.579576,100.33327,154.76897,69.879922,3.38512,0,0,0,0,0,0,0,7.5790783,58.08186,103.68885,36.221111,0,0,0,0,0,0,0,0,0,0.12283127,0,0,0,0,0,0,0,0,0,0,0,0
4034,228.32603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15875555,6.1931405,20.39459,26.585896,5.1202338,0,0,0,0,0,0,0,0.63346573,19.574556,100.30754,154.72929,69.862005,3.3842521,0,0,0,0,0,0,0,7.577135,58.066968,103.66226,36.211823,0,0,0,0,0,0,0,0,0,0.12279978,0,0,0,0,0,0,0,0,0,0,0,0
4035,228.26748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15871483,6.1915522,20.38936,26.579078,5.1189206,0,0,0,0,0,0,0,0.63330326,19.569535,100.28181,154.6896,69.844087,3.3833841,0,0,0,0,0,0,0,7.5751917,58.052076,103.63567,36.202536,0,0,0,0,0,0,0,0,0,0.12276828,0,0,0,0,0,0,0,0,0,0,0,0
4036,228.20892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15867412,6.1899638,20.384129,26.572259,5.1176074,0,0,0,0,0,0,0,0.6331408,19.564515,100.25609,154.64992,69.82617,3.3825162,0,0,0,0,0,0,0,7.5732484,58.037183,103.60909,36.193249,0,0,0,0,0,0,0,0,0,0.12273679,0,0,0,0,0,0,0,0,0,0,0,0
4037,228.15036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1586334,6.1883755,20.378899,26.565441,5.1162942,0,0,0,0,0,0,0,0.63297833,19.559495,100.23036,154.61024,69.808252,3.3816482,0,0,0,0,0,0,0,7.5713051,58.022291,103.5825,36.183962,0,0,0,0,0,0,0,0,0,0.1227053,0,0,0,0,0,0,0,0,0,0,0,0
4038,228.0918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15859269,6.1867871,20.373668,26.558622,5.1149811,0,0,0,0,0,0,0,0.63281587,19.554475,100.20464,154.57055,69.790335,3.3807802,0,0,0,0,0,0,0,7.5693618,58.007399,103.55592,36.174674,0,0,0,0,0,0,0,0,0,0.1226738,0,0,0,0,0,0,0,0,0,0,0,0
4039,228.03324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15855197,6.1851988,20.368438,26.551804,5.1136679,0,0,0,0,0,0,0,0.63265341,19.549454,100.17891,154.53087,69.772417,3.3799123,0,0,0,0,0,0,0,7.5674185,57.992506,103.52933,36.165387,0,0,0,0,0,0,0,0,0,0.12264231,0,0,0,0,0,0,0,0,0,0,0,0
4040,227.97468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15851125,6.1836104,20.363207,26.544985,5.1123547,0,0,0,0,0,0,0,0.63249094,19.544434,100.15319,154.49119,69.7545,3.3790443,0,0,0,0,0,0,0,7.5654752,57.977614,103.50274,36.1561,0,0,0,0,0,0,0,0,0,0.12261081,0,0,0,0,0,0,0,0,0,0,0,0
4041,227.91612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15847054,6.1820221,20.357976,26.538167,5.1110415,0,0,0,0,0,0,0,0.63232848,19.539414,100.12746,154.4515,69.736583,3.3781764,0,0,0,0,0,0,0,7.5635319,57.962721,103.47616,36.146813,0,0,0,0,0,0,0,0,0,0.12257932,0,0,0,0,0,0,0,0,0,0,0,0
4042,227.85757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15842982,6.1804337,20.352746,26.531348,5.1097283,0,0,0,0,0,0,0,0.63216601,19.534394,100.10173,154.41182,69.718665,3.3773084,0,0,0,0,0,0,0,7.5615886,57.947829,103.44957,36.137526,0,0,0,0,0,0,0,0,0,0.12254782,0,0,0,0,0,0,0,0,0,0,0,0
4043,227.79901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15838911,6.1788454,20.347515,26.52453,5.1084151,0,0,0,0,0,0,0,0.63200355,19.529373,100.07601,154.37214,69.700748,3.3764405,0,0,0,0,0,0,0,7.5596452,57.932937,103.42299,36.128238,0,0,0,0,0,0,0,0,0,0.12251633,0,0,0,0,0,0,0,0,0,0,0,0
