Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
359,-3.5536683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72369963,-1.77287,-1.6722498,-0.77907256,0,0,0,0,0,0,0,0,-0.41581202,-2.2452854,-3.4649834,-2.7150773,-1.1115668,0,0,0,0,0,0,0,-0.52883601,-1.2159916,-1.6618915,-1.4419522,-0.44895538,0,0,0,0,0,0,0,0,0,-0.13912865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,-3.3746225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68723719,-1.6835468,-1.5879961,-0.73982024,0,0,0,0,0,0,0,0,-0.394862,-2.1321603,-3.2904058,-2.5782825,-1.0555623,0,0,0,0,0,0,0,-0.50219146,-1.1547258,-1.5781598,-1.3693017,-0.42633548,0,0,0,0,0,0,0,0,0,-0.13211887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,-3.1955766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65077474,-1.5942236,-1.5037425,-0.70056792,0,0,0,0,0,0,0,0,-0.37391198,-2.0190352,-3.1158281,-2.4414877,-0.99955776,0,0,0,0,0,0,0,-0.4755469,-1.0934601,-1.4944281,-1.2966513,-0.40371559,0,0,0,0,0,0,0,0,0,-0.1251091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,-3.0165307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6143123,-1.5049004,-1.4194889,-0.6613156,0,0,0,0,0,0,0,0,-0.35296196,-1.9059101,-2.9412505,-2.3046929,-0.94355325,0,0,0,0,0,0,0,-0.44890235,-1.0321943,-1.4106963,-1.2240009,-0.38109569,0,0,0,0,0,0,0,0,0,-0.11809933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,-2.8374849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57784986,-1.4155772,-1.3352353,-0.62206329,0,0,0,0,0,0,0,0,-0.33201194,-1.792785,-2.7666729,-2.1678981,-0.88754875,0,0,0,0,0,0,0,-0.4222578,-0.97092849,-1.3269646,-1.1513504,-0.3584758,0,0,0,0,0,0,0,0,0,-0.11108955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,-2.658439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54138742,-1.326254,-1.2509817,-0.58281097,0,0,0,0,0,0,0,0,-0.31106192,-1.6796599,-2.5920953,-2.0311033,-0.83154424,0,0,0,0,0,0,0,-0.39561325,-0.90966271,-1.2432329,-1.0787,-0.33585591,0,0,0,0,0,0,0,0,0,-0.10407978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,-2.4793932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.50492498,-1.2369308,-1.1667281,-0.54355865,0,0,0,0,0,0,0,0,-0.2901119,-1.5665348,-2.4175177,-1.8943085,-0.77553974,0,0,0,0,0,0,0,-0.3689687,-0.84839693,-1.1595011,-1.0060495,-0.31323601,0,0,0,0,0,0,0,0,0,-0.097070007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,-2.3003473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46846253,-1.1476076,-1.0824745,-0.50430633,0,0,0,0,0,0,0,0,-0.26916188,-1.4534097,-2.2429401,-1.7575137,-0.71953524,0,0,0,0,0,0,0,-0.34232415,-0.78713114,-1.0757694,-0.93339909,-0.29061612,0,0,0,0,0,0,0,0,0,-0.090060234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,-2.1213014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43200009,-1.0582844,-0.99822084,-0.46505402,0,0,0,0,0,0,0,0,-0.24821186,-1.3402846,-2.0683625,-1.6207189,-0.66353073,0,0,0,0,0,0,0,-0.31567959,-0.72586536,-0.99203768,-0.86074865,-0.26799622,0,0,0,0,0,0,0,0,0,-0.083050461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,-1.9422556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39553765,-0.96896117,-0.91396723,-0.4258017,0,0,0,0,0,0,0,0,-0.22726184,-1.2271595,-1.8937848,-1.4839241,-0.60752623,0,0,0,0,0,0,0,-0.28903504,-0.66459958,-0.90830594,-0.7880982,-0.24537633,0,0,0,0,0,0,0,0,0,-0.076040688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,-1.7632097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35907521,-0.87963797,-0.82971361,-0.38654938,0,0,0,0,0,0,0,0,-0.20631182,-1.1140345,-1.7192072,-1.3471293,-0.55152173,0,0,0,0,0,0,0,-0.26239049,-0.6033338,-0.82457421,-0.71544776,-0.22275643,0,0,0,0,0,0,0,0,0,-0.069030915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,-1.5841638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32261277,-0.79031476,-0.74546,-0.34729706,0,0,0,0,0,0,0,0,-0.1853618,-1.0009094,-1.5446296,-1.2103345,-0.49551722,0,0,0,0,0,0,0,-0.23574594,-0.54206801,-0.74084248,-0.64279732,-0.20013654,0,0,0,0,0,0,0,0,0,-0.062021142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,-1.405118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28615032,-0.70099156,-0.66120638,-0.30804474,0,0,0,0,0,0,0,0,-0.16441178,-0.88778427,-1.370052,-1.0735397,-0.43951272,0,0,0,0,0,0,0,-0.20910139,-0.48080223,-0.65711075,-0.57014688,-0.17751664,0,0,0,0,0,0,0,0,0,-0.055011369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,-1.2260721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24968788,-0.61166835,-0.57695277,-0.26879243,0,0,0,0,0,0,0,0,-0.14346176,-0.77465917,-1.1954744,-0.93674485,-0.38350821,0,0,0,0,0,0,0,-0.18245683,-0.41953645,-0.57337901,-0.49749644,-0.15489675,0,0,0,0,0,0,0,0,0,-0.048001596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,-1.0470262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21322544,-0.52234515,-0.49269915,-0.22954011,0,0,0,0,0,0,0,0,-0.12251174,-0.66153408,-1.0208968,-0.79995005,-0.32750371,0,0,0,0,0,0,0,-0.15581228,-0.35827067,-0.48964728,-0.424846,-0.13227685,0,0,0,0,0,0,0,0,0,-0.040991823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,-0.86798038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176763,-0.43302195,-0.40844554,-0.19028779,0,0,0,0,0,0,0,0,-0.10156172,-0.54840899,-0.84631915,-0.66315525,-0.27149921,0,0,0,0,0,0,0,-0.12916773,-0.29700489,-0.40591555,-0.35219555,-0.10965696,0,0,0,0,0,0,0,0,0,-0.03398205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,-0.68893451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14030056,-0.34369874,-0.32419192,-0.15103547,0,0,0,0,0,0,0,0,-0.080611701,-0.43528389,-0.67174154,-0.52636044,-0.2154947,0,0,0,0,0,0,0,-0.10252318,-0.2357391,-0.32218382,-0.27954511,-0.087037063,0,0,0,0,0,0,0,0,0,-0.026972277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,-0.50988865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10383812,-0.25437554,-0.23993831,-0.11178315,0,0,0,0,0,0,0,0,-0.059661681,-0.3221588,-0.49716392,-0.38956564,-0.1594902,0,0,0,0,0,0,0,-0.075878628,-0.17447332,-0.23845209,-0.20689467,-0.064417168,0,0,0,0,0,0,0,0,0,-0.019962504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,-0.33084278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067375674,-0.16505233,-0.15568469,-0.072530835,0,0,0,0,0,0,0,0,-0.038711661,-0.20903371,-0.32258631,-0.25277084,-0.1034857,0,0,0,0,0,0,0,-0.049234076,-0.11320754,-0.15472035,-0.13424423,-0.041797273,0,0,0,0,0,0,0,0,0,-0.01295273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,-0.15179692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030913232,-0.075729128,-0.071431078,-0.033278517,0,0,0,0,0,0,0,0,-0.017761641,-0.095908613,-0.14800869,-0.11597604,-0.047481192,0,0,0,0,0,0,0,-0.022589524,-0.051941758,-0.070988621,-0.061593789,-0.019177379,0,0,0,0,0,0,0,0,0,-0.0059429574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0.027248946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554921,0.013594076,0.012822537,0.0059738006,0,0,0,0,0,0,0,0,0.0031883783,0.01721648,0.026568924,0.020818767,0.0085233116,0,0,0,0,0,0,0,0.0040550278,0.0093240242,0.012743112,0.011056653,0.0034425162,0,0,0,0,0,0,0,0,0,0.0010668156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0.20629481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042011652,0.10291728,0.097076152,0.045226119,0,0,0,0,0,0,0,0,0.024138398,0.13034157,0.20114654,0.15761357,0.064527815,0,0,0,0,0,0,0,0.03069958,0.070589806,0.096474844,0.083707094,0.026062411,0,0,0,0,0,0,0,0,0,0.0080765887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0.38534067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078474094,0.19224049,0.18132977,0.084478436,0,0,0,0,0,0,0,0,0.045088418,0.24346667,0.37572415,0.29440837,0.12053232,0,0,0,0,0,0,0,0.057344131,0.13185559,0.18020658,0.15635754,0.048682306,0,0,0,0,0,0,0,0,0,0.015086362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0.56438654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11493654,0.28156369,0.26558338,0.12373075,0,0,0,0,0,0,0,0,0.066038438,0.35659176,0.55030177,0.43120318,0.17653682,0,0,0,0,0,0,0,0.083988683,0.19312137,0.26393831,0.22900798,0.0713022,0,0,0,0,0,0,0,0,0,0.022096135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0.7434324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15139898,0.37088689,0.349837,0.16298307,0,0,0,0,0,0,0,0,0.086988457,0.46971685,0.72487938,0.56799798,0.23254133,0,0,0,0,0,0,0,0.11063323,0.25438715,0.34767004,0.30165842,0.093922095,0,0,0,0,0,0,0,0,0,0.029105908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0.92247827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18786142,0.4602101,0.43409061,0.20223539,0,0,0,0,0,0,0,0,0.10793848,0.58284195,0.899457,0.70479278,0.28854583,0,0,0,0,0,0,0,0.13727779,0.31565293,0.43140177,0.37430886,0.11654199,0,0,0,0,0,0,0,0,0,0.036115681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1.1015241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22432386,0.5495333,0.51834423,0.24148771,0,0,0,0,0,0,0,0,0.1288885,0.69596704,1.0740346,0.84158758,0.34455033,0,0,0,0,0,0,0,0.16392234,0.37691872,0.51513351,0.4469593,0.13916188,0,0,0,0,0,0,0,0,0,0.043125454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1.28057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2607863,0.63885651,0.60259784,0.28074003,0,0,0,0,0,0,0,0,0.14983852,0.80909213,1.2486122,0.97838239,0.40055484,0,0,0,0,0,0,0,0.19056689,0.4381845,0.59886524,0.51960974,0.16178178,0,0,0,0,0,0,0,0,0,0.050135227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1.4596159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29724874,0.72817971,0.68685146,0.31999234,0,0,0,0,0,0,0,0,0.17078854,0.92221723,1.4231898,1.1151772,0.45655934,0,0,0,0,0,0,0,0.21721144,0.49945028,0.68259697,0.59226018,0.18440167,0,0,0,0,0,0,0,0,0,0.057145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1.6386617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33371119,0.81750292,0.77110507,0.35924466,0,0,0,0,0,0,0,0,0.19173856,1.0353423,1.5977675,1.251972,0.51256385,0,0,0,0,0,0,0,0.24385599,0.56071606,0.7663287,0.66491063,0.20702157,0,0,0,0,0,0,0,0,0,0.064154773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1.8177076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37017363,0.90682612,0.85535869,0.39849698,0,0,0,0,0,0,0,0,0.21268858,1.1484674,1.7723451,1.3887668,0.56856835,0,0,0,0,0,0,0,0.27050055,0.62198185,0.85006044,0.73756107,0.22964146,0,0,0,0,0,0,0,0,0,0.071164546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1.9967535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40663607,0.99614932,0.9396123,0.4377493,0,0,0,0,0,0,0,0,0.2336386,1.2615925,1.9469227,1.5255616,0.62457285,0,0,0,0,0,0,0,0.2971451,0.68324763,0.93379217,0.81021151,0.25226136,0,0,0,0,0,0,0,0,0,0.078174319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2.1757993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44309851,1.0854725,1.0238659,0.47700162,0,0,0,0,0,0,0,0,0.25458862,1.3747176,2.1215003,1.6623564,0.68057736,0,0,0,0,0,0,0,0.32378965,0.74451341,1.0175239,0.88286195,0.27488125,0,0,0,0,0,0,0,0,0,0.085184092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2.3548452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47956095,1.1747957,1.1081195,0.51625393,0,0,0,0,0,0,0,0,0.27553864,1.4878427,2.2960779,1.7991512,0.73658186,0,0,0,0,0,0,0,0.3504342,0.80577919,1.1012556,0.95551239,0.29750115,0,0,0,0,0,0,0,0,0,0.092193865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2.533891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5160234,1.2641189,1.1923731,0.55550625,0,0,0,0,0,0,0,0,0.29648865,1.6009678,2.4706555,1.935946,0.79258636,0,0,0,0,0,0,0,0.37707875,0.86704497,1.1849874,1.0281628,0.32012104,0,0,0,0,0,0,0,0,0,0.099203638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2.7129369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55248584,1.3534421,1.2766268,0.59475857,0,0,0,0,0,0,0,0,0.31743867,1.7140929,2.6452331,2.0727408,0.84859087,0,0,0,0,0,0,0,0.4037233,0.92831076,1.2687191,1.1008133,0.34274094,0,0,0,0,0,0,0,0,0,0.10621341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,2.8919828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58894828,1.4427653,1.3608804,0.63401089,0,0,0,0,0,0,0,0,0.33838869,1.827218,2.8198108,2.2095356,0.90459537,0,0,0,0,0,0,0,0.43036786,0.98957654,1.3524508,1.1734637,0.36536083,0,0,0,0,0,0,0,0,0,0.11322318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,3.0710286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62541072,1.5320886,1.445134,0.67326321,0,0,0,0,0,0,0,0,0.35933871,1.9403431,2.9943884,2.3463304,0.96059988,0,0,0,0,0,0,0,0.45701241,1.0508423,1.4361826,1.2461142,0.38798073,0,0,0,0,0,0,0,0,0,0.12023296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,3.2500745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66187316,1.6214118,1.5293876,0.71251552,0,0,0,0,0,0,0,0,0.38028873,2.0534682,3.168966,2.4831252,1.0166044,0,0,0,0,0,0,0,0.48365696,1.1121081,1.5199143,1.3187646,0.41060062,0,0,0,0,0,0,0,0,0,0.12724273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,3.4291204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69833561,1.710735,1.6136412,0.75176784,0,0,0,0,0,0,0,0,0.40123875,2.1665933,3.3435436,2.61992,1.0726089,0,0,0,0,0,0,0,0.51030151,1.1733739,1.603646,1.391415,0.43322052,0,0,0,0,0,0,0,0,0,0.1342525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,3.6081662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73479805,1.8000582,1.6978948,0.79102016,0,0,0,0,0,0,0,0,0.42218877,2.2797183,3.5181212,2.7567148,1.1286134,0,0,0,0,0,0,0,0.53694606,1.2346397,1.6873778,1.4640655,0.45584041,0,0,0,0,0,0,0,0,0,0.14126228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,3.7872121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77126049,1.8893814,1.7821484,0.83027248,0,0,0,0,0,0,0,0,0.44313879,2.3928434,3.6926988,2.8935096,1.1846179,0,0,0,0,0,0,0,0.56359062,1.2959054,1.7711095,1.5367159,0.47846031,0,0,0,0,0,0,0,0,0,0.14827205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,3.966258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80772293,1.9787046,1.8664021,0.8695248,0,0,0,0,0,0,0,0,0.46408881,2.5059685,3.8672765,3.0303044,1.2406224,0,0,0,0,0,0,0,0.59023517,1.3571712,1.8548412,1.6093664,0.5010802,0,0,0,0,0,0,0,0,0,0.15528182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,4.1453038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84418537,2.0680278,1.9506557,0.90877711,0,0,0,0,0,0,0,0,0.48503883,2.6190936,4.0418541,3.1670992,1.2966269,0,0,0,0,0,0,0,0.61687972,1.418437,1.938573,1.6820168,0.5237001,0,0,0,0,0,0,0,0,0,0.1622916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,4.3243497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88064781,2.157351,2.0349093,0.94802943,0,0,0,0,0,0,0,0,0.50598885,2.7322187,4.2164317,3.303894,1.3526314,0,0,0,0,0,0,0,0.64352427,1.4797028,2.0223047,1.7546672,0.54631999,0,0,0,0,0,0,0,0,0,0.16930137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,4.5033956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91711026,2.2466742,2.1191629,0.98728175,0,0,0,0,0,0,0,0,0.52693887,2.8453438,4.3910093,3.4406888,1.4086359,0,0,0,0,0,0,0,0.67016882,1.5409686,2.1060364,1.8273177,0.56893988,0,0,0,0,0,0,0,0,0,0.17631114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,4.6824414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9535727,2.3359974,2.2034165,1.0265341,0,0,0,0,0,0,0,0,0.54788889,2.9584689,4.5655869,3.5774836,1.4646404,0,0,0,0,0,0,0,0.69681337,1.6022344,2.1897682,1.8999681,0.59155978,0,0,0,0,0,0,0,0,0,0.18332091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,4.8614873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99003514,2.4253206,2.2876701,1.0657864,0,0,0,0,0,0,0,0,0.56883891,3.071594,4.7401645,3.7142784,1.5206449,0,0,0,0,0,0,0,0.72345793,1.6635001,2.2734999,1.9726186,0.61417967,0,0,0,0,0,0,0,0,0,0.19033069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,5.0405331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0264976,2.5146438,2.3719238,1.1050387,0,0,0,0,0,0,0,0,0.58978893,3.1847191,4.9147421,3.8510732,1.5766494,0,0,0,0,0,0,0,0.75010248,1.7247659,2.3572316,2.045269,0.63679957,0,0,0,0,0,0,0,0,0,0.19734046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,5.219579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06296,2.603967,2.4561774,1.144291,0,0,0,0,0,0,0,0,0.61073895,3.2978442,5.0893198,3.987868,1.6326539,0,0,0,0,0,0,0,0.77674703,1.7860317,2.4409633,2.1179195,0.65941946,0,0,0,0,0,0,0,0,0,0.20435023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,5.3986249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0994225,2.6932902,2.540431,1.1835433,0,0,0,0,0,0,0,0,0.63168897,3.4109693,5.2638974,4.1246628,1.6886584,0,0,0,0,0,0,0,0.80339158,1.8472975,2.5246951,2.1905699,0.68203936,0,0,0,0,0,0,0,0,0,0.21136001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,5.5776707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1358849,2.7826134,2.6246846,1.2227957,0,0,0,0,0,0,0,0,0.65263899,3.5240944,5.438475,4.2614577,1.7446629,0,0,0,0,0,0,0,0.83003613,1.9085633,2.6084268,2.2632203,0.70465925,0,0,0,0,0,0,0,0,0,0.21836978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,5.7567166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1723473,2.8719366,2.7089382,1.262048,0,0,0,0,0,0,0,0,0.67358901,3.6372195,5.6130526,4.3982525,1.8006674,0,0,0,0,0,0,0,0.85668069,1.9698291,2.6921585,2.3358708,0.72727915,0,0,0,0,0,0,0,0,0,0.22537955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,5.9357625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2088098,2.9612598,2.7931918,1.3013003,0,0,0,0,0,0,0,0,0.69453903,3.7503446,5.7876302,4.5350473,1.8566719,0,0,0,0,0,0,0,0.88332524,2.0310948,2.7758903,2.4085212,0.74989904,0,0,0,0,0,0,0,0,0,0.23238933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,6.1148083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2452722,3.050583,2.8774454,1.3405526,0,0,0,0,0,0,0,0,0.71548905,3.8634697,5.9622078,4.6718421,1.9126764,0,0,0,0,0,0,0,0.90996979,2.0923606,2.859622,2.4811717,0.77251894,0,0,0,0,0,0,0,0,0,0.2393991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,6.2938542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2817347,3.1399062,2.9616991,1.3798049,0,0,0,0,0,0,0,0,0.73643907,3.9765947,6.1367854,4.8086369,1.9686809,0,0,0,0,0,0,0,0.93661434,2.1536264,2.9433537,2.5538221,0.79513883,0,0,0,0,0,0,0,0,0,0.24640887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,6.4729001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3181971,3.2292294,3.0459527,1.4190572,0,0,0,0,0,0,0,0,0.75738909,4.0897198,6.3113631,4.9454317,2.0246854,0,0,0,0,0,0,0,0.96325889,2.2148922,3.0270855,2.6264725,0.81775873,0,0,0,0,0,0,0,0,0,0.25341865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
