Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
717,191.52608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.272063,32.745886,43.107802,30.129145,3.3980004,0,0,0,0,33.580297,0,0,0,0,13.336094,6.3813909,65.073466,118.97985,85.37531,36.107812,1.2669708,0,0,0,0,0,0,0,0,0,48.86815,104.71465,178.9353,114.2962,47.923593,11.035883,0,0,0,0,0,0,0,0,35.102747,66.546026,49.211765,13.686851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,191.79099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.287654,32.791179,43.167426,30.170818,3.4027003,0,0,0,0,33.626744,0,0,0,0,13.35454,6.3902172,65.163472,119.14442,85.493396,36.157754,1.2687232,0,0,0,0,0,0,0,0,0,48.935742,104.85949,179.1828,114.45429,47.989878,11.051147,0,0,0,0,0,0,0,0,35.151299,66.638068,49.279832,13.705781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,192.0559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.303245,32.836471,43.22705,30.212491,3.4074003,0,0,0,0,33.67319,0,0,0,0,13.372986,6.3990436,65.253478,119.30899,85.611483,36.207696,1.2704756,0,0,0,0,0,0,0,0,0,49.003333,105.00433,179.43029,114.61237,48.056163,11.066411,0,0,0,0,0,0,0,0,35.199851,66.730111,49.347899,13.724712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,192.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.318836,32.881763,43.286674,30.254164,3.4121002,0,0,0,0,33.719636,0,0,0,0,13.391432,6.40787,65.343484,119.47355,85.729569,36.257638,1.272228,0,0,0,0,0,0,0,0,0,49.070925,105.14916,179.67778,114.77046,48.122448,11.081675,0,0,0,0,0,0,0,0,35.248403,66.822153,49.415966,13.743643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,192.58571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.334426,32.927055,43.346298,30.295836,3.4168001,0,0,0,0,33.766083,0,0,0,0,13.409877,6.4166963,65.433489,119.63812,85.847655,36.30758,1.2739804,0,0,0,0,0,0,0,0,0,49.138516,105.294,179.92528,114.92855,48.188733,11.09694,0,0,0,0,0,0,0,0,35.296955,66.914196,49.484033,13.762574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,192.85062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.350017,32.972347,43.405922,30.337509,3.4215,0,0,0,0,33.812529,0,0,0,0,13.428323,6.4255227,65.523495,119.80268,85.965741,36.357523,1.2757328,0,0,0,0,0,0,0,0,0,49.206108,105.43883,180.17277,115.08664,48.255018,11.112204,0,0,0,0,0,0,0,0,35.345507,67.006238,49.552099,13.781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,193.11553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.365608,33.01764,43.465547,30.379182,3.4261999,0,0,0,0,33.858975,0,0,0,0,13.446769,6.434349,65.613501,119.96725,86.083827,36.407465,1.2774852,0,0,0,0,0,0,0,0,0,49.273699,105.58367,180.42026,115.24473,48.321303,11.127468,0,0,0,0,0,0,0,0,35.394059,67.098281,49.620166,13.800436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,193.38043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.381199,33.062932,43.525171,30.420855,3.4308998,0,0,0,0,33.905421,0,0,0,0,13.465214,6.4431754,65.703507,120.13181,86.201913,36.457407,1.2792376,0,0,0,0,0,0,0,0,0,49.341291,105.7285,180.66775,115.40281,48.387588,11.142732,0,0,0,0,0,0,0,0,35.442611,67.190324,49.688233,13.819366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,193.64534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.39679,33.108224,43.584795,30.462528,3.4355997,0,0,0,0,33.951868,0,0,0,0,13.48366,6.4520018,65.793513,120.29638,86.319999,36.507349,1.28099,0,0,0,0,0,0,0,0,0,49.408882,105.87334,180.91525,115.5609,48.453874,11.157996,0,0,0,0,0,0,0,0,35.491163,67.282366,49.7563,13.838297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,193.91025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.412381,33.153516,43.644419,30.504201,3.4402997,0,0,0,0,33.998314,0,0,0,0,13.502106,6.4608281,65.883518,120.46095,86.438085,36.557291,1.2827424,0,0,0,0,0,0,0,0,0,49.476474,106.01817,181.16274,115.71899,48.520159,11.173261,0,0,0,0,0,0,0,0,35.539715,67.374409,49.824367,13.857228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,194.17516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.427972,33.198808,43.704043,30.545874,3.4449996,0,0,0,0,34.04476,0,0,0,0,13.520551,6.4696545,65.973524,120.62551,86.556171,36.607234,1.2844948,0,0,0,0,0,0,0,0,0,49.544066,106.16301,181.41023,115.87708,48.586444,11.188525,0,0,0,0,0,0,0,0,35.588267,67.466451,49.892433,13.876159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,194.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.443562,33.2441,43.763668,30.587546,3.4496995,0,0,0,0,34.091207,0,0,0,0,13.538997,6.4784809,66.06353,120.79008,86.674257,36.657176,1.2862472,0,0,0,0,0,0,0,0,0,49.611657,106.30784,181.65773,116.03516,48.652729,11.203789,0,0,0,0,0,0,0,0,35.636819,67.558494,49.9605,13.89509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,194.70497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.459153,33.289393,43.823292,30.629219,3.4543994,0,0,0,0,34.137653,0,0,0,0,13.557443,6.4873072,66.153536,120.95464,86.792344,36.707118,1.2879996,0,0,0,0,0,0,0,0,0,49.679249,106.45268,181.90522,116.19325,48.719014,11.219053,0,0,0,0,0,0,0,0,35.685371,67.650536,50.028567,13.914021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,194.96988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.474744,33.334685,43.882916,30.670892,3.4590993,0,0,0,0,34.184099,0,0,0,0,13.575889,6.4961336,66.243542,121.11921,86.91043,36.75706,1.289752,0,0,0,0,0,0,0,0,0,49.74684,106.59751,182.15271,116.35134,48.785299,11.234317,0,0,0,0,0,0,0,0,35.733923,67.742579,50.096634,13.932952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,195.23479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.490335,33.379977,43.94254,30.712565,3.4637992,0,0,0,0,34.230545,0,0,0,0,13.594334,6.50496,66.333547,121.28378,87.028516,36.807002,1.2915044,0,0,0,0,0,0,0,0,0,49.814432,106.74235,182.4002,116.50943,48.851584,11.249582,0,0,0,0,0,0,0,0,35.782475,67.834621,50.164701,13.951882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,195.49969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.505926,33.425269,44.002164,30.754238,3.4684991,0,0,0,0,34.276992,0,0,0,0,13.61278,6.5137863,66.423553,121.44834,87.146602,36.856945,1.2932568,0,0,0,0,0,0,0,0,0,49.882023,106.88718,182.6477,116.66752,48.917869,11.264846,0,0,0,0,0,0,0,0,35.831027,67.926664,50.232768,13.970813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,195.7646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.521517,33.470561,44.061788,30.795911,3.4731991,0,0,0,0,34.323438,0,0,0,0,13.631226,6.5226127,66.513559,121.61291,87.264688,36.906887,1.2950092,0,0,0,0,0,0,0,0,0,49.949615,107.03202,182.89519,116.8256,48.984154,11.28011,0,0,0,0,0,0,0,0,35.879579,68.018706,50.300834,13.989744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,196.02951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.537108,33.515854,44.121413,30.837584,3.477899,0,0,0,0,34.369884,0,0,0,0,13.649671,6.5314391,66.603565,121.77747,87.382774,36.956829,1.2967616,0,0,0,0,0,0,0,0,0,50.017206,107.17685,183.14268,116.98369,49.050439,11.295374,0,0,0,0,0,0,0,0,35.928132,68.110749,50.368901,14.008675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,196.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.552698,33.561143,44.181034,30.879254,3.4825986,0,0,0,0,34.416328,0,0,0,0,13.668116,6.540265,66.693566,121.94203,87.500854,37.006769,1.2985139,0,0,0,0,0,0,0,0,0,50.084794,107.32168,183.39016,117.14177,49.116721,11.310637,0,0,0,0,0,0,0,0,35.976681,68.202787,50.436964,14.027605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,196.42871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.560602,33.584106,44.211263,30.900382,3.4849815,0,0,0,0,34.439876,0,0,0,0,13.677468,6.5447399,66.739199,122.02547,87.560723,37.032089,1.2994024,0,0,0,0,0,0,0,0,0,50.119063,107.39511,183.51564,117.22192,49.150327,11.318376,0,0,0,0,0,0,0,0,36.001297,68.249452,50.471474,14.037203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,196.56302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.568507,33.607069,44.241492,30.92151,3.4873643,0,0,0,0,34.463425,0,0,0,0,13.68682,6.5492149,66.784831,122.1089,87.620593,37.05741,1.3002908,0,0,0,0,0,0,0,0,0,50.153332,107.46854,183.64112,117.30207,49.183934,11.326115,0,0,0,0,0,0,0,0,36.025913,68.296117,50.505984,14.046801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,196.69733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.576411,33.630032,44.271722,30.942638,3.4897472,0,0,0,0,34.486973,0,0,0,0,13.696172,6.5536898,66.830464,122.19234,87.680462,37.08273,1.3011793,0,0,0,0,0,0,0,0,0,50.187601,107.54197,183.7666,117.38222,49.21754,11.333854,0,0,0,0,0,0,0,0,36.050528,68.342783,50.540494,14.056399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,196.83163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.584316,33.652996,44.301951,30.963766,3.49213,0,0,0,0,34.510521,0,0,0,0,13.705524,6.5581647,66.876097,122.27577,87.740332,37.108051,1.3020678,0,0,0,0,0,0,0,0,0,50.22187,107.6154,183.89208,117.46237,49.251147,11.341593,0,0,0,0,0,0,0,0,36.075144,68.389448,50.575003,14.065996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,196.96594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.59222,33.675959,44.33218,30.984895,3.4945129,0,0,0,0,34.534069,0,0,0,0,13.714876,6.5626397,66.92173,122.3592,87.800201,37.133372,1.3029562,0,0,0,0,0,0,0,0,0,50.256138,107.68884,184.01755,117.54252,49.284753,11.349332,0,0,0,0,0,0,0,0,36.09976,68.436114,50.609513,14.075594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,197.10025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.600125,33.698922,44.36241,31.006023,3.4968957,0,0,0,0,34.557617,0,0,0,0,13.724228,6.5671146,66.967362,122.44264,87.86007,37.158692,1.3038447,0,0,0,0,0,0,0,0,0,50.290407,107.76227,184.14303,117.62267,49.318359,11.357071,0,0,0,0,0,0,0,0,36.124376,68.482779,50.644023,14.085192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,197.23456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608029,33.721885,44.392639,31.027151,3.4992786,0,0,0,0,34.581165,0,0,0,0,13.73358,6.5715896,67.012995,122.52607,87.91994,37.184013,1.3047331,0,0,0,0,0,0,0,0,0,50.324676,107.8357,184.26851,117.70282,49.351966,11.36481,0,0,0,0,0,0,0,0,36.148992,68.529444,50.678533,14.09479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,197.36886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.615934,33.744848,44.422868,31.048279,3.5016614,0,0,0,0,34.604714,0,0,0,0,13.742932,6.5760645,67.058628,122.60951,87.979809,37.209333,1.3056216,0,0,0,0,0,0,0,0,0,50.358945,107.90913,184.39399,117.78297,49.385572,11.372549,0,0,0,0,0,0,0,0,36.173607,68.57611,50.713042,14.104388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,197.50317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.623838,33.767811,44.453098,31.069407,3.5040443,0,0,0,0,34.628262,0,0,0,0,13.752283,6.5805395,67.10426,122.69294,88.039679,37.234654,1.3065101,0,0,0,0,0,0,0,0,0,50.393213,107.98256,184.51947,117.86312,49.419179,11.380288,0,0,0,0,0,0,0,0,36.198223,68.622775,50.747552,14.113986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,197.63748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.631743,33.790774,44.483327,31.090535,3.5064271,0,0,0,0,34.65181,0,0,0,0,13.761635,6.5850144,67.149893,122.77638,88.099548,37.259974,1.3073985,0,0,0,0,0,0,0,0,0,50.427482,108.05599,184.64494,117.94327,49.452785,11.388027,0,0,0,0,0,0,0,0,36.222839,68.66944,50.782062,14.123584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,197.77179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.639647,33.813737,44.513556,31.111663,3.50881,0,0,0,0,34.675358,0,0,0,0,13.770987,6.5894894,67.195526,122.85981,88.159417,37.285295,1.308287,0,0,0,0,0,0,0,0,0,50.461751,108.12942,184.77042,118.02342,49.486391,11.395765,0,0,0,0,0,0,0,0,36.247455,68.716106,50.816571,14.133182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,197.90609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.647552,33.8367,44.543786,31.132791,3.5111928,0,0,0,0,34.698906,0,0,0,0,13.780339,6.5939643,67.241159,122.94325,88.219287,37.310616,1.3091755,0,0,0,0,0,0,0,0,0,50.49602,108.20285,184.8959,118.10357,49.519998,11.403504,0,0,0,0,0,0,0,0,36.27207,68.762771,50.851081,14.14278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,198.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.655456,33.859663,44.574015,31.153919,3.5135756,0,0,0,0,34.722454,0,0,0,0,13.789691,6.5984393,67.286791,123.02668,88.279156,37.335936,1.3100639,0,0,0,0,0,0,0,0,0,50.530288,108.27628,185.02138,118.18372,49.553604,11.411243,0,0,0,0,0,0,0,0,36.296686,68.809437,50.885591,14.152377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,198.17471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.663361,33.882626,44.604244,31.175047,3.5159585,0,0,0,0,34.746003,0,0,0,0,13.799043,6.6029142,67.332424,123.11012,88.339026,37.361257,1.3109524,0,0,0,0,0,0,0,0,0,50.564557,108.34972,185.14686,118.26387,49.587211,11.418982,0,0,0,0,0,0,0,0,36.321302,68.856102,50.920101,14.161975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,198.30902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.671266,33.905589,44.634474,31.196175,3.5183413,0,0,0,0,34.769551,0,0,0,0,13.808395,6.6073892,67.378057,123.19355,88.398895,37.386577,1.3118408,0,0,0,0,0,0,0,0,0,50.598826,108.42315,185.27234,118.34402,49.620817,11.426721,0,0,0,0,0,0,0,0,36.345918,68.902767,50.95461,14.171573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,198.44332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67917,33.928552,44.664703,31.217303,3.5207242,0,0,0,0,34.793099,0,0,0,0,13.817747,6.6118641,67.42369,123.27698,88.458764,37.411898,1.3127293,0,0,0,0,0,0,0,0,0,50.633095,108.49658,185.39781,118.42417,49.654423,11.43446,0,0,0,0,0,0,0,0,36.370534,68.949433,50.98912,14.181171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,198.57763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.687075,33.951515,44.694932,31.238431,3.523107,0,0,0,0,34.816647,0,0,0,0,13.827099,6.6163391,67.469322,123.36042,88.518634,37.437219,1.3136178,0,0,0,0,0,0,0,0,0,50.667363,108.57001,185.52329,118.50432,49.68803,11.442199,0,0,0,0,0,0,0,0,36.395149,68.996098,51.02363,14.190769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,198.71194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.694979,33.974478,44.725162,31.259559,3.5254899,0,0,0,0,34.840195,0,0,0,0,13.836451,6.620814,67.514955,123.44385,88.578503,37.462539,1.3145062,0,0,0,0,0,0,0,0,0,50.701632,108.64344,185.64877,118.58447,49.721636,11.449938,0,0,0,0,0,0,0,0,36.419765,69.042763,51.05814,14.200367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,198.84625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.702884,33.997441,44.755391,31.280687,3.5278727,0,0,0,0,34.863743,0,0,0,0,13.845803,6.625289,67.560588,123.52729,88.638373,37.48786,1.3153947,0,0,0,0,0,0,0,0,0,50.735901,108.71687,185.77425,118.66462,49.755243,11.457677,0,0,0,0,0,0,0,0,36.444381,69.089429,51.092649,14.209965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
