Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
862,226.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31198,72.616882,65.878649,18.444744,0,0,0,0,0,0,0,0,6.4774565,107.65363,221.8595,147.75645,33.353035,0,0,0,0,0,0,0,9.6704008,38.737098,65.199946,51.462894,7.3606259,0,0,0,0,0,0,0,0,0,1.0445688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,226.93846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.346877,72.772233,66.019584,18.484203,0,0,0,0,0,0,0,0,6.4913138,107.88394,222.33413,148.07254,33.424388,0,0,0,0,0,0,0,9.6910888,38.819968,65.339429,51.572989,7.3763725,0,0,0,0,0,0,0,0,0,1.0468034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,227.42292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.381773,72.927583,66.160519,18.523662,0,0,0,0,0,0,0,0,6.5051711,108.11424,222.80876,148.38864,33.495741,0,0,0,0,0,0,0,9.7117768,38.902839,65.478912,51.683085,7.3921192,0,0,0,0,0,0,0,0,0,1.0490381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,227.90737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.41667,73.082933,66.301454,18.563121,0,0,0,0,0,0,0,0,6.5190284,108.34455,223.28338,148.70474,33.567093,0,0,0,0,0,0,0,9.7324648,38.98571,65.618395,51.79318,7.4078659,0,0,0,0,0,0,0,0,0,1.0512727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,228.39183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.451566,73.238283,66.442389,18.60258,0,0,0,0,0,0,0,0,6.5328857,108.57485,223.75801,149.02084,33.638446,0,0,0,0,0,0,0,9.7531528,39.068581,65.757878,51.903275,7.4236126,0,0,0,0,0,0,0,0,0,1.0535074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,228.87628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.486463,73.393633,66.583324,18.642039,0,0,0,0,0,0,0,0,6.546743,108.80516,224.23264,149.33693,33.709798,0,0,0,0,0,0,0,9.7738408,39.151451,65.897361,52.01337,7.4393592,0,0,0,0,0,0,0,0,0,1.0557421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,229.36074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.521359,73.548984,66.724259,18.681498,0,0,0,0,0,0,0,0,6.5606003,109.03546,224.70726,149.65303,33.781151,0,0,0,0,0,0,0,9.7945288,39.234322,66.036844,52.123465,7.4551059,0,0,0,0,0,0,0,0,0,1.0579767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,229.8452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.556255,73.704334,66.865194,18.720957,0,0,0,0,0,0,0,0,6.5744576,109.26577,225.18189,149.96913,33.852503,0,0,0,0,0,0,0,9.8152169,39.317193,66.176327,52.23356,7.4708526,0,0,0,0,0,0,0,0,0,1.0602114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,230.32965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.591152,73.859684,67.006129,18.760416,0,0,0,0,0,0,0,0,6.5883149,109.49607,225.65652,150.28522,33.923856,0,0,0,0,0,0,0,9.8359049,39.400064,66.31581,52.343656,7.4865993,0,0,0,0,0,0,0,0,0,1.062446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,230.81411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.626048,74.015034,67.147064,18.799875,0,0,0,0,0,0,0,0,6.6021722,109.72638,226.13114,150.60132,33.995208,0,0,0,0,0,0,0,9.8565929,39.482934,66.455293,52.453751,7.5023459,0,0,0,0,0,0,0,0,0,1.0646807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,231.29856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.660945,74.170384,67.287999,18.839334,0,0,0,0,0,0,0,0,6.6160295,109.95668,226.60577,150.91742,34.066561,0,0,0,0,0,0,0,9.8772809,39.565805,66.594777,52.563846,7.5180926,0,0,0,0,0,0,0,0,0,1.0669154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,231.78302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.695841,74.325734,67.428934,18.878793,0,0,0,0,0,0,0,0,6.6298868,110.18699,227.0804,151.23352,34.137914,0,0,0,0,0,0,0,9.8979689,39.648676,66.73426,52.673941,7.5338393,0,0,0,0,0,0,0,0,0,1.06915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,232.26747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.730737,74.481085,67.569869,18.918252,0,0,0,0,0,0,0,0,6.6437441,110.41729,227.55502,151.54961,34.209266,0,0,0,0,0,0,0,9.9186569,39.731547,66.873743,52.784036,7.549586,0,0,0,0,0,0,0,0,0,1.0713847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,232.75193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.765634,74.636435,67.710804,18.957711,0,0,0,0,0,0,0,0,6.6576014,110.6476,228.02965,151.86571,34.280619,0,0,0,0,0,0,0,9.9393449,39.814417,67.013226,52.894132,7.5653326,0,0,0,0,0,0,0,0,0,1.0736193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,233.23639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.80053,74.791785,67.851739,18.997171,0,0,0,0,0,0,0,0,6.6714587,110.8779,228.50428,152.18181,34.351971,0,0,0,0,0,0,0,9.9600329,39.897288,67.152709,53.004227,7.5810793,0,0,0,0,0,0,0,0,0,1.075854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,233.72084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.835427,74.947135,67.992673,19.03663,0,0,0,0,0,0,0,0,6.685316,111.1082,228.9789,152.4979,34.423324,0,0,0,0,0,0,0,9.9807209,39.980159,67.292192,53.114322,7.596826,0,0,0,0,0,0,0,0,0,1.0780887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,234.2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.870323,75.102485,68.133608,19.076089,0,0,0,0,0,0,0,0,6.6991733,111.33851,229.45353,152.814,34.494676,0,0,0,0,0,0,0,10.001409,40.06303,67.431675,53.224417,7.6125727,0,0,0,0,0,0,0,0,0,1.0803233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,234.68975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.90522,75.257835,68.274543,19.115548,0,0,0,0,0,0,0,0,6.7130306,111.56881,229.92816,153.1301,34.566029,0,0,0,0,0,0,0,10.022097,40.1459,67.571158,53.334512,7.6283193,0,0,0,0,0,0,0,0,0,1.082558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,235.17421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.940116,75.413186,68.415478,19.155007,0,0,0,0,0,0,0,0,6.7268879,111.79912,230.40278,153.4462,34.637381,0,0,0,0,0,0,0,10.042785,40.228771,67.710641,53.444608,7.644066,0,0,0,0,0,0,0,0,0,1.0847926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,235.65866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.975012,75.568536,68.556413,19.194466,0,0,0,0,0,0,0,0,6.7407452,112.02942,230.87741,153.76229,34.708734,0,0,0,0,0,0,0,10.063473,40.311642,67.850124,53.554703,7.6598127,0,0,0,0,0,0,0,0,0,1.0870273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,236.14312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.009909,75.723886,68.697348,19.233925,0,0,0,0,0,0,0,0,6.7546025,112.25973,231.35204,154.07839,34.780086,0,0,0,0,0,0,0,10.084161,40.394513,67.989607,53.664798,7.6755594,0,0,0,0,0,0,0,0,0,1.0892619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,236.62758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.044805,75.879236,68.838283,19.273384,0,0,0,0,0,0,0,0,6.7684598,112.49003,231.82666,154.39449,34.851439,0,0,0,0,0,0,0,10.104849,40.477383,68.12909,53.774893,7.691306,0,0,0,0,0,0,0,0,0,1.0914966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,237.11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.079702,76.034586,68.979218,19.312843,0,0,0,0,0,0,0,0,6.7823171,112.72034,232.30129,154.71058,34.922792,0,0,0,0,0,0,0,10.125537,40.560254,68.268573,53.884988,7.7070527,0,0,0,0,0,0,0,0,0,1.0937313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,237.59649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.114598,76.189937,69.120153,19.352302,0,0,0,0,0,0,0,0,6.7961744,112.95064,232.77592,155.02668,34.994144,0,0,0,0,0,0,0,10.146225,40.643125,68.408056,53.995084,7.7227994,0,0,0,0,0,0,0,0,0,1.0959659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,238.08094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.149494,76.345287,69.261088,19.391761,0,0,0,0,0,0,0,0,6.8100317,113.18095,233.25054,155.34278,35.065497,0,0,0,0,0,0,0,10.166913,40.725996,68.547539,54.105179,7.7385461,0,0,0,0,0,0,0,0,0,1.0982006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,238.5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.184391,76.500637,69.402023,19.43122,0,0,0,0,0,0,0,0,6.823889,113.41125,233.72517,155.65888,35.136849,0,0,0,0,0,0,0,10.187601,40.808866,68.687022,54.215274,7.7542928,0,0,0,0,0,0,0,0,0,1.1004352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,239.04986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.219287,76.655987,69.542958,19.470679,0,0,0,0,0,0,0,0,6.8377463,113.64156,234.1998,155.97497,35.208202,0,0,0,0,0,0,0,10.208289,40.891737,68.826505,54.325369,7.7700394,0,0,0,0,0,0,0,0,0,1.1026699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,239.53431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.254184,76.811337,69.683893,19.510138,0,0,0,0,0,0,0,0,6.8516036,113.87186,234.67442,156.29107,35.279554,0,0,0,0,0,0,0,10.228977,40.974608,68.965988,54.435464,7.7857861,0,0,0,0,0,0,0,0,0,1.1049046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,240.01877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28908,76.966687,69.824828,19.549597,0,0,0,0,0,0,0,0,6.8654609,114.10217,235.14905,156.60717,35.350907,0,0,0,0,0,0,0,10.249665,41.057479,69.105471,54.54556,7.8015328,0,0,0,0,0,0,0,0,0,1.1071392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,240.50322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.323977,77.122038,69.965763,19.589056,0,0,0,0,0,0,0,0,6.8793182,114.33247,235.62368,156.92326,35.422259,0,0,0,0,0,0,0,10.270353,41.140349,69.244954,54.655655,7.8172795,0,0,0,0,0,0,0,0,0,1.1093739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,240.98768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.358873,77.277388,70.106698,19.628516,0,0,0,0,0,0,0,0,6.8931755,114.56278,236.0983,157.23936,35.493612,0,0,0,0,0,0,0,10.291041,41.22322,69.384437,54.76575,7.8330261,0,0,0,0,0,0,0,0,0,1.1116085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,241.47213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.393769,77.432738,70.247633,19.667975,0,0,0,0,0,0,0,0,6.9070328,114.79308,236.57293,157.55546,35.564965,0,0,0,0,0,0,0,10.311729,41.306091,69.52392,54.875845,7.8487728,0,0,0,0,0,0,0,0,0,1.1138432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,241.95659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.428666,77.588088,70.388568,19.707434,0,0,0,0,0,0,0,0,6.9208901,115.02338,237.04756,157.87156,35.636317,0,0,0,0,0,0,0,10.332417,41.388962,69.663403,54.98594,7.8645195,0,0,0,0,0,0,0,0,0,1.1160778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,242.44105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.463562,77.743438,70.529503,19.746893,0,0,0,0,0,0,0,0,6.9347474,115.25369,237.52219,158.18765,35.70767,0,0,0,0,0,0,0,10.353105,41.471832,69.802886,55.096035,7.8802662,0,0,0,0,0,0,0,0,0,1.1183125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,242.9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.498459,77.898788,70.670438,19.786352,0,0,0,0,0,0,0,0,6.9486047,115.48399,237.99681,158.50375,35.779022,0,0,0,0,0,0,0,10.373793,41.554703,69.942369,55.206131,7.8960128,0,0,0,0,0,0,0,0,0,1.1205472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,243.40996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.533355,78.054139,70.811373,19.825811,0,0,0,0,0,0,0,0,6.962462,115.7143,238.47144,158.81985,35.850375,0,0,0,0,0,0,0,10.394481,41.637574,70.081852,55.316226,7.9117595,0,0,0,0,0,0,0,0,0,1.1227818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,243.89441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.568251,78.209489,70.952308,19.86527,0,0,0,0,0,0,0,0,6.9763193,115.9446,238.94607,159.13594,35.921727,0,0,0,0,0,0,0,10.415169,41.720444,70.221335,55.426321,7.9275062,0,0,0,0,0,0,0,0,0,1.1250165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,244.37887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.603148,78.364839,71.093243,19.904729,0,0,0,0,0,0,0,0,6.9901766,116.17491,239.42069,159.45204,35.99308,0,0,0,0,0,0,0,10.435857,41.803315,70.360818,55.536416,7.9432529,0,0,0,0,0,0,0,0,0,1.1272511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,244.86332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.638044,78.520189,71.234178,19.944188,0,0,0,0,0,0,0,0,7.0040339,116.40521,239.89532,159.76814,36.064432,0,0,0,0,0,0,0,10.456545,41.886186,70.500301,55.646511,7.9589995,0,0,0,0,0,0,0,0,0,1.1294858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,245.34778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.672941,78.675539,71.375113,19.983647,0,0,0,0,0,0,0,0,7.0178912,116.63552,240.36995,160.08424,36.135785,0,0,0,0,0,0,0,10.477233,41.969057,70.639785,55.756607,7.9747462,0,0,0,0,0,0,0,0,0,1.1317205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,245.83224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.707837,78.83089,71.516048,20.023106,0,0,0,0,0,0,0,0,7.0317485,116.86582,240.84457,160.40033,36.207138,0,0,0,0,0,0,0,10.497921,42.051927,70.779268,55.866702,7.9904929,0,0,0,0,0,0,0,0,0,1.1339551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,246.31669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.742734,78.98624,71.656983,20.062565,0,0,0,0,0,0,0,0,7.0456058,117.09613,241.3192,160.71643,36.27849,0,0,0,0,0,0,0,10.518609,42.134798,70.918751,55.976797,8.0062396,0,0,0,0,0,0,0,0,0,1.1361898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,246.80115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.77763,79.14159,71.797918,20.102024,0,0,0,0,0,0,0,0,7.0594631,117.32643,241.79383,161.03253,36.349843,0,0,0,0,0,0,0,10.539297,42.217669,71.058234,56.086892,8.0219862,0,0,0,0,0,0,0,0,0,1.1384244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,247.2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.812526,79.29694,71.938853,20.141483,0,0,0,0,0,0,0,0,7.0733204,117.55674,242.26845,161.34862,36.421195,0,0,0,0,0,0,0,10.559985,42.30054,71.197717,56.196987,8.0377329,0,0,0,0,0,0,0,0,0,1.1406591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,247.77006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.847423,79.45229,72.079788,20.180942,0,0,0,0,0,0,0,0,7.0871777,117.78704,242.74308,161.66472,36.492548,0,0,0,0,0,0,0,10.580673,42.38341,71.3372,56.307083,8.0534796,0,0,0,0,0,0,0,0,0,1.1428938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,248.02414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.865725,79.533767,72.153705,20.201638,0,0,0,0,0,0,0,0,7.0944455,117.90783,242.99201,161.83051,36.52997,0,0,0,0,0,0,0,10.591523,42.426874,71.410355,56.364824,8.0617383,0,0,0,0,0,0,0,0,0,1.1440658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,248.27819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.884025,79.615233,72.227612,20.22233,0,0,0,0,0,0,0,0,7.1017123,118.0286,243.2409,161.99627,36.567388,0,0,0,0,0,0,0,10.602372,42.470332,71.4835,56.422559,8.0699959,0,0,0,0,0,0,0,0,0,1.1452376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,248.53225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.902325,79.6967,72.301519,20.243023,0,0,0,0,0,0,0,0,7.1089792,118.14938,243.4898,162.16203,36.604806,0,0,0,0,0,0,0,10.613221,42.51379,71.556646,56.480294,8.0782536,0,0,0,0,0,0,0,0,0,1.1464095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,248.7863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.920625,79.778167,72.375426,20.263715,0,0,0,0,0,0,0,0,7.1162461,118.27015,243.7387,162.3278,36.642223,0,0,0,0,0,0,0,10.62407,42.557247,71.629792,56.538028,8.0865112,0,0,0,0,0,0,0,0,0,1.1475814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,249.04035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.938925,79.859633,72.449333,20.284408,0,0,0,0,0,0,0,0,7.1235129,118.39092,243.9876,162.49356,36.679641,0,0,0,0,0,0,0,10.634919,42.600705,71.702937,56.595763,8.0947689,0,0,0,0,0,0,0,0,0,1.1487532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,249.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.957224,79.9411,72.52324,20.3051,0,0,0,0,0,0,0,0,7.1307798,118.5117,244.23649,162.65932,36.717059,0,0,0,0,0,0,0,10.645768,42.644163,71.776083,56.653497,8.1030265,0,0,0,0,0,0,0,0,0,1.1499251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,249.54845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.975524,80.022566,72.597148,20.325793,0,0,0,0,0,0,0,0,7.1380466,118.63247,244.48539,162.82508,36.754476,0,0,0,0,0,0,0,10.656617,42.687621,71.849229,56.711232,8.1112842,0,0,0,0,0,0,0,0,0,1.151097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,249.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.993824,80.104033,72.671055,20.346486,0,0,0,0,0,0,0,0,7.1453135,118.75324,244.73429,162.99085,36.791894,0,0,0,0,0,0,0,10.667466,42.731079,71.922375,56.768966,8.1195418,0,0,0,0,0,0,0,0,0,1.1522688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,250.05655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.012124,80.185499,72.744962,20.367178,0,0,0,0,0,0,0,0,7.1525803,118.87402,244.98318,163.15661,36.829312,0,0,0,0,0,0,0,10.678315,42.774537,71.99552,56.826701,8.1277995,0,0,0,0,0,0,0,0,0,1.1534407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,250.31061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.030424,80.266966,72.818869,20.387871,0,0,0,0,0,0,0,0,7.1598472,118.99479,245.23208,163.32237,36.866729,0,0,0,0,0,0,0,10.689164,42.817995,72.068666,56.884436,8.1360571,0,0,0,0,0,0,0,0,0,1.1546126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,250.56466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.048724,80.348433,72.892776,20.408563,0,0,0,0,0,0,0,0,7.167114,119.11556,245.48098,163.48814,36.904147,0,0,0,0,0,0,0,10.700012,42.861453,72.141812,56.94217,8.1443148,0,0,0,0,0,0,0,0,0,1.1557845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,250.81871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.067024,80.429899,72.966683,20.429256,0,0,0,0,0,0,0,0,7.1743809,119.23633,245.72988,163.6539,36.941565,0,0,0,0,0,0,0,10.710861,42.904911,72.214958,56.999905,8.1525724,0,0,0,0,0,0,0,0,0,1.1569563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,251.07276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.085324,80.511366,73.04059,20.449948,0,0,0,0,0,0,0,0,7.1816477,119.35711,245.97877,163.81966,36.978983,0,0,0,0,0,0,0,10.72171,42.948369,72.288103,57.057639,8.1608301,0,0,0,0,0,0,0,0,0,1.1581282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,251.32681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.103624,80.592832,73.114498,20.470641,0,0,0,0,0,0,0,0,7.1889146,119.47788,246.22767,163.98543,37.0164,0,0,0,0,0,0,0,10.732559,42.991827,72.361249,57.115374,8.1690877,0,0,0,0,0,0,0,0,0,1.1593001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,251.58086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.121923,80.674299,73.188405,20.491334,0,0,0,0,0,0,0,0,7.1961814,119.59865,246.47657,164.15119,37.053818,0,0,0,0,0,0,0,10.743408,43.035285,72.434395,57.173109,8.1773454,0,0,0,0,0,0,0,0,0,1.1604719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,251.83492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.140223,80.755765,73.262312,20.512026,0,0,0,0,0,0,0,0,7.2034483,119.71943,246.72546,164.31695,37.091236,0,0,0,0,0,0,0,10.754257,43.078742,72.507541,57.230843,8.185603,0,0,0,0,0,0,0,0,0,1.1616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,252.08897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.158523,80.837232,73.336219,20.532719,0,0,0,0,0,0,0,0,7.2107151,119.8402,246.97436,164.48272,37.128653,0,0,0,0,0,0,0,10.765106,43.1222,72.580686,57.288578,8.1938607,0,0,0,0,0,0,0,0,0,1.1628157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
