Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa)
2393,204.86501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.171097,42.603328,47.494805,0,0,0,0,0,0,14.760218,121.4888,177.18227,36.250706,0,0,0,0,0,0,4.5350028,16.756181,0,0,0,0,0,0,0,0
2394,204.84645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.169994,42.599468,47.490502,0,0,0,0,0,0,14.758881,121.4778,177.16622,36.247422,0,0,0,0,0,0,4.5345919,16.754662,0,0,0,0,0,0,0,0
2395,204.82789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.168892,42.595608,47.486199,0,0,0,0,0,0,14.757543,121.46679,177.15016,36.244137,0,0,0,0,0,0,4.534181,16.753144,0,0,0,0,0,0,0,0
2396,204.80933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.167789,42.591748,47.481896,0,0,0,0,0,0,14.756206,121.45578,177.13411,36.240853,0,0,0,0,0,0,4.5337701,16.751626,0,0,0,0,0,0,0,0
2397,204.79077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.166686,42.587888,47.477593,0,0,0,0,0,0,14.754869,121.44478,177.11806,36.237569,0,0,0,0,0,0,4.5333593,16.750108,0,0,0,0,0,0,0,0
2398,204.77221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.165584,42.584028,47.47329,0,0,0,0,0,0,14.753531,121.43377,177.10201,36.234284,0,0,0,0,0,0,4.5329484,16.74859,0,0,0,0,0,0,0,0
2399,204.75365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.164481,42.580168,47.468987,0,0,0,0,0,0,14.752194,121.42276,177.08595,36.231,0,0,0,0,0,0,4.5325375,16.747072,0,0,0,0,0,0,0,0
2400,204.73508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.163378,42.576308,47.464684,0,0,0,0,0,0,14.750857,121.41176,177.0699,36.227716,0,0,0,0,0,0,4.5321266,16.745554,0,0,0,0,0,0,0,0
2401,204.71652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.162276,42.572448,47.460381,0,0,0,0,0,0,14.74952,121.40075,177.05385,36.224431,0,0,0,0,0,0,4.5317158,16.744036,0,0,0,0,0,0,0,0
2402,204.69796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.161173,42.568589,47.456078,0,0,0,0,0,0,14.748182,121.38974,177.03779,36.221147,0,0,0,0,0,0,4.5313049,16.742518,0,0,0,0,0,0,0,0
2403,204.6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16007,42.564729,47.451775,0,0,0,0,0,0,14.746845,121.37873,177.02174,36.217863,0,0,0,0,0,0,4.530894,16.740999,0,0,0,0,0,0,0,0
2404,204.66084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.158967,42.560869,47.447472,0,0,0,0,0,0,14.745508,121.36773,177.00569,36.214578,0,0,0,0,0,0,4.5304831,16.739481,0,0,0,0,0,0,0,0
2405,204.64228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.157865,42.557009,47.443169,0,0,0,0,0,0,14.74417,121.35672,176.98964,36.211294,0,0,0,0,0,0,4.5300723,16.737963,0,0,0,0,0,0,0,0
2406,204.62372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.156762,42.553149,47.438866,0,0,0,0,0,0,14.742833,121.34571,176.97358,36.20801,0,0,0,0,0,0,4.5296614,16.736445,0,0,0,0,0,0,0,0
2407,204.60516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.155659,42.549289,47.434563,0,0,0,0,0,0,14.741496,121.33471,176.95753,36.204725,0,0,0,0,0,0,4.5292505,16.734927,0,0,0,0,0,0,0,0
2408,204.5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.154557,42.545429,47.43026,0,0,0,0,0,0,14.740159,121.3237,176.94148,36.201441,0,0,0,0,0,0,4.5288396,16.733409,0,0,0,0,0,0,0,0
2409,204.56804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.153454,42.541569,47.425956,0,0,0,0,0,0,14.738821,121.31269,176.92542,36.198157,0,0,0,0,0,0,4.5284288,16.731891,0,0,0,0,0,0,0,0
2410,204.54948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.152351,42.537709,47.421653,0,0,0,0,0,0,14.737484,121.30169,176.90937,36.194872,0,0,0,0,0,0,4.5280179,16.730373,0,0,0,0,0,0,0,0
2411,204.53091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.151248,42.53385,47.41735,0,0,0,0,0,0,14.736147,121.29068,176.89332,36.191588,0,0,0,0,0,0,4.527607,16.728854,0,0,0,0,0,0,0,0
2412,204.51235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.150146,42.52999,47.413047,0,0,0,0,0,0,14.734809,121.27967,176.87727,36.188304,0,0,0,0,0,0,4.5271961,16.727336,0,0,0,0,0,0,0,0
2413,204.49379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.149043,42.52613,47.408744,0,0,0,0,0,0,14.733472,121.26866,176.86121,36.185019,0,0,0,0,0,0,4.5267853,16.725818,0,0,0,0,0,0,0,0
2414,204.47523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14794,42.52227,47.404441,0,0,0,0,0,0,14.732135,121.25766,176.84516,36.181735,0,0,0,0,0,0,4.5263744,16.7243,0,0,0,0,0,0,0,0
2415,204.45667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.146838,42.51841,47.400138,0,0,0,0,0,0,14.730798,121.24665,176.82911,36.178451,0,0,0,0,0,0,4.5259635,16.722782,0,0,0,0,0,0,0,0
2416,204.43811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.145735,42.51455,47.395835,0,0,0,0,0,0,14.72946,121.23564,176.81305,36.175166,0,0,0,0,0,0,4.5255526,16.721264,0,0,0,0,0,0,0,0
2417,204.41955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.144632,42.51069,47.391532,0,0,0,0,0,0,14.728123,121.22464,176.797,36.171882,0,0,0,0,0,0,4.5251418,16.719746,0,0,0,0,0,0,0,0
2418,204.40099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.143529,42.50683,47.387229,0,0,0,0,0,0,14.726786,121.21363,176.78095,36.168598,0,0,0,0,0,0,4.5247309,16.718228,0,0,0,0,0,0,0,0
2419,204.38243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.142427,42.50297,47.382926,0,0,0,0,0,0,14.725448,121.20262,176.7649,36.165313,0,0,0,0,0,0,4.52432,16.716709,0,0,0,0,0,0,0,0
2420,204.36387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.141324,42.499111,47.378623,0,0,0,0,0,0,14.724111,121.19162,176.74884,36.162029,0,0,0,0,0,0,4.5239091,16.715191,0,0,0,0,0,0,0,0
2421,204.34531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.140221,42.495251,47.37432,0,0,0,0,0,0,14.722774,121.18061,176.73279,36.158745,0,0,0,0,0,0,4.5234983,16.713673,0,0,0,0,0,0,0,0
2422,204.32675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.139119,42.491391,47.370017,0,0,0,0,0,0,14.721437,121.1696,176.71674,36.15546,0,0,0,0,0,0,4.5230874,16.712155,0,0,0,0,0,0,0,0
2423,204.31419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.138373,42.48878,47.367106,0,0,0,0,0,0,14.720532,121.16216,176.70588,36.153239,0,0,0,0,0,0,4.5228095,16.711128,0,0,0,0,0,0,0,0
2424,204.30164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.137627,42.48617,47.364196,0,0,0,0,0,0,14.719628,121.15471,176.69502,36.151018,0,0,0,0,0,0,4.5225316,16.710102,0,0,0,0,0,0,0,0
2425,204.28908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.136881,42.483559,47.361286,0,0,0,0,0,0,14.718723,121.14727,176.68417,36.148796,0,0,0,0,0,0,4.5222537,16.709075,0,0,0,0,0,0,0,0
2426,204.27653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.136135,42.480948,47.358375,0,0,0,0,0,0,14.717819,121.13982,176.67331,36.146575,0,0,0,0,0,0,4.5219758,16.708048,0,0,0,0,0,0,0,0
2427,204.26398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.13539,42.478338,47.355465,0,0,0,0,0,0,14.716914,121.13238,176.66245,36.144353,0,0,0,0,0,0,4.5216979,16.707021,0,0,0,0,0,0,0,0
2428,204.25142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.134644,42.475727,47.352554,0,0,0,0,0,0,14.71601,121.12493,176.65159,36.142132,0,0,0,0,0,0,4.52142,16.705994,0,0,0,0,0,0,0,0
2429,204.23887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.133898,42.473116,47.349644,0,0,0,0,0,0,14.715105,121.11749,176.64074,36.139911,0,0,0,0,0,0,4.5211421,16.704968,0,0,0,0,0,0,0,0
2430,204.22632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.133152,42.470506,47.346734,0,0,0,0,0,0,14.714201,121.11005,176.62988,36.137689,0,0,0,0,0,0,4.5208642,16.703941,0,0,0,0,0,0,0,0
2431,204.21376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.132406,42.467895,47.343823,0,0,0,0,0,0,14.713296,121.1026,176.61902,36.135468,0,0,0,0,0,0,4.5205863,16.702914,0,0,0,0,0,0,0,0
2432,204.20121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.13166,42.465284,47.340913,0,0,0,0,0,0,14.712392,121.09516,176.60816,36.133247,0,0,0,0,0,0,4.5203084,16.701887,0,0,0,0,0,0,0,0
2433,204.18865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.130915,42.462674,47.338002,0,0,0,0,0,0,14.711487,121.08771,176.59731,36.131025,0,0,0,0,0,0,4.5200305,16.70086,0,0,0,0,0,0,0,0
2434,204.1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.130169,42.460063,47.335092,0,0,0,0,0,0,14.710583,121.08027,176.58645,36.128804,0,0,0,0,0,0,4.5197527,16.699834,0,0,0,0,0,0,0,0
2435,204.16355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.129423,42.457452,47.332182,0,0,0,0,0,0,14.709678,121.07282,176.57559,36.126582,0,0,0,0,0,0,4.5194748,16.698807,0,0,0,0,0,0,0,0
2436,204.15099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.128677,42.454842,47.329271,0,0,0,0,0,0,14.708774,121.06538,176.56473,36.124361,0,0,0,0,0,0,4.5191969,16.69778,0,0,0,0,0,0,0,0
2437,204.13844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.127931,42.452231,47.326361,0,0,0,0,0,0,14.707869,121.05793,176.55388,36.12214,0,0,0,0,0,0,4.518919,16.696753,0,0,0,0,0,0,0,0
2438,204.12589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.127185,42.44962,47.32345,0,0,0,0,0,0,14.706965,121.05049,176.54302,36.119918,0,0,0,0,0,0,4.5186411,16.695727,0,0,0,0,0,0,0,0
2439,204.11333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12644,42.44701,47.32054,0,0,0,0,0,0,14.706061,121.04304,176.53216,36.117697,0,0,0,0,0,0,4.5183632,16.6947,0,0,0,0,0,0,0,0
2440,204.10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.125694,42.444399,47.31763,0,0,0,0,0,0,14.705156,121.0356,176.5213,36.115476,0,0,0,0,0,0,4.5180853,16.693673,0,0,0,0,0,0,0,0
2441,204.08822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.124948,42.441789,47.314719,0,0,0,0,0,0,14.704252,121.02815,176.51045,36.113254,0,0,0,0,0,0,4.5178074,16.692646,0,0,0,0,0,0,0,0
2442,204.07567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.124202,42.439178,47.311809,0,0,0,0,0,0,14.703347,121.02071,176.49959,36.111033,0,0,0,0,0,0,4.5175295,16.691619,0,0,0,0,0,0,0,0
2443,204.06312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.123456,42.436567,47.308899,0,0,0,0,0,0,14.702443,121.01327,176.48873,36.108811,0,0,0,0,0,0,4.5172516,16.690593,0,0,0,0,0,0,0,0
2444,204.05056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.122711,42.433957,47.305988,0,0,0,0,0,0,14.701538,121.00582,176.47788,36.10659,0,0,0,0,0,0,4.5169737,16.689566,0,0,0,0,0,0,0,0
2445,204.03801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.121965,42.431346,47.303078,0,0,0,0,0,0,14.700634,120.99838,176.46702,36.104369,0,0,0,0,0,0,4.5166958,16.688539,0,0,0,0,0,0,0,0
2446,204.02546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.121219,42.428735,47.300167,0,0,0,0,0,0,14.699729,120.99093,176.45616,36.102147,0,0,0,0,0,0,4.5164179,16.687512,0,0,0,0,0,0,0,0
2447,204.0129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.120473,42.426125,47.297257,0,0,0,0,0,0,14.698825,120.98349,176.4453,36.099926,0,0,0,0,0,0,4.51614,16.686485,0,0,0,0,0,0,0,0
2448,204.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.119727,42.423514,47.294347,0,0,0,0,0,0,14.69792,120.97604,176.43445,36.097705,0,0,0,0,0,0,4.5158621,16.685459,0,0,0,0,0,0,0,0
2449,203.98779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.118981,42.420903,47.291436,0,0,0,0,0,0,14.697016,120.9686,176.42359,36.095483,0,0,0,0,0,0,4.5155842,16.684432,0,0,0,0,0,0,0,0
2450,203.97524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.118236,42.418293,47.288526,0,0,0,0,0,0,14.696111,120.96115,176.41273,36.093262,0,0,0,0,0,0,4.5153063,16.683405,0,0,0,0,0,0,0,0
2451,203.96269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.11749,42.415682,47.285615,0,0,0,0,0,0,14.695207,120.95371,176.40187,36.09104,0,0,0,0,0,0,4.5150284,16.682378,0,0,0,0,0,0,0,0
2452,203.95013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.116744,42.413071,47.282705,0,0,0,0,0,0,14.694302,120.94626,176.39102,36.088819,0,0,0,0,0,0,4.5147505,16.681352,0,0,0,0,0,0,0,0
2453,203.93758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.115998,42.410461,47.279795,0,0,0,0,0,0,14.693398,120.93882,176.38016,36.086598,0,0,0,0,0,0,4.5144726,16.680325,0,0,0,0,0,0,0,0
2454,203.92503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.115252,42.40785,47.276884,0,0,0,0,0,0,14.692493,120.93138,176.3693,36.084376,0,0,0,0,0,0,4.5141947,16.679298,0,0,0,0,0,0,0,0
2455,203.91247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.114507,42.405239,47.273974,0,0,0,0,0,0,14.691589,120.92393,176.35844,36.082155,0,0,0,0,0,0,4.5139168,16.678271,0,0,0,0,0,0,0,0
2456,203.89992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.113761,42.402629,47.271063,0,0,0,0,0,0,14.690684,120.91649,176.34759,36.079934,0,0,0,0,0,0,4.5136389,16.677244,0,0,0,0,0,0,0,0
2457,203.88736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.113015,42.400018,47.268153,0,0,0,0,0,0,14.68978,120.90904,176.33673,36.077712,0,0,0,0,0,0,4.513361,16.676218,0,0,0,0,0,0,0,0
2458,203.87481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.112269,42.397407,47.265243,0,0,0,0,0,0,14.688875,120.9016,176.32587,36.075491,0,0,0,0,0,0,4.5130831,16.675191,0,0,0,0,0,0,0,0
2459,203.86226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.111523,42.394797,47.262332,0,0,0,0,0,0,14.687971,120.89415,176.31501,36.073269,0,0,0,0,0,0,4.5128052,16.674164,0,0,0,0,0,0,0,0
2460,203.8497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.110777,42.392186,47.259422,0,0,0,0,0,0,14.687066,120.88671,176.30416,36.071048,0,0,0,0,0,0,4.5125273,16.673137,0,0,0,0,0,0,0,0
2461,203.83715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.110032,42.389575,47.256511,0,0,0,0,0,0,14.686162,120.87926,176.2933,36.068827,0,0,0,0,0,0,4.5122494,16.67211,0,0,0,0,0,0,0,0
2462,203.8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.109286,42.386965,47.253601,0,0,0,0,0,0,14.685258,120.87182,176.28244,36.066605,0,0,0,0,0,0,4.5119716,16.671084,0,0,0,0,0,0,0,0
2463,203.81204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.10854,42.384354,47.250691,0,0,0,0,0,0,14.684353,120.86437,176.27158,36.064384,0,0,0,0,0,0,4.5116937,16.670057,0,0,0,0,0,0,0,0
2464,203.79949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.107794,42.381744,47.24778,0,0,0,0,0,0,14.683449,120.85693,176.26073,36.062163,0,0,0,0,0,0,4.5114158,16.66903,0,0,0,0,0,0,0,0
2465,203.78693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.107048,42.379133,47.24487,0,0,0,0,0,0,14.682544,120.84948,176.24987,36.059941,0,0,0,0,0,0,4.5111379,16.668003,0,0,0,0,0,0,0,0
2466,203.77438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.106302,42.376522,47.24196,0,0,0,0,0,0,14.68164,120.84204,176.23901,36.05772,0,0,0,0,0,0,4.51086,16.666977,0,0,0,0,0,0,0,0
2467,203.76183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.105557,42.373912,47.239049,0,0,0,0,0,0,14.680735,120.8346,176.22816,36.055498,0,0,0,0,0,0,4.5105821,16.66595,0,0,0,0,0,0,0,0
2468,203.74927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.104811,42.371301,47.236139,0,0,0,0,0,0,14.679831,120.82715,176.2173,36.053277,0,0,0,0,0,0,4.5103042,16.664923,0,0,0,0,0,0,0,0
2469,203.73672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.104065,42.36869,47.233228,0,0,0,0,0,0,14.678926,120.81971,176.20644,36.051056,0,0,0,0,0,0,4.5100263,16.663896,0,0,0,0,0,0,0,0
2470,203.72417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.103319,42.36608,47.230318,0,0,0,0,0,0,14.678022,120.81226,176.19558,36.048834,0,0,0,0,0,0,4.5097484,16.662869,0,0,0,0,0,0,0,0
2471,203.71161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.102573,42.363469,47.227408,0,0,0,0,0,0,14.677117,120.80482,176.18473,36.046613,0,0,0,0,0,0,4.5094705,16.661843,0,0,0,0,0,0,0,0
2472,203.69906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.101828,42.360858,47.224497,0,0,0,0,0,0,14.676213,120.79737,176.17387,36.044392,0,0,0,0,0,0,4.5091926,16.660816,0,0,0,0,0,0,0,0
2473,203.6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.101082,42.358248,47.221587,0,0,0,0,0,0,14.675308,120.78993,176.16301,36.04217,0,0,0,0,0,0,4.5089147,16.659789,0,0,0,0,0,0,0,0
2474,203.67395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.100336,42.355637,47.218676,0,0,0,0,0,0,14.674404,120.78248,176.15215,36.039949,0,0,0,0,0,0,4.5086368,16.658762,0,0,0,0,0,0,0,0
2475,203.6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09959,42.353026,47.215766,0,0,0,0,0,0,14.673499,120.77504,176.1413,36.037727,0,0,0,0,0,0,4.5083589,16.657735,0,0,0,0,0,0,0,0
2476,203.64884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.098844,42.350416,47.212856,0,0,0,0,0,0,14.672595,120.76759,176.13044,36.035506,0,0,0,0,0,0,4.508081,16.656709,0,0,0,0,0,0,0,0
2477,203.63629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.098098,42.347805,47.209945,0,0,0,0,0,0,14.67169,120.76015,176.11958,36.033285,0,0,0,0,0,0,4.5078031,16.655682,0,0,0,0,0,0,0,0
2478,203.62374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.097353,42.345194,47.207035,0,0,0,0,0,0,14.670786,120.7527,176.10872,36.031063,0,0,0,0,0,0,4.5075252,16.654655,0,0,0,0,0,0,0,0
2479,203.61118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.096607,42.342584,47.204124,0,0,0,0,0,0,14.669881,120.74526,176.09787,36.028842,0,0,0,0,0,0,4.5072473,16.653628,0,0,0,0,0,0,0,0
2480,203.59863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.095861,42.339973,47.201214,0,0,0,0,0,0,14.668977,120.73782,176.08701,36.026621,0,0,0,0,0,0,4.5069694,16.652601,0,0,0,0,0,0,0,0
2481,203.58607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.095115,42.337362,47.198304,0,0,0,0,0,0,14.668072,120.73037,176.07615,36.024399,0,0,0,0,0,0,4.5066915,16.651575,0,0,0,0,0,0,0,0
2482,203.57352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.094369,42.334752,47.195393,0,0,0,0,0,0,14.667168,120.72293,176.06529,36.022178,0,0,0,0,0,0,4.5064136,16.650548,0,0,0,0,0,0,0,0
2483,203.56097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.093624,42.332141,47.192483,0,0,0,0,0,0,14.666263,120.71548,176.05444,36.019956,0,0,0,0,0,0,4.5061357,16.649521,0,0,0,0,0,0,0,0
2484,203.54841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.092878,42.32953,47.189572,0,0,0,0,0,0,14.665359,120.70804,176.04358,36.017735,0,0,0,0,0,0,4.5058578,16.648494,0,0,0,0,0,0,0,0
2485,203.53586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.092132,42.32692,47.186662,0,0,0,0,0,0,14.664455,120.70059,176.03272,36.015514,0,0,0,0,0,0,4.5055799,16.647468,0,0,0,0,0,0,0,0
2486,203.52331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.091386,42.324309,47.183752,0,0,0,0,0,0,14.66355,120.69315,176.02186,36.013292,0,0,0,0,0,0,4.505302,16.646441,0,0,0,0,0,0,0,0
2487,203.51075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09064,42.321699,47.180841,0,0,0,0,0,0,14.662646,120.6857,176.01101,36.011071,0,0,0,0,0,0,4.5050241,16.645414,0,0,0,0,0,0,0,0
2488,203.4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.089894,42.319088,47.177931,0,0,0,0,0,0,14.661741,120.67826,176.00015,36.00885,0,0,0,0,0,0,4.5047462,16.644387,0,0,0,0,0,0,0,0
2489,203.48564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.089149,42.316477,47.175021,0,0,0,0,0,0,14.660837,120.67081,175.98929,36.006628,0,0,0,0,0,0,4.5044683,16.64336,0,0,0,0,0,0,0,0
2490,203.47309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.088403,42.313867,47.17211,0,0,0,0,0,0,14.659932,120.66337,175.97844,36.004407,0,0,0,0,0,0,4.5041905,16.642334,0,0,0,0,0,0,0,0
2491,203.46054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.087657,42.311256,47.1692,0,0,0,0,0,0,14.659028,120.65592,175.96758,36.002185,0,0,0,0,0,0,4.5039126,16.641307,0,0,0,0,0,0,0,0
2492,203.44798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.086911,42.308645,47.166289,0,0,0,0,0,0,14.658123,120.64848,175.95672,35.999964,0,0,0,0,0,0,4.5036347,16.64028,0,0,0,0,0,0,0,0
2493,203.43543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.086165,42.306035,47.163379,0,0,0,0,0,0,14.657219,120.64104,175.94586,35.997743,0,0,0,0,0,0,4.5033568,16.639253,0,0,0,0,0,0,0,0
2494,203.42288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.085419,42.303424,47.160469,0,0,0,0,0,0,14.656314,120.63359,175.93501,35.995521,0,0,0,0,0,0,4.5030789,16.638226,0,0,0,0,0,0,0,0
2495,203.41032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.084674,42.300813,47.157558,0,0,0,0,0,0,14.65541,120.62615,175.92415,35.9933,0,0,0,0,0,0,4.502801,16.6372,0,0,0,0,0,0,0,0
2496,203.39777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.083928,42.298203,47.154648,0,0,0,0,0,0,14.654505,120.6187,175.91329,35.991079,0,0,0,0,0,0,4.5025231,16.636173,0,0,0,0,0,0,0,0
2497,203.38521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.083182,42.295592,47.151737,0,0,0,0,0,0,14.653601,120.61126,175.90243,35.988857,0,0,0,0,0,0,4.5022452,16.635146,0,0,0,0,0,0,0,0
2498,203.37266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.082436,42.292981,47.148827,0,0,0,0,0,0,14.652696,120.60381,175.89158,35.986636,0,0,0,0,0,0,4.5019673,16.634119,0,0,0,0,0,0,0,0
2499,203.36011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08169,42.290371,47.145917,0,0,0,0,0,0,14.651792,120.59637,175.88072,35.984414,0,0,0,0,0,0,4.5016894,16.633093,0,0,0,0,0,0,0,0
