Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
4422,230.19696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6544371,26.656834,33.463518,7.0890623,0,0,0,0,0,0,0,0,65.421691,204.9188,35.784312,0.69568452,0,0,0,0,0,0,12.947229,0.23195954,0,0,0,0,0,0,0,0,0
4423,229.8516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6504547,26.616841,33.413313,7.0784267,0,0,0,0,0,0,0,0,65.323541,204.61136,35.730626,0.6946408,0,0,0,0,0,0,12.927804,0.23161154,0,0,0,0,0,0,0,0,0
4424,229.50624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6464723,26.576849,33.363109,7.0677912,0,0,0,0,0,0,0,0,65.22539,204.30393,35.676939,0.69359709,0,0,0,0,0,0,12.90838,0.23126354,0,0,0,0,0,0,0,0,0
4425,229.16088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6424899,26.536856,33.312904,7.0571556,0,0,0,0,0,0,0,0,65.12724,203.99649,35.623253,0.69255337,0,0,0,0,0,0,12.888955,0.23091553,0,0,0,0,0,0,0,0,0
4426,228.81552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6385076,26.496864,33.2627,7.0465201,0,0,0,0,0,0,0,0,65.029089,203.68906,35.569567,0.69150965,0,0,0,0,0,0,12.869531,0.23056753,0,0,0,0,0,0,0,0,0
4427,228.47016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6345252,26.456871,33.212495,7.0358845,0,0,0,0,0,0,0,0,64.930938,203.38162,35.51588,0.69046593,0,0,0,0,0,0,12.850106,0.23021953,0,0,0,0,0,0,0,0,0
4428,228.12481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6305428,26.416878,33.162291,7.025249,0,0,0,0,0,0,0,0,64.832788,203.07419,35.462194,0.68942221,0,0,0,0,0,0,12.830682,0.22987152,0,0,0,0,0,0,0,0,0
4429,227.77945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6265604,26.376886,33.112086,7.0146134,0,0,0,0,0,0,0,0,64.734637,202.76675,35.408508,0.68837849,0,0,0,0,0,0,12.811258,0.22952352,0,0,0,0,0,0,0,0,0
4430,227.43409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.622578,26.336893,33.061882,7.0039779,0,0,0,0,0,0,0,0,64.636487,202.45932,35.354821,0.68733477,0,0,0,0,0,0,12.791833,0.22917552,0,0,0,0,0,0,0,0,0
4431,227.08873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6185956,26.296901,33.011677,6.9933423,0,0,0,0,0,0,0,0,64.538336,202.15188,35.301135,0.68629106,0,0,0,0,0,0,12.772409,0.22882751,0,0,0,0,0,0,0,0,0
4432,226.74337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6146132,26.256908,32.961473,6.9827068,0,0,0,0,0,0,0,0,64.440186,201.84445,35.247449,0.68524734,0,0,0,0,0,0,12.752984,0.22847951,0,0,0,0,0,0,0,0,0
4433,226.39801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6106308,26.216915,32.911268,6.9720712,0,0,0,0,0,0,0,0,64.342035,201.53701,35.193762,0.68420362,0,0,0,0,0,0,12.73356,0.22813151,0,0,0,0,0,0,0,0,0
4434,226.05265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6066485,26.176923,32.861064,6.9614357,0,0,0,0,0,0,0,0,64.243884,201.22958,35.140076,0.6831599,0,0,0,0,0,0,12.714136,0.2277835,0,0,0,0,0,0,0,0,0
4435,225.70729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6026661,26.13693,32.810859,6.9508001,0,0,0,0,0,0,0,0,64.145734,200.92215,35.08639,0.68211618,0,0,0,0,0,0,12.694711,0.2274355,0,0,0,0,0,0,0,0,0
4436,225.36193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5986837,26.096938,32.760655,6.9401646,0,0,0,0,0,0,0,0,64.047583,200.61471,35.032703,0.68107246,0,0,0,0,0,0,12.675287,0.2270875,0,0,0,0,0,0,0,0,0
4437,225.01658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5947013,26.056945,32.71045,6.929529,0,0,0,0,0,0,0,0,63.949433,200.30728,34.979017,0.68002874,0,0,0,0,0,0,12.655862,0.22673949,0,0,0,0,0,0,0,0,0
4438,224.67122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5907189,26.016952,32.660246,6.9188935,0,0,0,0,0,0,0,0,63.851282,199.99984,34.925331,0.67898503,0,0,0,0,0,0,12.636438,0.22639149,0,0,0,0,0,0,0,0,0
4439,224.32586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5867365,25.97696,32.610041,6.908258,0,0,0,0,0,0,0,0,63.753132,199.69241,34.871644,0.67794131,0,0,0,0,0,0,12.617014,0.22604349,0,0,0,0,0,0,0,0,0
4440,223.9805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5827541,25.936967,32.559837,6.8976224,0,0,0,0,0,0,0,0,63.654981,199.38497,34.817958,0.67689759,0,0,0,0,0,0,12.597589,0.22569548,0,0,0,0,0,0,0,0,0
4441,223.63514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5787717,25.896975,32.509632,6.8869869,0,0,0,0,0,0,0,0,63.55683,199.07754,34.764272,0.67585387,0,0,0,0,0,0,12.578165,0.22534748,0,0,0,0,0,0,0,0,0
4442,223.28978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5747894,25.856982,32.459428,6.8763513,0,0,0,0,0,0,0,0,63.45868,198.7701,34.710585,0.67481015,0,0,0,0,0,0,12.55874,0.22499948,0,0,0,0,0,0,0,0,0
4443,222.94442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570807,25.816989,32.409223,6.8657158,0,0,0,0,0,0,0,0,63.360529,198.46267,34.656899,0.67376643,0,0,0,0,0,0,12.539316,0.22465147,0,0,0,0,0,0,0,0,0
4444,222.59906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5668246,25.776997,32.359019,6.8550802,0,0,0,0,0,0,0,0,63.262379,198.15523,34.603213,0.67272271,0,0,0,0,0,0,12.519891,0.22430347,0,0,0,0,0,0,0,0,0
4445,222.2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5628422,25.737004,32.308814,6.8444447,0,0,0,0,0,0,0,0,63.164228,197.8478,34.549526,0.671679,0,0,0,0,0,0,12.500467,0.22395547,0,0,0,0,0,0,0,0,0
4446,221.90835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5588598,25.697012,32.25861,6.8338091,0,0,0,0,0,0,0,0,63.066078,197.54036,34.49584,0.67063528,0,0,0,0,0,0,12.481043,0.22360746,0,0,0,0,0,0,0,0,0
4447,221.56299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5548774,25.657019,32.208405,6.8231736,0,0,0,0,0,0,0,0,62.967927,197.23293,34.442154,0.66959156,0,0,0,0,0,0,12.461618,0.22325946,0,0,0,0,0,0,0,0,0
4448,221.21763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.550895,25.617026,32.158201,6.812538,0,0,0,0,0,0,0,0,62.869776,196.92549,34.388467,0.66854784,0,0,0,0,0,0,12.442194,0.22291146,0,0,0,0,0,0,0,0,0
4449,220.87227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5469126,25.577034,32.107996,6.8019025,0,0,0,0,0,0,0,0,62.771626,196.61806,34.334781,0.66750412,0,0,0,0,0,0,12.422769,0.22256345,0,0,0,0,0,0,0,0,0
4450,220.52691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5429303,25.537041,32.057792,6.7912669,0,0,0,0,0,0,0,0,62.673475,196.31063,34.281095,0.6664604,0,0,0,0,0,0,12.403345,0.22221545,0,0,0,0,0,0,0,0,0
4451,220.18155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5389479,25.497049,32.007587,6.7806314,0,0,0,0,0,0,0,0,62.575325,196.00319,34.227408,0.66541668,0,0,0,0,0,0,12.383921,0.22186745,0,0,0,0,0,0,0,0,0
4452,219.83619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5349655,25.457056,31.957383,6.7699958,0,0,0,0,0,0,0,0,62.477174,195.69576,34.173722,0.66437297,0,0,0,0,0,0,12.364496,0.22151944,0,0,0,0,0,0,0,0,0
4453,219.49083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5309831,25.417063,31.907178,6.7593603,0,0,0,0,0,0,0,0,62.379024,195.38832,34.120036,0.66332925,0,0,0,0,0,0,12.345072,0.22117144,0,0,0,0,0,0,0,0,0
4454,219.14547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5270007,25.377071,31.856974,6.7487247,0,0,0,0,0,0,0,0,62.280873,195.08089,34.066349,0.66228553,0,0,0,0,0,0,12.325647,0.22082344,0,0,0,0,0,0,0,0,0
4455,218.80012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5230183,25.337078,31.806769,6.7380892,0,0,0,0,0,0,0,0,62.182722,194.77345,34.012663,0.66124181,0,0,0,0,0,0,12.306223,0.22047543,0,0,0,0,0,0,0,0,0
4456,218.45476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5190359,25.297086,31.756565,6.7274536,0,0,0,0,0,0,0,0,62.084572,194.46602,33.958977,0.66019809,0,0,0,0,0,0,12.286799,0.22012743,0,0,0,0,0,0,0,0,0
4457,218.1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5150535,25.257093,31.70636,6.7168181,0,0,0,0,0,0,0,0,61.986421,194.15858,33.90529,0.65915437,0,0,0,0,0,0,12.267374,0.21977943,0,0,0,0,0,0,0,0,0
4458,217.76404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5110712,25.2171,31.656156,6.7061825,0,0,0,0,0,0,0,0,61.888271,193.85115,33.851604,0.65811065,0,0,0,0,0,0,12.24795,0.21943142,0,0,0,0,0,0,0,0,0
4459,217.41868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5070888,25.177108,31.605951,6.695547,0,0,0,0,0,0,0,0,61.79012,193.54371,33.797918,0.65706694,0,0,0,0,0,0,12.228525,0.21908342,0,0,0,0,0,0,0,0,0
4460,217.07332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5031064,25.137115,31.555747,6.6849115,0,0,0,0,0,0,0,0,61.69197,193.23628,33.744231,0.65602322,0,0,0,0,0,0,12.209101,0.21873542,0,0,0,0,0,0,0,0,0
4461,216.72796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.499124,25.097123,31.505542,6.6742759,0,0,0,0,0,0,0,0,61.593819,192.92884,33.690545,0.6549795,0,0,0,0,0,0,12.189676,0.21838742,0,0,0,0,0,0,0,0,0
4462,216.3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4951416,25.05713,31.455338,6.6636404,0,0,0,0,0,0,0,0,61.495668,192.62141,33.636859,0.65393578,0,0,0,0,0,0,12.170252,0.21803941,0,0,0,0,0,0,0,0,0
4463,216.03724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4911592,25.017137,31.405133,6.6530048,0,0,0,0,0,0,0,0,61.397518,192.31397,33.583172,0.65289206,0,0,0,0,0,0,12.150828,0.21769141,0,0,0,0,0,0,0,0,0
4464,215.69189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4871768,24.977145,31.354929,6.6423693,0,0,0,0,0,0,0,0,61.299367,192.00654,33.529486,0.65184834,0,0,0,0,0,0,12.131403,0.21734341,0,0,0,0,0,0,0,0,0
4465,215.34653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4831944,24.937152,31.304724,6.6317337,0,0,0,0,0,0,0,0,61.201217,191.6991,33.4758,0.65080462,0,0,0,0,0,0,12.111979,0.2169954,0,0,0,0,0,0,0,0,0
4466,215.00117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4792121,24.89716,31.25452,6.6210982,0,0,0,0,0,0,0,0,61.103066,191.39167,33.422113,0.64976091,0,0,0,0,0,0,12.092554,0.2166474,0,0,0,0,0,0,0,0,0
4467,214.65581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4752297,24.857167,31.204315,6.6104626,0,0,0,0,0,0,0,0,61.004916,191.08424,33.368427,0.64871719,0,0,0,0,0,0,12.07313,0.2162994,0,0,0,0,0,0,0,0,0
4468,214.31045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4712473,24.817174,31.154111,6.5998271,0,0,0,0,0,0,0,0,60.906765,190.7768,33.314741,0.64767347,0,0,0,0,0,0,12.053706,0.21595139,0,0,0,0,0,0,0,0,0
4469,213.96509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4672649,24.777182,31.103906,6.5891915,0,0,0,0,0,0,0,0,60.808614,190.46937,33.261054,0.64662975,0,0,0,0,0,0,12.034281,0.21560339,0,0,0,0,0,0,0,0,0
4470,213.61973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4632825,24.737189,31.053702,6.578556,0,0,0,0,0,0,0,0,60.710464,190.16193,33.207368,0.64558603,0,0,0,0,0,0,12.014857,0.21525539,0,0,0,0,0,0,0,0,0
4471,213.27437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4593001,24.697197,31.003497,6.5679204,0,0,0,0,0,0,0,0,60.612313,189.8545,33.153682,0.64454231,0,0,0,0,0,0,11.995432,0.21490738,0,0,0,0,0,0,0,0,0
4472,212.92901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4553177,24.657204,30.953293,6.5572849,0,0,0,0,0,0,0,0,60.514163,189.54706,33.099995,0.64349859,0,0,0,0,0,0,11.976008,0.21455938,0,0,0,0,0,0,0,0,0
4473,212.58366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4513353,24.617211,30.903088,6.5466493,0,0,0,0,0,0,0,0,60.416012,189.23963,33.046309,0.64245488,0,0,0,0,0,0,11.956584,0.21421138,0,0,0,0,0,0,0,0,0
4474,212.2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.447353,24.577219,30.852884,6.5360138,0,0,0,0,0,0,0,0,60.317862,188.93219,32.992623,0.64141116,0,0,0,0,0,0,11.937159,0.21386337,0,0,0,0,0,0,0,0,0
4475,211.89294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4433706,24.537226,30.802679,6.5253782,0,0,0,0,0,0,0,0,60.219711,188.62476,32.938936,0.64036744,0,0,0,0,0,0,11.917735,0.21351537,0,0,0,0,0,0,0,0,0
4476,211.54758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4393882,24.497234,30.752475,6.5147427,0,0,0,0,0,0,0,0,60.12156,188.31732,32.88525,0.63932372,0,0,0,0,0,0,11.89831,0.21316737,0,0,0,0,0,0,0,0,0
4477,211.20222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4354058,24.457241,30.70227,6.5041071,0,0,0,0,0,0,0,0,60.02341,188.00989,32.831564,0.63828,0,0,0,0,0,0,11.878886,0.21281936,0,0,0,0,0,0,0,0,0
4478,210.85686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4314234,24.417248,30.652066,6.4934716,0,0,0,0,0,0,0,0,59.925259,187.70245,32.777877,0.63723628,0,0,0,0,0,0,11.859461,0.21247136,0,0,0,0,0,0,0,0,0
4479,210.5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427441,24.377256,30.601861,6.482836,0,0,0,0,0,0,0,0,59.827109,187.39502,32.724191,0.63619256,0,0,0,0,0,0,11.840037,0.21212336,0,0,0,0,0,0,0,0,0
4480,210.16614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4234586,24.337263,30.551657,6.4722005,0,0,0,0,0,0,0,0,59.728958,187.08758,32.670505,0.63514885,0,0,0,0,0,0,11.820613,0.21177535,0,0,0,0,0,0,0,0,0
4481,209.82078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4194762,24.297271,30.501452,6.4615649,0,0,0,0,0,0,0,0,59.630808,186.78015,32.616818,0.63410513,0,0,0,0,0,0,11.801188,0.21142735,0,0,0,0,0,0,0,0,0
4482,209.47543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4154939,24.257278,30.451248,6.4509294,0,0,0,0,0,0,0,0,59.532657,186.47272,32.563132,0.63306141,0,0,0,0,0,0,11.781764,0.21107935,0,0,0,0,0,0,0,0,0
4483,209.13007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4115115,24.217285,30.401043,6.4402939,0,0,0,0,0,0,0,0,59.434506,186.16528,32.509446,0.63201769,0,0,0,0,0,0,11.762339,0.21073134,0,0,0,0,0,0,0,0,0
4484,208.78471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4075291,24.177293,30.350839,6.4296583,0,0,0,0,0,0,0,0,59.336356,185.85785,32.455759,0.63097397,0,0,0,0,0,0,11.742915,0.21038334,0,0,0,0,0,0,0,0,0
4485,208.43935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4035467,24.1373,30.300634,6.4190228,0,0,0,0,0,0,0,0,59.238205,185.55041,32.402073,0.62993025,0,0,0,0,0,0,11.723491,0.21003534,0,0,0,0,0,0,0,0,0
4486,208.09399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3995643,24.097308,30.25043,6.4083872,0,0,0,0,0,0,0,0,59.140055,185.24298,32.348387,0.62888653,0,0,0,0,0,0,11.704066,0.20968733,0,0,0,0,0,0,0,0,0
4487,207.74863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3955819,24.057315,30.200225,6.3977517,0,0,0,0,0,0,0,0,59.041904,184.93554,32.2947,0.62784282,0,0,0,0,0,0,11.684642,0.20933933,0,0,0,0,0,0,0,0,0
4488,207.40327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3915995,24.017322,30.150021,6.3871161,0,0,0,0,0,0,0,0,58.943754,184.62811,32.241014,0.6267991,0,0,0,0,0,0,11.665217,0.20899133,0,0,0,0,0,0,0,0,0
4489,207.05791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3876171,23.97733,30.099816,6.3764806,0,0,0,0,0,0,0,0,58.845603,184.32067,32.187328,0.62575538,0,0,0,0,0,0,11.645793,0.20864332,0,0,0,0,0,0,0,0,0
4490,206.71255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3836348,23.937337,30.049611,6.365845,0,0,0,0,0,0,0,0,58.747452,184.01324,32.133641,0.62471166,0,0,0,0,0,0,11.626369,0.20829532,0,0,0,0,0,0,0,0,0
4491,206.3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3796524,23.897345,29.999407,6.3552095,0,0,0,0,0,0,0,0,58.649302,183.7058,32.079955,0.62366794,0,0,0,0,0,0,11.606944,0.20794732,0,0,0,0,0,0,0,0,0
4492,206.02184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37567,23.857352,29.949202,6.3445739,0,0,0,0,0,0,0,0,58.551151,183.39837,32.026269,0.62262422,0,0,0,0,0,0,11.58752,0.20759931,0,0,0,0,0,0,0,0,0
4493,205.67648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3716876,23.817359,29.898998,6.3339384,0,0,0,0,0,0,0,0,58.453001,183.09093,31.972582,0.6215805,0,0,0,0,0,0,11.568095,0.20725131,0,0,0,0,0,0,0,0,0
4494,205.33112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3677052,23.777367,29.848793,6.3233028,0,0,0,0,0,0,0,0,58.35485,182.7835,31.918896,0.62053679,0,0,0,0,0,0,11.548671,0.20690331,0,0,0,0,0,0,0,0,0
4495,204.98576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3637228,23.737374,29.798589,6.3126673,0,0,0,0,0,0,0,0,58.2567,182.47606,31.86521,0.61949307,0,0,0,0,0,0,11.529246,0.2065553,0,0,0,0,0,0,0,0,0
4496,204.6404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3597404,23.697382,29.748384,6.3020317,0,0,0,0,0,0,0,0,58.158549,182.16863,31.811523,0.61844935,0,0,0,0,0,0,11.509822,0.2062073,0,0,0,0,0,0,0,0,0
4497,204.29504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.355758,23.657389,29.69818,6.2913962,0,0,0,0,0,0,0,0,58.060398,181.86119,31.757837,0.61740563,0,0,0,0,0,0,11.490398,0.2058593,0,0,0,0,0,0,0,0,0
4498,203.94968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3517757,23.617396,29.647975,6.2807606,0,0,0,0,0,0,0,0,57.962248,181.55376,31.704151,0.61636191,0,0,0,0,0,0,11.470973,0.20551129,0,0,0,0,0,0,0,0,0
4499,203.60432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3477933,23.577404,29.597771,6.2701251,0,0,0,0,0,0,0,0,57.864097,181.24633,31.650464,0.61531819,0,0,0,0,0,0,11.451549,0.20516329,0,0,0,0,0,0,0,0,0
4500,203.25896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3438109,23.537411,29.547566,6.2594895,0,0,0,0,0,0,0,0,57.765947,180.93889,31.596778,0.61427447,0,0,0,0,0,0,11.432124,0.20481529,0,0,0,0,0,0,0,0,0
4501,202.91361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3398285,23.497419,29.497362,6.248854,0,0,0,0,0,0,0,0,57.667796,180.63146,31.543092,0.61323076,0,0,0,0,0,0,11.4127,0.20446728,0,0,0,0,0,0,0,0,0
4502,202.56825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3358461,23.457426,29.447157,6.2382184,0,0,0,0,0,0,0,0,57.569646,180.32402,31.489405,0.61218704,0,0,0,0,0,0,11.393276,0.20411928,0,0,0,0,0,0,0,0,0
4503,202.22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3318637,23.417433,29.396953,6.2275829,0,0,0,0,0,0,0,0,57.471495,180.01659,31.435719,0.61114332,0,0,0,0,0,0,11.373851,0.20377128,0,0,0,0,0,0,0,0,0
4504,201.87753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3278813,23.377441,29.346748,6.2169474,0,0,0,0,0,0,0,0,57.373344,179.70915,31.382033,0.6100996,0,0,0,0,0,0,11.354427,0.20342327,0,0,0,0,0,0,0,0,0
4505,201.53217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3238989,23.337448,29.296544,6.2063118,0,0,0,0,0,0,0,0,57.275194,179.40172,31.328346,0.60905588,0,0,0,0,0,0,11.335002,0.20307527,0,0,0,0,0,0,0,0,0
