Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa)
4332,323.82811,0,0,0,0,0,0,0,0,6.3173036,68.898017,106.55638,17.699815,0,0,0,0,38.329329,256.20675,336.5656,28.530235,0,0,0,0,22.845783,104.76983,59.064964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,323.56606,0,0,0,0,0,0,0,0,6.3121915,68.842263,106.47015,17.685492,0,0,0,0,38.298312,255.99942,336.29325,28.507148,0,0,0,0,22.827295,104.68504,59.017167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,323.30401,0,0,0,0,0,0,0,0,6.3070795,68.78651,106.38393,17.671168,0,0,0,0,38.267295,255.79209,336.02089,28.484061,0,0,0,0,22.808808,104.60026,58.969371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,323.04196,0,0,0,0,0,0,0,0,6.3019674,68.730756,106.2977,17.656845,0,0,0,0,38.236278,255.58477,335.74853,28.460974,0,0,0,0,22.790321,104.51548,58.921574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,322.77991,0,0,0,0,0,0,0,0,6.2968553,68.675002,106.21147,17.642522,0,0,0,0,38.205261,255.37744,335.47618,28.437886,0,0,0,0,22.771834,104.4307,58.873778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,322.51787,0,0,0,0,0,0,0,0,6.2917432,68.619249,106.12524,17.628199,0,0,0,0,38.174244,255.17011,335.20382,28.414799,0,0,0,0,22.753346,104.34592,58.825981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,322.25582,0,0,0,0,0,0,0,0,6.2866311,68.563495,106.03902,17.613876,0,0,0,0,38.143228,254.96278,334.93147,28.391712,0,0,0,0,22.734859,104.26114,58.778185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,321.99377,0,0,0,0,0,0,0,0,6.281519,68.507741,105.95279,17.599553,0,0,0,0,38.112211,254.75546,334.65911,28.368625,0,0,0,0,22.716372,104.17635,58.730388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,321.73172,0,0,0,0,0,0,0,0,6.2764069,68.451988,105.86656,17.58523,0,0,0,0,38.081194,254.54813,334.38676,28.345538,0,0,0,0,22.697885,104.09157,58.682592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,321.46967,0,0,0,0,0,0,0,0,6.2712949,68.396234,105.78033,17.570907,0,0,0,0,38.050177,254.3408,334.1144,28.32245,0,0,0,0,22.679397,104.00679,58.634795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,321.20763,0,0,0,0,0,0,0,0,6.2661828,68.340481,105.69411,17.556584,0,0,0,0,38.01916,254.13347,333.84205,28.299363,0,0,0,0,22.66091,103.92201,58.586999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,320.94558,0,0,0,0,0,0,0,0,6.2610707,68.284727,105.60788,17.542261,0,0,0,0,37.988143,253.92615,333.56969,28.276276,0,0,0,0,22.642423,103.83723,58.539202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,320.68353,0,0,0,0,0,0,0,0,6.2559586,68.228973,105.52165,17.527938,0,0,0,0,37.957126,253.71882,333.29734,28.253189,0,0,0,0,22.623935,103.75245,58.491406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,320.42148,0,0,0,0,0,0,0,0,6.2508465,68.17322,105.43542,17.513615,0,0,0,0,37.92611,253.51149,333.02498,28.230101,0,0,0,0,22.605448,103.66766,58.443609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,320.15943,0,0,0,0,0,0,0,0,6.2457344,68.117466,105.3492,17.499292,0,0,0,0,37.895093,253.30416,332.75262,28.207014,0,0,0,0,22.586961,103.58288,58.395813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,319.89738,0,0,0,0,0,0,0,0,6.2406223,68.061712,105.26297,17.484969,0,0,0,0,37.864076,253.09684,332.48027,28.183927,0,0,0,0,22.568474,103.4981,58.348016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,319.63534,0,0,0,0,0,0,0,0,6.2355103,68.005959,105.17674,17.470646,0,0,0,0,37.833059,252.88951,332.20791,28.16084,0,0,0,0,22.549986,103.41332,58.30022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,319.37329,0,0,0,0,0,0,0,0,6.2303982,67.950205,105.09051,17.456323,0,0,0,0,37.802042,252.68218,331.93556,28.137753,0,0,0,0,22.531499,103.32854,58.252423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,319.11124,0,0,0,0,0,0,0,0,6.2252861,67.894452,105.00429,17.442,0,0,0,0,37.771025,252.47485,331.6632,28.114665,0,0,0,0,22.513012,103.24375,58.204626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,318.84919,0,0,0,0,0,0,0,0,6.220174,67.838698,104.91806,17.427677,0,0,0,0,37.740009,252.26753,331.39085,28.091578,0,0,0,0,22.494525,103.15897,58.15683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,318.58714,0,0,0,0,0,0,0,0,6.2150619,67.782944,104.83183,17.413354,0,0,0,0,37.708992,252.0602,331.11849,28.068491,0,0,0,0,22.476037,103.07419,58.109033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,318.3251,0,0,0,0,0,0,0,0,6.2099498,67.727191,104.7456,17.399031,0,0,0,0,37.677975,251.85287,330.84614,28.045404,0,0,0,0,22.45755,102.98941,58.061237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,318.06305,0,0,0,0,0,0,0,0,6.2048377,67.671437,104.65938,17.384708,0,0,0,0,37.646958,251.64554,330.57378,28.022316,0,0,0,0,22.439063,102.90463,58.01344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,317.801,0,0,0,0,0,0,0,0,6.1997257,67.615683,104.57315,17.370385,0,0,0,0,37.615941,251.43822,330.30143,27.999229,0,0,0,0,22.420576,102.81985,57.965644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,317.53895,0,0,0,0,0,0,0,0,6.1946136,67.55993,104.48692,17.356062,0,0,0,0,37.584924,251.23089,330.02907,27.976142,0,0,0,0,22.402088,102.73506,57.917847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,317.2769,0,0,0,0,0,0,0,0,6.1895015,67.504176,104.40069,17.341739,0,0,0,0,37.553907,251.02356,329.75671,27.953055,0,0,0,0,22.383601,102.65028,57.870051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,317.01486,0,0,0,0,0,0,0,0,6.1843894,67.448423,104.31447,17.327416,0,0,0,0,37.522891,250.81623,329.48436,27.929967,0,0,0,0,22.365114,102.5655,57.822254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,316.75281,0,0,0,0,0,0,0,0,6.1792773,67.392669,104.22824,17.313093,0,0,0,0,37.491874,250.60891,329.212,27.90688,0,0,0,0,22.346627,102.48072,57.774458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,316.49073,0,0,0,0,0,0,0,0,6.1741646,67.336909,104.142,17.298768,0,0,0,0,37.460853,250.40155,328.93962,27.88379,0,0,0,0,22.328137,102.39593,57.726656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,315.94248,0,0,0,0,0,0,0,0,6.1634692,67.220262,103.9616,17.268801,0,0,0,0,37.39596,249.96779,328.3698,27.835488,0,0,0,0,22.289459,102.21855,57.626657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,315.39422,0,0,0,0,0,0,0,0,6.1527738,67.103615,103.78119,17.238835,0,0,0,0,37.331067,249.53402,327.79998,27.787185,0,0,0,0,22.25078,102.04117,57.526657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,314.84597,0,0,0,0,0,0,0,0,6.1420784,66.986968,103.60079,17.208869,0,0,0,0,37.266174,249.10025,327.23016,27.738882,0,0,0,0,22.212101,101.86379,57.426658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,314.29772,0,0,0,0,0,0,0,0,6.1313829,66.870321,103.42039,17.178902,0,0,0,0,37.201282,248.66649,326.66034,27.690579,0,0,0,0,22.173422,101.68641,57.326659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,313.74947,0,0,0,0,0,0,0,0,6.1206875,66.753674,103.23998,17.148936,0,0,0,0,37.136389,248.23272,326.09053,27.642277,0,0,0,0,22.134744,101.50903,57.22666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,313.20121,0,0,0,0,0,0,0,0,6.1099921,66.637028,103.05958,17.118969,0,0,0,0,37.071496,247.79895,325.52071,27.593974,0,0,0,0,22.096065,101.33165,57.126661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,312.65296,0,0,0,0,0,0,0,0,6.0992966,66.520381,102.87917,17.089003,0,0,0,0,37.006603,247.36518,324.95089,27.545671,0,0,0,0,22.057386,101.15427,57.026662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,312.10471,0,0,0,0,0,0,0,0,6.0886012,66.403734,102.69877,17.059036,0,0,0,0,36.94171,246.93142,324.38107,27.497368,0,0,0,0,22.018707,100.97689,56.926662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,311.55645,0,0,0,0,0,0,0,0,6.0779058,66.287087,102.51837,17.02907,0,0,0,0,36.876817,246.49765,323.81125,27.449066,0,0,0,0,21.980029,100.79951,56.826663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,311.0082,0,0,0,0,0,0,0,0,6.0672104,66.17044,102.33796,16.999103,0,0,0,0,36.811924,246.06388,323.24144,27.400763,0,0,0,0,21.94135,100.62213,56.726664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,310.45995,0,0,0,0,0,0,0,0,6.0565149,66.053793,102.15756,16.969137,0,0,0,0,36.747031,245.63011,322.67162,27.35246,0,0,0,0,21.902671,100.44476,56.626665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,309.9117,0,0,0,0,0,0,0,0,6.0458195,65.937146,101.97715,16.939171,0,0,0,0,36.682138,245.19635,322.1018,27.304158,0,0,0,0,21.863992,100.26738,56.526666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,309.36344,0,0,0,0,0,0,0,0,6.0351241,65.820499,101.79675,16.909204,0,0,0,0,36.617245,244.76258,321.53198,27.255855,0,0,0,0,21.825314,100.09,56.426667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,308.81519,0,0,0,0,0,0,0,0,6.0244286,65.703853,101.61635,16.879238,0,0,0,0,36.552352,244.32881,320.96216,27.207552,0,0,0,0,21.786635,99.912618,56.326667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,308.26694,0,0,0,0,0,0,0,0,6.0137332,65.587206,101.43594,16.849271,0,0,0,0,36.487459,243.89504,320.39235,27.159249,0,0,0,0,21.747956,99.735239,56.226668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,307.71868,0,0,0,0,0,0,0,0,6.0030378,65.470559,101.25554,16.819305,0,0,0,0,36.422566,243.46128,319.82253,27.110947,0,0,0,0,21.709277,99.55786,56.126669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,307.17043,0,0,0,0,0,0,0,0,5.9923424,65.353912,101.07513,16.789338,0,0,0,0,36.357673,243.02751,319.25271,27.062644,0,0,0,0,21.670599,99.380481,56.02667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,306.62218,0,0,0,0,0,0,0,0,5.9816469,65.237265,100.89473,16.759372,0,0,0,0,36.29278,242.59374,318.68289,27.014341,0,0,0,0,21.63192,99.203101,55.926671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,306.07392,0,0,0,0,0,0,0,0,5.9709515,65.120618,100.71433,16.729406,0,0,0,0,36.227887,242.15997,318.11308,26.966038,0,0,0,0,21.593241,99.025722,55.826672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,305.52567,0,0,0,0,0,0,0,0,5.9602561,65.003971,100.53392,16.699439,0,0,0,0,36.162994,241.72621,317.54326,26.917736,0,0,0,0,21.554562,98.848343,55.726673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,304.97742,0,0,0,0,0,0,0,0,5.9495607,64.887324,100.35352,16.669473,0,0,0,0,36.098101,241.29244,316.97344,26.869433,0,0,0,0,21.515884,98.670964,55.626673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,304.42917,0,0,0,0,0,0,0,0,5.9388652,64.770677,100.17312,16.639506,0,0,0,0,36.033208,240.85867,316.40362,26.82113,0,0,0,0,21.477205,98.493585,55.526674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,303.88091,0,0,0,0,0,0,0,0,5.9281698,64.654031,99.992712,16.60954,0,0,0,0,35.968315,240.4249,315.8338,26.772827,0,0,0,0,21.438526,98.316205,55.426675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,303.33266,0,0,0,0,0,0,0,0,5.9174744,64.537384,99.812308,16.579573,0,0,0,0,35.903422,239.99114,315.26399,26.724525,0,0,0,0,21.399847,98.138826,55.326676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,302.78441,0,0,0,0,0,0,0,0,5.9067789,64.420737,99.631904,16.549607,0,0,0,0,35.838529,239.55737,314.69417,26.676222,0,0,0,0,21.361168,97.961447,55.226677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,302.23615,0,0,0,0,0,0,0,0,5.8960835,64.30409,99.4515,16.51964,0,0,0,0,35.773636,239.1236,314.12435,26.627919,0,0,0,0,21.32249,97.784068,55.126678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,301.6879,0,0,0,0,0,0,0,0,5.8853881,64.187443,99.271096,16.489674,0,0,0,0,35.708743,238.68983,313.55453,26.579616,0,0,0,0,21.283811,97.606689,55.026678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,301.13965,0,0,0,0,0,0,0,0,5.8746927,64.070796,99.090692,16.459708,0,0,0,0,35.64385,238.25607,312.98471,26.531314,0,0,0,0,21.245132,97.42931,54.926679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,300.5914,0,0,0,0,0,0,0,0,5.8639972,63.954149,98.910288,16.429741,0,0,0,0,35.578957,237.8223,312.4149,26.483011,0,0,0,0,21.206453,97.25193,54.82668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,300.04314,0,0,0,0,0,0,0,0,5.8533018,63.837502,98.729884,16.399775,0,0,0,0,35.514064,237.38853,311.84508,26.434708,0,0,0,0,21.167775,97.074551,54.726681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,299.49489,0,0,0,0,0,0,0,0,5.8426064,63.720856,98.549481,16.369808,0,0,0,0,35.449171,236.95476,311.27526,26.386405,0,0,0,0,21.129096,96.897172,54.626682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,298.94664,0,0,0,0,0,0,0,0,5.8319109,63.604209,98.369077,16.339842,0,0,0,0,35.384278,236.521,310.70544,26.338103,0,0,0,0,21.090417,96.719793,54.526683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,298.39838,0,0,0,0,0,0,0,0,5.8212155,63.487562,98.188673,16.309875,0,0,0,0,35.319386,236.08723,310.13562,26.2898,0,0,0,0,21.051738,96.542414,54.426683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,297.85013,0,0,0,0,0,0,0,0,5.8105201,63.370915,98.008269,16.279909,0,0,0,0,35.254493,235.65346,309.56581,26.241497,0,0,0,0,21.01306,96.365034,54.326684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,297.30188,0,0,0,0,0,0,0,0,5.7998247,63.254268,97.827865,16.249943,0,0,0,0,35.1896,235.21969,308.99599,26.193194,0,0,0,0,20.974381,96.187655,54.226685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,296.75363,0,0,0,0,0,0,0,0,5.7891292,63.137621,97.647461,16.219976,0,0,0,0,35.124707,234.78593,308.42617,26.144892,0,0,0,0,20.935702,96.010276,54.126686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,296.20537,0,0,0,0,0,0,0,0,5.7784338,63.020974,97.467057,16.19001,0,0,0,0,35.059814,234.35216,307.85635,26.096589,0,0,0,0,20.897023,95.832897,54.026687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,295.65712,0,0,0,0,0,0,0,0,5.7677384,62.904327,97.286653,16.160043,0,0,0,0,34.994921,233.91839,307.28653,26.048286,0,0,0,0,20.858345,95.655518,53.926688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,295.10887,0,0,0,0,0,0,0,0,5.7570429,62.78768,97.10625,16.130077,0,0,0,0,34.930028,233.48462,306.71672,25.999984,0,0,0,0,20.819666,95.478139,53.826688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,294.56061,0,0,0,0,0,0,0,0,5.7463475,62.671034,96.925846,16.10011,0,0,0,0,34.865135,233.05086,306.1469,25.951681,0,0,0,0,20.780987,95.300759,53.726689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,294.01236,0,0,0,0,0,0,0,0,5.7356521,62.554387,96.745442,16.070144,0,0,0,0,34.800242,232.61709,305.57708,25.903378,0,0,0,0,20.742308,95.12338,53.62669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,293.46411,0,0,0,0,0,0,0,0,5.7249567,62.43774,96.565038,16.040177,0,0,0,0,34.735349,232.18332,305.00726,25.855075,0,0,0,0,20.70363,94.946001,53.526691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,292.91585,0,0,0,0,0,0,0,0,5.7142612,62.321093,96.384634,16.010211,0,0,0,0,34.670456,231.74955,304.43744,25.806773,0,0,0,0,20.664951,94.768622,53.426692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,292.3676,0,0,0,0,0,0,0,0,5.7035658,62.204446,96.20423,15.980245,0,0,0,0,34.605563,231.31579,303.86763,25.75847,0,0,0,0,20.626272,94.591243,53.326693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,291.81935,0,0,0,0,0,0,0,0,5.6928704,62.087799,96.023826,15.950278,0,0,0,0,34.54067,230.88202,303.29781,25.710167,0,0,0,0,20.587593,94.413864,53.226693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,291.2711,0,0,0,0,0,0,0,0,5.682175,61.971152,95.843422,15.920312,0,0,0,0,34.475777,230.44825,302.72799,25.661864,0,0,0,0,20.548915,94.236484,53.126694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,290.72284,0,0,0,0,0,0,0,0,5.6714795,61.854505,95.663018,15.890345,0,0,0,0,34.410884,230.01448,302.15817,25.613562,0,0,0,0,20.510236,94.059105,53.026695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,290.17459,0,0,0,0,0,0,0,0,5.6607841,61.737859,95.482615,15.860379,0,0,0,0,34.345991,229.58072,301.58835,25.565259,0,0,0,0,20.471557,93.881726,52.926696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,289.62634,0,0,0,0,0,0,0,0,5.6500887,61.621212,95.302211,15.830412,0,0,0,0,34.281098,229.14695,301.01854,25.516956,0,0,0,0,20.432878,93.704347,52.826697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,289.07808,0,0,0,0,0,0,0,0,5.6393932,61.504565,95.121807,15.800446,0,0,0,0,34.216205,228.71318,300.44872,25.468653,0,0,0,0,20.3942,93.526968,52.726698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,288.52983,0,0,0,0,0,0,0,0,5.6286978,61.387918,94.941403,15.77048,0,0,0,0,34.151312,228.27941,299.8789,25.420351,0,0,0,0,20.355521,93.349588,52.626699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,287.98158,0,0,0,0,0,0,0,0,5.6180024,61.271271,94.760999,15.740513,0,0,0,0,34.086419,227.84565,299.30908,25.372048,0,0,0,0,20.316842,93.172209,52.526699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,287.43333,0,0,0,0,0,0,0,0,5.607307,61.154624,94.580595,15.710547,0,0,0,0,34.021526,227.41188,298.73926,25.323745,0,0,0,0,20.278163,92.99483,52.4267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,286.88507,0,0,0,0,0,0,0,0,5.5966115,61.037977,94.400191,15.68058,0,0,0,0,33.956633,226.97811,298.16945,25.275442,0,0,0,0,20.239485,92.817451,52.326701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,286.33682,0,0,0,0,0,0,0,0,5.5859161,60.92133,94.219787,15.650614,0,0,0,0,33.89174,226.54434,297.59963,25.22714,0,0,0,0,20.200806,92.640072,52.226702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,285.78857,0,0,0,0,0,0,0,0,5.5752207,60.804683,94.039384,15.620647,0,0,0,0,33.826847,226.11058,297.02981,25.178837,0,0,0,0,20.162127,92.462693,52.126703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,285.24031,0,0,0,0,0,0,0,0,5.5645252,60.688037,93.85898,15.590681,0,0,0,0,33.761954,225.67681,296.45999,25.130534,0,0,0,0,20.123448,92.285313,52.026704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,284.69206,0,0,0,0,0,0,0,0,5.5538298,60.57139,93.678576,15.560714,0,0,0,0,33.697061,225.24304,295.89017,25.082231,0,0,0,0,20.08477,92.107934,51.926704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,284.14381,0,0,0,0,0,0,0,0,5.5431344,60.454743,93.498172,15.530748,0,0,0,0,33.632168,224.80927,295.32036,25.033929,0,0,0,0,20.046091,91.930555,51.826705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,283.59555,0,0,0,0,0,0,0,0,5.532439,60.338096,93.317768,15.500782,0,0,0,0,33.567275,224.37551,294.75054,24.985626,0,0,0,0,20.007412,91.753176,51.726706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,283.0473,0,0,0,0,0,0,0,0,5.5217435,60.221449,93.137364,15.470815,0,0,0,0,33.502382,223.94174,294.18072,24.937323,0,0,0,0,19.968733,91.575797,51.626707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,282.49905,0,0,0,0,0,0,0,0,5.5110481,60.104802,92.95696,15.440849,0,0,0,0,33.437489,223.50797,293.6109,24.88902,0,0,0,0,19.930055,91.398417,51.526708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,281.9508,0,0,0,0,0,0,0,0,5.5003527,59.988155,92.776556,15.410882,0,0,0,0,33.372597,223.0742,293.04108,24.840718,0,0,0,0,19.891376,91.221038,51.426709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,281.40254,0,0,0,0,0,0,0,0,5.4896573,59.871508,92.596152,15.380916,0,0,0,0,33.307704,222.64044,292.47127,24.792415,0,0,0,0,19.852697,91.043659,51.326709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,280.85429,0,0,0,0,0,0,0,0,5.4789618,59.754862,92.415749,15.350949,0,0,0,0,33.242811,222.20667,291.90145,24.744112,0,0,0,0,19.814018,90.86628,51.22671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,280.30604,0,0,0,0,0,0,0,0,5.4682664,59.638215,92.235345,15.320983,0,0,0,0,33.177918,221.7729,291.33163,24.69581,0,0,0,0,19.77534,90.688901,51.126711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,279.75778,0,0,0,0,0,0,0,0,5.457571,59.521568,92.054941,15.291016,0,0,0,0,33.113025,221.33913,290.76181,24.647507,0,0,0,0,19.736661,90.511522,51.026712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,279.20953,0,0,0,0,0,0,0,0,5.4468755,59.404921,91.874537,15.26105,0,0,0,0,33.048132,220.90537,290.19199,24.599204,0,0,0,0,19.697982,90.334142,50.926713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,278.66128,0,0,0,0,0,0,0,0,5.4361801,59.288274,91.694133,15.231084,0,0,0,0,32.983239,220.4716,289.62218,24.550901,0,0,0,0,19.659303,90.156763,50.826714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,278.11303,0,0,0,0,0,0,0,0,5.4254847,59.171627,91.513729,15.201117,0,0,0,0,32.918346,220.03783,289.05236,24.502599,0,0,0,0,19.620625,89.979384,50.726714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,277.56477,0,0,0,0,0,0,0,0,5.4147893,59.05498,91.333325,15.171151,0,0,0,0,32.853453,219.60406,288.48254,24.454296,0,0,0,0,19.581946,89.802005,50.626715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,277.01652,0,0,0,0,0,0,0,0,5.4040938,58.938333,91.152921,15.141184,0,0,0,0,32.78856,219.1703,287.91272,24.405993,0,0,0,0,19.543267,89.624626,50.526716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
