Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa)
4362,154.92939,0,0,0,0,7.5672695,1.0054326,0,0,0,57.357962,10.762571,0,0,0,0,0,0,1.0605337
4363,154.34739,0,0,0,0,7.5388426,1.0016556,0,0,0,57.142493,10.722141,0,0,0,0,0,0,1.0565498
4364,153.76539,0,0,0,0,7.5104157,0.99787868,0,0,0,56.927025,10.681711,0,0,0,0,0,0,1.0525658
4365,153.18338,0,0,0,0,7.4819888,0.99410171,0,0,0,56.711556,10.64128,0,0,0,0,0,0,1.0485818
4366,152.60138,0,0,0,0,7.4535619,0.99032474,0,0,0,56.496088,10.60085,0,0,0,0,0,0,1.0445979
4367,152.01938,0,0,0,0,7.4251351,0.98654778,0,0,0,56.280619,10.56042,0,0,0,0,0,0,1.0406139
4368,151.43738,0,0,0,0,7.3967082,0.98277081,0,0,0,56.065151,10.51999,0,0,0,0,0,0,1.03663
4369,150.85538,0,0,0,0,7.3682813,0.97899385,0,0,0,55.849682,10.479559,0,0,0,0,0,0,1.032646
4370,150.27338,0,0,0,0,7.3398544,0.97521688,0,0,0,55.634214,10.439129,0,0,0,0,0,0,1.0286621
4371,149.69138,0,0,0,0,7.3114275,0.97143991,0,0,0,55.418745,10.398699,0,0,0,0,0,0,1.0246781
4372,149.10938,0,0,0,0,7.2830006,0.96766295,0,0,0,55.203277,10.358269,0,0,0,0,0,0,1.0206941
4373,148.52737,0,0,0,0,7.2545737,0.96388598,0,0,0,54.987808,10.317839,0,0,0,0,0,0,1.0167102
4374,147.94537,0,0,0,0,7.2261468,0.96010902,0,0,0,54.77234,10.277408,0,0,0,0,0,0,1.0127262
4375,147.36337,0,0,0,0,7.19772,0.95633205,0,0,0,54.556871,10.236978,0,0,0,0,0,0,1.0087423
4376,146.78137,0,0,0,0,7.1692931,0.95255508,0,0,0,54.341403,10.196548,0,0,0,0,0,0,1.0047583
4377,146.19937,0,0,0,0,7.1408662,0.94877812,0,0,0,54.125934,10.156118,0,0,0,0,0,0,1.0007744
4378,145.61737,0,0,0,0,7.1124393,0.94500115,0,0,0,53.910466,10.115687,0,0,0,0,0,0,0.99679041
4379,145.03537,0,0,0,0,7.0840124,0.94122418,0,0,0,53.694997,10.075257,0,0,0,0,0,0,0.99280645
4380,144.45337,0,0,0,0,7.0555855,0.93744722,0,0,0,53.479529,10.034827,0,0,0,0,0,0,0.98882249
4381,143.87136,0,0,0,0,7.0271586,0.93367025,0,0,0,53.26406,9.9943967,0,0,0,0,0,0,0.98483854
4382,143.28936,0,0,0,0,6.9987317,0.92989329,0,0,0,53.048591,9.9539665,0,0,0,0,0,0,0.98085458
4383,142.70736,0,0,0,0,6.9703048,0.92611632,0,0,0,52.833123,9.9135363,0,0,0,0,0,0,0.97687062
4384,142.12536,0,0,0,0,6.941878,0.92233935,0,0,0,52.617654,9.8731061,0,0,0,0,0,0,0.97288667
4385,141.54336,0,0,0,0,6.9134511,0.91856239,0,0,0,52.402186,9.8326758,0,0,0,0,0,0,0.96890271
4386,140.96136,0,0,0,0,6.8850242,0.91478542,0,0,0,52.186717,9.7922456,0,0,0,0,0,0,0.96491875
4387,140.37936,0,0,0,0,6.8565973,0.91100846,0,0,0,51.971249,9.7518154,0,0,0,0,0,0,0.9609348
4388,139.79736,0,0,0,0,6.8281704,0.90723149,0,0,0,51.75578,9.7113852,0,0,0,0,0,0,0.95695084
4389,139.21535,0,0,0,0,6.7997435,0.90345452,0,0,0,51.540312,9.6709549,0,0,0,0,0,0,0.95296688
4390,138.63335,0,0,0,0,6.7713166,0.89967756,0,0,0,51.324843,9.6305247,0,0,0,0,0,0,0.94898293
4391,138.05135,0,0,0,0,6.7428897,0.89590059,0,0,0,51.109375,9.5900945,0,0,0,0,0,0,0.94499897
4392,137.46935,0,0,0,0,6.7144628,0.89212362,0,0,0,50.893906,9.5496643,0,0,0,0,0,0,0.94101501
4393,136.88735,0,0,0,0,6.686036,0.88834666,0,0,0,50.678438,9.509234,0,0,0,0,0,0,0.93703106
4394,136.30535,0,0,0,0,6.6576091,0.88456969,0,0,0,50.462969,9.4688038,0,0,0,0,0,0,0.9330471
4395,135.72335,0,0,0,0,6.6291822,0.88079273,0,0,0,50.247501,9.4283736,0,0,0,0,0,0,0.92906314
4396,135.14135,0,0,0,0,6.6007553,0.87701576,0,0,0,50.032032,9.3879434,0,0,0,0,0,0,0.92507919
4397,134.55934,0,0,0,0,6.5723284,0.87323879,0,0,0,49.816564,9.3475131,0,0,0,0,0,0,0.92109523
4398,133.97734,0,0,0,0,6.5439015,0.86946183,0,0,0,49.601095,9.3070829,0,0,0,0,0,0,0.91711127
4399,133.39534,0,0,0,0,6.5154746,0.86568486,0,0,0,49.385627,9.2666527,0,0,0,0,0,0,0.91312732
4400,132.81334,0,0,0,0,6.4870477,0.8619079,0,0,0,49.170158,9.2262225,0,0,0,0,0,0,0.90914336
4401,132.23134,0,0,0,0,6.4586209,0.85813093,0,0,0,48.95469,9.1857922,0,0,0,0,0,0,0.9051594
4402,131.64934,0,0,0,0,6.430194,0.85435396,0,0,0,48.739221,9.145362,0,0,0,0,0,0,0.90117545
4403,131.06734,0,0,0,0,6.4017671,0.850577,0,0,0,48.523753,9.1049318,0,0,0,0,0,0,0.89719149
4404,130.48534,0,0,0,0,6.3733402,0.84680003,0,0,0,48.308284,9.0645016,0,0,0,0,0,0,0.89320753
4405,129.90333,0,0,0,0,6.3449133,0.84302306,0,0,0,48.092815,9.0240713,0,0,0,0,0,0,0.88922358
4406,129.32133,0,0,0,0,6.3164864,0.8392461,0,0,0,47.877347,8.9836411,0,0,0,0,0,0,0.88523962
4407,128.73933,0,0,0,0,6.2880595,0.83546913,0,0,0,47.661878,8.9432109,0,0,0,0,0,0,0.88125566
4408,128.15733,0,0,0,0,6.2596326,0.83169217,0,0,0,47.44641,8.9027807,0,0,0,0,0,0,0.87727171
4409,127.57533,0,0,0,0,6.2312057,0.8279152,0,0,0,47.230941,8.8623505,0,0,0,0,0,0,0.87328775
4410,126.99333,0,0,0,0,6.2027789,0.82413823,0,0,0,47.015473,8.8219202,0,0,0,0,0,0,0.86930379
4411,126.41133,0,0,0,0,6.174352,0.82036127,0,0,0,46.800004,8.78149,0,0,0,0,0,0,0.86531984
4412,125.82933,0,0,0,0,6.1459251,0.8165843,0,0,0,46.584536,8.7410598,0,0,0,0,0,0,0.86133588
4413,125.24732,0,0,0,0,6.1174982,0.81280734,0,0,0,46.369067,8.7006296,0,0,0,0,0,0,0.85735192
4414,124.66532,0,0,0,0,6.0890713,0.80903037,0,0,0,46.153599,8.6601993,0,0,0,0,0,0,0.85336797
4415,124.08332,0,0,0,0,6.0606444,0.8052534,0,0,0,45.93813,8.6197691,0,0,0,0,0,0,0.84938401
4416,123.50132,0,0,0,0,6.0322175,0.80147644,0,0,0,45.722662,8.5793389,0,0,0,0,0,0,0.84540005
4417,122.91932,0,0,0,0,6.0037906,0.79769947,0,0,0,45.507193,8.5389087,0,0,0,0,0,0,0.8414161
4418,122.33732,0,0,0,0,5.9753637,0.79392251,0,0,0,45.291725,8.4984784,0,0,0,0,0,0,0.83743214
4419,121.75532,0,0,0,0,5.9469369,0.79014554,0,0,0,45.076256,8.4580482,0,0,0,0,0,0,0.83344818
4420,121.17332,0,0,0,0,5.91851,0.78636857,0,0,0,44.860788,8.417618,0,0,0,0,0,0,0.82946423
4421,120.59131,0,0,0,0,5.8900831,0.78259161,0,0,0,44.645319,8.3771878,0,0,0,0,0,0,0.82548027
4422,120.00932,0,0,0,0,5.8616564,0.77881466,0,0,0,44.429852,8.3367578,0,0,0,0,0,0,0.82149634
4423,119.47523,0,0,0,0,5.8355698,0.77534864,0,0,0,44.232122,8.299656,0,0,0,0,0,0,0.81784037
4424,118.94114,0,0,0,0,5.8094832,0.77188262,0,0,0,44.034393,8.2625543,0,0,0,0,0,0,0.8141844
4425,118.40706,0,0,0,0,5.7833966,0.76841661,0,0,0,43.836663,8.2254526,0,0,0,0,0,0,0.81052843
4426,117.87297,0,0,0,0,5.75731,0.76495059,0,0,0,43.638933,8.1883509,0,0,0,0,0,0,0.80687246
4427,117.33888,0,0,0,0,5.7312234,0.76148457,0,0,0,43.441204,8.1512492,0,0,0,0,0,0,0.80321649
4428,116.8048,0,0,0,0,5.7051369,0.75801855,0,0,0,43.243474,8.1141475,0,0,0,0,0,0,0.79956053
4429,116.27071,0,0,0,0,5.6790503,0.75455253,0,0,0,43.045745,8.0770457,0,0,0,0,0,0,0.79590456
4430,115.73662,0,0,0,0,5.6529637,0.75108651,0,0,0,42.848015,8.039944,0,0,0,0,0,0,0.79224859
4431,115.20254,0,0,0,0,5.6268771,0.74762049,0,0,0,42.650285,8.0028423,0,0,0,0,0,0,0.78859262
4432,114.66845,0,0,0,0,5.6007905,0.74415447,0,0,0,42.452556,7.9657406,0,0,0,0,0,0,0.78493665
4433,114.13436,0,0,0,0,5.574704,0.74068845,0,0,0,42.254826,7.9286389,0,0,0,0,0,0,0.78128068
4434,113.60028,0,0,0,0,5.5486174,0.73722243,0,0,0,42.057097,7.8915372,0,0,0,0,0,0,0.77762471
4435,113.06619,0,0,0,0,5.5225308,0.73375642,0,0,0,41.859367,7.8544355,0,0,0,0,0,0,0.77396875
4436,112.5321,0,0,0,0,5.4964442,0.7302904,0,0,0,41.661637,7.8173337,0,0,0,0,0,0,0.77031278
4437,111.99802,0,0,0,0,5.4703576,0.72682438,0,0,0,41.463908,7.780232,0,0,0,0,0,0,0.76665681
4438,111.46393,0,0,0,0,5.4442711,0.72335836,0,0,0,41.266178,7.7431303,0,0,0,0,0,0,0.76300084
4439,110.92984,0,0,0,0,5.4181845,0.71989234,0,0,0,41.068449,7.7060286,0,0,0,0,0,0,0.75934487
4440,110.39575,0,0,0,0,5.3920979,0.71642632,0,0,0,40.870719,7.6689269,0,0,0,0,0,0,0.7556889
4441,109.86167,0,0,0,0,5.3660113,0.7129603,0,0,0,40.672989,7.6318252,0,0,0,0,0,0,0.75203294
4442,109.32758,0,0,0,0,5.3399247,0.70949428,0,0,0,40.47526,7.5947234,0,0,0,0,0,0,0.74837697
4443,108.79349,0,0,0,0,5.3138381,0.70602826,0,0,0,40.27753,7.5576217,0,0,0,0,0,0,0.744721
4444,108.25941,0,0,0,0,5.2877516,0.70256225,0,0,0,40.079801,7.52052,0,0,0,0,0,0,0.74106503
4445,107.72532,0,0,0,0,5.261665,0.69909623,0,0,0,39.882071,7.4834183,0,0,0,0,0,0,0.73740906
4446,107.19123,0,0,0,0,5.2355784,0.69563021,0,0,0,39.684341,7.4463166,0,0,0,0,0,0,0.73375309
4447,106.65715,0,0,0,0,5.2094918,0.69216419,0,0,0,39.486612,7.4092149,0,0,0,0,0,0,0.73009712
4448,106.12306,0,0,0,0,5.1834052,0.68869817,0,0,0,39.288882,7.3721131,0,0,0,0,0,0,0.72644116
4449,105.58897,0,0,0,0,5.1573187,0.68523215,0,0,0,39.091153,7.3350114,0,0,0,0,0,0,0.72278519
4450,105.05489,0,0,0,0,5.1312321,0.68176613,0,0,0,38.893423,7.2979097,0,0,0,0,0,0,0.71912922
4451,104.5208,0,0,0,0,5.1051455,0.67830011,0,0,0,38.695693,7.260808,0,0,0,0,0,0,0.71547325
4452,103.98671,0,0,0,0,5.0790589,0.67483409,0,0,0,38.497964,7.2237063,0,0,0,0,0,0,0.71181728
4453,103.45263,0,0,0,0,5.0529723,0.67136807,0,0,0,38.300234,7.1866046,0,0,0,0,0,0,0.70816131
4454,102.91854,0,0,0,0,5.0268858,0.66790206,0,0,0,38.102505,7.1495028,0,0,0,0,0,0,0.70450534
4455,102.38445,0,0,0,0,5.0007992,0.66443604,0,0,0,37.904775,7.1124011,0,0,0,0,0,0,0.70084938
4456,101.85037,0,0,0,0,4.9747126,0.66097002,0,0,0,37.707046,7.0752994,0,0,0,0,0,0,0.69719341
4457,101.31628,0,0,0,0,4.948626,0.657504,0,0,0,37.509316,7.0381977,0,0,0,0,0,0,0.69353744
4458,100.78219,0,0,0,0,4.9225394,0.65403798,0,0,0,37.311586,7.001096,0,0,0,0,0,0,0.68988147
4459,100.24811,0,0,0,0,4.8964528,0.65057196,0,0,0,37.113857,6.9639943,0,0,0,0,0,0,0.6862255
4460,99.714021,0,0,0,0,4.8703663,0.64710594,0,0,0,36.916127,6.9268926,0,0,0,0,0,0,0.68256953
4461,99.179934,0,0,0,0,4.8442797,0.64363992,0,0,0,36.718398,6.8897908,0,0,0,0,0,0,0.67891357
4462,98.645847,0,0,0,0,4.8181931,0.6401739,0,0,0,36.520668,6.8526891,0,0,0,0,0,0,0.6752576
4463,98.111761,0,0,0,0,4.7921065,0.63670788,0,0,0,36.322938,6.8155874,0,0,0,0,0,0,0.67160163
4464,97.577674,0,0,0,0,4.7660199,0.63324187,0,0,0,36.125209,6.7784857,0,0,0,0,0,0,0.66794566
4465,97.043587,0,0,0,0,4.7399334,0.62977585,0,0,0,35.927479,6.741384,0,0,0,0,0,0,0.66428969
4466,96.5095,0,0,0,0,4.7138468,0.62630983,0,0,0,35.72975,6.7042823,0,0,0,0,0,0,0.66063372
4467,95.975414,0,0,0,0,4.6877602,0.62284381,0,0,0,35.53202,6.6671805,0,0,0,0,0,0,0.65697775
4468,95.441327,0,0,0,0,4.6616736,0.61937779,0,0,0,35.33429,6.6300788,0,0,0,0,0,0,0.65332179
4469,94.90724,0,0,0,0,4.635587,0.61591177,0,0,0,35.136561,6.5929771,0,0,0,0,0,0,0.64966582
4470,94.373154,0,0,0,0,4.6095004,0.61244575,0,0,0,34.938831,6.5558754,0,0,0,0,0,0,0.64600985
4471,93.839067,0,0,0,0,4.5834139,0.60897973,0,0,0,34.741102,6.5187737,0,0,0,0,0,0,0.64235388
4472,93.30498,0,0,0,0,4.5573273,0.60551371,0,0,0,34.543372,6.481672,0,0,0,0,0,0,0.63869791
4473,92.770893,0,0,0,0,4.5312407,0.6020477,0,0,0,34.345642,6.4445702,0,0,0,0,0,0,0.63504194
4474,92.236807,0,0,0,0,4.5051541,0.59858168,0,0,0,34.147913,6.4074685,0,0,0,0,0,0,0.63138597
4475,91.70272,0,0,0,0,4.4790675,0.59511566,0,0,0,33.950183,6.3703668,0,0,0,0,0,0,0.62773001
4476,91.168633,0,0,0,0,4.452981,0.59164964,0,0,0,33.752454,6.3332651,0,0,0,0,0,0,0.62407404
4477,90.634547,0,0,0,0,4.4268944,0.58818362,0,0,0,33.554724,6.2961634,0,0,0,0,0,0,0.62041807
4478,90.10046,0,0,0,0,4.4008078,0.5847176,0,0,0,33.356994,6.2590617,0,0,0,0,0,0,0.6167621
4479,89.566373,0,0,0,0,4.3747212,0.58125158,0,0,0,33.159265,6.2219599,0,0,0,0,0,0,0.61310613
4480,89.032286,0,0,0,0,4.3486346,0.57778556,0,0,0,32.961535,6.1848582,0,0,0,0,0,0,0.60945016
4481,88.4982,0,0,0,0,4.3225481,0.57431954,0,0,0,32.763806,6.1477565,0,0,0,0,0,0,0.6057942
4482,87.964113,0,0,0,0,4.2964615,0.57085352,0,0,0,32.566076,6.1106548,0,0,0,0,0,0,0.60213823
4483,87.430026,0,0,0,0,4.2703749,0.56738751,0,0,0,32.368346,6.0735531,0,0,0,0,0,0,0.59848226
4484,86.89594,0,0,0,0,4.2442883,0.56392149,0,0,0,32.170617,6.0364514,0,0,0,0,0,0,0.59482629
4485,86.361853,0,0,0,0,4.2182017,0.56045547,0,0,0,31.972887,5.9993497,0,0,0,0,0,0,0.59117032
4486,85.827766,0,0,0,0,4.1921151,0.55698945,0,0,0,31.775158,5.9622479,0,0,0,0,0,0,0.58751435
4487,85.293679,0,0,0,0,4.1660286,0.55352343,0,0,0,31.577428,5.9251462,0,0,0,0,0,0,0.58385838
4488,84.759593,0,0,0,0,4.139942,0.55005741,0,0,0,31.379698,5.8880445,0,0,0,0,0,0,0.58020242
4489,84.225506,0,0,0,0,4.1138554,0.54659139,0,0,0,31.181969,5.8509428,0,0,0,0,0,0,0.57654645
4490,83.691419,0,0,0,0,4.0877688,0.54312537,0,0,0,30.984239,5.8138411,0,0,0,0,0,0,0.57289048
4491,83.157333,0,0,0,0,4.0616822,0.53965935,0,0,0,30.78651,5.7767394,0,0,0,0,0,0,0.56923451
4492,82.623246,0,0,0,0,4.0355957,0.53619334,0,0,0,30.58878,5.7396376,0,0,0,0,0,0,0.56557854
4493,82.089159,0,0,0,0,4.0095091,0.53272732,0,0,0,30.39105,5.7025359,0,0,0,0,0,0,0.56192257
4494,81.555072,0,0,0,0,3.9834225,0.5292613,0,0,0,30.193321,5.6654342,0,0,0,0,0,0,0.5582666
4495,81.020986,0,0,0,0,3.9573359,0.52579528,0,0,0,29.995591,5.6283325,0,0,0,0,0,0,0.55461064
4496,80.486899,0,0,0,0,3.9312493,0.52232926,0,0,0,29.797862,5.5912308,0,0,0,0,0,0,0.55095467
4497,79.952812,0,0,0,0,3.9051628,0.51886324,0,0,0,29.600132,5.5541291,0,0,0,0,0,0,0.5472987
4498,79.418726,0,0,0,0,3.8790762,0.51539722,0,0,0,29.402402,5.5170273,0,0,0,0,0,0,0.54364273
4499,78.884639,0,0,0,0,3.8529896,0.5119312,0,0,0,29.204673,5.4799256,0,0,0,0,0,0,0.53998676
4500,78.350552,0,0,0,0,3.826903,0.50846518,0,0,0,29.006943,5.4428239,0,0,0,0,0,0,0.53633079
4501,77.816465,0,0,0,0,3.8008164,0.50499916,0,0,0,28.809214,5.4057222,0,0,0,0,0,0,0.53267483
4502,77.282379,0,0,0,0,3.7747298,0.50153315,0,0,0,28.611484,5.3686205,0,0,0,0,0,0,0.52901886
4503,76.748292,0,0,0,0,3.7486433,0.49806713,0,0,0,28.413755,5.3315188,0,0,0,0,0,0,0.52536289
4504,76.214205,0,0,0,0,3.7225567,0.49460111,0,0,0,28.216025,5.294417,0,0,0,0,0,0,0.52170692
4505,75.680119,0,0,0,0,3.6964701,0.49113509,0,0,0,28.018295,5.2573153,0,0,0,0,0,0,0.51805095
4506,75.146032,0,0,0,0,3.6703835,0.48766907,0,0,0,27.820566,5.2202136,0,0,0,0,0,0,0.51439498
4507,74.611945,0,0,0,0,3.6442969,0.48420305,0,0,0,27.622836,5.1831119,0,0,0,0,0,0,0.51073901
4508,74.077858,0,0,0,0,3.6182104,0.48073703,0,0,0,27.425107,5.1460102,0,0,0,0,0,0,0.50708305
4509,73.543772,0,0,0,0,3.5921238,0.47727101,0,0,0,27.227377,5.1089085,0,0,0,0,0,0,0.50342708
4510,73.009685,0,0,0,0,3.5660372,0.47380499,0,0,0,27.029647,5.0718068,0,0,0,0,0,0,0.49977111
4511,72.475598,0,0,0,0,3.5399506,0.47033898,0,0,0,26.831918,5.034705,0,0,0,0,0,0,0.49611514
4512,71.941512,0,0,0,0,3.513864,0.46687296,0,0,0,26.634188,4.9976033,0,0,0,0,0,0,0.49245917
4513,71.407425,0,0,0,0,3.4877775,0.46340694,0,0,0,26.436459,4.9605016,0,0,0,0,0,0,0.4888032
4514,70.873338,0,0,0,0,3.4616909,0.45994092,0,0,0,26.238729,4.9233999,0,0,0,0,0,0,0.48514723
4515,70.339251,0,0,0,0,3.4356043,0.4564749,0,0,0,26.040999,4.8862982,0,0,0,0,0,0,0.48149127
4516,69.805165,0,0,0,0,3.4095177,0.45300888,0,0,0,25.84327,4.8491965,0,0,0,0,0,0,0.4778353
4517,69.271078,0,0,0,0,3.3834311,0.44954286,0,0,0,25.64554,4.8120947,0,0,0,0,0,0,0.47417933
4518,68.736991,0,0,0,0,3.3573445,0.44607684,0,0,0,25.447811,4.774993,0,0,0,0,0,0,0.47052336
4519,68.202905,0,0,0,0,3.331258,0.44261082,0,0,0,25.250081,4.7378913,0,0,0,0,0,0,0.46686739
4520,67.668818,0,0,0,0,3.3051714,0.4391448,0,0,0,25.052351,4.7007896,0,0,0,0,0,0,0.46321142
4521,67.134731,0,0,0,0,3.2790848,0.43567879,0,0,0,24.854622,4.6636879,0,0,0,0,0,0,0.45955546
4522,66.600644,0,0,0,0,3.2529982,0.43221277,0,0,0,24.656892,4.6265862,0,0,0,0,0,0,0.45589949
4523,66.066558,0,0,0,0,3.2269116,0.42874675,0,0,0,24.459163,4.5894844,0,0,0,0,0,0,0.45224352
4524,65.532471,0,0,0,0,3.2008251,0.42528073,0,0,0,24.261433,4.5523827,0,0,0,0,0,0,0.44858755
4525,64.998384,0,0,0,0,3.1747385,0.42181471,0,0,0,24.063703,4.515281,0,0,0,0,0,0,0.44493158
4526,64.464298,0,0,0,0,3.1486519,0.41834869,0,0,0,23.865974,4.4781793,0,0,0,0,0,0,0.44127561
4527,63.930211,0,0,0,0,3.1225653,0.41488267,0,0,0,23.668244,4.4410776,0,0,0,0,0,0,0.43761964
4528,63.396124,0,0,0,0,3.0964787,0.41141665,0,0,0,23.470515,4.4039759,0,0,0,0,0,0,0.43396368
4529,62.862037,0,0,0,0,3.0703922,0.40795063,0,0,0,23.272785,4.3668741,0,0,0,0,0,0,0.43030771
4530,62.327951,0,0,0,0,3.0443056,0.40448462,0,0,0,23.075055,4.3297724,0,0,0,0,0,0,0.42665174
4531,61.793887,0,0,0,0,3.0182201,0.40101874,0,0,0,22.877334,4.2926723,0,0,0,0,0,0,0.42299593
4532,61.485549,0,0,0,0,3.0031598,0.39901775,0,0,0,22.763181,4.2712528,0,0,0,0,0,0,0.42088527
4533,61.17721,0,0,0,0,2.9880996,0.39701675,0,0,0,22.649028,4.2498333,0,0,0,0,0,0,0.41877461
4534,60.868872,0,0,0,0,2.9730393,0.39501575,0,0,0,22.534875,4.2284138,0,0,0,0,0,0,0.41666395
4535,60.560534,0,0,0,0,2.957979,0.39301475,0,0,0,22.420722,4.2069942,0,0,0,0,0,0,0.41455329
4536,60.252196,0,0,0,0,2.9429187,0.39101376,0,0,0,22.306569,4.1855747,0,0,0,0,0,0,0.41244263
4537,59.943857,0,0,0,0,2.9278585,0.38901276,0,0,0,22.192416,4.1641552,0,0,0,0,0,0,0.41033197
4538,59.635519,0,0,0,0,2.9127982,0.38701176,0,0,0,22.078263,4.1427357,0,0,0,0,0,0,0.40822131
4539,59.327181,0,0,0,0,2.8977379,0.38501076,0,0,0,21.96411,4.1213162,0,0,0,0,0,0,0.40611065
4540,59.018843,0,0,0,0,2.8826777,0.38300977,0,0,0,21.849957,4.0998967,0,0,0,0,0,0,0.404
4541,58.710504,0,0,0,0,2.8676174,0.38100877,0,0,0,21.735804,4.0784772,0,0,0,0,0,0,0.40188934
4542,58.402166,0,0,0,0,2.8525571,0.37900777,0,0,0,21.621651,4.0570576,0,0,0,0,0,0,0.39977868
4543,58.093828,0,0,0,0,2.8374968,0.37700677,0,0,0,21.507498,4.0356381,0,0,0,0,0,0,0.39766802
4544,57.78549,0,0,0,0,2.8224366,0.37500578,0,0,0,21.393345,4.0142186,0,0,0,0,0,0,0.39555736
4545,57.477151,0,0,0,0,2.8073763,0.37300478,0,0,0,21.279192,3.9927991,0,0,0,0,0,0,0.3934467
4546,57.168813,0,0,0,0,2.792316,0.37100378,0,0,0,21.165039,3.9713796,0,0,0,0,0,0,0.39133604
4547,56.860475,0,0,0,0,2.7772558,0.36900278,0,0,0,21.050886,3.9499601,0,0,0,0,0,0,0.38922538
4548,56.552137,0,0,0,0,2.7621955,0.36700179,0,0,0,20.936733,3.9285406,0,0,0,0,0,0,0.38711472
4549,56.243798,0,0,0,0,2.7471352,0.36500079,0,0,0,20.82258,3.907121,0,0,0,0,0,0,0.38500406
4550,55.93546,0,0,0,0,2.7320749,0.36299979,0,0,0,20.708427,3.8857015,0,0,0,0,0,0,0.38289341
4551,55.627122,0,0,0,0,2.7170147,0.36099879,0,0,0,20.594274,3.864282,0,0,0,0,0,0,0.38078275
4552,55.318784,0,0,0,0,2.7019544,0.3589978,0,0,0,20.480121,3.8428625,0,0,0,0,0,0,0.37867209
4553,55.010445,0,0,0,0,2.6868941,0.3569968,0,0,0,20.365968,3.821443,0,0,0,0,0,0,0.37656143
4554,54.702107,0,0,0,0,2.6718339,0.3549958,0,0,0,20.251815,3.8000235,0,0,0,0,0,0,0.37445077
4555,54.393769,0,0,0,0,2.6567736,0.3529948,0,0,0,20.137662,3.778604,0,0,0,0,0,0,0.37234011
4556,54.085431,0,0,0,0,2.6417133,0.35099381,0,0,0,20.023509,3.7571844,0,0,0,0,0,0,0.37022945
4557,53.777092,0,0,0,0,2.6266531,0.34899281,0,0,0,19.909356,3.7357649,0,0,0,0,0,0,0.36811879
4558,53.468754,0,0,0,0,2.6115928,0.34699181,0,0,0,19.795203,3.7143454,0,0,0,0,0,0,0.36600813
4559,53.160416,0,0,0,0,2.5965325,0.34499081,0,0,0,19.68105,3.6929259,0,0,0,0,0,0,0.36389747
4560,52.852078,0,0,0,0,2.5814722,0.34298981,0,0,0,19.566897,3.6715064,0,0,0,0,0,0,0.36178682
4561,52.543739,0,0,0,0,2.566412,0.34098882,0,0,0,19.452744,3.6500869,0,0,0,0,0,0,0.35967616
4562,52.235401,0,0,0,0,2.5513517,0.33898782,0,0,0,19.338591,3.6286674,0,0,0,0,0,0,0.3575655
4563,51.927063,0,0,0,0,2.5362914,0.33698682,0,0,0,19.224438,3.6072478,0,0,0,0,0,0,0.35545484
4564,51.618725,0,0,0,0,2.5212312,0.33498582,0,0,0,19.110285,3.5858283,0,0,0,0,0,0,0.35334418
4565,51.310386,0,0,0,0,2.5061709,0.33298483,0,0,0,18.996132,3.5644088,0,0,0,0,0,0,0.35123352
4566,51.002048,0,0,0,0,2.4911106,0.33098383,0,0,0,18.881979,3.5429893,0,0,0,0,0,0,0.34912286
4567,50.69371,0,0,0,0,2.4760503,0.32898283,0,0,0,18.767827,3.5215698,0,0,0,0,0,0,0.3470122
4568,50.385372,0,0,0,0,2.4609901,0.32698183,0,0,0,18.653674,3.5001503,0,0,0,0,0,0,0.34490154
4569,50.077033,0,0,0,0,2.4459298,0.32498084,0,0,0,18.539521,3.4787307,0,0,0,0,0,0,0.34279088
4570,49.768695,0,0,0,0,2.4308695,0.32297984,0,0,0,18.425368,3.4573112,0,0,0,0,0,0,0.34068023
4571,49.460357,0,0,0,0,2.4158093,0.32097884,0,0,0,18.311215,3.4358917,0,0,0,0,0,0,0.33856957
4572,49.152019,0,0,0,0,2.400749,0.31897784,0,0,0,18.197062,3.4144722,0,0,0,0,0,0,0.33645891
4573,48.84368,0,0,0,0,2.3856887,0.31697685,0,0,0,18.082909,3.3930527,0,0,0,0,0,0,0.33434825
4574,48.535342,0,0,0,0,2.3706284,0.31497585,0,0,0,17.968756,3.3716332,0,0,0,0,0,0,0.33223759
4575,48.227004,0,0,0,0,2.3555682,0.31297485,0,0,0,17.854603,3.3502137,0,0,0,0,0,0,0.33012693
4576,47.918666,0,0,0,0,2.3405079,0.31097385,0,0,0,17.74045,3.3287941,0,0,0,0,0,0,0.32801627
4577,47.610327,0,0,0,0,2.3254476,0.30897286,0,0,0,17.626297,3.3073746,0,0,0,0,0,0,0.32590561
4578,47.301989,0,0,0,0,2.3103874,0.30697186,0,0,0,17.512144,3.2859551,0,0,0,0,0,0,0.32379495
4579,46.993651,0,0,0,0,2.2953271,0.30497086,0,0,0,17.397991,3.2645356,0,0,0,0,0,0,0.32168429
