Time (ms),Stress at 0.00 mm (kPa),Stress at 0.25 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.06 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
965,213.48363,203.13502,180.40373,150.18149,120.95611,92.927391,67.744882,52.710022,37.899085,24.53647,15.711705,8.6090651,3.1180279,0,0,0,0,0,0,0
966,213.5047,203.15507,180.42153,150.19631,120.96804,92.936564,67.751568,52.715225,37.902826,24.538892,15.713256,8.6099149,3.1183357,0,0,0,0,0,0,0
967,213.52578,203.17512,180.43934,150.21113,120.97998,92.945736,67.758255,52.720428,37.906566,24.541314,15.714807,8.6107647,3.1186434,0,0,0,0,0,0,0
968,213.54685,203.19517,180.45715,150.22596,120.99192,92.954908,67.764942,52.725631,37.910307,24.543736,15.716358,8.6116144,3.1189512,0,0,0,0,0,0,0
969,213.56792,203.21522,180.47495,150.24078,121.00386,92.964079,67.771628,52.730833,37.914047,24.546157,15.717908,8.612464,3.1192589,0,0,0,0,0,0,0
970,213.55865,203.20641,180.46712,150.23426,120.99861,92.960047,67.768688,52.728545,37.912403,24.545093,15.717226,8.6120905,3.1191236,0,0,0,0,0,0,0
971,213.54939,203.19759,180.45929,150.22774,120.99336,92.956015,67.765749,52.726258,37.910758,24.544028,15.716545,8.6117169,3.1189883,0,0,0,0,0,0,0
972,213.54013,203.18878,180.45147,150.22123,120.98811,92.951983,67.762809,52.723971,37.909114,24.542963,15.715863,8.6113434,3.118853,0,0,0,0,0,0,0
973,213.53086,203.17996,180.44364,150.21471,120.98287,92.94795,67.759869,52.721684,37.907469,24.541899,15.715181,8.6109698,3.1187177,0,0,0,0,0,0,0
974,213.5216,203.17115,180.43581,150.2082,120.97762,92.943918,67.75693,52.719397,37.905825,24.540834,15.714499,8.6105963,3.1185825,0,0,0,0,0,0,0
975,213.51234,203.16234,180.42798,150.20168,120.97237,92.939886,67.75399,52.71711,37.904181,24.539769,15.713818,8.6102227,3.1184472,0,0,0,0,0,0,0
976,213.50307,203.15352,180.42015,150.19516,120.96712,92.935854,67.751051,52.714823,37.902536,24.538705,15.713136,8.6098491,3.1183119,0,0,0,0,0,0,0
977,213.49381,203.14471,180.41233,150.18865,120.96187,92.931821,67.748111,52.712535,37.900892,24.53764,15.712454,8.6094756,3.1181766,0,0,0,0,0,0,0
978,213.48455,203.13589,180.4045,150.18213,120.95662,92.927789,67.745172,52.710248,37.899247,24.536575,15.711772,8.609102,3.1180413,0,0,0,0,0,0,0
979,213.47528,203.12708,180.39667,150.17561,120.95138,92.923757,67.742232,52.707961,37.897603,24.535511,15.711091,8.6087285,3.117906,0,0,0,0,0,0,0
980,213.46602,203.11827,180.38884,150.1691,120.94613,92.919725,67.739293,52.705674,37.895958,24.534446,15.710409,8.6083549,3.1177707,0,0,0,0,0,0,0
981,213.45676,203.10945,180.38101,150.16258,120.94088,92.915693,67.736353,52.703387,37.894314,24.533381,15.709727,8.6079814,3.1176354,0,0,0,0,0,0,0
982,213.44749,203.10064,180.37319,150.15606,120.93563,92.91166,67.733414,52.7011,37.892669,24.532317,15.709045,8.6076078,3.1175001,0,0,0,0,0,0,0
983,213.43823,203.09182,180.36536,150.14955,120.93038,92.907628,67.730474,52.698813,37.891025,24.531252,15.708364,8.6072343,3.1173648,0,0,0,0,0,0,0
984,213.42897,203.08301,180.35753,150.14303,120.92513,92.903596,67.727535,52.696526,37.88938,24.530187,15.707682,8.6068607,3.1172295,0,0,0,0,0,0,0
985,213.4197,203.07419,180.3497,150.13651,120.91989,92.899564,67.724595,52.694238,37.887736,24.529123,15.707,8.6064871,3.1170942,0,0,0,0,0,0,0
986,213.41044,203.06538,180.34187,150.13,120.91464,92.895532,67.721656,52.691951,37.886091,24.528058,15.706318,8.6061136,3.1169589,0,0,0,0,0,0,0
987,213.40118,203.05657,180.33405,150.12348,120.90939,92.891499,67.718716,52.689664,37.884447,24.526993,15.705637,8.60574,3.1168236,0,0,0,0,0,0,0
988,213.39192,203.04775,180.32622,150.11696,120.90414,92.887467,67.715777,52.687377,37.882802,24.525929,15.704955,8.6053665,3.1166883,0,0,0,0,0,0,0
989,213.38265,203.03894,180.31839,150.11045,120.89889,92.883435,67.712837,52.68509,37.881158,24.524864,15.704273,8.6049929,3.116553,0,0,0,0,0,0,0
990,213.37339,203.03012,180.31056,150.10393,120.89364,92.879403,67.709898,52.682803,37.879513,24.523799,15.703591,8.6046194,3.1164177,0,0,0,0,0,0,0
991,213.36413,203.02131,180.30274,150.09741,120.88839,92.875371,67.706958,52.680516,37.877869,24.522735,15.70291,8.6042458,3.1162825,0,0,0,0,0,0,0
992,213.35486,203.01249,180.29491,150.0909,120.88315,92.871338,67.704019,52.678228,37.876224,24.52167,15.702228,8.6038723,3.1161472,0,0,0,0,0,0,0
993,213.3456,203.00368,180.28708,150.08438,120.8779,92.867306,67.701079,52.675941,37.87458,24.520606,15.701546,8.6034987,3.1160119,0,0,0,0,0,0,0
994,213.33634,202.99487,180.27925,150.07787,120.87265,92.863274,67.69814,52.673654,37.872935,24.519541,15.700864,8.6031251,3.1158766,0,0,0,0,0,0,0
995,213.32707,202.98605,180.27142,150.07135,120.8674,92.859242,67.6952,52.671367,37.871291,24.518476,15.700183,8.6027516,3.1157413,0,0,0,0,0,0,0
996,213.31781,202.97724,180.2636,150.06483,120.86215,92.85521,67.692261,52.66908,37.869647,24.517412,15.699501,8.602378,3.115606,0,0,0,0,0,0,0
997,213.30855,202.96842,180.25577,150.05832,120.8569,92.851177,67.689321,52.666793,37.868002,24.516347,15.698819,8.6020045,3.1154707,0,0,0,0,0,0,0
998,213.29928,202.95961,180.24794,150.0518,120.85166,92.847145,67.686382,52.664506,37.866358,24.515282,15.698138,8.6016309,3.1153354,0,0,0,0,0,0,0
999,213.29002,202.9508,180.24011,150.04528,120.84641,92.843113,67.683442,52.662218,37.864713,24.514218,15.697456,8.6012574,3.1152001,0,0,0,0,0,0,0
1000,213.28076,202.94198,180.23228,150.03877,120.84116,92.839081,67.680503,52.659931,37.863069,24.513153,15.696774,8.6008838,3.1150648,0,0,0,0,0,0,0
1001,213.27149,202.93317,180.22446,150.03225,120.83591,92.835049,67.677563,52.657644,37.861424,24.512088,15.696092,8.6005103,3.1149295,0,0,0,0,0,0,0
1002,213.26223,202.92435,180.21663,150.02573,120.83066,92.831016,67.674624,52.655357,37.85978,24.511024,15.695411,8.6001367,3.1147942,0,0,0,0,0,0,0
1003,213.25297,202.91554,180.2088,150.01922,120.82541,92.826984,67.671684,52.65307,37.858135,24.509959,15.694729,8.5997632,3.1146589,0,0,0,0,0,0,0
1004,213.2437,202.90672,180.20097,150.0127,120.82017,92.822952,67.668745,52.650783,37.856491,24.508894,15.694047,8.5993896,3.1145236,0,0,0,0,0,0,0
1005,213.23444,202.89791,180.19315,150.00618,120.81492,92.81892,67.665805,52.648496,37.854846,24.50783,15.693365,8.599016,3.1143883,0,0,0,0,0,0,0
1006,213.22518,202.8891,180.18532,149.99967,120.80967,92.814888,67.662866,52.646209,37.853202,24.506765,15.692684,8.5986425,3.114253,0,0,0,0,0,0,0
1007,213.21591,202.88028,180.17749,149.99315,120.80442,92.810855,67.659926,52.643921,37.851557,24.5057,15.692002,8.5982689,3.1141177,0,0,0,0,0,0,0
1008,213.20665,202.87147,180.16966,149.98663,120.79917,92.806823,67.656987,52.641634,37.849913,24.504636,15.69132,8.5978954,3.1139825,0,0,0,0,0,0,0
1009,213.19739,202.86265,180.16183,149.98012,120.79392,92.802791,67.654047,52.639347,37.848268,24.503571,15.690638,8.5975218,3.1138472,0,0,0,0,0,0,0
1010,213.18812,202.85384,180.15401,149.9736,120.78868,92.798759,67.651108,52.63706,37.846624,24.502506,15.689957,8.5971483,3.1137119,0,0,0,0,0,0,0
1011,213.17886,202.84502,180.14618,149.96708,120.78343,92.794727,67.648168,52.634773,37.844979,24.501442,15.689275,8.5967747,3.1135766,0,0,0,0,0,0,0
1012,213.1696,202.83621,180.13835,149.96057,120.77818,92.790694,67.645228,52.632486,37.843335,24.500377,15.688593,8.5964012,3.1134413,0,0,0,0,0,0,0
1013,213.16033,202.8274,180.13052,149.95405,120.77293,92.786662,67.642289,52.630199,37.84169,24.499312,15.687911,8.5960276,3.113306,0,0,0,0,0,0,0
1014,213.15107,202.81858,180.12269,149.94753,120.76768,92.78263,67.639349,52.627911,37.840046,24.498248,15.68723,8.595654,3.1131707,0,0,0,0,0,0,0
1015,213.14181,202.80977,180.11487,149.94102,120.76243,92.778598,67.63641,52.625624,37.838401,24.497183,15.686548,8.5952805,3.1130354,0,0,0,0,0,0,0
1016,213.13254,202.80095,180.10704,149.9345,120.75718,92.774566,67.63347,52.623337,37.836757,24.496118,15.685866,8.5949069,3.1129001,0,0,0,0,0,0,0
1017,213.12328,202.79214,180.09921,149.92799,120.75194,92.770533,67.630531,52.62105,37.835113,24.495054,15.685184,8.5945334,3.1127648,0,0,0,0,0,0,0
1018,213.11402,202.78333,180.09138,149.92147,120.74669,92.766501,67.627591,52.618763,37.833468,24.493989,15.684503,8.5941598,3.1126295,0,0,0,0,0,0,0
1019,213.10475,202.77451,180.08355,149.91495,120.74144,92.762469,67.624652,52.616476,37.831824,24.492924,15.683821,8.5937863,3.1124942,0,0,0,0,0,0,0
1020,213.09549,202.7657,180.07573,149.90844,120.73619,92.758437,67.621712,52.614189,37.830179,24.49186,15.683139,8.5934127,3.1123589,0,0,0,0,0,0,0
1021,213.08623,202.75688,180.0679,149.90192,120.73094,92.754404,67.618773,52.611901,37.828535,24.490795,15.682457,8.5930392,3.1122236,0,0,0,0,0,0,0
1022,213.07696,202.74807,180.06007,149.8954,120.72569,92.750372,67.615833,52.609614,37.82689,24.48973,15.681776,8.5926656,3.1120883,0,0,0,0,0,0,0
1023,213.0677,202.73925,180.05224,149.88889,120.72045,92.74634,67.612894,52.607327,37.825246,24.488666,15.681094,8.592292,3.111953,0,0,0,0,0,0,0
1024,213.05844,202.73044,180.04442,149.88237,120.7152,92.742308,67.609954,52.60504,37.823601,24.487601,15.680412,8.5919185,3.1118177,0,0,0,0,0,0,0
1025,213.04917,202.72163,180.03659,149.87585,120.70995,92.738276,67.607015,52.602753,37.821957,24.486536,15.67973,8.5915449,3.1116825,0,0,0,0,0,0,0
1026,213.03991,202.71281,180.02876,149.86934,120.7047,92.734243,67.604075,52.600466,37.820312,24.485472,15.679049,8.5911714,3.1115472,0,0,0,0,0,0,0
1027,213.03065,202.704,180.02093,149.86282,120.69945,92.730211,67.601136,52.598179,37.818668,24.484407,15.678367,8.5907978,3.1114119,0,0,0,0,0,0,0
1028,213.02138,202.69518,180.0131,149.8563,120.6942,92.726179,67.598196,52.595892,37.817023,24.483342,15.677685,8.5904243,3.1112766,0,0,0,0,0,0,0
1029,213.01212,202.68637,180.00528,149.84979,120.68896,92.722147,67.595257,52.593604,37.815379,24.482278,15.677003,8.5900507,3.1111413,0,0,0,0,0,0,0
1030,213.00286,202.67755,179.99745,149.84327,120.68371,92.718115,67.592317,52.591317,37.813734,24.481213,15.676322,8.5896772,3.111006,0,0,0,0,0,0,0
1031,212.9936,202.66874,179.98962,149.83675,120.67846,92.714082,67.589378,52.58903,37.81209,24.480148,15.67564,8.5893036,3.1108707,0,0,0,0,0,0,0
1032,212.98433,202.65993,179.98179,149.83024,120.67321,92.71005,67.586438,52.586743,37.810445,24.479084,15.674958,8.58893,3.1107354,0,0,0,0,0,0,0
1033,212.97507,202.65111,179.97396,149.82372,120.66796,92.706018,67.583499,52.584456,37.808801,24.478019,15.674276,8.5885565,3.1106001,0,0,0,0,0,0,0
1034,212.96581,202.6423,179.96614,149.8172,120.66271,92.701986,67.580559,52.582169,37.807156,24.476954,15.673595,8.5881829,3.1104648,0,0,0,0,0,0,0
1035,212.95654,202.63348,179.95831,149.81069,120.65747,92.697954,67.57762,52.579882,37.805512,24.47589,15.672913,8.5878094,3.1103295,0,0,0,0,0,0,0
1036,212.94728,202.62467,179.95048,149.80417,120.65222,92.693921,67.57468,52.577594,37.803867,24.474825,15.672231,8.5874358,3.1101942,0,0,0,0,0,0,0
1037,212.93802,202.61585,179.94265,149.79766,120.64697,92.689889,67.571741,52.575307,37.802223,24.47376,15.671549,8.5870623,3.1100589,0,0,0,0,0,0,0
1038,212.92875,202.60704,179.93483,149.79114,120.64172,92.685857,67.568801,52.57302,37.800579,24.472696,15.670868,8.5866887,3.1099236,0,0,0,0,0,0,0
1039,212.91949,202.59823,179.927,149.78462,120.63647,92.681825,67.565862,52.570733,37.798934,24.471631,15.670186,8.5863152,3.1097883,0,0,0,0,0,0,0
1040,212.91023,202.58941,179.91917,149.77811,120.63122,92.677793,67.562922,52.568446,37.79729,24.470566,15.669504,8.5859416,3.109653,0,0,0,0,0,0,0
1041,212.90096,202.5806,179.91134,149.77159,120.62597,92.67376,67.559983,52.566159,37.795645,24.469502,15.668822,8.5855681,3.1095177,0,0,0,0,0,0,0
1042,212.8917,202.57178,179.90351,149.76507,120.62073,92.669728,67.557043,52.563872,37.794001,24.468437,15.668141,8.5851945,3.1093825,0,0,0,0,0,0,0
1043,212.88244,202.56297,179.89569,149.75856,120.61548,92.665696,67.554104,52.561584,37.792356,24.467373,15.667459,8.5848209,3.1092472,0,0,0,0,0,0,0
1044,212.87317,202.55416,179.88786,149.75204,120.61023,92.661664,67.551164,52.559297,37.790712,24.466308,15.666777,8.5844474,3.1091119,0,0,0,0,0,0,0
1045,212.86391,202.54534,179.88003,149.74552,120.60498,92.657632,67.548225,52.55701,37.789067,24.465243,15.666095,8.5840738,3.1089766,0,0,0,0,0,0,0
1046,212.85465,202.53653,179.8722,149.73901,120.59973,92.653599,67.545285,52.554723,37.787423,24.464179,15.665414,8.5837003,3.1088413,0,0,0,0,0,0,0
1047,212.84538,202.52771,179.86437,149.73249,120.59448,92.649567,67.542346,52.552436,37.785778,24.463114,15.664732,8.5833267,3.108706,0,0,0,0,0,0,0
1048,212.83612,202.5189,179.85655,149.72597,120.58924,92.645535,67.539406,52.550149,37.784134,24.462049,15.66405,8.5829532,3.1085707,0,0,0,0,0,0,0
1049,212.82686,202.51008,179.84872,149.71946,120.58399,92.641503,67.536467,52.547862,37.782489,24.460985,15.663368,8.5825796,3.1084354,0,0,0,0,0,0,0
1050,212.81759,202.50127,179.84089,149.71294,120.57874,92.637471,67.533527,52.545575,37.780845,24.45992,15.662687,8.5822061,3.1083001,0,0,0,0,0,0,0
1051,212.80833,202.49246,179.83306,149.70642,120.57349,92.633438,67.530587,52.543287,37.7792,24.458855,15.662005,8.5818325,3.1081648,0,0,0,0,0,0,0
1052,212.79907,202.48364,179.82523,149.69991,120.56824,92.629406,67.527648,52.541,37.777556,24.457791,15.661323,8.5814589,3.1080295,0,0,0,0,0,0,0
1053,212.7898,202.47483,179.81741,149.69339,120.56299,92.625374,67.524708,52.538713,37.775911,24.456726,15.660642,8.5810854,3.1078942,0,0,0,0,0,0,0
1054,212.78054,202.46601,179.80958,149.68687,120.55775,92.621342,67.521769,52.536426,37.774267,24.455661,15.65996,8.5807118,3.1077589,0,0,0,0,0,0,0
1055,212.77128,202.4572,179.80175,149.68036,120.5525,92.61731,67.518829,52.534139,37.772622,24.454597,15.659278,8.5803383,3.1076236,0,0,0,0,0,0,0
1056,212.76201,202.44838,179.79392,149.67384,120.54725,92.613277,67.51589,52.531852,37.770978,24.453532,15.658596,8.5799647,3.1074883,0,0,0,0,0,0,0
1057,212.75275,202.43957,179.7861,149.66732,120.542,92.609245,67.51295,52.529565,37.769333,24.452467,15.657915,8.5795912,3.107353,0,0,0,0,0,0,0
1058,212.74349,202.43076,179.77827,149.66081,120.53675,92.605213,67.510011,52.527277,37.767689,24.451403,15.657233,8.5792176,3.1072177,0,0,0,0,0,0,0
1059,212.73422,202.42194,179.77044,149.65429,120.5315,92.601181,67.507071,52.52499,37.766045,24.450338,15.656551,8.5788441,3.1070825,0,0,0,0,0,0,0
1060,212.72496,202.41313,179.76261,149.64778,120.52626,92.597148,67.504132,52.522703,37.7644,24.449273,15.655869,8.5784705,3.1069472,0,0,0,0,0,0,0
1061,212.7157,202.40431,179.75478,149.64126,120.52101,92.593116,67.501192,52.520416,37.762756,24.448209,15.655188,8.5780969,3.1068119,0,0,0,0,0,0,0
1062,212.70643,202.3955,179.74696,149.63474,120.51576,92.589084,67.498253,52.518129,37.761111,24.447144,15.654506,8.5777234,3.1066766,0,0,0,0,0,0,0
1063,212.69717,202.38669,179.73913,149.62823,120.51051,92.585052,67.495313,52.515842,37.759467,24.446079,15.653824,8.5773498,3.1065413,0,0,0,0,0,0,0
1064,212.68791,202.37787,179.7313,149.62171,120.50526,92.58102,67.492374,52.513555,37.757822,24.445015,15.653142,8.5769763,3.106406,0,0,0,0,0,0,0
1065,212.67864,202.36906,179.72347,149.61519,120.50001,92.576987,67.489434,52.511267,37.756178,24.44395,15.652461,8.5766027,3.1062707,0,0,0,0,0,0,0
1066,212.66938,202.36024,179.71564,149.60868,120.49476,92.572955,67.486495,52.50898,37.754533,24.442885,15.651779,8.5762292,3.1061354,0,0,0,0,0,0,0
1067,212.66012,202.35143,179.70782,149.60216,120.48952,92.568923,67.483555,52.506693,37.752889,24.441821,15.651097,8.5758556,3.1060001,0,0,0,0,0,0,0
1068,212.65085,202.34261,179.69999,149.59564,120.48427,92.564891,67.480616,52.504406,37.751244,24.440756,15.650415,8.5754821,3.1058648,0,0,0,0,0,0,0
1069,212.64159,202.3338,179.69216,149.58913,120.47902,92.560859,67.477676,52.502119,37.7496,24.439691,15.649734,8.5751085,3.1057295,0,0,0,0,0,0,0
1070,212.63233,202.32499,179.68433,149.58261,120.47377,92.556826,67.474737,52.499832,37.747955,24.438627,15.649052,8.574735,3.1055942,0,0,0,0,0,0,0
1071,212.62307,202.31617,179.6765,149.57609,120.46852,92.552794,67.471797,52.497545,37.746311,24.437562,15.64837,8.5743614,3.1054589,0,0,0,0,0,0,0
1072,212.6138,202.30736,179.66868,149.56958,120.46327,92.548762,67.468858,52.495258,37.744666,24.436497,15.647688,8.5739878,3.1053236,0,0,0,0,0,0,0
1073,212.60454,202.29854,179.66085,149.56306,120.45803,92.54473,67.465918,52.49297,37.743022,24.435433,15.647007,8.5736143,3.1051883,0,0,0,0,0,0,0
1074,212.59528,202.28973,179.65302,149.55654,120.45278,92.540698,67.462979,52.490683,37.741377,24.434368,15.646325,8.5732407,3.105053,0,0,0,0,0,0,0
1075,212.58601,202.28091,179.64519,149.55003,120.44753,92.536665,67.460039,52.488396,37.739733,24.433303,15.645643,8.5728672,3.1049177,0,0,0,0,0,0,0
1076,212.57675,202.2721,179.63737,149.54351,120.44228,92.532633,67.4571,52.486109,37.738088,24.432239,15.644961,8.5724936,3.1047825,0,0,0,0,0,0,0
1077,212.56749,202.26329,179.62954,149.53699,120.43703,92.528601,67.45416,52.483822,37.736444,24.431174,15.64428,8.5721201,3.1046472,0,0,0,0,0,0,0
1078,212.55822,202.25447,179.62171,149.53048,120.43178,92.524569,67.451221,52.481535,37.7348,24.43011,15.643598,8.5717465,3.1045119,0,0,0,0,0,0,0
1079,212.55398,202.25044,179.61813,149.52749,120.42938,92.522723,67.449875,52.480488,37.734047,24.429622,15.643286,8.5715755,3.1044499,0,0,0,0,0,0,0
1080,212.54974,202.2464,179.61454,149.52451,120.42698,92.520876,67.448529,52.47944,37.733294,24.429134,15.642974,8.5714044,3.104388,0,0,0,0,0,0,0
1081,212.5455,202.24236,179.61096,149.52153,120.42457,92.51903,67.447183,52.478393,37.732541,24.428647,15.642661,8.5712334,3.104326,0,0,0,0,0,0,0
1082,212.54126,202.23833,179.60737,149.51854,120.42217,92.517184,67.445837,52.477346,37.731788,24.428159,15.642349,8.5710623,3.1042641,0,0,0,0,0,0,0
1083,212.53701,202.23429,179.60379,149.51556,120.41977,92.515337,67.444491,52.476298,37.731035,24.427672,15.642037,8.5708913,3.1042021,0,0,0,0,0,0,0
1084,212.53277,202.23026,179.6002,149.51257,120.41736,92.513491,67.443145,52.475251,37.730281,24.427184,15.641725,8.5707202,3.1041402,0,0,0,0,0,0,0
1085,212.52853,202.22622,179.59662,149.50959,120.41496,92.511644,67.441799,52.474204,37.729528,24.426697,15.641413,8.5705492,3.1040782,0,0,0,0,0,0,0
1086,212.52429,202.22218,179.59303,149.50661,120.41256,92.509798,67.440453,52.473156,37.728775,24.426209,15.641101,8.5703781,3.1040163,0,0,0,0,0,0,0
1087,212.52005,202.21815,179.58945,149.50362,120.41016,92.507952,67.439107,52.472109,37.728022,24.425722,15.640788,8.5702071,3.1039543,0,0,0,0,0,0,0
1088,212.51581,202.21411,179.58587,149.50064,120.40775,92.506105,67.437761,52.471062,37.727269,24.425234,15.640476,8.570036,3.1038924,0,0,0,0,0,0,0
1089,212.51156,202.21008,179.58228,149.49765,120.40535,92.504259,67.436415,52.470015,37.726516,24.424747,15.640164,8.5698649,3.1038304,0,0,0,0,0,0,0
1090,212.50732,202.20604,179.5787,149.49467,120.40295,92.502413,67.435069,52.468967,37.725763,24.424259,15.639852,8.5696939,3.1037684,0,0,0,0,0,0,0
1091,212.50308,202.202,179.57511,149.49169,120.40054,92.500566,67.433723,52.46792,37.72501,24.423772,15.63954,8.5695228,3.1037065,0,0,0,0,0,0,0
1092,212.49884,202.19797,179.57153,149.4887,120.39814,92.49872,67.432376,52.466873,37.724257,24.423284,15.639227,8.5693518,3.1036445,0,0,0,0,0,0,0
1093,212.4946,202.19393,179.56794,149.48572,120.39574,92.496873,67.43103,52.465825,37.723504,24.422797,15.638915,8.5691807,3.1035826,0,0,0,0,0,0,0
1094,212.49036,202.1899,179.56436,149.48274,120.39333,92.495027,67.429684,52.464778,37.722751,24.422309,15.638603,8.5690097,3.1035206,0,0,0,0,0,0,0
1095,212.48611,202.18586,179.56077,149.47975,120.39093,92.493181,67.428338,52.463731,37.721998,24.421822,15.638291,8.5688386,3.1034587,0,0,0,0,0,0,0
1096,212.48187,202.18182,179.55719,149.47677,120.38853,92.491334,67.426992,52.462683,37.721245,24.421334,15.637979,8.5686676,3.1033967,0,0,0,0,0,0,0
1097,212.47763,202.17779,179.55361,149.47378,120.38612,92.489488,67.425646,52.461636,37.720492,24.420847,15.637667,8.5684965,3.1033348,0,0,0,0,0,0,0
1098,212.47339,202.17375,179.55002,149.4708,120.38372,92.487641,67.4243,52.460589,37.719739,24.420359,15.637354,8.5683255,3.1032728,0,0,0,0,0,0,0
1099,212.46915,202.16971,179.54644,149.46782,120.38132,92.485795,67.422954,52.459542,37.718986,24.419872,15.637042,8.5681544,3.1032109,0,0,0,0,0,0,0
1100,212.46491,202.16568,179.54285,149.46483,120.37891,92.483949,67.421608,52.458494,37.718233,24.419384,15.63673,8.5679833,3.1031489,0,0,0,0,0,0,0
1101,212.46066,202.16164,179.53927,149.46185,120.37651,92.482102,67.420262,52.457447,37.71748,24.418897,15.636418,8.5678123,3.103087,0,0,0,0,0,0,0
1102,212.45642,202.15761,179.53568,149.45886,120.37411,92.480256,67.418916,52.4564,37.716727,24.418409,15.636106,8.5676412,3.103025,0,0,0,0,0,0,0
1103,212.45218,202.15357,179.5321,149.45588,120.3717,92.47841,67.41757,52.455352,37.715974,24.417922,15.635794,8.5674702,3.1029631,0,0,0,0,0,0,0
1104,212.44794,202.14953,179.52851,149.4529,120.3693,92.476563,67.416224,52.454305,37.715221,24.417434,15.635481,8.5672991,3.1029011,0,0,0,0,0,0,0
