Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
946,215.11183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16226797,6.330162,20.845815,27.174101,5.2335175,0,0,0,0,0,0,0,0.64748097,20.007637,102.52682,158.15263,71.407681,3.4591277,0,0,0,0,0,0,0,7.7447769,59.351683,105.95576,37.012999,0,0,0,0,0,0,0,0,0,0.12551669,0,0,0,0,0,0,0,0,0,0,0,0
947,215.17776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16231771,6.3321023,20.852205,27.182431,5.2351216,0,0,0,0,0,0,0,0.64767944,20.01377,102.55824,158.2011,71.429569,3.4601879,0,0,0,0,0,0,0,7.7471508,59.369875,105.98824,37.024345,0,0,0,0,0,0,0,0,0,0.12555516,0,0,0,0,0,0,0,0,0,0,0,0
948,215.2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16236745,6.3340426,20.858594,27.19076,5.2367258,0,0,0,0,0,0,0,0.6478779,20.019903,102.58967,158.24958,71.451457,3.4612482,0,0,0,0,0,0,0,7.7495247,59.388068,106.02071,37.03569,0,0,0,0,0,0,0,0,0,0.12559363,0,0,0,0,0,0,0,0,0,0,0,0
949,215.30963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16241718,6.3359829,20.864984,27.199089,5.23833,0,0,0,0,0,0,0,0.64807637,20.026035,102.62109,158.29806,71.473344,3.4623085,0,0,0,0,0,0,0,7.7518986,59.40626,106.05319,37.047035,0,0,0,0,0,0,0,0,0,0.12563211,0,0,0,0,0,0,0,0,0,0,0,0
950,215.37557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16246692,6.3379232,20.871373,27.207419,5.2399341,0,0,0,0,0,0,0,0.64827483,20.032168,102.65252,158.34653,71.495232,3.4633688,0,0,0,0,0,0,0,7.7542725,59.424452,106.08567,37.05838,0,0,0,0,0,0,0,0,0,0.12567058,0,0,0,0,0,0,0,0,0,0,0,0
951,215.44151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16251666,6.3398635,20.877763,27.215748,5.2415383,0,0,0,0,0,0,0,0.64847329,20.038301,102.68395,158.39501,71.51712,3.4644291,0,0,0,0,0,0,0,7.7566464,59.442644,106.11814,37.069725,0,0,0,0,0,0,0,0,0,0.12570905,0,0,0,0,0,0,0,0,0,0,0,0
952,215.50744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1625664,6.3418038,20.884153,27.224077,5.2431424,0,0,0,0,0,0,0,0.64867176,20.044433,102.71537,158.44348,71.539007,3.4654894,0,0,0,0,0,0,0,7.7590203,59.460837,106.15062,37.08107,0,0,0,0,0,0,0,0,0,0.12574753,0,0,0,0,0,0,0,0,0,0,0,0
953,215.57338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16261614,6.3437441,20.890542,27.232407,5.2447466,0,0,0,0,0,0,0,0.64887022,20.050566,102.7468,158.49196,71.560895,3.4665496,0,0,0,0,0,0,0,7.7613942,59.479029,106.1831,37.092415,0,0,0,0,0,0,0,0,0,0.125786,0,0,0,0,0,0,0,0,0,0,0,0
954,215.63931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16266587,6.3456844,20.896932,27.240736,5.2463508,0,0,0,0,0,0,0,0.64906869,20.056699,102.77823,158.54044,71.582783,3.4676099,0,0,0,0,0,0,0,7.7637681,59.497221,106.21558,37.10376,0,0,0,0,0,0,0,0,0,0.12582447,0,0,0,0,0,0,0,0,0,0,0,0
955,215.70525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16271561,6.3476247,20.903321,27.249065,5.2479549,0,0,0,0,0,0,0,0.64926715,20.062831,102.80965,158.58891,71.60467,3.4686702,0,0,0,0,0,0,0,7.766142,59.515414,106.24805,37.115106,0,0,0,0,0,0,0,0,0,0.12586295,0,0,0,0,0,0,0,0,0,0,0,0
956,215.77118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16276535,6.349565,20.909711,27.257395,5.2495591,0,0,0,0,0,0,0,0.64946561,20.068964,102.84108,158.63739,71.626558,3.4697305,0,0,0,0,0,0,0,7.7685159,59.533606,106.28053,37.126451,0,0,0,0,0,0,0,0,0,0.12590142,0,0,0,0,0,0,0,0,0,0,0,0
957,215.83712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16281509,6.3515053,20.9161,27.265724,5.2511633,0,0,0,0,0,0,0,0.64966408,20.075097,102.8725,158.68587,71.648446,3.4707908,0,0,0,0,0,0,0,7.7708898,59.551798,106.31301,37.137796,0,0,0,0,0,0,0,0,0,0.12593989,0,0,0,0,0,0,0,0,0,0,0,0
958,215.90305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16286482,6.3534456,20.92249,27.274053,5.2527674,0,0,0,0,0,0,0,0.64986254,20.081229,102.90393,158.73434,71.670333,3.471851,0,0,0,0,0,0,0,7.7732638,59.569991,106.34549,37.149141,0,0,0,0,0,0,0,0,0,0.12597836,0,0,0,0,0,0,0,0,0,0,0,0
959,215.96899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16291456,6.3553859,20.92888,27.282383,5.2543716,0,0,0,0,0,0,0,0.65006101,20.087362,102.93536,158.78282,71.692221,3.4729113,0,0,0,0,0,0,0,7.7756377,59.588183,106.37796,37.160486,0,0,0,0,0,0,0,0,0,0.12601684,0,0,0,0,0,0,0,0,0,0,0,0
960,216.03492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1629643,6.3573262,20.935269,27.290712,5.2559757,0,0,0,0,0,0,0,0.65025947,20.093495,102.96678,158.8313,71.714109,3.4739716,0,0,0,0,0,0,0,7.7780116,59.606375,106.41044,37.171831,0,0,0,0,0,0,0,0,0,0.12605531,0,0,0,0,0,0,0,0,0,0,0,0
961,216.10086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16301404,6.3592665,20.941659,27.299041,5.2575799,0,0,0,0,0,0,0,0.65045793,20.099627,102.99821,158.87977,71.735996,3.4750319,0,0,0,0,0,0,0,7.7803855,59.624567,106.44292,37.183176,0,0,0,0,0,0,0,0,0,0.12609378,0,0,0,0,0,0,0,0,0,0,0,0
962,216.1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16306378,6.3612068,20.948048,27.307371,5.2591841,0,0,0,0,0,0,0,0.6506564,20.10576,103.02964,158.92825,71.757884,3.4760922,0,0,0,0,0,0,0,7.7827594,59.64276,106.47539,37.194521,0,0,0,0,0,0,0,0,0,0.12613226,0,0,0,0,0,0,0,0,0,0,0,0
963,216.23273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16311351,6.3631471,20.954438,27.3157,5.2607882,0,0,0,0,0,0,0,0.65085486,20.111893,103.06106,158.97673,71.779772,3.4771525,0,0,0,0,0,0,0,7.7851333,59.660952,106.50787,37.205866,0,0,0,0,0,0,0,0,0,0.12617073,0,0,0,0,0,0,0,0,0,0,0,0
964,216.29867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16316325,6.3650874,20.960828,27.324029,5.2623924,0,0,0,0,0,0,0,0.65105333,20.118025,103.09249,159.0252,71.801659,3.4782127,0,0,0,0,0,0,0,7.7875072,59.679144,106.54035,37.217212,0,0,0,0,0,0,0,0,0,0.1262092,0,0,0,0,0,0,0,0,0,0,0,0
965,216.3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16321299,6.3670277,20.967217,27.332359,5.2639966,0,0,0,0,0,0,0,0.65125179,20.124158,103.12391,159.07368,71.823547,3.479273,0,0,0,0,0,0,0,7.7898811,59.697337,106.57283,37.228557,0,0,0,0,0,0,0,0,0,0.12624768,0,0,0,0,0,0,0,0,0,0,0,0
966,216.43054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16326273,6.368968,20.973607,27.340688,5.2656007,0,0,0,0,0,0,0,0.65145025,20.130291,103.15534,159.12216,71.845435,3.4803333,0,0,0,0,0,0,0,7.792255,59.715529,106.6053,37.239902,0,0,0,0,0,0,0,0,0,0.12628615,0,0,0,0,0,0,0,0,0,0,0,0
967,216.49647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16331247,6.3709083,20.979996,27.349017,5.2672049,0,0,0,0,0,0,0,0.65164872,20.136423,103.18677,159.17063,71.867322,3.4813936,0,0,0,0,0,0,0,7.7946289,59.733721,106.63778,37.251247,0,0,0,0,0,0,0,0,0,0.12632462,0,0,0,0,0,0,0,0,0,0,0,0
968,216.56241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1633622,6.3728486,20.986386,27.357347,5.268809,0,0,0,0,0,0,0,0.65184718,20.142556,103.21819,159.21911,71.88921,3.4824539,0,0,0,0,0,0,0,7.7970028,59.751914,106.67026,37.262592,0,0,0,0,0,0,0,0,0,0.12636309,0,0,0,0,0,0,0,0,0,0,0,0
969,216.62834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16341194,6.3747889,20.992776,27.365676,5.2704132,0,0,0,0,0,0,0,0.65204564,20.148689,103.24962,159.26758,71.911098,3.4835141,0,0,0,0,0,0,0,7.7993767,59.770106,106.70273,37.273937,0,0,0,0,0,0,0,0,0,0.12640157,0,0,0,0,0,0,0,0,0,0,0,0
970,216.69428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16346168,6.3767292,20.999165,27.374005,5.2720174,0,0,0,0,0,0,0,0.65224411,20.154822,103.28104,159.31606,71.932985,3.4845744,0,0,0,0,0,0,0,7.8017506,59.788298,106.73521,37.285282,0,0,0,0,0,0,0,0,0,0.12644004,0,0,0,0,0,0,0,0,0,0,0,0
971,216.76021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16351142,6.3786695,21.005555,27.382335,5.2736215,0,0,0,0,0,0,0,0.65244257,20.160954,103.31247,159.36454,71.954873,3.4856347,0,0,0,0,0,0,0,7.8041245,59.80649,106.76769,37.296627,0,0,0,0,0,0,0,0,0,0.12647851,0,0,0,0,0,0,0,0,0,0,0,0
972,216.82615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16356115,6.3806098,21.011944,27.390664,5.2752257,0,0,0,0,0,0,0,0.65264104,20.167087,103.3439,159.41301,71.976761,3.486695,0,0,0,0,0,0,0,7.8064984,59.824683,106.80017,37.307972,0,0,0,0,0,0,0,0,0,0.12651699,0,0,0,0,0,0,0,0,0,0,0,0
973,216.89209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16361089,6.3825501,21.018334,27.398993,5.2768298,0,0,0,0,0,0,0,0.6528395,20.17322,103.37532,159.46149,71.998648,3.4877553,0,0,0,0,0,0,0,7.8088723,59.842875,106.83264,37.319318,0,0,0,0,0,0,0,0,0,0.12655546,0,0,0,0,0,0,0,0,0,0,0,0
974,216.95802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16366063,6.3844904,21.024724,27.407323,5.278434,0,0,0,0,0,0,0,0.65303796,20.179352,103.40675,159.50997,72.020536,3.4888155,0,0,0,0,0,0,0,7.8112462,59.861067,106.86512,37.330663,0,0,0,0,0,0,0,0,0,0.12659393,0,0,0,0,0,0,0,0,0,0,0,0
975,217.02396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16371037,6.3864307,21.031113,27.415652,5.2800382,0,0,0,0,0,0,0,0.65323643,20.185485,103.43818,159.55844,72.042424,3.4898758,0,0,0,0,0,0,0,7.8136201,59.87926,106.8976,37.342008,0,0,0,0,0,0,0,0,0,0.12663241,0,0,0,0,0,0,0,0,0,0,0,0
976,217.08989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16376011,6.388371,21.037503,27.423981,5.2816423,0,0,0,0,0,0,0,0.65343489,20.191618,103.4696,159.60692,72.064311,3.4909361,0,0,0,0,0,0,0,7.8159941,59.897452,106.93008,37.353353,0,0,0,0,0,0,0,0,0,0.12667088,0,0,0,0,0,0,0,0,0,0,0,0
977,217.15583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16380984,6.3903113,21.043892,27.43231,5.2832465,0,0,0,0,0,0,0,0.65363336,20.19775,103.50103,159.6554,72.086199,3.4919964,0,0,0,0,0,0,0,7.818368,59.915644,106.96255,37.364698,0,0,0,0,0,0,0,0,0,0.12670935,0,0,0,0,0,0,0,0,0,0,0,0
978,217.22176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16385958,6.3922516,21.050282,27.44064,5.2848507,0,0,0,0,0,0,0,0.65383182,20.203883,103.53245,159.70387,72.108087,3.4930567,0,0,0,0,0,0,0,7.8207419,59.933837,106.99503,37.376043,0,0,0,0,0,0,0,0,0,0.12674782,0,0,0,0,0,0,0,0,0,0,0,0
979,217.2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16390932,6.3941919,21.056672,27.448969,5.2864548,0,0,0,0,0,0,0,0.65403028,20.210016,103.56388,159.75235,72.129974,3.494117,0,0,0,0,0,0,0,7.8231158,59.952029,107.02751,37.387388,0,0,0,0,0,0,0,0,0,0.1267863,0,0,0,0,0,0,0,0,0,0,0,0
980,217.35363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16395906,6.3961322,21.063061,27.457298,5.288059,0,0,0,0,0,0,0,0.65422875,20.216148,103.59531,159.80083,72.151862,3.4951772,0,0,0,0,0,0,0,7.8254897,59.970221,107.05998,37.398733,0,0,0,0,0,0,0,0,0,0.12682477,0,0,0,0,0,0,0,0,0,0,0,0
981,217.41957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1640088,6.3980725,21.069451,27.465628,5.2896631,0,0,0,0,0,0,0,0.65442721,20.222281,103.62673,159.8493,72.17375,3.4962375,0,0,0,0,0,0,0,7.8278636,59.988413,107.09246,37.410078,0,0,0,0,0,0,0,0,0,0.12686324,0,0,0,0,0,0,0,0,0,0,0,0
982,217.4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16405853,6.4000128,21.07584,27.473957,5.2912673,0,0,0,0,0,0,0,0.65462568,20.228414,103.65816,159.89778,72.195637,3.4972978,0,0,0,0,0,0,0,7.8302375,60.006606,107.12494,37.421424,0,0,0,0,0,0,0,0,0,0.12690172,0,0,0,0,0,0,0,0,0,0,0,0
983,217.55144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16410827,6.4019531,21.08223,27.482286,5.2928715,0,0,0,0,0,0,0,0.65482414,20.234546,103.68959,159.94626,72.217525,3.4983581,0,0,0,0,0,0,0,7.8326114,60.024798,107.15742,37.432769,0,0,0,0,0,0,0,0,0,0.12694019,0,0,0,0,0,0,0,0,0,0,0,0
984,217.61737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16415801,6.4038934,21.08862,27.490616,5.2944756,0,0,0,0,0,0,0,0.6550226,20.240679,103.72101,159.99473,72.239413,3.4994184,0,0,0,0,0,0,0,7.8349853,60.04299,107.18989,37.444114,0,0,0,0,0,0,0,0,0,0.12697866,0,0,0,0,0,0,0,0,0,0,0,0
985,217.6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16420774,6.4058336,21.095009,27.498944,5.2960797,0,0,0,0,0,0,0,0.65522105,20.246811,103.75244,160.0432,72.261299,3.5004786,0,0,0,0,0,0,0,7.837359,60.061181,107.22237,37.455458,0,0,0,0,0,0,0,0,0,0.12701713,0,0,0,0,0,0,0,0,0,0,0,0
986,217.69487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16421647,6.4061738,21.096129,27.500405,5.296361,0,0,0,0,0,0,0,0.65525585,20.247887,103.75795,160.0517,72.265137,3.5006645,0,0,0,0,0,0,0,7.8377753,60.064371,107.22806,37.457447,0,0,0,0,0,0,0,0,0,0.12702388,0,0,0,0,0,0,0,0,0,0,0,0
987,217.70643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16422519,6.4065141,21.09725,27.501866,5.2966423,0,0,0,0,0,0,0,0.65529065,20.248962,103.76346,160.06021,72.268975,3.5008504,0,0,0,0,0,0,0,7.8381916,60.067561,107.23376,37.459437,0,0,0,0,0,0,0,0,0,0.12703062,0,0,0,0,0,0,0,0,0,0,0,0
988,217.71799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16423391,6.4068543,21.09837,27.503326,5.2969236,0,0,0,0,0,0,0,0.65532546,20.250037,103.76897,160.06871,72.272813,3.5010363,0,0,0,0,0,0,0,7.8386078,60.070752,107.23945,37.461426,0,0,0,0,0,0,0,0,0,0.12703737,0,0,0,0,0,0,0,0,0,0,0,0
989,217.72955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16424263,6.4071946,21.09949,27.504787,5.2972049,0,0,0,0,0,0,0,0.65536026,20.251113,103.77448,160.07721,72.276651,3.5012223,0,0,0,0,0,0,0,7.8390241,60.073942,107.24515,37.463416,0,0,0,0,0,0,0,0,0,0.12704412,0,0,0,0,0,0,0,0,0,0,0,0
990,217.74112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16425135,6.4075348,21.100611,27.506247,5.2974862,0,0,0,0,0,0,0,0.65539506,20.252188,103.77999,160.08571,72.280489,3.5014082,0,0,0,0,0,0,0,7.8394404,60.077132,107.25084,37.465405,0,0,0,0,0,0,0,0,0,0.12705086,0,0,0,0,0,0,0,0,0,0,0,0
991,217.75268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16426007,6.407875,21.101731,27.507708,5.2977675,0,0,0,0,0,0,0,0.65542986,20.253264,103.7855,160.09421,72.284327,3.5015941,0,0,0,0,0,0,0,7.8398567,60.080322,107.25654,37.467395,0,0,0,0,0,0,0,0,0,0.12705761,0,0,0,0,0,0,0,0,0,0,0,0
992,217.76424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1642688,6.4082153,21.102852,27.509169,5.2980488,0,0,0,0,0,0,0,0.65546466,20.254339,103.79101,160.10271,72.288166,3.50178,0,0,0,0,0,0,0,7.840273,60.083512,107.26223,37.469384,0,0,0,0,0,0,0,0,0,0.12706436,0,0,0,0,0,0,0,0,0,0,0,0
993,217.7758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16427752,6.4085555,21.103972,27.510629,5.2983301,0,0,0,0,0,0,0,0.65549947,20.255414,103.79652,160.11121,72.292004,3.501966,0,0,0,0,0,0,0,7.8406892,60.086702,107.26793,37.471373,0,0,0,0,0,0,0,0,0,0.1270711,0,0,0,0,0,0,0,0,0,0,0,0
994,217.78736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16428624,6.4088958,21.105093,27.51209,5.2986114,0,0,0,0,0,0,0,0.65553427,20.25649,103.80203,160.11971,72.295842,3.5021519,0,0,0,0,0,0,0,7.8411055,60.089892,107.27362,37.473363,0,0,0,0,0,0,0,0,0,0.12707785,0,0,0,0,0,0,0,0,0,0,0,0
995,217.79893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16429496,6.409236,21.106213,27.51355,5.2988927,0,0,0,0,0,0,0,0.65556907,20.257565,103.80754,160.12821,72.29968,3.5023378,0,0,0,0,0,0,0,7.8415218,60.093083,107.27932,37.475352,0,0,0,0,0,0,0,0,0,0.1270846,0,0,0,0,0,0,0,0,0,0,0,0
996,217.81049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16430368,6.4095763,21.107334,27.515011,5.299174,0,0,0,0,0,0,0,0.65560387,20.258641,103.81305,160.13671,72.303518,3.5025238,0,0,0,0,0,0,0,7.8419381,60.096273,107.28501,37.477342,0,0,0,0,0,0,0,0,0,0.12709134,0,0,0,0,0,0,0,0,0,0,0,0
997,217.82205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16431241,6.4099165,21.108454,27.516472,5.2994553,0,0,0,0,0,0,0,0.65563868,20.259716,103.81856,160.14521,72.307356,3.5027097,0,0,0,0,0,0,0,7.8423544,60.099463,107.29071,37.479331,0,0,0,0,0,0,0,0,0,0.12709809,0,0,0,0,0,0,0,0,0,0,0,0
998,217.83361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16432113,6.4102568,21.109575,27.517932,5.2997366,0,0,0,0,0,0,0,0.65567348,20.260792,103.82408,160.15371,72.311195,3.5028956,0,0,0,0,0,0,0,7.8427707,60.102653,107.2964,37.481321,0,0,0,0,0,0,0,0,0,0.12710484,0,0,0,0,0,0,0,0,0,0,0,0
999,217.84518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16432985,6.410597,21.110695,27.519393,5.3000179,0,0,0,0,0,0,0,0.65570828,20.261867,103.82959,160.16221,72.315033,3.5030815,0,0,0,0,0,0,0,7.8431869,60.105843,107.3021,37.48331,0,0,0,0,0,0,0,0,0,0.12711158,0,0,0,0,0,0,0,0,0,0,0,0
1000,217.85674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16433857,6.4109373,21.111816,27.520853,5.3002992,0,0,0,0,0,0,0,0.65574308,20.262942,103.8351,160.17071,72.318871,3.5032675,0,0,0,0,0,0,0,7.8436032,60.109033,107.30779,37.4853,0,0,0,0,0,0,0,0,0,0.12711833,0,0,0,0,0,0,0,0,0,0,0,0
1001,217.8683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16434729,6.4112775,21.112936,27.522314,5.3005805,0,0,0,0,0,0,0,0.65577788,20.264018,103.84061,160.17922,72.322709,3.5034534,0,0,0,0,0,0,0,7.8440195,60.112223,107.31349,37.487289,0,0,0,0,0,0,0,0,0,0.12712508,0,0,0,0,0,0,0,0,0,0,0,0
