Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
4066,109.52592,0,2.783731,6.9721741,7.855723,13.652149,11.057104,16.284895,0,0,3.5583863,10.662414,32.147393,47.148348,12.014235,10.126643,0,0,1.2753421,9.0702502,17.673734,22.599138,9.4763428,9.6891904,0,0,0,0,0.27269447,4.9535228,2.3059909,6.1187373,0,0,0,0,0,0,0,0.23518836,0,0,0,0,0,0,0,0
4067,109.39692,0,2.7804523,6.9639622,7.8464704,13.636069,11.044081,16.265715,0,0,3.5541952,10.649855,32.109529,47.092816,12.000084,10.114715,0,0,1.27384,9.0595672,17.652917,22.572521,9.4651815,9.6777783,0,0,0,0,0.27237328,4.9476885,2.3032749,6.1115306,0,0,0,0,0,0,0,0.23491135,0,0,0,0,0,0,0,0
4068,109.26792,0,2.7771736,6.9557503,7.8372178,13.61999,11.031058,16.246534,0,0,3.5500041,10.637297,32.071665,47.037284,11.985934,10.102788,0,0,1.2723379,9.0488841,17.632101,22.545903,9.4540201,9.6663663,0,0,0,0,0.2720521,4.9418541,2.3005589,6.1043239,0,0,0,0,0,0,0,0.23463434,0,0,0,0,0,0,0,0
4069,109.13892,0,2.7738949,6.9475384,7.8279653,13.60391,11.018035,16.227354,0,0,3.545813,10.624739,32.033802,46.981752,11.971783,10.090861,0,0,1.2708358,9.0382011,17.611285,22.519286,9.4428588,9.6549542,0,0,0,0,0.27173092,4.9360198,2.2978428,6.0971172,0,0,0,0,0,0,0,0.23435734,0,0,0,0,0,0,0,0
4070,109.00992,0,2.7706161,6.9393265,7.8187127,13.58783,11.005012,16.208173,0,0,3.5416219,10.61218,31.995938,46.92622,11.957633,10.078933,0,0,1.2693337,9.027518,17.590468,22.492668,9.4316974,9.6435422,0,0,0,0,0.27140973,4.9301855,2.2951268,6.0899105,0,0,0,0,0,0,0,0.23408033,0,0,0,0,0,0,0,0
4071,108.88092,0,2.7673374,6.9311146,7.8094601,13.571751,10.991988,16.188993,0,0,3.5374308,10.599622,31.958075,46.870688,11.943482,10.067006,0,0,1.2678315,9.0168349,17.569652,22.466051,9.4205361,9.6321301,0,0,0,0,0.27108855,4.9243512,2.2924108,6.0827037,0,0,0,0,0,0,0,0.23380332,0,0,0,0,0,0,0,0
4072,108.75192,0,2.7640587,6.9229027,7.8002076,13.555671,10.978965,16.169812,0,0,3.5332397,10.587064,31.920211,46.815156,11.929332,10.055079,0,0,1.2663294,9.0061519,17.548836,22.439433,9.4093747,9.6207181,0,0,0,0,0.27076737,4.9185169,2.2896948,6.075497,0,0,0,0,0,0,0,0.23352631,0,0,0,0,0,0,0,0
4073,108.62291,0,2.76078,6.9146907,7.790955,13.539591,10.965942,16.150631,0,0,3.5290486,10.574505,31.882347,46.759624,11.915181,10.043152,0,0,1.2648273,8.9954688,17.528019,22.412815,9.3982134,9.609306,0,0,0,0,0.27044619,4.9126825,2.2869787,6.0682903,0,0,0,0,0,0,0,0.23324931,0,0,0,0,0,0,0,0
4074,108.49391,0,2.7575013,6.9064788,7.7817024,13.523512,10.952919,16.131451,0,0,3.5248575,10.561947,31.844484,46.704093,11.901031,10.031224,0,0,1.2633252,8.9847858,17.507203,22.386198,9.387052,9.597894,0,0,0,0,0.270125,4.9068482,2.2842627,6.0610836,0,0,0,0,0,0,0,0.2329723,0,0,0,0,0,0,0,0
4075,108.36491,0,2.7542226,6.8982669,7.7724499,13.507432,10.939896,16.11227,0,0,3.5206663,10.549389,31.80662,46.648561,11.88688,10.019297,0,0,1.2618231,8.9741027,17.486387,22.35958,9.3758907,9.5864819,0,0,0,0,0.26980382,4.9010139,2.2815467,6.0538768,0,0,0,0,0,0,0,0.23269529,0,0,0,0,0,0,0,0
4076,108.23591,0,2.7509439,6.890055,7.7631973,13.491352,10.926872,16.09309,0,0,3.5164752,10.53683,31.768757,46.593029,11.87273,10.00737,0,0,1.260321,8.9634197,17.46557,22.332963,9.3647293,9.5750699,0,0,0,0,0.26948264,4.8951796,2.2788307,6.0466701,0,0,0,0,0,0,0,0.23241828,0,0,0,0,0,0,0,0
4077,108.10691,0,2.7476652,6.8818431,7.7539447,13.475273,10.913849,16.073909,0,0,3.5122841,10.524272,31.730893,46.537497,11.858579,9.9954424,0,0,1.2588189,8.9527366,17.444754,22.306345,9.353568,9.5636578,0,0,0,0,0.26916145,4.8893453,2.2761146,6.0394634,0,0,0,0,0,0,0,0.23214127,0,0,0,0,0,0,0,0
4078,107.97791,0,2.7443864,6.8736312,7.7446922,13.459193,10.900826,16.054729,0,0,3.508093,10.511714,31.693029,46.481965,11.844429,9.9835151,0,0,1.2573168,8.9420536,17.423938,22.279728,9.3424066,9.5522458,0,0,0,0,0.26884027,4.8835109,2.2733986,6.0322567,0,0,0,0,0,0,0,0.23186427,0,0,0,0,0,0,0,0
4079,107.84891,0,2.7411077,6.8654193,7.7354396,13.443113,10.887803,16.035548,0,0,3.5039019,10.499155,31.655166,46.426433,11.830278,9.9715878,0,0,1.2558146,8.9313705,17.403121,22.25311,9.3312452,9.5408338,0,0,0,0,0.26851909,4.8776766,2.2706826,6.0250499,0,0,0,0,0,0,0,0.23158726,0,0,0,0,0,0,0,0
4080,107.71991,0,2.737829,6.8572074,7.726187,13.427034,10.87478,16.016368,0,0,3.4997108,10.486597,31.617302,46.370901,11.816128,9.9596605,0,0,1.2543125,8.9206875,17.382305,22.226493,9.3200839,9.5294217,0,0,0,0,0.26819791,4.8718423,2.2679666,6.0178432,0,0,0,0,0,0,0,0.23131025,0,0,0,0,0,0,0,0
4081,107.59091,0,2.7345503,6.8489954,7.7169345,13.410954,10.861756,15.997187,0,0,3.4955197,10.474039,31.579439,46.315369,11.801977,9.9477332,0,0,1.2528104,8.9100044,17.361489,22.199875,9.3089225,9.5180097,0,0,0,0,0.26787672,4.866008,2.2652505,6.0106365,0,0,0,0,0,0,0,0.23103324,0,0,0,0,0,0,0,0
4082,107.46191,0,2.7312716,6.8407835,7.7076819,13.394874,10.848733,15.978006,0,0,3.4913286,10.46148,31.541575,46.259837,11.787827,9.935806,0,0,1.2513083,8.8993214,17.340672,22.173258,9.2977612,9.5065976,0,0,0,0,0.26755554,4.8601737,2.2625345,6.0034298,0,0,0,0,0,0,0,0.23075624,0,0,0,0,0,0,0,0
4083,107.3329,0,2.7279929,6.8325716,7.6984293,13.378795,10.83571,15.958826,0,0,3.4871375,10.448922,31.503711,46.204305,11.773676,9.9238787,0,0,1.2498062,8.8886383,17.319856,22.14664,9.2865998,9.4951856,0,0,0,0,0.26723436,4.8543393,2.2598185,5.996223,0,0,0,0,0,0,0,0.23047923,0,0,0,0,0,0,0,0
4084,107.2039,0,2.7247142,6.8243597,7.6891768,13.362715,10.822687,15.939645,0,0,3.4829463,10.436364,31.465848,46.148774,11.759526,9.9119514,0,0,1.2483041,8.8779553,17.29904,22.120022,9.2754385,9.4837735,0,0,0,0,0.26691317,4.848505,2.2571025,5.9890163,0,0,0,0,0,0,0,0.23020222,0,0,0,0,0,0,0,0
4085,107.0749,0,2.7214355,6.8161478,7.6799242,13.346635,10.809664,15.920465,0,0,3.4787552,10.423806,31.427984,46.093242,11.745375,9.9000241,0,0,1.246802,8.8672722,17.278223,22.093405,9.2642771,9.4723615,0,0,0,0,0.26659199,4.8426707,2.2543864,5.9818096,0,0,0,0,0,0,0,0.22992521,0,0,0,0,0,0,0,0
4086,106.9459,0,2.7181567,6.8079359,7.6706716,13.330556,10.79664,15.901284,0,0,3.4745641,10.411247,31.390121,46.03771,11.731225,9.8880968,0,0,1.2452998,8.8565892,17.257407,22.066787,9.2531158,9.4609494,0,0,0,0,0.26627081,4.8368364,2.2516704,5.9746029,0,0,0,0,0,0,0,0.22964821,0,0,0,0,0,0,0,0
4087,106.8169,0,2.714878,6.799724,7.6614191,13.314476,10.783617,15.882104,0,0,3.470373,10.398689,31.352257,45.982178,11.717074,9.8761695,0,0,1.2437977,8.8459061,17.236591,22.04017,9.2419544,9.4495374,0,0,0,0,0.26594962,4.8310021,2.2489544,5.9673962,0,0,0,0,0,0,0,0.2293712,0,0,0,0,0,0,0,0
4088,106.6879,0,2.7115993,6.7915121,7.6521665,13.298396,10.770594,15.862923,0,0,3.4661819,10.386131,31.314394,45.926646,11.702923,9.8642423,0,0,1.2422956,8.8352231,17.215774,22.013552,9.2307931,9.4381253,0,0,0,0,0.26562844,4.8251677,2.2462384,5.9601894,0,0,0,0,0,0,0,0.22909419,0,0,0,0,0,0,0,0
4089,106.5589,0,2.7083206,6.7833001,7.6429139,13.282317,10.757571,15.843743,0,0,3.4619908,10.373572,31.27653,45.871114,11.688773,9.852315,0,0,1.2407935,8.82454,17.194958,21.986935,9.2196317,9.4267133,0,0,0,0,0.26530726,4.8193334,2.2435223,5.9529827,0,0,0,0,0,0,0,0.22881718,0,0,0,0,0,0,0,0
4090,106.4299,0,2.7050419,6.7750882,7.6336614,13.266237,10.744548,15.824562,0,0,3.4577997,10.361014,31.238666,45.815582,11.674622,9.8403877,0,0,1.2392914,8.813857,17.174142,21.960317,9.2084704,9.4153012,0,0,0,0,0.26498608,4.8134991,2.2408063,5.945776,0,0,0,0,0,0,0,0.22854017,0,0,0,0,0,0,0,0
4091,106.3009,0,2.7017632,6.7668763,7.6244088,13.250157,10.731524,15.805382,0,0,3.4536086,10.348456,31.200803,45.76005,11.660472,9.8284604,0,0,1.2377893,8.8031739,17.153325,21.9337,9.197309,9.4038892,0,0,0,0,0.26466489,4.8076648,2.2380903,5.9385693,0,0,0,0,0,0,0,0.22826317,0,0,0,0,0,0,0,0
4092,106.1719,0,2.6984845,6.7586644,7.6151562,13.234078,10.718501,15.786201,0,0,3.4494175,10.335897,31.162939,45.704518,11.646321,9.8165331,0,0,1.2362872,8.7924909,17.132509,21.907082,9.1861477,9.3924771,0,0,0,0,0.26434371,4.8018305,2.2353743,5.9313625,0,0,0,0,0,0,0,0.22798616,0,0,0,0,0,0,0,0
4093,106.04289,0,2.6952058,6.7504525,7.6059037,13.217998,10.705478,15.76702,0,0,3.4452263,10.323339,31.125076,45.648986,11.632171,9.8046058,0,0,1.2347851,8.7818078,17.111692,21.880465,9.1749863,9.3810651,0,0,0,0,0.26402253,4.7959961,2.2326582,5.9241558,0,0,0,0,0,0,0,0.22770915,0,0,0,0,0,0,0,0
4094,105.91389,0,2.691927,6.7422406,7.5966511,13.201918,10.692455,15.74784,0,0,3.4410352,10.310781,31.087212,45.593455,11.61802,9.7926786,0,0,1.2332829,8.7711248,17.090876,21.853847,9.163825,9.369653,0,0,0,0,0.26370134,4.7901618,2.2299422,5.9169491,0,0,0,0,0,0,0,0.22743214,0,0,0,0,0,0,0,0
4095,105.78489,0,2.6886483,6.7340287,7.5873985,13.185839,10.679432,15.728659,0,0,3.4368441,10.298222,31.049348,45.537923,11.60387,9.7807513,0,0,1.2317808,8.7604417,17.07006,21.82723,9.1526636,9.358241,0,0,0,0,0.26338016,4.7843275,2.2272262,5.9097424,0,0,0,0,0,0,0,0.22715514,0,0,0,0,0,0,0,0
4096,105.65589,0,2.6853696,6.7258168,7.578146,13.169759,10.666409,15.709479,0,0,3.432653,10.285664,31.011485,45.482391,11.589719,9.768824,0,0,1.2302787,8.7497587,17.049243,21.800612,9.1415023,9.346829,0,0,0,0,0.26305898,4.7784932,2.2245102,5.9025356,0,0,0,0,0,0,0,0.22687813,0,0,0,0,0,0,0,0
4097,105.52689,0,2.6820909,6.7176049,7.5688934,13.153679,10.653385,15.690298,0,0,3.4284619,10.273106,30.973621,45.426859,11.575569,9.7568967,0,0,1.2287766,8.7390756,17.028427,21.773994,9.1303409,9.3354169,0,0,0,0,0.2627378,4.7726589,2.2217941,5.8953289,0,0,0,0,0,0,0,0.22660112,0,0,0,0,0,0,0,0
4098,105.39789,0,2.6788122,6.7093929,7.5596408,13.1376,10.640362,15.671118,0,0,3.4242708,10.260547,30.935758,45.371327,11.561418,9.7449694,0,0,1.2272745,8.7283926,17.007611,21.747377,9.1191795,9.3240049,0,0,0,0,0.26241661,4.7668245,2.2190781,5.8881222,0,0,0,0,0,0,0,0.22632411,0,0,0,0,0,0,0,0
4099,105.26889,0,2.6755335,6.701181,7.5503883,13.12152,10.627339,15.651937,0,0,3.4200797,10.247989,30.897894,45.315795,11.547268,9.7330421,0,0,1.2257724,8.7177095,16.986794,21.720759,9.1080182,9.3125928,0,0,0,0,0.26209543,4.7609902,2.2163621,5.8809155,0,0,0,0,0,0,0,0.2260471,0,0,0,0,0,0,0,0
4100,105.13989,0,2.6722548,6.6929691,7.5411357,13.10544,10.614316,15.632757,0,0,3.4158886,10.235431,30.86003,45.260263,11.533117,9.7211149,0,0,1.2242703,8.7070265,16.965978,21.694142,9.0968568,9.3011808,0,0,0,0,0.26177425,4.7551559,2.2136461,5.8737087,0,0,0,0,0,0,0,0.2257701,0,0,0,0,0,0,0,0
4101,105.01089,0,2.6689761,6.6847572,7.5318831,13.089361,10.601293,15.613576,0,0,3.4116975,10.222872,30.822167,45.204731,11.518967,9.7091876,0,0,1.2227681,8.6963434,16.945162,21.667524,9.0856955,9.2897687,0,0,0,0,0.26145306,4.7493216,2.2109301,5.866502,0,0,0,0,0,0,0,0.22549309,0,0,0,0,0,0,0,0
4102,104.88189,0,2.6656973,6.6765453,7.5226306,13.073281,10.588269,15.594396,0,0,3.4075063,10.210314,30.784303,45.149199,11.504816,9.6972603,0,0,1.221266,8.6856603,16.924345,21.640907,9.0745341,9.2783567,0,0,0,0,0.26113188,4.7434873,2.208214,5.8592953,0,0,0,0,0,0,0,0.22521608,0,0,0,0,0,0,0,0
4103,104.75288,0,2.6624186,6.6683334,7.513378,13.057201,10.575246,15.575215,0,0,3.4033152,10.197756,30.74644,45.093667,11.490666,9.685333,0,0,1.2197639,8.6749773,16.903529,21.614289,9.0633728,9.2669446,0,0,0,0,0.2608107,4.7376529,2.205498,5.8520886,0,0,0,0,0,0,0,0.22493907,0,0,0,0,0,0,0,0
4104,104.62388,0,2.6591399,6.6601215,7.5041254,13.041122,10.562223,15.556034,0,0,3.3991241,10.185197,30.708576,45.038136,11.476515,9.6734057,0,0,1.2182618,8.6642942,16.882713,21.587672,9.0522114,9.2555326,0,0,0,0,0.26048952,4.7318186,2.202782,5.8448818,0,0,0,0,0,0,0,0.22466207,0,0,0,0,0,0,0,0
4105,104.49488,0,2.6558612,6.6519096,7.4948729,13.025042,10.5492,15.536854,0,0,3.394933,10.172639,30.670712,44.982604,11.462365,9.6614784,0,0,1.2167597,8.6536112,16.861896,21.561054,9.0410501,9.2441205,0,0,0,0,0.26016833,4.7259843,2.200066,5.8376751,0,0,0,0,0,0,0,0.22438506,0,0,0,0,0,0,0,0
4106,104.36588,0,2.6525825,6.6436976,7.4856203,13.008962,10.536177,15.517673,0,0,3.3907419,10.160081,30.632849,44.927072,11.448214,9.6495512,0,0,1.2152576,8.6429281,16.84108,21.534437,9.0298887,9.2327085,0,0,0,0,0.25984715,4.72015,2.1973499,5.8304684,0,0,0,0,0,0,0,0.22410805,0,0,0,0,0,0,0,0
4107,104.23688,0,2.6493038,6.6354857,7.4763677,12.992883,10.523153,15.498493,0,0,3.3865508,10.147522,30.594985,44.87154,11.434064,9.6376239,0,0,1.2137555,8.6322451,16.820264,21.507819,9.0187274,9.2212964,0,0,0,0,0.25952597,4.7143157,2.1946339,5.8232617,0,0,0,0,0,0,0,0.22383104,0,0,0,0,0,0,0,0
4108,104.10788,0,2.6460251,6.6272738,7.4671152,12.976803,10.51013,15.479312,0,0,3.3823597,10.134964,30.557122,44.816008,11.419913,9.6256966,0,0,1.2122533,8.621562,16.799447,21.481202,9.007566,9.2098844,0,0,0,0,0.25920478,4.7084813,2.1919179,5.816055,0,0,0,0,0,0,0,0.22355404,0,0,0,0,0,0,0,0
4109,103.97888,0,2.6427464,6.6190619,7.4578626,12.960723,10.497107,15.460132,0,0,3.3781686,10.122406,30.519258,44.760476,11.405763,9.6137693,0,0,1.2107512,8.610879,16.778631,21.454584,8.9964047,9.1984723,0,0,0,0,0.2588836,4.702647,2.1892019,5.8088482,0,0,0,0,0,0,0,0.22327703,0,0,0,0,0,0,0,0
4110,103.84988,0,2.6394676,6.61085,7.44861,12.944644,10.484084,15.440951,0,0,3.3739775,10.109847,30.481395,44.704944,11.391612,9.601842,0,0,1.2092491,8.6001959,16.757815,21.427966,8.9852433,9.1870603,0,0,0,0,0.25856242,4.6968127,2.1864858,5.8016415,0,0,0,0,0,0,0,0.22300002,0,0,0,0,0,0,0,0
4111,103.72088,0,2.6361889,6.6026381,7.4393575,12.928564,10.471061,15.421771,0,0,3.3697863,10.097289,30.443531,44.649412,11.377462,9.5899147,0,0,1.207747,8.5895129,16.736998,21.401349,8.974082,9.1756483,0,0,0,0,0.25824124,4.6909784,2.1837698,5.7944348,0,0,0,0,0,0,0,0.22272301,0,0,0,0,0,0,0,0
4112,103.59188,0,2.6329102,6.5944262,7.4301049,12.912484,10.458037,15.40259,0,0,3.3655952,10.084731,30.405667,44.59388,11.363311,9.5779875,0,0,1.2062449,8.5788298,16.716182,21.374731,8.9629206,9.1642362,0,0,0,0,0.25792005,4.6851441,2.1810538,5.7872281,0,0,0,0,0,0,0,0.222446,0,0,0,0,0,0,0,0
4113,103.46288,0,2.6296315,6.5862143,7.4208523,12.896405,10.445014,15.383409,0,0,3.3614041,10.072173,30.367804,44.538348,11.349161,9.5660602,0,0,1.2047428,8.5681468,16.695366,21.348114,8.9517593,9.1528242,0,0,0,0,0.25759887,4.6793097,2.1783378,5.7800213,0,0,0,0,0,0,0,0.222169,0,0,0,0,0,0,0,0
4114,103.33387,0,2.6263528,6.5780023,7.4115998,12.880325,10.431991,15.364229,0,0,3.357213,10.059614,30.32994,44.482817,11.33501,9.5541329,0,0,1.2032407,8.5574637,16.674549,21.321496,8.9405979,9.1414121,0,0,0,0,0.25727769,4.6734754,2.1756217,5.7728146,0,0,0,0,0,0,0,0.22189199,0,0,0,0,0,0,0,0
4115,103.20487,0,2.6230741,6.5697904,7.4023472,12.864245,10.418968,15.345048,0,0,3.3530219,10.047056,30.292077,44.427285,11.32086,9.5422056,0,0,1.2017386,8.5467807,16.653733,21.294879,8.9294366,9.1300001,0,0,0,0,0.2569565,4.6676411,2.1729057,5.7656079,0,0,0,0,0,0,0,0.22161498,0,0,0,0,0,0,0,0
4116,103.07587,0,2.6197954,6.5615785,7.3930946,12.848166,10.405945,15.325868,0,0,3.3488308,10.034498,30.254213,44.371753,11.306709,9.5302783,0,0,1.2002364,8.5360976,16.632917,21.268261,8.9182752,9.118588,0,0,0,0,0.25663532,4.6618068,2.1701897,5.7584012,0,0,0,0,0,0,0,0.22133797,0,0,0,0,0,0,0,0
4117,102.94687,0,2.6165167,6.5533666,7.3838421,12.832086,10.392921,15.306687,0,0,3.3446397,10.021939,30.216349,44.316221,11.292559,9.518351,0,0,1.1987343,8.5254146,16.6121,21.241644,8.9071139,9.107176,0,0,0,0,0.25631414,4.6559725,2.1674737,5.7511944,0,0,0,0,0,0,0,0.22106097,0,0,0,0,0,0,0,0
4118,102.81787,0,2.6132379,6.5451547,7.3745895,12.816006,10.379898,15.287507,0,0,3.3404486,10.009381,30.178486,44.260689,11.278408,9.5064238,0,0,1.1972322,8.5147315,16.591284,21.215026,8.8959525,9.0957639,0,0,0,0,0.25599296,4.6501382,2.1647576,5.7439877,0,0,0,0,0,0,0,0.22078396,0,0,0,0,0,0,0,0
4119,102.68887,0,2.6099592,6.5369428,7.3653369,12.799927,10.366875,15.268326,0,0,3.3362575,9.9968226,30.140622,44.205157,11.264258,9.4944965,0,0,1.1957301,8.5040485,16.570468,21.188409,8.8847911,9.0843519,0,0,0,0,0.25567177,4.6443038,2.1620416,5.736781,0,0,0,0,0,0,0,0.22050695,0,0,0,0,0,0,0,0
4120,102.55987,0,2.6066805,6.5287309,7.3560844,12.783847,10.353852,15.249146,0,0,3.3320663,9.9842643,30.102759,44.149625,11.250107,9.4825692,0,0,1.194228,8.4933654,16.549651,21.161791,8.8736298,9.0729398,0,0,0,0,0.25535059,4.6384695,2.1593256,5.7295743,0,0,0,0,0,0,0,0.22022994,0,0,0,0,0,0,0,0
4121,102.43087,0,2.6034018,6.520519,7.3468318,12.767767,10.340829,15.229965,0,0,3.3278752,9.9717059,30.064895,44.094093,11.235957,9.4706419,0,0,1.1927259,8.4826824,16.528835,21.135173,8.8624684,9.0615278,0,0,0,0,0.25502941,4.6326352,2.1566096,5.7223675,0,0,0,0,0,0,0,0.21995293,0,0,0,0,0,0,0,0
4122,102.30187,0,2.6001231,6.5123071,7.3375792,12.751688,10.327805,15.210785,0,0,3.3236841,9.9591476,30.027031,44.038561,11.221806,9.4587146,0,0,1.1912238,8.4719993,16.508019,21.108556,8.8513071,9.0501157,0,0,0,0,0.25470822,4.6268009,2.1538935,5.7151608,0,0,0,0,0,0,0,0.21967593,0,0,0,0,0,0,0,0
4123,102.17287,0,2.5968444,6.5040951,7.3283267,12.735608,10.314782,15.191604,0,0,3.319493,9.9465893,29.989168,43.983029,11.207656,9.4467873,0,0,1.1897216,8.4613163,16.487202,21.081938,8.8401457,9.0387037,0,0,0,0,0.25438704,4.6209666,2.1511775,5.7079541,0,0,0,0,0,0,0,0.21939892,0,0,0,0,0,0,0,0
4124,102.04386,0,2.5935657,6.4958832,7.3190741,12.719528,10.301759,15.172423,0,0,3.3153019,9.934031,29.951304,43.927498,11.193505,9.4348601,0,0,1.1882195,8.4506332,16.466386,21.055321,8.8289844,9.0272916,0,0,0,0,0.25406586,4.6151322,2.1484615,5.7007474,0,0,0,0,0,0,0,0.21912191,0,0,0,0,0,0,0,0
4125,101.91486,0,2.590287,6.4876713,7.3098215,12.703449,10.288736,15.153243,0,0,3.3111108,9.9214727,29.913441,43.871966,11.179355,9.4229328,0,0,1.1867174,8.4399502,16.44557,21.028703,8.817823,9.0158796,0,0,0,0,0.25374468,4.6092979,2.1457455,5.6935407,0,0,0,0,0,0,0,0.2188449,0,0,0,0,0,0,0,0
4126,101.68266,0,2.5843853,6.4728899,7.2931669,12.674505,10.265294,15.118718,0,0,3.3035668,9.8988677,29.845286,43.772008,11.153884,9.4014637,0,0,1.1840136,8.4207207,16.4081,20.980792,8.7977326,8.9953379,0,0,0,0,0.25316655,4.5987961,2.1408566,5.6805685,0,0,0,0,0,0,0,0.21834629,0,0,0,0,0,0,0,0
4127,101.45046,0,2.5784836,6.4581084,7.2765123,12.645562,10.241852,15.084193,0,0,3.2960228,9.8762627,29.777132,43.672051,11.128413,9.3799946,0,0,1.1813098,8.4014912,16.370631,20.93288,8.7776422,8.9747962,0,0,0,0,0.25258842,4.5882944,2.1359678,5.6675964,0,0,0,0,0,0,0,0.21784768,0,0,0,0,0,0,0,0
4128,101.21826,0,2.5725819,6.443327,7.2598577,12.616619,10.218411,15.049668,0,0,3.2884788,9.8536577,29.708977,43.572093,11.102942,9.3585254,0,0,1.178606,8.3822617,16.333161,20.884969,8.7575517,8.9542545,0,0,0,0,0.25201029,4.5777926,2.1310789,5.6546243,0,0,0,0,0,0,0,0.21734906,0,0,0,0,0,0,0,0
4129,100.98606,0,2.5666802,6.4285456,7.2432031,12.587675,10.194969,15.015143,0,0,3.2809348,9.8310528,29.640823,43.472136,11.077471,9.3370563,0,0,1.1759022,8.3630322,16.295692,20.837057,8.7374613,8.9337129,0,0,0,0,0.25143216,4.5672908,2.1261901,5.6416522,0,0,0,0,0,0,0,0.21685045,0,0,0,0,0,0,0,0
4130,100.75385,0,2.5607785,6.4137641,7.2265484,12.558732,10.171527,14.980618,0,0,3.2733908,9.8084478,29.572668,43.372179,11.052,9.3155872,0,0,1.1731984,8.3438027,16.258223,20.789145,8.7173709,8.9131712,0,0,0,0,0.25085403,4.556789,2.1213012,5.6286801,0,0,0,0,0,0,0,0.21635183,0,0,0,0,0,0,0,0
4131,100.52165,0,2.5548769,6.3989827,7.2098938,12.529788,10.148085,14.946093,0,0,3.2658468,9.7858428,29.504514,43.272221,11.026529,9.2941181,0,0,1.1704946,8.3245732,16.220753,20.741234,8.6972804,8.8926295,0,0,0,0,0.2502759,4.5462873,2.1164124,5.615708,0,0,0,0,0,0,0,0.21585322,0,0,0,0,0,0,0,0
4132,100.28945,0,2.5489752,6.3842012,7.1932392,12.500845,10.124644,14.911568,0,0,3.2583028,9.7632378,29.436359,43.172264,11.001058,9.272649,0,0,1.1677908,8.3053437,16.183284,20.693322,8.67719,8.8720878,0,0,0,0,0.24969777,4.5357855,2.1115236,5.6027359,0,0,0,0,0,0,0,0.21535461,0,0,0,0,0,0,0,0
4133,100.05725,0,2.5430735,6.3694198,7.1765846,12.471902,10.101202,14.877043,0,0,3.2507588,9.7406328,29.368205,43.072306,10.975587,9.2511799,0,0,1.165087,8.2861142,16.145814,20.645411,8.6570996,8.8515461,0,0,0,0,0.24911964,4.5252837,2.1066347,5.5897638,0,0,0,0,0,0,0,0.21485599,0,0,0,0,0,0,0,0
4134,99.825048,0,2.5371718,6.3546383,7.15993,12.442958,10.07776,14.842518,0,0,3.2432148,9.7180279,29.30005,42.972349,10.950116,9.2297108,0,0,1.1623832,8.2668847,16.108345,20.597499,8.6370091,8.8310044,0,0,0,0,0.24854151,4.5147819,2.1017459,5.5767917,0,0,0,0,0,0,0,0.21435738,0,0,0,0,0,0,0,0
4135,99.592846,0,2.5312701,6.3398569,7.1432753,12.414015,10.054318,14.807993,0,0,3.2356708,9.6954229,29.231896,42.872391,10.924645,9.2082417,0,0,1.1596794,8.2476552,16.070876,20.549588,8.6169187,8.8104627,0,0,0,0,0.24796338,4.5042802,2.096857,5.5638196,0,0,0,0,0,0,0,0.21385876,0,0,0,0,0,0,0,0
4136,99.360644,0,2.5253684,6.3250755,7.1266207,12.385071,10.030877,14.773468,0,0,3.2281268,9.6728179,29.163741,42.772434,10.899174,9.1867726,0,0,1.1569756,8.2284257,16.033406,20.501676,8.5968283,8.7899211,0,0,0,0,0.24738525,4.4937784,2.0919682,5.5508475,0,0,0,0,0,0,0,0.21336015,0,0,0,0,0,0,0,0
4137,99.128443,0,2.5194668,6.310294,7.1099661,12.356128,10.007435,14.738943,0,0,3.2205828,9.6502129,29.095587,42.672477,10.873703,9.1653035,0,0,1.1542718,8.2091962,15.995937,20.453764,8.5767378,8.7693794,0,0,0,0,0.24680713,4.4832766,2.0870793,5.5378754,0,0,0,0,0,0,0,0.21286154,0,0,0,0,0,0,0,0
