Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
4474,138.84028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5867767,38.262583,43.856311,17.283927,0,0,0,0,0,0,0,14.113365,70.240897,130.0883,45.656724,4.2927594,0,0,0,0,0,0,24.808199,2.2209383,0,0,0,0,0,0,0,0,0
4475,138.49492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56293,38.167407,43.747221,17.240934,0,0,0,0,0,0,0,14.078259,70.066176,129.76471,45.543155,4.2820814,0,0,0,0,0,0,24.74649,2.2154138,0,0,0,0,0,0,0,0,0
4476,138.14956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5390833,38.07223,43.63813,17.197941,0,0,0,0,0,0,0,14.043153,69.891455,129.44112,45.429586,4.2714033,0,0,0,0,0,0,24.68478,2.2098893,0,0,0,0,0,0,0,0,0
4477,137.8042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5152366,37.977054,43.52904,17.154948,0,0,0,0,0,0,0,14.008046,69.716734,129.11753,45.316017,4.2607253,0,0,0,0,0,0,24.623071,2.2043648,0,0,0,0,0,0,0,0,0
4478,137.45884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49139,37.881877,43.419949,17.111955,0,0,0,0,0,0,0,13.97294,69.542013,128.79394,45.202448,4.2500473,0,0,0,0,0,0,24.561362,2.1988404,0,0,0,0,0,0,0,0,0
4479,137.11349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4675433,37.786701,43.310858,17.068962,0,0,0,0,0,0,0,13.937834,69.367292,128.47035,45.088879,4.2393692,0,0,0,0,0,0,24.499652,2.1933159,0,0,0,0,0,0,0,0,0
4480,136.76813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4436966,37.691524,43.201768,17.025969,0,0,0,0,0,0,0,13.902727,69.192571,128.14676,44.97531,4.2286912,0,0,0,0,0,0,24.437943,2.1877914,0,0,0,0,0,0,0,0,0
4481,136.42277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41985,37.596348,43.092677,16.982976,0,0,0,0,0,0,0,13.867621,69.01785,127.82317,44.861741,4.2180131,0,0,0,0,0,0,24.376234,2.1822669,0,0,0,0,0,0,0,0,0
4482,136.07741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3960033,37.501172,42.983587,16.939983,0,0,0,0,0,0,0,13.832515,68.843129,127.49959,44.748172,4.2073351,0,0,0,0,0,0,24.314525,2.1767424,0,0,0,0,0,0,0,0,0
4483,135.73205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3721566,37.405995,42.874496,16.89699,0,0,0,0,0,0,0,13.797408,68.668408,127.176,44.634603,4.196657,0,0,0,0,0,0,24.252815,2.1712179,0,0,0,0,0,0,0,0,0
4484,135.38669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3483099,37.310819,42.765405,16.853997,0,0,0,0,0,0,0,13.762302,68.493687,126.85241,44.521034,4.185979,0,0,0,0,0,0,24.191106,2.1656935,0,0,0,0,0,0,0,0,0
4485,135.04133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3244633,37.215642,42.656315,16.811004,0,0,0,0,0,0,0,13.727195,68.318966,126.52882,44.407465,4.1753009,0,0,0,0,0,0,24.129397,2.160169,0,0,0,0,0,0,0,0,0
4486,134.69597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3006166,37.120466,42.547224,16.768011,0,0,0,0,0,0,0,13.692089,68.144245,126.20523,44.293896,4.1646229,0,0,0,0,0,0,24.067688,2.1546445,0,0,0,0,0,0,0,0,0
4487,134.35061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2767699,37.025289,42.438134,16.725018,0,0,0,0,0,0,0,13.656983,67.969524,125.88164,44.180327,4.1539449,0,0,0,0,0,0,24.005978,2.14912,0,0,0,0,0,0,0,0,0
4488,134.00526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2529232,36.930113,42.329043,16.682025,0,0,0,0,0,0,0,13.621876,67.794803,125.55805,44.066758,4.1432668,0,0,0,0,0,0,23.944269,2.1435955,0,0,0,0,0,0,0,0,0
4489,133.6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2290766,36.834936,42.219952,16.639032,0,0,0,0,0,0,0,13.58677,67.620082,125.23446,43.953189,4.1325888,0,0,0,0,0,0,23.88256,2.138071,0,0,0,0,0,0,0,0,0
4490,133.31454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2052299,36.73976,42.110862,16.596039,0,0,0,0,0,0,0,13.551664,67.445361,124.91088,43.83962,4.1219107,0,0,0,0,0,0,23.820851,2.1325466,0,0,0,0,0,0,0,0,0
4491,132.96918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1813832,36.644584,42.001771,16.553046,0,0,0,0,0,0,0,13.516557,67.27064,124.58729,43.726051,4.1112327,0,0,0,0,0,0,23.759141,2.1270221,0,0,0,0,0,0,0,0,0
4492,132.62382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1575366,36.549407,41.892681,16.510053,0,0,0,0,0,0,0,13.481451,67.095919,124.2637,43.612482,4.1005546,0,0,0,0,0,0,23.697432,2.1214976,0,0,0,0,0,0,0,0,0
4493,132.27846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1336899,36.454231,41.78359,16.46706,0,0,0,0,0,0,0,13.446345,66.921198,123.94011,43.498913,4.0898766,0,0,0,0,0,0,23.635723,2.1159731,0,0,0,0,0,0,0,0,0
4494,131.9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1098432,36.359054,41.6745,16.424067,0,0,0,0,0,0,0,13.411238,66.746477,123.61652,43.385344,4.0791985,0,0,0,0,0,0,23.574013,2.1104486,0,0,0,0,0,0,0,0,0
4495,131.58774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0859965,36.263878,41.565409,16.381074,0,0,0,0,0,0,0,13.376132,66.571755,123.29293,43.271775,4.0685205,0,0,0,0,0,0,23.512304,2.1049241,0,0,0,0,0,0,0,0,0
4496,131.24238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0621499,36.168701,41.456318,16.338081,0,0,0,0,0,0,0,13.341026,66.397034,122.96934,43.158206,4.0578425,0,0,0,0,0,0,23.450595,2.0993997,0,0,0,0,0,0,0,0,0
4497,130.89703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0383032,36.073525,41.347228,16.295088,0,0,0,0,0,0,0,13.305919,66.222313,122.64575,43.044637,4.0471644,0,0,0,0,0,0,23.388886,2.0938752,0,0,0,0,0,0,0,0,0
4498,130.55167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0144565,35.978349,41.238137,16.252095,0,0,0,0,0,0,0,13.270813,66.047592,122.32217,42.931067,4.0364864,0,0,0,0,0,0,23.327176,2.0883507,0,0,0,0,0,0,0,0,0
4499,130.20631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9906099,35.883172,41.129047,16.209102,0,0,0,0,0,0,0,13.235706,65.872871,121.99858,42.817498,4.0258083,0,0,0,0,0,0,23.265467,2.0828262,0,0,0,0,0,0,0,0,0
4500,129.86095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9667632,35.787996,41.019956,16.166109,0,0,0,0,0,0,0,13.2006,65.69815,121.67499,42.703929,4.0151303,0,0,0,0,0,0,23.203758,2.0773017,0,0,0,0,0,0,0,0,0
4501,129.51559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9429165,35.692819,40.910865,16.123116,0,0,0,0,0,0,0,13.165494,65.523429,121.3514,42.59036,4.0044522,0,0,0,0,0,0,23.142049,2.0717772,0,0,0,0,0,0,0,0,0
4502,129.17023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9190698,35.597643,40.801775,16.080123,0,0,0,0,0,0,0,13.130387,65.348708,121.02781,42.476791,3.9937742,0,0,0,0,0,0,23.080339,2.0662528,0,0,0,0,0,0,0,0,0
4503,128.82487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8952232,35.502466,40.692684,16.03713,0,0,0,0,0,0,0,13.095281,65.173987,120.70422,42.363222,3.9830961,0,0,0,0,0,0,23.01863,2.0607283,0,0,0,0,0,0,0,0,0
4504,128.47951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8713765,35.40729,40.583594,15.994137,0,0,0,0,0,0,0,13.060175,64.999266,120.38063,42.249653,3.9724181,0,0,0,0,0,0,22.956921,2.0552038,0,0,0,0,0,0,0,0,0
4505,128.13415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8475298,35.312113,40.474503,15.951144,0,0,0,0,0,0,0,13.025068,64.824545,120.05704,42.136084,3.9617401,0,0,0,0,0,0,22.895211,2.0496793,0,0,0,0,0,0,0,0,0
4506,127.7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8236832,35.216937,40.365413,15.908151,0,0,0,0,0,0,0,12.989962,64.649824,119.73346,42.022515,3.951062,0,0,0,0,0,0,22.833502,2.0441548,0,0,0,0,0,0,0,0,0
4507,127.44344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7998365,35.121761,40.256322,15.865158,0,0,0,0,0,0,0,12.954856,64.475103,119.40987,41.908946,3.940384,0,0,0,0,0,0,22.771793,2.0386303,0,0,0,0,0,0,0,0,0
4508,127.09808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7759898,35.026584,40.147231,15.822165,0,0,0,0,0,0,0,12.919749,64.300382,119.08628,41.795377,3.9297059,0,0,0,0,0,0,22.710084,2.0331059,0,0,0,0,0,0,0,0,0
4509,126.75272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7521431,34.931408,40.038141,15.779172,0,0,0,0,0,0,0,12.884643,64.125661,118.76269,41.681808,3.9190279,0,0,0,0,0,0,22.648374,2.0275814,0,0,0,0,0,0,0,0,0
4510,126.40736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7282965,34.836231,39.92905,15.736179,0,0,0,0,0,0,0,12.849537,63.95094,118.4391,41.568239,3.9083498,0,0,0,0,0,0,22.586665,2.0220569,0,0,0,0,0,0,0,0,0
4511,126.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7044498,34.741055,39.81996,15.693186,0,0,0,0,0,0,0,12.81443,63.776219,118.11551,41.45467,3.8976718,0,0,0,0,0,0,22.524956,2.0165324,0,0,0,0,0,0,0,0,0
4512,125.71664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6806031,34.645878,39.710869,15.650193,0,0,0,0,0,0,0,12.779324,63.601498,117.79192,41.341101,3.8869937,0,0,0,0,0,0,22.463247,2.0110079,0,0,0,0,0,0,0,0,0
4513,125.37128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6567564,34.550702,39.601778,15.6072,0,0,0,0,0,0,0,12.744217,63.426777,117.46833,41.227532,3.8763157,0,0,0,0,0,0,22.401537,2.0054834,0,0,0,0,0,0,0,0,0
4514,125.02592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6329098,34.455525,39.492688,15.564208,0,0,0,0,0,0,0,12.709111,63.252056,117.14475,41.113963,3.8656377,0,0,0,0,0,0,22.339828,1.999959,0,0,0,0,0,0,0,0,0
4515,124.68057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6090631,34.360349,39.383597,15.521215,0,0,0,0,0,0,0,12.674005,63.077335,116.82116,41.000394,3.8549596,0,0,0,0,0,0,22.278119,1.9944345,0,0,0,0,0,0,0,0,0
4516,124.33521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5852164,34.265173,39.274507,15.478222,0,0,0,0,0,0,0,12.638898,62.902614,116.49757,40.886825,3.8442816,0,0,0,0,0,0,22.21641,1.98891,0,0,0,0,0,0,0,0,0
4517,123.98985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5613698,34.169996,39.165416,15.435229,0,0,0,0,0,0,0,12.603792,62.727892,116.17398,40.773256,3.8336035,0,0,0,0,0,0,22.1547,1.9833855,0,0,0,0,0,0,0,0,0
4518,123.64449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5375231,34.07482,39.056326,15.392236,0,0,0,0,0,0,0,12.568686,62.553171,115.85039,40.659687,3.8229255,0,0,0,0,0,0,22.092991,1.977861,0,0,0,0,0,0,0,0,0
4519,123.29913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5136764,33.979643,38.947235,15.349243,0,0,0,0,0,0,0,12.533579,62.37845,115.5268,40.546118,3.8122474,0,0,0,0,0,0,22.031282,1.9723365,0,0,0,0,0,0,0,0,0
4520,122.95377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4898297,33.884467,38.838144,15.30625,0,0,0,0,0,0,0,12.498473,62.203729,115.20321,40.432549,3.8015694,0,0,0,0,0,0,21.969572,1.9668121,0,0,0,0,0,0,0,0,0
4521,122.60841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4659831,33.78929,38.729054,15.263257,0,0,0,0,0,0,0,12.463367,62.029008,114.87963,40.31898,3.7908913,0,0,0,0,0,0,21.907863,1.9612876,0,0,0,0,0,0,0,0,0
4522,122.26305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4421364,33.694114,38.619963,15.220264,0,0,0,0,0,0,0,12.42826,61.854287,114.55604,40.205411,3.7802133,0,0,0,0,0,0,21.846154,1.9557631,0,0,0,0,0,0,0,0,0
4523,121.91769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4182897,33.598938,38.510873,15.177271,0,0,0,0,0,0,0,12.393154,61.679566,114.23245,40.091842,3.7695353,0,0,0,0,0,0,21.784445,1.9502386,0,0,0,0,0,0,0,0,0
4524,121.57234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3944431,33.503761,38.401782,15.134278,0,0,0,0,0,0,0,12.358048,61.504845,113.90886,39.978273,3.7588572,0,0,0,0,0,0,21.722735,1.9447141,0,0,0,0,0,0,0,0,0
4525,121.22698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3705964,33.408585,38.292691,15.091285,0,0,0,0,0,0,0,12.322941,61.330124,113.58527,39.864704,3.7481792,0,0,0,0,0,0,21.661026,1.9391896,0,0,0,0,0,0,0,0,0
4526,120.88162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3467497,33.313408,38.183601,15.048292,0,0,0,0,0,0,0,12.287835,61.155403,113.26168,39.751135,3.7375011,0,0,0,0,0,0,21.599317,1.9336652,0,0,0,0,0,0,0,0,0
4527,120.53626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.322903,33.218232,38.07451,15.005299,0,0,0,0,0,0,0,12.252729,60.980682,112.93809,39.637566,3.7268231,0,0,0,0,0,0,21.537608,1.9281407,0,0,0,0,0,0,0,0,0
4528,120.1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2990564,33.123055,37.96542,14.962306,0,0,0,0,0,0,0,12.217622,60.805961,112.6145,39.523997,3.716145,0,0,0,0,0,0,21.475898,1.9226162,0,0,0,0,0,0,0,0,0
4529,119.84554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2752097,33.027879,37.856329,14.919313,0,0,0,0,0,0,0,12.182516,60.63124,112.29092,39.410428,3.705467,0,0,0,0,0,0,21.414189,1.9170917,0,0,0,0,0,0,0,0,0
4530,119.50018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.251363,32.932702,37.747239,14.87632,0,0,0,0,0,0,0,12.147409,60.456519,111.96733,39.296859,3.6947889,0,0,0,0,0,0,21.35248,1.9115672,0,0,0,0,0,0,0,0,0
4531,119.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.227515,32.837521,37.638142,14.833324,0,0,0,0,0,0,0,12.112301,60.281788,111.64372,39.183283,3.6841103,0,0,0,0,0,0,21.290767,1.9060424,0,0,0,0,0,0,0,0,0
4532,118.61183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.190023,32.687883,37.466628,14.76573,0,0,0,0,0,0,0,12.057106,60.007089,111.13497,39.004728,3.6673221,0,0,0,0,0,0,21.193747,1.8973568,0,0,0,0,0,0,0,0,0
4533,118.06885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.152531,32.538246,37.295115,14.698136,0,0,0,0,0,0,0,12.001912,59.732391,110.62622,38.826174,3.650534,0,0,0,0,0,0,21.096727,1.8886711,0,0,0,0,0,0,0,0,0
4534,117.52587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.115039,32.388608,37.123601,14.630542,0,0,0,0,0,0,0,11.946717,59.457693,110.11747,38.64762,3.6337459,0,0,0,0,0,0,20.999707,1.8799855,0,0,0,0,0,0,0,0,0
4535,116.9829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.077547,32.238971,36.952088,14.562948,0,0,0,0,0,0,0,11.891523,59.182995,109.60872,38.469065,3.6169577,0,0,0,0,0,0,20.902687,1.8712998,0,0,0,0,0,0,0,0,0
4536,116.43992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.040055,32.089333,36.780575,14.495354,0,0,0,0,0,0,0,11.836328,58.908296,109.09997,38.290511,3.6001696,0,0,0,0,0,0,20.805667,1.8626142,0,0,0,0,0,0,0,0,0
4537,115.89694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.002563,31.939696,36.609061,14.42776,0,0,0,0,0,0,0,11.781134,58.633598,108.59122,38.111956,3.5833815,0,0,0,0,0,0,20.708647,1.8539285,0,0,0,0,0,0,0,0,0
4538,115.35396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.965071,31.790059,36.437548,14.360166,0,0,0,0,0,0,0,11.725939,58.3589,108.08247,37.933402,3.5665933,0,0,0,0,0,0,20.611627,1.8452429,0,0,0,0,0,0,0,0,0
4539,114.81099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.927579,31.640421,36.266035,14.292572,0,0,0,0,0,0,0,11.670744,58.084201,107.57372,37.754847,3.5498052,0,0,0,0,0,0,20.514607,1.8365572,0,0,0,0,0,0,0,0,0
4540,114.26801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8900871,31.490784,36.094521,14.224978,0,0,0,0,0,0,0,11.61555,57.809503,107.06497,37.576293,3.5330171,0,0,0,0,0,0,20.417587,1.8278716,0,0,0,0,0,0,0,0,0
4541,113.72503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8525951,31.341146,35.923008,14.157384,0,0,0,0,0,0,0,11.560355,57.534805,106.55622,37.397739,3.5162289,0,0,0,0,0,0,20.320567,1.8191859,0,0,0,0,0,0,0,0,0
4542,113.18206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8151031,31.191509,35.751495,14.08979,0,0,0,0,0,0,0,11.505161,57.260107,106.04747,37.219184,3.4994408,0,0,0,0,0,0,20.223547,1.8105003,0,0,0,0,0,0,0,0,0
4543,112.63908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7776111,31.041872,35.579981,14.022196,0,0,0,0,0,0,0,11.449966,56.985408,105.53872,37.04063,3.4826527,0,0,0,0,0,0,20.126527,1.8018146,0,0,0,0,0,0,0,0,0
4544,112.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7401191,30.892234,35.408468,13.954602,0,0,0,0,0,0,0,11.394771,56.71071,105.02997,36.862075,3.4658645,0,0,0,0,0,0,20.029507,1.793129,0,0,0,0,0,0,0,0,0
4545,111.55313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7026271,30.742597,35.236954,13.887008,0,0,0,0,0,0,0,11.339577,56.436012,104.52122,36.683521,3.4490764,0,0,0,0,0,0,19.932487,1.7844433,0,0,0,0,0,0,0,0,0
4546,111.01015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6651351,30.592959,35.065441,13.819414,0,0,0,0,0,0,0,11.284382,56.161313,104.01247,36.504966,3.4322883,0,0,0,0,0,0,19.835467,1.7757577,0,0,0,0,0,0,0,0,0
4547,110.46717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6276431,30.443322,34.893928,13.75182,0,0,0,0,0,0,0,11.229188,55.886615,103.50372,36.326412,3.4155001,0,0,0,0,0,0,19.738447,1.767072,0,0,0,0,0,0,0,0,0
4548,109.9242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5901511,30.293685,34.722414,13.684226,0,0,0,0,0,0,0,11.173993,55.611917,102.99498,36.147858,3.398712,0,0,0,0,0,0,19.641427,1.7583864,0,0,0,0,0,0,0,0,0
4549,109.38122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5526591,30.144047,34.550901,13.616632,0,0,0,0,0,0,0,11.118799,55.337219,102.48623,35.969303,3.3819239,0,0,0,0,0,0,19.544408,1.7497007,0,0,0,0,0,0,0,0,0
4550,108.83824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5151671,29.99441,34.379388,13.549038,0,0,0,0,0,0,0,11.063604,55.06252,101.97748,35.790749,3.3651357,0,0,0,0,0,0,19.447388,1.7410151,0,0,0,0,0,0,0,0,0
4551,108.29526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4776752,29.844772,34.207874,13.481444,0,0,0,0,0,0,0,11.008409,54.787822,101.46873,35.612194,3.3483476,0,0,0,0,0,0,19.350368,1.7323294,0,0,0,0,0,0,0,0,0
4552,107.75229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4401832,29.695135,34.036361,13.41385,0,0,0,0,0,0,0,10.953215,54.513124,100.95998,35.43364,3.3315595,0,0,0,0,0,0,19.253348,1.7236438,0,0,0,0,0,0,0,0,0
4553,107.20931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4026912,29.545498,33.864847,13.346256,0,0,0,0,0,0,0,10.89802,54.238426,100.45123,35.255085,3.3147713,0,0,0,0,0,0,19.156328,1.7149581,0,0,0,0,0,0,0,0,0
4554,106.66633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3651992,29.39586,33.693334,13.278662,0,0,0,0,0,0,0,10.842826,53.963727,99.942477,35.076531,3.2979832,0,0,0,0,0,0,19.059308,1.7062724,0,0,0,0,0,0,0,0,0
4555,106.12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3277072,29.246223,33.521821,13.211068,0,0,0,0,0,0,0,10.787631,53.689029,99.433728,34.897977,3.2811951,0,0,0,0,0,0,18.962288,1.6975868,0,0,0,0,0,0,0,0,0
4556,105.58038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2902152,29.096585,33.350307,13.143474,0,0,0,0,0,0,0,10.732436,53.414331,98.924978,34.719422,3.2644069,0,0,0,0,0,0,18.865268,1.6889011,0,0,0,0,0,0,0,0,0
