Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa)
4199,196.12499,0,0,0,0,39.401502,75.841448,0,0,0,0,0
4200,195.61238,0,0,0,0,39.298519,75.643224,0,0,0,0,0
4201,195.09978,0,0,0,0,39.195537,75.445,0,0,0,0,0
4202,194.58717,0,0,0,0,39.092555,75.246775,0,0,0,0,0
4203,194.07457,0,0,0,0,38.989572,75.048551,0,0,0,0,0
4204,193.56196,0,0,0,0,38.88659,74.850327,0,0,0,0,0
4205,193.04936,0,0,0,0,38.783607,74.652103,0,0,0,0,0
4206,192.53675,0,0,0,0,38.680625,74.453878,0,0,0,0,0
4207,192.02415,0,0,0,0,38.577643,74.255654,0,0,0,0,0
4208,191.51154,0,0,0,0,38.47466,74.05743,0,0,0,0,0
4209,190.99894,0,0,0,0,38.371678,73.859206,0,0,0,0,0
4210,190.48633,0,0,0,0,38.268696,73.660981,0,0,0,0,0
4211,189.97373,0,0,0,0,38.165713,73.462757,0,0,0,0,0
4212,189.46112,0,0,0,0,38.062731,73.264533,0,0,0,0,0
4213,188.94852,0,0,0,0,37.959748,73.066309,0,0,0,0,0
4214,188.43591,0,0,0,0,37.856766,72.868084,0,0,0,0,0
4215,187.9233,0,0,0,0,37.753784,72.66986,0,0,0,0,0
4216,187.4107,0,0,0,0,37.650801,72.471636,0,0,0,0,0
4217,186.89809,0,0,0,0,37.547819,72.273412,0,0,0,0,0
4218,186.38549,0,0,0,0,37.444836,72.075187,0,0,0,0,0
4219,185.87288,0,0,0,0,37.341854,71.876963,0,0,0,0,0
4220,185.36028,0,0,0,0,37.238872,71.678739,0,0,0,0,0
4221,184.84767,0,0,0,0,37.135889,71.480515,0,0,0,0,0
4222,184.33507,0,0,0,0,37.032907,71.28229,0,0,0,0,0
4223,183.82246,0,0,0,0,36.929924,71.084066,0,0,0,0,0
4224,183.30986,0,0,0,0,36.826942,70.885842,0,0,0,0,0
4225,182.79725,0,0,0,0,36.72396,70.687618,0,0,0,0,0
4226,182.28465,0,0,0,0,36.620977,70.489393,0,0,0,0,0
4227,181.77204,0,0,0,0,36.517995,70.291169,0,0,0,0,0
4228,181.25944,0,0,0,0,36.415013,70.092945,0,0,0,0,0
4229,180.74683,0,0,0,0,36.31203,69.894721,0,0,0,0,0
4230,180.23422,0,0,0,0,36.209048,69.696496,0,0,0,0,0
4231,179.72162,0,0,0,0,36.106065,69.498272,0,0,0,0,0
4232,179.20901,0,0,0,0,36.003083,69.300048,0,0,0,0,0
4233,178.69641,0,0,0,0,35.900101,69.101824,0,0,0,0,0
4234,178.1838,0,0,0,0,35.797118,68.903599,0,0,0,0,0
4235,177.6712,0,0,0,0,35.694136,68.705375,0,0,0,0,0
4236,177.15859,0,0,0,0,35.591153,68.507151,0,0,0,0,0
4237,176.64599,0,0,0,0,35.488171,68.308926,0,0,0,0,0
4238,176.13338,0,0,0,0,35.385189,68.110702,0,0,0,0,0
4239,175.62078,0,0,0,0,35.282206,67.912478,0,0,0,0,0
4240,175.10817,0,0,0,0,35.179224,67.714254,0,0,0,0,0
4241,174.59557,0,0,0,0,35.076242,67.516029,0,0,0,0,0
4242,174.08296,0,0,0,0,34.973259,67.317805,0,0,0,0,0
4243,173.57036,0,0,0,0,34.870277,67.119581,0,0,0,0,0
4244,173.05775,0,0,0,0,34.767294,66.921357,0,0,0,0,0
4245,172.54514,0,0,0,0,34.664312,66.723132,0,0,0,0,0
4246,172.03254,0,0,0,0,34.56133,66.524908,0,0,0,0,0
4247,171.51993,0,0,0,0,34.458347,66.326684,0,0,0,0,0
4248,171.00733,0,0,0,0,34.355365,66.12846,0,0,0,0,0
4249,170.49472,0,0,0,0,34.252382,65.930235,0,0,0,0,0
4250,169.98212,0,0,0,0,34.1494,65.732011,0,0,0,0,0
4251,169.36969,0,0,0,0,34.026364,65.495187,0,0,0,0,0
4252,168.75727,0,0,0,0,33.903328,65.258363,0,0,0,0,0
4253,168.14485,0,0,0,0,33.780292,65.021539,0,0,0,0,0
4254,167.53242,0,0,0,0,33.657256,64.784715,0,0,0,0,0
4255,166.92,0,0,0,0,33.53422,64.547891,0,0,0,0,0
4256,166.30757,0,0,0,0,33.411184,64.311066,0,0,0,0,0
4257,165.69515,0,0,0,0,33.288148,64.074242,0,0,0,0,0
4258,165.08273,0,0,0,0,33.165112,63.837418,0,0,0,0,0
4259,164.4703,0,0,0,0,33.042076,63.600594,0,0,0,0,0
4260,163.85788,0,0,0,0,32.91904,63.36377,0,0,0,0,0
4261,163.24545,0,0,0,0,32.796004,63.126946,0,0,0,0,0
4262,162.63303,0,0,0,0,32.672968,62.890122,0,0,0,0,0
4263,162.02061,0,0,0,0,32.549933,62.653298,0,0,0,0,0
4264,161.40818,0,0,0,0,32.426897,62.416474,0,0,0,0,0
4265,160.79576,0,0,0,0,32.303861,62.17965,0,0,0,0,0
4266,160.18333,0,0,0,0,32.180825,61.942825,0,0,0,0,0
4267,159.57091,0,0,0,0,32.057789,61.706001,0,0,0,0,0
4268,158.95849,0,0,0,0,31.934753,61.469177,0,0,0,0,0
4269,158.34606,0,0,0,0,31.811717,61.232353,0,0,0,0,0
4270,157.73364,0,0,0,0,31.688681,60.995529,0,0,0,0,0
4271,157.12121,0,0,0,0,31.565645,60.758705,0,0,0,0,0
4272,156.50879,0,0,0,0,31.442609,60.521881,0,0,0,0,0
4273,155.89637,0,0,0,0,31.319573,60.285057,0,0,0,0,0
4274,155.28394,0,0,0,0,31.196537,60.048233,0,0,0,0,0
4275,154.67152,0,0,0,0,31.073501,59.811408,0,0,0,0,0
4276,154.05909,0,0,0,0,30.950465,59.574584,0,0,0,0,0
4277,153.44667,0,0,0,0,30.827429,59.33776,0,0,0,0,0
4278,152.83425,0,0,0,0,30.704393,59.100936,0,0,0,0,0
4279,152.22182,0,0,0,0,30.581357,58.864112,0,0,0,0,0
4280,151.6094,0,0,0,0,30.458321,58.627288,0,0,0,0,0
4281,150.99697,0,0,0,0,30.335285,58.390464,0,0,0,0,0
4282,150.38455,0,0,0,0,30.212249,58.15364,0,0,0,0,0
4283,149.77213,0,0,0,0,30.089213,57.916816,0,0,0,0,0
4284,149.1597,0,0,0,0,29.966177,57.679991,0,0,0,0,0
4285,148.54728,0,0,0,0,29.843141,57.443167,0,0,0,0,0
4286,147.93485,0,0,0,0,29.720105,57.206343,0,0,0,0,0
4287,147.32243,0,0,0,0,29.597069,56.969519,0,0,0,0,0
4288,146.71,0,0,0,0,29.474033,56.732695,0,0,0,0,0
4289,146.09758,0,0,0,0,29.350998,56.495871,0,0,0,0,0
4290,145.48516,0,0,0,0,29.227962,56.259047,0,0,0,0,0
4291,144.87273,0,0,0,0,29.104926,56.022223,0,0,0,0,0
4292,144.26031,0,0,0,0,28.98189,55.785399,0,0,0,0,0
4293,143.64788,0,0,0,0,28.858854,55.548574,0,0,0,0,0
4294,143.03546,0,0,0,0,28.735818,55.31175,0,0,0,0,0
4295,142.42304,0,0,0,0,28.612782,55.074926,0,0,0,0,0
4296,141.81061,0,0,0,0,28.489746,54.838102,0,0,0,0,0
4297,141.19819,0,0,0,0,28.36671,54.601278,0,0,0,0,0
4298,140.58576,0,0,0,0,28.243674,54.364454,0,0,0,0,0
4299,139.97334,0,0,0,0,28.120638,54.12763,0,0,0,0,0
4300,139.36092,0,0,0,0,27.997602,53.890806,0,0,0,0,0
4301,138.74849,0,0,0,0,27.874566,53.653982,0,0,0,0,0
4302,138.13607,0,0,0,0,27.75153,53.417158,0,0,0,0,0
4303,137.52364,0,0,0,0,27.628494,53.180333,0,0,0,0,0
4304,136.91122,0,0,0,0,27.505458,52.943509,0,0,0,0,0
4305,136.2988,0,0,0,0,27.382422,52.706685,0,0,0,0,0
4306,135.68637,0,0,0,0,27.259386,52.469861,0,0,0,0,0
4307,135.07395,0,0,0,0,27.13635,52.233037,0,0,0,0,0
4308,134.46152,0,0,0,0,27.013314,51.996213,0,0,0,0,0
4309,133.8491,0,0,0,0,26.890278,51.759389,0,0,0,0,0
4310,133.23668,0,0,0,0,26.767242,51.522565,0,0,0,0,0
4311,132.62425,0,0,0,0,26.644206,51.285741,0,0,0,0,0
4312,132.01183,0,0,0,0,26.52117,51.048916,0,0,0,0,0
4313,131.3994,0,0,0,0,26.398134,50.812092,0,0,0,0,0
4314,130.78698,0,0,0,0,26.275098,50.575268,0,0,0,0,0
4315,130.17456,0,0,0,0,26.152063,50.338444,0,0,0,0,0
4316,129.56213,0,0,0,0,26.029027,50.10162,0,0,0,0,0
4317,128.94971,0,0,0,0,25.905991,49.864796,0,0,0,0,0
4318,128.33728,0,0,0,0,25.782955,49.627972,0,0,0,0,0
4319,127.72486,0,0,0,0,25.659919,49.391148,0,0,0,0,0
4320,127.11244,0,0,0,0,25.536883,49.154324,0,0,0,0,0
4321,126.50001,0,0,0,0,25.413847,48.917499,0,0,0,0,0
4322,125.88759,0,0,0,0,25.290811,48.680675,0,0,0,0,0
4323,125.27516,0,0,0,0,25.167775,48.443851,0,0,0,0,0
4324,124.66274,0,0,0,0,25.044739,48.207027,0,0,0,0,0
4325,124.05032,0,0,0,0,24.921703,47.970203,0,0,0,0,0
4326,123.43789,0,0,0,0,24.798667,47.733379,0,0,0,0,0
4327,122.82547,0,0,0,0,24.675631,47.496555,0,0,0,0,0
4328,122.21304,0,0,0,0,24.552595,47.259731,0,0,0,0,0
4329,121.60062,0,0,0,0,24.429559,47.022907,0,0,0,0,0
4330,120.9882,0,0,0,0,24.306523,46.786082,0,0,0,0,0
4331,120.37577,0,0,0,0,24.183487,46.549258,0,0,0,0,0
4332,119.76335,0,0,0,0,24.060451,46.312434,0,0,0,0,0
4333,119.15092,0,0,0,0,23.937415,46.07561,0,0,0,0,0
4334,118.5385,0,0,0,0,23.814379,45.838786,0,0,0,0,0
4335,117.92608,0,0,0,0,23.691343,45.601962,0,0,0,0,0
4336,117.31365,0,0,0,0,23.568307,45.365138,0,0,0,0,0
4337,116.70123,0,0,0,0,23.445271,45.128314,0,0,0,0,0
4338,116.0888,0,0,0,0,23.322235,44.89149,0,0,0,0,0
4339,115.47638,0,0,0,0,23.199199,44.654666,0,0,0,0,0
4340,114.86396,0,0,0,0,23.076163,44.417841,0,0,0,0,0
4341,114.25153,0,0,0,0,22.953128,44.181017,0,0,0,0,0
4342,113.63911,0,0,0,0,22.830092,43.944193,0,0,0,0,0
4343,113.02668,0,0,0,0,22.707056,43.707369,0,0,0,0,0
4344,112.41426,0,0,0,0,22.58402,43.470545,0,0,0,0,0
4345,111.80183,0,0,0,0,22.460984,43.233721,0,0,0,0,0
4346,111.18941,0,0,0,0,22.337948,42.996897,0,0,0,0,0
4347,110.57699,0,0,0,0,22.214912,42.760073,0,0,0,0,0
4348,109.96456,0,0,0,0,22.091876,42.523249,0,0,0,0,0
4349,109.35214,0,0,0,0,21.96884,42.286424,0,0,0,0,0
4350,108.73971,0,0,0,0,21.845804,42.0496,0,0,0,0,0
4351,108.12729,0,0,0,0,21.722768,41.812776,0,0,0,0,0
4352,107.51487,0,0,0,0,21.599732,41.575952,0,0,0,0,0
4353,106.90244,0,0,0,0,21.476696,41.339128,0,0,0,0,0
4354,106.29002,0,0,0,0,21.35366,41.102304,0,0,0,0,0
4355,105.67759,0,0,0,0,21.230624,40.86548,0,0,0,0,0
4356,105.06517,0,0,0,0,21.107588,40.628656,0,0,0,0,0
4357,104.45275,0,0,0,0,20.984552,40.391832,0,0,0,0,0
4358,103.84032,0,0,0,0,20.861516,40.155007,0,0,0,0,0
4359,103.2279,0,0,0,0,20.738481,39.918185,0,0,0,0,0
4360,102.71681,0,0,0,0,20.635802,39.720545,0,0,0,0,0
4361,102.20572,0,0,0,0,20.533124,39.522906,0,0,0,0,0
4362,101.69462,0,0,0,0,20.430445,39.325267,0,0,0,0,0
4363,101.18353,0,0,0,0,20.327767,39.127628,0,0,0,0,0
4364,100.67244,0,0,0,0,20.225089,38.929988,0,0,0,0,0
4365,100.16135,0,0,0,0,20.12241,38.732349,0,0,0,0,0
4366,99.650254,0,0,0,0,20.019732,38.53471,0,0,0,0,0
4367,99.139161,0,0,0,0,19.917053,38.337071,0,0,0,0,0
4368,98.628069,0,0,0,0,19.814375,38.139431,0,0,0,0,0
4369,98.116976,0,0,0,0,19.711696,37.941792,0,0,0,0,0
4370,97.605884,0,0,0,0,19.609018,37.744153,0,0,0,0,0
4371,97.094791,0,0,0,0,19.506339,37.546514,0,0,0,0,0
4372,96.583699,0,0,0,0,19.403661,37.348874,0,0,0,0,0
4373,96.072606,0,0,0,0,19.300982,37.151235,0,0,0,0,0
4374,95.561514,0,0,0,0,19.198304,36.953596,0,0,0,0,0
4375,95.050421,0,0,0,0,19.095625,36.755957,0,0,0,0,0
4376,94.539329,0,0,0,0,18.992947,36.558317,0,0,0,0,0
4377,94.028236,0,0,0,0,18.890268,36.360678,0,0,0,0,0
4378,93.517144,0,0,0,0,18.78759,36.163039,0,0,0,0,0
4379,93.006051,0,0,0,0,18.684912,35.965399,0,0,0,0,0
4380,92.494959,0,0,0,0,18.582233,35.76776,0,0,0,0,0
4381,91.983866,0,0,0,0,18.479555,35.570121,0,0,0,0,0
4382,91.472774,0,0,0,0,18.376876,35.372482,0,0,0,0,0
4383,90.961681,0,0,0,0,18.274198,35.174842,0,0,0,0,0
4384,90.450588,0,0,0,0,18.171519,34.977203,0,0,0,0,0
4385,89.939496,0,0,0,0,18.068841,34.779564,0,0,0,0,0
4386,89.428403,0,0,0,0,17.966162,34.581925,0,0,0,0,0
4387,88.917311,0,0,0,0,17.863484,34.384285,0,0,0,0,0
4388,88.406218,0,0,0,0,17.760805,34.186646,0,0,0,0,0
4389,87.895126,0,0,0,0,17.658127,33.989007,0,0,0,0,0
4390,87.384033,0,0,0,0,17.555448,33.791368,0,0,0,0,0
4391,86.872941,0,0,0,0,17.45277,33.593728,0,0,0,0,0
4392,86.361848,0,0,0,0,17.350091,33.396089,0,0,0,0,0
4393,85.850756,0,0,0,0,17.247413,33.19845,0,0,0,0,0
4394,85.339663,0,0,0,0,17.144735,33.000811,0,0,0,0,0
4395,84.828571,0,0,0,0,17.042056,32.803171,0,0,0,0,0
4396,84.317478,0,0,0,0,16.939378,32.605532,0,0,0,0,0
4397,83.806386,0,0,0,0,16.836699,32.407893,0,0,0,0,0
4398,83.295293,0,0,0,0,16.734021,32.210254,0,0,0,0,0
4399,82.784201,0,0,0,0,16.631342,32.012614,0,0,0,0,0
4400,82.273108,0,0,0,0,16.528664,31.814975,0,0,0,0,0
4401,81.762016,0,0,0,0,16.425985,31.617336,0,0,0,0,0
4402,81.250923,0,0,0,0,16.323307,31.419697,0,0,0,0,0
4403,80.73983,0,0,0,0,16.220628,31.222057,0,0,0,0,0
4404,80.228738,0,0,0,0,16.11795,31.024418,0,0,0,0,0
4405,79.717645,0,0,0,0,16.015271,30.826779,0,0,0,0,0
4406,79.206553,0,0,0,0,15.912593,30.62914,0,0,0,0,0
4407,78.69546,0,0,0,0,15.809914,30.4315,0,0,0,0,0
4408,78.184368,0,0,0,0,15.707236,30.233861,0,0,0,0,0
4409,77.673275,0,0,0,0,15.604558,30.036222,0,0,0,0,0
4410,77.162183,0,0,0,0,15.501879,29.838582,0,0,0,0,0
4411,76.65109,0,0,0,0,15.399201,29.640943,0,0,0,0,0
4412,76.139998,0,0,0,0,15.296522,29.443304,0,0,0,0,0
4413,75.628905,0,0,0,0,15.193844,29.245665,0,0,0,0,0
4414,75.117813,0,0,0,0,15.091165,29.048025,0,0,0,0,0
4415,74.60672,0,0,0,0,14.988487,28.850386,0,0,0,0,0
4416,74.095628,0,0,0,0,14.885808,28.652747,0,0,0,0,0
4417,73.584535,0,0,0,0,14.78313,28.455108,0,0,0,0,0
4418,73.073443,0,0,0,0,14.680451,28.257468,0,0,0,0,0
4419,72.56235,0,0,0,0,14.577773,28.059829,0,0,0,0,0
4420,72.051257,0,0,0,0,14.475094,27.86219,0,0,0,0,0
4421,71.540165,0,0,0,0,14.372416,27.664551,0,0,0,0,0
4422,71.029072,0,0,0,0,14.269737,27.466911,0,0,0,0,0
4423,70.51798,0,0,0,0,14.167059,27.269272,0,0,0,0,0
4424,70.006887,0,0,0,0,14.064381,27.071633,0,0,0,0,0
4425,69.495795,0,0,0,0,13.961702,26.873994,0,0,0,0,0
4426,68.984702,0,0,0,0,13.859024,26.676354,0,0,0,0,0
4427,68.47361,0,0,0,0,13.756345,26.478715,0,0,0,0,0
4428,67.962517,0,0,0,0,13.653667,26.281076,0,0,0,0,0
4429,67.451425,0,0,0,0,13.550988,26.083437,0,0,0,0,0
4430,66.940332,0,0,0,0,13.44831,25.885797,0,0,0,0,0
4431,66.42924,0,0,0,0,13.345631,25.688158,0,0,0,0,0
4432,65.918147,0,0,0,0,13.242953,25.490519,0,0,0,0,0
4433,65.407055,0,0,0,0,13.140274,25.29288,0,0,0,0,0
4434,64.895962,0,0,0,0,13.037596,25.09524,0,0,0,0,0
4435,64.38487,0,0,0,0,12.934917,24.897601,0,0,0,0,0
4436,63.873777,0,0,0,0,12.832239,24.699962,0,0,0,0,0
4437,63.362685,0,0,0,0,12.729561,24.502323,0,0,0,0,0
4438,62.851592,0,0,0,0,12.626882,24.304683,0,0,0,0,0
4439,62.340499,0,0,0,0,12.524204,24.107044,0,0,0,0,0
4440,61.829407,0,0,0,0,12.421525,23.909405,0,0,0,0,0
4441,61.318314,0,0,0,0,12.318847,23.711765,0,0,0,0,0
4442,60.807222,0,0,0,0,12.216168,23.514126,0,0,0,0,0
4443,60.296129,0,0,0,0,12.11349,23.316487,0,0,0,0,0
4444,59.785037,0,0,0,0,12.010811,23.118848,0,0,0,0,0
4445,59.273944,0,0,0,0,11.908133,22.921208,0,0,0,0,0
4446,58.762852,0,0,0,0,11.805454,22.723569,0,0,0,0,0
4447,58.251759,0,0,0,0,11.702776,22.52593,0,0,0,0,0
4448,57.740667,0,0,0,0,11.600097,22.328291,0,0,0,0,0
4449,57.229574,0,0,0,0,11.497419,22.130651,0,0,0,0,0
4450,56.718482,0,0,0,0,11.39474,21.933012,0,0,0,0,0
4451,56.207389,0,0,0,0,11.292062,21.735373,0,0,0,0,0
4452,55.696297,0,0,0,0,11.189384,21.537734,0,0,0,0,0
4453,55.185204,0,0,0,0,11.086705,21.340094,0,0,0,0,0
4454,54.674112,0,0,0,0,10.984027,21.142455,0,0,0,0,0
4455,54.163019,0,0,0,0,10.881348,20.944816,0,0,0,0,0
4456,53.651927,0,0,0,0,10.77867,20.747177,0,0,0,0,0
4457,53.140834,0,0,0,0,10.675991,20.549537,0,0,0,0,0
4458,52.629741,0,0,0,0,10.573313,20.351898,0,0,0,0,0
4459,52.118649,0,0,0,0,10.470634,20.154259,0,0,0,0,0
4460,51.607556,0,0,0,0,10.367956,19.95662,0,0,0,0,0
4461,51.096464,0,0,0,0,10.265277,19.75898,0,0,0,0,0
4462,50.585371,0,0,0,0,10.162599,19.561341,0,0,0,0,0
4463,50.074279,0,0,0,0,10.05992,19.363702,0,0,0,0,0
4464,49.563186,0,0,0,0,9.9572419,19.166063,0,0,0,0,0
4465,49.052094,0,0,0,0,9.8545635,18.968423,0,0,0,0,0
4466,48.541001,0,0,0,0,9.751885,18.770784,0,0,0,0,0
4467,48.029909,0,0,0,0,9.6492065,18.573145,0,0,0,0,0
4468,47.518816,0,0,0,0,9.5465281,18.375506,0,0,0,0,0
4469,47.007724,0,0,0,0,9.4438496,18.177866,0,0,0,0,0
4470,46.698794,0,0,0,0,9.3817857,18.058403,0,0,0,0,0
4471,46.389886,0,0,0,0,9.319726,17.938949,0,0,0,0,0
4472,46.080977,0,0,0,0,9.2576662,17.819494,0,0,0,0,0
4473,45.772068,0,0,0,0,9.1956065,17.700039,0,0,0,0,0
4474,45.46316,0,0,0,0,9.1335467,17.580584,0,0,0,0,0
4475,45.154251,0,0,0,0,9.071487,17.461129,0,0,0,0,0
4476,44.845342,0,0,0,0,9.0094272,17.341674,0,0,0,0,0
4477,44.536433,0,0,0,0,8.9473675,17.222219,0,0,0,0,0
4478,44.227525,0,0,0,0,8.8853077,17.102765,0,0,0,0,0
4479,43.918616,0,0,0,0,8.823248,16.98331,0,0,0,0,0
4480,43.609707,0,0,0,0,8.7611882,16.863855,0,0,0,0,0
4481,43.300798,0,0,0,0,8.6991285,16.7444,0,0,0,0,0
4482,42.99189,0,0,0,0,8.6370687,16.624945,0,0,0,0,0
4483,42.682981,0,0,0,0,8.575009,16.50549,0,0,0,0,0
4484,42.374072,0,0,0,0,8.5129492,16.386035,0,0,0,0,0
4485,42.065163,0,0,0,0,8.4508895,16.26658,0,0,0,0,0
4486,41.756255,0,0,0,0,8.3888297,16.147126,0,0,0,0,0
4487,41.447346,0,0,0,0,8.32677,16.027671,0,0,0,0,0
4488,41.138437,0,0,0,0,8.2647102,15.908216,0,0,0,0,0
4489,40.829529,0,0,0,0,8.2026505,15.788761,0,0,0,0,0
4490,40.52062,0,0,0,0,8.1405907,15.669306,0,0,0,0,0
4491,40.211711,0,0,0,0,8.078531,15.549851,0,0,0,0,0
4492,39.902802,0,0,0,0,8.0164712,15.430396,0,0,0,0,0
4493,39.593894,0,0,0,0,7.9544115,15.310941,0,0,0,0,0
4494,39.284985,0,0,0,0,7.8923517,15.191487,0,0,0,0,0
4495,38.976076,0,0,0,0,7.830292,15.072032,0,0,0,0,0
4496,38.667167,0,0,0,0,7.7682322,14.952577,0,0,0,0,0
4497,38.358259,0,0,0,0,7.7061725,14.833122,0,0,0,0,0
4498,38.04935,0,0,0,0,7.6441127,14.713667,0,0,0,0,0
4499,37.740441,0,0,0,0,7.582053,14.594212,0,0,0,0,0
4500,37.431532,0,0,0,0,7.5199932,14.474757,0,0,0,0,0
4501,37.122624,0,0,0,0,7.4579335,14.355302,0,0,0,0,0
4502,36.813715,0,0,0,0,7.3958737,14.235848,0,0,0,0,0
4503,36.504806,0,0,0,0,7.333814,14.116393,0,0,0,0,0
4504,36.195898,0,0,0,0,7.2717542,13.996938,0,0,0,0,0
4505,35.886989,0,0,0,0,7.2096945,13.877483,0,0,0,0,0
4506,35.57808,0,0,0,0,7.1476347,13.758028,0,0,0,0,0
4507,35.269171,0,0,0,0,7.085575,13.638573,0,0,0,0,0
4508,34.960263,0,0,0,0,7.0235152,13.519118,0,0,0,0,0
4509,34.651354,0,0,0,0,6.9614554,13.399663,0,0,0,0,0
4510,34.342445,0,0,0,0,6.8993957,13.280209,0,0,0,0,0
4511,34.033536,0,0,0,0,6.8373359,13.160754,0,0,0,0,0
4512,33.724628,0,0,0,0,6.7752762,13.041299,0,0,0,0,0
4513,33.415719,0,0,0,0,6.7132164,12.921844,0,0,0,0,0
4514,33.10681,0,0,0,0,6.6511567,12.802389,0,0,0,0,0
4515,32.797901,0,0,0,0,6.5890969,12.682934,0,0,0,0,0
4516,32.488993,0,0,0,0,6.5270372,12.563479,0,0,0,0,0
4517,32.180084,0,0,0,0,6.4649774,12.444024,0,0,0,0,0
4518,31.871175,0,0,0,0,6.4029177,12.32457,0,0,0,0,0
4519,31.562266,0,0,0,0,6.3408579,12.205115,0,0,0,0,0
4520,31.253358,0,0,0,0,6.2787982,12.08566,0,0,0,0,0
4521,30.944449,0,0,0,0,6.2167384,11.966205,0,0,0,0,0
4522,30.63554,0,0,0,0,6.1546787,11.84675,0,0,0,0,0
4523,30.326632,0,0,0,0,6.0926189,11.727295,0,0,0,0,0
4524,30.017723,0,0,0,0,6.0305592,11.60784,0,0,0,0,0
4525,29.708814,0,0,0,0,5.9684994,11.488385,0,0,0,0,0
4526,29.399905,0,0,0,0,5.9064397,11.368931,0,0,0,0,0
4527,29.090997,0,0,0,0,5.8443799,11.249476,0,0,0,0,0
4528,28.782088,0,0,0,0,5.7823202,11.130021,0,0,0,0,0
4529,28.473179,0,0,0,0,5.7202604,11.010566,0,0,0,0,0
4530,28.16427,0,0,0,0,5.6582007,10.891111,0,0,0,0,0
4531,27.855362,0,0,0,0,5.5961409,10.771656,0,0,0,0,0
4532,27.546453,0,0,0,0,5.5340812,10.652201,0,0,0,0,0
4533,27.237544,0,0,0,0,5.4720214,10.532746,0,0,0,0,0
4534,26.928635,0,0,0,0,5.4099617,10.413292,0,0,0,0,0
4535,26.619727,0,0,0,0,5.3479019,10.293837,0,0,0,0,0
4536,26.310818,0,0,0,0,5.2858422,10.174382,0,0,0,0,0
4537,26.001909,0,0,0,0,5.2237824,10.054927,0,0,0,0,0
4538,25.693001,0,0,0,0,5.1617227,9.9354721,0,0,0,0,0
4539,25.384092,0,0,0,0,5.0996629,9.8160173,0,0,0,0,0
4540,25.075183,0,0,0,0,5.0376032,9.6965624,0,0,0,0,0
4541,24.766274,0,0,0,0,4.9755434,9.5771075,0,0,0,0,0
4542,24.457366,0,0,0,0,4.9134837,9.4576526,0,0,0,0,0
4543,24.148457,0,0,0,0,4.8514239,9.3381978,0,0,0,0,0
4544,23.839548,0,0,0,0,4.7893642,9.2187429,0,0,0,0,0
4545,23.530639,0,0,0,0,4.7273044,9.099288,0,0,0,0,0
4546,23.221731,0,0,0,0,4.6652447,8.9798331,0,0,0,0,0
4547,22.912822,0,0,0,0,4.6031849,8.8603783,0,0,0,0,0
4548,22.603913,0,0,0,0,4.5411252,8.7409234,0,0,0,0,0
4549,22.295004,0,0,0,0,4.4790654,8.6214685,0,0,0,0,0
4550,21.986096,0,0,0,0,4.4170057,8.5020136,0,0,0,0,0
4551,21.677187,0,0,0,0,4.3549459,8.3825588,0,0,0,0,0
4552,21.368278,0,0,0,0,4.2928862,8.2631039,0,0,0,0,0
4553,21.05937,0,0,0,0,4.2308264,8.143649,0,0,0,0,0
4554,20.750461,0,0,0,0,4.1687667,8.0241942,0,0,0,0,0
4555,20.441552,0,0,0,0,4.1067069,7.9047393,0,0,0,0,0
4556,20.132643,0,0,0,0,4.0446472,7.7852844,0,0,0,0,0
4557,19.823735,0,0,0,0,3.9825874,7.6658295,0,0,0,0,0
4558,19.514826,0,0,0,0,3.9205276,7.5463747,0,0,0,0,0
4559,19.205917,0,0,0,0,3.8584679,7.4269198,0,0,0,0,0
4560,18.897008,0,0,0,0,3.7964081,7.3074649,0,0,0,0,0
4561,18.5881,0,0,0,0,3.7343484,7.18801,0,0,0,0,0
4562,18.279191,0,0,0,0,3.6722886,7.0685552,0,0,0,0,0
4563,17.970282,0,0,0,0,3.6102289,6.9491003,0,0,0,0,0
4564,17.661373,0,0,0,0,3.5481691,6.8296454,0,0,0,0,0
4565,17.352465,0,0,0,0,3.4861094,6.7101906,0,0,0,0,0
4566,17.043556,0,0,0,0,3.4240496,6.5907357,0,0,0,0,0
4567,16.734647,0,0,0,0,3.3619899,6.4712808,0,0,0,0,0
4568,16.425739,0,0,0,0,3.2999301,6.3518259,0,0,0,0,0
4569,16.11683,0,0,0,0,3.2378704,6.2323711,0,0,0,0,0
4570,15.807921,0,0,0,0,3.1758106,6.1129162,0,0,0,0,0
4571,15.499012,0,0,0,0,3.1137509,5.9934613,0,0,0,0,0
4572,15.190104,0,0,0,0,3.0516911,5.8740064,0,0,0,0,0
4573,14.881195,0,0,0,0,2.9896314,5.7545516,0,0,0,0,0
4574,14.572286,0,0,0,0,2.9275716,5.6350967,0,0,0,0,0
4575,14.263377,0,0,0,0,2.8655119,5.5156418,0,0,0,0,0
4576,13.954469,0,0,0,0,2.8034521,5.3961869,0,0,0,0,0
4577,13.64556,0,0,0,0,2.7413924,5.2767321,0,0,0,0,0
4578,13.336651,0,0,0,0,2.6793326,5.1572772,0,0,0,0,0
