Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa)
4157,217.65441,0,0,0,0,82.0202,121.49464,0,0,0,0,0
4158,217.14181,0,0,0,0,81.827032,121.20851,0,0,0,0,0
4159,216.6292,0,0,0,0,81.633863,120.92237,0,0,0,0,0
4160,216.1166,0,0,0,0,81.440695,120.63624,0,0,0,0,0
4161,215.60399,0,0,0,0,81.247526,120.3501,0,0,0,0,0
4162,215.09139,0,0,0,0,81.054358,120.06396,0,0,0,0,0
4163,214.57878,0,0,0,0,80.861189,119.77783,0,0,0,0,0
4164,214.06618,0,0,0,0,80.668021,119.49169,0,0,0,0,0
4165,213.55357,0,0,0,0,80.474852,119.20555,0,0,0,0,0
4166,213.04097,0,0,0,0,80.281683,118.91942,0,0,0,0,0
4167,212.52836,0,0,0,0,80.088515,118.63328,0,0,0,0,0
4168,212.01576,0,0,0,0,79.895346,118.34715,0,0,0,0,0
4169,211.50315,0,0,0,0,79.702178,118.06101,0,0,0,0,0
4170,210.99054,0,0,0,0,79.509009,117.77487,0,0,0,0,0
4171,210.47794,0,0,0,0,79.315841,117.48874,0,0,0,0,0
4172,209.96533,0,0,0,0,79.122672,117.2026,0,0,0,0,0
4173,209.45273,0,0,0,0,78.929503,116.91646,0,0,0,0,0
4174,208.94012,0,0,0,0,78.736335,116.63033,0,0,0,0,0
4175,208.42752,0,0,0,0,78.543166,116.34419,0,0,0,0,0
4176,207.91491,0,0,0,0,78.349998,116.05806,0,0,0,0,0
4177,207.40231,0,0,0,0,78.156829,115.77192,0,0,0,0,0
4178,206.8897,0,0,0,0,77.963661,115.48578,0,0,0,0,0
4179,206.3771,0,0,0,0,77.770492,115.19965,0,0,0,0,0
4180,205.86449,0,0,0,0,77.577323,114.91351,0,0,0,0,0
4181,205.35189,0,0,0,0,77.384155,114.62738,0,0,0,0,0
4182,204.83928,0,0,0,0,77.190986,114.34124,0,0,0,0,0
4183,204.32668,0,0,0,0,76.997818,114.0551,0,0,0,0,0
4184,203.81407,0,0,0,0,76.804649,113.76897,0,0,0,0,0
4185,203.30146,0,0,0,0,76.611481,113.48283,0,0,0,0,0
4186,202.78886,0,0,0,0,76.418312,113.19669,0,0,0,0,0
4187,202.27625,0,0,0,0,76.225143,112.91056,0,0,0,0,0
4188,201.76365,0,0,0,0,76.031975,112.62442,0,0,0,0,0
4189,201.25104,0,0,0,0,75.838806,112.33829,0,0,0,0,0
4190,200.73844,0,0,0,0,75.645638,112.05215,0,0,0,0,0
4191,200.22583,0,0,0,0,75.452469,111.76601,0,0,0,0,0
4192,199.71323,0,0,0,0,75.259301,111.47988,0,0,0,0,0
4193,199.20062,0,0,0,0,75.066132,111.19374,0,0,0,0,0
4194,198.68802,0,0,0,0,74.872963,110.90761,0,0,0,0,0
4195,198.17541,0,0,0,0,74.679795,110.62147,0,0,0,0,0
4196,197.66281,0,0,0,0,74.486626,110.33533,0,0,0,0,0
4197,197.1502,0,0,0,0,74.293458,110.0492,0,0,0,0,0
4198,196.6376,0,0,0,0,74.100289,109.76306,0,0,0,0,0
4199,196.12499,0,0,0,0,73.907121,109.47692,0,0,0,0,0
4200,195.61238,0,0,0,0,73.713952,109.19079,0,0,0,0,0
4201,195.09978,0,0,0,0,73.520783,108.90465,0,0,0,0,0
4202,194.58717,0,0,0,0,73.327615,108.61852,0,0,0,0,0
4203,194.07457,0,0,0,0,73.134446,108.33238,0,0,0,0,0
4204,193.56196,0,0,0,0,72.941278,108.04624,0,0,0,0,0
4205,193.04936,0,0,0,0,72.748109,107.76011,0,0,0,0,0
4206,192.53675,0,0,0,0,72.554941,107.47397,0,0,0,0,0
4207,192.02415,0,0,0,0,72.361772,107.18783,0,0,0,0,0
4208,191.51154,0,0,0,0,72.168603,106.9017,0,0,0,0,0
4209,190.99894,0,0,0,0,71.975435,106.61556,0,0,0,0,0
4210,190.48633,0,0,0,0,71.782266,106.32943,0,0,0,0,0
4211,189.97373,0,0,0,0,71.589098,106.04329,0,0,0,0,0
4212,189.46112,0,0,0,0,71.395929,105.75715,0,0,0,0,0
4213,188.94852,0,0,0,0,71.202761,105.47102,0,0,0,0,0
4214,188.43591,0,0,0,0,71.009592,105.18488,0,0,0,0,0
4215,187.9233,0,0,0,0,70.816423,104.89875,0,0,0,0,0
4216,187.4107,0,0,0,0,70.623255,104.61261,0,0,0,0,0
4217,186.89809,0,0,0,0,70.430086,104.32647,0,0,0,0,0
4218,186.38549,0,0,0,0,70.236918,104.04034,0,0,0,0,0
4219,185.87288,0,0,0,0,70.043749,103.7542,0,0,0,0,0
4220,185.36028,0,0,0,0,69.850581,103.46806,0,0,0,0,0
4221,184.84767,0,0,0,0,69.657412,103.18193,0,0,0,0,0
4222,184.33507,0,0,0,0,69.464243,102.89579,0,0,0,0,0
4223,183.82246,0,0,0,0,69.271075,102.60966,0,0,0,0,0
4224,183.30986,0,0,0,0,69.077906,102.32352,0,0,0,0,0
4225,182.79725,0,0,0,0,68.884738,102.03738,0,0,0,0,0
4226,182.28465,0,0,0,0,68.691569,101.75125,0,0,0,0,0
4227,181.77204,0,0,0,0,68.498401,101.46511,0,0,0,0,0
4228,181.25944,0,0,0,0,68.305232,101.17898,0,0,0,0,0
4229,180.74683,0,0,0,0,68.112063,100.89284,0,0,0,0,0
4230,180.23422,0,0,0,0,67.918895,100.6067,0,0,0,0,0
4231,179.72162,0,0,0,0,67.725726,100.32057,0,0,0,0,0
4232,179.20901,0,0,0,0,67.532558,100.03443,0,0,0,0,0
4233,178.69641,0,0,0,0,67.339389,99.748294,0,0,0,0,0
4234,178.1838,0,0,0,0,67.146221,99.462158,0,0,0,0,0
4235,177.6712,0,0,0,0,66.953052,99.176022,0,0,0,0,0
4236,177.15859,0,0,0,0,66.759883,98.889886,0,0,0,0,0
4237,176.64599,0,0,0,0,66.566715,98.60375,0,0,0,0,0
4238,176.13338,0,0,0,0,66.373546,98.317613,0,0,0,0,0
4239,175.62078,0,0,0,0,66.180378,98.031477,0,0,0,0,0
4240,175.10817,0,0,0,0,65.987209,97.745341,0,0,0,0,0
4241,174.59557,0,0,0,0,65.794041,97.459205,0,0,0,0,0
4242,174.08296,0,0,0,0,65.600872,97.173069,0,0,0,0,0
4243,173.57036,0,0,0,0,65.407703,96.886933,0,0,0,0,0
4244,173.05775,0,0,0,0,65.214535,96.600796,0,0,0,0,0
4245,172.54514,0,0,0,0,65.021366,96.31466,0,0,0,0,0
4246,172.03254,0,0,0,0,64.828198,96.028524,0,0,0,0,0
4247,171.51993,0,0,0,0,64.635029,95.742388,0,0,0,0,0
4248,171.00733,0,0,0,0,64.441861,95.456252,0,0,0,0,0
4249,170.49472,0,0,0,0,64.248692,95.170116,0,0,0,0,0
4250,169.98212,0,0,0,0,64.055523,94.883979,0,0,0,0,0
4251,169.36969,0,0,0,0,63.82474,94.542124,0,0,0,0,0
4252,168.75727,0,0,0,0,63.593956,94.200269,0,0,0,0,0
4253,168.14485,0,0,0,0,63.363172,93.858414,0,0,0,0,0
4254,167.53242,0,0,0,0,63.132388,93.51656,0,0,0,0,0
4255,166.92,0,0,0,0,62.901604,93.174705,0,0,0,0,0
4256,166.30757,0,0,0,0,62.67082,92.83285,0,0,0,0,0
4257,165.69515,0,0,0,0,62.440036,92.490995,0,0,0,0,0
4258,165.08273,0,0,0,0,62.209252,92.14914,0,0,0,0,0
4259,164.4703,0,0,0,0,61.978468,91.807285,0,0,0,0,0
4260,163.85788,0,0,0,0,61.747684,91.46543,0,0,0,0,0
4261,163.24545,0,0,0,0,61.5169,91.123575,0,0,0,0,0
4262,162.63303,0,0,0,0,61.286116,90.78172,0,0,0,0,0
4263,162.02061,0,0,0,0,61.055332,90.439865,0,0,0,0,0
4264,161.40818,0,0,0,0,60.824548,90.09801,0,0,0,0,0
4265,160.79576,0,0,0,0,60.593764,89.756155,0,0,0,0,0
4266,160.18333,0,0,0,0,60.362981,89.4143,0,0,0,0,0
4267,159.57091,0,0,0,0,60.132197,89.072445,0,0,0,0,0
4268,158.95849,0,0,0,0,59.901413,88.73059,0,0,0,0,0
4269,158.34606,0,0,0,0,59.670629,88.388735,0,0,0,0,0
4270,157.73364,0,0,0,0,59.439845,88.04688,0,0,0,0,0
4271,157.12121,0,0,0,0,59.209061,87.705025,0,0,0,0,0
4272,156.50879,0,0,0,0,58.978277,87.36317,0,0,0,0,0
4273,155.89637,0,0,0,0,58.747493,87.021315,0,0,0,0,0
4274,155.28394,0,0,0,0,58.516709,86.67946,0,0,0,0,0
4275,154.67152,0,0,0,0,58.285925,86.337605,0,0,0,0,0
4276,154.05909,0,0,0,0,58.055141,85.99575,0,0,0,0,0
4277,153.44667,0,0,0,0,57.824357,85.653896,0,0,0,0,0
4278,152.83425,0,0,0,0,57.593573,85.312041,0,0,0,0,0
4279,152.22182,0,0,0,0,57.362789,84.970186,0,0,0,0,0
4280,151.6094,0,0,0,0,57.132005,84.628331,0,0,0,0,0
4281,150.99697,0,0,0,0,56.901221,84.286476,0,0,0,0,0
4282,150.38455,0,0,0,0,56.670438,83.944621,0,0,0,0,0
4283,149.77213,0,0,0,0,56.439654,83.602766,0,0,0,0,0
4284,149.1597,0,0,0,0,56.20887,83.260911,0,0,0,0,0
4285,148.54728,0,0,0,0,55.978086,82.919056,0,0,0,0,0
4286,147.93485,0,0,0,0,55.747302,82.577201,0,0,0,0,0
4287,147.32243,0,0,0,0,55.516518,82.235346,0,0,0,0,0
4288,146.71,0,0,0,0,55.285734,81.893491,0,0,0,0,0
4289,146.09758,0,0,0,0,55.05495,81.551636,0,0,0,0,0
4290,145.48516,0,0,0,0,54.824166,81.209781,0,0,0,0,0
4291,144.87273,0,0,0,0,54.593382,80.867926,0,0,0,0,0
4292,144.26031,0,0,0,0,54.362598,80.526071,0,0,0,0,0
4293,143.64788,0,0,0,0,54.131814,80.184216,0,0,0,0,0
4294,143.03546,0,0,0,0,53.90103,79.842361,0,0,0,0,0
4295,142.42304,0,0,0,0,53.670246,79.500506,0,0,0,0,0
4296,141.81061,0,0,0,0,53.439462,79.158651,0,0,0,0,0
4297,141.19819,0,0,0,0,53.208679,78.816796,0,0,0,0,0
4298,140.58576,0,0,0,0,52.977895,78.474941,0,0,0,0,0
4299,139.97334,0,0,0,0,52.747111,78.133086,0,0,0,0,0
4300,139.36092,0,0,0,0,52.516327,77.791232,0,0,0,0,0
4301,138.74849,0,0,0,0,52.285543,77.449377,0,0,0,0,0
4302,138.13607,0,0,0,0,52.054759,77.107522,0,0,0,0,0
4303,137.52364,0,0,0,0,51.823975,76.765667,0,0,0,0,0
4304,136.91122,0,0,0,0,51.593191,76.423812,0,0,0,0,0
4305,136.2988,0,0,0,0,51.362407,76.081957,0,0,0,0,0
4306,135.68637,0,0,0,0,51.131623,75.740102,0,0,0,0,0
4307,135.07395,0,0,0,0,50.900839,75.398247,0,0,0,0,0
4308,134.46152,0,0,0,0,50.670055,75.056392,0,0,0,0,0
4309,133.8491,0,0,0,0,50.439271,74.714537,0,0,0,0,0
4310,133.23668,0,0,0,0,50.208487,74.372682,0,0,0,0,0
4311,132.62425,0,0,0,0,49.977703,74.030827,0,0,0,0,0
4312,132.01183,0,0,0,0,49.746919,73.688972,0,0,0,0,0
4313,131.3994,0,0,0,0,49.516136,73.347117,0,0,0,0,0
4314,130.78698,0,0,0,0,49.285352,73.005262,0,0,0,0,0
4315,130.17456,0,0,0,0,49.054568,72.663407,0,0,0,0,0
4316,129.56213,0,0,0,0,48.823784,72.321552,0,0,0,0,0
4317,128.94971,0,0,0,0,48.593,71.979697,0,0,0,0,0
4318,128.33728,0,0,0,0,48.362216,71.637842,0,0,0,0,0
4319,127.72486,0,0,0,0,48.131432,71.295987,0,0,0,0,0
4320,127.11244,0,0,0,0,47.900648,70.954132,0,0,0,0,0
4321,126.50001,0,0,0,0,47.669864,70.612277,0,0,0,0,0
4322,125.88759,0,0,0,0,47.43908,70.270423,0,0,0,0,0
4323,125.27516,0,0,0,0,47.208296,69.928568,0,0,0,0,0
4324,124.66274,0,0,0,0,46.977512,69.586713,0,0,0,0,0
4325,124.05032,0,0,0,0,46.746728,69.244858,0,0,0,0,0
4326,123.43789,0,0,0,0,46.515944,68.903003,0,0,0,0,0
4327,122.82547,0,0,0,0,46.28516,68.561148,0,0,0,0,0
4328,122.21304,0,0,0,0,46.054377,68.219293,0,0,0,0,0
4329,121.60062,0,0,0,0,45.823593,67.877438,0,0,0,0,0
4330,120.9882,0,0,0,0,45.592809,67.535583,0,0,0,0,0
4331,120.37577,0,0,0,0,45.362025,67.193728,0,0,0,0,0
4332,119.76335,0,0,0,0,45.131241,66.851873,0,0,0,0,0
4333,119.15092,0,0,0,0,44.900457,66.510018,0,0,0,0,0
4334,118.5385,0,0,0,0,44.669673,66.168163,0,0,0,0,0
4335,117.92608,0,0,0,0,44.438889,65.826308,0,0,0,0,0
4336,117.31365,0,0,0,0,44.208105,65.484453,0,0,0,0,0
4337,116.70123,0,0,0,0,43.977321,65.142598,0,0,0,0,0
4338,116.0888,0,0,0,0,43.746537,64.800743,0,0,0,0,0
4339,115.47638,0,0,0,0,43.515753,64.458888,0,0,0,0,0
4340,114.86396,0,0,0,0,43.284969,64.117033,0,0,0,0,0
4341,114.25153,0,0,0,0,43.054185,63.775178,0,0,0,0,0
4342,113.63911,0,0,0,0,42.823401,63.433323,0,0,0,0,0
4343,113.02668,0,0,0,0,42.592617,63.091468,0,0,0,0,0
4344,112.41426,0,0,0,0,42.361834,62.749613,0,0,0,0,0
4345,111.80183,0,0,0,0,42.13105,62.407759,0,0,0,0,0
4346,111.18941,0,0,0,0,41.900266,62.065904,0,0,0,0,0
4347,110.57699,0,0,0,0,41.669482,61.724049,0,0,0,0,0
4348,109.96456,0,0,0,0,41.438698,61.382194,0,0,0,0,0
4349,109.35214,0,0,0,0,41.207914,61.040339,0,0,0,0,0
4350,108.73971,0,0,0,0,40.97713,60.698484,0,0,0,0,0
4351,108.12729,0,0,0,0,40.746346,60.356629,0,0,0,0,0
4352,107.51487,0,0,0,0,40.515562,60.014774,0,0,0,0,0
4353,106.90244,0,0,0,0,40.284778,59.672919,0,0,0,0,0
4354,106.29002,0,0,0,0,40.053994,59.331064,0,0,0,0,0
4355,105.67759,0,0,0,0,39.82321,58.989209,0,0,0,0,0
4356,105.06517,0,0,0,0,39.592426,58.647354,0,0,0,0,0
4357,104.45275,0,0,0,0,39.361642,58.305499,0,0,0,0,0
4358,103.84032,0,0,0,0,39.130858,57.963644,0,0,0,0,0
4359,103.2279,0,0,0,0,38.900076,57.621791,0,0,0,0,0
4360,102.71681,0,0,0,0,38.707477,57.336499,0,0,0,0,0
4361,102.20572,0,0,0,0,38.514879,57.051208,0,0,0,0,0
4362,101.69462,0,0,0,0,38.32228,56.765916,0,0,0,0,0
4363,101.18353,0,0,0,0,38.129682,56.480624,0,0,0,0,0
4364,100.67244,0,0,0,0,37.937083,56.195332,0,0,0,0,0
4365,100.16135,0,0,0,0,37.744485,55.910041,0,0,0,0,0
4366,99.650254,0,0,0,0,37.551886,55.624749,0,0,0,0,0
4367,99.139161,0,0,0,0,37.359288,55.339457,0,0,0,0,0
4368,98.628069,0,0,0,0,37.166689,55.054165,0,0,0,0,0
4369,98.116976,0,0,0,0,36.974091,54.768874,0,0,0,0,0
4370,97.605884,0,0,0,0,36.781492,54.483582,0,0,0,0,0
4371,97.094791,0,0,0,0,36.588894,54.19829,0,0,0,0,0
4372,96.583699,0,0,0,0,36.396295,53.912998,0,0,0,0,0
4373,96.072606,0,0,0,0,36.203697,53.627707,0,0,0,0,0
4374,95.561514,0,0,0,0,36.011098,53.342415,0,0,0,0,0
4375,95.050421,0,0,0,0,35.8185,53.057123,0,0,0,0,0
4376,94.539329,0,0,0,0,35.625901,52.771832,0,0,0,0,0
4377,94.028236,0,0,0,0,35.433303,52.48654,0,0,0,0,0
4378,93.517144,0,0,0,0,35.240704,52.201248,0,0,0,0,0
4379,93.006051,0,0,0,0,35.048106,51.915956,0,0,0,0,0
4380,92.494959,0,0,0,0,34.855507,51.630665,0,0,0,0,0
4381,91.983866,0,0,0,0,34.662909,51.345373,0,0,0,0,0
4382,91.472774,0,0,0,0,34.47031,51.060081,0,0,0,0,0
4383,90.961681,0,0,0,0,34.277712,50.774789,0,0,0,0,0
4384,90.450588,0,0,0,0,34.085114,50.489498,0,0,0,0,0
4385,89.939496,0,0,0,0,33.892515,50.204206,0,0,0,0,0
4386,89.428403,0,0,0,0,33.699917,49.918914,0,0,0,0,0
4387,88.917311,0,0,0,0,33.507318,49.633622,0,0,0,0,0
4388,88.406218,0,0,0,0,33.31472,49.348331,0,0,0,0,0
4389,87.895126,0,0,0,0,33.122121,49.063039,0,0,0,0,0
4390,87.384033,0,0,0,0,32.929523,48.777747,0,0,0,0,0
4391,86.872941,0,0,0,0,32.736924,48.492456,0,0,0,0,0
4392,86.361848,0,0,0,0,32.544326,48.207164,0,0,0,0,0
4393,85.850756,0,0,0,0,32.351727,47.921872,0,0,0,0,0
4394,85.339663,0,0,0,0,32.159129,47.63658,0,0,0,0,0
4395,84.828571,0,0,0,0,31.96653,47.351289,0,0,0,0,0
4396,84.317478,0,0,0,0,31.773932,47.065997,0,0,0,0,0
4397,83.806386,0,0,0,0,31.581333,46.780705,0,0,0,0,0
4398,83.295293,0,0,0,0,31.388735,46.495413,0,0,0,0,0
4399,82.784201,0,0,0,0,31.196136,46.210122,0,0,0,0,0
4400,82.273108,0,0,0,0,31.003538,45.92483,0,0,0,0,0
4401,81.762016,0,0,0,0,30.810939,45.639538,0,0,0,0,0
4402,81.250923,0,0,0,0,30.618341,45.354247,0,0,0,0,0
4403,80.73983,0,0,0,0,30.425742,45.068955,0,0,0,0,0
4404,80.228738,0,0,0,0,30.233144,44.783663,0,0,0,0,0
4405,79.717645,0,0,0,0,30.040545,44.498371,0,0,0,0,0
4406,79.206553,0,0,0,0,29.847947,44.21308,0,0,0,0,0
4407,78.69546,0,0,0,0,29.655348,43.927788,0,0,0,0,0
4408,78.184368,0,0,0,0,29.46275,43.642496,0,0,0,0,0
4409,77.673275,0,0,0,0,29.270151,43.357204,0,0,0,0,0
4410,77.162183,0,0,0,0,29.077553,43.071913,0,0,0,0,0
4411,76.65109,0,0,0,0,28.884954,42.786621,0,0,0,0,0
4412,76.139998,0,0,0,0,28.692356,42.501329,0,0,0,0,0
4413,75.628905,0,0,0,0,28.499757,42.216037,0,0,0,0,0
4414,75.117813,0,0,0,0,28.307159,41.930746,0,0,0,0,0
4415,74.60672,0,0,0,0,28.11456,41.645454,0,0,0,0,0
4416,74.095628,0,0,0,0,27.921962,41.360162,0,0,0,0,0
4417,73.584535,0,0,0,0,27.729363,41.074871,0,0,0,0,0
4418,73.073443,0,0,0,0,27.536765,40.789579,0,0,0,0,0
4419,72.56235,0,0,0,0,27.344166,40.504287,0,0,0,0,0
4420,72.051257,0,0,0,0,27.151568,40.218995,0,0,0,0,0
4421,71.540165,0,0,0,0,26.958969,39.933704,0,0,0,0,0
4422,71.029072,0,0,0,0,26.766371,39.648412,0,0,0,0,0
4423,70.51798,0,0,0,0,26.573772,39.36312,0,0,0,0,0
4424,70.006887,0,0,0,0,26.381174,39.077828,0,0,0,0,0
4425,69.495795,0,0,0,0,26.188575,38.792537,0,0,0,0,0
4426,68.984702,0,0,0,0,25.995977,38.507245,0,0,0,0,0
4427,68.47361,0,0,0,0,25.803378,38.221953,0,0,0,0,0
4428,67.962517,0,0,0,0,25.61078,37.936662,0,0,0,0,0
4429,67.451425,0,0,0,0,25.418181,37.65137,0,0,0,0,0
4430,66.940332,0,0,0,0,25.225583,37.366078,0,0,0,0,0
4431,66.42924,0,0,0,0,25.032984,37.080786,0,0,0,0,0
4432,65.918147,0,0,0,0,24.840386,36.795495,0,0,0,0,0
4433,65.407055,0,0,0,0,24.647787,36.510203,0,0,0,0,0
4434,64.895962,0,0,0,0,24.455189,36.224911,0,0,0,0,0
4435,64.38487,0,0,0,0,24.26259,35.939619,0,0,0,0,0
4436,63.873777,0,0,0,0,24.069992,35.654328,0,0,0,0,0
4437,63.362685,0,0,0,0,23.877394,35.369036,0,0,0,0,0
4438,62.851592,0,0,0,0,23.684795,35.083744,0,0,0,0,0
4439,62.340499,0,0,0,0,23.492197,34.798452,0,0,0,0,0
4440,61.829407,0,0,0,0,23.299598,34.513161,0,0,0,0,0
4441,61.318314,0,0,0,0,23.107,34.227869,0,0,0,0,0
4442,60.807222,0,0,0,0,22.914401,33.942577,0,0,0,0,0
4443,60.296129,0,0,0,0,22.721803,33.657286,0,0,0,0,0
4444,59.785037,0,0,0,0,22.529204,33.371994,0,0,0,0,0
4445,59.273944,0,0,0,0,22.336606,33.086702,0,0,0,0,0
4446,58.762852,0,0,0,0,22.144007,32.80141,0,0,0,0,0
4447,58.251759,0,0,0,0,21.951409,32.516119,0,0,0,0,0
4448,57.740667,0,0,0,0,21.75881,32.230827,0,0,0,0,0
4449,57.229574,0,0,0,0,21.566212,31.945535,0,0,0,0,0
4450,56.718482,0,0,0,0,21.373613,31.660243,0,0,0,0,0
4451,56.207389,0,0,0,0,21.181015,31.374952,0,0,0,0,0
4452,55.696297,0,0,0,0,20.988416,31.08966,0,0,0,0,0
4453,55.185204,0,0,0,0,20.795818,30.804368,0,0,0,0,0
4454,54.674112,0,0,0,0,20.603219,30.519077,0,0,0,0,0
4455,54.163019,0,0,0,0,20.410621,30.233785,0,0,0,0,0
4456,53.651927,0,0,0,0,20.218022,29.948493,0,0,0,0,0
4457,53.140834,0,0,0,0,20.025424,29.663201,0,0,0,0,0
4458,52.629741,0,0,0,0,19.832825,29.37791,0,0,0,0,0
4459,52.118649,0,0,0,0,19.640227,29.092618,0,0,0,0,0
4460,51.607556,0,0,0,0,19.447628,28.807326,0,0,0,0,0
4461,51.096464,0,0,0,0,19.25503,28.522034,0,0,0,0,0
4462,50.585371,0,0,0,0,19.062431,28.236743,0,0,0,0,0
4463,50.074279,0,0,0,0,18.869833,27.951451,0,0,0,0,0
4464,49.563186,0,0,0,0,18.677234,27.666159,0,0,0,0,0
4465,49.052094,0,0,0,0,18.484636,27.380867,0,0,0,0,0
4466,48.541001,0,0,0,0,18.292037,27.095576,0,0,0,0,0
4467,48.029909,0,0,0,0,18.099439,26.810284,0,0,0,0,0
4468,47.518816,0,0,0,0,17.90684,26.524992,0,0,0,0,0
4469,47.007724,0,0,0,0,17.714242,26.239701,0,0,0,0,0
4470,46.698794,0,0,0,0,17.597826,26.067256,0,0,0,0,0
4471,46.389886,0,0,0,0,17.481418,25.894824,0,0,0,0,0
4472,46.080977,0,0,0,0,17.36501,25.722391,0,0,0,0,0
4473,45.772068,0,0,0,0,17.248601,25.549958,0,0,0,0,0
4474,45.46316,0,0,0,0,17.132193,25.377525,0,0,0,0,0
4475,45.154251,0,0,0,0,17.015785,25.205092,0,0,0,0,0
4476,44.845342,0,0,0,0,16.899377,25.03266,0,0,0,0,0
4477,44.536433,0,0,0,0,16.782969,24.860227,0,0,0,0,0
4478,44.227525,0,0,0,0,16.66656,24.687794,0,0,0,0,0
4479,43.918616,0,0,0,0,16.550152,24.515361,0,0,0,0,0
4480,43.609707,0,0,0,0,16.433744,24.342928,0,0,0,0,0
4481,43.300798,0,0,0,0,16.317336,24.170496,0,0,0,0,0
4482,42.99189,0,0,0,0,16.200928,23.998063,0,0,0,0,0
4483,42.682981,0,0,0,0,16.084519,23.82563,0,0,0,0,0
4484,42.374072,0,0,0,0,15.968111,23.653197,0,0,0,0,0
4485,42.065163,0,0,0,0,15.851703,23.480765,0,0,0,0,0
4486,41.756255,0,0,0,0,15.735295,23.308332,0,0,0,0,0
4487,41.447346,0,0,0,0,15.618887,23.135899,0,0,0,0,0
4488,41.138437,0,0,0,0,15.502479,22.963466,0,0,0,0,0
4489,40.829529,0,0,0,0,15.38607,22.791033,0,0,0,0,0
4490,40.52062,0,0,0,0,15.269662,22.618601,0,0,0,0,0
4491,40.211711,0,0,0,0,15.153254,22.446168,0,0,0,0,0
4492,39.902802,0,0,0,0,15.036846,22.273735,0,0,0,0,0
4493,39.593894,0,0,0,0,14.920438,22.101302,0,0,0,0,0
4494,39.284985,0,0,0,0,14.804029,21.92887,0,0,0,0,0
4495,38.976076,0,0,0,0,14.687621,21.756437,0,0,0,0,0
4496,38.667167,0,0,0,0,14.571213,21.584004,0,0,0,0,0
4497,38.358259,0,0,0,0,14.454805,21.411571,0,0,0,0,0
4498,38.04935,0,0,0,0,14.338397,21.239138,0,0,0,0,0
4499,37.740441,0,0,0,0,14.221988,21.066706,0,0,0,0,0
4500,37.431532,0,0,0,0,14.10558,20.894273,0,0,0,0,0
4501,37.122624,0,0,0,0,13.989172,20.72184,0,0,0,0,0
4502,36.813715,0,0,0,0,13.872764,20.549407,0,0,0,0,0
4503,36.504806,0,0,0,0,13.756356,20.376974,0,0,0,0,0
4504,36.195898,0,0,0,0,13.639947,20.204542,0,0,0,0,0
4505,35.886989,0,0,0,0,13.523539,20.032109,0,0,0,0,0
4506,35.57808,0,0,0,0,13.407131,19.859676,0,0,0,0,0
4507,35.269171,0,0,0,0,13.290723,19.687243,0,0,0,0,0
4508,34.960263,0,0,0,0,13.174315,19.514811,0,0,0,0,0
4509,34.651354,0,0,0,0,13.057907,19.342378,0,0,0,0,0
4510,34.342445,0,0,0,0,12.941498,19.169945,0,0,0,0,0
4511,34.033536,0,0,0,0,12.82509,18.997512,0,0,0,0,0
4512,33.724628,0,0,0,0,12.708682,18.825079,0,0,0,0,0
4513,33.415719,0,0,0,0,12.592274,18.652647,0,0,0,0,0
4514,33.10681,0,0,0,0,12.475866,18.480214,0,0,0,0,0
4515,32.797901,0,0,0,0,12.359457,18.307781,0,0,0,0,0
4516,32.488993,0,0,0,0,12.243049,18.135348,0,0,0,0,0
4517,32.180084,0,0,0,0,12.126641,17.962915,0,0,0,0,0
4518,31.871175,0,0,0,0,12.010233,17.790483,0,0,0,0,0
4519,31.562266,0,0,0,0,11.893825,17.61805,0,0,0,0,0
4520,31.253358,0,0,0,0,11.777416,17.445617,0,0,0,0,0
4521,30.944449,0,0,0,0,11.661008,17.273184,0,0,0,0,0
4522,30.63554,0,0,0,0,11.5446,17.100752,0,0,0,0,0
4523,30.326632,0,0,0,0,11.428192,16.928319,0,0,0,0,0
4524,30.017723,0,0,0,0,11.311784,16.755886,0,0,0,0,0
4525,29.708814,0,0,0,0,11.195375,16.583453,0,0,0,0,0
4526,29.399905,0,0,0,0,11.078967,16.41102,0,0,0,0,0
4527,29.090997,0,0,0,0,10.962559,16.238588,0,0,0,0,0
4528,28.782088,0,0,0,0,10.846151,16.066155,0,0,0,0,0
4529,28.473179,0,0,0,0,10.729743,15.893722,0,0,0,0,0
4530,28.16427,0,0,0,0,10.613335,15.721289,0,0,0,0,0
4531,27.855362,0,0,0,0,10.496926,15.548856,0,0,0,0,0
4532,27.546453,0,0,0,0,10.380518,15.376424,0,0,0,0,0
4533,27.237544,0,0,0,0,10.26411,15.203991,0,0,0,0,0
4534,26.928635,0,0,0,0,10.147702,15.031558,0,0,0,0,0
4535,26.619727,0,0,0,0,10.031294,14.859125,0,0,0,0,0
4536,26.310818,0,0,0,0,9.9148854,14.686693,0,0,0,0,0
4537,26.001909,0,0,0,0,9.7984772,14.51426,0,0,0,0,0
4538,25.693001,0,0,0,0,9.682069,14.341827,0,0,0,0,0
4539,25.384092,0,0,0,0,9.5656608,14.169394,0,0,0,0,0
4540,25.075183,0,0,0,0,9.4492526,13.996961,0,0,0,0,0
