Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa)
4219,184.23559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7766066,14.336647,17.183775,0,0,0,0,0,0,2.4501707,82.212051,154.19685,10.95391,0,0,0,0,0,0,0.34277119,3.0269142,0,0,0,0,0,0,0,0
4220,184.06697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7749805,14.323525,17.168047,0,0,0,0,0,0,2.4479281,82.136806,154.05572,10.943884,0,0,0,0,0,0,0.34245747,3.0241438,0,0,0,0,0,0,0,0
4221,183.89834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7733545,14.310404,17.15232,0,0,0,0,0,0,2.4456856,82.061561,153.91459,10.933859,0,0,0,0,0,0,0.34214374,3.0213734,0,0,0,0,0,0,0,0
4222,183.72972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7717285,14.297282,17.136592,0,0,0,0,0,0,2.4434431,81.986316,153.77346,10.923833,0,0,0,0,0,0,0.34183002,3.018603,0,0,0,0,0,0,0,0
4223,183.5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7701024,14.28416,17.120865,0,0,0,0,0,0,2.4412005,81.911071,153.63233,10.913808,0,0,0,0,0,0,0.3415163,3.0158326,0,0,0,0,0,0,0,0
4224,183.39248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7684764,14.271038,17.105137,0,0,0,0,0,0,2.438958,81.835826,153.4912,10.903782,0,0,0,0,0,0,0.34120257,3.0130622,0,0,0,0,0,0,0,0
4225,183.22385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7668503,14.257917,17.08941,0,0,0,0,0,0,2.4367155,81.760581,153.35007,10.893756,0,0,0,0,0,0,0.34088885,3.0102918,0,0,0,0,0,0,0,0
4226,183.05523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7652243,14.244795,17.073682,0,0,0,0,0,0,2.4344729,81.685336,153.20894,10.883731,0,0,0,0,0,0,0.34057513,3.0075214,0,0,0,0,0,0,0,0
4227,182.88661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7635982,14.231673,17.057955,0,0,0,0,0,0,2.4322304,81.610091,153.06781,10.873705,0,0,0,0,0,0,0.34026141,3.004751,0,0,0,0,0,0,0,0
4228,182.71799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7619722,14.218552,17.042227,0,0,0,0,0,0,2.4299879,81.534846,152.92668,10.863679,0,0,0,0,0,0,0.33994768,3.0019806,0,0,0,0,0,0,0,0
4229,182.54936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7603461,14.20543,17.0265,0,0,0,0,0,0,2.4277454,81.459601,152.78555,10.853654,0,0,0,0,0,0,0.33963396,2.9992102,0,0,0,0,0,0,0,0
4230,182.38074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7587201,14.192308,17.010772,0,0,0,0,0,0,2.4255028,81.384356,152.64442,10.843628,0,0,0,0,0,0,0.33932024,2.9964398,0,0,0,0,0,0,0,0
4231,182.21212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757094,14.179187,16.995045,0,0,0,0,0,0,2.4232603,81.309111,152.50329,10.833603,0,0,0,0,0,0,0.33900651,2.9936694,0,0,0,0,0,0,0,0
4232,182.0435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755468,14.166065,16.979317,0,0,0,0,0,0,2.4210178,81.233866,152.36216,10.823577,0,0,0,0,0,0,0.33869279,2.990899,0,0,0,0,0,0,0,0
4233,181.87487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7538419,14.152943,16.963589,0,0,0,0,0,0,2.4187752,81.158621,152.22103,10.813551,0,0,0,0,0,0,0.33837907,2.9881286,0,0,0,0,0,0,0,0
4234,181.70625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7522159,14.139822,16.947862,0,0,0,0,0,0,2.4165327,81.083376,152.0799,10.803526,0,0,0,0,0,0,0.33806535,2.9853582,0,0,0,0,0,0,0,0
4235,181.53763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7505898,14.1267,16.932134,0,0,0,0,0,0,2.4142902,81.008131,151.93877,10.7935,0,0,0,0,0,0,0.33775162,2.9825878,0,0,0,0,0,0,0,0
4236,181.36901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7489638,14.113578,16.916407,0,0,0,0,0,0,2.4120476,80.932886,151.79765,10.783475,0,0,0,0,0,0,0.3374379,2.9798174,0,0,0,0,0,0,0,0
4237,181.20038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7473377,14.100457,16.900679,0,0,0,0,0,0,2.4098051,80.857641,151.65652,10.773449,0,0,0,0,0,0,0.33712418,2.977047,0,0,0,0,0,0,0,0
4238,181.03176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7457117,14.087335,16.884952,0,0,0,0,0,0,2.4075626,80.782396,151.51539,10.763423,0,0,0,0,0,0,0.33681045,2.9742766,0,0,0,0,0,0,0,0
4239,180.86314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7440856,14.074213,16.869224,0,0,0,0,0,0,2.40532,80.707151,151.37426,10.753398,0,0,0,0,0,0,0.33649673,2.9715062,0,0,0,0,0,0,0,0
4240,180.69452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7424596,14.061092,16.853497,0,0,0,0,0,0,2.4030775,80.631906,151.23313,10.743372,0,0,0,0,0,0,0.33618301,2.9687358,0,0,0,0,0,0,0,0
4241,180.52589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7408335,14.04797,16.837769,0,0,0,0,0,0,2.400835,80.556662,151.092,10.733346,0,0,0,0,0,0,0.33586928,2.9659654,0,0,0,0,0,0,0,0
4242,180.35727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7392075,14.034848,16.822042,0,0,0,0,0,0,2.3985925,80.481417,150.95087,10.723321,0,0,0,0,0,0,0.33555556,2.963195,0,0,0,0,0,0,0,0
4243,180.18865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7375815,14.021727,16.806314,0,0,0,0,0,0,2.3963499,80.406172,150.80974,10.713295,0,0,0,0,0,0,0.33524184,2.9604246,0,0,0,0,0,0,0,0
4244,180.02003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7359554,14.008605,16.790587,0,0,0,0,0,0,2.3941074,80.330927,150.66861,10.70327,0,0,0,0,0,0,0.33492812,2.9576542,0,0,0,0,0,0,0,0
4245,179.8514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7343294,13.995483,16.774859,0,0,0,0,0,0,2.3918649,80.255682,150.52748,10.693244,0,0,0,0,0,0,0.33461439,2.9548838,0,0,0,0,0,0,0,0
4246,179.68278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7327033,13.982361,16.759132,0,0,0,0,0,0,2.3896223,80.180437,150.38635,10.683218,0,0,0,0,0,0,0.33430067,2.9521135,0,0,0,0,0,0,0,0
4247,179.51416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7310773,13.96924,16.743404,0,0,0,0,0,0,2.3873798,80.105192,150.24522,10.673193,0,0,0,0,0,0,0.33398695,2.9493431,0,0,0,0,0,0,0,0
4248,179.34554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294512,13.956118,16.727676,0,0,0,0,0,0,2.3851373,80.029947,150.10409,10.663167,0,0,0,0,0,0,0.33367322,2.9465727,0,0,0,0,0,0,0,0
4249,179.17691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7278252,13.942996,16.711949,0,0,0,0,0,0,2.3828947,79.954702,149.96296,10.653142,0,0,0,0,0,0,0.3333595,2.9438023,0,0,0,0,0,0,0,0
4250,179.00829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7261991,13.929875,16.696221,0,0,0,0,0,0,2.3806522,79.879457,149.82183,10.643116,0,0,0,0,0,0,0.33304578,2.9410319,0,0,0,0,0,0,0,0
4251,178.83967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7245731,13.916753,16.680494,0,0,0,0,0,0,2.3784097,79.804212,149.6807,10.63309,0,0,0,0,0,0,0.33273206,2.9382615,0,0,0,0,0,0,0,0
4252,178.67105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722947,13.903631,16.664766,0,0,0,0,0,0,2.3761672,79.728967,149.53958,10.623065,0,0,0,0,0,0,0.33241833,2.9354911,0,0,0,0,0,0,0,0
4253,178.50242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.721321,13.89051,16.649039,0,0,0,0,0,0,2.3739246,79.653722,149.39845,10.613039,0,0,0,0,0,0,0.33210461,2.9327207,0,0,0,0,0,0,0,0
4254,178.3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7196949,13.877388,16.633311,0,0,0,0,0,0,2.3716821,79.578477,149.25732,10.603013,0,0,0,0,0,0,0.33179089,2.9299503,0,0,0,0,0,0,0,0
4255,178.16518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7180689,13.864266,16.617584,0,0,0,0,0,0,2.3694396,79.503232,149.11619,10.592988,0,0,0,0,0,0,0.33147716,2.9271799,0,0,0,0,0,0,0,0
4256,177.99656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7164428,13.851145,16.601856,0,0,0,0,0,0,2.367197,79.427987,148.97506,10.582962,0,0,0,0,0,0,0.33116344,2.9244095,0,0,0,0,0,0,0,0
4257,177.82793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7148168,13.838023,16.586129,0,0,0,0,0,0,2.3649545,79.352742,148.83393,10.572937,0,0,0,0,0,0,0.33084972,2.9216391,0,0,0,0,0,0,0,0
4258,177.65931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7131907,13.824901,16.570401,0,0,0,0,0,0,2.362712,79.277497,148.6928,10.562911,0,0,0,0,0,0,0.33053599,2.9188687,0,0,0,0,0,0,0,0
4259,177.49069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7115647,13.81178,16.554674,0,0,0,0,0,0,2.3604694,79.202252,148.55167,10.552885,0,0,0,0,0,0,0.33022227,2.9160983,0,0,0,0,0,0,0,0
4260,177.32207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7099386,13.798658,16.538946,0,0,0,0,0,0,2.3582269,79.127007,148.41054,10.54286,0,0,0,0,0,0,0.32990855,2.9133279,0,0,0,0,0,0,0,0
4261,177.15344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7083126,13.785536,16.523219,0,0,0,0,0,0,2.3559844,79.051762,148.26941,10.532834,0,0,0,0,0,0,0.32959483,2.9105575,0,0,0,0,0,0,0,0
4262,176.98482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7066866,13.772415,16.507491,0,0,0,0,0,0,2.3537419,78.976517,148.12828,10.522808,0,0,0,0,0,0,0.3292811,2.9077871,0,0,0,0,0,0,0,0
4263,176.8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7050605,13.759293,16.491764,0,0,0,0,0,0,2.3514993,78.901272,147.98715,10.512783,0,0,0,0,0,0,0.32896738,2.9050167,0,0,0,0,0,0,0,0
4264,176.64758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7034345,13.746171,16.476036,0,0,0,0,0,0,2.3492568,78.826027,147.84602,10.502757,0,0,0,0,0,0,0.32865366,2.9022463,0,0,0,0,0,0,0,0
4265,176.47895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7018084,13.733049,16.460308,0,0,0,0,0,0,2.3470143,78.750782,147.70489,10.492732,0,0,0,0,0,0,0.32833993,2.8994759,0,0,0,0,0,0,0,0
4266,176.31033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7001824,13.719928,16.444581,0,0,0,0,0,0,2.3447717,78.675537,147.56376,10.482706,0,0,0,0,0,0,0.32802621,2.8967055,0,0,0,0,0,0,0,0
4267,176.14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6985563,13.706806,16.428853,0,0,0,0,0,0,2.3425292,78.600292,147.42263,10.47268,0,0,0,0,0,0,0.32771249,2.8939351,0,0,0,0,0,0,0,0
4268,175.97309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6969303,13.693684,16.413126,0,0,0,0,0,0,2.3402867,78.525047,147.2815,10.462655,0,0,0,0,0,0,0.32739877,2.8911647,0,0,0,0,0,0,0,0
4269,175.80446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6953042,13.680563,16.397398,0,0,0,0,0,0,2.3380441,78.449802,147.14038,10.452629,0,0,0,0,0,0,0.32708504,2.8883943,0,0,0,0,0,0,0,0
4270,175.63584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6936782,13.667441,16.381671,0,0,0,0,0,0,2.3358016,78.374557,146.99925,10.442604,0,0,0,0,0,0,0.32677132,2.8856239,0,0,0,0,0,0,0,0
4271,175.46722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6920521,13.654319,16.365943,0,0,0,0,0,0,2.3335591,78.299313,146.85812,10.432578,0,0,0,0,0,0,0.3264576,2.8828535,0,0,0,0,0,0,0,0
4272,175.2986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6904261,13.641198,16.350216,0,0,0,0,0,0,2.3313166,78.224068,146.71699,10.422552,0,0,0,0,0,0,0.32614387,2.8800831,0,0,0,0,0,0,0,0
4273,175.12997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6888,13.628076,16.334488,0,0,0,0,0,0,2.329074,78.148823,146.57586,10.412527,0,0,0,0,0,0,0.32583015,2.8773127,0,0,0,0,0,0,0,0
4274,174.96135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687174,13.614954,16.318761,0,0,0,0,0,0,2.3268315,78.073578,146.43473,10.402501,0,0,0,0,0,0,0.32551643,2.8745423,0,0,0,0,0,0,0,0
4275,174.79273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6855479,13.601833,16.303033,0,0,0,0,0,0,2.324589,77.998333,146.2936,10.392475,0,0,0,0,0,0,0.3252027,2.8717719,0,0,0,0,0,0,0,0
4276,174.62411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6839219,13.588711,16.287306,0,0,0,0,0,0,2.3223464,77.923088,146.15247,10.38245,0,0,0,0,0,0,0.32488898,2.8690015,0,0,0,0,0,0,0,0
4277,174.45548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6822958,13.575589,16.271578,0,0,0,0,0,0,2.3201039,77.847843,146.01134,10.372424,0,0,0,0,0,0,0.32457526,2.8662311,0,0,0,0,0,0,0,0
4278,174.28686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6806698,13.562468,16.255851,0,0,0,0,0,0,2.3178614,77.772598,145.87021,10.362399,0,0,0,0,0,0,0.32426154,2.8634607,0,0,0,0,0,0,0,0
4279,174.11824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6790437,13.549346,16.240123,0,0,0,0,0,0,2.3156188,77.697353,145.72908,10.352373,0,0,0,0,0,0,0.32394781,2.8606903,0,0,0,0,0,0,0,0
4280,173.94962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6774177,13.536224,16.224396,0,0,0,0,0,0,2.3133763,77.622108,145.58795,10.342347,0,0,0,0,0,0,0.32363409,2.8579199,0,0,0,0,0,0,0,0
4281,173.78099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6757916,13.523103,16.208668,0,0,0,0,0,0,2.3111338,77.546863,145.44682,10.332322,0,0,0,0,0,0,0.32332037,2.8551495,0,0,0,0,0,0,0,0
4282,173.61237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6741656,13.509981,16.19294,0,0,0,0,0,0,2.3088912,77.471618,145.30569,10.322296,0,0,0,0,0,0,0.32300664,2.8523791,0,0,0,0,0,0,0,0
4283,173.44375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6725396,13.496859,16.177213,0,0,0,0,0,0,2.3066487,77.396373,145.16456,10.312271,0,0,0,0,0,0,0.32269292,2.8496087,0,0,0,0,0,0,0,0
4284,173.27513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6709135,13.483737,16.161485,0,0,0,0,0,0,2.3044062,77.321128,145.02343,10.302245,0,0,0,0,0,0,0.3223792,2.8468383,0,0,0,0,0,0,0,0
4285,173.1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6692875,13.470616,16.145758,0,0,0,0,0,0,2.3021637,77.245883,144.88231,10.292219,0,0,0,0,0,0,0.32206548,2.8440679,0,0,0,0,0,0,0,0
4286,172.93788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6676614,13.457494,16.13003,0,0,0,0,0,0,2.2999211,77.170638,144.74118,10.282194,0,0,0,0,0,0,0.32175175,2.8412976,0,0,0,0,0,0,0,0
4287,172.76926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6660354,13.444372,16.114303,0,0,0,0,0,0,2.2976786,77.095393,144.60005,10.272168,0,0,0,0,0,0,0.32143803,2.8385272,0,0,0,0,0,0,0,0
4288,172.60064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6644093,13.431251,16.098575,0,0,0,0,0,0,2.2954361,77.020148,144.45892,10.262142,0,0,0,0,0,0,0.32112431,2.8357568,0,0,0,0,0,0,0,0
4289,172.43201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6627833,13.418129,16.082848,0,0,0,0,0,0,2.2931935,76.944903,144.31779,10.252117,0,0,0,0,0,0,0.32081058,2.8329864,0,0,0,0,0,0,0,0
4290,172.26339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6611572,13.405007,16.06712,0,0,0,0,0,0,2.290951,76.869658,144.17666,10.242091,0,0,0,0,0,0,0.32049686,2.830216,0,0,0,0,0,0,0,0
4291,172.09477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6595312,13.391886,16.051393,0,0,0,0,0,0,2.2887085,76.794413,144.03553,10.232066,0,0,0,0,0,0,0.32018314,2.8274456,0,0,0,0,0,0,0,0
4292,171.92615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6579051,13.378764,16.035665,0,0,0,0,0,0,2.2864659,76.719168,143.8944,10.22204,0,0,0,0,0,0,0.31986941,2.8246752,0,0,0,0,0,0,0,0
4293,171.75752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6562791,13.365642,16.019938,0,0,0,0,0,0,2.2842234,76.643923,143.75327,10.212014,0,0,0,0,0,0,0.31955569,2.8219048,0,0,0,0,0,0,0,0
4294,171.5889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.654653,13.352521,16.00421,0,0,0,0,0,0,2.2819809,76.568678,143.61214,10.201989,0,0,0,0,0,0,0.31924197,2.8191344,0,0,0,0,0,0,0,0
4295,171.42028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.653027,13.339399,15.988483,0,0,0,0,0,0,2.2797384,76.493433,143.47101,10.191963,0,0,0,0,0,0,0.31892825,2.816364,0,0,0,0,0,0,0,0
4296,171.25166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6514009,13.326277,15.972755,0,0,0,0,0,0,2.2774958,76.418188,143.32988,10.181937,0,0,0,0,0,0,0.31861452,2.8135936,0,0,0,0,0,0,0,0
4297,171.08302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6497748,13.313155,15.957027,0,0,0,0,0,0,2.2752532,76.342939,143.18874,10.171911,0,0,0,0,0,0,0.31830078,2.810823,0,0,0,0,0,0,0,0
4298,170.77249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6467802,13.28899,15.928062,0,0,0,0,0,0,2.2711233,76.204366,142.92884,10.153448,0,0,0,0,0,0,0.31772302,2.805721,0,0,0,0,0,0,0,0
4299,170.46195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6437857,13.264825,15.899098,0,0,0,0,0,0,2.2669934,76.065794,142.66893,10.134985,0,0,0,0,0,0,0.31714527,2.800619,0,0,0,0,0,0,0,0
4300,170.15141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6407911,13.240659,15.870134,0,0,0,0,0,0,2.2628635,75.927221,142.40902,10.116521,0,0,0,0,0,0,0.31656751,2.795517,0,0,0,0,0,0,0,0
4301,169.84087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6377966,13.216494,15.84117,0,0,0,0,0,0,2.2587336,75.788649,142.14912,10.098058,0,0,0,0,0,0,0.31598975,2.790415,0,0,0,0,0,0,0,0
4302,169.53033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.634802,13.192329,15.812206,0,0,0,0,0,0,2.2546037,75.650076,141.88921,10.079594,0,0,0,0,0,0,0.31541199,2.7853129,0,0,0,0,0,0,0,0
4303,169.21979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6318074,13.168164,15.783242,0,0,0,0,0,0,2.2504738,75.511504,141.62931,10.061131,0,0,0,0,0,0,0.31483423,2.7802109,0,0,0,0,0,0,0,0
4304,168.90926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6288129,13.143999,15.754278,0,0,0,0,0,0,2.246344,75.372931,141.3694,10.042668,0,0,0,0,0,0,0.31425647,2.7751089,0,0,0,0,0,0,0,0
4305,168.59872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6258183,13.119834,15.725314,0,0,0,0,0,0,2.2422141,75.234359,141.10949,10.024204,0,0,0,0,0,0,0.31367872,2.7700069,0,0,0,0,0,0,0,0
4306,168.28818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6228238,13.095669,15.69635,0,0,0,0,0,0,2.2380842,75.095786,140.84959,10.005741,0,0,0,0,0,0,0.31310096,2.7649049,0,0,0,0,0,0,0,0
4307,167.97764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6198292,13.071503,15.667385,0,0,0,0,0,0,2.2339543,74.957214,140.58968,9.9872776,0,0,0,0,0,0,0.3125232,2.7598029,0,0,0,0,0,0,0,0
4308,167.6671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6168346,13.047338,15.638421,0,0,0,0,0,0,2.2298244,74.818641,140.32977,9.9688142,0,0,0,0,0,0,0.31194544,2.7547008,0,0,0,0,0,0,0,0
4309,167.35656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6138401,13.023173,15.609457,0,0,0,0,0,0,2.2256945,74.680068,140.06987,9.9503509,0,0,0,0,0,0,0.31136768,2.7495988,0,0,0,0,0,0,0,0
4310,167.04602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6108455,12.999008,15.580493,0,0,0,0,0,0,2.2215646,74.541496,139.80996,9.9318875,0,0,0,0,0,0,0.31078993,2.7444968,0,0,0,0,0,0,0,0
4311,166.73549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607851,12.974843,15.551529,0,0,0,0,0,0,2.2174348,74.402923,139.55005,9.9134241,0,0,0,0,0,0,0.31021217,2.7393948,0,0,0,0,0,0,0,0
4312,166.42495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6048564,12.950678,15.522565,0,0,0,0,0,0,2.2133049,74.264351,139.29015,9.8949608,0,0,0,0,0,0,0.30963441,2.7342928,0,0,0,0,0,0,0,0
4313,166.11441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6018618,12.926513,15.493601,0,0,0,0,0,0,2.209175,74.125778,139.03024,9.8764974,0,0,0,0,0,0,0.30905665,2.7291908,0,0,0,0,0,0,0,0
4314,165.80387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5988673,12.902347,15.464637,0,0,0,0,0,0,2.2050451,73.987206,138.77033,9.858034,0,0,0,0,0,0,0.30847889,2.7240887,0,0,0,0,0,0,0,0
4315,165.49333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5958727,12.878182,15.435672,0,0,0,0,0,0,2.2009152,73.848633,138.51043,9.8395707,0,0,0,0,0,0,0.30790114,2.7189867,0,0,0,0,0,0,0,0
4316,165.18279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5928782,12.854017,15.406708,0,0,0,0,0,0,2.1967853,73.710061,138.25052,9.8211073,0,0,0,0,0,0,0.30732338,2.7138847,0,0,0,0,0,0,0,0
4317,164.87226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5898836,12.829852,15.377744,0,0,0,0,0,0,2.1926554,73.571488,137.99061,9.8026439,0,0,0,0,0,0,0.30674562,2.7087827,0,0,0,0,0,0,0,0
4318,164.56172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586889,12.805687,15.34878,0,0,0,0,0,0,2.1885256,73.432915,137.73071,9.7841806,0,0,0,0,0,0,0.30616786,2.7036807,0,0,0,0,0,0,0,0
4319,164.25118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5838945,12.781522,15.319816,0,0,0,0,0,0,2.1843957,73.294343,137.4708,9.7657172,0,0,0,0,0,0,0.3055901,2.6985787,0,0,0,0,0,0,0,0
4320,163.94064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5808999,12.757357,15.290852,0,0,0,0,0,0,2.1802658,73.15577,137.21089,9.7472538,0,0,0,0,0,0,0.30501235,2.6934766,0,0,0,0,0,0,0,0
4321,163.6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5779054,12.733191,15.261888,0,0,0,0,0,0,2.1761359,73.017198,136.95099,9.7287905,0,0,0,0,0,0,0.30443459,2.6883746,0,0,0,0,0,0,0,0
4322,163.31956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5749108,12.709026,15.232924,0,0,0,0,0,0,2.172006,72.878625,136.69108,9.7103271,0,0,0,0,0,0,0.30385683,2.6832726,0,0,0,0,0,0,0,0
4323,163.00903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5719162,12.684861,15.20396,0,0,0,0,0,0,2.1678761,72.740053,136.43117,9.6918637,0,0,0,0,0,0,0.30327907,2.6781706,0,0,0,0,0,0,0,0
