Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
3617,119.91977,0,0,0,5.3716139,0,0,7.2129322,37.736763,0,0,0,0,0,0,0,0
3618,119.89805,0,0,0,5.3706409,0,0,7.2116257,37.729928,0,0,0,0,0,0,0,0
3619,119.87633,0,0,0,5.3696679,0,0,7.2103192,37.723092,0,0,0,0,0,0,0,0
3620,119.85461,0,0,0,5.3686949,0,0,7.2090127,37.716257,0,0,0,0,0,0,0,0
3621,119.83288,0,0,0,5.3677219,0,0,7.2077061,37.709421,0,0,0,0,0,0,0,0
3622,119.81116,0,0,0,5.3667489,0,0,7.2063996,37.702586,0,0,0,0,0,0,0,0
3623,119.78944,0,0,0,5.3657759,0,0,7.2050931,37.69575,0,0,0,0,0,0,0,0
3624,119.76772,0,0,0,5.3648029,0,0,7.2037865,37.688915,0,0,0,0,0,0,0,0
3625,119.746,0,0,0,5.3638299,0,0,7.20248,37.682079,0,0,0,0,0,0,0,0
3626,119.72427,0,0,0,5.3628569,0,0,7.2011735,37.675244,0,0,0,0,0,0,0,0
3627,119.70255,0,0,0,5.3618839,0,0,7.199867,37.668408,0,0,0,0,0,0,0,0
3628,119.68083,0,0,0,5.3609109,0,0,7.1985604,37.661572,0,0,0,0,0,0,0,0
3629,119.65911,0,0,0,5.3599379,0,0,7.1972539,37.654737,0,0,0,0,0,0,0,0
3630,119.63739,0,0,0,5.3589649,0,0,7.1959474,37.647901,0,0,0,0,0,0,0,0
3631,119.61566,0,0,0,5.3579919,0,0,7.1946408,37.641066,0,0,0,0,0,0,0,0
3632,119.59394,0,0,0,5.3570189,0,0,7.1933343,37.63423,0,0,0,0,0,0,0,0
3633,119.57222,0,0,0,5.3560459,0,0,7.1920278,37.627395,0,0,0,0,0,0,0,0
3634,119.5505,0,0,0,5.3550729,0,0,7.1907213,37.620559,0,0,0,0,0,0,0,0
3635,119.52878,0,0,0,5.3540999,0,0,7.1894147,37.613724,0,0,0,0,0,0,0,0
3636,119.50705,0,0,0,5.3531269,0,0,7.1881082,37.606888,0,0,0,0,0,0,0,0
3637,119.48533,0,0,0,5.3521539,0,0,7.1868017,37.600053,0,0,0,0,0,0,0,0
3638,119.46361,0,0,0,5.3511809,0,0,7.1854951,37.593217,0,0,0,0,0,0,0,0
3639,119.44189,0,0,0,5.3502079,0,0,7.1841886,37.586382,0,0,0,0,0,0,0,0
3640,119.42017,0,0,0,5.3492349,0,0,7.1828821,37.579546,0,0,0,0,0,0,0,0
3641,119.39845,0,0,0,5.3482619,0,0,7.1815756,37.572711,0,0,0,0,0,0,0,0
3642,119.37672,0,0,0,5.3472889,0,0,7.180269,37.565875,0,0,0,0,0,0,0,0
3643,119.355,0,0,0,5.3463159,0,0,7.1789625,37.55904,0,0,0,0,0,0,0,0
3644,119.33328,0,0,0,5.3453429,0,0,7.177656,37.552204,0,0,0,0,0,0,0,0
3645,119.31156,0,0,0,5.3443699,0,0,7.1763494,37.545369,0,0,0,0,0,0,0,0
3646,119.28984,0,0,0,5.3433969,0,0,7.1750429,37.538533,0,0,0,0,0,0,0,0
3647,119.26811,0,0,0,5.3424239,0,0,7.1737364,37.531698,0,0,0,0,0,0,0,0
3648,119.24639,0,0,0,5.3414509,0,0,7.1724299,37.524862,0,0,0,0,0,0,0,0
3649,119.22467,0,0,0,5.3404779,0,0,7.1711233,37.518026,0,0,0,0,0,0,0,0
3650,119.20295,0,0,0,5.3395049,0,0,7.1698168,37.511191,0,0,0,0,0,0,0,0
3651,119.18123,0,0,0,5.3385319,0,0,7.1685103,37.504355,0,0,0,0,0,0,0,0
3652,119.1595,0,0,0,5.337559,0,0,7.1672037,37.49752,0,0,0,0,0,0,0,0
3653,119.13778,0,0,0,5.336586,0,0,7.1658972,37.490684,0,0,0,0,0,0,0,0
3654,119.11606,0,0,0,5.335613,0,0,7.1645907,37.483849,0,0,0,0,0,0,0,0
3655,119.09434,0,0,0,5.33464,0,0,7.1632842,37.477013,0,0,0,0,0,0,0,0
3656,119.07262,0,0,0,5.333667,0,0,7.1619776,37.470178,0,0,0,0,0,0,0,0
3657,119.05089,0,0,0,5.332694,0,0,7.1606711,37.463342,0,0,0,0,0,0,0,0
3658,119.02917,0,0,0,5.331721,0,0,7.1593646,37.456507,0,0,0,0,0,0,0,0
3659,119.00745,0,0,0,5.330748,0,0,7.158058,37.449671,0,0,0,0,0,0,0,0
3660,118.98573,0,0,0,5.329775,0,0,7.1567515,37.442836,0,0,0,0,0,0,0,0
3661,118.96401,0,0,0,5.328802,0,0,7.155445,37.436,0,0,0,0,0,0,0,0
3662,118.94229,0,0,0,5.327829,0,0,7.1541385,37.429165,0,0,0,0,0,0,0,0
3663,118.92056,0,0,0,5.326856,0,0,7.1528319,37.422329,0,0,0,0,0,0,0,0
3664,118.89884,0,0,0,5.325883,0,0,7.1515254,37.415494,0,0,0,0,0,0,0,0
3665,118.87712,0,0,0,5.32491,0,0,7.1502189,37.408658,0,0,0,0,0,0,0,0
3666,118.8554,0,0,0,5.323937,0,0,7.1489123,37.401823,0,0,0,0,0,0,0,0
3667,118.83368,0,0,0,5.322964,0,0,7.1476058,37.394987,0,0,0,0,0,0,0,0
3668,118.81195,0,0,0,5.321991,0,0,7.1462993,37.388152,0,0,0,0,0,0,0,0
3669,118.79023,0,0,0,5.321018,0,0,7.1449927,37.381316,0,0,0,0,0,0,0,0
3670,118.76851,0,0,0,5.320045,0,0,7.1436862,37.37448,0,0,0,0,0,0,0,0
3671,118.74679,0,0,0,5.319072,0,0,7.1423797,37.367645,0,0,0,0,0,0,0,0
3672,118.72507,0,0,0,5.318099,0,0,7.1410732,37.360809,0,0,0,0,0,0,0,0
3673,118.70334,0,0,0,5.317126,0,0,7.1397666,37.353974,0,0,0,0,0,0,0,0
3674,118.68162,0,0,0,5.316153,0,0,7.1384601,37.347138,0,0,0,0,0,0,0,0
3675,118.6599,0,0,0,5.31518,0,0,7.1371536,37.340303,0,0,0,0,0,0,0,0
3676,118.63818,0,0,0,5.314207,0,0,7.135847,37.333467,0,0,0,0,0,0,0,0
3677,118.61646,0,0,0,5.313234,0,0,7.1345405,37.326632,0,0,0,0,0,0,0,0
3678,118.59473,0,0,0,5.312261,0,0,7.133234,37.319796,0,0,0,0,0,0,0,0
3679,118.57301,0,0,0,5.311288,0,0,7.1319275,37.312961,0,0,0,0,0,0,0,0
3680,118.55129,0,0,0,5.310315,0,0,7.1306209,37.306125,0,0,0,0,0,0,0,0
3681,118.52957,0,0,0,5.309342,0,0,7.1293144,37.29929,0,0,0,0,0,0,0,0
3682,118.50785,0,0,0,5.308369,0,0,7.1280079,37.292454,0,0,0,0,0,0,0,0
3683,118.48613,0,0,0,5.307396,0,0,7.1267013,37.285619,0,0,0,0,0,0,0,0
3684,118.4644,0,0,0,5.306423,0,0,7.1253948,37.278783,0,0,0,0,0,0,0,0
3685,118.44268,0,0,0,5.30545,0,0,7.1240883,37.271948,0,0,0,0,0,0,0,0
3686,118.42096,0,0,0,5.304477,0,0,7.1227818,37.265112,0,0,0,0,0,0,0,0
3687,118.39924,0,0,0,5.303504,0,0,7.1214752,37.258277,0,0,0,0,0,0,0,0
3688,118.37684,0,0,0,5.3025009,0,0,7.1201282,37.251229,0,0,0,0,0,0,0,0
3689,118.35445,0,0,0,5.3014977,0,0,7.1187812,37.244182,0,0,0,0,0,0,0,0
3690,118.33205,0,0,0,5.3004945,0,0,7.1174341,37.237134,0,0,0,0,0,0,0,0
3691,118.30966,0,0,0,5.2994914,0,0,7.1160871,37.230087,0,0,0,0,0,0,0,0
3692,118.28726,0,0,0,5.2984882,0,0,7.11474,37.223039,0,0,0,0,0,0,0,0
3693,118.26486,0,0,0,5.297485,0,0,7.113393,37.215992,0,0,0,0,0,0,0,0
3694,118.24247,0,0,0,5.2964819,0,0,7.112046,37.208944,0,0,0,0,0,0,0,0
3695,118.22007,0,0,0,5.2954787,0,0,7.1106989,37.201897,0,0,0,0,0,0,0,0
3696,118.19768,0,0,0,5.2944755,0,0,7.1093519,37.194849,0,0,0,0,0,0,0,0
3697,118.17528,0,0,0,5.2934724,0,0,7.1080048,37.187802,0,0,0,0,0,0,0,0
3698,118.15289,0,0,0,5.2924692,0,0,7.1066578,37.180754,0,0,0,0,0,0,0,0
3699,118.13049,0,0,0,5.291466,0,0,7.1053108,37.173707,0,0,0,0,0,0,0,0
3700,118.1081,0,0,0,5.2904628,0,0,7.1039637,37.166659,0,0,0,0,0,0,0,0
3701,118.0857,0,0,0,5.2894597,0,0,7.1026167,37.159612,0,0,0,0,0,0,0,0
3702,118.06331,0,0,0,5.2884565,0,0,7.1012696,37.152565,0,0,0,0,0,0,0,0
3703,118.04091,0,0,0,5.2874533,0,0,7.0999226,37.145517,0,0,0,0,0,0,0,0
3704,118.01852,0,0,0,5.2864502,0,0,7.0985756,37.13847,0,0,0,0,0,0,0,0
3705,117.99612,0,0,0,5.285447,0,0,7.0972285,37.131422,0,0,0,0,0,0,0,0
3706,117.97372,0,0,0,5.2844438,0,0,7.0958815,37.124375,0,0,0,0,0,0,0,0
3707,117.95133,0,0,0,5.2834407,0,0,7.0945344,37.117327,0,0,0,0,0,0,0,0
3708,117.92893,0,0,0,5.2824375,0,0,7.0931874,37.11028,0,0,0,0,0,0,0,0
3709,117.90654,0,0,0,5.2814343,0,0,7.0918404,37.103232,0,0,0,0,0,0,0,0
3710,117.88414,0,0,0,5.2804312,0,0,7.0904933,37.096185,0,0,0,0,0,0,0,0
3711,117.86175,0,0,0,5.279428,0,0,7.0891463,37.089137,0,0,0,0,0,0,0,0
3712,117.83935,0,0,0,5.2784248,0,0,7.0877992,37.08209,0,0,0,0,0,0,0,0
3713,117.81696,0,0,0,5.2774217,0,0,7.0864522,37.075042,0,0,0,0,0,0,0,0
3714,117.79456,0,0,0,5.2764185,0,0,7.0851052,37.067995,0,0,0,0,0,0,0,0
3715,117.77217,0,0,0,5.2754153,0,0,7.0837581,37.060947,0,0,0,0,0,0,0,0
3716,117.74977,0,0,0,5.2744122,0,0,7.0824111,37.0539,0,0,0,0,0,0,0,0
3717,117.72737,0,0,0,5.273409,0,0,7.081064,37.046852,0,0,0,0,0,0,0,0
3718,117.70498,0,0,0,5.2724058,0,0,7.079717,37.039805,0,0,0,0,0,0,0,0
3719,117.68258,0,0,0,5.2714027,0,0,7.07837,37.032758,0,0,0,0,0,0,0,0
3720,117.66019,0,0,0,5.2703995,0,0,7.0770229,37.02571,0,0,0,0,0,0,0,0
3721,117.63779,0,0,0,5.2693963,0,0,7.0756759,37.018663,0,0,0,0,0,0,0,0
3722,117.6154,0,0,0,5.2683932,0,0,7.0743288,37.011615,0,0,0,0,0,0,0,0
3723,117.593,0,0,0,5.26739,0,0,7.0729818,37.004568,0,0,0,0,0,0,0,0
3724,117.57061,0,0,0,5.2663868,0,0,7.0716348,36.99752,0,0,0,0,0,0,0,0
3725,117.54821,0,0,0,5.2653837,0,0,7.0702877,36.990473,0,0,0,0,0,0,0,0
3726,117.52582,0,0,0,5.2643805,0,0,7.0689407,36.983425,0,0,0,0,0,0,0,0
3727,117.50342,0,0,0,5.2633773,0,0,7.0675936,36.976378,0,0,0,0,0,0,0,0
3728,117.48102,0,0,0,5.2623742,0,0,7.0662466,36.96933,0,0,0,0,0,0,0,0
3729,117.45863,0,0,0,5.261371,0,0,7.0648996,36.962283,0,0,0,0,0,0,0,0
3730,117.43623,0,0,0,5.2603678,0,0,7.0635525,36.955235,0,0,0,0,0,0,0,0
3731,117.41384,0,0,0,5.2593647,0,0,7.0622055,36.948188,0,0,0,0,0,0,0,0
3732,117.39144,0,0,0,5.2583615,0,0,7.0608584,36.94114,0,0,0,0,0,0,0,0
3733,117.36905,0,0,0,5.2573583,0,0,7.0595114,36.934093,0,0,0,0,0,0,0,0
3734,117.34665,0,0,0,5.2563552,0,0,7.0581644,36.927045,0,0,0,0,0,0,0,0
3735,117.32426,0,0,0,5.255352,0,0,7.0568173,36.919998,0,0,0,0,0,0,0,0
3736,117.30186,0,0,0,5.2543488,0,0,7.0554703,36.912951,0,0,0,0,0,0,0,0
3737,117.27947,0,0,0,5.2533457,0,0,7.0541232,36.905903,0,0,0,0,0,0,0,0
3738,117.25707,0,0,0,5.2523425,0,0,7.0527762,36.898856,0,0,0,0,0,0,0,0
3739,117.23468,0,0,0,5.2513393,0,0,7.0514292,36.891808,0,0,0,0,0,0,0,0
3740,117.21228,0,0,0,5.2503362,0,0,7.0500821,36.884761,0,0,0,0,0,0,0,0
3741,117.18988,0,0,0,5.249333,0,0,7.0487351,36.877713,0,0,0,0,0,0,0,0
3742,117.16749,0,0,0,5.2483298,0,0,7.047388,36.870666,0,0,0,0,0,0,0,0
3743,117.14509,0,0,0,5.2473266,0,0,7.046041,36.863618,0,0,0,0,0,0,0,0
3744,117.1227,0,0,0,5.2463235,0,0,7.044694,36.856571,0,0,0,0,0,0,0,0
3745,117.1003,0,0,0,5.2453203,0,0,7.0433469,36.849523,0,0,0,0,0,0,0,0
3746,117.07791,0,0,0,5.2443171,0,0,7.0419999,36.842476,0,0,0,0,0,0,0,0
3747,117.05551,0,0,0,5.243314,0,0,7.0406528,36.835428,0,0,0,0,0,0,0,0
3748,117.03312,0,0,0,5.2423108,0,0,7.0393058,36.828381,0,0,0,0,0,0,0,0
3749,117.01072,0,0,0,5.2413076,0,0,7.0379588,36.821333,0,0,0,0,0,0,0,0
3750,116.98833,0,0,0,5.2403045,0,0,7.0366117,36.814286,0,0,0,0,0,0,0,0
3751,116.96593,0,0,0,5.2393013,0,0,7.0352647,36.807238,0,0,0,0,0,0,0,0
3752,116.94353,0,0,0,5.2382981,0,0,7.0339176,36.800191,0,0,0,0,0,0,0,0
3753,116.92114,0,0,0,5.237295,0,0,7.0325706,36.793144,0,0,0,0,0,0,0,0
3754,116.89874,0,0,0,5.2362918,0,0,7.0312236,36.786096,0,0,0,0,0,0,0,0
3755,116.87635,0,0,0,5.2352886,0,0,7.0298765,36.779049,0,0,0,0,0,0,0,0
3756,116.85395,0,0,0,5.2342855,0,0,7.0285295,36.772001,0,0,0,0,0,0,0,0
3757,116.83156,0,0,0,5.2332823,0,0,7.0271824,36.764954,0,0,0,0,0,0,0,0
3758,116.80916,0,0,0,5.2322791,0,0,7.0258354,36.757906,0,0,0,0,0,0,0,0
3759,116.78677,0,0,0,5.231276,0,0,7.0244884,36.750859,0,0,0,0,0,0,0,0
3760,116.76437,0,0,0,5.2302728,0,0,7.0231413,36.743811,0,0,0,0,0,0,0,0
3761,116.74198,0,0,0,5.2292696,0,0,7.0217943,36.736764,0,0,0,0,0,0,0,0
3762,116.71958,0,0,0,5.2282665,0,0,7.0204472,36.729716,0,0,0,0,0,0,0,0
3763,116.69718,0,0,0,5.2272633,0,0,7.0191002,36.722669,0,0,0,0,0,0,0,0
3764,116.67479,0,0,0,5.2262601,0,0,7.0177532,36.715621,0,0,0,0,0,0,0,0
3765,116.65239,0,0,0,5.225257,0,0,7.0164061,36.708574,0,0,0,0,0,0,0,0
3766,116.63,0,0,0,5.2242538,0,0,7.0150591,36.701526,0,0,0,0,0,0,0,0
3767,116.6076,0,0,0,5.2232506,0,0,7.013712,36.694479,0,0,0,0,0,0,0,0
3768,116.58521,0,0,0,5.2222475,0,0,7.012365,36.687431,0,0,0,0,0,0,0,0
3769,116.56281,0,0,0,5.2212443,0,0,7.011018,36.680384,0,0,0,0,0,0,0,0
3770,116.54042,0,0,0,5.2202411,0,0,7.0096709,36.673337,0,0,0,0,0,0,0,0
3771,116.51802,0,0,0,5.219238,0,0,7.0083239,36.666289,0,0,0,0,0,0,0,0
3772,116.49563,0,0,0,5.2182348,0,0,7.0069768,36.659242,0,0,0,0,0,0,0,0
3773,116.47323,0,0,0,5.2172316,0,0,7.0056298,36.652194,0,0,0,0,0,0,0,0
3774,116.45084,0,0,0,5.2162285,0,0,7.0042828,36.645147,0,0,0,0,0,0,0,0
3775,116.42844,0,0,0,5.2152253,0,0,7.0029357,36.638099,0,0,0,0,0,0,0,0
3776,116.40604,0,0,0,5.2142221,0,0,7.0015887,36.631052,0,0,0,0,0,0,0,0
3777,116.38365,0,0,0,5.213219,0,0,7.0002416,36.624004,0,0,0,0,0,0,0,0
3778,116.36125,0,0,0,5.2122158,0,0,6.9988946,36.616957,0,0,0,0,0,0,0,0
3779,116.33886,0,0,0,5.2112126,0,0,6.9975476,36.609909,0,0,0,0,0,0,0,0
3780,116.31646,0,0,0,5.2102095,0,0,6.9962005,36.602862,0,0,0,0,0,0,0,0
3781,116.29407,0,0,0,5.2092063,0,0,6.9948535,36.595814,0,0,0,0,0,0,0,0
3782,116.29041,0,0,0,5.2090423,0,0,6.9946332,36.594662,0,0,0,0,0,0,0,0
3783,116.28675,0,0,0,5.2088783,0,0,6.9944131,36.59351,0,0,0,0,0,0,0,0
3784,116.28309,0,0,0,5.2087144,0,0,6.994193,36.592359,0,0,0,0,0,0,0,0
3785,116.27943,0,0,0,5.2085505,0,0,6.9939729,36.591207,0,0,0,0,0,0,0,0
3786,116.27577,0,0,0,5.2083866,0,0,6.9937528,36.590056,0,0,0,0,0,0,0,0
3787,116.27211,0,0,0,5.2082227,0,0,6.9935327,36.588904,0,0,0,0,0,0,0,0
3788,116.26845,0,0,0,5.2080588,0,0,6.9933126,36.587753,0,0,0,0,0,0,0,0
3789,116.26479,0,0,0,5.2078948,0,0,6.9930925,36.586601,0,0,0,0,0,0,0,0
3790,116.26113,0,0,0,5.2077309,0,0,6.9928724,36.58545,0,0,0,0,0,0,0,0
3791,116.25747,0,0,0,5.207567,0,0,6.9926523,36.584298,0,0,0,0,0,0,0,0
3792,116.25381,0,0,0,5.2074031,0,0,6.9924322,36.583147,0,0,0,0,0,0,0,0
3793,116.25015,0,0,0,5.2072392,0,0,6.9922121,36.581995,0,0,0,0,0,0,0,0
3794,116.24649,0,0,0,5.2070753,0,0,6.991992,36.580843,0,0,0,0,0,0,0,0
3795,116.24283,0,0,0,5.2069113,0,0,6.9917719,36.579692,0,0,0,0,0,0,0,0
3796,116.23917,0,0,0,5.2067474,0,0,6.9915518,36.57854,0,0,0,0,0,0,0,0
3797,116.23551,0,0,0,5.2065835,0,0,6.9913317,36.577389,0,0,0,0,0,0,0,0
3798,116.23185,0,0,0,5.2064196,0,0,6.9911115,36.576237,0,0,0,0,0,0,0,0
3799,116.2282,0,0,0,5.2062557,0,0,6.9908914,36.575086,0,0,0,0,0,0,0,0
3800,116.22454,0,0,0,5.2060918,0,0,6.9906713,36.573934,0,0,0,0,0,0,0,0
3801,116.22088,0,0,0,5.2059279,0,0,6.9904512,36.572783,0,0,0,0,0,0,0,0
3802,116.21722,0,0,0,5.2057639,0,0,6.9902311,36.571631,0,0,0,0,0,0,0,0
3803,116.21356,0,0,0,5.2056,0,0,6.990011,36.57048,0,0,0,0,0,0,0,0
3804,116.2099,0,0,0,5.2054361,0,0,6.9897909,36.569328,0,0,0,0,0,0,0,0
3805,116.20624,0,0,0,5.2052722,0,0,6.9895708,36.568176,0,0,0,0,0,0,0,0
3806,116.20258,0,0,0,5.2051083,0,0,6.9893507,36.567025,0,0,0,0,0,0,0,0
3807,116.19892,0,0,0,5.2049444,0,0,6.9891306,36.565873,0,0,0,0,0,0,0,0
3808,116.19526,0,0,0,5.2047804,0,0,6.9889105,36.564722,0,0,0,0,0,0,0,0
3809,116.1916,0,0,0,5.2046165,0,0,6.9886904,36.56357,0,0,0,0,0,0,0,0
3810,116.18794,0,0,0,5.2044526,0,0,6.9884703,36.562419,0,0,0,0,0,0,0,0
3811,116.18428,0,0,0,5.2042887,0,0,6.9882502,36.561267,0,0,0,0,0,0,0,0
3812,116.18062,0,0,0,5.2041248,0,0,6.9880301,36.560116,0,0,0,0,0,0,0,0
3813,116.17696,0,0,0,5.2039609,0,0,6.98781,36.558964,0,0,0,0,0,0,0,0
3814,116.1733,0,0,0,5.2037969,0,0,6.9875899,36.557813,0,0,0,0,0,0,0,0
3815,116.16965,0,0,0,5.203633,0,0,6.9873698,36.556661,0,0,0,0,0,0,0,0
3816,116.16599,0,0,0,5.2034691,0,0,6.9871497,36.555509,0,0,0,0,0,0,0,0
3817,116.16233,0,0,0,5.2033052,0,0,6.9869296,36.554358,0,0,0,0,0,0,0,0
3818,116.15867,0,0,0,5.2031413,0,0,6.9867095,36.553206,0,0,0,0,0,0,0,0
3819,116.15501,0,0,0,5.2029774,0,0,6.9864894,36.552055,0,0,0,0,0,0,0,0
3820,116.15135,0,0,0,5.2028134,0,0,6.9862693,36.550903,0,0,0,0,0,0,0,0
3821,116.14769,0,0,0,5.2026495,0,0,6.9860492,36.549752,0,0,0,0,0,0,0,0
3822,116.14403,0,0,0,5.2024856,0,0,6.985829,36.5486,0,0,0,0,0,0,0,0
3823,116.14037,0,0,0,5.2023217,0,0,6.9856089,36.547449,0,0,0,0,0,0,0,0
3824,116.13671,0,0,0,5.2021578,0,0,6.9853888,36.546297,0,0,0,0,0,0,0,0
3825,116.13305,0,0,0,5.2019939,0,0,6.9851687,36.545146,0,0,0,0,0,0,0,0
3826,116.12939,0,0,0,5.20183,0,0,6.9849486,36.543994,0,0,0,0,0,0,0,0
3827,116.12573,0,0,0,5.201666,0,0,6.9847285,36.542842,0,0,0,0,0,0,0,0
3828,116.12207,0,0,0,5.2015021,0,0,6.9845084,36.541691,0,0,0,0,0,0,0,0
3829,116.11841,0,0,0,5.2013382,0,0,6.9842883,36.540539,0,0,0,0,0,0,0,0
3830,116.11475,0,0,0,5.2011743,0,0,6.9840682,36.539388,0,0,0,0,0,0,0,0
3831,116.1111,0,0,0,5.2010104,0,0,6.9838481,36.538236,0,0,0,0,0,0,0,0
3832,116.10744,0,0,0,5.2008465,0,0,6.983628,36.537085,0,0,0,0,0,0,0,0
3833,116.10378,0,0,0,5.2006825,0,0,6.9834079,36.535933,0,0,0,0,0,0,0,0
3834,116.10012,0,0,0,5.2005186,0,0,6.9831878,36.534782,0,0,0,0,0,0,0,0
3835,116.09646,0,0,0,5.2003547,0,0,6.9829677,36.53363,0,0,0,0,0,0,0,0
3836,116.0928,0,0,0,5.2001908,0,0,6.9827476,36.532479,0,0,0,0,0,0,0,0
3837,116.08914,0,0,0,5.2000269,0,0,6.9825275,36.531327,0,0,0,0,0,0,0,0
3838,116.08548,0,0,0,5.199863,0,0,6.9823074,36.530175,0,0,0,0,0,0,0,0
3839,116.08182,0,0,0,5.199699,0,0,6.9820873,36.529024,0,0,0,0,0,0,0,0
3840,116.07816,0,0,0,5.1995351,0,0,6.9818672,36.527872,0,0,0,0,0,0,0,0
3841,116.0745,0,0,0,5.1993712,0,0,6.9816471,36.526721,0,0,0,0,0,0,0,0
3842,116.07084,0,0,0,5.1992073,0,0,6.981427,36.525569,0,0,0,0,0,0,0,0
3843,116.06718,0,0,0,5.1990434,0,0,6.9812069,36.524418,0,0,0,0,0,0,0,0
3844,116.06352,0,0,0,5.1988795,0,0,6.9809868,36.523266,0,0,0,0,0,0,0,0
3845,116.05986,0,0,0,5.1987155,0,0,6.9807666,36.522115,0,0,0,0,0,0,0,0
3846,116.0562,0,0,0,5.1985516,0,0,6.9805465,36.520963,0,0,0,0,0,0,0,0
3847,116.05255,0,0,0,5.1983877,0,0,6.9803264,36.519812,0,0,0,0,0,0,0,0
3848,116.04889,0,0,0,5.1982238,0,0,6.9801063,36.51866,0,0,0,0,0,0,0,0
3849,116.04523,0,0,0,5.1980599,0,0,6.9798862,36.517508,0,0,0,0,0,0,0,0
3850,116.04157,0,0,0,5.197896,0,0,6.9796661,36.516357,0,0,0,0,0,0,0,0
3851,116.03791,0,0,0,5.1977321,0,0,6.979446,36.515205,0,0,0,0,0,0,0,0
3852,116.03425,0,0,0,5.1975681,0,0,6.9792259,36.514054,0,0,0,0,0,0,0,0
3853,116.03059,0,0,0,5.1974042,0,0,6.9790058,36.512902,0,0,0,0,0,0,0,0
3854,116.02693,0,0,0,5.1972403,0,0,6.9787857,36.511751,0,0,0,0,0,0,0,0
3855,116.02327,0,0,0,5.1970764,0,0,6.9785656,36.510599,0,0,0,0,0,0,0,0
3856,116.01961,0,0,0,5.1969125,0,0,6.9783455,36.509448,0,0,0,0,0,0,0,0
3857,116.01595,0,0,0,5.1967486,0,0,6.9781254,36.508296,0,0,0,0,0,0,0,0
3858,116.01229,0,0,0,5.1965846,0,0,6.9779053,36.507145,0,0,0,0,0,0,0,0
3859,116.00863,0,0,0,5.1964207,0,0,6.9776852,36.505993,0,0,0,0,0,0,0,0
3860,116.00497,0,0,0,5.1962568,0,0,6.9774651,36.504841,0,0,0,0,0,0,0,0
3861,116.00131,0,0,0,5.1960929,0,0,6.977245,36.50369,0,0,0,0,0,0,0,0
3862,115.99765,0,0,0,5.195929,0,0,6.9770249,36.502538,0,0,0,0,0,0,0,0
3863,115.994,0,0,0,5.1957651,0,0,6.9768048,36.501387,0,0,0,0,0,0,0,0
3864,115.99034,0,0,0,5.1956011,0,0,6.9765847,36.500235,0,0,0,0,0,0,0,0
3865,115.98668,0,0,0,5.1954372,0,0,6.9763646,36.499084,0,0,0,0,0,0,0,0
3866,115.98302,0,0,0,5.1952733,0,0,6.9761445,36.497932,0,0,0,0,0,0,0,0
3867,115.97936,0,0,0,5.1951094,0,0,6.9759244,36.496781,0,0,0,0,0,0,0,0
3868,115.9757,0,0,0,5.1949455,0,0,6.9757043,36.495629,0,0,0,0,0,0,0,0
3869,115.97204,0,0,0,5.1947816,0,0,6.9754841,36.494478,0,0,0,0,0,0,0,0
3870,115.96838,0,0,0,5.1946176,0,0,6.975264,36.493326,0,0,0,0,0,0,0,0
3871,115.96472,0,0,0,5.1944537,0,0,6.9750439,36.492174,0,0,0,0,0,0,0,0
3872,115.96106,0,0,0,5.1942898,0,0,6.9748238,36.491023,0,0,0,0,0,0,0,0
3873,115.9574,0,0,0,5.1941259,0,0,6.9746037,36.489871,0,0,0,0,0,0,0,0
3874,115.95374,0,0,0,5.193962,0,0,6.9743836,36.48872,0,0,0,0,0,0,0,0
3875,115.95008,0,0,0,5.1937981,0,0,6.9741635,36.487568,0,0,0,0,0,0,0,0
3876,115.94642,0,0,0,5.1936342,0,0,6.9739434,36.486417,0,0,0,0,0,0,0,0
3877,115.94276,0,0,0,5.1934702,0,0,6.9737233,36.485265,0,0,0,0,0,0,0,0
3878,115.9391,0,0,0,5.1933063,0,0,6.9735032,36.484114,0,0,0,0,0,0,0,0
3879,115.93545,0,0,0,5.1931424,0,0,6.9732831,36.482962,0,0,0,0,0,0,0,0
3880,115.93179,0,0,0,5.1929785,0,0,6.973063,36.481811,0,0,0,0,0,0,0,0
3881,115.92813,0,0,0,5.1928146,0,0,6.9728429,36.480659,0,0,0,0,0,0,0,0
3882,115.92447,0,0,0,5.1926507,0,0,6.9726228,36.479507,0,0,0,0,0,0,0,0
3883,115.92081,0,0,0,5.1924867,0,0,6.9724027,36.478356,0,0,0,0,0,0,0,0
3884,115.91715,0,0,0,5.1923228,0,0,6.9721826,36.477204,0,0,0,0,0,0,0,0
3885,115.91349,0,0,0,5.1921589,0,0,6.9719625,36.476053,0,0,0,0,0,0,0,0
3886,115.90983,0,0,0,5.191995,0,0,6.9717424,36.474901,0,0,0,0,0,0,0,0
3887,115.90617,0,0,0,5.1918311,0,0,6.9715223,36.47375,0,0,0,0,0,0,0,0
