Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
707,267.11941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.552326,30.071101,13.83525,3.0655955,0,0,0,0,0,0,0,55.894384,172.66454,153.09177,21.518856,4.474986,0,0,0,0,0,0,59.710969,164.8561,127.14628,18.120824,3.4496096,0,0,0,0,0,0,0,9.9203416,24.444805,11.849052,3.5455297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,267.21793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.557694,30.082192,13.840353,3.0667262,0,0,0,0,0,0,0,55.915001,172.72823,153.14824,21.526793,4.4766366,0,0,0,0,0,0,59.732993,164.9169,127.19318,18.127508,3.450882,0,0,0,0,0,0,0,9.9240008,24.453821,11.853423,3.5468375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,267.31646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.563061,30.093284,13.845456,3.067857,0,0,0,0,0,0,0,55.935618,172.79191,153.20471,21.534731,4.4782872,0,0,0,0,0,0,59.755018,164.97771,127.24008,18.134192,3.4521543,0,0,0,0,0,0,0,9.9276599,24.462838,11.857793,3.5481453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,267.41499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.568429,30.104376,13.850559,3.0689877,0,0,0,0,0,0,0,55.956234,172.8556,153.26118,21.542668,4.4799378,0,0,0,0,0,0,59.777042,165.03852,127.28697,18.140876,3.4534267,0,0,0,0,0,0,0,9.931319,24.471854,11.862164,3.5494531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,267.51352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.573796,30.115468,13.855663,3.0701185,0,0,0,0,0,0,0,55.976851,172.91929,153.31765,21.550605,4.4815884,0,0,0,0,0,0,59.799067,165.09933,127.33387,18.14756,3.4546991,0,0,0,0,0,0,0,9.9349782,24.480871,11.866534,3.5507608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,267.61204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.579164,30.126559,13.860766,3.0712492,0,0,0,0,0,0,0,55.997468,172.98298,153.37411,21.558543,4.483239,0,0,0,0,0,0,59.821091,165.16013,127.38077,18.154243,3.4559715,0,0,0,0,0,0,0,9.9386373,24.489887,11.870905,3.5520686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,267.71057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.584532,30.137651,13.865869,3.07238,0,0,0,0,0,0,0,56.018084,173.04666,153.43058,21.56648,4.4848896,0,0,0,0,0,0,59.843116,165.22094,127.42767,18.160927,3.4572439,0,0,0,0,0,0,0,9.9422964,24.498904,11.875276,3.5533764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,267.8091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.589899,30.148743,13.870972,3.0735107,0,0,0,0,0,0,0,56.038701,173.11035,153.48705,21.574417,4.4865402,0,0,0,0,0,0,59.86514,165.28175,127.47457,18.167611,3.4585163,0,0,0,0,0,0,0,9.9459556,24.50792,11.879646,3.5546841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,267.90763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.595267,30.159835,13.876075,3.0746415,0,0,0,0,0,0,0,56.059318,173.17404,153.54352,21.582354,4.4881908,0,0,0,0,0,0,59.887164,165.34256,127.52146,18.174295,3.4597887,0,0,0,0,0,0,0,9.9496147,24.516937,11.884017,3.5559919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,268.00615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.600635,30.170926,13.881178,3.0757722,0,0,0,0,0,0,0,56.079935,173.23773,153.59999,21.590292,4.4898414,0,0,0,0,0,0,59.909189,165.40336,127.56836,18.180979,3.4610611,0,0,0,0,0,0,0,9.9532738,24.525953,11.888387,3.5572997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,268.10468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.606002,30.182018,13.886281,3.076903,0,0,0,0,0,0,0,56.100551,173.30141,153.65645,21.598229,4.491492,0,0,0,0,0,0,59.931213,165.46417,127.61526,18.187663,3.4623335,0,0,0,0,0,0,0,9.9569329,24.53497,11.892758,3.5586075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,268.20321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.61137,30.19311,13.891385,3.0780337,0,0,0,0,0,0,0,56.121168,173.3651,153.71292,21.606166,4.4931426,0,0,0,0,0,0,59.953238,165.52498,127.66216,18.194347,3.4636059,0,0,0,0,0,0,0,9.9605921,24.543986,11.897128,3.5599152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,268.30173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.616738,30.204202,13.896488,3.0791645,0,0,0,0,0,0,0,56.141785,173.42879,153.76939,21.614103,4.4947932,0,0,0,0,0,0,59.975262,165.58579,127.70906,18.201031,3.4648783,0,0,0,0,0,0,0,9.9642512,24.553003,11.901499,3.561223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,268.40026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.622105,30.215293,13.901591,3.0802952,0,0,0,0,0,0,0,56.162401,173.49248,153.82586,21.622041,4.4964438,0,0,0,0,0,0,59.997287,165.64659,127.75595,18.207715,3.4661507,0,0,0,0,0,0,0,9.9679103,24.562019,11.905869,3.5625308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,268.49879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.627473,30.226385,13.906694,3.081426,0,0,0,0,0,0,0,56.183018,173.55616,153.88233,21.629978,4.4980944,0,0,0,0,0,0,60.019311,165.7074,127.80285,18.214398,3.4674231,0,0,0,0,0,0,0,9.9715695,24.571036,11.91024,3.5638386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,268.59732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.632841,30.237477,13.911797,3.0825567,0,0,0,0,0,0,0,56.203635,173.61985,153.93879,21.637915,4.499745,0,0,0,0,0,0,60.041336,165.76821,127.84975,18.221082,3.4686954,0,0,0,0,0,0,0,9.9752286,24.580052,11.91461,3.5651463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,268.69584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.638208,30.248569,13.9169,3.0836875,0,0,0,0,0,0,0,56.224251,173.68354,153.99526,21.645852,4.5013956,0,0,0,0,0,0,60.06336,165.82902,127.89665,18.227766,3.4699678,0,0,0,0,0,0,0,9.9788877,24.589069,11.918981,3.5664541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,268.79437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.643576,30.259661,13.922003,3.0848182,0,0,0,0,0,0,0,56.244868,173.74723,154.05173,21.65379,4.5030463,0,0,0,0,0,0,60.085385,165.88982,127.94355,18.23445,3.4712402,0,0,0,0,0,0,0,9.9825468,24.598085,11.923351,3.5677619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,268.8929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.648943,30.270752,13.927107,3.085949,0,0,0,0,0,0,0,56.265485,173.81091,154.1082,21.661727,4.5046969,0,0,0,0,0,0,60.107409,165.95063,127.99044,18.241134,3.4725126,0,0,0,0,0,0,0,9.986206,24.607102,11.927722,3.5690696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,268.99143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.654311,30.281844,13.93221,3.0870797,0,0,0,0,0,0,0,56.286102,173.8746,154.16467,21.669664,4.5063475,0,0,0,0,0,0,60.129434,166.01144,128.03734,18.247818,3.473785,0,0,0,0,0,0,0,9.9898651,24.616118,11.932093,3.5703774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,269.08995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.659679,30.292936,13.937313,3.0882105,0,0,0,0,0,0,0,56.306718,173.93829,154.22113,21.677601,4.5079981,0,0,0,0,0,0,60.151458,166.07224,128.08424,18.254502,3.4750574,0,0,0,0,0,0,0,9.9935242,24.625135,11.936463,3.5716852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,269.18848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.665046,30.304028,13.942416,3.0893412,0,0,0,0,0,0,0,56.327335,174.00198,154.2776,21.685539,4.5096487,0,0,0,0,0,0,60.173482,166.13305,128.13114,18.261186,3.4763298,0,0,0,0,0,0,0,9.9971834,24.634151,11.940834,3.572993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,269.28701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.670414,30.315119,13.947519,3.090472,0,0,0,0,0,0,0,56.347952,174.06566,154.33407,21.693476,4.5112993,0,0,0,0,0,0,60.195507,166.19386,128.17804,18.26787,3.4776022,0,0,0,0,0,0,0,10.000842,24.643168,11.945204,3.5743007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,269.38554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.675782,30.326211,13.952622,3.0916027,0,0,0,0,0,0,0,56.368568,174.12935,154.39054,21.701413,4.5129499,0,0,0,0,0,0,60.217531,166.25467,128.22493,18.274553,3.4788746,0,0,0,0,0,0,0,10.004502,24.652184,11.949575,3.5756085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,269.48406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.681149,30.337303,13.957725,3.0927335,0,0,0,0,0,0,0,56.389185,174.19304,154.44701,21.70935,4.5146005,0,0,0,0,0,0,60.239556,166.31547,128.27183,18.281237,3.480147,0,0,0,0,0,0,0,10.008161,24.661201,11.953945,3.5769163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,269.58259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.686517,30.348395,13.962829,3.0938642,0,0,0,0,0,0,0,56.409802,174.25673,154.50348,21.717288,4.5162511,0,0,0,0,0,0,60.26158,166.37628,128.31873,18.287921,3.4814194,0,0,0,0,0,0,0,10.01182,24.670217,11.958316,3.5782241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,269.68112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.691885,30.359486,13.967932,3.094995,0,0,0,0,0,0,0,56.430419,174.32041,154.55994,21.725225,4.5179017,0,0,0,0,0,0,60.283605,166.43709,128.36563,18.294605,3.4826918,0,0,0,0,0,0,0,10.015479,24.679234,11.962686,3.5795318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,269.77964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.697252,30.370578,13.973035,3.0961257,0,0,0,0,0,0,0,56.451035,174.3841,154.61641,21.733162,4.5195523,0,0,0,0,0,0,60.305629,166.4979,128.41253,18.301289,3.4839642,0,0,0,0,0,0,0,10.019138,24.68825,11.967057,3.5808396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,269.87817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.70262,30.38167,13.978138,3.0972565,0,0,0,0,0,0,0,56.471652,174.44779,154.67288,21.741099,4.5212029,0,0,0,0,0,0,60.327654,166.5587,128.45942,18.307973,3.4852365,0,0,0,0,0,0,0,10.022797,24.697267,11.971427,3.5821474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,269.9767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.707988,30.392762,13.983241,3.0983872,0,0,0,0,0,0,0,56.492269,174.51148,154.72935,21.749037,4.5228535,0,0,0,0,0,0,60.349678,166.61951,128.50632,18.314657,3.4865089,0,0,0,0,0,0,0,10.026456,24.706283,11.975798,3.5834551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,270.07523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.713355,30.403853,13.988344,3.099518,0,0,0,0,0,0,0,56.512885,174.57516,154.78582,21.756974,4.5245041,0,0,0,0,0,0,60.371703,166.68032,128.55322,18.321341,3.4877813,0,0,0,0,0,0,0,10.030116,24.7153,11.980168,3.5847629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,270.17375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.718723,30.414945,13.993448,3.1006487,0,0,0,0,0,0,0,56.533502,174.63885,154.84228,21.764911,4.5261547,0,0,0,0,0,0,60.393727,166.74113,128.60012,18.328025,3.4890537,0,0,0,0,0,0,0,10.033775,24.724316,11.984539,3.5860707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,270.27228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72409,30.426037,13.998551,3.1017795,0,0,0,0,0,0,0,56.554119,174.70254,154.89875,21.772848,4.5278053,0,0,0,0,0,0,60.415751,166.80193,128.64702,18.334708,3.4903261,0,0,0,0,0,0,0,10.037434,24.733333,11.98891,3.5873785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,270.37081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.729458,30.437129,14.003654,3.1029102,0,0,0,0,0,0,0,56.574736,174.76623,154.95522,21.780786,4.5294559,0,0,0,0,0,0,60.437776,166.86274,128.69391,18.341392,3.4915985,0,0,0,0,0,0,0,10.041093,24.742349,11.99328,3.5886862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,270.46934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.734826,30.44822,14.008757,3.1040409,0,0,0,0,0,0,0,56.595352,174.82991,155.01169,21.788723,4.5311065,0,0,0,0,0,0,60.4598,166.92355,128.74081,18.348076,3.4928709,0,0,0,0,0,0,0,10.044752,24.751366,11.997651,3.589994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,270.56786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.740193,30.459312,14.01386,3.1051717,0,0,0,0,0,0,0,56.615969,174.8936,155.06816,21.79666,4.5327571,0,0,0,0,0,0,60.481825,166.98435,128.78771,18.35476,3.4941433,0,0,0,0,0,0,0,10.048411,24.760382,12.002021,3.5913018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,270.66639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.745561,30.470404,14.018963,3.1063024,0,0,0,0,0,0,0,56.636586,174.95729,155.12462,21.804597,4.5344077,0,0,0,0,0,0,60.503849,167.04516,128.83461,18.361444,3.4954157,0,0,0,0,0,0,0,10.05207,24.769399,12.006392,3.5926096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,270.76492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.750929,30.481496,14.024066,3.1074332,0,0,0,0,0,0,0,56.657202,175.02098,155.18109,21.812535,4.5360583,0,0,0,0,0,0,60.525874,167.10597,128.88151,18.368128,3.4966881,0,0,0,0,0,0,0,10.055729,24.778415,12.010762,3.5939173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,270.86344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.756296,30.492587,14.02917,3.1085639,0,0,0,0,0,0,0,56.677819,175.08466,155.23756,21.820472,4.5377089,0,0,0,0,0,0,60.547898,167.16678,128.92841,18.374812,3.4979605,0,0,0,0,0,0,0,10.059389,24.787432,12.015133,3.5952251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,270.96197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.761664,30.503679,14.034273,3.1096947,0,0,0,0,0,0,0,56.698436,175.14835,155.29403,21.828409,4.5393595,0,0,0,0,0,0,60.569923,167.22758,128.9753,18.381496,3.4992329,0,0,0,0,0,0,0,10.063048,24.796448,12.019503,3.5965329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,271.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.767032,30.514771,14.039376,3.1108254,0,0,0,0,0,0,0,56.719052,175.21204,155.3505,21.836346,4.5410101,0,0,0,0,0,0,60.591947,167.28839,129.0222,18.388179,3.5005053,0,0,0,0,0,0,0,10.066707,24.805465,12.023874,3.5978406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,271.15903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.772399,30.525863,14.044479,3.1119562,0,0,0,0,0,0,0,56.739669,175.27573,155.40696,21.844284,4.5426607,0,0,0,0,0,0,60.613972,167.3492,129.0691,18.394863,3.5017776,0,0,0,0,0,0,0,10.070366,24.814481,12.028244,3.5991484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,271.25755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.777767,30.536955,14.049582,3.1130869,0,0,0,0,0,0,0,56.760286,175.33941,155.46343,21.852221,4.5443113,0,0,0,0,0,0,60.635996,167.41001,129.116,18.401547,3.50305,0,0,0,0,0,0,0,10.074025,24.823497,12.032615,3.6004562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,271.35608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.783135,30.548046,14.054685,3.1142177,0,0,0,0,0,0,0,56.780903,175.4031,155.5199,21.860158,4.5459619,0,0,0,0,0,0,60.658021,167.47081,129.1629,18.408231,3.5043224,0,0,0,0,0,0,0,10.077684,24.832514,12.036985,3.601764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,271.45461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.788502,30.559138,14.059788,3.1153484,0,0,0,0,0,0,0,56.801519,175.46679,155.57637,21.868095,4.5476126,0,0,0,0,0,0,60.680045,167.53162,129.20979,18.414915,3.5055948,0,0,0,0,0,0,0,10.081343,24.84153,12.041356,3.6030717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,271.55314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.79387,30.57023,14.064892,3.1164792,0,0,0,0,0,0,0,56.822136,175.53048,155.63284,21.876033,4.5492632,0,0,0,0,0,0,60.702069,167.59243,129.25669,18.421599,3.5068672,0,0,0,0,0,0,0,10.085002,24.850547,12.045726,3.6043795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,271.65166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.799237,30.581322,14.069995,3.1176099,0,0,0,0,0,0,0,56.842753,175.59416,155.6893,21.88397,4.5509138,0,0,0,0,0,0,60.724094,167.65324,129.30359,18.428283,3.5081396,0,0,0,0,0,0,0,10.088662,24.859563,12.050097,3.6056873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,271.75019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.804605,30.592413,14.075098,3.1187407,0,0,0,0,0,0,0,56.863369,175.65785,155.74577,21.891907,4.5525644,0,0,0,0,0,0,60.746118,167.71404,129.35049,18.434967,3.509412,0,0,0,0,0,0,0,10.092321,24.86858,12.054468,3.6069951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,271.84872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.809973,30.603505,14.080201,3.1198714,0,0,0,0,0,0,0,56.883986,175.72154,155.80224,21.899844,4.554215,0,0,0,0,0,0,60.768143,167.77485,129.39739,18.441651,3.5106844,0,0,0,0,0,0,0,10.09598,24.877596,12.058838,3.6083028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,271.94725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81534,30.614597,14.085304,3.1210022,0,0,0,0,0,0,0,56.904603,175.78523,155.85871,21.907782,4.5558656,0,0,0,0,0,0,60.790167,167.83566,129.44428,18.448334,3.5119568,0,0,0,0,0,0,0,10.099639,24.886613,12.063209,3.6096106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,272.04577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.820708,30.625689,14.090407,3.1221329,0,0,0,0,0,0,0,56.92522,175.84891,155.91518,21.915719,4.5575162,0,0,0,0,0,0,60.812192,167.89647,129.49118,18.455018,3.5132292,0,0,0,0,0,0,0,10.103298,24.895629,12.067579,3.6109184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
