Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
3173,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3174,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3175,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3176,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3177,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3178,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3179,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3180,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3181,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3182,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3183,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3184,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3185,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3186,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3187,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3188,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3189,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3190,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3191,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3192,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3193,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3194,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3195,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3196,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3197,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3198,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3199,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3200,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3201,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3202,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3203,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3204,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3205,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3206,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3207,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3208,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3209,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3210,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3211,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3212,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3213,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3214,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3215,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3216,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3217,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3218,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3219,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3220,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3221,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3222,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3223,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3224,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3225,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3226,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3227,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
3228,121.60041,14.986237,11.239785,10.362582,8.7142637,36.751598,11.926102,12.12918,10.625571,10.221381,12.178983,35.240566,44.66567,11.542186,9.1092077,7.4829631,5.2493852,5.9299045,9.6253332,11.445757,8.3175426,9.109497,11.265795,5.7363083,5.1111611,5.0039861,5.7410774,5.4803789,7.2740512,12.482549,9.5241388,8.0677361,6.3665009,5.7135424,8.1773425,8.921961,15.216726,13.863506,12.987144,10.155778,9.4944839,10.029279,10.431978
