Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
4895,17.363416,1.8214826,1.9346127,1.7285823,1.4209388,1.683094,1.6764762,1.3189084,1.7973524,1.3493575,1.137293,7.386267,6.4664847,0.64586466,1.2611141,1.5212079,0.84111319,2.7876593,12.802811,12.42221,0.4840915,1.179193,1.6288932,1.34283,0.82452048,1.1722977,0.94578494,1.4430443,1.0999972,1.5392049,1.6805921,2.1457672,2.5182297,2.1301495,1.3840754,0.93061645,1.4928424,1.6148496,1.9673931,1.9388887,1.576432,1.1941746,0.76191922
4896,16.815162,1.7639688,1.8735268,1.6740019,1.3760723,1.6299499,1.623541,1.2772636,1.7406006,1.3067512,1.1013827,7.1530438,6.2623038,0.62547133,1.2212941,1.4731754,0.81455483,2.6996382,12.398559,12.029975,0.4688062,1.1419597,1.5774605,1.3004298,0.79848604,1.1352821,0.91592154,1.3974799,1.0652645,1.4906041,1.627527,2.0780141,2.4387159,2.0628895,1.3403728,0.901232,1.4457055,1.5638603,1.9052721,1.8776678,1.5266558,1.1564683,0.73786143
4897,16.266907,1.7064551,1.8124409,1.6194215,1.3312058,1.5768058,1.5706059,1.2356187,1.6838487,1.2641449,1.0654724,6.9198206,6.058123,0.60507799,1.1814741,1.4251429,0.78799648,2.6116172,11.994307,11.637741,0.45352089,1.1047264,1.5260278,1.2580296,0.77245161,1.0982665,0.88605815,1.3519154,1.0305318,1.4420033,1.5744618,2.010261,2.3592022,1.9956295,1.2966703,0.87184756,1.3985686,1.5128711,1.8431512,1.8164469,1.4768796,1.1187619,0.71380364
4898,15.718653,1.6489413,1.7513551,1.5648411,1.2863393,1.5236616,1.5176707,1.1939739,1.6270969,1.2215386,1.0295621,6.6865974,5.8539421,0.58468466,1.1416541,1.3771104,0.76143812,2.5235962,11.590055,11.245507,0.43823558,1.0674931,1.4745951,1.2156295,0.74641717,1.0612509,0.85619476,1.3063509,0.99579912,1.3934025,1.5213967,1.9425078,2.2796885,1.9283695,1.2529678,0.84246312,1.3514318,1.4618818,1.7810303,1.755226,1.4271033,1.0810556,0.68974586
4899,15.170399,1.5914275,1.6902692,1.5102606,1.2414728,1.4705175,1.4647356,1.152329,1.570345,1.1789323,0.9936518,6.4533742,5.6497613,0.56429132,1.1018341,1.3290778,0.73487976,2.4355752,11.185803,10.853272,0.42295027,1.0302598,1.4231624,1.1732293,0.72038273,1.0242353,0.82633137,1.2607864,0.96106644,1.3448018,1.4683316,1.8747547,2.2001748,1.8611095,1.2092653,0.81307867,1.3042949,1.4108925,1.7189094,1.6940051,1.3773271,1.0433492,0.66568807
4900,14.622145,1.5339138,1.6291833,1.4556802,1.1966063,1.4173734,1.4118004,1.1106841,1.5135932,1.136326,0.95774149,6.220151,5.4455804,0.54389799,1.0620141,1.2810453,0.70832141,2.3475541,10.781551,10.461038,0.40766496,0.99302648,1.3717297,1.1308291,0.6943483,0.98721976,0.79646798,1.2152219,0.92633376,1.296201,1.4152665,1.8070016,2.1206611,1.7938495,1.1655628,0.78369423,1.257158,1.3599032,1.6567885,1.6327842,1.3275509,1.0056429,0.64163028
4901,14.073891,1.4764,1.5680975,1.4010998,1.1517398,1.3642293,1.3588653,1.0690393,1.4568414,1.0937197,0.92183119,5.9869278,5.2413996,0.52350465,1.0221941,1.2330128,0.68176305,2.2595331,10.377299,10.068804,0.39237965,0.95579317,1.320297,1.0884289,0.66831386,0.95020417,0.76660458,1.1696575,0.89160108,1.2476002,1.3622014,1.7392485,2.0411473,1.7265895,1.1218602,0.75430979,1.2100212,1.308914,1.5946675,1.5715633,1.2777746,0.9679365,0.6175725
4902,13.525637,1.4188863,1.5070116,1.3465194,1.1068733,1.3110852,1.3059301,1.0273944,1.4000895,1.0511134,0.88592088,5.7537046,5.0372188,0.50311132,0.98237415,1.1849803,0.6552047,2.1715121,9.9730474,9.6765694,0.37709435,0.91855986,1.2688643,1.0460287,0.64227942,0.91318858,0.73674119,1.124093,0.8568684,1.1989995,1.3091363,1.6714953,1.9616336,1.6593296,1.0781577,0.72492534,1.1628843,1.2579247,1.5325466,1.5103425,1.2279984,0.93023014,0.59351471
4903,12.977383,1.3613725,1.4459257,1.291939,1.0620068,1.2579411,1.252995,0.98574957,1.3433377,1.0085071,0.85001057,5.5204814,4.8330379,0.48271798,0.94255417,1.1369478,0.62864634,2.0834911,9.5687955,9.284335,0.36180904,0.88132655,1.2174316,1.0036285,0.61624499,0.876173,0.7068778,1.0785285,0.82213572,1.1503987,1.2560712,1.6037422,1.8821199,1.5920696,1.0344552,0.6955409,1.1157475,1.2069354,1.4704257,1.4491216,1.1782222,0.89252378,0.56945692
4904,12.429129,1.3038587,1.3848398,1.2373586,1.0171403,1.204797,1.2000598,0.94410472,1.2865858,0.96590083,0.81410027,5.2872582,4.6288571,0.46232464,0.90273418,1.0889153,0.60208799,1.99547,9.1645436,8.8921007,0.34652373,0.84409324,1.1659989,0.96122832,0.59021055,0.83915741,0.67701441,1.032964,0.78740304,1.1017979,1.2030061,1.5359891,1.8026062,1.5248096,0.99075268,0.66615646,1.0686106,1.1559461,1.4083048,1.3879007,1.128446,0.85481743,0.54539914
4905,11.880875,1.246345,1.323754,1.1827782,0.97227385,1.1516529,1.1471247,0.90245986,1.229834,0.92329454,0.77818996,5.054035,4.4246762,0.44193131,0.86291419,1.0408828,0.57552963,1.907449,8.7602917,8.4998664,0.33123842,0.80685993,1.1145662,0.91882814,0.56417611,0.80214182,0.64715102,0.98739955,0.75267036,1.0531971,1.149941,1.468236,1.7230925,1.4575496,0.94705016,0.63677201,1.0214737,1.1049569,1.3461839,1.3266798,1.0786697,0.81711107,0.52134135
4906,11.33262,1.1888312,1.2626681,1.1281978,0.92740736,1.0985088,1.0941895,0.860815,1.1730821,0.88068825,0.74227965,4.8208118,4.2204954,0.42153797,0.82309421,0.99285025,0.54897127,1.819428,8.3560398,8.1076321,0.31595311,0.76962662,1.0631335,0.87642795,0.53814168,0.76512623,0.61728763,0.94183507,0.71793768,1.0045964,1.0968759,1.4004828,1.6435787,1.3902896,0.90334764,0.60738757,0.97433686,1.0539676,1.2840629,1.2654589,1.0288935,0.77940471,0.49728356
4907,10.784366,1.1313175,1.2015822,1.0736174,0.88254087,1.0453647,1.0412544,0.81917014,1.1163303,0.83808195,0.70636935,4.5875886,4.0163145,0.40114464,0.78327422,0.94481773,0.52241292,1.7314069,7.9517879,7.7153977,0.30066781,0.73239331,1.0117007,0.83402776,0.51210724,0.72811064,0.58742423,0.89627059,0.683205,0.95599559,1.0438108,1.3327297,1.564065,1.3230296,0.85964512,0.57800313,0.92719999,1.0029783,1.221942,1.204238,0.97911727,0.74169835,0.47322578
4908,10.236112,1.0738037,1.1404964,1.0190369,0.83767438,0.99222059,0.98831924,0.77752528,1.0595784,0.79547566,0.67045904,4.3543654,3.8121337,0.3807513,0.74345423,0.89678522,0.49585456,1.6433859,7.5475361,7.3231634,0.2853825,0.69516,0.96026805,0.79162757,0.4860728,0.69109506,0.55756084,0.85070611,0.64847231,0.90739482,0.99074566,1.2649766,1.4845513,1.2557696,0.8159426,0.54861869,0.88006313,0.95198905,1.1598211,1.1430171,0.92934105,0.70399199,0.44916799
4909,9.687858,1.0162899,1.0794105,0.96445654,0.79280789,0.93907648,0.9353841,0.73588042,1.0028266,0.75286936,0.63454873,4.1211422,3.6079529,0.36035797,0.70363425,0.84875271,0.46929621,1.5553649,7.1432842,6.9309291,0.27009719,0.65792669,0.90883534,0.74922738,0.46003836,0.65407947,0.52769745,0.80514163,0.61373963,0.85879405,0.93768056,1.1972234,1.4050376,1.1885096,0.77224008,0.51923424,0.83292626,0.90099977,1.0977002,1.0817963,0.87956482,0.66628563,0.4251102
4910,9.1396039,0.95877618,1.0183246,0.90987613,0.7479414,0.88593238,0.88244895,0.69423557,0.94607475,0.71026307,0.59863842,3.887919,3.403772,0.33996463,0.66381426,0.80072019,0.44273785,1.4673439,6.7390323,6.5386948,0.25481188,0.62069338,0.85740264,0.7068272,0.43400393,0.61706388,0.49783406,0.75957715,0.57900695,0.81019328,0.88461545,1.1294703,1.3255239,1.1212496,0.72853756,0.4898498,0.7857894,0.8500105,1.0355793,1.0205754,0.82978859,0.62857928,0.40105242
4911,8.5913498,0.90126242,0.95723875,0.85529572,0.70307491,0.83278827,0.82951381,0.65259071,0.88932291,0.66765677,0.56272812,3.6546958,3.1995912,0.3195713,0.62399428,0.75268768,0.4161795,1.3793228,6.3347804,6.1464605,0.23952657,0.58346007,0.80596994,0.66442701,0.40796949,0.58004829,0.46797067,0.71401267,0.54427427,0.76159251,0.83155034,1.0617172,1.2460101,1.0539896,0.68483504,0.46046536,0.73865253,0.79902123,0.97345835,0.95935448,0.78001236,0.59087292,0.37699463
4912,8.0430957,0.84374866,0.89615288,0.80071531,0.65820842,0.77964417,0.77657866,0.61094585,0.83257107,0.62505048,0.52681781,3.4214726,2.9954103,0.29917796,0.58417429,0.70465517,0.38962114,1.2913018,5.9305285,5.7542261,0.22424126,0.54622676,0.75453724,0.62202682,0.38193505,0.5430327,0.43810727,0.66844819,0.50954159,0.71299174,0.77848523,0.99396406,1.1664964,0.98672961,0.64113252,0.43108091,0.69151567,0.74803196,0.91133743,0.89813359,0.73023613,0.55316656,0.35293684
4913,7.4948416,0.7862349,0.83506701,0.7461349,0.61334193,0.72650006,0.72364351,0.56930099,0.77581922,0.58244419,0.4909075,3.1882494,2.7912295,0.27878462,0.5443543,0.65662266,0.36306278,1.2032808,5.5262766,5.3619918,0.20895596,0.50899345,0.70310453,0.57962663,0.35590062,0.50601711,0.40824388,0.62288371,0.47480891,0.66439096,0.72542013,0.92621093,1.0869827,0.91946961,0.59743,0.40169647,0.6443788,0.69704268,0.84921651,0.83691271,0.6804599,0.5154602,0.32887906
4914,6.9465874,0.72872114,0.77398113,0.69155448,0.56847544,0.67335596,0.67070837,0.52765613,0.71906738,0.53983789,0.4549972,2.9550263,2.5870486,0.25839129,0.50453432,0.60859014,0.33650443,1.1152598,5.1220247,4.9697575,0.19367065,0.47176014,0.65167183,0.53722645,0.32986618,0.46900153,0.37838049,0.57731923,0.44007623,0.61579019,0.67235502,0.8584578,1.007469,0.85220962,0.55372748,0.37231203,0.59724194,0.64605341,0.78709559,0.77569182,0.63068367,0.47775384,0.30482127
4915,6.3983333,0.67120737,0.71289526,0.63697407,0.52360895,0.62021185,0.61777322,0.48601128,0.66231553,0.4972316,0.41908689,2.7218031,2.3828678,0.23799795,0.46471433,0.56055763,0.30994607,1.0272387,4.7177728,4.5775232,0.17838534,0.43452683,0.60023913,0.49482626,0.30383174,0.43198594,0.3485171,0.53175475,0.40534355,0.56718942,0.61928991,0.79070467,0.92795525,0.78494962,0.51002496,0.34292758,0.55010507,0.59506414,0.72497467,0.71447094,0.58090745,0.44004749,0.28076348
4916,5.8500792,0.61369361,0.65180939,0.58239366,0.47874246,0.56706774,0.56483807,0.44436642,0.60556369,0.4546253,0.38317658,2.4885799,2.178687,0.21760462,0.42489434,0.51252512,0.28338772,0.9392177,4.3135209,4.1852888,0.16310003,0.39729352,0.54880642,0.45242607,0.27779731,0.39497035,0.31865371,0.48619027,0.37061087,0.51858865,0.5662248,0.72295154,0.84844153,0.71768963,0.46632244,0.31354314,0.50296821,0.54407486,0.66285375,0.65325005,0.53113122,0.40234113,0.2567057
4917,5.3018251,0.55617985,0.59072352,0.52781325,0.43387597,0.51392364,0.51190293,0.40272156,0.54881184,0.41201901,0.34726628,2.2553567,1.9745061,0.19721128,0.38507436,0.4644926,0.25682936,0.85119668,3.909269,3.7930545,0.14781472,0.36006021,0.49737372,0.41002588,0.25176287,0.35795476,0.28879031,0.44062579,0.33587819,0.46998788,0.5131597,0.65519842,0.76892781,0.65042963,0.42261992,0.2841587,0.45583134,0.49308559,0.60073283,0.59202916,0.48135499,0.36463477,0.23264791
4918,4.753571,0.49866609,0.52963765,0.47323284,0.38900947,0.46077953,0.45896778,0.3610767,0.49206,0.36941271,0.31135597,2.0221335,1.7703253,0.17681795,0.34525437,0.41646009,0.23027101,0.76317565,3.5050171,3.4008202,0.13252941,0.3228269,0.44594102,0.36762569,0.22572843,0.32093917,0.25892692,0.39506131,0.3011455,0.42138711,0.46009459,0.58744529,0.68941409,0.58316964,0.3789174,0.25477426,0.40869448,0.44209632,0.53861191,0.53080828,0.43157876,0.32692841,0.20859013
4919,4.2053168,0.44115233,0.46855178,0.41865243,0.34414298,0.40763543,0.40603263,0.31943184,0.43530815,0.32680642,0.27544566,1.7889103,1.5661444,0.15642461,0.30543438,0.36842758,0.20371265,0.67515462,3.1007652,3.0085859,0.11724411,0.28559359,0.39450832,0.32522551,0.199694,0.28392359,0.22906353,0.34949683,0.26641282,0.37278633,0.40702948,0.51969216,0.60990036,0.51590964,0.33521488,0.22538981,0.36155761,0.39110704,0.47649099,0.46958739,0.38180253,0.28922205,0.18453234
4920,3.6570627,0.38363857,0.40746591,0.36407202,0.29927649,0.35449132,0.35309749,0.27778698,0.37855631,0.28420013,0.23953535,1.5556871,1.3619636,0.13603128,0.2656144,0.32039506,0.1771543,0.5871336,2.6965133,2.6163515,0.1019588,0.24836028,0.34307561,0.28282532,0.17365956,0.246908,0.19920014,0.30393235,0.23168014,0.32418556,0.35396437,0.45193903,0.53038664,0.44864965,0.29151236,0.19600537,0.31442075,0.34011777,0.41437007,0.40836651,0.3320263,0.2515157,0.16047455
4921,3.1088086,0.32612481,0.34638004,0.30949161,0.25441,0.30134722,0.30016234,0.23614213,0.32180446,0.24159383,0.20362505,1.3224639,1.1577827,0.11563794,0.22579441,0.27236255,0.15059594,0.49911257,2.2922614,2.2241172,0.086673489,0.21112697,0.29164291,0.24042513,0.14762512,0.20989241,0.16933675,0.25836787,0.19694746,0.27558479,0.30089927,0.38418591,0.45087292,0.38138965,0.24780984,0.16662093,0.26728388,0.2891285,0.35224915,0.34714562,0.28225008,0.21380934,0.13641677
4922,2.5605545,0.26861105,0.28529416,0.2549112,0.20954351,0.24820311,0.24722719,0.19449727,0.26505262,0.19898754,0.16771474,1.0892407,0.9536019,0.095244604,0.18597442,0.22433004,0.12403758,0.41109155,1.8880095,1.8318829,0.071388181,0.17389366,0.24021021,0.19802494,0.12159068,0.17287682,0.13947336,0.21280339,0.16221478,0.22698402,0.24783416,0.31643278,0.3713592,0.31412966,0.20410733,0.13723648,0.22014702,0.23813922,0.29012823,0.28592473,0.23247385,0.17610298,0.11235898
4923,2.0123004,0.21109729,0.22420829,0.20033079,0.16467702,0.195059,0.19429205,0.15285241,0.20830077,0.15638124,0.13180443,0.85601749,0.74942106,0.074851268,0.14615444,0.17629752,0.097479228,0.32307052,1.4837576,1.4396486,0.056102873,0.13666035,0.18877751,0.15562475,0.095556248,0.13586123,0.10960996,0.16723891,0.1274821,0.17838325,0.19476905,0.24867965,0.29184548,0.24686966,0.16040481,0.10785204,0.17301015,0.18714995,0.22800731,0.22470385,0.18269762,0.13839662,0.088301192
4924,1.4640462,0.15358353,0.16312242,0.14575038,0.11981053,0.1419149,0.1413569,0.11120755,0.15154893,0.11377495,0.095894126,0.6227943,0.54524021,0.054457933,0.10633445,0.12826501,0.070920872,0.23504949,1.0795057,1.0474143,0.040817565,0.099427044,0.1373448,0.11322457,0.069521811,0.098845645,0.079746571,0.12167443,0.092749418,0.12978248,0.14170394,0.18092652,0.21233176,0.17960967,0.11670229,0.078467597,0.12587329,0.13616068,0.16588639,0.16348296,0.13292139,0.10069026,0.064243406
4925,0.91579211,0.096069771,0.10203655,0.091169966,0.074944039,0.088770793,0.088421752,0.069562692,0.094797084,0.071168655,0.059983819,0.3895711,0.34105937,0.034064597,0.066514465,0.080232496,0.044362517,0.14702847,0.67525383,0.65517993,0.025532256,0.062193735,0.085912101,0.070824379,0.043487374,0.061830057,0.04988318,0.076109946,0.058016737,0.081181703,0.088638836,0.11317339,0.13281804,0.11234968,0.072999766,0.049083154,0.078736424,0.085171406,0.10376547,0.10226208,0.083145162,0.062983905,0.040185619
4926,0.36753799,0.038556011,0.040950679,0.036589555,0.030077548,0.035626687,0.035486605,0.027917834,0.038045239,0.02856236,0.024073512,0.15634791,0.13687853,0.013671262,0.026694479,0.032199983,0.017804161,0.059007439,0.27100194,0.26294561,0.010246948,0.024960425,0.034479398,0.028424191,0.017452937,0.024814469,0.020019788,0.030545466,0.023284056,0.032580932,0.035573728,0.045420267,0.05330432,0.045089681,0.029297247,0.01969871,0.031599559,0.034182133,0.041644554,0.04104119,0.033368933,0.025277547,0.016127832
4927,-0.18071613,-0.018957749,-0.020135192,-0.017990855,-0.014788942,-0.017517419,-0.017448542,-0.013727024,-0.018706606,-0.014043934,-0.011836795,-0.076875287,-0.067302315,-0.0067220738,-0.013125508,-0.01583253,-0.0087541945,-0.029013588,-0.13324996,-0.12928871,-0.0050383602,-0.012272885,-0.016953304,-0.013975997,-0.0085814999,-0.012201119,-0.0098436042,-0.015019014,-0.011448625,-0.01601984,-0.017491379,-0.022332861,-0.0262094,-0.022170314,-0.014405273,-0.0096857326,-0.015537305,-0.016807141,-0.020476366,-0.020179696,-0.016407295,-0.012428811,-0.0079299542
4928,-0.72897025,-0.07647151,-0.081221064,-0.072571266,-0.059655433,-0.070661525,-0.070383688,-0.055371882,-0.07545845,-0.056650228,-0.047747102,-0.31009848,-0.27148316,-0.027115409,-0.052945494,-0.063865043,-0.03531255,-0.11703461,-0.53750185,-0.52152303,-0.020323668,-0.049506194,-0.068386007,-0.056376185,-0.034615937,-0.049216707,-0.039706996,-0.060583494,-0.046181306,-0.064620612,-0.070556487,-0.090085989,-0.10572312,-0.089430308,-0.058107792,-0.039070176,-0.06267417,-0.067796414,-0.082597286,-0.081400582,-0.066183524,-0.05013517,-0.031987741
4929,-1.2772244,-0.13398527,-0.14230693,-0.12715168,-0.10452192,-0.12380563,-0.12331883,-0.097016741,-0.1322103,-0.099256522,-0.083657409,-0.54332168,-0.475664,-0.047508745,-0.092765481,-0.11189756,-0.061870906,-0.20505564,-0.94175375,-0.91375736,-0.035608977,-0.086739504,-0.11981871,-0.098776372,-0.060650374,-0.086232295,-0.069570388,-0.10614797,-0.080913987,-0.11322138,-0.12362159,-0.15783912,-0.18523684,-0.1566903,-0.10181031,-0.068454619,-0.10981104,-0.11878569,-0.14471821,-0.14262147,-0.11595975,-0.087841528,-0.056045527
4930,-1.8254785,-0.19149903,-0.20339281,-0.18173209,-0.14938841,-0.17694974,-0.17625398,-0.1386616,-0.18896214,-0.14186282,-0.11956772,-0.77654487,-0.67984484,-0.06790208,-0.13258547,-0.15993007,-0.088429262,-0.29307667,-1.3460056,-1.3059917,-0.050894285,-0.12397281,-0.17125141,-0.14117656,-0.086684811,-0.12324788,-0.09943378,-0.15171245,-0.11564667,-0.16182216,-0.1766867,-0.22559224,-0.26475056,-0.2239503,-0.14551283,-0.097839062,-0.1569479,-0.16977496,-0.20683913,-0.20384235,-0.16573598,-0.12554789,-0.080103314
4931,-2.3737326,-0.24901279,-0.26447868,-0.2363125,-0.19425491,-0.23009384,-0.22918913,-0.18030646,-0.24571398,-0.18446911,-0.15547802,-1.0097681,-0.88402569,-0.088295416,-0.17240545,-0.20796258,-0.11498762,-0.38109769,-1.7502575,-1.698226,-0.066179593,-0.16120612,-0.22268411,-0.18357675,-0.11271925,-0.16026347,-0.12929717,-0.19727693,-0.15037935,-0.21042293,-0.22975181,-0.29334537,-0.34426428,-0.29121029,-0.18921535,-0.1272235,-0.20408477,-0.22076423,-0.26896004,-0.26506324,-0.21551221,-0.16325424,-0.1041611
4932,-2.9219867,-0.30652655,-0.32556455,-0.29089291,-0.2391214,-0.28323795,-0.28212427,-0.22195132,-0.30246583,-0.22707541,-0.19138833,-1.2429913,-1.0882065,-0.10868875,-0.21222544,-0.2559951,-0.14154597,-0.46911872,-2.1545094,-2.0904603,-0.081464902,-0.19843943,-0.27411682,-0.22597694,-0.13875368,-0.19727906,-0.15916056,-0.24284141,-0.18511203,-0.2590237,-0.28281692,-0.3610985,-0.423778,-0.35847029,-0.23291787,-0.15660795,-0.25122163,-0.27175351,-0.33108096,-0.32628413,-0.26528844,-0.2009606,-0.12821889
4933,-3.4702409,-0.36404031,-0.38665042,-0.34547332,-0.28398789,-0.33638205,-0.33505942,-0.26359617,-0.35921767,-0.2696817,-0.22729864,-1.4762145,-1.2923874,-0.12908209,-0.25204543,-0.30402761,-0.16810433,-0.55713975,-2.5587613,-2.4826946,-0.09675021,-0.23567274,-0.32554952,-0.26837712,-0.16478812,-0.23429465,-0.18902396,-0.28840589,-0.21984471,-0.30762447,-0.33588202,-0.42885163,-0.50329172,-0.42573028,-0.27662039,-0.18599239,-0.29835849,-0.32274278,-0.39320188,-0.38750501,-0.31506467,-0.23866696,-0.15227667
4934,-4.018495,-0.42155407,-0.44773629,-0.40005373,-0.32885438,-0.38952616,-0.38799457,-0.30524103,-0.41596952,-0.31228799,-0.26320894,-1.7094377,-1.4965682,-0.14947542,-0.29186541,-0.35206012,-0.19466268,-0.64516077,-2.9630132,-2.874929,-0.11203552,-0.27290605,-0.37698222,-0.31077731,-0.19082256,-0.27131024,-0.21888735,-0.33397037,-0.25457739,-0.35622524,-0.38894713,-0.49660476,-0.58280544,-0.49299028,-0.32032291,-0.21537683,-0.34549536,-0.37373205,-0.4553228,-0.4487259,-0.36484089,-0.27637332,-0.17633446
4935,-4.5667491,-0.47906783,-0.50882216,-0.45463414,-0.37372087,-0.44267026,-0.44092971,-0.34688589,-0.47272136,-0.35489429,-0.29911925,-1.9426609,-1.7007491,-0.16986876,-0.3316854,-0.40009264,-0.22122104,-0.7331818,-3.3672651,-3.2671633,-0.12732083,-0.31013936,-0.42841493,-0.3531775,-0.216857,-0.30832582,-0.24875074,-0.37953485,-0.28931007,-0.40482601,-0.44201224,-0.56435788,-0.66231917,-0.56025027,-0.36402543,-0.24476128,-0.39263222,-0.42472133,-0.51744372,-0.50994678,-0.41461712,-0.31407968,-0.20039225
4936,-5.1150032,-0.53658159,-0.56990803,-0.50921455,-0.41858736,-0.49581437,-0.49386486,-0.38853075,-0.52947321,-0.39750058,-0.33502956,-2.175884,-1.9049299,-0.19026209,-0.37150539,-0.44812515,-0.2477794,-0.82120283,-3.771517,-3.6593976,-0.14260613,-0.34737267,-0.47984763,-0.39557769,-0.24289143,-0.34534141,-0.27861413,-0.42509933,-0.32404275,-0.45342679,-0.49507735,-0.63211101,-0.74183289,-0.62751027,-0.40772795,-0.27414572,-0.43976909,-0.4757106,-0.57956464,-0.57116767,-0.46439335,-0.35178603,-0.22445003
4937,-5.6632573,-0.59409535,-0.6309939,-0.56379496,-0.46345385,-0.54895848,-0.54680001,-0.43017561,-0.58622505,-0.44010688,-0.37093987,-2.4091072,-2.1091107,-0.21065543,-0.41132537,-0.49615766,-0.27433775,-0.90922385,-4.1757689,-4.0516319,-0.15789144,-0.38460598,-0.53128033,-0.43797788,-0.26892587,-0.382357,-0.30847752,-0.47066381,-0.35877543,-0.50202756,-0.54814245,-0.69986414,-0.82134661,-0.69477026,-0.45143047,-0.30353016,-0.48690595,-0.52669987,-0.64168556,-0.63238856,-0.51416958,-0.38949239,-0.24850782
4938,-6.2114895,-0.65160681,-0.69207734,-0.61837319,-0.50831855,-0.60210046,-0.59973304,-0.4718188,-0.64297463,-0.48271147,-0.40684874,-2.6423211,-2.3132834,-0.23104795,-0.45114377,-0.54418826,-0.30089505,-0.99724136,-4.5800047,-4.4438506,-0.17317614,-0.4218378,-0.58271098,-0.48037637,-0.29495927,-0.41937111,-0.33833972,-0.51622647,-0.39350673,-0.55062639,-0.60120544,-0.76761456,-0.90085715,-0.76202757,-0.49513124,-0.33291343,-0.53404094,-0.57768711,-0.703804,-0.693607,-0.56394382,-0.42719724,-0.27256465
4939,-6.1552451,-0.64570658,-0.68581065,-0.61277389,-0.50371577,-0.5966485,-0.59430252,-0.46754653,-0.63715256,-0.47834056,-0.40316476,-2.6183952,-2.2923369,-0.22895583,-0.44705871,-0.53926069,-0.29817047,-0.98821144,-4.5385332,-4.403612,-0.17160805,-0.41801811,-0.57743459,-0.47602661,-0.29228844,-0.41557375,-0.33527609,-0.5115521,-0.38994356,-0.54564052,-0.59576159,-0.76066389,-0.89269998,-0.75512749,-0.49064788,-0.32989893,-0.52920525,-0.57245621,-0.69743113,-0.68732646,-0.55883737,-0.42332902,-0.2700966
4940,-6.0990007,-0.63980635,-0.67954396,-0.60717458,-0.499113,-0.59119654,-0.588872,-0.46327426,-0.63133049,-0.47396966,-0.39948079,-2.5944692,-2.2713903,-0.22686372,-0.44297365,-0.53433312,-0.2954459,-0.97918153,-4.4970617,-4.3633734,-0.17003996,-0.41419841,-0.5721582,-0.47167685,-0.28961761,-0.41177638,-0.33221246,-0.50687772,-0.3863804,-0.54065466,-0.59031773,-0.75371322,-0.88454281,-0.7482274,-0.48616452,-0.32688444,-0.52436956,-0.56722531,-0.69105825,-0.68104591,-0.55373091,-0.41946079,-0.26762856
4941,-6.0427563,-0.63390611,-0.67327727,-0.60157527,-0.49451023,-0.58574458,-0.58344147,-0.45900199,-0.62550842,-0.46959876,-0.39579682,-2.5705433,-2.2504438,-0.2247716,-0.43888859,-0.52940555,-0.29272132,-0.97015161,-4.4555902,-4.3231347,-0.16847186,-0.41037871,-0.56688181,-0.46732709,-0.28694679,-0.40797902,-0.32914883,-0.50220334,-0.38281724,-0.53566879,-0.58487388,-0.74676254,-0.87638564,-0.74132732,-0.48168115,-0.32386994,-0.51953388,-0.56199441,-0.68468538,-0.67476537,-0.54862446,-0.41559256,-0.26516051
4942,-5.9865119,-0.62800588,-0.66701058,-0.59597597,-0.48990746,-0.58029263,-0.57801095,-0.45472972,-0.61968635,-0.46522786,-0.39211284,-2.5466173,-2.2294972,-0.22267949,-0.43480352,-0.52447798,-0.28999675,-0.96112169,-4.4141187,-4.2828961,-0.16690377,-0.40655901,-0.56160542,-0.46297733,-0.28427596,-0.40418166,-0.32608519,-0.49752896,-0.37925407,-0.53068292,-0.57943003,-0.73981187,-0.86822847,-0.73442724,-0.47719779,-0.32085544,-0.51469819,-0.55676352,-0.67831251,-0.66848483,-0.543518,-0.41172433,-0.26269246
