Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
3596,265.491,19.697079,62.453545,35.671267,20.717029,27.312886,23.907139,22.011527,19.697079,32.640029,35.671267,32.077371,43.822075,7.5140981,14.926623,21.035222,16.601491,9.6088345,97.716845,173.39376,14.525793,12.763375,15.14261,15.673695,7.6128722,11.06847,11.144463,11.55249,12.349583,13.797891,15.555177,19.599023,26.112532,25.278305,17.574208,10.235956,13.917783,17.7178,20.319678,20.914389,19.887368,16.169342,12.573888
3597,265.46464,19.695124,62.447344,35.667725,20.714972,27.310174,23.904766,22.009341,19.695124,32.636788,35.667725,32.074186,43.817724,7.513352,14.92514,21.033133,16.599843,9.6078804,97.707142,173.37654,14.52435,12.762108,15.141107,15.672139,7.6121163,11.067371,11.143356,11.551343,12.348356,13.796521,15.553632,19.597077,26.109939,25.275795,17.572463,10.234939,13.916401,17.716041,20.317661,20.912313,19.885394,16.167737,12.572639
3598,265.43827,19.693168,62.441142,35.664182,20.712914,27.307462,23.902392,22.007155,19.693168,32.633547,35.664182,32.071001,43.813373,7.5126059,14.923658,21.031044,16.598195,9.6069263,97.697439,173.35932,14.522908,12.76084,15.139603,15.670582,7.6113603,11.066272,11.142249,11.550196,12.34713,13.795151,15.552087,19.59513,26.107346,25.273285,17.570718,10.233923,13.915019,17.714282,20.315643,20.910236,19.883419,16.166131,12.571391
3599,265.41191,19.691212,62.434941,35.66064,20.710857,27.30475,23.900018,22.00497,19.691212,32.630306,35.66064,32.067815,43.809021,7.5118597,14.922176,21.028955,16.596546,9.6059722,97.687736,173.34211,14.521466,12.759573,15.1381,15.669026,7.6106044,11.065173,11.141143,11.549049,12.345904,13.793781,15.550543,19.593184,26.104753,25.270774,17.568973,10.232907,13.913637,17.712522,20.313625,20.908159,19.881444,16.164525,12.570142
3600,265.38555,19.689256,62.428739,35.657098,20.7088,27.302038,23.897644,22.002784,19.689256,32.627065,35.657098,32.06463,43.80467,7.5111136,14.920694,21.026867,16.594898,9.605018,97.678033,173.32489,14.520023,12.758306,15.136596,15.667469,7.6098485,11.064074,11.140036,11.547902,12.344678,13.792411,15.548998,19.591238,26.102161,25.268264,17.567228,10.23189,13.912255,17.710763,20.311608,20.906083,19.879469,16.16292,12.568894
3601,265.35919,19.6873,62.422538,35.653556,20.706743,27.299326,23.89527,22.000598,19.6873,32.623824,35.653556,32.061445,43.800318,7.5103675,14.919212,21.024778,16.593249,9.6040639,97.66833,173.30767,14.518581,12.757038,15.135092,15.665913,7.6090925,11.062975,11.13893,11.546755,12.343451,13.791041,15.547454,19.589292,26.099568,25.265754,17.565483,10.230874,13.910873,17.709004,20.30959,20.904006,19.877495,16.161314,12.567645
3602,265.33282,19.685344,62.416336,35.650014,20.704686,27.296614,23.892896,21.998413,19.685344,32.620583,35.650014,32.05826,43.795967,7.5096214,14.91773,21.022689,16.591601,9.6031098,97.658627,173.29045,14.517139,12.755771,15.133589,15.664357,7.6083366,11.061876,11.137823,11.545608,12.342225,13.789671,15.545909,19.587346,26.096975,25.263244,17.563738,10.229857,13.909491,17.707244,20.307572,20.901929,19.87552,16.159709,12.566396
3603,265.30646,19.683388,62.410135,35.646472,20.702629,27.293902,23.890522,21.996227,19.683388,32.617342,35.646472,32.055075,43.791616,7.5088752,14.916247,21.020601,16.589952,9.6021557,97.648924,173.27324,14.515696,12.754504,15.132085,15.6628,7.6075807,11.060776,11.136716,11.54446,12.340999,13.788301,15.544364,19.5854,26.094382,25.260734,17.561993,10.228841,13.908109,17.705485,20.305555,20.899852,19.873545,16.158103,12.565148
3604,265.2801,19.681433,62.403934,35.64293,20.700572,27.29119,23.888148,21.994041,19.681433,32.614101,35.64293,32.051889,43.787264,7.5081291,14.914765,21.018512,16.588304,9.6012015,97.639221,173.25602,14.514254,12.753236,15.130582,15.661244,7.6068247,11.059677,11.13561,11.543313,12.339773,13.786931,15.54282,19.583454,26.091789,25.258224,17.560248,10.227825,13.906727,17.703726,20.303537,20.897776,19.87157,16.156498,12.563899
3605,265.25374,19.679477,62.397732,35.639388,20.698514,27.288478,23.885774,21.991856,19.679477,32.61086,35.639388,32.048704,43.782913,7.507383,14.913283,21.016423,16.586655,9.6002474,97.629518,173.2388,14.512812,12.751969,15.129078,15.659688,7.6060688,11.058578,11.134503,11.542166,12.338546,13.78556,15.541275,19.581508,26.089196,25.255714,17.558503,10.226808,13.905345,17.701966,20.301519,20.895699,19.869596,16.154892,12.562651
3606,265.22737,19.677521,62.391531,35.635846,20.696457,27.285766,23.8834,21.98967,19.677521,32.607618,35.635846,32.045519,43.778561,7.5066369,14.911801,21.014334,16.585007,9.5992933,97.619815,173.22158,14.511369,12.750701,15.127574,15.658131,7.6053129,11.057479,11.133396,11.541019,12.33732,13.78419,15.539731,19.579562,26.086603,25.253204,17.556758,10.225792,13.903963,17.700207,20.299502,20.893622,19.867621,16.153286,12.561402
3607,265.20101,19.675565,62.385329,35.632304,20.6944,27.283054,23.881027,21.987484,19.675565,32.604377,35.632304,32.042334,43.77421,7.5058907,14.910319,21.012246,16.583358,9.5983392,97.610112,173.20437,14.509927,12.749434,15.126071,15.656575,7.6045569,11.05638,11.13229,11.539872,12.336094,13.78282,15.538186,19.577615,26.08401,25.250694,17.555013,10.224775,13.902581,17.698448,20.297484,20.891545,19.865646,16.151681,12.560154
3608,265.17465,19.673609,62.379128,35.628762,20.692343,27.280341,23.878653,21.985299,19.673609,32.601136,35.628762,32.039149,43.769859,7.5051446,14.908837,21.010157,16.58171,9.597385,97.600409,173.18715,14.508484,12.748167,15.124567,15.655019,7.603801,11.055281,11.131183,11.538725,12.334867,13.78145,15.536642,19.575669,26.081417,25.248184,17.553268,10.223759,13.901199,17.696688,20.295466,20.889469,19.863671,16.150075,12.558905
3609,265.14829,19.671653,62.372926,35.62522,20.690286,27.277629,23.876279,21.983113,19.671653,32.597895,35.62522,32.035964,43.765507,7.5043985,14.907355,21.008068,16.580061,9.5964309,97.590706,173.16993,14.507042,12.746899,15.123064,15.653462,7.6030451,11.054182,11.130077,11.537578,12.333641,13.78008,15.535097,19.573723,26.078825,25.245674,17.551523,10.222743,13.899817,17.694929,20.293449,20.887392,19.861697,16.14847,12.557657
3610,265.12193,19.669697,62.366725,35.621678,20.688229,27.274917,23.873905,21.980927,19.669697,32.594654,35.621678,32.032778,43.761156,7.5036524,14.905872,21.005979,16.578413,9.5954768,97.581003,173.15272,14.5056,12.745632,15.12156,15.651906,7.6022891,11.053083,11.12897,11.536431,12.332415,13.77871,15.533552,19.571777,26.076232,25.243164,17.549777,10.221726,13.898435,17.69317,20.291431,20.885315,19.859722,16.146864,12.556408
3611,265.09556,19.667742,62.360524,35.618136,20.686172,27.272205,23.871531,21.978742,19.667742,32.591413,35.618136,32.029593,43.756804,7.5029062,14.90439,21.003891,16.576764,9.5945227,97.5713,173.1355,14.504157,12.744365,15.120056,15.65035,7.6015332,11.051984,11.127863,11.535283,12.331189,13.77734,15.532008,19.569831,26.073639,25.240654,17.548032,10.22071,13.897053,17.69141,20.289413,20.883239,19.857747,16.145259,12.55516
3612,265.0692,19.665786,62.354322,35.614594,20.684115,27.269493,23.869157,21.976556,19.665786,32.588172,35.614594,32.026408,43.752453,7.5021601,14.902908,21.001802,16.575116,9.5935685,97.561597,173.11828,14.502715,12.743097,15.118553,15.648793,7.6007773,11.050885,11.126757,11.534136,12.329962,13.77597,15.530463,19.567885,26.071046,25.238144,17.546287,10.219693,13.895671,17.689651,20.287396,20.881162,19.855772,16.143653,12.553911
3613,265.04284,19.66383,62.348121,35.611052,20.682057,27.266781,23.866783,21.97437,19.66383,32.584931,35.611052,32.023223,43.748102,7.501414,14.901426,20.999713,16.573467,9.5926144,97.551894,173.10106,14.501273,12.74183,15.117049,15.647237,7.6000213,11.049786,11.12565,11.532989,12.328736,13.7746,15.528919,19.565939,26.068453,25.235634,17.544542,10.218677,13.894289,17.687892,20.285378,20.879085,19.853798,16.142048,12.552662
3614,265.01648,19.661874,62.341919,35.60751,20.68,27.264069,23.864409,21.972185,19.661874,32.58169,35.60751,32.020038,43.74375,7.5006679,14.899944,20.997625,16.571819,9.5916603,97.542191,173.08385,14.49983,12.740563,15.115545,15.645681,7.5992654,11.048687,11.124544,11.531842,12.32751,13.77323,15.527374,19.563993,26.06586,25.233124,17.542797,10.217661,13.892907,17.686133,20.28336,20.877008,19.851823,16.140442,12.551414
3615,264.99011,19.659918,62.335718,35.603968,20.677943,27.261357,23.862035,21.969999,19.659918,32.578449,35.603968,32.016853,43.739399,7.4999217,14.898462,20.995536,16.57017,9.5907062,97.532488,173.06663,14.498388,12.739295,15.114042,15.644124,7.5985095,11.047588,11.123437,11.530695,12.326284,13.77186,15.52583,19.562046,26.063267,25.230614,17.541052,10.216644,13.891525,17.684373,20.281342,20.874932,19.849848,16.138836,12.550165
3616,264.96375,19.657962,62.329516,35.600426,20.675886,27.258645,23.859661,21.967813,19.657962,32.575208,35.600426,32.013667,43.735048,7.4991756,14.896979,20.993447,16.568522,9.589752,97.522785,173.04941,14.496946,12.738028,15.112538,15.642568,7.5977535,11.046489,11.12233,11.529548,12.325057,13.77049,15.524285,19.5601,26.060674,25.228104,17.539307,10.215628,13.890143,17.682614,20.279325,20.872855,19.847873,16.137231,12.548917
3617,264.93739,19.656006,62.323315,35.596884,20.673829,27.255933,23.857288,21.965628,19.656006,32.571967,35.596884,32.010482,43.730696,7.4984295,14.895497,20.991358,16.566874,9.5887979,97.513082,173.03219,14.495503,12.73676,15.111035,15.641012,7.5969976,11.04539,11.121224,11.528401,12.323831,13.769119,15.52274,19.558154,26.058081,25.225594,17.537562,10.214611,13.888761,17.680855,20.277307,20.870778,19.845899,16.135625,12.547668
3618,264.91103,19.654051,62.317113,35.593342,20.671772,27.253221,23.854914,21.963442,19.654051,32.568726,35.593342,32.007297,43.726345,7.4976834,14.894015,20.98927,16.565225,9.5878438,97.503379,173.01498,14.494061,12.735493,15.109531,15.639455,7.5962417,11.044291,11.120117,11.527254,12.322605,13.767749,15.521196,19.556208,26.055489,25.223083,17.535817,10.213595,13.887379,17.679095,20.275289,20.868701,19.843924,16.13402,12.54642
3619,264.88466,19.652095,62.310912,35.5898,20.669715,27.250509,23.85254,21.961256,19.652095,32.565485,35.5898,32.004112,43.721993,7.4969372,14.892533,20.987181,16.563577,9.5868897,97.493677,172.99776,14.492618,12.734226,15.108027,15.637899,7.5954857,11.043191,11.119011,11.526106,12.321378,13.766379,15.519651,19.554262,26.052896,25.220573,17.534072,10.212579,13.885997,17.677336,20.273272,20.866625,19.841949,16.132414,12.545171
3620,264.8583,19.650139,62.304711,35.586258,20.667658,27.247796,23.850166,21.959071,19.650139,32.562244,35.586258,32.000927,43.717642,7.4961911,14.891051,20.985092,16.561928,9.5859355,97.483974,172.98054,14.491176,12.732958,15.106524,15.636343,7.5947298,11.042092,11.117904,11.524959,12.320152,13.765009,15.518107,19.552316,26.050303,25.218063,17.532327,10.211562,13.884615,17.675577,20.271254,20.864548,19.839974,16.130809,12.543923
3621,264.83194,19.648183,62.298509,35.582716,20.6656,27.245084,23.847792,21.956885,19.648183,32.559003,35.582716,31.997741,43.713291,7.495445,14.889569,20.983003,16.56028,9.5849814,97.474271,172.96332,14.489734,12.731691,15.10502,15.634786,7.5939739,11.040993,11.116797,11.523812,12.318926,13.763639,15.516562,19.55037,26.04771,25.215553,17.530582,10.210546,13.883233,17.673817,20.269236,20.862471,19.838,16.129203,12.542674
3622,264.80558,19.646227,62.292308,35.579174,20.663543,27.242372,23.845418,21.954699,19.646227,32.555762,35.579174,31.994556,43.708939,7.4946989,14.888086,20.980915,16.558631,9.5840273,97.464568,172.94611,14.488291,12.730424,15.103517,15.63323,7.5932179,11.039894,11.115691,11.522665,12.3177,13.762269,15.515017,19.548424,26.045117,25.213043,17.528837,10.209529,13.881851,17.672058,20.267219,20.860395,19.836025,16.127597,12.541426
3623,264.77921,19.644271,62.286106,35.575632,20.661486,27.23966,23.843044,21.952514,19.644271,32.552521,35.575632,31.991371,43.704588,7.4939527,14.886604,20.978826,16.556983,9.5830732,97.454865,172.92889,14.486849,12.729156,15.102013,15.631674,7.592462,11.038795,11.114584,11.521518,12.316473,13.760899,15.513473,19.546478,26.042524,25.210533,17.527092,10.208513,13.880469,17.670299,20.265201,20.858318,19.83405,16.125992,12.540177
3624,264.75285,19.642315,62.279905,35.572089,20.659429,27.236948,23.84067,21.950328,19.642315,32.54928,35.572089,31.988186,43.700236,7.4932066,14.885122,20.976737,16.555334,9.582119,97.445162,172.91167,14.485407,12.727889,15.100509,15.630117,7.5917061,11.037696,11.113478,11.520371,12.315247,13.759529,15.511928,19.544531,26.039931,25.208023,17.525347,10.207497,13.879087,17.668539,20.263183,20.856241,19.832075,16.124386,12.538928
3625,264.72649,19.64036,62.273703,35.568547,20.657372,27.234236,23.838296,21.948142,19.64036,32.546039,35.568547,31.985001,43.695885,7.4924605,14.88364,20.974649,16.553686,9.5811649,97.435459,172.89445,14.483964,12.726622,15.099006,15.628561,7.5909501,11.036597,11.112371,11.519224,12.314021,13.758159,15.510384,19.542585,26.037338,25.205513,17.523602,10.20648,13.877705,17.66678,20.261166,20.854164,19.830101,16.122781,12.53768
3626,264.70013,19.638404,62.267502,35.565005,20.655315,27.231524,23.835922,21.945957,19.638404,32.542798,35.565005,31.981816,43.691534,7.4917144,14.882158,20.97256,16.552037,9.5802108,97.425756,172.87724,14.482522,12.725354,15.097502,15.627005,7.5901942,11.035498,11.111264,11.518077,12.312795,13.756789,15.508839,19.540639,26.034745,25.203003,17.521856,10.205464,13.876323,17.665021,20.259148,20.852088,19.828126,16.121175,12.536431
3627,264.67376,19.636448,62.261301,35.561463,20.653258,27.228812,23.833549,21.943771,19.636448,32.539557,35.561463,31.97863,43.687182,7.4909682,14.880676,20.970471,16.550389,9.5792567,97.416053,172.86002,14.48108,12.724087,15.095999,15.625448,7.5894383,11.034399,11.110158,11.516929,12.311568,13.755419,15.507295,19.538693,26.032153,25.200493,17.520111,10.204447,13.874941,17.663261,20.25713,20.850011,19.826151,16.11957,12.535183
3628,264.6474,19.634492,62.255099,35.557921,20.6512,27.2261,23.831175,21.941585,19.634492,32.536315,35.557921,31.975445,43.682831,7.4902221,14.879193,20.968382,16.54874,9.5783025,97.40635,172.8428,14.479637,12.722819,15.094495,15.623892,7.5886823,11.0333,11.109051,11.515782,12.310342,13.754049,15.50575,19.536747,26.02956,25.197983,17.518366,10.203431,13.873559,17.661502,20.255113,20.847934,19.824177,16.117964,12.533934
3629,264.62104,19.632536,62.248898,35.554379,20.649143,27.223388,23.828801,21.9394,19.632536,32.533074,35.554379,31.97226,43.67848,7.489476,14.877711,20.966294,16.547092,9.5773484,97.396647,172.82558,14.478195,12.721552,15.092991,15.622335,7.5879264,11.032201,11.107944,11.514635,12.309116,13.752678,15.504205,19.534801,26.026967,25.195473,17.516621,10.202415,13.872177,17.659743,20.253095,20.845857,19.822202,16.116359,12.532686
3630,264.59468,19.63058,62.242696,35.550837,20.647086,27.220676,23.826427,21.937214,19.63058,32.529833,35.550837,31.969075,43.674128,7.4887299,14.876229,20.964205,16.545443,9.5763943,97.386944,172.80837,14.476752,12.720285,15.091488,15.620779,7.5871705,11.031102,11.106838,11.513488,12.307889,13.751308,15.502661,19.532855,26.024374,25.192963,17.514876,10.201398,13.870795,17.657983,20.251077,20.843781,19.820227,16.114753,12.531437
3631,264.56832,19.628624,62.236495,35.547295,20.645029,27.217964,23.824053,21.935028,19.628624,32.526592,35.547295,31.96589,43.669777,7.4879837,14.874747,20.962116,16.543795,9.5754402,97.377241,172.79115,14.47531,12.719017,15.089984,15.619223,7.5864145,11.030003,11.105731,11.512341,12.306663,13.749938,15.501116,19.530909,26.021781,25.190453,17.513131,10.200382,13.869413,17.656224,20.24906,20.841704,19.818252,16.113147,12.530189
3632,264.54195,19.626669,62.230293,35.543753,20.642972,27.215252,23.821679,21.932843,19.626669,32.523351,35.543753,31.962705,43.665425,7.4872376,14.873265,20.960027,16.542146,9.574486,97.367538,172.77393,14.473868,12.71775,15.08848,15.617666,7.5856586,11.028904,11.104625,11.511194,12.305437,13.748568,15.499572,19.528962,26.019188,25.187943,17.511386,10.199366,13.868031,17.654465,20.247042,20.839627,19.816278,16.111542,12.52894
3633,264.51559,19.624713,62.224092,35.540211,20.640915,27.212539,23.819305,21.930657,19.624713,32.52011,35.540211,31.959519,43.661074,7.4864915,14.871783,20.957939,16.540498,9.5735319,97.357835,172.75671,14.472425,12.716483,15.086977,15.61611,7.5849027,11.027805,11.103518,11.510047,12.304211,13.747198,15.498027,19.527016,26.016595,25.185433,17.509641,10.198349,13.866649,17.652705,20.245024,20.83755,19.814303,16.109936,12.527692
3634,264.48923,19.622757,62.217891,35.536669,20.638858,27.209827,23.816931,21.928471,19.622757,32.516869,35.536669,31.956334,43.656723,7.4857454,14.8703,20.95585,16.538849,9.5725778,97.348132,172.7395,14.470983,12.715215,15.085473,15.614554,7.5841467,11.026706,11.102411,11.5089,12.302984,13.745828,15.496483,19.52507,26.014002,25.182923,17.507896,10.197333,13.865267,17.650946,20.243007,20.835474,19.812328,16.108331,12.526443
3635,264.46287,19.620801,62.211689,35.533127,20.636801,27.207115,23.814557,21.926286,19.620801,32.513628,35.533127,31.953149,43.652371,7.4849992,14.868818,20.953761,16.537201,9.5716237,97.338429,172.72228,14.469541,12.713948,15.08397,15.612997,7.5833908,11.025606,11.101305,11.507752,12.301758,13.744458,15.494938,19.523124,26.011409,25.180413,17.506151,10.196316,13.863885,17.649187,20.240989,20.833397,19.810353,16.106725,12.525194
3636,264.4365,19.618845,62.205488,35.529585,20.634743,27.204403,23.812183,21.9241,19.618845,32.510387,35.529585,31.949964,43.64802,7.4842531,14.867336,20.951673,16.535553,9.5706695,97.328726,172.70506,14.468098,12.712681,15.082466,15.611441,7.5826349,11.024507,11.100198,11.506605,12.300532,13.743088,15.493393,19.521178,26.008817,25.177903,17.504406,10.1953,13.862503,17.647428,20.238971,20.83132,19.808379,16.10512,12.523946
3637,264.41014,19.616889,62.199286,35.526043,20.632686,27.201691,23.80981,21.921914,19.616889,32.507146,35.526043,31.946779,43.643668,7.483507,14.865854,20.949584,16.533904,9.5697154,97.319023,172.68784,14.466656,12.711413,15.080962,15.609885,7.5818789,11.023408,11.099092,11.505458,12.299306,13.741718,15.491849,19.519232,26.006224,25.175392,17.502661,10.194284,13.861121,17.645668,20.236954,20.829244,19.806404,16.103514,12.522697
3638,264.38378,19.614934,62.193085,35.522501,20.630629,27.198979,23.807436,21.919729,19.614934,32.503905,35.522501,31.943593,43.639317,7.4827609,14.864372,20.947495,16.532256,9.5687613,97.30932,172.67063,14.465214,12.710146,15.079459,15.608328,7.581123,11.022309,11.097985,11.504311,12.298079,13.740348,15.490304,19.517286,26.003631,25.172882,17.500916,10.193267,13.859739,17.643909,20.234936,20.827167,19.804429,16.101909,12.521449
3639,264.35742,19.612978,62.186883,35.518959,20.628572,27.196267,23.805062,21.917543,19.612978,32.500664,35.518959,31.940408,43.634966,7.4820147,14.86289,20.945406,16.530607,9.5678072,97.299617,172.65341,14.463771,12.708879,15.077955,15.606772,7.5803671,11.02121,11.096878,11.503164,12.296853,13.738978,15.48876,19.51534,26.001038,25.170372,17.499171,10.192251,13.858357,17.64215,20.232918,20.82509,19.802454,16.100303,12.5202
3640,264.33105,19.611022,62.180682,35.515417,20.626515,27.193555,23.802688,21.915357,19.611022,32.497423,35.515417,31.937223,43.630614,7.4812686,14.861407,20.943318,16.528959,9.566853,97.289914,172.63619,14.462329,12.707611,15.076452,15.605216,7.5796111,11.020111,11.095772,11.502017,12.295627,13.737608,15.487215,19.513394,25.998445,25.167862,17.497426,10.191234,13.856975,17.64039,20.230901,20.823013,19.80048,16.098697,12.518952
3641,264.30469,19.609066,62.174481,35.511875,20.624458,27.190843,23.800314,21.913172,19.609066,32.494182,35.511875,31.934038,43.626263,7.4805225,14.859925,20.941229,16.52731,9.5658989,97.280211,172.61898,14.460886,12.706344,15.074948,15.603659,7.5788552,11.019012,11.094665,11.50087,12.2944,13.736237,15.485671,19.511447,25.995852,25.165352,17.495681,10.190218,13.855593,17.638631,20.228883,20.820937,19.798505,16.097092,12.517703
3642,264.27833,19.60711,62.168279,35.508333,20.622401,27.188131,23.79794,21.910986,19.60711,32.490941,35.508333,31.930853,43.621912,7.4797764,14.858443,20.93914,16.525662,9.5649448,97.270508,172.60176,14.459444,12.705076,15.073444,15.602103,7.5780993,11.017913,11.093559,11.499723,12.293174,13.734867,15.484126,19.509501,25.993259,25.162842,17.493936,10.189202,13.854211,17.636872,20.226865,20.81886,19.79653,16.095486,12.516455
3643,264.25197,19.605154,62.162078,35.504791,20.620343,27.185419,23.795566,21.9088,19.605154,32.4877,35.504791,31.927668,43.61756,7.4790302,14.856961,20.937051,16.524013,9.5639907,97.260806,172.58454,14.458002,12.703809,15.071941,15.600547,7.5773433,11.016814,11.092452,11.498575,12.291948,13.733497,15.482581,19.507555,25.990666,25.160332,17.49219,10.188185,13.852829,17.635112,20.224848,20.816783,19.794555,16.093881,12.515206
3644,264.2256,19.603198,62.155876,35.501249,20.618286,27.182707,23.793192,21.906615,19.603198,32.484459,35.501249,31.924482,43.613209,7.4782841,14.855479,20.934963,16.522365,9.5630365,97.251103,172.56732,14.456559,12.702542,15.070437,15.59899,7.5765874,11.015715,11.091345,11.497428,12.290722,13.732127,15.481037,19.505609,25.988073,25.157822,17.490445,10.187169,13.851447,17.633353,20.22283,20.814706,19.792581,16.092275,12.513958
3645,264.19924,19.601243,62.149675,35.497707,20.616229,27.179995,23.790818,21.904429,19.601243,32.481218,35.497707,31.921297,43.608857,7.477538,14.853997,20.932874,16.520716,9.5620824,97.2414,172.55011,14.455117,12.701274,15.068934,15.597434,7.5758315,11.014616,11.090239,11.496281,12.289495,13.730757,15.479492,19.503663,25.985481,25.155312,17.4887,10.186152,13.850065,17.631594,20.220812,20.81263,19.790606,16.09067,12.512709
3646,264.17288,19.599287,62.143473,35.494165,20.614172,27.177282,23.788444,21.902243,19.599287,32.477977,35.494165,31.918112,43.604506,7.4767919,14.852514,20.930785,16.519068,9.5611283,97.231697,172.53289,14.453675,12.700007,15.06743,15.595878,7.5750755,11.013517,11.089132,11.495134,12.288269,13.729387,15.477948,19.501717,25.982888,25.152802,17.486955,10.185136,13.848683,17.629834,20.218795,20.810553,19.788631,16.089064,12.51146
3647,264.14652,19.597331,62.137272,35.490623,20.612115,27.17457,23.786071,21.900058,19.597331,32.474736,35.490623,31.914927,43.600155,7.4760457,14.851032,20.928697,16.517419,9.5601742,97.221994,172.51567,14.452232,12.69874,15.065926,15.594321,7.5743196,11.012418,11.088026,11.493987,12.287043,13.728017,15.476403,19.499771,25.980295,25.150292,17.48521,10.18412,13.847301,17.628075,20.216777,20.808476,19.786656,16.087458,12.510212
3648,264.12015,19.595375,62.131071,35.487081,20.610058,27.171858,23.783697,21.897872,19.595375,32.471495,35.487081,31.911742,43.595803,7.4752996,14.84955,20.926608,16.515771,9.55922,97.212291,172.49845,14.45079,12.697472,15.064423,15.592765,7.5735637,11.011319,11.086919,11.49284,12.285817,13.726647,15.474858,19.497825,25.977702,25.147782,17.483465,10.183103,13.845919,17.626316,20.214759,20.8064,19.784682,16.085853,12.508963
3649,264.09379,19.593419,62.124869,35.483539,20.608001,27.169146,23.781323,21.895686,19.593419,32.468253,35.483539,31.908557,43.591452,7.4745535,14.848068,20.924519,16.514122,9.5582659,97.202588,172.48124,14.449348,12.696205,15.062919,15.591209,7.5728077,11.01022,11.085812,11.491693,12.28459,13.725277,15.473314,19.495878,25.975109,25.145272,17.48172,10.182087,13.844537,17.624556,20.212741,20.804323,19.782707,16.084247,12.507715
3650,264.06743,19.591463,62.118668,35.479996,20.605944,27.166434,23.778949,21.893501,19.591463,32.465012,35.479996,31.905371,43.5871,7.4738074,14.846586,20.92243,16.512474,9.5573118,97.192885,172.46402,14.447905,12.694938,15.061415,15.589652,7.5720518,11.009121,11.084706,11.490546,12.283364,13.723907,15.471769,19.493932,25.972516,25.142762,17.479975,10.18107,13.843156,17.622797,20.210724,20.802246,19.780732,16.082642,12.506466
3651,264.04107,19.589507,62.112466,35.476454,20.603886,27.163722,23.776575,21.891315,19.589507,32.461771,35.476454,31.902186,43.582749,7.4730612,14.845104,20.920342,16.510825,9.5563577,97.183182,172.4468,14.446463,12.69367,15.059912,15.588096,7.5712959,11.008021,11.083599,11.489398,12.282138,13.722537,15.470225,19.491986,25.969923,25.140252,17.47823,10.180054,13.841774,17.621038,20.208706,20.800169,19.778757,16.081036,12.505218
3652,264.01471,19.587552,62.106265,35.472912,20.601829,27.16101,23.774201,21.889129,19.587552,32.45853,35.472912,31.899001,43.578398,7.4723151,14.843621,20.918253,16.509177,9.5554035,97.173479,172.42958,14.44502,12.692403,15.058408,15.58654,7.5705399,11.006922,11.082492,11.488251,12.280911,13.721166,15.46868,19.49004,25.96733,25.137742,17.476485,10.179038,13.840392,17.619278,20.206688,20.798093,19.776783,16.079431,12.503969
3653,263.98834,19.585596,62.100063,35.46937,20.599772,27.158298,23.771827,21.886944,19.585596,32.455289,35.46937,31.895816,43.574046,7.471569,14.842139,20.916164,16.507528,9.5544494,97.163776,172.41237,14.443578,12.691135,15.056905,15.584983,7.569784,11.005823,11.081386,11.487104,12.279685,13.719796,15.467136,19.488094,25.964737,25.135232,17.47474,10.178021,13.83901,17.617519,20.204671,20.796016,19.774808,16.077825,12.502721
3654,263.96198,19.58364,62.093862,35.465828,20.597715,27.155586,23.769453,21.884758,19.58364,32.452048,35.465828,31.892631,43.569695,7.4708229,14.840657,20.914075,16.50588,9.5534953,97.154073,172.39515,14.442136,12.689868,15.055401,15.583427,7.5690281,11.004724,11.080279,11.485957,12.278459,13.718426,15.465591,19.486148,25.962145,25.132722,17.472995,10.177005,13.837628,17.61576,20.202653,20.793939,19.772833,16.07622,12.501472
3655,263.93562,19.581684,62.087661,35.462286,20.595658,27.152874,23.767079,21.882572,19.581684,32.448807,35.462286,31.889445,43.565343,7.4700767,14.839175,20.911987,16.504232,9.5525411,97.14437,172.37793,14.440693,12.688601,15.053897,15.58187,7.5682722,11.003625,11.079173,11.48481,12.277233,13.717056,15.464046,19.484202,25.959552,25.130212,17.47125,10.175988,13.836246,17.614,20.200635,20.791862,19.770858,16.074614,12.500224
