Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa)
4908,28.609668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3703005,1.6050517,0,0,0,0,0,0,0,0,0,0,3.7725594,11.852121,11.170337,4.1081708,0,0,0,0,0,0,0,0,9.1049151,18.334021,23.587895,4.9077335,0,0,0,0,0,0,0,0,6.3053525,16.063288,8.5673725,1.2878313,0,0,0,0,0,0,0,0,0,0.81779993,2.0252143,0.10177874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,28.289533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3437775,1.5870916,0,0,0,0,0,0,0,0,0,0,3.7303455,11.719499,11.045344,4.0622014,0,0,0,0,0,0,0,0,9.0030335,18.128869,23.323953,4.8528173,0,0,0,0,0,0,0,0,6.2347973,15.883544,8.4715059,1.2734208,0,0,0,0,0,0,0,0,0,0.80864897,2.0025527,0.10063986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,27.969399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3172545,1.5691315,0,0,0,0,0,0,0,0,0,0,3.6881316,11.586877,10.920351,4.0162321,0,0,0,0,0,0,0,0,8.9011519,17.923716,23.06001,4.7979011,0,0,0,0,0,0,0,0,6.1642421,15.7038,8.3756393,1.2590104,0,0,0,0,0,0,0,0,0,0.79949801,1.9798911,0.099500984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,27.649264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2907314,1.5511714,0,0,0,0,0,0,0,0,0,0,3.6459176,11.454255,10.795357,3.9702628,0,0,0,0,0,0,0,0,8.7992704,17.718563,22.796068,4.7429848,0,0,0,0,0,0,0,0,6.0936869,15.524057,8.2797727,1.2445999,0,0,0,0,0,0,0,0,0,0.79034704,1.9572294,0.098362107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,27.32913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2642084,1.5332113,0,0,0,0,0,0,0,0,0,0,3.6037037,11.321633,10.670364,3.9242934,0,0,0,0,0,0,0,0,8.6973888,17.51341,22.532126,4.6880686,0,0,0,0,0,0,0,0,6.0231317,15.344313,8.1839061,1.2301894,0,0,0,0,0,0,0,0,0,0.78119608,1.9345678,0.09722323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,27.008995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2376854,1.5152512,0,0,0,0,0,0,0,0,0,0,3.5614898,11.189011,10.545371,3.8783241,0,0,0,0,0,0,0,0,8.5955072,17.308257,22.268184,4.6331524,0,0,0,0,0,0,0,0,5.9525765,15.164569,8.0880395,1.2157789,0,0,0,0,0,0,0,0,0,0.77204512,1.9119062,0.096084353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,26.688861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2111624,1.4972911,0,0,0,0,0,0,0,0,0,0,3.5192758,11.056389,10.420378,3.8323548,0,0,0,0,0,0,0,0,8.4936257,17.103105,22.004241,4.5782362,0,0,0,0,0,0,0,0,5.8820213,14.984825,7.9921729,1.2013684,0,0,0,0,0,0,0,0,0,0.76289415,1.8892446,0.094945477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,26.368726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1846393,1.479331,0,0,0,0,0,0,0,0,0,0,3.4770619,10.923766,10.295385,3.7863854,0,0,0,0,0,0,0,0,8.3917441,16.897952,21.740299,4.5233199,0,0,0,0,0,0,0,0,5.8114661,14.805081,7.8963063,1.1869579,0,0,0,0,0,0,0,0,0,0.75374319,1.866583,0.0938066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,26.048591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1581163,1.4613709,0,0,0,0,0,0,0,0,0,0,3.434848,10.791144,10.170392,3.7404161,0,0,0,0,0,0,0,0,8.2898625,16.692799,21.476357,4.4684037,0,0,0,0,0,0,0,0,5.7409108,14.625337,7.8004397,1.1725474,0,0,0,0,0,0,0,0,0,0.74459223,1.8439214,0.092667723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,25.728457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1315933,1.4434108,0,0,0,0,0,0,0,0,0,0,3.392634,10.658522,10.045399,3.6944468,0,0,0,0,0,0,0,0,8.187981,16.487646,21.212415,4.4134875,0,0,0,0,0,0,0,0,5.6703556,14.445593,7.704573,1.1581369,0,0,0,0,0,0,0,0,0,0.73544127,1.8212598,0.091528846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,25.408322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1050702,1.4254507,0,0,0,0,0,0,0,0,0,0,3.3504201,10.5259,9.9204058,3.6484774,0,0,0,0,0,0,0,0,8.0860994,16.282493,20.948472,4.3585713,0,0,0,0,0,0,0,0,5.5998004,14.265849,7.6087064,1.1437264,0,0,0,0,0,0,0,0,0,0.7262903,1.7985982,0.090389969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,25.088188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0785472,1.4074906,0,0,0,0,0,0,0,0,0,0,3.3082062,10.393278,9.7954128,3.6025081,0,0,0,0,0,0,0,0,7.9842178,16.077341,20.68453,4.303655,0,0,0,0,0,0,0,0,5.5292452,14.086105,7.5128398,1.129316,0,0,0,0,0,0,0,0,0,0.71713934,1.7759366,0.089251092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,24.768053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0520242,1.3895305,0,0,0,0,0,0,0,0,0,0,3.2659922,10.260656,9.6704197,3.5565388,0,0,0,0,0,0,0,0,7.8823363,15.872188,20.420588,4.2487388,0,0,0,0,0,0,0,0,5.45869,13.906361,7.4169732,1.1149055,0,0,0,0,0,0,0,0,0,0.70798838,1.753275,0.088112215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,24.447919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0255011,1.3715704,0,0,0,0,0,0,0,0,0,0,3.2237783,10.128034,9.5454266,3.5105694,0,0,0,0,0,0,0,0,7.7804547,15.667035,20.156646,4.1938226,0,0,0,0,0,0,0,0,5.3881348,13.726617,7.3211066,1.100495,0,0,0,0,0,0,0,0,0,0.69883741,1.7306134,0.086973338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,24.127784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9989781,1.3536103,0,0,0,0,0,0,0,0,0,0,3.1815644,9.995412,9.4204335,3.4646001,0,0,0,0,0,0,0,0,7.6785731,15.461882,19.892703,4.1389063,0,0,0,0,0,0,0,0,5.3175796,13.546874,7.22524,1.0860845,0,0,0,0,0,0,0,0,0,0.68968645,1.7079518,0.085834461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,23.80765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9724551,1.3356502,0,0,0,0,0,0,0,0,0,0,3.1393504,9.8627899,9.2954404,3.4186308,0,0,0,0,0,0,0,0,7.5766915,15.256729,19.628761,4.0839901,0,0,0,0,0,0,0,0,5.2470244,13.36713,7.1293734,1.071674,0,0,0,0,0,0,0,0,0,0.68053549,1.6852902,0.084695584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924,23.487515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9459321,1.3176901,0,0,0,0,0,0,0,0,0,0,3.0971365,9.7301679,9.1704473,3.3726614,0,0,0,0,0,0,0,0,7.47481,15.051576,19.364819,4.0290739,0,0,0,0,0,0,0,0,5.1764692,13.187386,7.0335068,1.0572635,0,0,0,0,0,0,0,0,0,0.67138453,1.6626286,0.083556708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,23.167381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.919409,1.29973,0,0,0,0,0,0,0,0,0,0,3.0549226,9.5975458,9.0454543,3.3266921,0,0,0,0,0,0,0,0,7.3729284,14.846424,19.100877,3.9741577,0,0,0,0,0,0,0,0,5.1059139,13.007642,6.9376402,1.042853,0,0,0,0,0,0,0,0,0,0.66223356,1.6399669,0.082417831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,22.847246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.892886,1.2817699,0,0,0,0,0,0,0,0,0,0,3.0127086,9.4649237,8.9204612,3.2807228,0,0,0,0,0,0,0,0,7.2710468,14.641271,18.836934,3.9192414,0,0,0,0,0,0,0,0,5.0353587,12.827898,6.8417735,1.0284425,0,0,0,0,0,0,0,0,0,0.6530826,1.6173053,0.081278954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,22.527111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866363,1.2638098,0,0,0,0,0,0,0,0,0,0,2.9704947,9.3323017,8.7954681,3.2347534,0,0,0,0,0,0,0,0,7.1691653,14.436118,18.572992,3.8643252,0,0,0,0,0,0,0,0,4.9648035,12.648154,6.7459069,1.014032,0,0,0,0,0,0,0,0,0,0.64393164,1.5946437,0.080140077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,22.206977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8398399,1.2458497,0,0,0,0,0,0,0,0,0,0,2.9282808,9.1996796,8.670475,3.1887841,0,0,0,0,0,0,0,0,7.0672837,14.230965,18.30905,3.809409,0,0,0,0,0,0,0,0,4.8942483,12.46841,6.6500403,0.99962156,0,0,0,0,0,0,0,0,0,0.63478067,1.5719821,0.0790012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,21.886842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8133169,1.2278896,0,0,0,0,0,0,0,0,0,0,2.8860668,9.0670575,8.5454819,3.1428148,0,0,0,0,0,0,0,0,6.9654021,14.025812,18.045108,3.7544928,0,0,0,0,0,0,0,0,4.8236931,12.288666,6.5541737,0.98521107,0,0,0,0,0,0,0,0,0,0.62562971,1.5493205,0.077862323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,21.566708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7867939,1.2099295,0,0,0,0,0,0,0,0,0,0,2.8438529,8.9344354,8.4204888,3.0968454,0,0,0,0,0,0,0,0,6.8635206,13.82066,17.781165,3.6995765,0,0,0,0,0,0,0,0,4.7531379,12.108922,6.4583071,0.97080058,0,0,0,0,0,0,0,0,0,0.61647875,1.5266589,0.076723446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,21.246573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7602708,1.1919694,0,0,0,0,0,0,0,0,0,0,2.801639,8.8018134,8.2954957,3.0508761,0,0,0,0,0,0,0,0,6.761639,13.615507,17.517223,3.6446603,0,0,0,0,0,0,0,0,4.6825827,11.929178,6.3624405,0.95639009,0,0,0,0,0,0,0,0,0,0.60732779,1.5039973,0.075584569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932,20.926439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7337478,1.1740093,0,0,0,0,0,0,0,0,0,0,2.759425,8.6691913,8.1705027,3.0049068,0,0,0,0,0,0,0,0,6.6597574,13.410354,17.253281,3.5897441,0,0,0,0,0,0,0,0,4.6120275,11.749435,6.2665739,0.94197961,0,0,0,0,0,0,0,0,0,0.59817682,1.4813357,0.074445692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,20.606304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7072248,1.1560492,0,0,0,0,0,0,0,0,0,0,2.7172111,8.5365692,8.0455096,2.9589374,0,0,0,0,0,0,0,0,6.5578759,13.205201,16.989339,3.5348278,0,0,0,0,0,0,0,0,4.5414723,11.569691,6.1707073,0.92756912,0,0,0,0,0,0,0,0,0,0.58902586,1.4586741,0.073306815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,20.28617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6807018,1.1380891,0,0,0,0,0,0,0,0,0,0,2.6749972,8.4039472,7.9205165,2.9129681,0,0,0,0,0,0,0,0,6.4559943,13.000048,16.725396,3.4799116,0,0,0,0,0,0,0,0,4.470917,11.389947,6.0748407,0.91315863,0,0,0,0,0,0,0,0,0,0.5798749,1.4360125,0.072167939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,19.966035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6541787,1.120129,0,0,0,0,0,0,0,0,0,0,2.6327832,8.2713251,7.7955234,2.8669988,0,0,0,0,0,0,0,0,6.3541127,12.794896,16.461454,3.4249954,0,0,0,0,0,0,0,0,4.4003618,11.210203,5.9789741,0.89874814,0,0,0,0,0,0,0,0,0,0.57072393,1.4133509,0.071029062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,19.645901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6276557,1.1021689,0,0,0,0,0,0,0,0,0,0,2.5905693,8.138703,7.6705303,2.8210294,0,0,0,0,0,0,0,0,6.2522312,12.589743,16.197512,3.3700792,0,0,0,0,0,0,0,0,4.3298066,11.030459,5.8831074,0.88433765,0,0,0,0,0,0,0,0,0,0.56157297,1.3906893,0.069890185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,19.325766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6011327,1.0842088,0,0,0,0,0,0,0,0,0,0,2.5483554,8.006081,7.5455372,2.7750601,0,0,0,0,0,0,0,0,6.1503496,12.38459,15.93357,3.3151629,0,0,0,0,0,0,0,0,4.2592514,10.850715,5.7872408,0.86992716,0,0,0,0,0,0,0,0,0,0.55242201,1.3680277,0.068751308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,19.005639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5746102,1.0662491,0,0,0,0,0,0,0,0,0,0,2.5061424,7.8734618,7.4205469,2.7290918,0,0,0,0,0,0,0,0,6.0484703,12.179442,15.669633,3.2602479,0,0,0,0,0,0,0,0,4.1886978,10.670975,5.6913763,0.85551699,0,0,0,0,0,0,0,0,0,0.54327125,1.3453666,0.067612456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,18.881568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564331,1.0592885,0,0,0,0,0,0,0,0,0,0,2.489782,7.8220631,7.3721048,2.711276,0,0,0,0,0,0,0,0,6.0089852,12.099933,15.56734,3.2389647,0,0,0,0,0,0,0,0,4.1613535,10.601314,5.6542225,0.84993209,0,0,0,0,0,0,0,0,0,0.53972472,1.3365839,0.067171075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,18.757497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5540518,1.0523279,0,0,0,0,0,0,0,0,0,0,2.4734217,7.7706643,7.3236627,2.6934602,0,0,0,0,0,0,0,0,5.9695002,12.020425,15.465047,3.2176815,0,0,0,0,0,0,0,0,4.1340093,10.531653,5.6170686,0.84434719,0,0,0,0,0,0,0,0,0,0.53617819,1.3278012,0.066729694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,18.633426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5437726,1.0453674,0,0,0,0,0,0,0,0,0,0,2.4570613,7.7192655,7.2752207,2.6756444,0,0,0,0,0,0,0,0,5.9300152,11.940916,15.362754,3.1963982,0,0,0,0,0,0,0,0,4.106665,10.461991,5.5799147,0.83876228,0,0,0,0,0,0,0,0,0,0.53263166,1.3190185,0.066288313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,18.509356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5334934,1.0384068,0,0,0,0,0,0,0,0,0,0,2.440701,7.6678668,7.2267786,2.6578286,0,0,0,0,0,0,0,0,5.8905301,11.861407,15.260461,3.175115,0,0,0,0,0,0,0,0,4.0793208,10.39233,5.5427608,0.83317738,0,0,0,0,0,0,0,0,0,0.52908513,1.3102358,0.065846932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,18.385285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5232141,1.0314462,0,0,0,0,0,0,0,0,0,0,2.4243406,7.616468,7.1783365,2.6400128,0,0,0,0,0,0,0,0,5.8510451,11.781899,15.158168,3.1538318,0,0,0,0,0,0,0,0,4.0519765,10.322669,5.5056069,0.82759248,0,0,0,0,0,0,0,0,0,0.5255386,1.3014531,0.065405551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,18.261214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5129349,1.0244856,0,0,0,0,0,0,0,0,0,0,2.4079803,7.5650692,7.1298944,2.622197,0,0,0,0,0,0,0,0,5.8115601,11.70239,15.055876,3.1325485,0,0,0,0,0,0,0,0,4.0246323,10.253008,5.468453,0.82200758,0,0,0,0,0,0,0,0,0,0.52199207,1.2926704,0.06496417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,18.137143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5026557,1.017525,0,0,0,0,0,0,0,0,0,0,2.3916199,7.5136705,7.0814523,2.6043812,0,0,0,0,0,0,0,0,5.772075,11.622881,14.953583,3.1112653,0,0,0,0,0,0,0,0,3.997288,10.183347,5.4312991,0.81642267,0,0,0,0,0,0,0,0,0,0.51844554,1.2838877,0.064522789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,18.013073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4923765,1.0105644,0,0,0,0,0,0,0,0,0,0,2.3752595,7.4622717,7.0330102,2.5865655,0,0,0,0,0,0,0,0,5.73259,11.543373,14.85129,3.0899821,0,0,0,0,0,0,0,0,3.9699438,10.113685,5.3941452,0.81083777,0,0,0,0,0,0,0,0,0,0.51489901,1.275105,0.064081408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,17.889002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4820973,1.0036038,0,0,0,0,0,0,0,0,0,0,2.3588992,7.4108729,6.9845681,2.5687497,0,0,0,0,0,0,0,0,5.693105,11.463864,14.748997,3.0686988,0,0,0,0,0,0,0,0,3.9425995,10.044024,5.3569913,0.80525287,0,0,0,0,0,0,0,0,0,0.51135248,1.2663223,0.063640027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,17.764931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.471818,0.99664327,0,0,0,0,0,0,0,0,0,0,2.3425388,7.3594742,6.936126,2.5509339,0,0,0,0,0,0,0,0,5.6536199,11.384355,14.646704,3.0474156,0,0,0,0,0,0,0,0,3.9152553,9.9743629,5.3198375,0.79966797,0,0,0,0,0,0,0,0,0,0.50780594,1.2575397,0.063198646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,17.64086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4615388,0.98968268,0,0,0,0,0,0,0,0,0,0,2.3261785,7.3080754,6.8876839,2.5331181,0,0,0,0,0,0,0,0,5.6141349,11.304847,14.544411,3.0261324,0,0,0,0,0,0,0,0,3.887911,9.9047016,5.2826836,0.79408306,0,0,0,0,0,0,0,0,0,0.50425941,1.248757,0.062757265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950,17.516789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4512596,0.9827221,0,0,0,0,0,0,0,0,0,0,2.3098181,7.2566766,6.8392418,2.5153023,0,0,0,0,0,0,0,0,5.5746499,11.225338,14.442118,3.0048491,0,0,0,0,0,0,0,0,3.8605668,9.8350404,5.2455297,0.78849816,0,0,0,0,0,0,0,0,0,0.50071288,1.2399743,0.062315884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,17.392719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4409804,0.97576152,0,0,0,0,0,0,0,0,0,0,2.2934578,7.2052779,6.7907997,2.4974865,0,0,0,0,0,0,0,0,5.5351648,11.145829,14.339825,2.9835659,0,0,0,0,0,0,0,0,3.8332225,9.7653792,5.2083758,0.78291326,0,0,0,0,0,0,0,0,0,0.49716635,1.2311916,0.061874503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4952,17.268648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4307012,0.96880093,0,0,0,0,0,0,0,0,0,0,2.2770974,7.1538791,6.7423576,2.4796707,0,0,0,0,0,0,0,0,5.4956798,11.066321,14.237532,2.9622827,0,0,0,0,0,0,0,0,3.8058783,9.695718,5.1712219,0.77732836,0,0,0,0,0,0,0,0,0,0.49361982,1.2224089,0.061433122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
