Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
66,-95.499403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.887,-52.062765,-51.370174,-4.4777697,0,0,0,0,0,0,-10.444444,-34.86669,-75.942802,-89.565715,-14.692262,0,0,0,0,0,0,-3.7447572,-14.814897,-26.805568,-19.295932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-95.490905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.885853,-52.058132,-51.365603,-4.4773713,0,0,0,0,0,0,-10.443515,-34.863587,-75.936045,-89.557745,-14.690955,0,0,0,0,0,0,-3.7444239,-14.813579,-26.803182,-19.294215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-95.482408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.884706,-52.0535,-51.361032,-4.4769729,0,0,0,0,0,0,-10.442586,-34.860485,-75.929287,-89.549775,-14.689648,0,0,0,0,0,0,-3.7440907,-14.81226,-26.800797,-19.292498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-95.47391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.88356,-52.048867,-51.356461,-4.4765744,0,0,0,0,0,0,-10.441656,-34.857382,-75.92253,-89.541806,-14.68834,0,0,0,0,0,0,-3.7437575,-14.810942,-26.798412,-19.290781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-95.465412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.882413,-52.044235,-51.35189,-4.476176,0,0,0,0,0,0,-10.440727,-34.85428,-75.915772,-89.533836,-14.687033,0,0,0,0,0,0,-3.7434243,-14.809624,-26.796027,-19.289064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-95.456915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.881266,-52.039602,-51.347319,-4.4757776,0,0,0,0,0,0,-10.439797,-34.851177,-75.909015,-89.525866,-14.685726,0,0,0,0,0,0,-3.7430911,-14.808306,-26.793641,-19.287347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-95.448417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.88012,-52.034969,-51.342748,-4.4753791,0,0,0,0,0,0,-10.438868,-34.848075,-75.902257,-89.517897,-14.684418,0,0,0,0,0,0,-3.7427579,-14.806987,-26.791256,-19.28563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-95.439919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.878973,-52.030337,-51.338177,-4.4749807,0,0,0,0,0,0,-10.437939,-34.844972,-75.8955,-89.509927,-14.683111,0,0,0,0,0,0,-3.7424247,-14.805669,-26.788871,-19.283913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-95.431422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.877826,-52.025704,-51.333606,-4.4745822,0,0,0,0,0,0,-10.437009,-34.84187,-75.888742,-89.501957,-14.681804,0,0,0,0,0,0,-3.7420914,-14.804351,-26.786486,-19.282196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-95.422924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.876679,-52.021071,-51.329035,-4.4741838,0,0,0,0,0,0,-10.43608,-34.838767,-75.881985,-89.493988,-14.680496,0,0,0,0,0,0,-3.7417582,-14.803033,-26.784101,-19.280479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-95.414426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.875533,-52.016439,-51.324464,-4.4737854,0,0,0,0,0,0,-10.435151,-34.835665,-75.875227,-89.486018,-14.679189,0,0,0,0,0,0,-3.741425,-14.801714,-26.781715,-19.278762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-95.405929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.874386,-52.011806,-51.319893,-4.4733869,0,0,0,0,0,0,-10.434221,-34.832562,-75.86847,-89.478048,-14.677882,0,0,0,0,0,0,-3.7410918,-14.800396,-26.77933,-19.277045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-95.397431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.873239,-52.007174,-51.315322,-4.4729885,0,0,0,0,0,0,-10.433292,-34.82946,-75.861712,-89.470078,-14.676574,0,0,0,0,0,0,-3.7407586,-14.799078,-26.776945,-19.275328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-95.388933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.872093,-52.002541,-51.310751,-4.47259,0,0,0,0,0,0,-10.432363,-34.826357,-75.854955,-89.462109,-14.675267,0,0,0,0,0,0,-3.7404254,-14.79776,-26.77456,-19.273611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-95.380435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.870946,-51.997908,-51.30618,-4.4721916,0,0,0,0,0,0,-10.431433,-34.823255,-75.848197,-89.454139,-14.67396,0,0,0,0,0,0,-3.7400922,-14.796441,-26.772175,-19.271894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-95.371938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.869799,-51.993276,-51.301609,-4.4717932,0,0,0,0,0,0,-10.430504,-34.820152,-75.84144,-89.446169,-14.672652,0,0,0,0,0,0,-3.7397589,-14.795123,-26.769789,-19.270177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-95.36344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.868652,-51.988643,-51.297038,-4.4713947,0,0,0,0,0,0,-10.429574,-34.81705,-75.834682,-89.4382,-14.671345,0,0,0,0,0,0,-3.7394257,-14.793805,-26.767404,-19.26846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-95.354942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.867506,-51.98401,-51.292467,-4.4709963,0,0,0,0,0,0,-10.428645,-34.813947,-75.827925,-89.43023,-14.670038,0,0,0,0,0,0,-3.7390925,-14.792487,-26.765019,-19.266743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-95.346445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.866359,-51.979378,-51.287896,-4.4705978,0,0,0,0,0,0,-10.427716,-34.810845,-75.821167,-89.42226,-14.66873,0,0,0,0,0,0,-3.7387593,-14.791168,-26.762634,-19.265026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-95.337947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.865212,-51.974745,-51.283325,-4.4701994,0,0,0,0,0,0,-10.426786,-34.807742,-75.814409,-89.414291,-14.667423,0,0,0,0,0,0,-3.7384261,-14.78985,-26.760249,-19.263309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-95.329449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.864066,-51.970113,-51.278754,-4.469801,0,0,0,0,0,0,-10.425857,-34.80464,-75.807652,-89.406321,-14.666116,0,0,0,0,0,0,-3.7380929,-14.788532,-26.757863,-19.261592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-95.320952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.862919,-51.96548,-51.274183,-4.4694025,0,0,0,0,0,0,-10.424928,-34.801537,-75.800894,-89.398351,-14.664808,0,0,0,0,0,0,-3.7377597,-14.787214,-26.755478,-19.259875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-95.312454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.861772,-51.960847,-51.269612,-4.4690041,0,0,0,0,0,0,-10.423998,-34.798435,-75.794137,-89.390381,-14.663501,0,0,0,0,0,0,-3.7374264,-14.785895,-26.753093,-19.258158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-95.303956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.860626,-51.956215,-51.265041,-4.4686057,0,0,0,0,0,0,-10.423069,-34.795332,-75.787379,-89.382412,-14.662194,0,0,0,0,0,0,-3.7370932,-14.784577,-26.750708,-19.256441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-95.295459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.859479,-51.951582,-51.26047,-4.4682072,0,0,0,0,0,0,-10.42214,-34.79223,-75.780622,-89.374442,-14.660886,0,0,0,0,0,0,-3.73676,-14.783259,-26.748323,-19.254725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-95.286961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.858332,-51.946949,-51.255899,-4.4678088,0,0,0,0,0,0,-10.42121,-34.789127,-75.773864,-89.366472,-14.659579,0,0,0,0,0,0,-3.7364268,-14.781941,-26.745937,-19.253008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-95.278463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.857185,-51.942317,-51.251328,-4.4674103,0,0,0,0,0,0,-10.420281,-34.786025,-75.767107,-89.358503,-14.658272,0,0,0,0,0,0,-3.7360936,-14.780622,-26.743552,-19.251291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-95.269966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.856039,-51.937684,-51.246757,-4.4670119,0,0,0,0,0,0,-10.419352,-34.782922,-75.760349,-89.350533,-14.656964,0,0,0,0,0,0,-3.7357604,-14.779304,-26.741167,-19.249574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-95.261468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.854892,-51.933052,-51.242186,-4.4666135,0,0,0,0,0,0,-10.418422,-34.77982,-75.753592,-89.342563,-14.655657,0,0,0,0,0,0,-3.7354272,-14.777986,-26.738782,-19.247857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-95.25297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.853745,-51.928419,-51.237615,-4.466215,0,0,0,0,0,0,-10.417493,-34.776717,-75.746834,-89.334594,-14.65435,0,0,0,0,0,0,-3.7350939,-14.776668,-26.736397,-19.24614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-95.244472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.852599,-51.923786,-51.233044,-4.4658166,0,0,0,0,0,0,-10.416563,-34.773615,-75.740077,-89.326624,-14.653042,0,0,0,0,0,0,-3.7347607,-14.775349,-26.734011,-19.244423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-95.235975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.851452,-51.919154,-51.228473,-4.4654181,0,0,0,0,0,0,-10.415634,-34.770512,-75.733319,-89.318654,-14.651735,0,0,0,0,0,0,-3.7344275,-14.774031,-26.731626,-19.242706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-95.227477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.850305,-51.914521,-51.223902,-4.4650197,0,0,0,0,0,0,-10.414705,-34.76741,-75.726562,-89.310684,-14.650427,0,0,0,0,0,0,-3.7340943,-14.772713,-26.729241,-19.240989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-95.218979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.849158,-51.909888,-51.219331,-4.4646213,0,0,0,0,0,0,-10.413775,-34.764307,-75.719804,-89.302715,-14.64912,0,0,0,0,0,0,-3.7337611,-14.771395,-26.726856,-19.239272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-95.210482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.848012,-51.905256,-51.21476,-4.4642228,0,0,0,0,0,0,-10.412846,-34.761205,-75.713047,-89.294745,-14.647813,0,0,0,0,0,0,-3.7334279,-14.770076,-26.724471,-19.237555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-95.201984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.846865,-51.900623,-51.210189,-4.4638244,0,0,0,0,0,0,-10.411917,-34.758102,-75.706289,-89.286775,-14.646505,0,0,0,0,0,0,-3.7330947,-14.768758,-26.722085,-19.235838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-95.193486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.845718,-51.895991,-51.205618,-4.4634259,0,0,0,0,0,0,-10.410987,-34.755,-75.699532,-89.278806,-14.645198,0,0,0,0,0,0,-3.7327614,-14.76744,-26.7197,-19.234121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-95.184989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.844572,-51.891358,-51.201047,-4.4630275,0,0,0,0,0,0,-10.410058,-34.751897,-75.692774,-89.270836,-14.643891,0,0,0,0,0,0,-3.7324282,-14.766122,-26.717315,-19.232404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-95.176491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.843425,-51.886725,-51.196476,-4.4626291,0,0,0,0,0,0,-10.409129,-34.748795,-75.686017,-89.262866,-14.642583,0,0,0,0,0,0,-3.732095,-14.764803,-26.71493,-19.230687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-95.167993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.842278,-51.882093,-51.191905,-4.4622306,0,0,0,0,0,0,-10.408199,-34.745692,-75.679259,-89.254897,-14.641276,0,0,0,0,0,0,-3.7317618,-14.763485,-26.712545,-19.22897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-95.159496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.841132,-51.87746,-51.187334,-4.4618322,0,0,0,0,0,0,-10.40727,-34.74259,-75.672502,-89.246927,-14.639969,0,0,0,0,0,0,-3.7314286,-14.762167,-26.710159,-19.227253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-95.150998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.839985,-51.872827,-51.182763,-4.4614337,0,0,0,0,0,0,-10.40634,-34.739487,-75.665744,-89.238957,-14.638661,0,0,0,0,0,0,-3.7310954,-14.760849,-26.707774,-19.225536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-95.1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.838838,-51.868195,-51.178192,-4.4610353,0,0,0,0,0,0,-10.405411,-34.736385,-75.658987,-89.230987,-14.637354,0,0,0,0,0,0,-3.7307622,-14.75953,-26.705389,-19.223819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-95.134003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.837691,-51.863562,-51.173621,-4.4606369,0,0,0,0,0,0,-10.404482,-34.733282,-75.652229,-89.223018,-14.636047,0,0,0,0,0,0,-3.7304289,-14.758212,-26.703004,-19.222102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-95.125505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.836545,-51.85893,-51.16905,-4.4602384,0,0,0,0,0,0,-10.403552,-34.73018,-75.645472,-89.215048,-14.634739,0,0,0,0,0,0,-3.7300957,-14.756894,-26.700619,-19.220385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-95.117007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.835398,-51.854297,-51.164479,-4.45984,0,0,0,0,0,0,-10.402623,-34.727077,-75.638714,-89.207078,-14.633432,0,0,0,0,0,0,-3.7297625,-14.755576,-26.698233,-19.218668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-95.108509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.834251,-51.849664,-51.159908,-4.4594416,0,0,0,0,0,0,-10.401694,-34.723975,-75.631957,-89.199109,-14.632125,0,0,0,0,0,0,-3.7294293,-14.754257,-26.695848,-19.216951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-95.100012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.833105,-51.845032,-51.155337,-4.4590431,0,0,0,0,0,0,-10.400764,-34.720872,-75.625199,-89.191139,-14.630817,0,0,0,0,0,0,-3.7290961,-14.752939,-26.693463,-19.215234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-95.091514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.831958,-51.840399,-51.150766,-4.4586447,0,0,0,0,0,0,-10.399835,-34.71777,-75.618442,-89.183169,-14.62951,0,0,0,0,0,0,-3.7287629,-14.751621,-26.691078,-19.213517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-95.083016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.830811,-51.835766,-51.146195,-4.4582462,0,0,0,0,0,0,-10.398906,-34.714667,-75.611684,-89.1752,-14.628203,0,0,0,0,0,0,-3.7284297,-14.750303,-26.688693,-19.2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-95.074519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.829664,-51.831134,-51.141624,-4.4578478,0,0,0,0,0,0,-10.397976,-34.711565,-75.604927,-89.16723,-14.626895,0,0,0,0,0,0,-3.7280964,-14.748984,-26.686307,-19.210083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-95.066021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.828518,-51.826501,-51.137053,-4.4574494,0,0,0,0,0,0,-10.397047,-34.708462,-75.598169,-89.15926,-14.625588,0,0,0,0,0,0,-3.7277632,-14.747666,-26.683922,-19.208366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-95.057523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.827371,-51.821869,-51.132482,-4.4570509,0,0,0,0,0,0,-10.396117,-34.70536,-75.591412,-89.15129,-14.624281,0,0,0,0,0,0,-3.72743,-14.746348,-26.681537,-19.206649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-95.049026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.826224,-51.817236,-51.127911,-4.4566525,0,0,0,0,0,0,-10.395188,-34.702257,-75.584654,-89.143321,-14.622973,0,0,0,0,0,0,-3.7270968,-14.74503,-26.679152,-19.204932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-95.040528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.825078,-51.812603,-51.12334,-4.456254,0,0,0,0,0,0,-10.394259,-34.699155,-75.577897,-89.135351,-14.621666,0,0,0,0,0,0,-3.7267636,-14.743711,-26.676767,-19.203215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-95.03203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.823931,-51.807971,-51.118769,-4.4558556,0,0,0,0,0,0,-10.393329,-34.696052,-75.571139,-89.127381,-14.620359,0,0,0,0,0,0,-3.7264304,-14.742393,-26.674381,-19.201498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-95.023533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.822784,-51.803338,-51.114198,-4.4554572,0,0,0,0,0,0,-10.3924,-34.69295,-75.564382,-89.119412,-14.619051,0,0,0,0,0,0,-3.7260972,-14.741075,-26.671996,-19.199781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-95.015035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.821638,-51.798705,-51.109627,-4.4550587,0,0,0,0,0,0,-10.391471,-34.689847,-75.557624,-89.111442,-14.617744,0,0,0,0,0,0,-3.7257639,-14.739757,-26.669611,-19.198064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-95.006537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.820491,-51.794073,-51.105056,-4.4546603,0,0,0,0,0,0,-10.390541,-34.686745,-75.550867,-89.103472,-14.616437,0,0,0,0,0,0,-3.7254307,-14.738438,-26.667226,-19.196347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-94.99804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.819344,-51.78944,-51.100485,-4.4542618,0,0,0,0,0,0,-10.389612,-34.683642,-75.544109,-89.095503,-14.615129,0,0,0,0,0,0,-3.7250975,-14.73712,-26.664841,-19.19463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-94.989542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.818197,-51.784807,-51.095914,-4.4538634,0,0,0,0,0,0,-10.388683,-34.68054,-75.537352,-89.087533,-14.613822,0,0,0,0,0,0,-3.7247643,-14.735802,-26.662455,-19.192913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-94.981044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.817051,-51.780175,-51.091343,-4.453465,0,0,0,0,0,0,-10.387753,-34.677437,-75.530594,-89.079563,-14.612515,0,0,0,0,0,0,-3.7244311,-14.734483,-26.66007,-19.191196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-94.972546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.815904,-51.775542,-51.086772,-4.4530665,0,0,0,0,0,0,-10.386824,-34.674335,-75.523837,-89.071594,-14.611207,0,0,0,0,0,0,-3.7240979,-14.733165,-26.657685,-19.189479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-94.964049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.814757,-51.77091,-51.082201,-4.4526681,0,0,0,0,0,0,-10.385894,-34.671232,-75.517079,-89.063624,-14.6099,0,0,0,0,0,0,-3.7237646,-14.731847,-26.6553,-19.187762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-94.955551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.813611,-51.766277,-51.07763,-4.4522697,0,0,0,0,0,0,-10.384965,-34.66813,-75.510322,-89.055654,-14.608593,0,0,0,0,0,0,-3.7234314,-14.730529,-26.652915,-19.186045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-94.947053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.812464,-51.761644,-51.073059,-4.4518712,0,0,0,0,0,0,-10.384036,-34.665027,-75.503564,-89.047684,-14.607285,0,0,0,0,0,0,-3.7230982,-14.72921,-26.650529,-19.184328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
