Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
3578,201.29357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7785525,10.519351,16.633647,9.155998,0.24104607,0,0,0,0,10.969881,0,0,0,0,2.3538319,0.68905399,33.042095,90.333754,51.953503,12.380256,0.046559183,0,0,0,0,0,0,0,0,0,20.500801,73.014108,178.32863,84.485203,19.844643,1.7168782,0,0,0,0,0,0,0,0,11.811259,34.297665,20.741616,2.4579151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,201.29483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7785636,10.519416,16.633751,9.1560553,0.24104758,0,0,0,0,10.969949,0,0,0,0,2.3538467,0.68905831,33.042302,90.33432,51.953828,12.380333,0.046559475,0,0,0,0,0,0,0,0,0,20.50093,73.014566,178.32975,84.485732,19.844767,1.7168889,0,0,0,0,0,0,0,0,11.811332,34.297879,20.741746,2.4579305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,201.29609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7785748,10.519482,16.633855,9.1561127,0.24104909,0,0,0,0,10.970018,0,0,0,0,2.3538614,0.68906262,33.042509,90.334886,51.954154,12.380411,0.046559767,0,0,0,0,0,0,0,0,0,20.501058,73.015023,178.33086,84.486262,19.844892,1.7168997,0,0,0,0,0,0,0,0,11.811406,34.298094,20.741876,2.4579459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,201.29735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7785859,10.519548,16.633959,9.15617,0.2410506,0,0,0,0,10.970087,0,0,0,0,2.3538761,0.68906694,33.042716,90.335451,51.954479,12.380489,0.046560058,0,0,0,0,0,0,0,0,0,20.501187,73.01548,178.33198,84.486791,19.845016,1.7169105,0,0,0,0,0,0,0,0,11.81148,34.298309,20.742005,2.4579613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,201.29861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7785971,10.519614,16.634063,9.1562274,0.24105211,0,0,0,0,10.970156,0,0,0,0,2.3538909,0.68907126,33.042923,90.336017,51.954805,12.380566,0.04656035,0,0,0,0,0,0,0,0,0,20.501315,73.015938,178.3331,84.48732,19.84514,1.7169212,0,0,0,0,0,0,0,0,11.811554,34.298524,20.742135,2.4579767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,201.29987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786082,10.51968,16.634168,9.1562847,0.24105362,0,0,0,0,10.970224,0,0,0,0,2.3539056,0.68907557,33.04313,90.336583,51.95513,12.380644,0.046560641,0,0,0,0,0,0,0,0,0,20.501444,73.016395,178.33421,84.487849,19.845265,1.716932,0,0,0,0,0,0,0,0,11.811628,34.298739,20.742265,2.4579921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,201.30113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786194,10.519746,16.634272,9.1563421,0.24105513,0,0,0,0,10.970293,0,0,0,0,2.3539204,0.68907989,33.043337,90.337149,51.955456,12.380721,0.046560933,0,0,0,0,0,0,0,0,0,20.501572,73.016852,178.33533,84.488379,19.845389,1.7169427,0,0,0,0,0,0,0,0,11.811702,34.298954,20.742395,2.4580075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,201.3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786305,10.519812,16.634376,9.1563994,0.24105664,0,0,0,0,10.970362,0,0,0,0,2.3539351,0.68908421,33.043544,90.337715,51.955781,12.380799,0.046561225,0,0,0,0,0,0,0,0,0,20.5017,73.01731,178.33645,84.488908,19.845513,1.7169535,0,0,0,0,0,0,0,0,11.811776,34.299168,20.742525,2.4580229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,201.30366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786416,10.519878,16.63448,9.1564568,0.24105815,0,0,0,0,10.97043,0,0,0,0,2.3539499,0.68908852,33.043751,90.338281,51.956106,12.380876,0.046561516,0,0,0,0,0,0,0,0,0,20.501829,73.017767,178.33757,84.489437,19.845638,1.7169642,0,0,0,0,0,0,0,0,11.81185,34.299383,20.742655,2.4580383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,201.30492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786528,10.519944,16.634584,9.1565142,0.24105966,0,0,0,0,10.970499,0,0,0,0,2.3539646,0.68909284,33.043958,90.338847,51.956432,12.380954,0.046561808,0,0,0,0,0,0,0,0,0,20.501957,73.018225,178.33868,84.489966,19.845762,1.716975,0,0,0,0,0,0,0,0,11.811924,34.299598,20.742785,2.4580537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,201.30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786639,10.52001,16.634689,9.1565715,0.24106117,0,0,0,0,10.970568,0,0,0,0,2.3539794,0.68909715,33.044165,90.339413,51.956757,12.381031,0.0465621,0,0,0,0,0,0,0,0,0,20.502086,73.018682,178.3398,84.490495,19.845886,1.7169857,0,0,0,0,0,0,0,0,11.811998,34.299813,20.742915,2.4580691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,201.30744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786751,10.520075,16.634793,9.1566289,0.24106268,0,0,0,0,10.970637,0,0,0,0,2.3539941,0.68910147,33.044372,90.339978,51.957083,12.381109,0.046562391,0,0,0,0,0,0,0,0,0,20.502214,73.019139,178.34092,84.491025,19.84601,1.7169965,0,0,0,0,0,0,0,0,11.812072,34.300028,20.743045,2.4580845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,201.3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786862,10.520141,16.634897,9.1566862,0.24106419,0,0,0,0,10.970705,0,0,0,0,2.3540088,0.68910579,33.044579,90.340544,51.957408,12.381187,0.046562683,0,0,0,0,0,0,0,0,0,20.502343,73.019597,178.34203,84.491554,19.846135,1.7170073,0,0,0,0,0,0,0,0,11.812146,34.300243,20.743175,2.4580999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,201.30996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7786973,10.520207,16.635001,9.1567436,0.2410657,0,0,0,0,10.970774,0,0,0,0,2.3540236,0.6891101,33.044786,90.34111,51.957734,12.381264,0.046562975,0,0,0,0,0,0,0,0,0,20.502471,73.020054,178.34315,84.492083,19.846259,1.717018,0,0,0,0,0,0,0,0,11.81222,34.300458,20.743305,2.4581153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,201.31122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787085,10.520273,16.635105,9.1568009,0.24106721,0,0,0,0,10.970843,0,0,0,0,2.3540383,0.68911442,33.044993,90.341676,51.958059,12.381342,0.046563266,0,0,0,0,0,0,0,0,0,20.502599,73.020511,178.34427,84.492612,19.846383,1.7170288,0,0,0,0,0,0,0,0,11.812294,34.300672,20.743435,2.4581307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,201.31248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787196,10.520339,16.635209,9.1568583,0.24106872,0,0,0,0,10.970911,0,0,0,0,2.3540531,0.68911874,33.0452,90.342242,51.958385,12.381419,0.046563558,0,0,0,0,0,0,0,0,0,20.502728,73.020969,178.34539,84.493142,19.846508,1.7170395,0,0,0,0,0,0,0,0,11.812368,34.300887,20.743565,2.4581461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,201.31374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787308,10.520405,16.635314,9.1569156,0.24107023,0,0,0,0,10.97098,0,0,0,0,2.3540678,0.68912305,33.045407,90.342808,51.95871,12.381497,0.04656385,0,0,0,0,0,0,0,0,0,20.502856,73.021426,178.3465,84.493671,19.846632,1.7170503,0,0,0,0,0,0,0,0,11.812442,34.301102,20.743695,2.4581615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,201.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787419,10.520471,16.635418,9.156973,0.24107174,0,0,0,0,10.971049,0,0,0,0,2.3540826,0.68912737,33.045614,90.343374,51.959036,12.381574,0.046564141,0,0,0,0,0,0,0,0,0,20.502985,73.021884,178.34762,84.4942,19.846756,1.717061,0,0,0,0,0,0,0,0,11.812516,34.301317,20.743824,2.4581769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,201.31627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787531,10.520537,16.635522,9.1570304,0.24107325,0,0,0,0,10.971118,0,0,0,0,2.3540973,0.68913169,33.045821,90.34394,51.959361,12.381652,0.046564433,0,0,0,0,0,0,0,0,0,20.503113,73.022341,178.34874,84.494729,19.846881,1.7170718,0,0,0,0,0,0,0,0,11.81259,34.301532,20.743954,2.4581923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,201.31753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787642,10.520603,16.635626,9.1570877,0.24107476,0,0,0,0,10.971186,0,0,0,0,2.3541121,0.689136,33.046028,90.344505,51.959686,12.381729,0.046564725,0,0,0,0,0,0,0,0,0,20.503242,73.022798,178.34985,84.495259,19.847005,1.7170825,0,0,0,0,0,0,0,0,11.812664,34.301747,20.744084,2.4582077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,201.31879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787753,10.520668,16.63573,9.1571451,0.24107627,0,0,0,0,10.971255,0,0,0,0,2.3541268,0.68914032,33.046235,90.345071,51.960012,12.381807,0.046565016,0,0,0,0,0,0,0,0,0,20.50337,73.023256,178.35097,84.495788,19.847129,1.7170933,0,0,0,0,0,0,0,0,11.812738,34.301961,20.744214,2.4582231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,201.32005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787865,10.520734,16.635835,9.1572024,0.24107778,0,0,0,0,10.971324,0,0,0,0,2.3541416,0.68914464,33.046442,90.345637,51.960337,12.381885,0.046565308,0,0,0,0,0,0,0,0,0,20.503498,73.023713,178.35209,84.496317,19.847254,1.717104,0,0,0,0,0,0,0,0,11.812812,34.302176,20.744344,2.4582385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,201.32131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7787976,10.5208,16.635939,9.1572598,0.24107929,0,0,0,0,10.971393,0,0,0,0,2.3541563,0.68914895,33.046649,90.346203,51.960663,12.381962,0.0465656,0,0,0,0,0,0,0,0,0,20.503627,73.02417,178.35321,84.496846,19.847378,1.7171148,0,0,0,0,0,0,0,0,11.812886,34.302391,20.744474,2.4582539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,201.32257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788088,10.520866,16.636043,9.1573171,0.2410808,0,0,0,0,10.971461,0,0,0,0,2.354171,0.68915327,33.046856,90.346769,51.960988,12.38204,0.046565891,0,0,0,0,0,0,0,0,0,20.503755,73.024628,178.35432,84.497375,19.847502,1.7171256,0,0,0,0,0,0,0,0,11.81296,34.302606,20.744604,2.4582693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,201.32383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788199,10.520932,16.636147,9.1573745,0.24108231,0,0,0,0,10.97153,0,0,0,0,2.3541858,0.68915758,33.047063,90.347335,51.961314,12.382117,0.046566183,0,0,0,0,0,0,0,0,0,20.503884,73.025085,178.35544,84.497905,19.847627,1.7171363,0,0,0,0,0,0,0,0,11.813034,34.302821,20.744734,2.4582847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,201.32509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778831,10.520998,16.636251,9.1574318,0.24108382,0,0,0,0,10.971599,0,0,0,0,2.3542005,0.6891619,33.04727,90.347901,51.961639,12.382195,0.046566475,0,0,0,0,0,0,0,0,0,20.504012,73.025543,178.35656,84.498434,19.847751,1.7171471,0,0,0,0,0,0,0,0,11.813108,34.303036,20.744864,2.4583001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,201.32635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788422,10.521064,16.636356,9.1574892,0.24108533,0,0,0,0,10.971667,0,0,0,0,2.3542153,0.68916622,33.047477,90.348467,51.961965,12.382272,0.046566766,0,0,0,0,0,0,0,0,0,20.50414,73.026,178.35767,84.498963,19.847875,1.7171578,0,0,0,0,0,0,0,0,11.813182,34.303251,20.744994,2.4583155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,201.32761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788533,10.52113,16.63646,9.1575465,0.24108684,0,0,0,0,10.971736,0,0,0,0,2.35423,0.68917053,33.047684,90.349032,51.96229,12.38235,0.046567058,0,0,0,0,0,0,0,0,0,20.504269,73.026457,178.35879,84.499492,19.847999,1.7171686,0,0,0,0,0,0,0,0,11.813256,34.303465,20.745124,2.4583309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,201.32888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788645,10.521196,16.636564,9.1576039,0.24108835,0,0,0,0,10.971805,0,0,0,0,2.3542448,0.68917485,33.047891,90.349598,51.962615,12.382427,0.04656735,0,0,0,0,0,0,0,0,0,20.504397,73.026915,178.35991,84.500022,19.848124,1.7171793,0,0,0,0,0,0,0,0,11.81333,34.30368,20.745254,2.4583463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,201.33014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788756,10.521262,16.636668,9.1576613,0.24108986,0,0,0,0,10.971874,0,0,0,0,2.3542595,0.68917917,33.048098,90.350164,51.962941,12.382505,0.046567641,0,0,0,0,0,0,0,0,0,20.504526,73.027372,178.36102,84.500551,19.848248,1.7171901,0,0,0,0,0,0,0,0,11.813404,34.303895,20.745384,2.4583617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,201.3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788867,10.521327,16.636772,9.1577186,0.24109137,0,0,0,0,10.971942,0,0,0,0,2.3542743,0.68918348,33.048305,90.35073,51.963266,12.382582,0.046567933,0,0,0,0,0,0,0,0,0,20.504654,73.027829,178.36214,84.50108,19.848372,1.7172008,0,0,0,0,0,0,0,0,11.813478,34.30411,20.745514,2.4583771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,201.33266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7788979,10.521393,16.636877,9.157776,0.24109288,0,0,0,0,10.972011,0,0,0,0,2.354289,0.6891878,33.048512,90.351296,51.963592,12.38266,0.046568225,0,0,0,0,0,0,0,0,0,20.504783,73.028287,178.36326,84.501609,19.848497,1.7172116,0,0,0,0,0,0,0,0,11.813552,34.304325,20.745643,2.4583924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,201.33392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778909,10.521459,16.636981,9.1578333,0.24109439,0,0,0,0,10.97208,0,0,0,0,2.3543037,0.68919212,33.048719,90.351862,51.963917,12.382738,0.046568516,0,0,0,0,0,0,0,0,0,20.504911,73.028744,178.36438,84.502139,19.848621,1.7172224,0,0,0,0,0,0,0,0,11.813626,34.30454,20.745773,2.4584078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,201.33518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7789202,10.521525,16.637085,9.1578907,0.2410959,0,0,0,0,10.972148,0,0,0,0,2.3543185,0.68919643,33.048926,90.352428,51.964243,12.382815,0.046568808,0,0,0,0,0,0,0,0,0,20.505039,73.029202,178.36549,84.502668,19.848745,1.7172331,0,0,0,0,0,0,0,0,11.8137,34.304755,20.745903,2.4584232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,201.33644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7789313,10.521591,16.637189,9.157948,0.24109741,0,0,0,0,10.972217,0,0,0,0,2.3543332,0.68920075,33.049133,90.352993,51.964568,12.382893,0.0465691,0,0,0,0,0,0,0,0,0,20.505168,73.029659,178.36661,84.503197,19.84887,1.7172439,0,0,0,0,0,0,0,0,11.813774,34.304969,20.746033,2.4584386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,201.3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7789425,10.521657,16.637293,9.1580054,0.24109892,0,0,0,0,10.972286,0,0,0,0,2.354348,0.68920506,33.04934,90.353559,51.964894,12.38297,0.046569391,0,0,0,0,0,0,0,0,0,20.505296,73.030116,178.36773,84.503726,19.848994,1.7172546,0,0,0,0,0,0,0,0,11.813848,34.305184,20.746163,2.458454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,201.33896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7789536,10.521723,16.637398,9.1580627,0.24110043,0,0,0,0,10.972355,0,0,0,0,2.3543627,0.68920938,33.049547,90.354125,51.965219,12.383048,0.046569683,0,0,0,0,0,0,0,0,0,20.505425,73.030574,178.36884,84.504256,19.849118,1.7172654,0,0,0,0,0,0,0,0,11.813922,34.305399,20.746293,2.4584694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
