Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
3650,61.719266,0,0,0,0,0,0,0,0,10.174304,6.1383005,0,0,0,0,0,11.458599,45.431108,45.242094,0,0,0,0,0,1.156946,7.5328779,0,0,0,0,0,0,0,0,0
3651,61.704906,0,0,0,0,0,0,0,0,10.171936,6.1368723,0,0,0,0,0,11.455933,45.420538,45.231567,0,0,0,0,0,1.1566769,7.5311252,0,0,0,0,0,0,0,0,0
3652,61.690545,0,0,0,0,0,0,0,0,10.169569,6.1354441,0,0,0,0,0,11.453267,45.409967,45.22104,0,0,0,0,0,1.1564077,7.5293725,0,0,0,0,0,0,0,0,0
3653,61.676185,0,0,0,0,0,0,0,0,10.167202,6.1340159,0,0,0,0,0,11.450601,45.399397,45.210514,0,0,0,0,0,1.1561385,7.5276198,0,0,0,0,0,0,0,0,0
3654,61.661824,0,0,0,0,0,0,0,0,10.164834,6.1325877,0,0,0,0,0,11.447935,45.388826,45.199987,0,0,0,0,0,1.1558693,7.5258671,0,0,0,0,0,0,0,0,0
3655,61.647464,0,0,0,0,0,0,0,0,10.162467,6.1311594,0,0,0,0,0,11.445269,45.378255,45.189461,0,0,0,0,0,1.1556001,7.5241144,0,0,0,0,0,0,0,0,0
3656,61.633104,0,0,0,0,0,0,0,0,10.1601,6.1297312,0,0,0,0,0,11.442603,45.367685,45.178934,0,0,0,0,0,1.1553309,7.5223617,0,0,0,0,0,0,0,0,0
3657,61.618743,0,0,0,0,0,0,0,0,10.157733,6.128303,0,0,0,0,0,11.439936,45.357114,45.168407,0,0,0,0,0,1.1550617,7.520609,0,0,0,0,0,0,0,0,0
3658,61.604383,0,0,0,0,0,0,0,0,10.155365,6.1268748,0,0,0,0,0,11.43727,45.346544,45.157881,0,0,0,0,0,1.1547925,7.5188563,0,0,0,0,0,0,0,0,0
3659,61.590022,0,0,0,0,0,0,0,0,10.152998,6.1254466,0,0,0,0,0,11.434604,45.335973,45.147354,0,0,0,0,0,1.1545233,7.5171036,0,0,0,0,0,0,0,0,0
3660,61.575662,0,0,0,0,0,0,0,0,10.150631,6.1240184,0,0,0,0,0,11.431938,45.325402,45.136827,0,0,0,0,0,1.1542541,7.5153509,0,0,0,0,0,0,0,0,0
3661,61.561302,0,0,0,0,0,0,0,0,10.148263,6.1225901,0,0,0,0,0,11.429272,45.314832,45.126301,0,0,0,0,0,1.153985,7.5135983,0,0,0,0,0,0,0,0,0
3662,61.546941,0,0,0,0,0,0,0,0,10.145896,6.1211619,0,0,0,0,0,11.426606,45.304261,45.115774,0,0,0,0,0,1.1537158,7.5118456,0,0,0,0,0,0,0,0,0
3663,61.532581,0,0,0,0,0,0,0,0,10.143529,6.1197337,0,0,0,0,0,11.42394,45.293691,45.105248,0,0,0,0,0,1.1534466,7.5100929,0,0,0,0,0,0,0,0,0
3664,61.51822,0,0,0,0,0,0,0,0,10.141162,6.1183055,0,0,0,0,0,11.421274,45.28312,45.094721,0,0,0,0,0,1.1531774,7.5083402,0,0,0,0,0,0,0,0,0
3665,61.50386,0,0,0,0,0,0,0,0,10.138794,6.1168773,0,0,0,0,0,11.418608,45.272549,45.084194,0,0,0,0,0,1.1529082,7.5065875,0,0,0,0,0,0,0,0,0
3666,61.4895,0,0,0,0,0,0,0,0,10.136427,6.1154491,0,0,0,0,0,11.415941,45.261979,45.073668,0,0,0,0,0,1.152639,7.5048348,0,0,0,0,0,0,0,0,0
3667,61.475139,0,0,0,0,0,0,0,0,10.13406,6.1140208,0,0,0,0,0,11.413275,45.251408,45.063141,0,0,0,0,0,1.1523698,7.5030821,0,0,0,0,0,0,0,0,0
3668,61.460779,0,0,0,0,0,0,0,0,10.131692,6.1125926,0,0,0,0,0,11.410609,45.240838,45.052615,0,0,0,0,0,1.1521006,7.5013294,0,0,0,0,0,0,0,0,0
3669,61.446418,0,0,0,0,0,0,0,0,10.129325,6.1111644,0,0,0,0,0,11.407943,45.230267,45.042088,0,0,0,0,0,1.1518314,7.4995767,0,0,0,0,0,0,0,0,0
3670,61.432058,0,0,0,0,0,0,0,0,10.126958,6.1097362,0,0,0,0,0,11.405277,45.219696,45.031561,0,0,0,0,0,1.1515622,7.497824,0,0,0,0,0,0,0,0,0
3671,61.417698,0,0,0,0,0,0,0,0,10.124591,6.108308,0,0,0,0,0,11.402611,45.209126,45.021035,0,0,0,0,0,1.151293,7.4960713,0,0,0,0,0,0,0,0,0
3672,61.403337,0,0,0,0,0,0,0,0,10.122223,6.1068798,0,0,0,0,0,11.399945,45.198555,45.010508,0,0,0,0,0,1.1510239,7.4943186,0,0,0,0,0,0,0,0,0
3673,61.388977,0,0,0,0,0,0,0,0,10.119856,6.1054515,0,0,0,0,0,11.397279,45.187985,44.999981,0,0,0,0,0,1.1507547,7.4925659,0,0,0,0,0,0,0,0,0
3674,61.374616,0,0,0,0,0,0,0,0,10.117489,6.1040233,0,0,0,0,0,11.394613,45.177414,44.989455,0,0,0,0,0,1.1504855,7.4908132,0,0,0,0,0,0,0,0,0
3675,61.360256,0,0,0,0,0,0,0,0,10.115121,6.1025951,0,0,0,0,0,11.391946,45.166844,44.978928,0,0,0,0,0,1.1502163,7.4890605,0,0,0,0,0,0,0,0,0
3676,61.345895,0,0,0,0,0,0,0,0,10.112754,6.1011669,0,0,0,0,0,11.38928,45.156273,44.968402,0,0,0,0,0,1.1499471,7.4873078,0,0,0,0,0,0,0,0,0
3677,61.331535,0,0,0,0,0,0,0,0,10.110387,6.0997387,0,0,0,0,0,11.386614,45.145702,44.957875,0,0,0,0,0,1.1496779,7.4855551,0,0,0,0,0,0,0,0,0
3678,61.317175,0,0,0,0,0,0,0,0,10.10802,6.0983105,0,0,0,0,0,11.383948,45.135132,44.947348,0,0,0,0,0,1.1494087,7.4838024,0,0,0,0,0,0,0,0,0
3679,61.302814,0,0,0,0,0,0,0,0,10.105652,6.0968822,0,0,0,0,0,11.381282,45.124561,44.936822,0,0,0,0,0,1.1491395,7.4820497,0,0,0,0,0,0,0,0,0
3680,61.288454,0,0,0,0,0,0,0,0,10.103285,6.095454,0,0,0,0,0,11.378616,45.113991,44.926295,0,0,0,0,0,1.1488703,7.480297,0,0,0,0,0,0,0,0,0
3681,61.274093,0,0,0,0,0,0,0,0,10.100918,6.0940258,0,0,0,0,0,11.37595,45.10342,44.915769,0,0,0,0,0,1.1486011,7.4785443,0,0,0,0,0,0,0,0,0
3682,61.259733,0,0,0,0,0,0,0,0,10.09855,6.0925976,0,0,0,0,0,11.373284,45.092849,44.905242,0,0,0,0,0,1.148332,7.4767916,0,0,0,0,0,0,0,0,0
3683,61.245373,0,0,0,0,0,0,0,0,10.096183,6.0911694,0,0,0,0,0,11.370618,45.082279,44.894715,0,0,0,0,0,1.1480628,7.4750389,0,0,0,0,0,0,0,0,0
3684,61.231012,0,0,0,0,0,0,0,0,10.093816,6.0897412,0,0,0,0,0,11.367952,45.071708,44.884189,0,0,0,0,0,1.1477936,7.4732862,0,0,0,0,0,0,0,0,0
3685,61.216652,0,0,0,0,0,0,0,0,10.091449,6.0883129,0,0,0,0,0,11.365285,45.061138,44.873662,0,0,0,0,0,1.1475244,7.4715335,0,0,0,0,0,0,0,0,0
3686,61.202291,0,0,0,0,0,0,0,0,10.089081,6.0868847,0,0,0,0,0,11.362619,45.050567,44.863136,0,0,0,0,0,1.1472552,7.4697808,0,0,0,0,0,0,0,0,0
3687,61.187931,0,0,0,0,0,0,0,0,10.086714,6.0854565,0,0,0,0,0,11.359953,45.039996,44.852609,0,0,0,0,0,1.146986,7.4680281,0,0,0,0,0,0,0,0,0
3688,61.173571,0,0,0,0,0,0,0,0,10.084347,6.0840283,0,0,0,0,0,11.357287,45.029426,44.842082,0,0,0,0,0,1.1467168,7.4662754,0,0,0,0,0,0,0,0,0
3689,61.15921,0,0,0,0,0,0,0,0,10.081979,6.0826001,0,0,0,0,0,11.354621,45.018855,44.831556,0,0,0,0,0,1.1464476,7.4645227,0,0,0,0,0,0,0,0,0
3690,61.14485,0,0,0,0,0,0,0,0,10.079612,6.0811719,0,0,0,0,0,11.351955,45.008285,44.821029,0,0,0,0,0,1.1461784,7.46277,0,0,0,0,0,0,0,0,0
3691,61.130489,0,0,0,0,0,0,0,0,10.077245,6.0797436,0,0,0,0,0,11.349289,44.997714,44.810502,0,0,0,0,0,1.1459092,7.4610173,0,0,0,0,0,0,0,0,0
3692,61.116129,0,0,0,0,0,0,0,0,10.074878,6.0783154,0,0,0,0,0,11.346623,44.987143,44.799976,0,0,0,0,0,1.1456401,7.4592646,0,0,0,0,0,0,0,0,0
3693,61.101769,0,0,0,0,0,0,0,0,10.07251,6.0768872,0,0,0,0,0,11.343957,44.976573,44.789449,0,0,0,0,0,1.1453709,7.4575119,0,0,0,0,0,0,0,0,0
3694,61.087408,0,0,0,0,0,0,0,0,10.070143,6.075459,0,0,0,0,0,11.34129,44.966002,44.778923,0,0,0,0,0,1.1451017,7.4557592,0,0,0,0,0,0,0,0,0
3695,61.073048,0,0,0,0,0,0,0,0,10.067776,6.0740308,0,0,0,0,0,11.338624,44.955432,44.768396,0,0,0,0,0,1.1448325,7.4540065,0,0,0,0,0,0,0,0,0
3696,61.058687,0,0,0,0,0,0,0,0,10.065408,6.0726026,0,0,0,0,0,11.335958,44.944861,44.757869,0,0,0,0,0,1.1445633,7.4522538,0,0,0,0,0,0,0,0,0
3697,61.044327,0,0,0,0,0,0,0,0,10.063041,6.0711743,0,0,0,0,0,11.333292,44.93429,44.747343,0,0,0,0,0,1.1442941,7.4505011,0,0,0,0,0,0,0,0,0
3698,61.029967,0,0,0,0,0,0,0,0,10.060674,6.0697461,0,0,0,0,0,11.330626,44.92372,44.736816,0,0,0,0,0,1.1440249,7.4487484,0,0,0,0,0,0,0,0,0
3699,61.015606,0,0,0,0,0,0,0,0,10.058307,6.0683179,0,0,0,0,0,11.32796,44.913149,44.72629,0,0,0,0,0,1.1437557,7.4469958,0,0,0,0,0,0,0,0,0
3700,61.001246,0,0,0,0,0,0,0,0,10.055939,6.0668897,0,0,0,0,0,11.325294,44.902579,44.715763,0,0,0,0,0,1.1434865,7.4452431,0,0,0,0,0,0,0,0,0
3701,60.986885,0,0,0,0,0,0,0,0,10.053572,6.0654615,0,0,0,0,0,11.322628,44.892008,44.705236,0,0,0,0,0,1.1432173,7.4434904,0,0,0,0,0,0,0,0,0
3702,60.972525,0,0,0,0,0,0,0,0,10.051205,6.0640333,0,0,0,0,0,11.319962,44.881438,44.69471,0,0,0,0,0,1.1429482,7.4417377,0,0,0,0,0,0,0,0,0
3703,60.958164,0,0,0,0,0,0,0,0,10.048837,6.062605,0,0,0,0,0,11.317295,44.870867,44.684183,0,0,0,0,0,1.142679,7.439985,0,0,0,0,0,0,0,0,0
3704,60.943804,0,0,0,0,0,0,0,0,10.04647,6.0611768,0,0,0,0,0,11.314629,44.860296,44.673656,0,0,0,0,0,1.1424098,7.4382323,0,0,0,0,0,0,0,0,0
3705,60.929444,0,0,0,0,0,0,0,0,10.044103,6.0597486,0,0,0,0,0,11.311963,44.849726,44.66313,0,0,0,0,0,1.1421406,7.4364796,0,0,0,0,0,0,0,0,0
3706,60.915083,0,0,0,0,0,0,0,0,10.041736,6.0583204,0,0,0,0,0,11.309297,44.839155,44.652603,0,0,0,0,0,1.1418714,7.4347269,0,0,0,0,0,0,0,0,0
3707,60.900723,0,0,0,0,0,0,0,0,10.039368,6.0568922,0,0,0,0,0,11.306631,44.828585,44.642077,0,0,0,0,0,1.1416022,7.4329742,0,0,0,0,0,0,0,0,0
3708,60.886362,0,0,0,0,0,0,0,0,10.037001,6.0554639,0,0,0,0,0,11.303965,44.818014,44.63155,0,0,0,0,0,1.141333,7.4312215,0,0,0,0,0,0,0,0,0
3709,60.872002,0,0,0,0,0,0,0,0,10.034634,6.0540357,0,0,0,0,0,11.301299,44.807443,44.621023,0,0,0,0,0,1.1410638,7.4294688,0,0,0,0,0,0,0,0,0
3710,60.857642,0,0,0,0,0,0,0,0,10.032266,6.0526075,0,0,0,0,0,11.298633,44.796873,44.610497,0,0,0,0,0,1.1407946,7.4277161,0,0,0,0,0,0,0,0,0
3711,60.843281,0,0,0,0,0,0,0,0,10.029899,6.0511793,0,0,0,0,0,11.295967,44.786302,44.59997,0,0,0,0,0,1.1405254,7.4259634,0,0,0,0,0,0,0,0,0
3712,60.828921,0,0,0,0,0,0,0,0,10.027532,6.0497511,0,0,0,0,0,11.293301,44.775732,44.589444,0,0,0,0,0,1.1402563,7.4242107,0,0,0,0,0,0,0,0,0
3713,60.81456,0,0,0,0,0,0,0,0,10.025165,6.0483229,0,0,0,0,0,11.290634,44.765161,44.578917,0,0,0,0,0,1.1399871,7.422458,0,0,0,0,0,0,0,0,0
3714,60.8002,0,0,0,0,0,0,0,0,10.022797,6.0468946,0,0,0,0,0,11.287968,44.75459,44.56839,0,0,0,0,0,1.1397179,7.4207053,0,0,0,0,0,0,0,0,0
3715,60.78584,0,0,0,0,0,0,0,0,10.02043,6.0454664,0,0,0,0,0,11.285302,44.74402,44.557864,0,0,0,0,0,1.1394487,7.4189526,0,0,0,0,0,0,0,0,0
3716,60.771479,0,0,0,0,0,0,0,0,10.018063,6.0440382,0,0,0,0,0,11.282636,44.733449,44.547337,0,0,0,0,0,1.1391795,7.4171999,0,0,0,0,0,0,0,0,0
3717,60.757119,0,0,0,0,0,0,0,0,10.015695,6.04261,0,0,0,0,0,11.27997,44.722879,44.53681,0,0,0,0,0,1.1389103,7.4154472,0,0,0,0,0,0,0,0,0
3718,60.742758,0,0,0,0,0,0,0,0,10.013328,6.0411818,0,0,0,0,0,11.277304,44.712308,44.526284,0,0,0,0,0,1.1386411,7.4136945,0,0,0,0,0,0,0,0,0
3719,60.729768,0,0,0,0,0,0,0,0,10.011187,6.0398899,0,0,0,0,0,11.274892,44.702746,44.516762,0,0,0,0,0,1.1383976,7.4121091,0,0,0,0,0,0,0,0,0
3720,60.716778,0,0,0,0,0,0,0,0,10.009045,6.0385979,0,0,0,0,0,11.272481,44.693184,44.50724,0,0,0,0,0,1.1381541,7.4105236,0,0,0,0,0,0,0,0,0
3721,60.703788,0,0,0,0,0,0,0,0,10.006904,6.037306,0,0,0,0,0,11.270069,44.683622,44.497718,0,0,0,0,0,1.1379106,7.4089382,0,0,0,0,0,0,0,0,0
3722,60.690798,0,0,0,0,0,0,0,0,10.004763,6.0360141,0,0,0,0,0,11.267657,44.67406,44.488195,0,0,0,0,0,1.1376671,7.4073527,0,0,0,0,0,0,0,0,0
3723,60.677808,0,0,0,0,0,0,0,0,10.002621,6.0347221,0,0,0,0,0,11.265245,44.664499,44.478673,0,0,0,0,0,1.1374236,7.4057673,0,0,0,0,0,0,0,0,0
3724,60.664818,0,0,0,0,0,0,0,0,10.00048,6.0334302,0,0,0,0,0,11.262834,44.654937,44.469151,0,0,0,0,0,1.1371801,7.4041818,0,0,0,0,0,0,0,0,0
3725,60.651828,0,0,0,0,0,0,0,0,9.9983384,6.0321383,0,0,0,0,0,11.260422,44.645375,44.459629,0,0,0,0,0,1.1369366,7.4025964,0,0,0,0,0,0,0,0,0
3726,60.638838,0,0,0,0,0,0,0,0,9.996197,6.0308463,0,0,0,0,0,11.25801,44.635813,44.450107,0,0,0,0,0,1.1366931,7.4010109,0,0,0,0,0,0,0,0,0
3727,60.625848,0,0,0,0,0,0,0,0,9.9940556,6.0295544,0,0,0,0,0,11.255599,44.626251,44.440585,0,0,0,0,0,1.1364496,7.3994255,0,0,0,0,0,0,0,0,0
3728,60.612858,0,0,0,0,0,0,0,0,9.9919142,6.0282625,0,0,0,0,0,11.253187,44.616689,44.431063,0,0,0,0,0,1.1362061,7.39784,0,0,0,0,0,0,0,0,0
3729,60.599868,0,0,0,0,0,0,0,0,9.9897728,6.0269706,0,0,0,0,0,11.250775,44.607127,44.421541,0,0,0,0,0,1.1359626,7.3962546,0,0,0,0,0,0,0,0,0
3730,60.586878,0,0,0,0,0,0,0,0,9.9876314,6.0256786,0,0,0,0,0,11.248364,44.597565,44.412018,0,0,0,0,0,1.1357191,7.3946691,0,0,0,0,0,0,0,0,0
3731,60.573887,0,0,0,0,0,0,0,0,9.98549,6.0243867,0,0,0,0,0,11.245952,44.588003,44.402496,0,0,0,0,0,1.1354756,7.3930837,0,0,0,0,0,0,0,0,0
3732,60.560897,0,0,0,0,0,0,0,0,9.9833486,6.0230948,0,0,0,0,0,11.24354,44.578441,44.392974,0,0,0,0,0,1.1352321,7.3914982,0,0,0,0,0,0,0,0,0
3733,60.547907,0,0,0,0,0,0,0,0,9.9812073,6.0218028,0,0,0,0,0,11.241128,44.56888,44.383452,0,0,0,0,0,1.1349886,7.3899128,0,0,0,0,0,0,0,0,0
3734,60.534917,0,0,0,0,0,0,0,0,9.9790659,6.0205109,0,0,0,0,0,11.238717,44.559318,44.37393,0,0,0,0,0,1.1347451,7.3883273,0,0,0,0,0,0,0,0,0
3735,60.521927,0,0,0,0,0,0,0,0,9.9769245,6.019219,0,0,0,0,0,11.236305,44.549756,44.364408,0,0,0,0,0,1.1345016,7.3867419,0,0,0,0,0,0,0,0,0
3736,60.508937,0,0,0,0,0,0,0,0,9.9747831,6.017927,0,0,0,0,0,11.233893,44.540194,44.354886,0,0,0,0,0,1.1342581,7.3851565,0,0,0,0,0,0,0,0,0
3737,60.495947,0,0,0,0,0,0,0,0,9.9726417,6.0166351,0,0,0,0,0,11.231482,44.530632,44.345364,0,0,0,0,0,1.1340146,7.383571,0,0,0,0,0,0,0,0,0
3738,60.482957,0,0,0,0,0,0,0,0,9.9705003,6.0153432,0,0,0,0,0,11.22907,44.52107,44.335841,0,0,0,0,0,1.1337711,7.3819856,0,0,0,0,0,0,0,0,0
3739,60.469967,0,0,0,0,0,0,0,0,9.9683589,6.0140512,0,0,0,0,0,11.226658,44.511508,44.326319,0,0,0,0,0,1.1335276,7.3804001,0,0,0,0,0,0,0,0,0
3740,60.456977,0,0,0,0,0,0,0,0,9.9662175,6.0127593,0,0,0,0,0,11.224247,44.501946,44.316797,0,0,0,0,0,1.1332841,7.3788147,0,0,0,0,0,0,0,0,0
3741,60.443987,0,0,0,0,0,0,0,0,9.9640761,6.0114674,0,0,0,0,0,11.221835,44.492384,44.307275,0,0,0,0,0,1.1330405,7.3772292,0,0,0,0,0,0,0,0,0
3742,60.430997,0,0,0,0,0,0,0,0,9.9619347,6.0101755,0,0,0,0,0,11.219423,44.482822,44.297753,0,0,0,0,0,1.132797,7.3756438,0,0,0,0,0,0,0,0,0
3743,60.418006,0,0,0,0,0,0,0,0,9.9597934,6.0088835,0,0,0,0,0,11.217012,44.473261,44.288231,0,0,0,0,0,1.1325535,7.3740583,0,0,0,0,0,0,0,0,0
3744,60.405016,0,0,0,0,0,0,0,0,9.957652,6.0075916,0,0,0,0,0,11.2146,44.463699,44.278709,0,0,0,0,0,1.13231,7.3724729,0,0,0,0,0,0,0,0,0
3745,60.392026,0,0,0,0,0,0,0,0,9.9555106,6.0062997,0,0,0,0,0,11.212188,44.454137,44.269187,0,0,0,0,0,1.1320665,7.3708874,0,0,0,0,0,0,0,0,0
3746,60.379036,0,0,0,0,0,0,0,0,9.9533692,6.0050077,0,0,0,0,0,11.209776,44.444575,44.259665,0,0,0,0,0,1.131823,7.369302,0,0,0,0,0,0,0,0,0
3747,60.366046,0,0,0,0,0,0,0,0,9.9512278,6.0037158,0,0,0,0,0,11.207365,44.435013,44.250142,0,0,0,0,0,1.1315795,7.3677165,0,0,0,0,0,0,0,0,0
3748,60.353056,0,0,0,0,0,0,0,0,9.9490864,6.0024239,0,0,0,0,0,11.204953,44.425451,44.24062,0,0,0,0,0,1.131336,7.3661311,0,0,0,0,0,0,0,0,0
3749,60.340066,0,0,0,0,0,0,0,0,9.946945,6.0011319,0,0,0,0,0,11.202541,44.415889,44.231098,0,0,0,0,0,1.1310925,7.3645456,0,0,0,0,0,0,0,0,0
3750,60.327076,0,0,0,0,0,0,0,0,9.9448036,5.99984,0,0,0,0,0,11.20013,44.406327,44.221576,0,0,0,0,0,1.130849,7.3629602,0,0,0,0,0,0,0,0,0
3751,60.314086,0,0,0,0,0,0,0,0,9.9426622,5.9985481,0,0,0,0,0,11.197718,44.396765,44.212054,0,0,0,0,0,1.1306055,7.3613747,0,0,0,0,0,0,0,0,0
3752,60.301096,0,0,0,0,0,0,0,0,9.9405208,5.9972562,0,0,0,0,0,11.195306,44.387203,44.202532,0,0,0,0,0,1.130362,7.3597893,0,0,0,0,0,0,0,0,0
3753,60.288106,0,0,0,0,0,0,0,0,9.9383795,5.9959642,0,0,0,0,0,11.192895,44.377641,44.19301,0,0,0,0,0,1.1301185,7.3582038,0,0,0,0,0,0,0,0,0
3754,60.275116,0,0,0,0,0,0,0,0,9.9362381,5.9946723,0,0,0,0,0,11.190483,44.36808,44.183488,0,0,0,0,0,1.129875,7.3566184,0,0,0,0,0,0,0,0,0
3755,60.262126,0,0,0,0,0,0,0,0,9.9340967,5.9933804,0,0,0,0,0,11.188071,44.358518,44.173965,0,0,0,0,0,1.1296315,7.3550329,0,0,0,0,0,0,0,0,0
3756,60.249135,0,0,0,0,0,0,0,0,9.9319553,5.9920884,0,0,0,0,0,11.185659,44.348956,44.164443,0,0,0,0,0,1.129388,7.3534475,0,0,0,0,0,0,0,0,0
3757,60.236145,0,0,0,0,0,0,0,0,9.9298139,5.9907965,0,0,0,0,0,11.183248,44.339394,44.154921,0,0,0,0,0,1.1291445,7.351862,0,0,0,0,0,0,0,0,0
3758,60.223155,0,0,0,0,0,0,0,0,9.9276725,5.9895046,0,0,0,0,0,11.180836,44.329832,44.145399,0,0,0,0,0,1.128901,7.3502766,0,0,0,0,0,0,0,0,0
3759,60.210165,0,0,0,0,0,0,0,0,9.9255311,5.9882126,0,0,0,0,0,11.178424,44.32027,44.135877,0,0,0,0,0,1.1286575,7.3486912,0,0,0,0,0,0,0,0,0
3760,60.197175,0,0,0,0,0,0,0,0,9.9233897,5.9869207,0,0,0,0,0,11.176013,44.310708,44.126355,0,0,0,0,0,1.128414,7.3471057,0,0,0,0,0,0,0,0,0
3761,60.184185,0,0,0,0,0,0,0,0,9.9212483,5.9856288,0,0,0,0,0,11.173601,44.301146,44.116833,0,0,0,0,0,1.1281705,7.3455203,0,0,0,0,0,0,0,0,0
3762,60.171195,0,0,0,0,0,0,0,0,9.919107,5.9843368,0,0,0,0,0,11.171189,44.291584,44.107311,0,0,0,0,0,1.127927,7.3439348,0,0,0,0,0,0,0,0,0
3763,60.158205,0,0,0,0,0,0,0,0,9.9169656,5.9830449,0,0,0,0,0,11.168778,44.282022,44.097788,0,0,0,0,0,1.1276835,7.3423494,0,0,0,0,0,0,0,0,0
3764,60.145215,0,0,0,0,0,0,0,0,9.9148242,5.981753,0,0,0,0,0,11.166366,44.272461,44.088266,0,0,0,0,0,1.12744,7.3407639,0,0,0,0,0,0,0,0,0
3765,60.132225,0,0,0,0,0,0,0,0,9.9126828,5.9804611,0,0,0,0,0,11.163954,44.262899,44.078744,0,0,0,0,0,1.1271965,7.3391785,0,0,0,0,0,0,0,0,0
3766,60.119235,0,0,0,0,0,0,0,0,9.9105414,5.9791691,0,0,0,0,0,11.161543,44.253337,44.069222,0,0,0,0,0,1.126953,7.337593,0,0,0,0,0,0,0,0,0
3767,60.106245,0,0,0,0,0,0,0,0,9.9084,5.9778772,0,0,0,0,0,11.159131,44.243775,44.0597,0,0,0,0,0,1.1267095,7.3360076,0,0,0,0,0,0,0,0,0
3768,60.093255,0,0,0,0,0,0,0,0,9.9062586,5.9765853,0,0,0,0,0,11.156719,44.234213,44.050178,0,0,0,0,0,1.126466,7.3344221,0,0,0,0,0,0,0,0,0
3769,60.080264,0,0,0,0,0,0,0,0,9.9041172,5.9752933,0,0,0,0,0,11.154307,44.224651,44.040656,0,0,0,0,0,1.1262225,7.3328367,0,0,0,0,0,0,0,0,0
3770,60.067274,0,0,0,0,0,0,0,0,9.9019758,5.9740014,0,0,0,0,0,11.151896,44.215089,44.031134,0,0,0,0,0,1.125979,7.3312512,0,0,0,0,0,0,0,0,0
3771,60.054284,0,0,0,0,0,0,0,0,9.8998344,5.9727095,0,0,0,0,0,11.149484,44.205527,44.021611,0,0,0,0,0,1.1257355,7.3296658,0,0,0,0,0,0,0,0,0
3772,60.041294,0,0,0,0,0,0,0,0,9.8976931,5.9714175,0,0,0,0,0,11.147072,44.195965,44.012089,0,0,0,0,0,1.125492,7.3280803,0,0,0,0,0,0,0,0,0
3773,60.028304,0,0,0,0,0,0,0,0,9.8955517,5.9701256,0,0,0,0,0,11.144661,44.186403,44.002567,0,0,0,0,0,1.1252485,7.3264949,0,0,0,0,0,0,0,0,0
3774,60.015314,0,0,0,0,0,0,0,0,9.8934103,5.9688337,0,0,0,0,0,11.142249,44.176842,43.993045,0,0,0,0,0,1.125005,7.3249094,0,0,0,0,0,0,0,0,0
3775,60.002324,0,0,0,0,0,0,0,0,9.8912689,5.9675417,0,0,0,0,0,11.139837,44.16728,43.983523,0,0,0,0,0,1.1247615,7.323324,0,0,0,0,0,0,0,0,0
3776,59.989334,0,0,0,0,0,0,0,0,9.8891275,5.9662498,0,0,0,0,0,11.137426,44.157718,43.974001,0,0,0,0,0,1.1245179,7.3217385,0,0,0,0,0,0,0,0,0
3777,59.976344,0,0,0,0,0,0,0,0,9.8869861,5.9649579,0,0,0,0,0,11.135014,44.148156,43.964479,0,0,0,0,0,1.1242744,7.3201531,0,0,0,0,0,0,0,0,0
3778,59.963354,0,0,0,0,0,0,0,0,9.8848447,5.963666,0,0,0,0,0,11.132602,44.138594,43.954957,0,0,0,0,0,1.1240309,7.3185676,0,0,0,0,0,0,0,0,0
3779,59.950364,0,0,0,0,0,0,0,0,9.8827033,5.962374,0,0,0,0,0,11.13019,44.129032,43.945435,0,0,0,0,0,1.1237874,7.3169822,0,0,0,0,0,0,0,0,0
3780,59.937374,0,0,0,0,0,0,0,0,9.8805619,5.9610821,0,0,0,0,0,11.127779,44.11947,43.935912,0,0,0,0,0,1.1235439,7.3153967,0,0,0,0,0,0,0,0,0
3781,59.924384,0,0,0,0,0,0,0,0,9.8784205,5.9597902,0,0,0,0,0,11.125367,44.109908,43.92639,0,0,0,0,0,1.1233004,7.3138113,0,0,0,0,0,0,0,0,0
3782,59.911393,0,0,0,0,0,0,0,0,9.8762792,5.9584982,0,0,0,0,0,11.122955,44.100346,43.916868,0,0,0,0,0,1.1230569,7.3122259,0,0,0,0,0,0,0,0,0
3783,59.898403,0,0,0,0,0,0,0,0,9.8741378,5.9572063,0,0,0,0,0,11.120544,44.090784,43.907346,0,0,0,0,0,1.1228134,7.3106404,0,0,0,0,0,0,0,0,0
3784,59.885413,0,0,0,0,0,0,0,0,9.8719964,5.9559144,0,0,0,0,0,11.118132,44.081222,43.897824,0,0,0,0,0,1.1225699,7.309055,0,0,0,0,0,0,0,0,0
