Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
3978,369.36387,0,0,0,0,0,0,59.476624,228.52423,0,0,0,0,0,0,0,0
3979,369.31358,0,0,0,0,0,0,59.468524,228.49311,0,0,0,0,0,0,0,0
3980,369.26328,0,0,0,0,0,0,59.460425,228.46199,0,0,0,0,0,0,0,0
3981,369.21298,0,0,0,0,0,0,59.452326,228.43087,0,0,0,0,0,0,0,0
3982,369.16268,0,0,0,0,0,0,59.444226,228.39975,0,0,0,0,0,0,0,0
3983,369.11238,0,0,0,0,0,0,59.436127,228.36863,0,0,0,0,0,0,0,0
3984,369.06208,0,0,0,0,0,0,59.428028,228.33751,0,0,0,0,0,0,0,0
3985,369.01178,0,0,0,0,0,0,59.419928,228.30639,0,0,0,0,0,0,0,0
3986,368.96149,0,0,0,0,0,0,59.411829,228.27527,0,0,0,0,0,0,0,0
3987,368.91119,0,0,0,0,0,0,59.40373,228.24415,0,0,0,0,0,0,0,0
3988,368.86089,0,0,0,0,0,0,59.39563,228.21303,0,0,0,0,0,0,0,0
3989,368.81059,0,0,0,0,0,0,59.387531,228.18191,0,0,0,0,0,0,0,0
3990,368.76029,0,0,0,0,0,0,59.379432,228.15079,0,0,0,0,0,0,0,0
3991,368.70999,0,0,0,0,0,0,59.371332,228.11967,0,0,0,0,0,0,0,0
3992,368.65969,0,0,0,0,0,0,59.363233,228.08855,0,0,0,0,0,0,0,0
3993,368.60939,0,0,0,0,0,0,59.355134,228.05743,0,0,0,0,0,0,0,0
3994,368.5591,0,0,0,0,0,0,59.347034,228.02631,0,0,0,0,0,0,0,0
3995,368.5088,0,0,0,0,0,0,59.338935,227.99519,0,0,0,0,0,0,0,0
3996,368.4585,0,0,0,0,0,0,59.330836,227.96407,0,0,0,0,0,0,0,0
3997,368.4082,0,0,0,0,0,0,59.322736,227.93295,0,0,0,0,0,0,0,0
3998,368.3579,0,0,0,0,0,0,59.314637,227.90183,0,0,0,0,0,0,0,0
3999,368.3076,0,0,0,0,0,0,59.306538,227.87071,0,0,0,0,0,0,0,0
4000,368.2573,0,0,0,0,0,0,59.298439,227.83959,0,0,0,0,0,0,0,0
4001,368.20701,0,0,0,0,0,0,59.290339,227.80847,0,0,0,0,0,0,0,0
4002,368.15671,0,0,0,0,0,0,59.28224,227.77735,0,0,0,0,0,0,0,0
4003,368.10641,0,0,0,0,0,0,59.274141,227.74623,0,0,0,0,0,0,0,0
4004,368.05611,0,0,0,0,0,0,59.266041,227.71511,0,0,0,0,0,0,0,0
4005,368.00581,0,0,0,0,0,0,59.257942,227.684,0,0,0,0,0,0,0,0
4006,367.95551,0,0,0,0,0,0,59.249843,227.65288,0,0,0,0,0,0,0,0
4007,367.90521,0,0,0,0,0,0,59.241743,227.62176,0,0,0,0,0,0,0,0
4008,367.85491,0,0,0,0,0,0,59.233644,227.59064,0,0,0,0,0,0,0,0
4009,367.80462,0,0,0,0,0,0,59.225545,227.55952,0,0,0,0,0,0,0,0
4010,367.75432,0,0,0,0,0,0,59.217445,227.5284,0,0,0,0,0,0,0,0
4011,367.70402,0,0,0,0,0,0,59.209346,227.49728,0,0,0,0,0,0,0,0
4012,367.65372,0,0,0,0,0,0,59.201247,227.46616,0,0,0,0,0,0,0,0
4013,367.60342,0,0,0,0,0,0,59.193147,227.43504,0,0,0,0,0,0,0,0
4014,367.55312,0,0,0,0,0,0,59.185048,227.40392,0,0,0,0,0,0,0,0
4015,367.50282,0,0,0,0,0,0,59.176949,227.3728,0,0,0,0,0,0,0,0
4016,367.45252,0,0,0,0,0,0,59.168849,227.34168,0,0,0,0,0,0,0,0
4017,367.40223,0,0,0,0,0,0,59.16075,227.31056,0,0,0,0,0,0,0,0
4018,367.35193,0,0,0,0,0,0,59.152651,227.27944,0,0,0,0,0,0,0,0
4019,367.30163,0,0,0,0,0,0,59.144551,227.24832,0,0,0,0,0,0,0,0
4020,367.25133,0,0,0,0,0,0,59.136452,227.2172,0,0,0,0,0,0,0,0
4021,367.20103,0,0,0,0,0,0,59.128353,227.18608,0,0,0,0,0,0,0,0
4022,367.15073,0,0,0,0,0,0,59.120253,227.15496,0,0,0,0,0,0,0,0
4023,367.10043,0,0,0,0,0,0,59.112154,227.12384,0,0,0,0,0,0,0,0
4024,367.05014,0,0,0,0,0,0,59.104055,227.09272,0,0,0,0,0,0,0,0
4025,366.99984,0,0,0,0,0,0,59.095955,227.0616,0,0,0,0,0,0,0,0
4026,366.94954,0,0,0,0,0,0,59.087856,227.03048,0,0,0,0,0,0,0,0
4027,366.89924,0,0,0,0,0,0,59.079757,226.99936,0,0,0,0,0,0,0,0
4028,366.84894,0,0,0,0,0,0,59.071658,226.96824,0,0,0,0,0,0,0,0
4029,366.79864,0,0,0,0,0,0,59.063558,226.93712,0,0,0,0,0,0,0,0
4030,366.74834,0,0,0,0,0,0,59.055459,226.906,0,0,0,0,0,0,0,0
4031,366.69804,0,0,0,0,0,0,59.04736,226.87488,0,0,0,0,0,0,0,0
4032,366.64775,0,0,0,0,0,0,59.03926,226.84376,0,0,0,0,0,0,0,0
4033,366.56941,0,0,0,0,0,0,59.026646,226.7953,0,0,0,0,0,0,0,0
4034,366.49107,0,0,0,0,0,0,59.014031,226.74683,0,0,0,0,0,0,0,0
4035,366.41273,0,0,0,0,0,0,59.001417,226.69836,0,0,0,0,0,0,0,0
4036,366.33439,0,0,0,0,0,0,58.988802,226.64989,0,0,0,0,0,0,0,0
4037,366.25605,0,0,0,0,0,0,58.976187,226.60142,0,0,0,0,0,0,0,0
4038,366.17771,0,0,0,0,0,0,58.963572,226.55295,0,0,0,0,0,0,0,0
4039,366.09937,0,0,0,0,0,0,58.950958,226.50448,0,0,0,0,0,0,0,0
4040,366.02103,0,0,0,0,0,0,58.938343,226.45602,0,0,0,0,0,0,0,0
4041,365.94269,0,0,0,0,0,0,58.925728,226.40755,0,0,0,0,0,0,0,0
4042,365.86435,0,0,0,0,0,0,58.913114,226.35908,0,0,0,0,0,0,0,0
4043,365.78601,0,0,0,0,0,0,58.900499,226.31061,0,0,0,0,0,0,0,0
4044,365.70767,0,0,0,0,0,0,58.887884,226.26214,0,0,0,0,0,0,0,0
4045,365.62933,0,0,0,0,0,0,58.87527,226.21367,0,0,0,0,0,0,0,0
4046,365.55099,0,0,0,0,0,0,58.862655,226.1652,0,0,0,0,0,0,0,0
4047,365.47265,0,0,0,0,0,0,58.85004,226.11673,0,0,0,0,0,0,0,0
4048,365.39431,0,0,0,0,0,0,58.837426,226.06827,0,0,0,0,0,0,0,0
4049,365.31597,0,0,0,0,0,0,58.824811,226.0198,0,0,0,0,0,0,0,0
4050,365.23763,0,0,0,0,0,0,58.812196,225.97133,0,0,0,0,0,0,0,0
4051,365.15929,0,0,0,0,0,0,58.799582,225.92286,0,0,0,0,0,0,0,0
4052,365.08095,0,0,0,0,0,0,58.786967,225.87439,0,0,0,0,0,0,0,0
4053,365.00261,0,0,0,0,0,0,58.774352,225.82592,0,0,0,0,0,0,0,0
4054,364.92427,0,0,0,0,0,0,58.761738,225.77745,0,0,0,0,0,0,0,0
4055,364.84592,0,0,0,0,0,0,58.749123,225.72898,0,0,0,0,0,0,0,0
4056,364.76758,0,0,0,0,0,0,58.736508,225.68052,0,0,0,0,0,0,0,0
4057,364.68924,0,0,0,0,0,0,58.723894,225.63205,0,0,0,0,0,0,0,0
4058,364.6109,0,0,0,0,0,0,58.711279,225.58358,0,0,0,0,0,0,0,0
4059,364.53256,0,0,0,0,0,0,58.698664,225.53511,0,0,0,0,0,0,0,0
4060,364.45422,0,0,0,0,0,0,58.68605,225.48664,0,0,0,0,0,0,0,0
4061,364.37588,0,0,0,0,0,0,58.673435,225.43817,0,0,0,0,0,0,0,0
4062,364.29754,0,0,0,0,0,0,58.66082,225.3897,0,0,0,0,0,0,0,0
4063,364.2192,0,0,0,0,0,0,58.648206,225.34123,0,0,0,0,0,0,0,0
4064,364.14086,0,0,0,0,0,0,58.635591,225.29277,0,0,0,0,0,0,0,0
4065,364.06252,0,0,0,0,0,0,58.622976,225.2443,0,0,0,0,0,0,0,0
4066,363.98418,0,0,0,0,0,0,58.610362,225.19583,0,0,0,0,0,0,0,0
4067,363.90584,0,0,0,0,0,0,58.597747,225.14736,0,0,0,0,0,0,0,0
4068,363.8275,0,0,0,0,0,0,58.585132,225.09889,0,0,0,0,0,0,0,0
4069,363.74916,0,0,0,0,0,0,58.572518,225.05042,0,0,0,0,0,0,0,0
4070,363.67082,0,0,0,0,0,0,58.559903,225.00195,0,0,0,0,0,0,0,0
4071,363.59248,0,0,0,0,0,0,58.547288,224.95348,0,0,0,0,0,0,0,0
4072,363.51414,0,0,0,0,0,0,58.534674,224.90502,0,0,0,0,0,0,0,0
4073,363.4358,0,0,0,0,0,0,58.522059,224.85655,0,0,0,0,0,0,0,0
4074,363.35746,0,0,0,0,0,0,58.509444,224.80808,0,0,0,0,0,0,0,0
4075,363.27912,0,0,0,0,0,0,58.49683,224.75961,0,0,0,0,0,0,0,0
4076,363.20078,0,0,0,0,0,0,58.484215,224.71114,0,0,0,0,0,0,0,0
4077,363.12244,0,0,0,0,0,0,58.4716,224.66267,0,0,0,0,0,0,0,0
4078,363.0441,0,0,0,0,0,0,58.458986,224.6142,0,0,0,0,0,0,0,0
4079,362.96576,0,0,0,0,0,0,58.446371,224.56573,0,0,0,0,0,0,0,0
4080,362.88742,0,0,0,0,0,0,58.433756,224.51727,0,0,0,0,0,0,0,0
4081,362.80908,0,0,0,0,0,0,58.421142,224.4688,0,0,0,0,0,0,0,0
4082,362.73074,0,0,0,0,0,0,58.408527,224.42033,0,0,0,0,0,0,0,0
4083,362.6524,0,0,0,0,0,0,58.395912,224.37186,0,0,0,0,0,0,0,0
4084,362.57406,0,0,0,0,0,0,58.383297,224.32339,0,0,0,0,0,0,0,0
4085,362.49572,0,0,0,0,0,0,58.370683,224.27492,0,0,0,0,0,0,0,0
4086,362.41738,0,0,0,0,0,0,58.358068,224.22645,0,0,0,0,0,0,0,0
4087,362.33904,0,0,0,0,0,0,58.345453,224.17798,0,0,0,0,0,0,0,0
4088,362.2607,0,0,0,0,0,0,58.332839,224.12952,0,0,0,0,0,0,0,0
4089,362.18236,0,0,0,0,0,0,58.320224,224.08105,0,0,0,0,0,0,0,0
4090,362.10402,0,0,0,0,0,0,58.307609,224.03258,0,0,0,0,0,0,0,0
4091,362.02568,0,0,0,0,0,0,58.294995,223.98411,0,0,0,0,0,0,0,0
4092,361.94734,0,0,0,0,0,0,58.28238,223.93564,0,0,0,0,0,0,0,0
4093,361.869,0,0,0,0,0,0,58.269765,223.88717,0,0,0,0,0,0,0,0
4094,361.79066,0,0,0,0,0,0,58.257151,223.8387,0,0,0,0,0,0,0,0
4095,361.71232,0,0,0,0,0,0,58.244536,223.79023,0,0,0,0,0,0,0,0
4096,361.63398,0,0,0,0,0,0,58.231921,223.74176,0,0,0,0,0,0,0,0
4097,361.55564,0,0,0,0,0,0,58.219307,223.6933,0,0,0,0,0,0,0,0
4098,361.4773,0,0,0,0,0,0,58.206692,223.64483,0,0,0,0,0,0,0,0
4099,361.39896,0,0,0,0,0,0,58.194077,223.59636,0,0,0,0,0,0,0,0
4100,361.32062,0,0,0,0,0,0,58.181463,223.54789,0,0,0,0,0,0,0,0
4101,361.24228,0,0,0,0,0,0,58.168848,223.49942,0,0,0,0,0,0,0,0
4102,361.16394,0,0,0,0,0,0,58.156233,223.45095,0,0,0,0,0,0,0,0
4103,361.0856,0,0,0,0,0,0,58.143619,223.40248,0,0,0,0,0,0,0,0
4104,361.00726,0,0,0,0,0,0,58.131004,223.35401,0,0,0,0,0,0,0,0
4105,360.92892,0,0,0,0,0,0,58.118389,223.30555,0,0,0,0,0,0,0,0
4106,360.85058,0,0,0,0,0,0,58.105775,223.25708,0,0,0,0,0,0,0,0
4107,360.77224,0,0,0,0,0,0,58.09316,223.20861,0,0,0,0,0,0,0,0
4108,360.6939,0,0,0,0,0,0,58.080545,223.16014,0,0,0,0,0,0,0,0
4109,360.61556,0,0,0,0,0,0,58.067931,223.11167,0,0,0,0,0,0,0,0
4110,360.53722,0,0,0,0,0,0,58.055316,223.0632,0,0,0,0,0,0,0,0
4111,360.45888,0,0,0,0,0,0,58.042701,223.01473,0,0,0,0,0,0,0,0
4112,360.38054,0,0,0,0,0,0,58.030087,222.96626,0,0,0,0,0,0,0,0
4113,360.3022,0,0,0,0,0,0,58.017472,222.9178,0,0,0,0,0,0,0,0
4114,360.22386,0,0,0,0,0,0,58.004857,222.86933,0,0,0,0,0,0,0,0
4115,360.14552,0,0,0,0,0,0,57.992243,222.82086,0,0,0,0,0,0,0,0
4116,360.06718,0,0,0,0,0,0,57.979628,222.77239,0,0,0,0,0,0,0,0
4117,359.98884,0,0,0,0,0,0,57.967013,222.72392,0,0,0,0,0,0,0,0
4118,359.9105,0,0,0,0,0,0,57.954399,222.67545,0,0,0,0,0,0,0,0
4119,359.83216,0,0,0,0,0,0,57.941784,222.62698,0,0,0,0,0,0,0,0
4120,359.75382,0,0,0,0,0,0,57.929169,222.57851,0,0,0,0,0,0,0,0
4121,359.67548,0,0,0,0,0,0,57.916555,222.53005,0,0,0,0,0,0,0,0
4122,359.59714,0,0,0,0,0,0,57.90394,222.48158,0,0,0,0,0,0,0,0
4123,359.5188,0,0,0,0,0,0,57.891325,222.43311,0,0,0,0,0,0,0,0
4124,359.44046,0,0,0,0,0,0,57.878711,222.38464,0,0,0,0,0,0,0,0
4125,359.36212,0,0,0,0,0,0,57.866096,222.33617,0,0,0,0,0,0,0,0
4126,359.28378,0,0,0,0,0,0,57.853481,222.2877,0,0,0,0,0,0,0,0
4127,359.20544,0,0,0,0,0,0,57.840866,222.23923,0,0,0,0,0,0,0,0
4128,359.1271,0,0,0,0,0,0,57.828252,222.19076,0,0,0,0,0,0,0,0
4129,359.04876,0,0,0,0,0,0,57.815637,222.1423,0,0,0,0,0,0,0,0
4130,358.97042,0,0,0,0,0,0,57.803022,222.09383,0,0,0,0,0,0,0,0
4131,358.89208,0,0,0,0,0,0,57.790408,222.04536,0,0,0,0,0,0,0,0
4132,358.81374,0,0,0,0,0,0,57.777793,221.99689,0,0,0,0,0,0,0,0
4133,358.7354,0,0,0,0,0,0,57.765178,221.94842,0,0,0,0,0,0,0,0
4134,358.65706,0,0,0,0,0,0,57.752564,221.89995,0,0,0,0,0,0,0,0
4135,358.57872,0,0,0,0,0,0,57.739949,221.85148,0,0,0,0,0,0,0,0
4136,358.50038,0,0,0,0,0,0,57.727334,221.80301,0,0,0,0,0,0,0,0
4137,358.42204,0,0,0,0,0,0,57.71472,221.75455,0,0,0,0,0,0,0,0
4138,358.3437,0,0,0,0,0,0,57.702105,221.70608,0,0,0,0,0,0,0,0
4139,358.26536,0,0,0,0,0,0,57.68949,221.65761,0,0,0,0,0,0,0,0
4140,358.18702,0,0,0,0,0,0,57.676876,221.60914,0,0,0,0,0,0,0,0
4141,358.10868,0,0,0,0,0,0,57.664261,221.56067,0,0,0,0,0,0,0,0
4142,357.97311,0,0,0,0,0,0,57.642431,221.47679,0,0,0,0,0,0,0,0
4143,357.83754,0,0,0,0,0,0,57.620601,221.39292,0,0,0,0,0,0,0,0
4144,357.70197,0,0,0,0,0,0,57.598771,221.30904,0,0,0,0,0,0,0,0
4145,357.5664,0,0,0,0,0,0,57.576941,221.22516,0,0,0,0,0,0,0,0
4146,357.43082,0,0,0,0,0,0,57.55511,221.14129,0,0,0,0,0,0,0,0
4147,357.29525,0,0,0,0,0,0,57.53328,221.05741,0,0,0,0,0,0,0,0
4148,357.15968,0,0,0,0,0,0,57.51145,220.97353,0,0,0,0,0,0,0,0
4149,357.02411,0,0,0,0,0,0,57.48962,220.88965,0,0,0,0,0,0,0,0
4150,356.88854,0,0,0,0,0,0,57.46779,220.80578,0,0,0,0,0,0,0,0
4151,356.75297,0,0,0,0,0,0,57.445959,220.7219,0,0,0,0,0,0,0,0
4152,356.6174,0,0,0,0,0,0,57.424129,220.63802,0,0,0,0,0,0,0,0
4153,356.48183,0,0,0,0,0,0,57.402299,220.55415,0,0,0,0,0,0,0,0
4154,356.34626,0,0,0,0,0,0,57.380469,220.47027,0,0,0,0,0,0,0,0
4155,356.21069,0,0,0,0,0,0,57.358639,220.38639,0,0,0,0,0,0,0,0
4156,356.07512,0,0,0,0,0,0,57.336808,220.30251,0,0,0,0,0,0,0,0
4157,355.93955,0,0,0,0,0,0,57.314978,220.21864,0,0,0,0,0,0,0,0
4158,355.80398,0,0,0,0,0,0,57.293148,220.13476,0,0,0,0,0,0,0,0
4159,355.66841,0,0,0,0,0,0,57.271318,220.05088,0,0,0,0,0,0,0,0
4160,355.53284,0,0,0,0,0,0,57.249488,219.96701,0,0,0,0,0,0,0,0
4161,355.39726,0,0,0,0,0,0,57.227657,219.88313,0,0,0,0,0,0,0,0
4162,355.26169,0,0,0,0,0,0,57.205827,219.79925,0,0,0,0,0,0,0,0
4163,355.12612,0,0,0,0,0,0,57.183997,219.71537,0,0,0,0,0,0,0,0
4164,354.99055,0,0,0,0,0,0,57.162167,219.6315,0,0,0,0,0,0,0,0
4165,354.85498,0,0,0,0,0,0,57.140337,219.54762,0,0,0,0,0,0,0,0
4166,354.71941,0,0,0,0,0,0,57.118507,219.46374,0,0,0,0,0,0,0,0
4167,354.58384,0,0,0,0,0,0,57.096676,219.37987,0,0,0,0,0,0,0,0
4168,354.44827,0,0,0,0,0,0,57.074846,219.29599,0,0,0,0,0,0,0,0
4169,354.3127,0,0,0,0,0,0,57.053016,219.21211,0,0,0,0,0,0,0,0
4170,354.17713,0,0,0,0,0,0,57.031186,219.12823,0,0,0,0,0,0,0,0
4171,354.04156,0,0,0,0,0,0,57.009356,219.04436,0,0,0,0,0,0,0,0
4172,353.90599,0,0,0,0,0,0,56.987525,218.96048,0,0,0,0,0,0,0,0
4173,353.77042,0,0,0,0,0,0,56.965695,218.8766,0,0,0,0,0,0,0,0
4174,353.63485,0,0,0,0,0,0,56.943865,218.79273,0,0,0,0,0,0,0,0
4175,353.49928,0,0,0,0,0,0,56.922035,218.70885,0,0,0,0,0,0,0,0
4176,353.3637,0,0,0,0,0,0,56.900205,218.62497,0,0,0,0,0,0,0,0
4177,353.22813,0,0,0,0,0,0,56.878374,218.5411,0,0,0,0,0,0,0,0
4178,353.09256,0,0,0,0,0,0,56.856544,218.45722,0,0,0,0,0,0,0,0
4179,352.95699,0,0,0,0,0,0,56.834714,218.37334,0,0,0,0,0,0,0,0
4180,352.82142,0,0,0,0,0,0,56.812884,218.28946,0,0,0,0,0,0,0,0
4181,352.68585,0,0,0,0,0,0,56.791054,218.20559,0,0,0,0,0,0,0,0
4182,352.55028,0,0,0,0,0,0,56.769223,218.12171,0,0,0,0,0,0,0,0
4183,352.41471,0,0,0,0,0,0,56.747393,218.03783,0,0,0,0,0,0,0,0
4184,352.27914,0,0,0,0,0,0,56.725563,217.95396,0,0,0,0,0,0,0,0
4185,352.14357,0,0,0,0,0,0,56.703733,217.87008,0,0,0,0,0,0,0,0
4186,352.008,0,0,0,0,0,0,56.681903,217.7862,0,0,0,0,0,0,0,0
4187,351.87243,0,0,0,0,0,0,56.660072,217.70232,0,0,0,0,0,0,0,0
4188,351.73686,0,0,0,0,0,0,56.638242,217.61845,0,0,0,0,0,0,0,0
4189,351.60129,0,0,0,0,0,0,56.616412,217.53457,0,0,0,0,0,0,0,0
4190,351.46572,0,0,0,0,0,0,56.594582,217.45069,0,0,0,0,0,0,0,0
4191,351.33015,0,0,0,0,0,0,56.572752,217.36682,0,0,0,0,0,0,0,0
4192,351.19457,0,0,0,0,0,0,56.550921,217.28294,0,0,0,0,0,0,0,0
4193,351.059,0,0,0,0,0,0,56.529091,217.19906,0,0,0,0,0,0,0,0
4194,350.92343,0,0,0,0,0,0,56.507261,217.11518,0,0,0,0,0,0,0,0
4195,350.78786,0,0,0,0,0,0,56.485431,217.03131,0,0,0,0,0,0,0,0
4196,350.65229,0,0,0,0,0,0,56.463601,216.94743,0,0,0,0,0,0,0,0
4197,350.51672,0,0,0,0,0,0,56.441771,216.86355,0,0,0,0,0,0,0,0
4198,350.38115,0,0,0,0,0,0,56.41994,216.77968,0,0,0,0,0,0,0,0
4199,350.24558,0,0,0,0,0,0,56.39811,216.6958,0,0,0,0,0,0,0,0
4200,350.11001,0,0,0,0,0,0,56.37628,216.61192,0,0,0,0,0,0,0,0
4201,349.97444,0,0,0,0,0,0,56.35445,216.52804,0,0,0,0,0,0,0,0
4202,349.83887,0,0,0,0,0,0,56.33262,216.44417,0,0,0,0,0,0,0,0
4203,349.7033,0,0,0,0,0,0,56.310789,216.36029,0,0,0,0,0,0,0,0
4204,349.56773,0,0,0,0,0,0,56.288959,216.27641,0,0,0,0,0,0,0,0
4205,349.43216,0,0,0,0,0,0,56.267129,216.19254,0,0,0,0,0,0,0,0
4206,349.29659,0,0,0,0,0,0,56.245299,216.10866,0,0,0,0,0,0,0,0
4207,349.16101,0,0,0,0,0,0,56.223469,216.02478,0,0,0,0,0,0,0,0
4208,349.02544,0,0,0,0,0,0,56.201638,215.9409,0,0,0,0,0,0,0,0
4209,348.88987,0,0,0,0,0,0,56.179808,215.85703,0,0,0,0,0,0,0,0
4210,348.7543,0,0,0,0,0,0,56.157978,215.77315,0,0,0,0,0,0,0,0
4211,348.61873,0,0,0,0,0,0,56.136148,215.68927,0,0,0,0,0,0,0,0
4212,348.48316,0,0,0,0,0,0,56.114318,215.6054,0,0,0,0,0,0,0,0
4213,348.34759,0,0,0,0,0,0,56.092487,215.52152,0,0,0,0,0,0,0,0
4214,348.21202,0,0,0,0,0,0,56.070657,215.43764,0,0,0,0,0,0,0,0
4215,348.07645,0,0,0,0,0,0,56.048827,215.35376,0,0,0,0,0,0,0,0
4216,347.94088,0,0,0,0,0,0,56.026997,215.26989,0,0,0,0,0,0,0,0
4217,347.80531,0,0,0,0,0,0,56.005167,215.18601,0,0,0,0,0,0,0,0
4218,347.66974,0,0,0,0,0,0,55.983336,215.10213,0,0,0,0,0,0,0,0
4219,347.53417,0,0,0,0,0,0,55.961506,215.01826,0,0,0,0,0,0,0,0
4220,347.3986,0,0,0,0,0,0,55.939676,214.93438,0,0,0,0,0,0,0,0
4221,347.26303,0,0,0,0,0,0,55.917846,214.8505,0,0,0,0,0,0,0,0
4222,347.12745,0,0,0,0,0,0,55.896016,214.76662,0,0,0,0,0,0,0,0
4223,346.99188,0,0,0,0,0,0,55.874185,214.68275,0,0,0,0,0,0,0,0
4224,346.85631,0,0,0,0,0,0,55.852355,214.59887,0,0,0,0,0,0,0,0
4225,346.72074,0,0,0,0,0,0,55.830525,214.51499,0,0,0,0,0,0,0,0
4226,346.58517,0,0,0,0,0,0,55.808695,214.43112,0,0,0,0,0,0,0,0
4227,346.4496,0,0,0,0,0,0,55.786865,214.34724,0,0,0,0,0,0,0,0
4228,346.31403,0,0,0,0,0,0,55.765035,214.26336,0,0,0,0,0,0,0,0
4229,346.17846,0,0,0,0,0,0,55.743204,214.17948,0,0,0,0,0,0,0,0
4230,346.04289,0,0,0,0,0,0,55.721374,214.09561,0,0,0,0,0,0,0,0
4231,345.90732,0,0,0,0,0,0,55.699544,214.01173,0,0,0,0,0,0,0,0
4232,345.77175,0,0,0,0,0,0,55.677714,213.92785,0,0,0,0,0,0,0,0
4233,345.63618,0,0,0,0,0,0,55.655884,213.84398,0,0,0,0,0,0,0,0
4234,345.50061,0,0,0,0,0,0,55.634053,213.7601,0,0,0,0,0,0,0,0
4235,345.36504,0,0,0,0,0,0,55.612223,213.67622,0,0,0,0,0,0,0,0
4236,345.22947,0,0,0,0,0,0,55.590393,213.59234,0,0,0,0,0,0,0,0
4237,345.09389,0,0,0,0,0,0,55.568563,213.50847,0,0,0,0,0,0,0,0
4238,344.95832,0,0,0,0,0,0,55.546733,213.42459,0,0,0,0,0,0,0,0
4239,344.82275,0,0,0,0,0,0,55.524902,213.34071,0,0,0,0,0,0,0,0
4240,344.68718,0,0,0,0,0,0,55.503072,213.25684,0,0,0,0,0,0,0,0
4241,344.55161,0,0,0,0,0,0,55.481242,213.17296,0,0,0,0,0,0,0,0
4242,344.41604,0,0,0,0,0,0,55.459412,213.08908,0,0,0,0,0,0,0,0
4243,344.28047,0,0,0,0,0,0,55.437582,213.0052,0,0,0,0,0,0,0,0
4244,344.1449,0,0,0,0,0,0,55.415751,212.92133,0,0,0,0,0,0,0,0
4245,344.00933,0,0,0,0,0,0,55.393921,212.83745,0,0,0,0,0,0,0,0
4246,343.87376,0,0,0,0,0,0,55.372091,212.75357,0,0,0,0,0,0,0,0
4247,343.73819,0,0,0,0,0,0,55.350261,212.6697,0,0,0,0,0,0,0,0
4248,343.60262,0,0,0,0,0,0,55.328431,212.58582,0,0,0,0,0,0,0,0
4249,343.46705,0,0,0,0,0,0,55.3066,212.50194,0,0,0,0,0,0,0,0
4250,343.33148,0,0,0,0,0,0,55.28477,212.41807,0,0,0,0,0,0,0,0
4251,343.06191,0,0,0,0,0,0,55.241363,212.25128,0,0,0,0,0,0,0,0
4252,342.79234,0,0,0,0,0,0,55.197956,212.0845,0,0,0,0,0,0,0,0
4253,342.52277,0,0,0,0,0,0,55.154549,211.91772,0,0,0,0,0,0,0,0
4254,342.2532,0,0,0,0,0,0,55.111142,211.75094,0,0,0,0,0,0,0,0
4255,341.98364,0,0,0,0,0,0,55.067735,211.58416,0,0,0,0,0,0,0,0
4256,341.71407,0,0,0,0,0,0,55.024328,211.41738,0,0,0,0,0,0,0,0
4257,341.4445,0,0,0,0,0,0,54.980921,211.2506,0,0,0,0,0,0,0,0
4258,341.17493,0,0,0,0,0,0,54.937514,211.08382,0,0,0,0,0,0,0,0
4259,340.90536,0,0,0,0,0,0,54.894107,210.91704,0,0,0,0,0,0,0,0
4260,340.6358,0,0,0,0,0,0,54.8507,210.75026,0,0,0,0,0,0,0,0
4261,340.36623,0,0,0,0,0,0,54.807293,210.58348,0,0,0,0,0,0,0,0
4262,340.09666,0,0,0,0,0,0,54.763886,210.4167,0,0,0,0,0,0,0,0
4263,339.82709,0,0,0,0,0,0,54.720479,210.24991,0,0,0,0,0,0,0,0
4264,339.55752,0,0,0,0,0,0,54.677072,210.08313,0,0,0,0,0,0,0,0
4265,339.28796,0,0,0,0,0,0,54.633665,209.91635,0,0,0,0,0,0,0,0
4266,339.01839,0,0,0,0,0,0,54.590258,209.74957,0,0,0,0,0,0,0,0
4267,338.74882,0,0,0,0,0,0,54.546851,209.58279,0,0,0,0,0,0,0,0
4268,338.47925,0,0,0,0,0,0,54.503443,209.41601,0,0,0,0,0,0,0,0
4269,338.20968,0,0,0,0,0,0,54.460036,209.24923,0,0,0,0,0,0,0,0
4270,337.94012,0,0,0,0,0,0,54.416629,209.08245,0,0,0,0,0,0,0,0
4271,337.67055,0,0,0,0,0,0,54.373222,208.91567,0,0,0,0,0,0,0,0
4272,337.40098,0,0,0,0,0,0,54.329815,208.74889,0,0,0,0,0,0,0,0
4273,337.13141,0,0,0,0,0,0,54.286408,208.58211,0,0,0,0,0,0,0,0
4274,336.86184,0,0,0,0,0,0,54.243001,208.41533,0,0,0,0,0,0,0,0
4275,336.59228,0,0,0,0,0,0,54.199594,208.24854,0,0,0,0,0,0,0,0
4276,336.32271,0,0,0,0,0,0,54.156187,208.08176,0,0,0,0,0,0,0,0
