Time (ms),Stress at 0.00 mm (kPa),Stress at 0.23 mm (kPa),Stress at 0.42 mm (kPa),Stress at 0.63 mm (kPa),Stress at 0.83 mm (kPa),Stress at 1.03 mm (kPa),Stress at 1.23 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.82 mm (kPa),Stress at 2.02 mm (kPa),Stress at 2.22 mm (kPa),Stress at 2.43 mm (kPa),Stress at 2.63 mm (kPa),Stress at 2.82 mm (kPa),Stress at 3.02 mm (kPa),Stress at 3.22 mm (kPa),Stress at 3.43 mm (kPa),Stress at 3.62 mm (kPa),Stress at 3.82 mm (kPa)
2397,282.32697,268.4133,243.19683,202.84927,161.67716,121.89243,89.819867,71.957017,54.358398,33.793245,22.184876,14.420227,4.5368441,0,0,0,0,0,0,0
2398,282.32618,268.41255,243.19615,202.84871,161.67671,121.89209,89.819617,71.956817,54.358247,33.793151,22.184815,14.420187,4.5368315,0,0,0,0,0,0,0
2399,282.3254,268.41181,243.19548,202.84815,161.67626,121.89175,89.819367,71.956617,54.358096,33.793057,22.184753,14.420147,4.5368189,0,0,0,0,0,0,0
2400,282.32461,268.41106,243.1948,202.84758,161.67581,121.89141,89.819118,71.956417,54.357945,33.792963,22.184691,14.420107,4.5368063,0,0,0,0,0,0,0
2401,282.32383,268.41031,243.19413,202.84702,161.67536,121.89108,89.818868,71.956217,54.357794,33.792869,22.18463,14.420067,4.5367937,0,0,0,0,0,0,0
2402,282.32304,268.40957,243.19345,202.84645,161.67491,121.89074,89.818618,71.956017,54.357642,33.792776,22.184568,14.420027,4.536781,0,0,0,0,0,0,0
2403,282.32226,268.40882,243.19277,202.84589,161.67447,121.8904,89.818368,71.955816,54.357491,33.792682,22.184506,14.419987,4.5367684,0,0,0,0,0,0,0
2404,282.32147,268.40808,243.1921,202.84533,161.67402,121.89006,89.818119,71.955616,54.35734,33.792588,22.184445,14.419947,4.5367558,0,0,0,0,0,0,0
2405,282.32069,268.40733,243.19142,202.84476,161.67357,121.88972,89.817869,71.955416,54.357189,33.792494,22.184383,14.419907,4.5367432,0,0,0,0,0,0,0
2406,282.3199,268.40658,243.19074,202.8442,161.67312,121.88938,89.817619,71.955216,54.357038,33.7924,22.184321,14.419867,4.5367306,0,0,0,0,0,0,0
2407,282.31912,268.40584,243.19007,202.84363,161.67267,121.88904,89.81737,71.955016,54.356887,33.792306,22.18426,14.419826,4.536718,0,0,0,0,0,0,0
2408,282.31833,268.40509,243.18939,202.84307,161.67222,121.8887,89.81712,71.954816,54.356736,33.792212,22.184198,14.419786,4.5367054,0,0,0,0,0,0,0
2409,282.31755,268.40434,243.18872,202.84251,161.67177,121.88836,89.81687,71.954616,54.356584,33.792118,22.184136,14.419746,4.5366927,0,0,0,0,0,0,0
2410,282.31676,268.4036,243.18804,202.84194,161.67132,121.88803,89.81662,71.954416,54.356433,33.792024,22.184075,14.419706,4.5366801,0,0,0,0,0,0,0
2411,282.31598,268.40285,243.18736,202.84138,161.67087,121.88769,89.816371,71.954216,54.356282,33.79193,22.184013,14.419666,4.5366675,0,0,0,0,0,0,0
2412,282.31519,268.4021,243.18669,202.84081,161.67042,121.88735,89.816121,71.954016,54.356131,33.791836,22.183951,14.419626,4.5366549,0,0,0,0,0,0,0
2413,282.31441,268.40136,243.18601,202.84025,161.66997,121.88701,89.815871,71.953816,54.35598,33.791742,22.183889,14.419586,4.5366423,0,0,0,0,0,0,0
2414,282.31362,268.40061,243.18534,202.83969,161.66952,121.88667,89.815621,71.953616,54.355829,33.791648,22.183828,14.419546,4.5366297,0,0,0,0,0,0,0
2415,282.31284,268.39987,243.18466,202.83912,161.66907,121.88633,89.815372,71.953416,54.355678,33.791554,22.183766,14.419506,4.5366171,0,0,0,0,0,0,0
2416,282.31205,268.39912,243.18398,202.83856,161.66862,121.88599,89.815122,71.953216,54.355526,33.79146,22.183704,14.419466,4.5366044,0,0,0,0,0,0,0
2417,282.31127,268.39837,243.18331,202.83799,161.66817,121.88565,89.814872,71.953016,54.355375,33.791366,22.183643,14.419426,4.5365918,0,0,0,0,0,0,0
2418,282.31048,268.39763,243.18263,202.83743,161.66772,121.88531,89.814622,71.952815,54.355224,33.791272,22.183581,14.419385,4.5365792,0,0,0,0,0,0,0
2419,282.3097,268.39688,243.18195,202.83687,161.66727,121.88498,89.814373,71.952615,54.355073,33.791178,22.183519,14.419345,4.5365666,0,0,0,0,0,0,0
2420,282.30891,268.39613,243.18128,202.8363,161.66682,121.88464,89.814123,71.952415,54.354922,33.791084,22.183458,14.419305,4.536554,0,0,0,0,0,0,0
2421,282.30813,268.39539,243.1806,202.83574,161.66637,121.8843,89.813873,71.952215,54.354771,33.79099,22.183396,14.419265,4.5365414,0,0,0,0,0,0,0
2422,282.30734,268.39464,243.17993,202.83517,161.66592,121.88396,89.813624,71.952015,54.35462,33.790896,22.183334,14.419225,4.5365288,0,0,0,0,0,0,0
2423,282.30656,268.3939,243.17925,202.83461,161.66547,121.88362,89.813374,71.951815,54.354469,33.790802,22.183273,14.419185,4.5365161,0,0,0,0,0,0,0
2424,282.30577,268.39315,243.17857,202.83405,161.66503,121.88328,89.813124,71.951615,54.354317,33.790708,22.183211,14.419145,4.5365035,0,0,0,0,0,0,0
2425,282.30499,268.3924,243.1779,202.83348,161.66458,121.88294,89.812874,71.951415,54.354166,33.790614,22.183149,14.419105,4.5364909,0,0,0,0,0,0,0
2426,282.3042,268.39166,243.17722,202.83292,161.66413,121.8826,89.812625,71.951215,54.354015,33.790521,22.183088,14.419065,4.5364783,0,0,0,0,0,0,0
2427,282.30342,268.39091,243.17655,202.83235,161.66368,121.88226,89.812375,71.951015,54.353864,33.790427,22.183026,14.419025,4.5364657,0,0,0,0,0,0,0
2428,282.30263,268.39016,243.17587,202.83179,161.66323,121.88193,89.812125,71.950815,54.353713,33.790333,22.182964,14.418985,4.5364531,0,0,0,0,0,0,0
2429,282.30185,268.38942,243.17519,202.83123,161.66278,121.88159,89.811875,71.950615,54.353562,33.790239,22.182903,14.418944,4.5364405,0,0,0,0,0,0,0
2430,282.30106,268.38867,243.17452,202.83066,161.66233,121.88125,89.811626,71.950415,54.353411,33.790145,22.182841,14.418904,4.5364278,0,0,0,0,0,0,0
2431,282.30028,268.38793,243.17384,202.8301,161.66188,121.88091,89.811376,71.950215,54.353259,33.790051,22.182779,14.418864,4.5364152,0,0,0,0,0,0,0
2432,282.29949,268.38718,243.17316,202.82953,161.66143,121.88057,89.811126,71.950015,54.353108,33.789957,22.182717,14.418824,4.5364026,0,0,0,0,0,0,0
2433,282.29871,268.38643,243.17249,202.82897,161.66098,121.88023,89.810876,71.949814,54.352957,33.789863,22.182656,14.418784,4.53639,0,0,0,0,0,0,0
2434,282.29792,268.38569,243.17181,202.82841,161.66053,121.87989,89.810627,71.949614,54.352806,33.789769,22.182594,14.418744,4.5363774,0,0,0,0,0,0,0
2435,282.29714,268.38494,243.17114,202.82784,161.66008,121.87955,89.810377,71.949414,54.352655,33.789675,22.182532,14.418704,4.5363648,0,0,0,0,0,0,0
2436,282.29635,268.38419,243.17046,202.82728,161.65963,121.87921,89.810127,71.949214,54.352504,33.789581,22.182471,14.418664,4.5363522,0,0,0,0,0,0,0
2437,282.29557,268.38345,243.16978,202.82671,161.65918,121.87887,89.809878,71.949014,54.352353,33.789487,22.182409,14.418624,4.5363395,0,0,0,0,0,0,0
2438,282.29478,268.3827,243.16911,202.82615,161.65873,121.87854,89.809628,71.948814,54.352201,33.789393,22.182347,14.418584,4.5363269,0,0,0,0,0,0,0
2439,282.294,268.38196,243.16843,202.82559,161.65828,121.8782,89.809378,71.948614,54.35205,33.789299,22.182286,14.418543,4.5363143,0,0,0,0,0,0,0
2440,282.29321,268.38121,243.16775,202.82502,161.65783,121.87786,89.809128,71.948414,54.351899,33.789205,22.182224,14.418503,4.5363017,0,0,0,0,0,0,0
2441,282.29243,268.38046,243.16708,202.82446,161.65738,121.87752,89.808879,71.948214,54.351748,33.789111,22.182162,14.418463,4.5362891,0,0,0,0,0,0,0
2442,282.29164,268.37972,243.1664,202.82389,161.65693,121.87718,89.808629,71.948014,54.351597,33.789017,22.182101,14.418423,4.5362765,0,0,0,0,0,0,0
2443,282.29086,268.37897,243.16573,202.82333,161.65648,121.87684,89.808379,71.947814,54.351446,33.788923,22.182039,14.418383,4.5362639,0,0,0,0,0,0,0
2444,282.29007,268.37822,243.16505,202.82277,161.65603,121.8765,89.808129,71.947614,54.351295,33.788829,22.181977,14.418343,4.5362512,0,0,0,0,0,0,0
2445,282.28929,268.37748,243.16437,202.8222,161.65559,121.87616,89.80788,71.947414,54.351144,33.788735,22.181916,14.418303,4.5362386,0,0,0,0,0,0,0
2446,282.2885,268.37673,243.1637,202.82164,161.65514,121.87582,89.80763,71.947214,54.350992,33.788641,22.181854,14.418263,4.536226,0,0,0,0,0,0,0
2447,282.28772,268.37598,243.16302,202.82107,161.65469,121.87549,89.80738,71.947014,54.350841,33.788547,22.181792,14.418223,4.5362134,0,0,0,0,0,0,0
2448,282.28693,268.37524,243.16235,202.82051,161.65424,121.87515,89.80713,71.946813,54.35069,33.788453,22.181731,14.418183,4.5362008,0,0,0,0,0,0,0
2449,282.28615,268.37449,243.16167,202.81995,161.65379,121.87481,89.806881,71.946613,54.350539,33.788359,22.181669,14.418143,4.5361882,0,0,0,0,0,0,0
2450,282.28536,268.37375,243.16099,202.81938,161.65334,121.87447,89.806631,71.946413,54.350388,33.788266,22.181607,14.418102,4.5361756,0,0,0,0,0,0,0
2451,282.28458,268.373,243.16032,202.81882,161.65289,121.87413,89.806381,71.946213,54.350237,33.788172,22.181546,14.418062,4.5361629,0,0,0,0,0,0,0
2452,282.28379,268.37225,243.15964,202.81825,161.65244,121.87379,89.806132,71.946013,54.350086,33.788078,22.181484,14.418022,4.5361503,0,0,0,0,0,0,0
2453,282.28301,268.37151,243.15896,202.81769,161.65199,121.87345,89.805882,71.945813,54.349934,33.787984,22.181422,14.417982,4.5361377,0,0,0,0,0,0,0
2454,282.28222,268.37076,243.15829,202.81713,161.65154,121.87311,89.805632,71.945613,54.349783,33.78789,22.18136,14.417942,4.5361251,0,0,0,0,0,0,0
2455,282.28144,268.37001,243.15761,202.81656,161.65109,121.87277,89.805382,71.945413,54.349632,33.787796,22.181299,14.417902,4.5361125,0,0,0,0,0,0,0
2456,282.28065,268.36927,243.15694,202.816,161.65064,121.87244,89.805133,71.945213,54.349481,33.787702,22.181237,14.417862,4.5360999,0,0,0,0,0,0,0
2457,282.27987,268.36852,243.15626,202.81543,161.65019,121.8721,89.804883,71.945013,54.34933,33.787608,22.181175,14.417822,4.5360873,0,0,0,0,0,0,0
2458,282.27908,268.36778,243.15558,202.81487,161.64974,121.87176,89.804633,71.944813,54.349179,33.787514,22.181114,14.417782,4.5360747,0,0,0,0,0,0,0
2459,282.2783,268.36703,243.15491,202.81431,161.64929,121.87142,89.804383,71.944613,54.349028,33.78742,22.181052,14.417742,4.536062,0,0,0,0,0,0,0
2460,282.27751,268.36628,243.15423,202.81374,161.64884,121.87108,89.804134,71.944413,54.348876,33.787326,22.18099,14.417702,4.5360494,0,0,0,0,0,0,0
2461,282.27673,268.36554,243.15355,202.81318,161.64839,121.87074,89.803884,71.944213,54.348725,33.787232,22.180929,14.417661,4.5360368,0,0,0,0,0,0,0
2462,282.27594,268.36479,243.15288,202.81261,161.64794,121.8704,89.803634,71.944013,54.348574,33.787138,22.180867,14.417621,4.5360242,0,0,0,0,0,0,0
2463,282.27516,268.36404,243.1522,202.81205,161.64749,121.87006,89.803384,71.943812,54.348423,33.787044,22.180805,14.417581,4.5360116,0,0,0,0,0,0,0
2464,282.27437,268.3633,243.15153,202.81149,161.64704,121.86972,89.803135,71.943612,54.348272,33.78695,22.180744,14.417541,4.535999,0,0,0,0,0,0,0
2465,282.27359,268.36255,243.15085,202.81092,161.64659,121.86939,89.802885,71.943412,54.348121,33.786856,22.180682,14.417501,4.5359864,0,0,0,0,0,0,0
2466,282.2728,268.36181,243.15017,202.81036,161.64615,121.86905,89.802635,71.943212,54.34797,33.786762,22.18062,14.417461,4.5359737,0,0,0,0,0,0,0
2467,282.27202,268.36106,243.1495,202.80979,161.6457,121.86871,89.802386,71.943012,54.347819,33.786668,22.180559,14.417421,4.5359611,0,0,0,0,0,0,0
2468,282.27123,268.36031,243.14882,202.80923,161.64525,121.86837,89.802136,71.942812,54.347667,33.786574,22.180497,14.417381,4.5359485,0,0,0,0,0,0,0
2469,282.27045,268.35957,243.14815,202.80867,161.6448,121.86803,89.801886,71.942612,54.347516,33.78648,22.180435,14.417341,4.5359359,0,0,0,0,0,0,0
2470,282.26966,268.35882,243.14747,202.8081,161.64435,121.86769,89.801636,71.942412,54.347365,33.786386,22.180374,14.417301,4.5359233,0,0,0,0,0,0,0
2471,282.26888,268.35807,243.14679,202.80754,161.6439,121.86735,89.801387,71.942212,54.347214,33.786292,22.180312,14.41726,4.5359107,0,0,0,0,0,0,0
2472,282.26809,268.35733,243.14612,202.80697,161.64345,121.86701,89.801137,71.942012,54.347063,33.786198,22.18025,14.41722,4.5358981,0,0,0,0,0,0,0
2473,282.26731,268.35658,243.14544,202.80641,161.643,121.86667,89.800887,71.941812,54.346912,33.786104,22.180189,14.41718,4.5358854,0,0,0,0,0,0,0
2474,282.26652,268.35584,243.14476,202.80585,161.64255,121.86634,89.800637,71.941612,54.346761,33.786011,22.180127,14.41714,4.5358728,0,0,0,0,0,0,0
2475,282.26574,268.35509,243.14409,202.80528,161.6421,121.866,89.800388,71.941412,54.346609,33.785917,22.180065,14.4171,4.5358602,0,0,0,0,0,0,0
2476,282.26495,268.35434,243.14341,202.80472,161.64165,121.86566,89.800138,71.941212,54.346458,33.785823,22.180003,14.41706,4.5358476,0,0,0,0,0,0,0
2477,282.26417,268.3536,243.14274,202.80415,161.6412,121.86532,89.799888,71.941012,54.346307,33.785729,22.179942,14.41702,4.535835,0,0,0,0,0,0,0
2478,282.26338,268.35285,243.14206,202.80359,161.64075,121.86498,89.799639,71.940811,54.346156,33.785635,22.17988,14.41698,4.5358224,0,0,0,0,0,0,0
2479,282.2626,268.3521,243.14138,202.80303,161.6403,121.86464,89.799389,71.940611,54.346005,33.785541,22.179818,14.41694,4.5358098,0,0,0,0,0,0,0
2480,282.26181,268.35136,243.14071,202.80246,161.63985,121.8643,89.799139,71.940411,54.345854,33.785447,22.179757,14.4169,4.5357971,0,0,0,0,0,0,0
2481,282.26103,268.35061,243.14003,202.8019,161.6394,121.86396,89.798889,71.940211,54.345703,33.785353,22.179695,14.41686,4.5357845,0,0,0,0,0,0,0
2482,282.26024,268.34986,243.13936,202.80133,161.63895,121.86362,89.79864,71.940011,54.345551,33.785259,22.179633,14.416819,4.5357719,0,0,0,0,0,0,0
2483,282.25946,268.34912,243.13868,202.80077,161.6385,121.86329,89.79839,71.939811,54.3454,33.785165,22.179572,14.416779,4.5357593,0,0,0,0,0,0,0
2484,282.25867,268.34837,243.138,202.80021,161.63805,121.86295,89.79814,71.939611,54.345249,33.785071,22.17951,14.416739,4.5357467,0,0,0,0,0,0,0
2485,282.25789,268.34763,243.13733,202.79964,161.6376,121.86261,89.79789,71.939411,54.345098,33.784977,22.179448,14.416699,4.5357341,0,0,0,0,0,0,0
2486,282.2571,268.34688,243.13665,202.79908,161.63715,121.86227,89.797641,71.939211,54.344947,33.784883,22.179387,14.416659,4.5357215,0,0,0,0,0,0,0
2487,282.25632,268.34613,243.13597,202.79851,161.63671,121.86193,89.797391,71.939011,54.344796,33.784789,22.179325,14.416619,4.5357088,0,0,0,0,0,0,0
2488,282.25553,268.34539,243.1353,202.79795,161.63626,121.86159,89.797141,71.938811,54.344645,33.784695,22.179263,14.416579,4.5356962,0,0,0,0,0,0,0
2489,282.25475,268.34464,243.13462,202.79739,161.63581,121.86125,89.796891,71.938611,54.344493,33.784601,22.179202,14.416539,4.5356836,0,0,0,0,0,0,0
2490,282.25396,268.34389,243.13395,202.79682,161.63536,121.86091,89.796642,71.938411,54.344342,33.784507,22.17914,14.416499,4.535671,0,0,0,0,0,0,0
2491,282.25318,268.34315,243.13327,202.79626,161.63491,121.86057,89.796392,71.938211,54.344191,33.784413,22.179078,14.416459,4.5356584,0,0,0,0,0,0,0
2492,282.25239,268.3424,243.13259,202.79569,161.63446,121.86024,89.796142,71.93801,54.34404,33.784319,22.179017,14.416419,4.5356458,0,0,0,0,0,0,0
2493,282.25161,268.34166,243.13192,202.79513,161.63401,121.8599,89.795893,71.93781,54.343889,33.784225,22.178955,14.416378,4.5356332,0,0,0,0,0,0,0
2494,282.25082,268.34091,243.13124,202.79457,161.63356,121.85956,89.795643,71.93761,54.343738,33.784131,22.178893,14.416338,4.5356205,0,0,0,0,0,0,0
2495,282.25004,268.34016,243.13056,202.794,161.63311,121.85922,89.795393,71.93741,54.343587,33.784037,22.178832,14.416298,4.5356079,0,0,0,0,0,0,0
2496,282.24925,268.33942,243.12989,202.79344,161.63266,121.85888,89.795143,71.93721,54.343436,33.783943,22.17877,14.416258,4.5355953,0,0,0,0,0,0,0
2497,282.24847,268.33867,243.12921,202.79287,161.63221,121.85854,89.794894,71.93701,54.343284,33.78385,22.178708,14.416218,4.5355827,0,0,0,0,0,0,0
2498,282.24768,268.33792,243.12854,202.79231,161.63176,121.8582,89.794644,71.93681,54.343133,33.783756,22.178646,14.416178,4.5355701,0,0,0,0,0,0,0
2499,282.2469,268.33718,243.12786,202.79175,161.63131,121.85786,89.794394,71.93661,54.342982,33.783662,22.178585,14.416138,4.5355575,0,0,0,0,0,0,0
2500,282.24611,268.33643,243.12718,202.79118,161.63086,121.85752,89.794144,71.93641,54.342831,33.783568,22.178523,14.416098,4.5355449,0,0,0,0,0,0,0
2501,282.23999,268.33061,243.12191,202.78678,161.62735,121.85488,89.792196,71.934849,54.341652,33.782835,22.178042,14.415785,4.5354465,0,0,0,0,0,0,0
2502,282.23387,268.32479,243.11664,202.78238,161.62385,121.85224,89.790248,71.933289,54.340473,33.782102,22.177561,14.415472,4.5353481,0,0,0,0,0,0,0
2503,282.22774,268.31897,243.11136,202.77798,161.62034,121.84959,89.7883,71.931728,54.339294,33.781369,22.17708,14.41516,4.5352497,0,0,0,0,0,0,0
2504,282.22162,268.31315,243.10609,202.77359,161.61684,121.84695,89.786352,71.930167,54.338115,33.780636,22.176599,14.414847,4.5351513,0,0,0,0,0,0,0
2505,282.2155,268.30732,243.10081,202.76919,161.61333,121.84431,89.784404,71.928607,54.336936,33.779903,22.176117,14.414534,4.5350529,0,0,0,0,0,0,0
2506,282.20937,268.3015,243.09554,202.76479,161.60982,121.84166,89.782456,71.927046,54.335757,33.77917,22.175636,14.414221,4.5349545,0,0,0,0,0,0,0
2507,282.20325,268.29568,243.09026,202.76039,161.60632,121.83902,89.780508,71.925486,54.334578,33.778437,22.175155,14.413909,4.5348561,0,0,0,0,0,0,0
2508,282.19713,268.28986,243.08499,202.75599,161.60281,121.83637,89.77856,71.923925,54.333399,33.777704,22.174674,14.413596,4.5347577,0,0,0,0,0,0,0
2509,282.191,268.28404,243.07971,202.75159,161.5993,121.83373,89.776612,71.922364,54.332221,33.776971,22.174193,14.413283,4.5346593,0,0,0,0,0,0,0
2510,282.18488,268.27822,243.07444,202.74719,161.5958,121.83109,89.774664,71.920804,54.331042,33.776238,22.173712,14.41297,4.5345609,0,0,0,0,0,0,0
2511,282.17876,268.2724,243.06916,202.74279,161.59229,121.82844,89.772716,71.919243,54.329863,33.775506,22.17323,14.412658,4.5344625,0,0,0,0,0,0,0
2512,282.17263,268.26657,243.06389,202.73839,161.58878,121.8258,89.770768,71.917682,54.328684,33.774773,22.172749,14.412345,4.5343641,0,0,0,0,0,0,0
2513,282.16651,268.26075,243.05862,202.73399,161.58528,121.82316,89.76882,71.916122,54.327505,33.77404,22.172268,14.412032,4.5342657,0,0,0,0,0,0,0
2514,282.16039,268.25493,243.05334,202.72959,161.58177,121.82051,89.766872,71.914561,54.326326,33.773307,22.171787,14.411719,4.5341673,0,0,0,0,0,0,0
2515,282.15427,268.24911,243.04807,202.72519,161.57826,121.81787,89.764924,71.913001,54.325147,33.772574,22.171306,14.411407,4.5340689,0,0,0,0,0,0,0
2516,282.14814,268.24329,243.04279,202.72079,161.57476,121.81523,89.762976,71.91144,54.323968,33.771841,22.170825,14.411094,4.5339705,0,0,0,0,0,0,0
2517,282.14202,268.23747,243.03752,202.71639,161.57125,121.81258,89.761028,71.909879,54.322789,33.771108,22.170344,14.410781,4.5338721,0,0,0,0,0,0,0
2518,282.1359,268.23165,243.03224,202.71199,161.56774,121.80994,89.75908,71.908319,54.32161,33.770375,22.169862,14.410468,4.5337737,0,0,0,0,0,0,0
2519,282.12977,268.22582,243.02697,202.70759,161.56424,121.80729,89.757132,71.906758,54.320431,33.769642,22.169381,14.410156,4.5336753,0,0,0,0,0,0,0
2520,282.12365,268.22,243.02169,202.70319,161.56073,121.80465,89.755184,71.905197,54.319252,33.768909,22.1689,14.409843,4.5335769,0,0,0,0,0,0,0
2521,282.11753,268.21418,243.01642,202.69879,161.55722,121.80201,89.753236,71.903637,54.318073,33.768176,22.168419,14.40953,4.5334785,0,0,0,0,0,0,0
2522,282.1114,268.20836,243.01114,202.6944,161.55372,121.79936,89.751288,71.902076,54.316894,33.767443,22.167938,14.409217,4.5333801,0,0,0,0,0,0,0
2523,282.10528,268.20254,243.00587,202.69,161.55021,121.79672,89.74934,71.900516,54.315715,33.766711,22.167457,14.408905,4.5332817,0,0,0,0,0,0,0
2524,282.09916,268.19672,243.0006,202.6856,161.54671,121.79408,89.747391,71.898955,54.314536,33.765978,22.166975,14.408592,4.5331833,0,0,0,0,0,0,0
2525,282.09303,268.1909,242.99532,202.6812,161.5432,121.79143,89.745443,71.897394,54.313358,33.765245,22.166494,14.408279,4.533085,0,0,0,0,0,0,0
2526,282.08691,268.18507,242.99005,202.6768,161.53969,121.78879,89.743495,71.895834,54.312179,33.764512,22.166013,14.407966,4.5329866,0,0,0,0,0,0,0
2527,282.08079,268.17925,242.98477,202.6724,161.53619,121.78615,89.741547,71.894273,54.311,33.763779,22.165532,14.407654,4.5328882,0,0,0,0,0,0,0
2528,282.07466,268.17343,242.9795,202.668,161.53268,121.7835,89.739599,71.892713,54.309821,33.763046,22.165051,14.407341,4.5327898,0,0,0,0,0,0,0
2529,282.06854,268.16761,242.97422,202.6636,161.52917,121.78086,89.737651,71.891152,54.308642,33.762313,22.16457,14.407028,4.5326914,0,0,0,0,0,0,0
2530,282.06242,268.16179,242.96895,202.6592,161.52567,121.77821,89.735703,71.889591,54.307463,33.76158,22.164089,14.406715,4.532593,0,0,0,0,0,0,0
2531,282.05629,268.15597,242.96367,202.6548,161.52216,121.77557,89.733755,71.888031,54.306284,33.760847,22.163607,14.406403,4.5324946,0,0,0,0,0,0,0
2532,282.05017,268.15015,242.9584,202.6504,161.51865,121.77293,89.731807,71.88647,54.305105,33.760114,22.163126,14.40609,4.5323962,0,0,0,0,0,0,0
2533,282.04405,268.14432,242.95312,202.646,161.51515,121.77028,89.729859,71.884909,54.303926,33.759381,22.162645,14.405777,4.5322978,0,0,0,0,0,0,0
2534,282.03792,268.1385,242.94785,202.6416,161.51164,121.76764,89.727911,71.883349,54.302747,33.758648,22.162164,14.405464,4.5321994,0,0,0,0,0,0,0
