Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
3687,167.07799,0,0,0,0,0,0,0,0,6.584785,2.8364864,0,0,0,0,0,8.0276112,79.730167,79.178076,0,0,0,0,0,0.17574742,3.9899612,0,0,0,0,0,0,0,0,0
3688,167.04754,0,0,0,0,0,0,0,0,6.583585,2.8359694,0,0,0,0,0,8.0261483,79.715637,79.163646,0,0,0,0,0,0.17571539,3.989234,0,0,0,0,0,0,0,0,0
3689,167.01709,0,0,0,0,0,0,0,0,6.582385,2.8354525,0,0,0,0,0,8.0246854,79.701107,79.149217,0,0,0,0,0,0.17568337,3.9885069,0,0,0,0,0,0,0,0,0
3690,166.98665,0,0,0,0,0,0,0,0,6.5811851,2.8349356,0,0,0,0,0,8.0232224,79.686577,79.134788,0,0,0,0,0,0.17565134,3.9877798,0,0,0,0,0,0,0,0,0
3691,166.9562,0,0,0,0,0,0,0,0,6.5799851,2.8344187,0,0,0,0,0,8.0217595,79.672048,79.120359,0,0,0,0,0,0.17561931,3.9870527,0,0,0,0,0,0,0,0,0
3692,166.92575,0,0,0,0,0,0,0,0,6.5787851,2.8339018,0,0,0,0,0,8.0202966,79.657518,79.10593,0,0,0,0,0,0.17558728,3.9863256,0,0,0,0,0,0,0,0,0
3693,166.8953,0,0,0,0,0,0,0,0,6.5775851,2.8333849,0,0,0,0,0,8.0188337,79.642988,79.091501,0,0,0,0,0,0.17555525,3.9855985,0,0,0,0,0,0,0,0,0
3694,166.86486,0,0,0,0,0,0,0,0,6.5763851,2.832868,0,0,0,0,0,8.0173707,79.628458,79.077072,0,0,0,0,0,0.17552323,3.9848713,0,0,0,0,0,0,0,0,0
3695,166.83441,0,0,0,0,0,0,0,0,6.5751851,2.8323511,0,0,0,0,0,8.0159078,79.613929,79.062642,0,0,0,0,0,0.1754912,3.9841442,0,0,0,0,0,0,0,0,0
3696,166.80396,0,0,0,0,0,0,0,0,6.5739851,2.8318341,0,0,0,0,0,8.0144449,79.599399,79.048213,0,0,0,0,0,0.17545917,3.9834171,0,0,0,0,0,0,0,0,0
3697,166.77351,0,0,0,0,0,0,0,0,6.5727851,2.8313172,0,0,0,0,0,8.0129819,79.584869,79.033784,0,0,0,0,0,0.17542714,3.98269,0,0,0,0,0,0,0,0,0
3698,166.74307,0,0,0,0,0,0,0,0,6.5715851,2.8308003,0,0,0,0,0,8.011519,79.570339,79.019355,0,0,0,0,0,0.17539512,3.9819629,0,0,0,0,0,0,0,0,0
3699,166.71262,0,0,0,0,0,0,0,0,6.5703851,2.8302834,0,0,0,0,0,8.0100561,79.55581,79.004926,0,0,0,0,0,0.17536309,3.9812357,0,0,0,0,0,0,0,0,0
3700,166.68217,0,0,0,0,0,0,0,0,6.5691852,2.8297665,0,0,0,0,0,8.0085932,79.54128,78.990497,0,0,0,0,0,0.17533106,3.9805086,0,0,0,0,0,0,0,0,0
3701,166.65172,0,0,0,0,0,0,0,0,6.5679852,2.8292496,0,0,0,0,0,8.0071302,79.52675,78.976067,0,0,0,0,0,0.17529903,3.9797815,0,0,0,0,0,0,0,0,0
3702,166.62127,0,0,0,0,0,0,0,0,6.5667852,2.8287327,0,0,0,0,0,8.0056673,79.51222,78.961638,0,0,0,0,0,0.17526701,3.9790544,0,0,0,0,0,0,0,0,0
3703,166.59083,0,0,0,0,0,0,0,0,6.5655852,2.8282158,0,0,0,0,0,8.0042044,79.49769,78.947209,0,0,0,0,0,0.17523498,3.9783273,0,0,0,0,0,0,0,0,0
3704,166.56038,0,0,0,0,0,0,0,0,6.5643852,2.8276988,0,0,0,0,0,8.0027415,79.483161,78.93278,0,0,0,0,0,0.17520295,3.9776002,0,0,0,0,0,0,0,0,0
3705,166.52993,0,0,0,0,0,0,0,0,6.5631852,2.8271819,0,0,0,0,0,8.0012785,79.468631,78.918351,0,0,0,0,0,0.17517092,3.976873,0,0,0,0,0,0,0,0,0
3706,166.49948,0,0,0,0,0,0,0,0,6.5619852,2.826665,0,0,0,0,0,7.9998156,79.454101,78.903922,0,0,0,0,0,0.1751389,3.9761459,0,0,0,0,0,0,0,0,0
3707,166.46904,0,0,0,0,0,0,0,0,6.5607852,2.8261481,0,0,0,0,0,7.9983527,79.439571,78.889492,0,0,0,0,0,0.17510687,3.9754188,0,0,0,0,0,0,0,0,0
3708,166.43859,0,0,0,0,0,0,0,0,6.5595852,2.8256312,0,0,0,0,0,7.9968898,79.425042,78.875063,0,0,0,0,0,0.17507484,3.9746917,0,0,0,0,0,0,0,0,0
3709,166.40814,0,0,0,0,0,0,0,0,6.5583852,2.8251143,0,0,0,0,0,7.9954268,79.410512,78.860634,0,0,0,0,0,0.17504281,3.9739646,0,0,0,0,0,0,0,0,0
3710,166.37769,0,0,0,0,0,0,0,0,6.5571853,2.8245974,0,0,0,0,0,7.9939639,79.395982,78.846205,0,0,0,0,0,0.17501078,3.9732375,0,0,0,0,0,0,0,0,0
3711,166.34724,0,0,0,0,0,0,0,0,6.5559853,2.8240805,0,0,0,0,0,7.992501,79.381452,78.831776,0,0,0,0,0,0.17497876,3.9725103,0,0,0,0,0,0,0,0,0
3712,166.3168,0,0,0,0,0,0,0,0,6.5547853,2.8235635,0,0,0,0,0,7.9910381,79.366923,78.817347,0,0,0,0,0,0.17494673,3.9717832,0,0,0,0,0,0,0,0,0
3713,166.28635,0,0,0,0,0,0,0,0,6.5535853,2.8230466,0,0,0,0,0,7.9895751,79.352393,78.802918,0,0,0,0,0,0.1749147,3.9710561,0,0,0,0,0,0,0,0,0
3714,166.2559,0,0,0,0,0,0,0,0,6.5523853,2.8225297,0,0,0,0,0,7.9881122,79.337863,78.788488,0,0,0,0,0,0.17488267,3.970329,0,0,0,0,0,0,0,0,0
3715,166.22545,0,0,0,0,0,0,0,0,6.5511853,2.8220128,0,0,0,0,0,7.9866493,79.323333,78.774059,0,0,0,0,0,0.17485065,3.9696019,0,0,0,0,0,0,0,0,0
3716,166.19501,0,0,0,0,0,0,0,0,6.5499853,2.8214959,0,0,0,0,0,7.9851864,79.308803,78.75963,0,0,0,0,0,0.17481862,3.9688747,0,0,0,0,0,0,0,0,0
3717,166.16456,0,0,0,0,0,0,0,0,6.5487853,2.820979,0,0,0,0,0,7.9837234,79.294274,78.745201,0,0,0,0,0,0.17478659,3.9681476,0,0,0,0,0,0,0,0,0
3718,166.13411,0,0,0,0,0,0,0,0,6.5475853,2.8204621,0,0,0,0,0,7.9822605,79.279744,78.730772,0,0,0,0,0,0.17475456,3.9674205,0,0,0,0,0,0,0,0,0
3719,166.10366,0,0,0,0,0,0,0,0,6.5463853,2.8199452,0,0,0,0,0,7.9807976,79.265214,78.716343,0,0,0,0,0,0.17472254,3.9666934,0,0,0,0,0,0,0,0,0
3720,166.07321,0,0,0,0,0,0,0,0,6.5451854,2.8194282,0,0,0,0,0,7.9793346,79.250684,78.701913,0,0,0,0,0,0.17469051,3.9659663,0,0,0,0,0,0,0,0,0
3721,166.04277,0,0,0,0,0,0,0,0,6.5439854,2.8189113,0,0,0,0,0,7.9778717,79.236155,78.687484,0,0,0,0,0,0.17465848,3.9652392,0,0,0,0,0,0,0,0,0
3722,166.01232,0,0,0,0,0,0,0,0,6.5427854,2.8183944,0,0,0,0,0,7.9764088,79.221625,78.673055,0,0,0,0,0,0.17462645,3.964512,0,0,0,0,0,0,0,0,0
3723,165.98187,0,0,0,0,0,0,0,0,6.5415854,2.8178775,0,0,0,0,0,7.9749459,79.207095,78.658626,0,0,0,0,0,0.17459443,3.9637849,0,0,0,0,0,0,0,0,0
3724,165.95142,0,0,0,0,0,0,0,0,6.5403854,2.8173606,0,0,0,0,0,7.9734829,79.192565,78.644197,0,0,0,0,0,0.1745624,3.9630578,0,0,0,0,0,0,0,0,0
3725,165.92098,0,0,0,0,0,0,0,0,6.5391854,2.8168437,0,0,0,0,0,7.97202,79.178036,78.629768,0,0,0,0,0,0.17453037,3.9623307,0,0,0,0,0,0,0,0,0
3726,165.89053,0,0,0,0,0,0,0,0,6.5379854,2.8163268,0,0,0,0,0,7.9705571,79.163506,78.615338,0,0,0,0,0,0.17449834,3.9616036,0,0,0,0,0,0,0,0,0
3727,165.86008,0,0,0,0,0,0,0,0,6.5367854,2.8158099,0,0,0,0,0,7.9690942,79.148976,78.600909,0,0,0,0,0,0.17446631,3.9608764,0,0,0,0,0,0,0,0,0
3728,165.82963,0,0,0,0,0,0,0,0,6.5355854,2.815293,0,0,0,0,0,7.9676312,79.134446,78.58648,0,0,0,0,0,0.17443429,3.9601493,0,0,0,0,0,0,0,0,0
3729,165.79918,0,0,0,0,0,0,0,0,6.5343854,2.814776,0,0,0,0,0,7.9661683,79.119916,78.572051,0,0,0,0,0,0.17440226,3.9594222,0,0,0,0,0,0,0,0,0
3730,165.76874,0,0,0,0,0,0,0,0,6.5331855,2.8142591,0,0,0,0,0,7.9647054,79.105387,78.557622,0,0,0,0,0,0.17437023,3.9586951,0,0,0,0,0,0,0,0,0
3731,165.73829,0,0,0,0,0,0,0,0,6.5319855,2.8137422,0,0,0,0,0,7.9632425,79.090857,78.543193,0,0,0,0,0,0.1743382,3.957968,0,0,0,0,0,0,0,0,0
3732,165.70784,0,0,0,0,0,0,0,0,6.5307855,2.8132253,0,0,0,0,0,7.9617795,79.076327,78.528764,0,0,0,0,0,0.17430618,3.9572409,0,0,0,0,0,0,0,0,0
3733,165.67739,0,0,0,0,0,0,0,0,6.5295855,2.8127084,0,0,0,0,0,7.9603166,79.061797,78.514334,0,0,0,0,0,0.17427415,3.9565137,0,0,0,0,0,0,0,0,0
3734,165.64695,0,0,0,0,0,0,0,0,6.5283855,2.8121915,0,0,0,0,0,7.9588537,79.047268,78.499905,0,0,0,0,0,0.17424212,3.9557866,0,0,0,0,0,0,0,0,0
3735,165.6165,0,0,0,0,0,0,0,0,6.5271855,2.8116746,0,0,0,0,0,7.9573908,79.032738,78.485476,0,0,0,0,0,0.17421009,3.9550595,0,0,0,0,0,0,0,0,0
3736,165.58605,0,0,0,0,0,0,0,0,6.5259855,2.8111577,0,0,0,0,0,7.9559278,79.018208,78.471047,0,0,0,0,0,0.17417807,3.9543324,0,0,0,0,0,0,0,0,0
3737,165.5556,0,0,0,0,0,0,0,0,6.5247855,2.8106407,0,0,0,0,0,7.9544649,79.003678,78.456618,0,0,0,0,0,0.17414604,3.9536053,0,0,0,0,0,0,0,0,0
3738,165.52515,0,0,0,0,0,0,0,0,6.5235855,2.8101238,0,0,0,0,0,7.953002,78.989149,78.442189,0,0,0,0,0,0.17411401,3.9528782,0,0,0,0,0,0,0,0,0
3739,165.49471,0,0,0,0,0,0,0,0,6.5223855,2.8096069,0,0,0,0,0,7.9515391,78.974619,78.427759,0,0,0,0,0,0.17408198,3.952151,0,0,0,0,0,0,0,0,0
3740,165.46426,0,0,0,0,0,0,0,0,6.5211856,2.80909,0,0,0,0,0,7.9500761,78.960089,78.41333,0,0,0,0,0,0.17404996,3.9514239,0,0,0,0,0,0,0,0,0
3741,165.43381,0,0,0,0,0,0,0,0,6.5199856,2.8085731,0,0,0,0,0,7.9486132,78.945559,78.398901,0,0,0,0,0,0.17401793,3.9506968,0,0,0,0,0,0,0,0,0
3742,165.40336,0,0,0,0,0,0,0,0,6.5187856,2.8080562,0,0,0,0,0,7.9471503,78.931029,78.384472,0,0,0,0,0,0.1739859,3.9499697,0,0,0,0,0,0,0,0,0
3743,165.37292,0,0,0,0,0,0,0,0,6.5175856,2.8075393,0,0,0,0,0,7.9456873,78.9165,78.370043,0,0,0,0,0,0.17395387,3.9492426,0,0,0,0,0,0,0,0,0
3744,165.34247,0,0,0,0,0,0,0,0,6.5163856,2.8070224,0,0,0,0,0,7.9442244,78.90197,78.355614,0,0,0,0,0,0.17392184,3.9485154,0,0,0,0,0,0,0,0,0
3745,165.31202,0,0,0,0,0,0,0,0,6.5151856,2.8065054,0,0,0,0,0,7.9427615,78.88744,78.341184,0,0,0,0,0,0.17388982,3.9477883,0,0,0,0,0,0,0,0,0
3746,165.28157,0,0,0,0,0,0,0,0,6.5139856,2.8059885,0,0,0,0,0,7.9412986,78.87291,78.326755,0,0,0,0,0,0.17385779,3.9470612,0,0,0,0,0,0,0,0,0
3747,165.25112,0,0,0,0,0,0,0,0,6.5127856,2.8054716,0,0,0,0,0,7.9398356,78.858381,78.312326,0,0,0,0,0,0.17382576,3.9463341,0,0,0,0,0,0,0,0,0
3748,165.22068,0,0,0,0,0,0,0,0,6.5115856,2.8049547,0,0,0,0,0,7.9383727,78.843851,78.297897,0,0,0,0,0,0.17379373,3.945607,0,0,0,0,0,0,0,0,0
3749,165.19023,0,0,0,0,0,0,0,0,6.5103856,2.8044378,0,0,0,0,0,7.9369098,78.829321,78.283468,0,0,0,0,0,0.17376171,3.9448799,0,0,0,0,0,0,0,0,0
3750,165.15978,0,0,0,0,0,0,0,0,6.5091857,2.8039209,0,0,0,0,0,7.9354469,78.814791,78.269039,0,0,0,0,0,0.17372968,3.9441527,0,0,0,0,0,0,0,0,0
3751,165.12933,0,0,0,0,0,0,0,0,6.5079857,2.803404,0,0,0,0,0,7.9339839,78.800261,78.254609,0,0,0,0,0,0.17369765,3.9434256,0,0,0,0,0,0,0,0,0
3752,165.09889,0,0,0,0,0,0,0,0,6.5067857,2.8028871,0,0,0,0,0,7.932521,78.785732,78.24018,0,0,0,0,0,0.17366562,3.9426985,0,0,0,0,0,0,0,0,0
3753,165.06844,0,0,0,0,0,0,0,0,6.5055857,2.8023701,0,0,0,0,0,7.9310581,78.771202,78.225751,0,0,0,0,0,0.1736336,3.9419714,0,0,0,0,0,0,0,0,0
3754,165.03799,0,0,0,0,0,0,0,0,6.5043857,2.8018532,0,0,0,0,0,7.9295952,78.756672,78.211322,0,0,0,0,0,0.17360157,3.9412443,0,0,0,0,0,0,0,0,0
3755,165.00754,0,0,0,0,0,0,0,0,6.5031857,2.8013363,0,0,0,0,0,7.9281322,78.742142,78.196893,0,0,0,0,0,0.17356954,3.9405172,0,0,0,0,0,0,0,0,0
3756,164.9771,0,0,0,0,0,0,0,0,6.5019857,2.8008194,0,0,0,0,0,7.9266693,78.727613,78.182464,0,0,0,0,0,0.17353751,3.93979,0,0,0,0,0,0,0,0,0
3757,164.94665,0,0,0,0,0,0,0,0,6.5007857,2.8003025,0,0,0,0,0,7.9252064,78.713083,78.168035,0,0,0,0,0,0.17350549,3.9390629,0,0,0,0,0,0,0,0,0
3758,164.9162,0,0,0,0,0,0,0,0,6.4995857,2.7997856,0,0,0,0,0,7.9237435,78.698553,78.153605,0,0,0,0,0,0.17347346,3.9383358,0,0,0,0,0,0,0,0,0
3759,164.88575,0,0,0,0,0,0,0,0,6.4983857,2.7992687,0,0,0,0,0,7.9222805,78.684023,78.139176,0,0,0,0,0,0.17344143,3.9376087,0,0,0,0,0,0,0,0,0
3760,164.8553,0,0,0,0,0,0,0,0,6.4971858,2.7987518,0,0,0,0,0,7.9208176,78.669494,78.124747,0,0,0,0,0,0.1734094,3.9368816,0,0,0,0,0,0,0,0,0
3761,164.82486,0,0,0,0,0,0,0,0,6.4959858,2.7982348,0,0,0,0,0,7.9193547,78.654964,78.110318,0,0,0,0,0,0.17337737,3.9361544,0,0,0,0,0,0,0,0,0
3762,164.79441,0,0,0,0,0,0,0,0,6.4947858,2.7977179,0,0,0,0,0,7.9178918,78.640434,78.095889,0,0,0,0,0,0.17334535,3.9354273,0,0,0,0,0,0,0,0,0
3763,164.76396,0,0,0,0,0,0,0,0,6.4935858,2.797201,0,0,0,0,0,7.9164288,78.625904,78.08146,0,0,0,0,0,0.17331332,3.9347002,0,0,0,0,0,0,0,0,0
3764,164.73351,0,0,0,0,0,0,0,0,6.4923858,2.7966841,0,0,0,0,0,7.9149659,78.611374,78.06703,0,0,0,0,0,0.17328129,3.9339731,0,0,0,0,0,0,0,0,0
3765,164.70307,0,0,0,0,0,0,0,0,6.4911858,2.7961672,0,0,0,0,0,7.913503,78.596845,78.052601,0,0,0,0,0,0.17324926,3.933246,0,0,0,0,0,0,0,0,0
3766,164.64294,0,0,0,0,0,0,0,0,6.488816,2.7951464,0,0,0,0,0,7.9106139,78.568151,78.024106,0,0,0,0,0,0.17318601,3.93181,0,0,0,0,0,0,0,0,0
3767,164.5828,0,0,0,0,0,0,0,0,6.4864461,2.7941255,0,0,0,0,0,7.9077247,78.539455,77.995609,0,0,0,0,0,0.17312276,3.930374,0,0,0,0,0,0,0,0,0
3768,164.52267,0,0,0,0,0,0,0,0,6.4840761,2.7931046,0,0,0,0,0,7.9048355,78.510759,77.967112,0,0,0,0,0,0.17305951,3.928938,0,0,0,0,0,0,0,0,0
3769,164.46254,0,0,0,0,0,0,0,0,6.4817062,2.7920837,0,0,0,0,0,7.9019463,78.482063,77.938615,0,0,0,0,0,0.17299625,3.9275019,0,0,0,0,0,0,0,0,0
3770,164.4024,0,0,0,0,0,0,0,0,6.4793363,2.7910629,0,0,0,0,0,7.899057,78.453368,77.910118,0,0,0,0,0,0.172933,3.9260659,0,0,0,0,0,0,0,0,0
3771,164.34227,0,0,0,0,0,0,0,0,6.4769663,2.790042,0,0,0,0,0,7.8961678,78.424672,77.881621,0,0,0,0,0,0.17286975,3.9246299,0,0,0,0,0,0,0,0,0
3772,164.28214,0,0,0,0,0,0,0,0,6.4745964,2.7890211,0,0,0,0,0,7.8932786,78.395976,77.853124,0,0,0,0,0,0.17280649,3.9231939,0,0,0,0,0,0,0,0,0
3773,164.222,0,0,0,0,0,0,0,0,6.4722265,2.7880002,0,0,0,0,0,7.8903894,78.367281,77.824627,0,0,0,0,0,0.17274324,3.9217578,0,0,0,0,0,0,0,0,0
3774,164.16187,0,0,0,0,0,0,0,0,6.4698566,2.7869793,0,0,0,0,0,7.8875002,78.338585,77.79613,0,0,0,0,0,0.17267999,3.9203218,0,0,0,0,0,0,0,0,0
3775,164.10174,0,0,0,0,0,0,0,0,6.4674866,2.7859585,0,0,0,0,0,7.8846109,78.309889,77.767633,0,0,0,0,0,0.17261674,3.9188858,0,0,0,0,0,0,0,0,0
3776,164.0416,0,0,0,0,0,0,0,0,6.4651167,2.7849376,0,0,0,0,0,7.8817217,78.281194,77.739136,0,0,0,0,0,0.17255348,3.9174498,0,0,0,0,0,0,0,0,0
3777,163.98147,0,0,0,0,0,0,0,0,6.4627468,2.7839167,0,0,0,0,0,7.8788325,78.252498,77.710639,0,0,0,0,0,0.17249023,3.9160137,0,0,0,0,0,0,0,0,0
3778,163.92134,0,0,0,0,0,0,0,0,6.4603768,2.7828958,0,0,0,0,0,7.8759433,78.223802,77.682142,0,0,0,0,0,0.17242698,3.9145777,0,0,0,0,0,0,0,0,0
3779,163.86121,0,0,0,0,0,0,0,0,6.4580069,2.7818749,0,0,0,0,0,7.8730541,78.195107,77.653645,0,0,0,0,0,0.17236372,3.9131417,0,0,0,0,0,0,0,0,0
3780,163.80107,0,0,0,0,0,0,0,0,6.455637,2.7808541,0,0,0,0,0,7.8701649,78.166411,77.625148,0,0,0,0,0,0.17230047,3.9117056,0,0,0,0,0,0,0,0,0
3781,163.74094,0,0,0,0,0,0,0,0,6.453267,2.7798332,0,0,0,0,0,7.8672756,78.137715,77.596651,0,0,0,0,0,0.17223722,3.9102696,0,0,0,0,0,0,0,0,0
3782,163.68081,0,0,0,0,0,0,0,0,6.4508971,2.7788123,0,0,0,0,0,7.8643864,78.10902,77.568154,0,0,0,0,0,0.17217396,3.9088336,0,0,0,0,0,0,0,0,0
3783,163.62067,0,0,0,0,0,0,0,0,6.4485272,2.7777914,0,0,0,0,0,7.8614972,78.080324,77.539657,0,0,0,0,0,0.17211071,3.9073976,0,0,0,0,0,0,0,0,0
3784,163.56054,0,0,0,0,0,0,0,0,6.4461573,2.7767705,0,0,0,0,0,7.858608,78.051628,77.51116,0,0,0,0,0,0.17204746,3.9059615,0,0,0,0,0,0,0,0,0
3785,163.50041,0,0,0,0,0,0,0,0,6.4437873,2.7757497,0,0,0,0,0,7.8557188,78.022933,77.482663,0,0,0,0,0,0.1719842,3.9045255,0,0,0,0,0,0,0,0,0
3786,163.44027,0,0,0,0,0,0,0,0,6.4414174,2.7747288,0,0,0,0,0,7.8528296,77.994237,77.454166,0,0,0,0,0,0.17192095,3.9030895,0,0,0,0,0,0,0,0,0
3787,163.38014,0,0,0,0,0,0,0,0,6.4390475,2.7737079,0,0,0,0,0,7.8499403,77.965541,77.425669,0,0,0,0,0,0.1718577,3.9016535,0,0,0,0,0,0,0,0,0
3788,163.32001,0,0,0,0,0,0,0,0,6.4366775,2.772687,0,0,0,0,0,7.8470511,77.936845,77.397172,0,0,0,0,0,0.17179444,3.9002174,0,0,0,0,0,0,0,0,0
3789,163.25988,0,0,0,0,0,0,0,0,6.4343076,2.7716661,0,0,0,0,0,7.8441619,77.90815,77.368675,0,0,0,0,0,0.17173119,3.8987814,0,0,0,0,0,0,0,0,0
3790,163.19974,0,0,0,0,0,0,0,0,6.4319377,2.7706453,0,0,0,0,0,7.8412727,77.879454,77.340178,0,0,0,0,0,0.17166794,3.8973454,0,0,0,0,0,0,0,0,0
3791,163.13961,0,0,0,0,0,0,0,0,6.4295677,2.7696244,0,0,0,0,0,7.8383835,77.850758,77.311681,0,0,0,0,0,0.17160468,3.8959094,0,0,0,0,0,0,0,0,0
3792,163.07948,0,0,0,0,0,0,0,0,6.4271978,2.7686035,0,0,0,0,0,7.8354942,77.822063,77.283184,0,0,0,0,0,0.17154143,3.8944733,0,0,0,0,0,0,0,0,0
3793,163.01934,0,0,0,0,0,0,0,0,6.4248279,2.7675826,0,0,0,0,0,7.832605,77.793367,77.254687,0,0,0,0,0,0.17147818,3.8930373,0,0,0,0,0,0,0,0,0
3794,162.95921,0,0,0,0,0,0,0,0,6.422458,2.7665617,0,0,0,0,0,7.8297158,77.764671,77.22619,0,0,0,0,0,0.17141492,3.8916013,0,0,0,0,0,0,0,0,0
3795,162.89908,0,0,0,0,0,0,0,0,6.420088,2.7655409,0,0,0,0,0,7.8268266,77.735976,77.197693,0,0,0,0,0,0.17135167,3.8901652,0,0,0,0,0,0,0,0,0
3796,162.83894,0,0,0,0,0,0,0,0,6.4177181,2.76452,0,0,0,0,0,7.8239374,77.70728,77.169196,0,0,0,0,0,0.17128842,3.8887292,0,0,0,0,0,0,0,0,0
3797,162.77881,0,0,0,0,0,0,0,0,6.4153482,2.7634991,0,0,0,0,0,7.8210482,77.678584,77.140699,0,0,0,0,0,0.17122516,3.8872932,0,0,0,0,0,0,0,0,0
3798,162.71868,0,0,0,0,0,0,0,0,6.4129782,2.7624782,0,0,0,0,0,7.8181589,77.649889,77.112202,0,0,0,0,0,0.17116191,3.8858572,0,0,0,0,0,0,0,0,0
3799,162.65855,0,0,0,0,0,0,0,0,6.4106083,2.7614573,0,0,0,0,0,7.8152697,77.621193,77.083705,0,0,0,0,0,0.17109866,3.8844211,0,0,0,0,0,0,0,0,0
3800,162.59841,0,0,0,0,0,0,0,0,6.4082384,2.7604365,0,0,0,0,0,7.8123805,77.592497,77.055208,0,0,0,0,0,0.1710354,3.8829851,0,0,0,0,0,0,0,0,0
3801,162.53828,0,0,0,0,0,0,0,0,6.4058684,2.7594156,0,0,0,0,0,7.8094913,77.563802,77.026711,0,0,0,0,0,0.17097215,3.8815491,0,0,0,0,0,0,0,0,0
3802,162.47815,0,0,0,0,0,0,0,0,6.4034985,2.7583947,0,0,0,0,0,7.8066021,77.535106,76.998214,0,0,0,0,0,0.1709089,3.8801131,0,0,0,0,0,0,0,0,0
3803,162.41801,0,0,0,0,0,0,0,0,6.4011286,2.7573738,0,0,0,0,0,7.8037129,77.50641,76.969717,0,0,0,0,0,0.17084564,3.878677,0,0,0,0,0,0,0,0,0
3804,162.35788,0,0,0,0,0,0,0,0,6.3987587,2.7563529,0,0,0,0,0,7.8008236,77.477714,76.94122,0,0,0,0,0,0.17078239,3.877241,0,0,0,0,0,0,0,0,0
3805,162.29775,0,0,0,0,0,0,0,0,6.3963887,2.7553321,0,0,0,0,0,7.7979344,77.449019,76.912723,0,0,0,0,0,0.17071914,3.875805,0,0,0,0,0,0,0,0,0
3806,162.23761,0,0,0,0,0,0,0,0,6.3940188,2.7543112,0,0,0,0,0,7.7950452,77.420323,76.884227,0,0,0,0,0,0.17065588,3.8743689,0,0,0,0,0,0,0,0,0
3807,162.17748,0,0,0,0,0,0,0,0,6.3916489,2.7532903,0,0,0,0,0,7.792156,77.391627,76.85573,0,0,0,0,0,0.17059263,3.8729329,0,0,0,0,0,0,0,0,0
3808,162.11735,0,0,0,0,0,0,0,0,6.3892789,2.7522694,0,0,0,0,0,7.7892668,77.362932,76.827233,0,0,0,0,0,0.17052938,3.8714969,0,0,0,0,0,0,0,0,0
3809,162.05721,0,0,0,0,0,0,0,0,6.386909,2.7512485,0,0,0,0,0,7.7863775,77.334236,76.798736,0,0,0,0,0,0.17046612,3.8700609,0,0,0,0,0,0,0,0,0
3810,161.99708,0,0,0,0,0,0,0,0,6.3845391,2.7502277,0,0,0,0,0,7.7834883,77.30554,76.770239,0,0,0,0,0,0.17040287,3.8686248,0,0,0,0,0,0,0,0,0
3811,161.93695,0,0,0,0,0,0,0,0,6.3821691,2.7492068,0,0,0,0,0,7.7805991,77.276845,76.741742,0,0,0,0,0,0.17033962,3.8671888,0,0,0,0,0,0,0,0,0
3812,161.87682,0,0,0,0,0,0,0,0,6.3797992,2.7481859,0,0,0,0,0,7.7777099,77.248149,76.713245,0,0,0,0,0,0.17027636,3.8657528,0,0,0,0,0,0,0,0,0
3813,161.81668,0,0,0,0,0,0,0,0,6.3774293,2.747165,0,0,0,0,0,7.7748207,77.219453,76.684748,0,0,0,0,0,0.17021311,3.8643168,0,0,0,0,0,0,0,0,0
3814,161.75655,0,0,0,0,0,0,0,0,6.3750594,2.7461441,0,0,0,0,0,7.7719315,77.190758,76.656251,0,0,0,0,0,0.17014986,3.8628807,0,0,0,0,0,0,0,0,0
3815,161.69642,0,0,0,0,0,0,0,0,6.3726894,2.7451233,0,0,0,0,0,7.7690422,77.162062,76.627754,0,0,0,0,0,0.1700866,3.8614447,0,0,0,0,0,0,0,0,0
3816,161.63628,0,0,0,0,0,0,0,0,6.3703195,2.7441024,0,0,0,0,0,7.766153,77.133366,76.599257,0,0,0,0,0,0.17002335,3.8600087,0,0,0,0,0,0,0,0,0
3817,161.57615,0,0,0,0,0,0,0,0,6.3679496,2.7430815,0,0,0,0,0,7.7632638,77.104671,76.57076,0,0,0,0,0,0.1699601,3.8585726,0,0,0,0,0,0,0,0,0
3818,161.51602,0,0,0,0,0,0,0,0,6.3655796,2.7420606,0,0,0,0,0,7.7603746,77.075975,76.542263,0,0,0,0,0,0.16989685,3.8571366,0,0,0,0,0,0,0,0,0
