Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa)
2068,280.59131,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354645,58.713363,184.87289,22.604139,1.4400708,0,0,2.0952189,42.234467,86.505443,15.776388,0.64523231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,280.57527,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3542246,58.710006,184.86232,22.602847,1.4399885,0,0,2.0950991,42.232053,86.500498,15.775486,0.64519542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,280.55923,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3538042,58.70665,184.85176,22.601554,1.4399061,0,0,2.0949793,42.229639,86.495552,15.774584,0.64515854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,280.54319,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3533837,58.703294,184.84119,22.600262,1.4398238,0,0,2.0948595,42.227224,86.490607,15.773682,0.64512165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,280.52715,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3529633,58.699937,184.83062,22.59897,1.4397415,0,0,2.0947398,42.22481,86.485662,15.77278,0.64508477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,280.51111,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3525429,58.696581,184.82005,22.597678,1.4396592,0,0,2.09462,42.222395,86.480717,15.771878,0.64504788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,280.49507,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3521224,58.693224,184.80948,22.596386,1.4395769,0,0,2.0945002,42.219981,86.475772,15.770977,0.645011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,280.47903,0,0,0,0,0,0,0,0,0,0,0,0,0,7.351702,58.689868,184.79891,22.595093,1.4394945,0,0,2.0943804,42.217567,86.470826,15.770075,0.64497411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,280.46299,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3512815,58.686511,184.78834,22.593801,1.4394122,0,0,2.0942607,42.215152,86.465881,15.769173,0.64493723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,280.44695,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3508611,58.683155,184.77778,22.592509,1.4393299,0,0,2.0941409,42.212738,86.460936,15.768271,0.64490034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,280.43091,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3504407,58.679799,184.76721,22.591217,1.4392476,0,0,2.0940211,42.210324,86.455991,15.767369,0.64486345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,280.41487,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3500202,58.676442,184.75664,22.589925,1.4391652,0,0,2.0939013,42.207909,86.451046,15.766467,0.64482657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,280.39883,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3495998,58.673086,184.74607,22.588632,1.4390829,0,0,2.0937816,42.205495,86.446101,15.765565,0.64478968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,280.38279,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3491794,58.669729,184.7355,22.58734,1.4390006,0,0,2.0936618,42.20308,86.441155,15.764663,0.6447528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,280.36675,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3487589,58.666373,184.72493,22.586048,1.4389183,0,0,2.093542,42.200666,86.43621,15.763762,0.64471591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,280.35071,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3483385,58.663017,184.71437,22.584756,1.4388359,0,0,2.0934222,42.198252,86.431265,15.76286,0.64467903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,280.33467,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3479181,58.65966,184.7038,22.583464,1.4387536,0,0,2.0933025,42.195837,86.42632,15.761958,0.64464214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,280.31863,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3474976,58.656304,184.69323,22.582172,1.4386713,0,0,2.0931827,42.193423,86.421375,15.761056,0.64460526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,280.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3470772,58.652947,184.68266,22.580879,1.438589,0,0,2.0930629,42.191009,86.41643,15.760154,0.64456837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,280.28655,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3466568,58.649591,184.67209,22.579587,1.4385067,0,0,2.0929431,42.188594,86.411484,15.759252,0.64453149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,280.27051,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3462363,58.646235,184.66152,22.578295,1.4384243,0,0,2.0928234,42.18618,86.406539,15.75835,0.6444946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,280.25447,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3458159,58.642878,184.65095,22.577003,1.438342,0,0,2.0927036,42.183765,86.401594,15.757448,0.64445772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,280.23843,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3453954,58.639522,184.64039,22.575711,1.4382597,0,0,2.0925838,42.181351,86.396649,15.756547,0.64442083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,280.22239,0,0,0,0,0,0,0,0,0,0,0,0,0,7.344975,58.636165,184.62982,22.574418,1.4381774,0,0,2.092464,42.178937,86.391704,15.755645,0.64438394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,280.20635,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3445546,58.632809,184.61925,22.573126,1.438095,0,0,2.0923443,42.176522,86.386759,15.754743,0.64434706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,280.19031,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3441341,58.629453,184.60868,22.571834,1.4380127,0,0,2.0922245,42.174108,86.381813,15.753841,0.64431017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,280.17427,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3437137,58.626096,184.59811,22.570542,1.4379304,0,0,2.0921047,42.171694,86.376868,15.752939,0.64427329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,280.15759,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3432766,58.622606,184.58712,22.569198,1.4378448,0,0,2.0919802,42.169183,86.371727,15.752001,0.64423494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,280.14091,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3428394,58.619117,184.57614,22.567855,1.4377592,0,0,2.0918557,42.166673,86.366585,15.751064,0.64419659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,280.12423,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3424023,58.615627,184.56515,22.566511,1.4376736,0,0,2.0917311,42.164163,86.361444,15.750126,0.64415824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,280.10756,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3419652,58.612137,184.55416,22.565168,1.437588,0,0,2.0916066,42.161653,86.356302,15.749188,0.64411989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,280.09088,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3415281,58.608648,184.54317,22.563824,1.4375024,0,0,2.0914821,42.159142,86.351161,15.748251,0.64408154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,280.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3410909,58.605158,184.53218,22.562481,1.4374168,0,0,2.0913575,42.156632,86.346019,15.747313,0.64404319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,280.05753,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3406538,58.601668,184.5212,22.561137,1.4373312,0,0,2.091233,42.154122,86.340878,15.746375,0.64400484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,280.04085,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3402167,58.598179,184.51021,22.559794,1.4372457,0,0,2.0911085,42.151612,86.335736,15.745438,0.64396649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,280.02417,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3397795,58.594689,184.49922,22.55845,1.4371601,0,0,2.0909839,42.149101,86.330595,15.7445,0.64392814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,280.00749,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3393424,58.591199,184.48823,22.557107,1.4370745,0,0,2.0908594,42.146591,86.325453,15.743562,0.64388979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,279.99082,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3389053,58.58771,184.47724,22.555763,1.4369889,0,0,2.0907349,42.144081,86.320312,15.742625,0.64385144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2106,279.97414,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3384682,58.58422,184.46626,22.55442,1.4369033,0,0,2.0906103,42.141571,86.31517,15.741687,0.64381309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,279.95746,0,0,0,0,0,0,0,0,0,0,0,0,0,7.338031,58.58073,184.45527,22.553076,1.4368177,0,0,2.0904858,42.13906,86.310028,15.740749,0.64377474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,279.94079,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3375939,58.577241,184.44428,22.551733,1.4367321,0,0,2.0903613,42.13655,86.304887,15.739812,0.64373639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,279.92411,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3371568,58.573751,184.43329,22.550389,1.4366465,0,0,2.0902367,42.13404,86.299745,15.738874,0.64369804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,279.90743,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3367196,58.570261,184.4223,22.549046,1.4365609,0,0,2.0901122,42.13153,86.294604,15.737936,0.64365969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,279.89075,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3362825,58.566772,184.41132,22.547702,1.4364753,0,0,2.0899877,42.12902,86.289462,15.736998,0.64362134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,279.87408,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3358454,58.563282,184.40033,22.546359,1.4363897,0,0,2.0898632,42.126509,86.284321,15.736061,0.64358299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,279.8574,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3354083,58.559792,184.38934,22.545015,1.4363041,0,0,2.0897386,42.123999,86.279179,15.735123,0.64354464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,279.84072,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3349711,58.556303,184.37835,22.543672,1.4362186,0,0,2.0896141,42.121489,86.274038,15.734185,0.64350629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,279.82405,0,0,0,0,0,0,0,0,0,0,0,0,0,7.334534,58.552813,184.36736,22.542328,1.436133,0,0,2.0894896,42.118979,86.268896,15.733248,0.64346794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,279.80737,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3340969,58.549323,184.35637,22.540985,1.4360474,0,0,2.089365,42.116468,86.263755,15.73231,0.64342959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,279.79069,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3336597,58.545834,184.34539,22.539641,1.4359618,0,0,2.0892405,42.113958,86.258613,15.731372,0.64339124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,279.77401,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3332226,58.542344,184.3344,22.538298,1.4358762,0,0,2.089116,42.111448,86.253472,15.730435,0.64335289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,279.75734,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3327855,58.538854,184.32341,22.536954,1.4357906,0,0,2.0889914,42.108938,86.24833,15.729497,0.64331454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,279.74066,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3323483,58.535365,184.31242,22.535611,1.435705,0,0,2.0888669,42.106427,86.243189,15.728559,0.64327619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,279.72398,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3319112,58.531875,184.30143,22.534267,1.4356194,0,0,2.0887424,42.103917,86.238047,15.727622,0.64323784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,279.70731,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3314741,58.528385,184.29045,22.532924,1.4355338,0,0,2.0886178,42.101407,86.232906,15.726684,0.64319949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,279.69063,0,0,0,0,0,0,0,0,0,0,0,0,0,7.331037,58.524896,184.27946,22.53158,1.4354482,0,0,2.0884933,42.098897,86.227764,15.725746,0.64316114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,279.67395,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3305998,58.521406,184.26847,22.530237,1.4353626,0,0,2.0883688,42.096386,86.222623,15.724809,0.64312279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,279.65727,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3301627,58.517916,184.25748,22.528893,1.435277,0,0,2.0882443,42.093876,86.217481,15.723871,0.64308444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,279.6406,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3297256,58.514427,184.24649,22.52755,1.4351915,0,0,2.0881197,42.091366,86.21234,15.722933,0.64304609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,279.62392,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3292884,58.510937,184.23551,22.526206,1.4351059,0,0,2.0879952,42.088856,86.207198,15.721996,0.64300774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,279.60724,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3288513,58.507447,184.22452,22.524863,1.4350203,0,0,2.0878707,42.086345,86.202057,15.721058,0.64296939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,279.59057,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3284142,58.503957,184.21353,22.523519,1.4349347,0,0,2.0877461,42.083835,86.196915,15.72012,0.64293104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,279.57389,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3279771,58.500468,184.20254,22.522176,1.4348491,0,0,2.0876216,42.081325,86.191774,15.719183,0.64289269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,279.55721,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3275399,58.496978,184.19155,22.520832,1.4347635,0,0,2.0874971,42.078815,86.186632,15.718245,0.64285434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,279.54053,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3271028,58.493488,184.18057,22.519489,1.4346779,0,0,2.0873725,42.076305,86.18149,15.717307,0.64281599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,279.52386,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3266657,58.489999,184.16958,22.518146,1.4345923,0,0,2.087248,42.073794,86.176349,15.716369,0.64277764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,279.50718,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3262285,58.486509,184.15859,22.516802,1.4345067,0,0,2.0871235,42.071284,86.171207,15.715432,0.64273929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,279.4905,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3257914,58.483019,184.1476,22.515459,1.4344211,0,0,2.0869989,42.068774,86.166066,15.714494,0.64270094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,279.47382,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3253543,58.47953,184.13661,22.514115,1.4343355,0,0,2.0868744,42.066264,86.160924,15.713556,0.64266259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,279.45715,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3249172,58.47604,184.12563,22.512772,1.4342499,0,0,2.0867499,42.063753,86.155783,15.712619,0.64262424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,279.44047,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32448,58.47255,184.11464,22.511428,1.4341644,0,0,2.0866253,42.061243,86.150641,15.711681,0.64258589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,279.42379,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3240429,58.469061,184.10365,22.510085,1.4340788,0,0,2.0865008,42.058733,86.1455,15.710743,0.64254754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,279.40712,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3236058,58.465571,184.09266,22.508741,1.4339932,0,0,2.0863763,42.056223,86.140358,15.709806,0.64250919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,279.39044,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3231686,58.462081,184.08167,22.507398,1.4339076,0,0,2.0862518,42.053712,86.135217,15.708868,0.64247084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,279.37376,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3227315,58.458592,184.07069,22.506054,1.433822,0,0,2.0861272,42.051202,86.130075,15.70793,0.64243249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,279.35708,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3222944,58.455102,184.0597,22.504711,1.4337364,0,0,2.0860027,42.048692,86.124934,15.706993,0.64239414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,279.34041,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3218572,58.451612,184.04871,22.503367,1.4336508,0,0,2.0858782,42.046182,86.119792,15.706055,0.64235579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,279.32373,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3214201,58.448123,184.03772,22.502024,1.4335652,0,0,2.0857536,42.043671,86.114651,15.705117,0.64231744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,279.30705,0,0,0,0,0,0,0,0,0,0,0,0,0,7.320983,58.444633,184.02673,22.50068,1.4334796,0,0,2.0856291,42.041161,86.109509,15.70418,0.64227909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,279.29038,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3205459,58.441143,184.01574,22.499337,1.433394,0,0,2.0855046,42.038651,86.104368,15.703242,0.64224074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,279.2737,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3201087,58.437654,184.00476,22.497993,1.4333084,0,0,2.08538,42.036141,86.099226,15.702304,0.64220239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,279.25702,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3196716,58.434164,183.99377,22.49665,1.4332228,0,0,2.0852555,42.03363,86.094085,15.701367,0.64216404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,279.24034,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3192345,58.430674,183.98278,22.495306,1.4331373,0,0,2.085131,42.03112,86.088943,15.700429,0.64212569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,279.22367,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3187973,58.427185,183.97179,22.493963,1.4330517,0,0,2.0850064,42.02861,86.083802,15.699491,0.64208734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,279.20699,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3183602,58.423695,183.9608,22.492619,1.4329661,0,0,2.0848819,42.0261,86.07866,15.698554,0.64204899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,279.19031,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3179231,58.420205,183.94982,22.491276,1.4328805,0,0,2.0847574,42.023589,86.073519,15.697616,0.64201065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,279.17364,0,0,0,0,0,0,0,0,0,0,0,0,0,7.317486,58.416716,183.93883,22.489932,1.4327949,0,0,2.0846329,42.021079,86.068377,15.696678,0.6419723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,279.15696,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3170488,58.413226,183.92784,22.488589,1.4327093,0,0,2.0845083,42.018569,86.063236,15.69574,0.64193395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,279.14028,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3166117,58.409736,183.91685,22.487245,1.4326237,0,0,2.0843838,42.016059,86.058094,15.694803,0.6418956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,279.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3161746,58.406247,183.90586,22.485902,1.4325381,0,0,2.0842593,42.013549,86.052952,15.693865,0.64185725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,279.10693,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3157374,58.402757,183.89488,22.484558,1.4324525,0,0,2.0841347,42.011038,86.047811,15.692927,0.6418189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,279.09025,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3153003,58.399267,183.88389,22.483215,1.4323669,0,0,2.0840102,42.008528,86.042669,15.69199,0.64178055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,279.07357,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3148632,58.395778,183.8729,22.481871,1.4322813,0,0,2.0838857,42.006018,86.037528,15.691052,0.6417422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,279.0569,0,0,0,0,0,0,0,0,0,0,0,0,0,7.314426,58.392288,183.86191,22.480528,1.4321957,0,0,2.0837611,42.003508,86.032386,15.690114,0.64170385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,279.04022,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3139889,58.388798,183.85092,22.479184,1.4321102,0,0,2.0836366,42.000997,86.027245,15.689177,0.6416655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,279.02354,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3135518,58.385309,183.83994,22.477841,1.4320246,0,0,2.0835121,41.998487,86.022103,15.688239,0.64162715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,279.00686,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3131147,58.381819,183.82895,22.476497,1.431939,0,0,2.0833875,41.995977,86.016962,15.687301,0.6415888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,278.99019,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3126775,58.378329,183.81796,22.475154,1.4318534,0,0,2.083263,41.993467,86.01182,15.686364,0.64155045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,278.97351,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3122404,58.374839,183.80697,22.47381,1.4317678,0,0,2.0831385,41.990956,86.006679,15.685426,0.6415121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,278.95683,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3118033,58.37135,183.79598,22.472467,1.4316822,0,0,2.083014,41.988446,86.001537,15.684488,0.64147375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,278.94016,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3113661,58.36786,183.785,22.471123,1.4315966,0,0,2.0828894,41.985936,85.996396,15.683551,0.6414354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,278.92348,0,0,0,0,0,0,0,0,0,0,0,0,0,7.310929,58.36437,183.77401,22.46978,1.431511,0,0,2.0827649,41.983426,85.991254,15.682613,0.64139705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,278.9068,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3104919,58.360881,183.76302,22.468436,1.4314254,0,0,2.0826404,41.980915,85.986113,15.681675,0.6413587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,278.89012,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3100548,58.357391,183.75203,22.467093,1.4313398,0,0,2.0825158,41.978405,85.980971,15.680738,0.64132035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,278.87345,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3096176,58.353901,183.74104,22.465749,1.4312542,0,0,2.0823913,41.975895,85.97583,15.6798,0.641282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,278.85677,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3091805,58.350412,183.73005,22.464406,1.4311686,0,0,2.0822668,41.973385,85.970688,15.678862,0.64124365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,278.84009,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3087434,58.346922,183.71907,22.463062,1.4310831,0,0,2.0821422,41.970874,85.965547,15.677924,0.6412053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,278.82342,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3083062,58.343432,183.70808,22.461719,1.4309975,0,0,2.0820177,41.968364,85.960405,15.676987,0.64116695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,278.80674,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3078691,58.339943,183.69709,22.460375,1.4309119,0,0,2.0818932,41.965854,85.955264,15.676049,0.6411286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,278.79006,0,0,0,0,0,0,0,0,0,0,0,0,0,7.307432,58.336453,183.6861,22.459032,1.4308263,0,0,2.0817686,41.963344,85.950122,15.675111,0.64109025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,278.77338,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3069949,58.332963,183.67511,22.457688,1.4307407,0,0,2.0816441,41.960833,85.944981,15.674174,0.6410519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,278.75671,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3065577,58.329474,183.66413,22.456345,1.4306551,0,0,2.0815196,41.958323,85.939839,15.673236,0.64101355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
