Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa)
278,69.19175,0,0,0,0,0.68425189,10.348204,0,0,0,10.26952,0,0,0,0
279,69.755032,0,0,0,0,0.6898223,10.432447,0,0,0,10.353123,0,0,0,0
280,70.318313,0,0,0,0,0.69539271,10.516691,0,0,0,10.436726,0,0,0,0
281,70.881594,0,0,0,0,0.70096311,10.600934,0,0,0,10.520329,0,0,0,0
282,71.444875,0,0,0,0,0.70653352,10.685177,0,0,0,10.603932,0,0,0,0
283,72.008156,0,0,0,0,0.71210393,10.769421,0,0,0,10.687535,0,0,0,0
284,72.571438,0,0,0,0,0.71767433,10.853664,0,0,0,10.771138,0,0,0,0
285,73.134719,0,0,0,0,0.72324474,10.937908,0,0,0,10.85474,0,0,0,0
286,73.698,0,0,0,0,0.72881515,11.022151,0,0,0,10.938343,0,0,0,0
287,74.261281,0,0,0,0,0.73438556,11.106394,0,0,0,11.021946,0,0,0,0
288,74.824562,0,0,0,0,0.73995596,11.190638,0,0,0,11.105549,0,0,0,0
289,75.387844,0,0,0,0,0.74552637,11.274881,0,0,0,11.189152,0,0,0,0
290,75.951125,0,0,0,0,0.75109678,11.359125,0,0,0,11.272755,0,0,0,0
291,76.514406,0,0,0,0,0.75666719,11.443368,0,0,0,11.356358,0,0,0,0
292,77.077687,0,0,0,0,0.76223759,11.527611,0,0,0,11.43996,0,0,0,0
293,77.640968,0,0,0,0,0.767808,11.611855,0,0,0,11.523563,0,0,0,0
294,78.20425,0,0,0,0,0.77337841,11.696098,0,0,0,11.607166,0,0,0,0
295,78.767531,0,0,0,0,0.77894881,11.780342,0,0,0,11.690769,0,0,0,0
296,79.330812,0,0,0,0,0.78451922,11.864585,0,0,0,11.774372,0,0,0,0
297,79.894093,0,0,0,0,0.79008963,11.948828,0,0,0,11.857975,0,0,0,0
298,80.457374,0,0,0,0,0.79566004,12.033072,0,0,0,11.941577,0,0,0,0
299,81.020656,0,0,0,0,0.80123044,12.117315,0,0,0,12.02518,0,0,0,0
300,81.583937,0,0,0,0,0.80680085,12.201559,0,0,0,12.108783,0,0,0,0
301,82.147218,0,0,0,0,0.81237126,12.285802,0,0,0,12.192386,0,0,0,0
302,82.710499,0,0,0,0,0.81794166,12.370045,0,0,0,12.275989,0,0,0,0
303,83.27378,0,0,0,0,0.82351207,12.454289,0,0,0,12.359592,0,0,0,0
304,83.837062,0,0,0,0,0.82908248,12.538532,0,0,0,12.443195,0,0,0,0
305,84.400343,0,0,0,0,0.83465289,12.622776,0,0,0,12.526797,0,0,0,0
306,84.963624,0,0,0,0,0.84022329,12.707019,0,0,0,12.6104,0,0,0,0
307,85.526905,0,0,0,0,0.8457937,12.791262,0,0,0,12.694003,0,0,0,0
308,86.090186,0,0,0,0,0.85136411,12.875506,0,0,0,12.777606,0,0,0,0
309,86.653468,0,0,0,0,0.85693452,12.959749,0,0,0,12.861209,0,0,0,0
310,87.216749,0,0,0,0,0.86250492,13.043993,0,0,0,12.944812,0,0,0,0
311,87.78003,0,0,0,0,0.86807533,13.128236,0,0,0,13.028415,0,0,0,0
312,88.343311,0,0,0,0,0.87364574,13.21248,0,0,0,13.112017,0,0,0,0
313,88.906592,0,0,0,0,0.87921614,13.296723,0,0,0,13.19562,0,0,0,0
314,89.469874,0,0,0,0,0.88478655,13.380966,0,0,0,13.279223,0,0,0,0
315,90.033155,0,0,0,0,0.89035696,13.46521,0,0,0,13.362826,0,0,0,0
316,90.596436,0,0,0,0,0.89592737,13.549453,0,0,0,13.446429,0,0,0,0
317,91.159717,0,0,0,0,0.90149777,13.633697,0,0,0,13.530032,0,0,0,0
318,91.722998,0,0,0,0,0.90706818,13.71794,0,0,0,13.613635,0,0,0,0
319,92.28628,0,0,0,0,0.91263859,13.802183,0,0,0,13.697237,0,0,0,0
320,92.849561,0,0,0,0,0.918209,13.886427,0,0,0,13.78084,0,0,0,0
321,93.412842,0,0,0,0,0.9237794,13.97067,0,0,0,13.864443,0,0,0,0
322,93.976123,0,0,0,0,0.92934981,14.054914,0,0,0,13.948046,0,0,0,0
323,94.539404,0,0,0,0,0.93492022,14.139157,0,0,0,14.031649,0,0,0,0
324,95.102686,0,0,0,0,0.94049062,14.2234,0,0,0,14.115252,0,0,0,0
325,95.665967,0,0,0,0,0.94606103,14.307644,0,0,0,14.198855,0,0,0,0
326,96.229248,0,0,0,0,0.95163144,14.391887,0,0,0,14.282457,0,0,0,0
327,96.792529,0,0,0,0,0.95720185,14.476131,0,0,0,14.36606,0,0,0,0
328,97.35581,0,0,0,0,0.96277225,14.560374,0,0,0,14.449663,0,0,0,0
329,97.919092,0,0,0,0,0.96834266,14.644617,0,0,0,14.533266,0,0,0,0
330,98.482373,0,0,0,0,0.97391307,14.728861,0,0,0,14.616869,0,0,0,0
331,99.045654,0,0,0,0,0.97948347,14.813104,0,0,0,14.700472,0,0,0,0
332,99.608935,0,0,0,0,0.98505388,14.897348,0,0,0,14.784075,0,0,0,0
333,100.17222,0,0,0,0,0.99062429,14.981591,0,0,0,14.867677,0,0,0,0
334,100.7355,0,0,0,0,0.9961947,15.065834,0,0,0,14.95128,0,0,0,0
335,101.29878,0,0,0,0,1.0017651,15.150078,0,0,0,15.034883,0,0,0,0
336,101.86206,0,0,0,0,1.0073355,15.234321,0,0,0,15.118486,0,0,0,0
337,102.42534,0,0,0,0,1.0129059,15.318565,0,0,0,15.202089,0,0,0,0
338,102.98862,0,0,0,0,1.0184763,15.402808,0,0,0,15.285692,0,0,0,0
339,103.5519,0,0,0,0,1.0240467,15.487051,0,0,0,15.369294,0,0,0,0
340,104.11518,0,0,0,0,1.0296171,15.571295,0,0,0,15.452897,0,0,0,0
341,104.67847,0,0,0,0,1.0351875,15.655538,0,0,0,15.5365,0,0,0,0
342,105.24175,0,0,0,0,1.040758,15.739782,0,0,0,15.620103,0,0,0,0
343,105.80503,0,0,0,0,1.0463284,15.824025,0,0,0,15.703706,0,0,0,0
344,106.36831,0,0,0,0,1.0518988,15.908268,0,0,0,15.787309,0,0,0,0
345,106.93159,0,0,0,0,1.0574692,15.992512,0,0,0,15.870912,0,0,0,0
346,107.49487,0,0,0,0,1.0630396,16.076755,0,0,0,15.954514,0,0,0,0
347,108.05815,0,0,0,0,1.06861,16.160999,0,0,0,16.038117,0,0,0,0
348,108.62143,0,0,0,0,1.0741804,16.245242,0,0,0,16.12172,0,0,0,0
349,109.18472,0,0,0,0,1.0797508,16.329485,0,0,0,16.205323,0,0,0,0
350,109.748,0,0,0,0,1.0853212,16.413729,0,0,0,16.288926,0,0,0,0
351,110.31128,0,0,0,0,1.0908916,16.497972,0,0,0,16.372529,0,0,0,0
352,110.87456,0,0,0,0,1.096462,16.582216,0,0,0,16.456132,0,0,0,0
353,111.43784,0,0,0,0,1.1020324,16.666459,0,0,0,16.539734,0,0,0,0
354,112.00112,0,0,0,0,1.1076028,16.750703,0,0,0,16.623337,0,0,0,0
355,112.5644,0,0,0,0,1.1131732,16.834946,0,0,0,16.70694,0,0,0,0
356,113.12768,0,0,0,0,1.1187437,16.919189,0,0,0,16.790543,0,0,0,0
357,113.69097,0,0,0,0,1.1243141,17.003433,0,0,0,16.874146,0,0,0,0
358,114.25425,0,0,0,0,1.1298845,17.087676,0,0,0,16.957749,0,0,0,0
359,114.81753,0,0,0,0,1.1354549,17.17192,0,0,0,17.041352,0,0,0,0
360,115.30065,0,0,0,0,1.1402326,17.244175,0,0,0,17.113057,0,0,0,0
361,115.78376,0,0,0,0,1.1450102,17.316428,0,0,0,17.184761,0,0,0,0
362,116.26687,0,0,0,0,1.1497877,17.38868,0,0,0,17.256464,0,0,0,0
363,116.74998,0,0,0,0,1.1545653,17.460933,0,0,0,17.328168,0,0,0,0
364,117.23308,0,0,0,0,1.1593428,17.533186,0,0,0,17.399871,0,0,0,0
365,117.71619,0,0,0,0,1.1641204,17.605439,0,0,0,17.471575,0,0,0,0
366,118.1993,0,0,0,0,1.1688979,17.677692,0,0,0,17.543278,0,0,0,0
367,118.68241,0,0,0,0,1.1736755,17.749945,0,0,0,17.614982,0,0,0,0
368,119.16552,0,0,0,0,1.178453,17.822197,0,0,0,17.686685,0,0,0,0
369,119.64862,0,0,0,0,1.1832306,17.89445,0,0,0,17.758388,0,0,0,0
370,120.13173,0,0,0,0,1.1880082,17.966703,0,0,0,17.830092,0,0,0,0
371,120.61484,0,0,0,0,1.1927857,18.038956,0,0,0,17.901795,0,0,0,0
372,121.09795,0,0,0,0,1.1975633,18.111209,0,0,0,17.973499,0,0,0,0
373,121.58105,0,0,0,0,1.2023408,18.183461,0,0,0,18.045202,0,0,0,0
374,122.06416,0,0,0,0,1.2071184,18.255714,0,0,0,18.116906,0,0,0,0
375,122.54727,0,0,0,0,1.2118959,18.327967,0,0,0,18.188609,0,0,0,0
376,123.03038,0,0,0,0,1.2166735,18.40022,0,0,0,18.260312,0,0,0,0
377,123.51349,0,0,0,0,1.2214511,18.472473,0,0,0,18.332016,0,0,0,0
378,123.99659,0,0,0,0,1.2262286,18.544726,0,0,0,18.403719,0,0,0,0
379,124.4797,0,0,0,0,1.2310062,18.616978,0,0,0,18.475423,0,0,0,0
380,124.96281,0,0,0,0,1.2357837,18.689231,0,0,0,18.547126,0,0,0,0
381,125.44592,0,0,0,0,1.2405613,18.761484,0,0,0,18.61883,0,0,0,0
382,125.92903,0,0,0,0,1.2453388,18.833737,0,0,0,18.690533,0,0,0,0
383,126.41213,0,0,0,0,1.2501164,18.90599,0,0,0,18.762237,0,0,0,0
384,126.89524,0,0,0,0,1.254894,18.978242,0,0,0,18.83394,0,0,0,0
385,127.37835,0,0,0,0,1.2596715,19.050495,0,0,0,18.905643,0,0,0,0
386,127.86146,0,0,0,0,1.2644491,19.122748,0,0,0,18.977347,0,0,0,0
387,128.34457,0,0,0,0,1.2692266,19.195001,0,0,0,19.04905,0,0,0,0
388,128.82767,0,0,0,0,1.2740042,19.267254,0,0,0,19.120754,0,0,0,0
389,129.31078,0,0,0,0,1.2787817,19.339507,0,0,0,19.192457,0,0,0,0
390,129.79389,0,0,0,0,1.2835593,19.411759,0,0,0,19.264161,0,0,0,0
391,130.277,0,0,0,0,1.2883368,19.484012,0,0,0,19.335864,0,0,0,0
392,130.7601,0,0,0,0,1.2931144,19.556265,0,0,0,19.407567,0,0,0,0
393,131.24321,0,0,0,0,1.297892,19.628518,0,0,0,19.479271,0,0,0,0
394,131.72632,0,0,0,0,1.3026695,19.700771,0,0,0,19.550974,0,0,0,0
395,132.20943,0,0,0,0,1.3074471,19.773023,0,0,0,19.622678,0,0,0,0
396,132.69254,0,0,0,0,1.3122246,19.845276,0,0,0,19.694381,0,0,0,0
397,133.17564,0,0,0,0,1.3170022,19.917529,0,0,0,19.766085,0,0,0,0
398,133.65875,0,0,0,0,1.3217797,19.989782,0,0,0,19.837788,0,0,0,0
399,134.14186,0,0,0,0,1.3265573,20.062035,0,0,0,19.909492,0,0,0,0
400,134.62497,0,0,0,0,1.3313349,20.134288,0,0,0,19.981195,0,0,0,0
401,135.10808,0,0,0,0,1.3361124,20.20654,0,0,0,20.052898,0,0,0,0
402,135.59118,0,0,0,0,1.34089,20.278793,0,0,0,20.124602,0,0,0,0
403,136.07429,0,0,0,0,1.3456675,20.351046,0,0,0,20.196305,0,0,0,0
404,136.5574,0,0,0,0,1.3504451,20.423299,0,0,0,20.268009,0,0,0,0
405,137.04051,0,0,0,0,1.3552226,20.495552,0,0,0,20.339712,0,0,0,0
406,137.52362,0,0,0,0,1.3600002,20.567804,0,0,0,20.411416,0,0,0,0
407,138.00672,0,0,0,0,1.3647777,20.640057,0,0,0,20.483119,0,0,0,0
408,138.48983,0,0,0,0,1.3695553,20.71231,0,0,0,20.554822,0,0,0,0
409,138.97294,0,0,0,0,1.3743329,20.784563,0,0,0,20.626526,0,0,0,0
410,139.45605,0,0,0,0,1.3791104,20.856816,0,0,0,20.698229,0,0,0,0
411,139.93915,0,0,0,0,1.383888,20.929069,0,0,0,20.769933,0,0,0,0
412,140.42226,0,0,0,0,1.3886655,21.001321,0,0,0,20.841636,0,0,0,0
413,140.90537,0,0,0,0,1.3934431,21.073574,0,0,0,20.91334,0,0,0,0
414,141.38848,0,0,0,0,1.3982206,21.145827,0,0,0,20.985043,0,0,0,0
415,141.87159,0,0,0,0,1.4029982,21.21808,0,0,0,21.056747,0,0,0,0
416,142.35469,0,0,0,0,1.4077758,21.290333,0,0,0,21.12845,0,0,0,0
417,142.8378,0,0,0,0,1.4125533,21.362585,0,0,0,21.200153,0,0,0,0
418,143.32091,0,0,0,0,1.4173309,21.434838,0,0,0,21.271857,0,0,0,0
419,143.80402,0,0,0,0,1.4221084,21.507091,0,0,0,21.34356,0,0,0,0
420,144.28713,0,0,0,0,1.426886,21.579344,0,0,0,21.415264,0,0,0,0
421,144.77023,0,0,0,0,1.4316635,21.651597,0,0,0,21.486967,0,0,0,0
422,145.25334,0,0,0,0,1.4364411,21.72385,0,0,0,21.558671,0,0,0,0
423,145.73645,0,0,0,0,1.4412187,21.796102,0,0,0,21.630374,0,0,0,0
424,146.21956,0,0,0,0,1.4459962,21.868355,0,0,0,21.702078,0,0,0,0
425,146.70267,0,0,0,0,1.4507738,21.940608,0,0,0,21.773781,0,0,0,0
426,147.18577,0,0,0,0,1.4555513,22.012861,0,0,0,21.845484,0,0,0,0
427,147.66888,0,0,0,0,1.4603289,22.085114,0,0,0,21.917188,0,0,0,0
428,148.15199,0,0,0,0,1.4651064,22.157366,0,0,0,21.988891,0,0,0,0
429,148.6351,0,0,0,0,1.469884,22.229619,0,0,0,22.060595,0,0,0,0
430,149.1182,0,0,0,0,1.4746615,22.301872,0,0,0,22.132298,0,0,0,0
431,149.60131,0,0,0,0,1.4794391,22.374125,0,0,0,22.204002,0,0,0,0
432,150.08442,0,0,0,0,1.4842167,22.446378,0,0,0,22.275705,0,0,0,0
433,150.56753,0,0,0,0,1.4889942,22.518631,0,0,0,22.347408,0,0,0,0
434,151.05064,0,0,0,0,1.4937718,22.590883,0,0,0,22.419112,0,0,0,0
435,151.53374,0,0,0,0,1.4985493,22.663136,0,0,0,22.490815,0,0,0,0
436,152.01685,0,0,0,0,1.5033269,22.735389,0,0,0,22.562519,0,0,0,0
437,152.49996,0,0,0,0,1.5081044,22.807642,0,0,0,22.634222,0,0,0,0
438,152.98307,0,0,0,0,1.512882,22.879895,0,0,0,22.705926,0,0,0,0
439,153.46618,0,0,0,0,1.5176596,22.952147,0,0,0,22.777629,0,0,0,0
440,153.94928,0,0,0,0,1.5224371,23.0244,0,0,0,22.849333,0,0,0,0
441,154.43239,0,0,0,0,1.5272147,23.096653,0,0,0,22.921036,0,0,0,0
442,154.9155,0,0,0,0,1.5319922,23.168906,0,0,0,22.992739,0,0,0,0
443,155.39861,0,0,0,0,1.5367698,23.241159,0,0,0,23.064443,0,0,0,0
444,155.88172,0,0,0,0,1.5415473,23.313412,0,0,0,23.136146,0,0,0,0
445,156.36482,0,0,0,0,1.5463249,23.385664,0,0,0,23.20785,0,0,0,0
446,156.84793,0,0,0,0,1.5511025,23.457917,0,0,0,23.279553,0,0,0,0
447,157.33104,0,0,0,0,1.55588,23.53017,0,0,0,23.351257,0,0,0,0
448,157.81415,0,0,0,0,1.5606576,23.602423,0,0,0,23.42296,0,0,0,0
449,158.29725,0,0,0,0,1.5654351,23.674676,0,0,0,23.494663,0,0,0,0
450,158.78036,0,0,0,0,1.5702127,23.746928,0,0,0,23.566367,0,0,0,0
451,159.26347,0,0,0,0,1.5749902,23.819181,0,0,0,23.63807,0,0,0,0
452,159.74658,0,0,0,0,1.5797678,23.891434,0,0,0,23.709774,0,0,0,0
453,160.22969,0,0,0,0,1.5845453,23.963687,0,0,0,23.781477,0,0,0,0
454,160.71279,0,0,0,0,1.5893229,24.03594,0,0,0,23.853181,0,0,0,0
455,161.1959,0,0,0,0,1.5941005,24.108193,0,0,0,23.924884,0,0,0,0
456,161.67901,0,0,0,0,1.598878,24.180445,0,0,0,23.996588,0,0,0,0
457,162.16212,0,0,0,0,1.6036556,24.252698,0,0,0,24.068291,0,0,0,0
458,162.64523,0,0,0,0,1.6084331,24.324951,0,0,0,24.139994,0,0,0,0
459,163.12833,0,0,0,0,1.6132107,24.397204,0,0,0,24.211698,0,0,0,0
460,163.61144,0,0,0,0,1.6179882,24.469457,0,0,0,24.283401,0,0,0,0
461,164.09455,0,0,0,0,1.6227658,24.541709,0,0,0,24.355105,0,0,0,0
462,164.57766,0,0,0,0,1.6275434,24.613962,0,0,0,24.426808,0,0,0,0
463,165.06077,0,0,0,0,1.6323209,24.686215,0,0,0,24.498512,0,0,0,0
464,165.54387,0,0,0,0,1.6370985,24.758468,0,0,0,24.570215,0,0,0,0
465,166.02698,0,0,0,0,1.641876,24.830721,0,0,0,24.641918,0,0,0,0
466,166.51009,0,0,0,0,1.6466536,24.902974,0,0,0,24.713622,0,0,0,0
467,166.9932,0,0,0,0,1.6514311,24.975226,0,0,0,24.785325,0,0,0,0
468,167.47631,0,0,0,0,1.6562087,25.047479,0,0,0,24.857029,0,0,0,0
469,167.95941,0,0,0,0,1.6609862,25.119732,0,0,0,24.928732,0,0,0,0
470,168.44252,0,0,0,0,1.6657638,25.191985,0,0,0,25.000436,0,0,0,0
471,168.92563,0,0,0,0,1.6705414,25.264238,0,0,0,25.072139,0,0,0,0
472,169.40874,0,0,0,0,1.6753189,25.33649,0,0,0,25.143843,0,0,0,0
473,169.89184,0,0,0,0,1.6800965,25.408743,0,0,0,25.215546,0,0,0,0
474,170.37495,0,0,0,0,1.684874,25.480996,0,0,0,25.287249,0,0,0,0
475,170.85806,0,0,0,0,1.6896516,25.553249,0,0,0,25.358953,0,0,0,0
476,171.34117,0,0,0,0,1.6944291,25.625502,0,0,0,25.430656,0,0,0,0
477,171.82428,0,0,0,0,1.6992067,25.697755,0,0,0,25.50236,0,0,0,0
478,172.30738,0,0,0,0,1.7039843,25.770007,0,0,0,25.574063,0,0,0,0
479,172.79049,0,0,0,0,1.7087618,25.84226,0,0,0,25.645767,0,0,0,0
480,173.2736,0,0,0,0,1.7135394,25.914513,0,0,0,25.71747,0,0,0,0
481,173.75671,0,0,0,0,1.7183169,25.986766,0,0,0,25.789173,0,0,0,0
482,174.23982,0,0,0,0,1.7230945,26.059019,0,0,0,25.860877,0,0,0,0
483,174.72292,0,0,0,0,1.727872,26.131271,0,0,0,25.93258,0,0,0,0
484,175.20603,0,0,0,0,1.7326496,26.203524,0,0,0,26.004284,0,0,0,0
485,175.68914,0,0,0,0,1.7374272,26.275777,0,0,0,26.075987,0,0,0,0
486,176.17225,0,0,0,0,1.7422047,26.34803,0,0,0,26.147691,0,0,0,0
487,176.65536,0,0,0,0,1.7469823,26.420283,0,0,0,26.219394,0,0,0,0
488,177.13846,0,0,0,0,1.7517598,26.492536,0,0,0,26.291098,0,0,0,0
489,177.62157,0,0,0,0,1.7565374,26.564788,0,0,0,26.362801,0,0,0,0
490,178.10468,0,0,0,0,1.7613149,26.637041,0,0,0,26.434504,0,0,0,0
491,178.58779,0,0,0,0,1.7660925,26.709294,0,0,0,26.506208,0,0,0,0
492,179.07089,0,0,0,0,1.77087,26.781547,0,0,0,26.577911,0,0,0,0
493,179.554,0,0,0,0,1.7756476,26.8538,0,0,0,26.649615,0,0,0,0
494,180.03711,0,0,0,0,1.7804252,26.926052,0,0,0,26.721318,0,0,0,0
495,180.52022,0,0,0,0,1.7852027,26.998305,0,0,0,26.793022,0,0,0,0
496,181.00333,0,0,0,0,1.7899803,27.070558,0,0,0,26.864725,0,0,0,0
497,181.48643,0,0,0,0,1.7947578,27.142811,0,0,0,26.936429,0,0,0,0
498,181.96954,0,0,0,0,1.7995354,27.215064,0,0,0,27.008132,0,0,0,0
499,182.45265,0,0,0,0,1.8043129,27.287317,0,0,0,27.079835,0,0,0,0
500,182.93576,0,0,0,0,1.8090905,27.359569,0,0,0,27.151539,0,0,0,0
501,183.42699,0,0,0,0,1.8139484,27.433037,0,0,0,27.224448,0,0,0,0
502,183.91822,0,0,0,0,1.8188063,27.506505,0,0,0,27.297357,0,0,0,0
503,184.40946,0,0,0,0,1.8236642,27.579973,0,0,0,27.370267,0,0,0,0
504,184.90069,0,0,0,0,1.8285221,27.653441,0,0,0,27.443176,0,0,0,0
505,185.39192,0,0,0,0,1.83338,27.726909,0,0,0,27.516085,0,0,0,0
506,185.88315,0,0,0,0,1.8382379,27.800377,0,0,0,27.588995,0,0,0,0
507,186.37438,0,0,0,0,1.8430958,27.873845,0,0,0,27.661904,0,0,0,0
508,186.86562,0,0,0,0,1.8479537,27.947313,0,0,0,27.734813,0,0,0,0
509,187.35685,0,0,0,0,1.8528116,28.020781,0,0,0,27.807722,0,0,0,0
510,187.84808,0,0,0,0,1.8576695,28.094248,0,0,0,27.880632,0,0,0,0
511,188.33931,0,0,0,0,1.8625274,28.167716,0,0,0,27.953541,0,0,0,0
512,188.83055,0,0,0,0,1.8673853,28.241184,0,0,0,28.02645,0,0,0,0
513,189.32178,0,0,0,0,1.8722432,28.314652,0,0,0,28.09936,0,0,0,0
514,189.81301,0,0,0,0,1.8771011,28.38812,0,0,0,28.172269,0,0,0,0
515,190.30424,0,0,0,0,1.881959,28.461588,0,0,0,28.245178,0,0,0,0
516,190.79548,0,0,0,0,1.8868169,28.535056,0,0,0,28.318087,0,0,0,0
517,191.28671,0,0,0,0,1.8916748,28.608524,0,0,0,28.390997,0,0,0,0
518,191.77794,0,0,0,0,1.8965327,28.681992,0,0,0,28.463906,0,0,0,0
519,192.26917,0,0,0,0,1.9013906,28.75546,0,0,0,28.536815,0,0,0,0
520,192.76041,0,0,0,0,1.9062485,28.828928,0,0,0,28.609725,0,0,0,0
521,193.25164,0,0,0,0,1.9111064,28.902395,0,0,0,28.682634,0,0,0,0
522,193.74287,0,0,0,0,1.9159643,28.975863,0,0,0,28.755543,0,0,0,0
523,194.2341,0,0,0,0,1.9208222,29.049331,0,0,0,28.828453,0,0,0,0
524,194.72534,0,0,0,0,1.9256801,29.122799,0,0,0,28.901362,0,0,0,0
525,195.21657,0,0,0,0,1.930538,29.196267,0,0,0,28.974271,0,0,0,0
526,195.7078,0,0,0,0,1.9353959,29.269735,0,0,0,29.04718,0,0,0,0
527,196.19903,0,0,0,0,1.9402538,29.343203,0,0,0,29.12009,0,0,0,0
528,196.69027,0,0,0,0,1.9451117,29.416671,0,0,0,29.192999,0,0,0,0
529,197.1815,0,0,0,0,1.9499696,29.490139,0,0,0,29.265908,0,0,0,0
530,197.67273,0,0,0,0,1.9548275,29.563607,0,0,0,29.338818,0,0,0,0
531,198.16396,0,0,0,0,1.9596855,29.637075,0,0,0,29.411727,0,0,0,0
532,198.6552,0,0,0,0,1.9645434,29.710542,0,0,0,29.484636,0,0,0,0
533,199.14643,0,0,0,0,1.9694013,29.78401,0,0,0,29.557545,0,0,0,0
534,199.63766,0,0,0,0,1.9742592,29.857478,0,0,0,29.630455,0,0,0,0
535,200.12889,0,0,0,0,1.9791171,29.930946,0,0,0,29.703364,0,0,0,0
536,200.62013,0,0,0,0,1.983975,30.004414,0,0,0,29.776273,0,0,0,0
537,201.11136,0,0,0,0,1.9888329,30.077882,0,0,0,29.849183,0,0,0,0
538,201.60259,0,0,0,0,1.9936908,30.15135,0,0,0,29.922092,0,0,0,0
539,202.09382,0,0,0,0,1.9985487,30.224818,0,0,0,29.995001,0,0,0,0
540,202.58505,0,0,0,0,2.0034066,30.298286,0,0,0,30.06791,0,0,0,0
541,203.07629,0,0,0,0,2.0082645,30.371754,0,0,0,30.14082,0,0,0,0
542,203.56752,0,0,0,0,2.0131224,30.445222,0,0,0,30.213729,0,0,0,0
543,204.05875,0,0,0,0,2.0179803,30.518689,0,0,0,30.286638,0,0,0,0
544,204.54998,0,0,0,0,2.0228382,30.592157,0,0,0,30.359548,0,0,0,0
545,205.04122,0,0,0,0,2.0276961,30.665625,0,0,0,30.432457,0,0,0,0
546,205.53245,0,0,0,0,2.032554,30.739093,0,0,0,30.505366,0,0,0,0
547,206.02368,0,0,0,0,2.0374119,30.812561,0,0,0,30.578275,0,0,0,0
548,206.51491,0,0,0,0,2.0422698,30.886029,0,0,0,30.651185,0,0,0,0
549,207.00615,0,0,0,0,2.0471277,30.959497,0,0,0,30.724094,0,0,0,0
550,207.49738,0,0,0,0,2.0519856,31.032965,0,0,0,30.797003,0,0,0,0
551,207.98861,0,0,0,0,2.0568435,31.106433,0,0,0,30.869913,0,0,0,0
552,208.47984,0,0,0,0,2.0617014,31.179901,0,0,0,30.942822,0,0,0,0
553,208.97108,0,0,0,0,2.0665593,31.253369,0,0,0,31.015731,0,0,0,0
554,209.46231,0,0,0,0,2.0714172,31.326836,0,0,0,31.088641,0,0,0,0
555,209.95354,0,0,0,0,2.0762751,31.400304,0,0,0,31.16155,0,0,0,0
556,210.44477,0,0,0,0,2.081133,31.473772,0,0,0,31.234459,0,0,0,0
557,210.93601,0,0,0,0,2.0859909,31.54724,0,0,0,31.307368,0,0,0,0
558,211.42724,0,0,0,0,2.0908488,31.620708,0,0,0,31.380278,0,0,0,0
559,211.91847,0,0,0,0,2.0957067,31.694176,0,0,0,31.453187,0,0,0,0
560,212.4097,0,0,0,0,2.1005646,31.767644,0,0,0,31.526096,0,0,0,0
561,212.90094,0,0,0,0,2.1054225,31.841112,0,0,0,31.599006,0,0,0,0
562,213.39217,0,0,0,0,2.1102804,31.91458,0,0,0,31.671915,0,0,0,0
563,213.8834,0,0,0,0,2.1151383,31.988048,0,0,0,31.744824,0,0,0,0
564,214.37463,0,0,0,0,2.1199962,32.061516,0,0,0,31.817733,0,0,0,0
565,214.86587,0,0,0,0,2.1248541,32.134983,0,0,0,31.890643,0,0,0,0
566,215.3571,0,0,0,0,2.129712,32.208451,0,0,0,31.963552,0,0,0,0
567,215.84833,0,0,0,0,2.1345699,32.281919,0,0,0,32.036461,0,0,0,0
568,216.33956,0,0,0,0,2.1394278,32.355387,0,0,0,32.109371,0,0,0,0
569,216.8308,0,0,0,0,2.1442857,32.428855,0,0,0,32.18228,0,0,0,0
570,217.32203,0,0,0,0,2.1491436,32.502323,0,0,0,32.255189,0,0,0,0
571,217.81326,0,0,0,0,2.1540015,32.575791,0,0,0,32.328098,0,0,0,0
572,218.30449,0,0,0,0,2.1588594,32.649259,0,0,0,32.401008,0,0,0,0
573,218.79573,0,0,0,0,2.1637173,32.722727,0,0,0,32.473917,0,0,0,0
574,219.28696,0,0,0,0,2.1685752,32.796195,0,0,0,32.546826,0,0,0,0
575,219.77819,0,0,0,0,2.1734331,32.869663,0,0,0,32.619736,0,0,0,0
576,220.26942,0,0,0,0,2.178291,32.94313,0,0,0,32.692645,0,0,0,0
577,220.76065,0,0,0,0,2.1831489,33.016598,0,0,0,32.765554,0,0,0,0
578,221.25189,0,0,0,0,2.1880068,33.090066,0,0,0,32.838464,0,0,0,0
579,221.74312,0,0,0,0,2.1928647,33.163534,0,0,0,32.911373,0,0,0,0
580,222.23435,0,0,0,0,2.1977226,33.237002,0,0,0,32.984282,0,0,0,0
581,222.72558,0,0,0,0,2.2025805,33.31047,0,0,0,33.057191,0,0,0,0
582,223.21682,0,0,0,0,2.2074384,33.383938,0,0,0,33.130101,0,0,0,0
583,223.70805,0,0,0,0,2.2122963,33.457406,0,0,0,33.20301,0,0,0,0
