Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
4627,125.71527,0,0,0,0,0,0,16.138306,21.061772,3.161205,0,0,0,9.7408524,125.71527,27.568227,2.4972071,0,0,0,0,12.87253,29.087892,5.6518096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,125.27583,0,0,0,0,0,0,16.081894,20.988151,3.1501551,0,0,0,9.7068033,125.27583,27.471862,2.4884781,0,0,0,0,12.827534,28.986215,5.6320537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,124.83639,0,0,0,0,0,0,16.025483,20.91453,3.1391051,0,0,0,9.6727542,124.83639,27.375498,2.4797492,0,0,0,0,12.782538,28.884539,5.6122978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,124.39696,0,0,0,0,0,0,15.969071,20.840908,3.1280551,0,0,0,9.6387051,124.39696,27.279133,2.4710202,0,0,0,0,12.737543,28.782862,5.5925419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,123.95752,0,0,0,0,0,0,15.91266,20.767287,3.1170051,0,0,0,9.604656,123.95752,27.182768,2.4622912,0,0,0,0,12.692547,28.681185,5.5727861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,123.51808,0,0,0,0,0,0,15.856249,20.693666,3.1059551,0,0,0,9.5706069,123.51808,27.086404,2.4535622,0,0,0,0,12.647551,28.579509,5.5530302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,123.07864,0,0,0,0,0,0,15.799837,20.620044,3.0949052,0,0,0,9.5365578,123.07864,26.990039,2.4448333,0,0,0,0,12.602555,28.477832,5.5332743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,122.63921,0,0,0,0,0,0,15.743426,20.546423,3.0838552,0,0,0,9.5025087,122.63921,26.893675,2.4361043,0,0,0,0,12.557559,28.376156,5.5135184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,122.19977,0,0,0,0,0,0,15.687015,20.472802,3.0728052,0,0,0,9.4684596,122.19977,26.79731,2.4273753,0,0,0,0,12.512563,28.274479,5.4937626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,121.76033,0,0,0,0,0,0,15.630603,20.39918,3.0617552,0,0,0,9.4344105,121.76033,26.700945,2.4186463,0,0,0,0,12.467567,28.172802,5.4740067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,121.3209,0,0,0,0,0,0,15.574192,20.325559,3.0507053,0,0,0,9.4003614,121.3209,26.604581,2.4099174,0,0,0,0,12.422571,28.071126,5.4542508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,120.88146,0,0,0,0,0,0,15.51778,20.251938,3.0396553,0,0,0,9.3663123,120.88146,26.508216,2.4011884,0,0,0,0,12.377576,27.969449,5.4344949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,120.44202,0,0,0,0,0,0,15.461369,20.178316,3.0286053,0,0,0,9.3322632,120.44202,26.411852,2.3924594,0,0,0,0,12.33258,27.867773,5.4147391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,120.00258,0,0,0,0,0,0,15.404958,20.104695,3.0175553,0,0,0,9.2982141,120.00258,26.315487,2.3837304,0,0,0,0,12.287584,27.766096,5.3949832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,119.56315,0,0,0,0,0,0,15.348546,20.031074,3.0065054,0,0,0,9.264165,119.56315,26.219122,2.3750014,0,0,0,0,12.242588,27.664419,5.3752273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,119.12371,0,0,0,0,0,0,15.292135,19.957452,2.9954554,0,0,0,9.2301159,119.12371,26.122758,2.3662725,0,0,0,0,12.197592,27.562743,5.3554714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,118.68427,0,0,0,0,0,0,15.235724,19.883831,2.9844054,0,0,0,9.1960668,118.68427,26.026393,2.3575435,0,0,0,0,12.152596,27.461066,5.3357156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,118.24484,0,0,0,0,0,0,15.179312,19.81021,2.9733554,0,0,0,9.1620176,118.24484,25.930029,2.3488145,0,0,0,0,12.1076,27.35939,5.3159597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,117.8054,0,0,0,0,0,0,15.122901,19.736588,2.9623054,0,0,0,9.1279685,117.8054,25.833664,2.3400855,0,0,0,0,12.062604,27.257713,5.2962038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,117.36596,0,0,0,0,0,0,15.06649,19.662967,2.9512555,0,0,0,9.0939194,117.36596,25.737299,2.3313566,0,0,0,0,12.017609,27.156037,5.276448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,116.92652,0,0,0,0,0,0,15.010078,19.589346,2.9402055,0,0,0,9.0598703,116.92652,25.640935,2.3226276,0,0,0,0,11.972613,27.05436,5.2566921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,116.48709,0,0,0,0,0,0,14.953667,19.515724,2.9291555,0,0,0,9.0258212,116.48709,25.54457,2.3138986,0,0,0,0,11.927617,26.952683,5.2369362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,116.04765,0,0,0,0,0,0,14.897255,19.442103,2.9181055,0,0,0,8.9917721,116.04765,25.448205,2.3051696,0,0,0,0,11.882621,26.851007,5.2171803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,115.60821,0,0,0,0,0,0,14.840844,19.368482,2.9070556,0,0,0,8.957723,115.60821,25.351841,2.2964407,0,0,0,0,11.837625,26.74933,5.1974245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,115.16878,0,0,0,0,0,0,14.784433,19.29486,2.8960056,0,0,0,8.9236739,115.16878,25.255476,2.2877117,0,0,0,0,11.792629,26.647654,5.1776686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,114.72934,0,0,0,0,0,0,14.728021,19.221239,2.8849556,0,0,0,8.8896248,114.72934,25.159112,2.2789827,0,0,0,0,11.747633,26.545977,5.1579127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,114.2899,0,0,0,0,0,0,14.67161,19.147618,2.8739056,0,0,0,8.8555757,114.2899,25.062747,2.2702537,0,0,0,0,11.702638,26.4443,5.1381568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,113.85047,0,0,0,0,0,0,14.615199,19.073996,2.8628556,0,0,0,8.8215266,113.85047,24.966382,2.2615248,0,0,0,0,11.657642,26.342624,5.118401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,113.41103,0,0,0,0,0,0,14.558787,19.000375,2.8518057,0,0,0,8.7874775,113.41103,24.870018,2.2527958,0,0,0,0,11.612646,26.240947,5.0986451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,112.97159,0,0,0,0,0,0,14.502376,18.926754,2.8407557,0,0,0,8.7534284,112.97159,24.773653,2.2440668,0,0,0,0,11.56765,26.139271,5.0788892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,112.53215,0,0,0,0,0,0,14.445964,18.853132,2.8297057,0,0,0,8.7193793,112.53215,24.677289,2.2353378,0,0,0,0,11.522654,26.037594,5.0591333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,112.09272,0,0,0,0,0,0,14.389553,18.779511,2.8186557,0,0,0,8.6853302,112.09272,24.580924,2.2266089,0,0,0,0,11.477658,25.935917,5.0393775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,111.65328,0,0,0,0,0,0,14.333142,18.70589,2.8076058,0,0,0,8.6512811,111.65328,24.484559,2.2178799,0,0,0,0,11.432662,25.834241,5.0196216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,111.21384,0,0,0,0,0,0,14.27673,18.632268,2.7965558,0,0,0,8.617232,111.21384,24.388195,2.2091509,0,0,0,0,11.387666,25.732564,4.9998657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,110.77441,0,0,0,0,0,0,14.220319,18.558647,2.7855058,0,0,0,8.5831829,110.77441,24.29183,2.2004219,0,0,0,0,11.342671,25.630888,4.9801099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,110.33497,0,0,0,0,0,0,14.163908,18.485026,2.7744558,0,0,0,8.5491338,110.33497,24.195466,2.191693,0,0,0,0,11.297675,25.529211,4.960354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,109.89553,0,0,0,0,0,0,14.107496,18.411404,2.7634059,0,0,0,8.5150847,109.89553,24.099101,2.182964,0,0,0,0,11.252679,25.427535,4.9405981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,109.45609,0,0,0,0,0,0,14.051085,18.337783,2.7523559,0,0,0,8.4810356,109.45609,24.002736,2.174235,0,0,0,0,11.207683,25.325858,4.9208422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,109.01666,0,0,0,0,0,0,13.994673,18.264162,2.7413059,0,0,0,8.4469865,109.01666,23.906372,2.165506,0,0,0,0,11.162687,25.224181,4.9010864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,108.57722,0,0,0,0,0,0,13.938262,18.19054,2.7302559,0,0,0,8.4129374,108.57722,23.810007,2.1567771,0,0,0,0,11.117691,25.122505,4.8813305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,108.13778,0,0,0,0,0,0,13.881851,18.116919,2.7192059,0,0,0,8.3788883,108.13778,23.713643,2.1480481,0,0,0,0,11.072695,25.020828,4.8615746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,107.69835,0,0,0,0,0,0,13.825439,18.043298,2.708156,0,0,0,8.3448392,107.69835,23.617278,2.1393191,0,0,0,0,11.0277,24.919152,4.8418187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,107.25891,0,0,0,0,0,0,13.769028,17.969677,2.697106,0,0,0,8.3107901,107.25891,23.520913,2.1305901,0,0,0,0,10.982704,24.817475,4.8220629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,106.81947,0,0,0,0,0,0,13.712617,17.896055,2.686056,0,0,0,8.276741,106.81947,23.424549,2.1218612,0,0,0,0,10.937708,24.715798,4.802307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,106.38003,0,0,0,0,0,0,13.656205,17.822434,2.675006,0,0,0,8.2426919,106.38003,23.328184,2.1131322,0,0,0,0,10.892712,24.614122,4.7825511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,105.9406,0,0,0,0,0,0,13.599794,17.748813,2.6639561,0,0,0,8.2086428,105.9406,23.23182,2.1044032,0,0,0,0,10.847716,24.512445,4.7627952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,105.50116,0,0,0,0,0,0,13.543383,17.675191,2.6529061,0,0,0,8.1745936,105.50116,23.135455,2.0956742,0,0,0,0,10.80272,24.410769,4.7430394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,105.06172,0,0,0,0,0,0,13.486971,17.60157,2.6418561,0,0,0,8.1405445,105.06172,23.03909,2.0869453,0,0,0,0,10.757724,24.309092,4.7232835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,104.62229,0,0,0,0,0,0,13.43056,17.527949,2.6308061,0,0,0,8.1064954,104.62229,22.942726,2.0782163,0,0,0,0,10.712728,24.207415,4.7035276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,104.18285,0,0,0,0,0,0,13.374148,17.454327,2.6197561,0,0,0,8.0724463,104.18285,22.846361,2.0694873,0,0,0,0,10.667733,24.105739,4.6837717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,103.74341,0,0,0,0,0,0,13.317737,17.380706,2.6087062,0,0,0,8.0383972,103.74341,22.749997,2.0607583,0,0,0,0,10.622737,24.004062,4.6640159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,103.30397,0,0,0,0,0,0,13.261326,17.307085,2.5976562,0,0,0,8.0043481,103.30397,22.653632,2.0520293,0,0,0,0,10.577741,23.902386,4.64426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,102.86454,0,0,0,0,0,0,13.204914,17.233463,2.5866062,0,0,0,7.970299,102.86454,22.557267,2.0433004,0,0,0,0,10.532745,23.800709,4.6245041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,102.4251,0,0,0,0,0,0,13.148503,17.159842,2.5755562,0,0,0,7.9362499,102.4251,22.460903,2.0345714,0,0,0,0,10.487749,23.699033,4.6047483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,101.98566,0,0,0,0,0,0,13.092092,17.086221,2.5645063,0,0,0,7.9022008,101.98566,22.364538,2.0258424,0,0,0,0,10.442753,23.597356,4.5849924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,101.54623,0,0,0,0,0,0,13.03568,17.012599,2.5534563,0,0,0,7.8681517,101.54623,22.268173,2.0171134,0,0,0,0,10.397757,23.495679,4.5652365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,101.10679,0,0,0,0,0,0,12.979269,16.938978,2.5424063,0,0,0,7.8341026,101.10679,22.171809,2.0083845,0,0,0,0,10.352762,23.394003,4.5454806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,100.66735,0,0,0,0,0,0,12.922857,16.865357,2.5313563,0,0,0,7.8000535,100.66735,22.075444,1.9996555,0,0,0,0,10.307766,23.292326,4.5257248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,100.22791,0,0,0,0,0,0,12.866446,16.791735,2.5203064,0,0,0,7.7660044,100.22791,21.97908,1.9909265,0,0,0,0,10.26277,23.19065,4.5059689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,99.788477,0,0,0,0,0,0,12.810035,16.718114,2.5092564,0,0,0,7.7319553,99.788477,21.882715,1.9821975,0,0,0,0,10.217774,23.088973,4.486213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,99.34904,0,0,0,0,0,0,12.753623,16.644493,2.4982064,0,0,0,7.6979062,99.34904,21.78635,1.9734686,0,0,0,0,10.172778,22.987296,4.4664571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,98.909603,0,0,0,0,0,0,12.697212,16.570871,2.4871564,0,0,0,7.6638571,98.909603,21.689986,1.9647396,0,0,0,0,10.127782,22.88562,4.4467013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,98.470166,0,0,0,0,0,0,12.640801,16.49725,2.4761064,0,0,0,7.629808,98.470166,21.593621,1.9560106,0,0,0,0,10.082786,22.783943,4.4269454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,98.030729,0,0,0,0,0,0,12.584389,16.423629,2.4650565,0,0,0,7.5957589,98.030729,21.497257,1.9472816,0,0,0,0,10.03779,22.682267,4.4071895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,97.591291,0,0,0,0,0,0,12.527978,16.350007,2.4540065,0,0,0,7.5617098,97.591291,21.400892,1.9385527,0,0,0,0,9.9927946,22.58059,4.3874336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,97.151854,0,0,0,0,0,0,12.471566,16.276386,2.4429565,0,0,0,7.5276607,97.151854,21.304527,1.9298237,0,0,0,0,9.9477987,22.478914,4.3676778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,96.712417,0,0,0,0,0,0,12.415155,16.202765,2.4319065,0,0,0,7.4936116,96.712417,21.208163,1.9210947,0,0,0,0,9.9028028,22.377237,4.3479219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,96.27298,0,0,0,0,0,0,12.358744,16.129143,2.4208566,0,0,0,7.4595625,96.27298,21.111798,1.9123657,0,0,0,0,9.857807,22.27556,4.328166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,95.833543,0,0,0,0,0,0,12.302332,16.055522,2.4098066,0,0,0,7.4255134,95.833543,21.015434,1.9036368,0,0,0,0,9.8128111,22.173884,4.3084101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,95.394106,0,0,0,0,0,0,12.245921,15.981901,2.3987566,0,0,0,7.3914643,95.394106,20.919069,1.8949078,0,0,0,0,9.7678152,22.072207,4.2886543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,94.954669,0,0,0,0,0,0,12.18951,15.908279,2.3877066,0,0,0,7.3574152,94.954669,20.822704,1.8861788,0,0,0,0,9.7228193,21.970531,4.2688984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,94.515232,0,0,0,0,0,0,12.133098,15.834658,2.3766566,0,0,0,7.3233661,94.515232,20.72634,1.8774498,0,0,0,0,9.6778235,21.868854,4.2491425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,94.075794,0,0,0,0,0,0,12.076687,15.761037,2.3656067,0,0,0,7.289317,94.075794,20.629975,1.8687209,0,0,0,0,9.6328276,21.767177,4.2293867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,93.636357,0,0,0,0,0,0,12.020275,15.687415,2.3545567,0,0,0,7.2552679,93.636357,20.533611,1.8599919,0,0,0,0,9.5878317,21.665501,4.2096308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,93.19692,0,0,0,0,0,0,11.963864,15.613794,2.3435067,0,0,0,7.2212187,93.19692,20.437246,1.8512629,0,0,0,0,9.5428359,21.563824,4.1898749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,92.757483,0,0,0,0,0,0,11.907453,15.540173,2.3324567,0,0,0,7.1871696,92.757483,20.340881,1.8425339,0,0,0,0,9.49784,21.462148,4.170119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,92.318046,0,0,0,0,0,0,11.851041,15.466551,2.3214068,0,0,0,7.1531205,92.318046,20.244517,1.833805,0,0,0,0,9.4528441,21.360471,4.1503632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,91.878609,0,0,0,0,0,0,11.79463,15.39293,2.3103568,0,0,0,7.1190714,91.878609,20.148152,1.825076,0,0,0,0,9.4078483,21.258794,4.1306073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,91.439172,0,0,0,0,0,0,11.738219,15.319309,2.2993068,0,0,0,7.0850223,91.439172,20.051788,1.816347,0,0,0,0,9.3628524,21.157118,4.1108514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,90.999735,0,0,0,0,0,0,11.681807,15.245687,2.2882568,0,0,0,7.0509732,90.999735,19.955423,1.807618,0,0,0,0,9.3178565,21.055441,4.0910955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,90.560298,0,0,0,0,0,0,11.625396,15.172066,2.2772069,0,0,0,7.0169241,90.560298,19.859058,1.7988891,0,0,0,0,9.2728607,20.953765,4.0713397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,90.12086,0,0,0,0,0,0,11.568985,15.098445,2.2661569,0,0,0,6.982875,90.12086,19.762694,1.7901601,0,0,0,0,9.2278648,20.852088,4.0515838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,89.681423,0,0,0,0,0,0,11.512573,15.024824,2.2551069,0,0,0,6.9488259,89.681423,19.666329,1.7814311,0,0,0,0,9.1828689,20.750412,4.0318279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,89.241986,0,0,0,0,0,0,11.456162,14.951202,2.2440569,0,0,0,6.9147768,89.241986,19.569964,1.7727021,0,0,0,0,9.1378731,20.648735,4.012072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,88.802549,0,0,0,0,0,0,11.39975,14.877581,2.2330069,0,0,0,6.8807277,88.802549,19.4736,1.7639732,0,0,0,0,9.0928772,20.547058,3.9923162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,88.363112,0,0,0,0,0,0,11.343339,14.80396,2.221957,0,0,0,6.8466786,88.363112,19.377235,1.7552442,0,0,0,0,9.0478813,20.445382,3.9725603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,87.923675,0,0,0,0,0,0,11.286928,14.730338,2.210907,0,0,0,6.8126295,87.923675,19.280871,1.7465152,0,0,0,0,9.0028855,20.343705,3.9528044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,87.484238,0,0,0,0,0,0,11.230516,14.656717,2.199857,0,0,0,6.7785804,87.484238,19.184506,1.7377862,0,0,0,0,8.9578896,20.242029,3.9330486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,87.044801,0,0,0,0,0,0,11.174105,14.583096,2.188807,0,0,0,6.7445313,87.044801,19.088141,1.7290573,0,0,0,0,8.9128937,20.140352,3.9132927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,86.605363,0,0,0,0,0,0,11.117694,14.509474,2.1777571,0,0,0,6.7104822,86.605363,18.991777,1.7203283,0,0,0,0,8.8678979,20.038675,3.8935368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,86.165926,0,0,0,0,0,0,11.061282,14.435853,2.1667071,0,0,0,6.6764331,86.165926,18.895412,1.7115993,0,0,0,0,8.822902,19.936999,3.8737809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,85.726489,0,0,0,0,0,0,11.004871,14.362232,2.1556571,0,0,0,6.642384,85.726489,18.799048,1.7028703,0,0,0,0,8.7779061,19.835322,3.8540251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,85.287052,0,0,0,0,0,0,10.948459,14.28861,2.1446071,0,0,0,6.6083349,85.287052,18.702683,1.6941413,0,0,0,0,8.7329102,19.733646,3.8342692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,84.847615,0,0,0,0,0,0,10.892048,14.214989,2.1335571,0,0,0,6.5742858,84.847615,18.606318,1.6854124,0,0,0,0,8.6879144,19.631969,3.8145133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,84.408178,0,0,0,0,0,0,10.835637,14.141368,2.1225072,0,0,0,6.5402367,84.408178,18.509954,1.6766834,0,0,0,0,8.6429185,19.530292,3.7947574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,83.968741,0,0,0,0,0,0,10.779225,14.067746,2.1114572,0,0,0,6.5061876,83.968741,18.413589,1.6679544,0,0,0,0,8.5979226,19.428616,3.7750016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,83.529304,0,0,0,0,0,0,10.722814,13.994125,2.1004072,0,0,0,6.4721385,83.529304,18.317225,1.6592254,0,0,0,0,8.5529268,19.326939,3.7552457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,83.089866,0,0,0,0,0,0,10.666403,13.920504,2.0893572,0,0,0,6.4380894,83.089866,18.22086,1.6504965,0,0,0,0,8.5079309,19.225263,3.7354898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,82.650429,0,0,0,0,0,0,10.609991,13.846882,2.0783073,0,0,0,6.4040403,82.650429,18.124495,1.6417675,0,0,0,0,8.462935,19.123586,3.7157339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,82.210992,0,0,0,0,0,0,10.55358,13.773261,2.0672573,0,0,0,6.3699912,82.210992,18.028131,1.6330385,0,0,0,0,8.4179392,19.02191,3.6959781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,81.771555,0,0,0,0,0,0,10.497168,13.69964,2.0562073,0,0,0,6.3359421,81.771555,17.931766,1.6243095,0,0,0,0,8.3729433,18.920233,3.6762222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,81.332118,0,0,0,0,0,0,10.440757,13.626018,2.0451573,0,0,0,6.301893,81.332118,17.835402,1.6155806,0,0,0,0,8.3279474,18.818556,3.6564663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,80.892681,0,0,0,0,0,0,10.384346,13.552397,2.0341074,0,0,0,6.2678438,80.892681,17.739037,1.6068516,0,0,0,0,8.2829516,18.71688,3.6367104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,80.453244,0,0,0,0,0,0,10.327934,13.478776,2.0230574,0,0,0,6.2337947,80.453244,17.642672,1.5981226,0,0,0,0,8.2379557,18.615203,3.6169546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,80.013807,0,0,0,0,0,0,10.271523,13.405154,2.0120074,0,0,0,6.1997456,80.013807,17.546308,1.5893936,0,0,0,0,8.1929598,18.513527,3.5971987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,79.574369,0,0,0,0,0,0,10.215112,13.331533,2.0009574,0,0,0,6.1656965,79.574369,17.449943,1.5806647,0,0,0,0,8.147964,18.41185,3.5774428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,79.134932,0,0,0,0,0,0,10.1587,13.257912,1.9899074,0,0,0,6.1316474,79.134932,17.353579,1.5719357,0,0,0,0,8.1029681,18.310173,3.557687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,78.695495,0,0,0,0,0,0,10.102289,13.18429,1.9788575,0,0,0,6.0975983,78.695495,17.257214,1.5632067,0,0,0,0,8.0579722,18.208497,3.5379311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,78.256058,0,0,0,0,0,0,10.045878,13.110669,1.9678075,0,0,0,6.0635492,78.256058,17.160849,1.5544777,0,0,0,0,8.0129764,18.10682,3.5181752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
