Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
81,-4.6773074,0,0,0,0,0,0,0,0,-0.64787459,-0.7708166,0,0,0,0,0,0,-1.0182782,-4.33532,-3.0033277,-0.18177378,0,0,0,0,-0.56027006,-1.2799482,-0.75346203,0,0,0,0,0,0,0,0,0,0
82,-4.6955516,0,0,0,0,0,0,0,0,-0.65040168,-0.77382323,0,0,0,0,0,0,-1.02225,-4.3522303,-3.0150424,-0.1824828,0,0,0,0,-0.56245544,-1.2849408,-0.75640097,0,0,0,0,0,0,0,0,0,0
83,-4.7137958,0,0,0,0,0,0,0,0,-0.65292877,-0.77682986,0,0,0,0,0,0,-1.0262219,-4.3691405,-3.0267571,-0.18319183,0,0,0,0,-0.56464081,-1.2899333,-0.75933991,0,0,0,0,0,0,0,0,0,0
84,-4.73204,0,0,0,0,0,0,0,0,-0.65545585,-0.77983649,0,0,0,0,0,0,-1.0301938,-4.3860508,-3.0384718,-0.18390085,0,0,0,0,-0.56682619,-1.2949258,-0.76227885,0,0,0,0,0,0,0,0,0,0
85,-4.7502842,0,0,0,0,0,0,0,0,-0.65798294,-0.78284312,0,0,0,0,0,0,-1.0341657,-4.402961,-3.0501866,-0.18460987,0,0,0,0,-0.56901157,-1.2999184,-0.76521778,0,0,0,0,0,0,0,0,0,0
86,-4.7685284,0,0,0,0,0,0,0,0,-0.66051002,-0.78584975,0,0,0,0,0,0,-1.0381375,-4.4198713,-3.0619013,-0.1853189,0,0,0,0,-0.57119694,-1.3049109,-0.76815672,0,0,0,0,0,0,0,0,0,0
87,-4.7867727,0,0,0,0,0,0,0,0,-0.66303711,-0.78885638,0,0,0,0,0,0,-1.0421094,-4.4367815,-3.073616,-0.18602792,0,0,0,0,-0.57338232,-1.3099034,-0.77109566,0,0,0,0,0,0,0,0,0,0
88,-4.8050169,0,0,0,0,0,0,0,0,-0.66556419,-0.79186301,0,0,0,0,0,0,-1.0460813,-4.4536918,-3.0853307,-0.18673694,0,0,0,0,-0.5755677,-1.314896,-0.7740346,0,0,0,0,0,0,0,0,0,0
89,-4.8232611,0,0,0,0,0,0,0,0,-0.66809128,-0.79486965,0,0,0,0,0,0,-1.0500531,-4.4706021,-3.0970454,-0.18744596,0,0,0,0,-0.57775308,-1.3198885,-0.77697353,0,0,0,0,0,0,0,0,0,0
90,-4.8415053,0,0,0,0,0,0,0,0,-0.67061836,-0.79787628,0,0,0,0,0,0,-1.054025,-4.4875123,-3.1087601,-0.18815499,0,0,0,0,-0.57993845,-1.3248811,-0.77991247,0,0,0,0,0,0,0,0,0,0
91,-4.8597495,0,0,0,0,0,0,0,0,-0.67314545,-0.80088291,0,0,0,0,0,0,-1.0579969,-4.5044226,-3.1204748,-0.18886401,0,0,0,0,-0.58212383,-1.3298736,-0.78285141,0,0,0,0,0,0,0,0,0,0
92,-4.8779937,0,0,0,0,0,0,0,0,-0.67567253,-0.80388954,0,0,0,0,0,0,-1.0619688,-4.5213328,-3.1321896,-0.18957303,0,0,0,0,-0.58430921,-1.3348661,-0.78579035,0,0,0,0,0,0,0,0,0,0
93,-4.8962379,0,0,0,0,0,0,0,0,-0.67819962,-0.80689617,0,0,0,0,0,0,-1.0659406,-4.5382431,-3.1439043,-0.19028206,0,0,0,0,-0.58649458,-1.3398587,-0.78872928,0,0,0,0,0,0,0,0,0,0
94,-4.9144821,0,0,0,0,0,0,0,0,-0.68072671,-0.8099028,0,0,0,0,0,0,-1.0699125,-4.5551533,-3.155619,-0.19099108,0,0,0,0,-0.58867996,-1.3448512,-0.79166822,0,0,0,0,0,0,0,0,0,0
95,-4.9327263,0,0,0,0,0,0,0,0,-0.68325379,-0.81290943,0,0,0,0,0,0,-1.0738844,-4.5720636,-3.1673337,-0.1917001,0,0,0,0,-0.59086534,-1.3498437,-0.79460716,0,0,0,0,0,0,0,0,0,0
96,-4.9509705,0,0,0,0,0,0,0,0,-0.68578088,-0.81591606,0,0,0,0,0,0,-1.0778563,-4.5889738,-3.1790484,-0.19240912,0,0,0,0,-0.59305072,-1.3548363,-0.7975461,0,0,0,0,0,0,0,0,0,0
97,-4.9692147,0,0,0,0,0,0,0,0,-0.68830796,-0.81892269,0,0,0,0,0,0,-1.0818281,-4.6058841,-3.1907631,-0.19311815,0,0,0,0,-0.59523609,-1.3598288,-0.80048503,0,0,0,0,0,0,0,0,0,0
98,-4.9874589,0,0,0,0,0,0,0,0,-0.69083505,-0.82192932,0,0,0,0,0,0,-1.0858,-4.6227943,-3.2024778,-0.19382717,0,0,0,0,-0.59742147,-1.3648214,-0.80342397,0,0,0,0,0,0,0,0,0,0
99,-5.0057031,0,0,0,0,0,0,0,0,-0.69336213,-0.82493595,0,0,0,0,0,0,-1.0897719,-4.6397046,-3.2141926,-0.19453619,0,0,0,0,-0.59960685,-1.3698139,-0.80636291,0,0,0,0,0,0,0,0,0,0
100,-5.0239473,0,0,0,0,0,0,0,0,-0.69588922,-0.82794258,0,0,0,0,0,0,-1.0937438,-4.6566149,-3.2259073,-0.19524521,0,0,0,0,-0.60179222,-1.3748064,-0.80930185,0,0,0,0,0,0,0,0,0,0
101,-5.0421915,0,0,0,0,0,0,0,0,-0.6984163,-0.83094921,0,0,0,0,0,0,-1.0977156,-4.6735251,-3.237622,-0.19595424,0,0,0,0,-0.6039776,-1.379799,-0.81224078,0,0,0,0,0,0,0,0,0,0
102,-5.0604357,0,0,0,0,0,0,0,0,-0.70094339,-0.83395584,0,0,0,0,0,0,-1.1016875,-4.6904354,-3.2493367,-0.19666326,0,0,0,0,-0.60616298,-1.3847915,-0.81517972,0,0,0,0,0,0,0,0,0,0
103,-5.0786799,0,0,0,0,0,0,0,0,-0.70347047,-0.83696247,0,0,0,0,0,0,-1.1056594,-4.7073456,-3.2610514,-0.19737228,0,0,0,0,-0.60834836,-1.3897841,-0.81811866,0,0,0,0,0,0,0,0,0,0
104,-5.0969241,0,0,0,0,0,0,0,0,-0.70599756,-0.8399691,0,0,0,0,0,0,-1.1096312,-4.7242559,-3.2727661,-0.19808131,0,0,0,0,-0.61053373,-1.3947766,-0.8210576,0,0,0,0,0,0,0,0,0,0
105,-5.1151683,0,0,0,0,0,0,0,0,-0.70852465,-0.84297573,0,0,0,0,0,0,-1.1136031,-4.7411661,-3.2844808,-0.19879033,0,0,0,0,-0.61271911,-1.3997691,-0.82399653,0,0,0,0,0,0,0,0,0,0
106,-5.1334125,0,0,0,0,0,0,0,0,-0.71105173,-0.84598236,0,0,0,0,0,0,-1.117575,-4.7580764,-3.2961956,-0.19949935,0,0,0,0,-0.61490449,-1.4047617,-0.82693547,0,0,0,0,0,0,0,0,0,0
107,-5.1516567,0,0,0,0,0,0,0,0,-0.71357882,-0.84898899,0,0,0,0,0,0,-1.1215469,-4.7749866,-3.3079103,-0.20020837,0,0,0,0,-0.61708986,-1.4097542,-0.82987441,0,0,0,0,0,0,0,0,0,0
108,-5.1699009,0,0,0,0,0,0,0,0,-0.7161059,-0.85199562,0,0,0,0,0,0,-1.1255187,-4.7918969,-3.319625,-0.2009174,0,0,0,0,-0.61927524,-1.4147467,-0.83281335,0,0,0,0,0,0,0,0,0,0
109,-5.1881451,0,0,0,0,0,0,0,0,-0.71863299,-0.85500225,0,0,0,0,0,0,-1.1294906,-4.8088071,-3.3313397,-0.20162642,0,0,0,0,-0.62146062,-1.4197393,-0.83575228,0,0,0,0,0,0,0,0,0,0
110,-5.2063893,0,0,0,0,0,0,0,0,-0.72116007,-0.85800888,0,0,0,0,0,0,-1.1334625,-4.8257174,-3.3430544,-0.20233544,0,0,0,0,-0.623646,-1.4247318,-0.83869122,0,0,0,0,0,0,0,0,0,0
111,-5.2246335,0,0,0,0,0,0,0,0,-0.72368716,-0.86101551,0,0,0,0,0,0,-1.1374344,-4.8426277,-3.3547691,-0.20304447,0,0,0,0,-0.62583137,-1.4297244,-0.84163016,0,0,0,0,0,0,0,0,0,0
112,-5.2428777,0,0,0,0,0,0,0,0,-0.72621424,-0.86402214,0,0,0,0,0,0,-1.1414062,-4.8595379,-3.3664838,-0.20375349,0,0,0,0,-0.62801675,-1.4347169,-0.8445691,0,0,0,0,0,0,0,0,0,0
113,-5.2611219,0,0,0,0,0,0,0,0,-0.72874133,-0.86702877,0,0,0,0,0,0,-1.1453781,-4.8764482,-3.3781986,-0.20446251,0,0,0,0,-0.63020213,-1.4397094,-0.84750803,0,0,0,0,0,0,0,0,0,0
114,-5.2793661,0,0,0,0,0,0,0,0,-0.73126841,-0.8700354,0,0,0,0,0,0,-1.14935,-4.8933584,-3.3899133,-0.20517153,0,0,0,0,-0.6323875,-1.444702,-0.85044697,0,0,0,0,0,0,0,0,0,0
115,-5.2976103,0,0,0,0,0,0,0,0,-0.7337955,-0.87304203,0,0,0,0,0,0,-1.1533219,-4.9102687,-3.401628,-0.20588056,0,0,0,0,-0.63457288,-1.4496945,-0.85338591,0,0,0,0,0,0,0,0,0,0
116,-5.3158545,0,0,0,0,0,0,0,0,-0.73632259,-0.87604866,0,0,0,0,0,0,-1.1572937,-4.9271789,-3.4133427,-0.20658958,0,0,0,0,-0.63675826,-1.454687,-0.85632485,0,0,0,0,0,0,0,0,0,0
117,-5.3340987,0,0,0,0,0,0,0,0,-0.73884967,-0.87905529,0,0,0,0,0,0,-1.1612656,-4.9440892,-3.4250574,-0.2072986,0,0,0,0,-0.63894364,-1.4596796,-0.85926378,0,0,0,0,0,0,0,0,0,0
118,-5.3523429,0,0,0,0,0,0,0,0,-0.74137676,-0.88206193,0,0,0,0,0,0,-1.1652375,-4.9609994,-3.4367721,-0.20800763,0,0,0,0,-0.64112901,-1.4646721,-0.86220272,0,0,0,0,0,0,0,0,0,0
119,-5.3705871,0,0,0,0,0,0,0,0,-0.74390384,-0.88506856,0,0,0,0,0,0,-1.1692094,-4.9779097,-3.4484868,-0.20871665,0,0,0,0,-0.64331439,-1.4696647,-0.86514166,0,0,0,0,0,0,0,0,0,0
120,-5.3888313,0,0,0,0,0,0,0,0,-0.74643093,-0.88807519,0,0,0,0,0,0,-1.1731812,-4.9948199,-3.4602016,-0.20942567,0,0,0,0,-0.64549977,-1.4746572,-0.8680806,0,0,0,0,0,0,0,0,0,0
121,-5.4070756,0,0,0,0,0,0,0,0,-0.74895801,-0.89108182,0,0,0,0,0,0,-1.1771531,-5.0117302,-3.4719163,-0.21013469,0,0,0,0,-0.64768514,-1.4796497,-0.87101953,0,0,0,0,0,0,0,0,0,0
122,-5.4253198,0,0,0,0,0,0,0,0,-0.7514851,-0.89408845,0,0,0,0,0,0,-1.181125,-5.0286404,-3.483631,-0.21084372,0,0,0,0,-0.64987052,-1.4846423,-0.87395847,0,0,0,0,0,0,0,0,0,0
123,-5.443564,0,0,0,0,0,0,0,0,-0.75401218,-0.89709508,0,0,0,0,0,0,-1.1850968,-5.0455507,-3.4953457,-0.21155274,0,0,0,0,-0.6520559,-1.4896348,-0.87689741,0,0,0,0,0,0,0,0,0,0
124,-5.4618082,0,0,0,0,0,0,0,0,-0.75653927,-0.90010171,0,0,0,0,0,0,-1.1890687,-5.062461,-3.5070604,-0.21226176,0,0,0,0,-0.65424127,-1.4946273,-0.87983635,0,0,0,0,0,0,0,0,0,0
125,-5.4800524,0,0,0,0,0,0,0,0,-0.75906635,-0.90310834,0,0,0,0,0,0,-1.1930406,-5.0793712,-3.5187751,-0.21297079,0,0,0,0,-0.65642665,-1.4996199,-0.88277528,0,0,0,0,0,0,0,0,0,0
126,-5.4982966,0,0,0,0,0,0,0,0,-0.76159344,-0.90611497,0,0,0,0,0,0,-1.1970125,-5.0962815,-3.5304898,-0.21367981,0,0,0,0,-0.65861203,-1.5046124,-0.88571422,0,0,0,0,0,0,0,0,0,0
127,-5.5165408,0,0,0,0,0,0,0,0,-0.76412053,-0.9091216,0,0,0,0,0,0,-1.2009843,-5.1131917,-3.5422046,-0.21438883,0,0,0,0,-0.66079741,-1.509605,-0.88865316,0,0,0,0,0,0,0,0,0,0
128,-5.534785,0,0,0,0,0,0,0,0,-0.76664761,-0.91212823,0,0,0,0,0,0,-1.2049562,-5.130102,-3.5539193,-0.21509785,0,0,0,0,-0.66298278,-1.5145975,-0.8915921,0,0,0,0,0,0,0,0,0,0
129,-5.5530292,0,0,0,0,0,0,0,0,-0.7691747,-0.91513486,0,0,0,0,0,0,-1.2089281,-5.1470122,-3.565634,-0.21580688,0,0,0,0,-0.66516816,-1.51959,-0.89453103,0,0,0,0,0,0,0,0,0,0
130,-5.5712734,0,0,0,0,0,0,0,0,-0.77170178,-0.91814149,0,0,0,0,0,0,-1.2129,-5.1639225,-3.5773487,-0.2165159,0,0,0,0,-0.66735354,-1.5245826,-0.89746997,0,0,0,0,0,0,0,0,0,0
131,-5.5895176,0,0,0,0,0,0,0,0,-0.77422887,-0.92114812,0,0,0,0,0,0,-1.2168718,-5.1808327,-3.5890634,-0.21722492,0,0,0,0,-0.66953891,-1.5295751,-0.90040891,0,0,0,0,0,0,0,0,0,0
132,-5.6077618,0,0,0,0,0,0,0,0,-0.77675595,-0.92415475,0,0,0,0,0,0,-1.2208437,-5.197743,-3.6007781,-0.21793395,0,0,0,0,-0.67172429,-1.5345677,-0.90334785,0,0,0,0,0,0,0,0,0,0
133,-5.626006,0,0,0,0,0,0,0,0,-0.77928304,-0.92716138,0,0,0,0,0,0,-1.2248156,-5.2146532,-3.6124928,-0.21864297,0,0,0,0,-0.67390967,-1.5395602,-0.90628678,0,0,0,0,0,0,0,0,0,0
134,-5.6442502,0,0,0,0,0,0,0,0,-0.78181012,-0.93016801,0,0,0,0,0,0,-1.2287875,-5.2315635,-3.6242076,-0.21935199,0,0,0,0,-0.67609505,-1.5445527,-0.90922572,0,0,0,0,0,0,0,0,0,0
135,-5.6624944,0,0,0,0,0,0,0,0,-0.78433721,-0.93317464,0,0,0,0,0,0,-1.2327593,-5.2484738,-3.6359223,-0.22006101,0,0,0,0,-0.67828042,-1.5495453,-0.91216466,0,0,0,0,0,0,0,0,0,0
136,-5.6807386,0,0,0,0,0,0,0,0,-0.78686429,-0.93618127,0,0,0,0,0,0,-1.2367312,-5.265384,-3.647637,-0.22077004,0,0,0,0,-0.6804658,-1.5545378,-0.9151036,0,0,0,0,0,0,0,0,0,0
137,-5.6989828,0,0,0,0,0,0,0,0,-0.78939138,-0.9391879,0,0,0,0,0,0,-1.2407031,-5.2822943,-3.6593517,-0.22147906,0,0,0,0,-0.68265118,-1.5595303,-0.91804253,0,0,0,0,0,0,0,0,0,0
138,-5.717227,0,0,0,0,0,0,0,0,-0.79191847,-0.94219453,0,0,0,0,0,0,-1.2446749,-5.2992045,-3.6710664,-0.22218808,0,0,0,0,-0.68483655,-1.5645229,-0.92098147,0,0,0,0,0,0,0,0,0,0
139,-5.7354712,0,0,0,0,0,0,0,0,-0.79444555,-0.94520116,0,0,0,0,0,0,-1.2486468,-5.3161148,-3.6827811,-0.22289711,0,0,0,0,-0.68702193,-1.5695154,-0.92392041,0,0,0,0,0,0,0,0,0,0
140,-5.7537154,0,0,0,0,0,0,0,0,-0.79697264,-0.94820779,0,0,0,0,0,0,-1.2526187,-5.333025,-3.6944958,-0.22360613,0,0,0,0,-0.68920731,-1.574508,-0.92685935,0,0,0,0,0,0,0,0,0,0
141,-5.7719596,0,0,0,0,0,0,0,0,-0.79949972,-0.95121442,0,0,0,0,0,0,-1.2565906,-5.3499353,-3.7062106,-0.22431515,0,0,0,0,-0.69139269,-1.5795005,-0.92979828,0,0,0,0,0,0,0,0,0,0
142,-5.7852196,0,0,0,0,0,0,0,0,-0.80133642,-0.95339966,0,0,0,0,0,0,-1.2594773,-5.3622257,-3.7147249,-0.22483047,0,0,0,0,-0.69298103,-1.5831291,-0.93193432,0,0,0,0,0,0,0,0,0,0
143,-5.7984794,0,0,0,0,0,0,0,0,-0.8031731,-0.95558487,0,0,0,0,0,0,-1.2623641,-5.3745161,-3.7232391,-0.22534579,0,0,0,0,-0.69456936,-1.5867577,-0.93407033,0,0,0,0,0,0,0,0,0,0
144,-5.8117393,0,0,0,0,0,0,0,0,-0.80500978,-0.95777008,0,0,0,0,0,0,-1.2652508,-5.3868064,-3.7317533,-0.2258611,0,0,0,0,-0.69615768,-1.5903862,-0.93620634,0,0,0,0,0,0,0,0,0,0
145,-5.8249991,0,0,0,0,0,0,0,0,-0.80684645,-0.95995529,0,0,0,0,0,0,-1.2681376,-5.3990967,-3.7402675,-0.22637642,0,0,0,0,-0.69774601,-1.5940148,-0.93834235,0,0,0,0,0,0,0,0,0,0
146,-5.8382589,0,0,0,0,0,0,0,0,-0.80868313,-0.9621405,0,0,0,0,0,0,-1.2710243,-5.411387,-3.7487817,-0.22689173,0,0,0,0,-0.69933433,-1.5976433,-0.94047836,0,0,0,0,0,0,0,0,0,0
147,-5.8515187,0,0,0,0,0,0,0,0,-0.81051981,-0.96432571,0,0,0,0,0,0,-1.2739111,-5.4236773,-3.757296,-0.22740705,0,0,0,0,-0.70092266,-1.6012719,-0.94261437,0,0,0,0,0,0,0,0,0,0
148,-5.8647786,0,0,0,0,0,0,0,0,-0.81235649,-0.96651092,0,0,0,0,0,0,-1.2767978,-5.4359677,-3.7658102,-0.22792237,0,0,0,0,-0.70251098,-1.6049005,-0.94475038,0,0,0,0,0,0,0,0,0,0
149,-5.8780384,0,0,0,0,0,0,0,0,-0.81419316,-0.96869612,0,0,0,0,0,0,-1.2796846,-5.448258,-3.7743244,-0.22843768,0,0,0,0,-0.70409931,-1.608529,-0.94688639,0,0,0,0,0,0,0,0,0,0
150,-5.8912982,0,0,0,0,0,0,0,0,-0.81602984,-0.97088133,0,0,0,0,0,0,-1.2825713,-5.4605483,-3.7828386,-0.228953,0,0,0,0,-0.70568763,-1.6121576,-0.9490224,0,0,0,0,0,0,0,0,0,0
151,-5.9045581,0,0,0,0,0,0,0,0,-0.81786652,-0.97306654,0,0,0,0,0,0,-1.2854581,-5.4728386,-3.7913528,-0.22946831,0,0,0,0,-0.70727596,-1.6157861,-0.95115841,0,0,0,0,0,0,0,0,0,0
152,-5.9178179,0,0,0,0,0,0,0,0,-0.8197032,-0.97525175,0,0,0,0,0,0,-1.2883448,-5.4851289,-3.799867,-0.22998363,0,0,0,0,-0.70886428,-1.6194147,-0.95329442,0,0,0,0,0,0,0,0,0,0
153,-5.9310777,0,0,0,0,0,0,0,0,-0.82153988,-0.97743696,0,0,0,0,0,0,-1.2912315,-5.4974193,-3.8083813,-0.23049894,0,0,0,0,-0.71045261,-1.6230433,-0.95543043,0,0,0,0,0,0,0,0,0,0
154,-5.9443375,0,0,0,0,0,0,0,0,-0.82337655,-0.97962217,0,0,0,0,0,0,-1.2941183,-5.5097096,-3.8168955,-0.23101426,0,0,0,0,-0.71204093,-1.6266718,-0.95756644,0,0,0,0,0,0,0,0,0,0
155,-5.9575974,0,0,0,0,0,0,0,0,-0.82521323,-0.98180738,0,0,0,0,0,0,-1.297005,-5.5219999,-3.8254097,-0.23152957,0,0,0,0,-0.71362926,-1.6303004,-0.95970245,0,0,0,0,0,0,0,0,0,0
156,-5.9708572,0,0,0,0,0,0,0,0,-0.82704991,-0.98399259,0,0,0,0,0,0,-1.2998918,-5.5342902,-3.8339239,-0.23204489,0,0,0,0,-0.71521758,-1.6339289,-0.96183846,0,0,0,0,0,0,0,0,0,0
157,-5.984117,0,0,0,0,0,0,0,0,-0.82888659,-0.9861778,0,0,0,0,0,0,-1.3027785,-5.5465805,-3.8424381,-0.23256021,0,0,0,0,-0.71680591,-1.6375575,-0.96397447,0,0,0,0,0,0,0,0,0,0
158,-5.9973769,0,0,0,0,0,0,0,0,-0.83072326,-0.98836301,0,0,0,0,0,0,-1.3056653,-5.5588709,-3.8509523,-0.23307552,0,0,0,0,-0.71839423,-1.6411861,-0.96611049,0,0,0,0,0,0,0,0,0,0
159,-6.0106367,0,0,0,0,0,0,0,0,-0.83255994,-0.99054822,0,0,0,0,0,0,-1.308552,-5.5711612,-3.8594666,-0.23359084,0,0,0,0,-0.71998256,-1.6448146,-0.9682465,0,0,0,0,0,0,0,0,0,0
160,-6.0238965,0,0,0,0,0,0,0,0,-0.83439662,-0.99273343,0,0,0,0,0,0,-1.3114388,-5.5834515,-3.8679808,-0.23410615,0,0,0,0,-0.72157088,-1.6484432,-0.97038251,0,0,0,0,0,0,0,0,0,0
161,-6.0371563,0,0,0,0,0,0,0,0,-0.8362333,-0.99491864,0,0,0,0,0,0,-1.3143255,-5.5957418,-3.876495,-0.23462147,0,0,0,0,-0.72315921,-1.6520718,-0.97251852,0,0,0,0,0,0,0,0,0,0
162,-6.0504162,0,0,0,0,0,0,0,0,-0.83806997,-0.99710385,0,0,0,0,0,0,-1.3172122,-5.6080321,-3.8850092,-0.23513678,0,0,0,0,-0.72474753,-1.6557003,-0.97465453,0,0,0,0,0,0,0,0,0,0
163,-6.063676,0,0,0,0,0,0,0,0,-0.83990665,-0.99928906,0,0,0,0,0,0,-1.320099,-5.6203224,-3.8935234,-0.2356521,0,0,0,0,-0.72633586,-1.6593289,-0.97679054,0,0,0,0,0,0,0,0,0,0
164,-6.0769358,0,0,0,0,0,0,0,0,-0.84174333,-1.0014743,0,0,0,0,0,0,-1.3229857,-5.6326128,-3.9020376,-0.23616741,0,0,0,0,-0.72792418,-1.6629574,-0.97892655,0,0,0,0,0,0,0,0,0,0
165,-6.0901957,0,0,0,0,0,0,0,0,-0.84358001,-1.0036595,0,0,0,0,0,0,-1.3258725,-5.6449031,-3.9105519,-0.23668273,0,0,0,0,-0.72951251,-1.666586,-0.98106256,0,0,0,0,0,0,0,0,0,0
166,-6.1034555,0,0,0,0,0,0,0,0,-0.84541668,-1.0058447,0,0,0,0,0,0,-1.3287592,-5.6571934,-3.9190661,-0.23719805,0,0,0,0,-0.73110083,-1.6702146,-0.98319857,0,0,0,0,0,0,0,0,0,0
167,-6.1167153,0,0,0,0,0,0,0,0,-0.84725336,-1.0080299,0,0,0,0,0,0,-1.331646,-5.6694837,-3.9275803,-0.23771336,0,0,0,0,-0.73268916,-1.6738431,-0.98533458,0,0,0,0,0,0,0,0,0,0
168,-6.1299751,0,0,0,0,0,0,0,0,-0.84909004,-1.0102151,0,0,0,0,0,0,-1.3345327,-5.681774,-3.9360945,-0.23822868,0,0,0,0,-0.73427748,-1.6774717,-0.98747059,0,0,0,0,0,0,0,0,0,0
169,-6.143235,0,0,0,0,0,0,0,0,-0.85092672,-1.0124003,0,0,0,0,0,0,-1.3374195,-5.6940644,-3.9446087,-0.23874399,0,0,0,0,-0.73586581,-1.6811002,-0.9896066,0,0,0,0,0,0,0,0,0,0
170,-6.1564948,0,0,0,0,0,0,0,0,-0.8527634,-1.0145855,0,0,0,0,0,0,-1.3403062,-5.7063547,-3.9531229,-0.23925931,0,0,0,0,-0.73745413,-1.6847288,-0.99174261,0,0,0,0,0,0,0,0,0,0
171,-6.1697546,0,0,0,0,0,0,0,0,-0.85460007,-1.0167707,0,0,0,0,0,0,-1.343193,-5.718645,-3.9616372,-0.23977462,0,0,0,0,-0.73904246,-1.6883574,-0.99387862,0,0,0,0,0,0,0,0,0,0
172,-6.1830145,0,0,0,0,0,0,0,0,-0.85643675,-1.0189559,0,0,0,0,0,0,-1.3460797,-5.7309353,-3.9701514,-0.24028994,0,0,0,0,-0.74063078,-1.6919859,-0.99601463,0,0,0,0,0,0,0,0,0,0
173,-6.1962743,0,0,0,0,0,0,0,0,-0.85827343,-1.0211411,0,0,0,0,0,0,-1.3489664,-5.7432256,-3.9786656,-0.24080525,0,0,0,0,-0.74221911,-1.6956145,-0.99815064,0,0,0,0,0,0,0,0,0,0
174,-6.2095341,0,0,0,0,0,0,0,0,-0.86011011,-1.0233264,0,0,0,0,0,0,-1.3518532,-5.755516,-3.9871798,-0.24132057,0,0,0,0,-0.74380743,-1.699243,-1.0002867,0,0,0,0,0,0,0,0,0,0
175,-6.2227939,0,0,0,0,0,0,0,0,-0.86194678,-1.0255116,0,0,0,0,0,0,-1.3547399,-5.7678063,-3.995694,-0.24183588,0,0,0,0,-0.74539576,-1.7028716,-1.0024227,0,0,0,0,0,0,0,0,0,0
176,-6.2360538,0,0,0,0,0,0,0,0,-0.86378346,-1.0276968,0,0,0,0,0,0,-1.3576267,-5.7800966,-4.0042082,-0.2423512,0,0,0,0,-0.74698408,-1.7065002,-1.0045587,0,0,0,0,0,0,0,0,0,0
177,-6.2493136,0,0,0,0,0,0,0,0,-0.86562014,-1.029882,0,0,0,0,0,0,-1.3605134,-5.7923869,-4.0127225,-0.24286652,0,0,0,0,-0.74857241,-1.7101287,-1.0066947,0,0,0,0,0,0,0,0,0,0
178,-6.2625734,0,0,0,0,0,0,0,0,-0.86745682,-1.0320672,0,0,0,0,0,0,-1.3634002,-5.8046772,-4.0212367,-0.24338183,0,0,0,0,-0.75016073,-1.7137573,-1.0088307,0,0,0,0,0,0,0,0,0,0
179,-6.2758332,0,0,0,0,0,0,0,0,-0.86929349,-1.0342524,0,0,0,0,0,0,-1.3662869,-5.8169675,-4.0297509,-0.24389715,0,0,0,0,-0.75174906,-1.7173858,-1.0109667,0,0,0,0,0,0,0,0,0,0
180,-6.2890931,0,0,0,0,0,0,0,0,-0.87113017,-1.0364376,0,0,0,0,0,0,-1.3691737,-5.8292579,-4.0382651,-0.24441246,0,0,0,0,-0.75333738,-1.7210144,-1.0131027,0,0,0,0,0,0,0,0,0,0
181,-6.3023529,0,0,0,0,0,0,0,0,-0.87296685,-1.0386228,0,0,0,0,0,0,-1.3720604,-5.8415482,-4.0467793,-0.24492778,0,0,0,0,-0.75492571,-1.724643,-1.0152387,0,0,0,0,0,0,0,0,0,0
182,-6.3156127,0,0,0,0,0,0,0,0,-0.87480353,-1.040808,0,0,0,0,0,0,-1.3749471,-5.8538385,-4.0552936,-0.24544309,0,0,0,0,-0.75651403,-1.7282715,-1.0173747,0,0,0,0,0,0,0,0,0,0
183,-6.3288726,0,0,0,0,0,0,0,0,-0.8766402,-1.0429932,0,0,0,0,0,0,-1.3778339,-5.8661288,-4.0638078,-0.24595841,0,0,0,0,-0.75810236,-1.7319001,-1.0195107,0,0,0,0,0,0,0,0,0,0
184,-6.3421324,0,0,0,0,0,0,0,0,-0.87847688,-1.0451785,0,0,0,0,0,0,-1.3807206,-5.8784191,-4.072322,-0.24647372,0,0,0,0,-0.75969068,-1.7355286,-1.0216468,0,0,0,0,0,0,0,0,0,0
185,-6.3553922,0,0,0,0,0,0,0,0,-0.88031356,-1.0473637,0,0,0,0,0,0,-1.3836074,-5.8907095,-4.0808362,-0.24698904,0,0,0,0,-0.76127901,-1.7391572,-1.0237828,0,0,0,0,0,0,0,0,0,0
