Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
3843,204.93425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639289,23.779141,48.61369,56.995475,21.214044,0,0,0,0,0,0,0,6.0545723,47.431269,126.42988,163.98084,101.76401,16.547303,0,0,0,0,0,0,0,26.838152,91.076657,128.95019,68.605641,0,0,0,0,0,0,0,0,0,2.2623935,0,0,0,0,0,0,0,0,0,0,0,0
3844,204.92666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6391912,23.77826,48.611889,56.993364,21.213258,0,0,0,0,0,0,0,6.054348,47.429512,126.4252,163.97477,101.76024,16.54669,0,0,0,0,0,0,0,26.837158,91.073284,128.94542,68.6031,0,0,0,0,0,0,0,0,0,2.2623097,0,0,0,0,0,0,0,0,0,0,0,0
3845,204.91907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6390934,23.777379,48.610089,56.991253,21.212473,0,0,0,0,0,0,0,6.0541238,47.427755,126.42052,163.96869,101.75647,16.546077,0,0,0,0,0,0,0,26.836164,91.069911,128.94064,68.600559,0,0,0,0,0,0,0,0,0,2.2622259,0,0,0,0,0,0,0,0,0,0,0,0
3846,204.91148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6389957,23.776498,48.608288,56.989142,21.211687,0,0,0,0,0,0,0,6.0538995,47.425998,126.41584,163.96262,101.7527,16.545464,0,0,0,0,0,0,0,26.83517,91.066537,128.93586,68.598018,0,0,0,0,0,0,0,0,0,2.2621421,0,0,0,0,0,0,0,0,0,0,0,0
3847,204.90389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6388979,23.775617,48.606487,56.98703,21.210901,0,0,0,0,0,0,0,6.0536752,47.424241,126.41115,163.95654,101.74893,16.544851,0,0,0,0,0,0,0,26.834176,91.063164,128.93109,68.595477,0,0,0,0,0,0,0,0,0,2.2620583,0,0,0,0,0,0,0,0,0,0,0,0
3848,204.8963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6388002,23.774737,48.604687,56.984919,21.210115,0,0,0,0,0,0,0,6.053451,47.422485,126.40647,163.95047,101.74517,16.544238,0,0,0,0,0,0,0,26.833182,91.05979,128.92631,68.592936,0,0,0,0,0,0,0,0,0,2.2619745,0,0,0,0,0,0,0,0,0,0,0,0
3849,204.8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6387024,23.773856,48.602886,56.982808,21.20933,0,0,0,0,0,0,0,6.0532267,47.420728,126.40179,163.9444,101.7414,16.543625,0,0,0,0,0,0,0,26.832187,91.056417,128.92154,68.590395,0,0,0,0,0,0,0,0,0,2.2618907,0,0,0,0,0,0,0,0,0,0,0,0
3850,204.88111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6386047,23.772975,48.601086,56.980697,21.208544,0,0,0,0,0,0,0,6.0530025,47.418971,126.3971,163.93832,101.73763,16.543012,0,0,0,0,0,0,0,26.831193,91.053043,128.91676,68.587853,0,0,0,0,0,0,0,0,0,2.2618069,0,0,0,0,0,0,0,0,0,0,0,0
3851,204.87352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6385069,23.772094,48.599285,56.978586,21.207758,0,0,0,0,0,0,0,6.0527782,47.417214,126.39242,163.93225,101.73386,16.5424,0,0,0,0,0,0,0,26.830199,91.04967,128.91198,68.585312,0,0,0,0,0,0,0,0,0,2.2617231,0,0,0,0,0,0,0,0,0,0,0,0
3852,204.86593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6384091,23.771214,48.597484,56.976475,21.206972,0,0,0,0,0,0,0,6.0525539,47.415457,126.38774,163.92618,101.73009,16.541787,0,0,0,0,0,0,0,26.829205,91.046296,128.90721,68.582771,0,0,0,0,0,0,0,0,0,2.2616393,0,0,0,0,0,0,0,0,0,0,0,0
3853,204.85834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6383114,23.770333,48.595684,56.974364,21.206186,0,0,0,0,0,0,0,6.0523297,47.4137,126.38306,163.9201,101.72632,16.541174,0,0,0,0,0,0,0,26.828211,91.042923,128.90243,68.58023,0,0,0,0,0,0,0,0,0,2.2615555,0,0,0,0,0,0,0,0,0,0,0,0
3854,204.85075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6382136,23.769452,48.593883,56.972253,21.205401,0,0,0,0,0,0,0,6.0521054,47.411944,126.37837,163.91403,101.72255,16.540561,0,0,0,0,0,0,0,26.827217,91.039549,128.89765,68.577689,0,0,0,0,0,0,0,0,0,2.2614717,0,0,0,0,0,0,0,0,0,0,0,0
3855,204.84316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6381159,23.768571,48.592082,56.970142,21.204615,0,0,0,0,0,0,0,6.0518812,47.410187,126.37369,163.90795,101.71878,16.539948,0,0,0,0,0,0,0,26.826223,91.036176,128.89288,68.575148,0,0,0,0,0,0,0,0,0,2.2613879,0,0,0,0,0,0,0,0,0,0,0,0
3856,204.83557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6380181,23.76769,48.590282,56.968031,21.203829,0,0,0,0,0,0,0,6.0516569,47.40843,126.36901,163.90188,101.71501,16.539335,0,0,0,0,0,0,0,26.825229,91.032803,128.8881,68.572607,0,0,0,0,0,0,0,0,0,2.2613041,0,0,0,0,0,0,0,0,0,0,0,0
3857,204.82798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6379203,23.76681,48.588481,56.965919,21.203043,0,0,0,0,0,0,0,6.0514326,47.406673,126.36432,163.89581,101.71124,16.538722,0,0,0,0,0,0,0,26.824235,91.029429,128.88333,68.570066,0,0,0,0,0,0,0,0,0,2.2612203,0,0,0,0,0,0,0,0,0,0,0,0
3858,204.82039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6378226,23.765929,48.58668,56.963808,21.202258,0,0,0,0,0,0,0,6.0512084,47.404916,126.35964,163.88973,101.70747,16.538109,0,0,0,0,0,0,0,26.823241,91.026056,128.87855,68.567524,0,0,0,0,0,0,0,0,0,2.2611365,0,0,0,0,0,0,0,0,0,0,0,0
3859,204.8128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6377248,23.765048,48.58488,56.961697,21.201472,0,0,0,0,0,0,0,6.0509841,47.403159,126.35496,163.88366,101.7037,16.537496,0,0,0,0,0,0,0,26.822247,91.022682,128.87377,68.564983,0,0,0,0,0,0,0,0,0,2.2610527,0,0,0,0,0,0,0,0,0,0,0,0
3860,204.8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.637627,23.764167,48.583079,56.959586,21.200686,0,0,0,0,0,0,0,6.0507598,47.401402,126.35027,163.87758,101.69993,16.536883,0,0,0,0,0,0,0,26.821252,91.019308,128.869,68.562441,0,0,0,0,0,0,0,0,0,2.2609689,0,0,0,0,0,0,0,0,0,0,0,0
3861,204.77564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6372463,23.760737,48.576065,56.951363,21.197625,0,0,0,0,0,0,0,6.0498863,47.394559,126.33203,163.85393,101.68525,16.534496,0,0,0,0,0,0,0,26.81738,91.006168,128.85039,68.552544,0,0,0,0,0,0,0,0,0,2.2606425,0,0,0,0,0,0,0,0,0,0,0,0
3862,204.74607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6368655,23.757306,48.569052,56.94314,21.194565,0,0,0,0,0,0,0,6.0490128,47.387716,126.31379,163.83027,101.67057,16.532109,0,0,0,0,0,0,0,26.813508,90.993029,128.83179,68.542646,0,0,0,0,0,0,0,0,0,2.2603161,0,0,0,0,0,0,0,0,0,0,0,0
3863,204.71651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6364847,23.753875,48.562038,56.934918,21.191504,0,0,0,0,0,0,0,6.0481393,47.380873,126.29555,163.80661,101.65589,16.529721,0,0,0,0,0,0,0,26.809637,90.979889,128.81319,68.532748,0,0,0,0,0,0,0,0,0,2.2599897,0,0,0,0,0,0,0,0,0,0,0,0
3864,204.68694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636104,23.750445,48.555025,56.926695,21.188444,0,0,0,0,0,0,0,6.0472658,47.374031,126.27731,163.78295,101.64121,16.527334,0,0,0,0,0,0,0,26.805765,90.96675,128.79458,68.522851,0,0,0,0,0,0,0,0,0,2.2596633,0,0,0,0,0,0,0,0,0,0,0,0
3865,204.65738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6357232,23.747014,48.548011,56.918472,21.185383,0,0,0,0,0,0,0,6.0463924,47.367188,126.25907,163.7593,101.62653,16.524947,0,0,0,0,0,0,0,26.801893,90.95361,128.77598,68.512953,0,0,0,0,0,0,0,0,0,2.2593369,0,0,0,0,0,0,0,0,0,0,0,0
3866,204.62781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6353424,23.743584,48.540998,56.91025,21.182323,0,0,0,0,0,0,0,6.0455189,47.360345,126.24083,163.73564,101.61184,16.52256,0,0,0,0,0,0,0,26.798021,90.940471,128.75737,68.503056,0,0,0,0,0,0,0,0,0,2.2590105,0,0,0,0,0,0,0,0,0,0,0,0
3867,204.59825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6349617,23.740153,48.533985,56.902027,21.179262,0,0,0,0,0,0,0,6.0446454,47.353502,126.22259,163.71198,101.59716,16.520172,0,0,0,0,0,0,0,26.794149,90.927331,128.73877,68.493158,0,0,0,0,0,0,0,0,0,2.2586842,0,0,0,0,0,0,0,0,0,0,0,0
3868,204.56868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6345809,23.736722,48.526971,56.893804,21.176202,0,0,0,0,0,0,0,6.0437719,47.346659,126.20435,163.68832,101.58248,16.517785,0,0,0,0,0,0,0,26.790277,90.914192,128.72017,68.48326,0,0,0,0,0,0,0,0,0,2.2583578,0,0,0,0,0,0,0,0,0,0,0,0
3869,204.53911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6342001,23.733292,48.519958,56.885582,21.173141,0,0,0,0,0,0,0,6.0428984,47.339816,126.18611,163.66467,101.5678,16.515398,0,0,0,0,0,0,0,26.786405,90.901052,128.70156,68.473363,0,0,0,0,0,0,0,0,0,2.2580314,0,0,0,0,0,0,0,0,0,0,0,0
3870,204.50955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6338194,23.729861,48.512944,56.877359,21.170081,0,0,0,0,0,0,0,6.0420249,47.332974,126.16787,163.64101,101.55312,16.513011,0,0,0,0,0,0,0,26.782533,90.887913,128.68296,68.463465,0,0,0,0,0,0,0,0,0,2.257705,0,0,0,0,0,0,0,0,0,0,0,0
3871,204.47998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6334386,23.726431,48.505931,56.869136,21.16702,0,0,0,0,0,0,0,6.0411515,47.326131,126.14964,163.61735,101.53844,16.510623,0,0,0,0,0,0,0,26.778661,90.874773,128.66436,68.453567,0,0,0,0,0,0,0,0,0,2.2573786,0,0,0,0,0,0,0,0,0,0,0,0
3872,204.45042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6330578,23.723,48.498917,56.860914,21.16396,0,0,0,0,0,0,0,6.040278,47.319288,126.1314,163.5937,101.52376,16.508236,0,0,0,0,0,0,0,26.774789,90.861634,128.64575,68.44367,0,0,0,0,0,0,0,0,0,2.2570522,0,0,0,0,0,0,0,0,0,0,0,0
3873,204.42085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6326771,23.71957,48.491904,56.852691,21.160899,0,0,0,0,0,0,0,6.0394045,47.312445,126.11316,163.57004,101.50907,16.505849,0,0,0,0,0,0,0,26.770918,90.848494,128.62715,68.433772,0,0,0,0,0,0,0,0,0,2.2567258,0,0,0,0,0,0,0,0,0,0,0,0
3874,204.39129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6322963,23.716139,48.484891,56.844468,21.157839,0,0,0,0,0,0,0,6.038531,47.305602,126.09492,163.54638,101.49439,16.503462,0,0,0,0,0,0,0,26.767046,90.835355,128.60855,68.423874,0,0,0,0,0,0,0,0,0,2.2563994,0,0,0,0,0,0,0,0,0,0,0,0
3875,204.36172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6319155,23.712708,48.477877,56.836246,21.154778,0,0,0,0,0,0,0,6.0376575,47.298759,126.07668,163.52272,101.47971,16.501074,0,0,0,0,0,0,0,26.763174,90.822215,128.58994,68.413977,0,0,0,0,0,0,0,0,0,2.256073,0,0,0,0,0,0,0,0,0,0,0,0
3876,204.33216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6315348,23.709278,48.470864,56.828023,21.151718,0,0,0,0,0,0,0,6.036784,47.291917,126.05844,163.49907,101.46503,16.498687,0,0,0,0,0,0,0,26.759302,90.809076,128.57134,68.404079,0,0,0,0,0,0,0,0,0,2.2557466,0,0,0,0,0,0,0,0,0,0,0,0
3877,204.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631154,23.705847,48.46385,56.8198,21.148657,0,0,0,0,0,0,0,6.0359106,47.285074,126.0402,163.47541,101.45035,16.4963,0,0,0,0,0,0,0,26.75543,90.795936,128.55274,68.394182,0,0,0,0,0,0,0,0,0,2.2554202,0,0,0,0,0,0,0,0,0,0,0,0
3878,204.27302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6307732,23.702417,48.456837,56.811578,21.145597,0,0,0,0,0,0,0,6.0350371,47.278231,126.02196,163.45175,101.43567,16.493913,0,0,0,0,0,0,0,26.751558,90.782797,128.53413,68.384284,0,0,0,0,0,0,0,0,0,2.2550938,0,0,0,0,0,0,0,0,0,0,0,0
3879,204.24346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6303925,23.698986,48.449823,56.803355,21.142536,0,0,0,0,0,0,0,6.0341636,47.271388,126.00372,163.42809,101.42099,16.491525,0,0,0,0,0,0,0,26.747686,90.769657,128.51553,68.374386,0,0,0,0,0,0,0,0,0,2.2547674,0,0,0,0,0,0,0,0,0,0,0,0
3880,204.21389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6300117,23.695555,48.44281,56.795132,21.139476,0,0,0,0,0,0,0,6.0332901,47.264545,125.98548,163.40444,101.40631,16.489138,0,0,0,0,0,0,0,26.743814,90.756518,128.49693,68.364489,0,0,0,0,0,0,0,0,0,2.2544411,0,0,0,0,0,0,0,0,0,0,0,0
3881,204.18433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6296309,23.692125,48.435797,56.78691,21.136415,0,0,0,0,0,0,0,6.0324166,47.257702,125.96724,163.38078,101.39162,16.486751,0,0,0,0,0,0,0,26.739942,90.743378,128.47832,68.354591,0,0,0,0,0,0,0,0,0,2.2541147,0,0,0,0,0,0,0,0,0,0,0,0
3882,204.15476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6292502,23.688694,48.428783,56.778687,21.133354,0,0,0,0,0,0,0,6.0315431,47.250859,125.949,163.35712,101.37694,16.484364,0,0,0,0,0,0,0,26.73607,90.730239,128.45972,68.344693,0,0,0,0,0,0,0,0,0,2.2537883,0,0,0,0,0,0,0,0,0,0,0,0
3883,204.1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6288694,23.685264,48.42177,56.770464,21.130294,0,0,0,0,0,0,0,6.0306696,47.244017,125.93076,163.33347,101.36226,16.481976,0,0,0,0,0,0,0,26.732199,90.717099,128.44112,68.334796,0,0,0,0,0,0,0,0,0,2.2534619,0,0,0,0,0,0,0,0,0,0,0,0
3884,204.09563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6284886,23.681833,48.414756,56.762242,21.127233,0,0,0,0,0,0,0,6.0297962,47.237174,125.91252,163.30981,101.34758,16.479589,0,0,0,0,0,0,0,26.728327,90.70396,128.42251,68.324898,0,0,0,0,0,0,0,0,0,2.2531355,0,0,0,0,0,0,0,0,0,0,0,0
3885,204.06607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6281079,23.678403,48.407743,56.754019,21.124173,0,0,0,0,0,0,0,6.0289227,47.230331,125.89428,163.28615,101.3329,16.477202,0,0,0,0,0,0,0,26.724455,90.69082,128.40391,68.315001,0,0,0,0,0,0,0,0,0,2.2528091,0,0,0,0,0,0,0,0,0,0,0,0
3886,204.0365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6277271,23.674972,48.40073,56.745797,21.121112,0,0,0,0,0,0,0,6.0280492,47.223488,125.87604,163.26249,101.31822,16.474815,0,0,0,0,0,0,0,26.720583,90.677681,128.38531,68.305103,0,0,0,0,0,0,0,0,0,2.2524827,0,0,0,0,0,0,0,0,0,0,0,0
3887,204.00693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6273463,23.671541,48.393716,56.737574,21.118052,0,0,0,0,0,0,0,6.0271757,47.216645,125.8578,163.23884,101.30354,16.472427,0,0,0,0,0,0,0,26.716711,90.664541,128.3667,68.295205,0,0,0,0,0,0,0,0,0,2.2521563,0,0,0,0,0,0,0,0,0,0,0,0
3888,203.97737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6269656,23.668111,48.386703,56.729351,21.114991,0,0,0,0,0,0,0,6.0263022,47.209802,125.83956,163.21518,101.28885,16.47004,0,0,0,0,0,0,0,26.712839,90.651402,128.3481,68.285308,0,0,0,0,0,0,0,0,0,2.2518299,0,0,0,0,0,0,0,0,0,0,0,0
3889,203.9478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6265848,23.66468,48.379689,56.721129,21.111931,0,0,0,0,0,0,0,6.0254287,47.20296,125.82132,163.19152,101.27417,16.467653,0,0,0,0,0,0,0,26.708967,90.638262,128.3295,68.27541,0,0,0,0,0,0,0,0,0,2.2515035,0,0,0,0,0,0,0,0,0,0,0,0
3890,203.91824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.626204,23.66125,48.372676,56.712906,21.10887,0,0,0,0,0,0,0,6.0245553,47.196117,125.80308,163.16786,101.25949,16.465266,0,0,0,0,0,0,0,26.705095,90.625123,128.31089,68.265512,0,0,0,0,0,0,0,0,0,2.2511771,0,0,0,0,0,0,0,0,0,0,0,0
3891,203.88867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6258233,23.657819,48.365662,56.704683,21.10581,0,0,0,0,0,0,0,6.0236818,47.189274,125.78484,163.14421,101.24481,16.462878,0,0,0,0,0,0,0,26.701223,90.611983,128.29229,68.255615,0,0,0,0,0,0,0,0,0,2.2508507,0,0,0,0,0,0,0,0,0,0,0,0
3892,203.85911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6254425,23.654389,48.358649,56.696461,21.102749,0,0,0,0,0,0,0,6.0228083,47.182431,125.7666,163.12055,101.23013,16.460491,0,0,0,0,0,0,0,26.697351,90.598844,128.27368,68.245717,0,0,0,0,0,0,0,0,0,2.2505243,0,0,0,0,0,0,0,0,0,0,0,0
3893,203.82954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6250618,23.650958,48.351636,56.688238,21.099689,0,0,0,0,0,0,0,6.0219348,47.175588,125.74836,163.09689,101.21545,16.458104,0,0,0,0,0,0,0,26.69348,90.585704,128.25508,68.235819,0,0,0,0,0,0,0,0,0,2.250198,0,0,0,0,0,0,0,0,0,0,0,0
3894,203.79998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.624681,23.647527,48.344622,56.680015,21.096628,0,0,0,0,0,0,0,6.0210613,47.168745,125.73012,163.07324,101.20077,16.455717,0,0,0,0,0,0,0,26.689608,90.572565,128.23648,68.225922,0,0,0,0,0,0,0,0,0,2.2498716,0,0,0,0,0,0,0,0,0,0,0,0
3895,203.77041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6243002,23.644097,48.337609,56.671793,21.093568,0,0,0,0,0,0,0,6.0201878,47.161903,125.71188,163.04958,101.18609,16.453329,0,0,0,0,0,0,0,26.685736,90.559425,128.21787,68.216024,0,0,0,0,0,0,0,0,0,2.2495452,0,0,0,0,0,0,0,0,0,0,0,0
3896,203.74084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6239195,23.640666,48.330595,56.66357,21.090507,0,0,0,0,0,0,0,6.0193144,47.15506,125.69364,163.02592,101.1714,16.450942,0,0,0,0,0,0,0,26.681864,90.546286,128.19927,68.206127,0,0,0,0,0,0,0,0,0,2.2492188,0,0,0,0,0,0,0,0,0,0,0,0
3897,203.71128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6235387,23.637236,48.323582,56.655347,21.087447,0,0,0,0,0,0,0,6.0184409,47.148217,125.6754,163.00226,101.15672,16.448555,0,0,0,0,0,0,0,26.677992,90.533146,128.18067,68.196229,0,0,0,0,0,0,0,0,0,2.2488924,0,0,0,0,0,0,0,0,0,0,0,0
3898,203.68171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6231579,23.633805,48.316568,56.647125,21.084386,0,0,0,0,0,0,0,6.0175674,47.141374,125.65716,162.97861,101.14204,16.446168,0,0,0,0,0,0,0,26.67412,90.520007,128.16206,68.186331,0,0,0,0,0,0,0,0,0,2.248566,0,0,0,0,0,0,0,0,0,0,0,0
3899,203.65215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6227772,23.630374,48.309555,56.638902,21.081326,0,0,0,0,0,0,0,6.0166939,47.134531,125.63892,162.95495,101.12736,16.44378,0,0,0,0,0,0,0,26.670248,90.506867,128.14346,68.176434,0,0,0,0,0,0,0,0,0,2.2482396,0,0,0,0,0,0,0,0,0,0,0,0
