Time (ms),Stress at 0.00 mm (kPa),Stress at 0.22 mm (kPa),Stress at 0.43 mm (kPa),Stress at 0.62 mm (kPa),Stress at 0.82 mm (kPa),Stress at 1.02 mm (kPa),Stress at 1.22 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.83 mm (kPa),Stress at 2.03 mm (kPa),Stress at 2.23 mm (kPa),Stress at 2.42 mm (kPa),Stress at 2.63 mm (kPa)
151,-0.21918879,-0.19822998,-0.177603,-0.14657454,-0.11485554,-0.091991718,-0.065654618,-0.044570204,-0.026648849,-0.018563119,-0.010201122,-0.0028342071,0,0
152,-0.13008306,-0.11764453,-0.10540293,-0.086988322,-0.06816389,-0.054594781,-0.038964372,-0.0264513,-0.015815425,-0.011016746,-0.0060541102,-0.0016820309,0,0
153,-0.040977327,-0.03705908,-0.033202867,-0.0274021,-0.021472235,-0.017197845,-0.012274126,-0.0083323963,-0.0049820003,-0.0034703736,-0.0019070989,-0.00052985479,0,0
154,0.048128404,0.043526372,0.038997198,0.032184122,0.025219419,0.020199092,0.01441612,0.0097865077,0.0058514241,0.0040759989,0.0022399124,0.00062232134,0,0
155,0.13723413,0.12411182,0.11119726,0.091770345,0.071911074,0.057596029,0.041106366,0.027905412,0.016684849,0.011622371,0.0063869238,0.0017744975,0,0
156,0.22633987,0.20469728,0.18339733,0.15135657,0.11860273,0.094992966,0.067796612,0.046024316,0.027518273,0.019168744,0.010533935,0.0029266736,0,0
157,0.3154456,0.28528273,0.25559739,0.21094279,0.16529438,0.1323899,0.094486858,0.06414322,0.038351697,0.026715117,0.014680946,0.0040788497,0,0
158,0.40455133,0.36586818,0.32779746,0.27052901,0.21198604,0.16978684,0.1211771,0.082262124,0.049185122,0.034261489,0.018827958,0.0052310259,0,0
159,0.49365706,0.44645363,0.39999752,0.33011523,0.25867769,0.20718378,0.14786735,0.10038103,0.060018546,0.041807862,0.022974969,0.006383202,0,0
160,0.58276279,0.52703908,0.47219759,0.38970146,0.30536935,0.24458071,0.1745576,0.11849993,0.070851971,0.049354234,0.02712198,0.0075353781,0,0
161,0.67186852,0.60762454,0.54439765,0.44928768,0.352061,0.28197765,0.20124784,0.13661884,0.081685395,0.056900607,0.031268992,0.0086875543,0,0
162,0.76097425,0.68820999,0.61659772,0.5088739,0.39875266,0.31937459,0.22793809,0.15473774,0.092518819,0.064446979,0.035416003,0.0098397304,0,0
163,0.85007998,0.76879544,0.68879778,0.56846012,0.44544431,0.35677152,0.25462833,0.17285664,0.10335224,0.071993352,0.039563015,0.010991907,0,0
164,0.93918571,0.84938089,0.76099785,0.62804634,0.49213596,0.39416846,0.28131858,0.19097555,0.11418567,0.079539724,0.043710026,0.012144083,0,0
165,1.0282914,0.92996634,0.83319791,0.68763257,0.53882762,0.4315654,0.30800883,0.20909445,0.12501909,0.087086097,0.047857037,0.013296259,0,0
166,1.1173972,1.0105518,0.90539798,0.74721879,0.58551927,0.46896233,0.33469907,0.22721336,0.13585252,0.094632469,0.052004049,0.014448435,0,0
167,1.2065029,1.0911372,0.97759804,0.80680501,0.63221093,0.50635927,0.36138932,0.24533226,0.14668594,0.10217884,0.05615106,0.015600611,0,0
168,1.2956086,1.1717227,1.0497981,0.86639123,0.67890258,0.54375621,0.38807956,0.26345116,0.15751937,0.10972521,0.060298071,0.016752787,0,0
169,1.3847144,1.2523082,1.1219982,0.92597746,0.72559424,0.58115314,0.41476981,0.28157007,0.16835279,0.11727159,0.064445083,0.017904963,0,0
170,1.4738201,1.3328936,1.1941982,0.98556368,0.77228589,0.61855008,0.44146006,0.29968897,0.17918621,0.12481796,0.068592094,0.019057139,0,0
171,1.5629258,1.4134791,1.2663983,1.0451499,0.81897755,0.65594702,0.4681503,0.31780788,0.19001964,0.13236433,0.072739105,0.020209316,0,0
172,1.6520316,1.4940645,1.3385984,1.1047361,0.8656692,0.69334395,0.49484055,0.33592678,0.20085306,0.1399107,0.076886117,0.021361492,0,0
173,1.7411373,1.57465,1.4107984,1.1643223,0.91236085,0.73074089,0.52153079,0.35404568,0.21168649,0.14745708,0.081033128,0.022513668,0,0
174,1.830243,1.6552354,1.4829985,1.2239086,0.95905251,0.76813783,0.54822104,0.37216459,0.22251991,0.15500345,0.085180139,0.023665844,0,0
175,1.9193488,1.7358209,1.5551986,1.2834948,1.0057442,0.80553476,0.57491129,0.39028349,0.23335334,0.16254982,0.089327151,0.02481802,0,0
176,2.0084545,1.8164063,1.6273986,1.343081,1.0524358,0.8429317,0.60160153,0.4084024,0.24418676,0.17009619,0.093474162,0.025970196,0,0
177,2.0975602,1.8969918,1.6995987,1.4026672,1.0991275,0.88032864,0.62829178,0.4265213,0.25502019,0.17764257,0.097621173,0.027122372,0,0
178,2.1866659,1.9775772,1.7717988,1.4622535,1.1458191,0.91772557,0.65498202,0.4446402,0.26585361,0.18518894,0.10176818,0.028274548,0,0
179,2.2757717,2.0581627,1.8439988,1.5218397,1.1925108,0.95512251,0.68167227,0.46275911,0.27668703,0.19273531,0.1059152,0.029426725,0,0
180,2.3648774,2.1387481,1.9161989,1.5814259,1.2392024,0.99251945,0.70836252,0.48087801,0.28752046,0.20028168,0.11006221,0.030578901,0,0
181,2.4539831,2.2193336,1.988399,1.6410121,1.2858941,1.0299164,0.73505276,0.49899692,0.29835388,0.20782806,0.11420922,0.031731077,0,0
182,2.5430889,2.299919,2.060599,1.7005983,1.3325857,1.0673133,0.76174301,0.51711582,0.30918731,0.21537443,0.11835623,0.032883253,0,0
183,2.6321946,2.3805045,2.1327991,1.7601846,1.3792774,1.1047103,0.78843325,0.53523472,0.32002073,0.2229208,0.12250324,0.034035429,0,0
184,2.7213003,2.4610899,2.2049991,1.8197708,1.4259691,1.1421072,0.8151235,0.55335363,0.33085416,0.23046717,0.12665025,0.035187605,0,0
185,2.8104061,2.5416754,2.2771992,1.879357,1.4726607,1.1795041,0.84181374,0.57147253,0.34168758,0.23801355,0.13079726,0.036339781,0,0
186,2.8995118,2.6222608,2.3493993,1.9389432,1.5193524,1.2169011,0.86850399,0.58959144,0.35252101,0.24555992,0.13494428,0.037491958,0,0
187,2.9886175,2.7028463,2.4215993,1.9985295,1.566044,1.254298,0.89519424,0.60771034,0.36335443,0.25310629,0.13909129,0.038644134,0,0
188,3.0777233,2.7834317,2.4937994,2.0581157,1.6127357,1.2916949,0.92188448,0.62582924,0.37418785,0.26065267,0.1432383,0.03979631,0,0
189,3.166829,2.8640172,2.5659995,2.1177019,1.6594273,1.3290919,0.94857473,0.64394815,0.38502128,0.26819904,0.14738531,0.040948486,0,0
190,3.2559347,2.9446026,2.6381995,2.1772881,1.706119,1.3664888,0.97526497,0.66206705,0.3958547,0.27574541,0.15153232,0.042100662,0,0
191,3.3450404,3.0251881,2.7103996,2.2368743,1.7528106,1.4038858,1.0019552,0.68018596,0.40668813,0.28329178,0.15567933,0.043252838,0,0
192,3.4341462,3.1057735,2.7825997,2.2964606,1.7995023,1.4412827,1.0286455,0.69830486,0.41752155,0.29083816,0.15982634,0.044405014,0,0
193,3.5232519,3.186359,2.8547997,2.3560468,1.8461939,1.4786796,1.0553357,0.71642376,0.42835498,0.29838453,0.16397335,0.04555719,0,0
194,3.6123576,3.2669445,2.9269998,2.415633,1.8928856,1.5160766,1.082026,0.73454267,0.4391884,0.3059309,0.16812037,0.046709367,0,0
195,3.7014634,3.3475299,2.9991999,2.4752192,1.9395773,1.5534735,1.1087162,0.75266157,0.45002183,0.31347727,0.17226738,0.047861543,0,0
196,3.7905691,3.4281154,3.0713999,2.5348055,1.9862689,1.5908704,1.1354065,0.77078048,0.46085525,0.32102365,0.17641439,0.049013719,0,0
197,3.8796748,3.5087008,3.1436,2.5943917,2.0329606,1.6282674,1.1620967,0.78889938,0.47168867,0.32857002,0.1805614,0.050165895,0,0
198,3.9687806,3.5892863,3.2158001,2.6539779,2.0796522,1.6656643,1.1887869,0.80701828,0.4825221,0.33611639,0.18470841,0.051318071,0,0
199,4.0578863,3.6698717,3.2880001,2.7135641,2.1263439,1.7030612,1.2154772,0.82513719,0.49335552,0.34366276,0.18885542,0.052470247,0,0
200,4.146992,3.7504572,3.3602002,2.7731503,2.1730355,1.7404582,1.2421674,0.84325609,0.50418895,0.35120914,0.19300243,0.053622423,0,0
201,4.2360978,3.8310426,3.4324002,2.8327366,2.2197272,1.7778551,1.2688577,0.861375,0.51502237,0.35875551,0.19714945,0.054774599,0,0
202,4.3252035,3.9116281,3.5046003,2.8923228,2.2664188,1.8152521,1.2955479,0.8794939,0.5258558,0.36630188,0.20129646,0.055926776,0,0
203,4.4143092,3.9922135,3.5768004,2.951909,2.3131105,1.852649,1.3222382,0.8976128,0.53668922,0.37384825,0.20544347,0.057078952,0,0
204,4.5034149,4.072799,3.6490004,3.0114952,2.3598021,1.8900459,1.3489284,0.91573171,0.54752265,0.38139463,0.20959048,0.058231128,0,0
205,4.5925207,4.1533844,3.7212005,3.0710815,2.4064938,1.9274429,1.3756187,0.93385061,0.55835607,0.388941,0.21373749,0.059383304,0,0
206,4.6816264,4.2339699,3.7934006,3.1306677,2.4531855,1.9648398,1.4023089,0.95196952,0.56918949,0.39648737,0.2178845,0.06053548,0,0
207,4.7707321,4.3145553,3.8656006,3.1902539,2.4998771,2.0022367,1.4289992,0.97008842,0.58002292,0.40403374,0.22203151,0.061687656,0,0
208,4.8598379,4.3951408,3.9378007,3.2498401,2.5465688,2.0396337,1.4556894,0.98820732,0.59085634,0.41158012,0.22617852,0.062839832,0,0
209,4.9489436,4.4757262,4.0100008,3.3094263,2.5932604,2.0770306,1.4823796,1.0063262,0.60168977,0.41912649,0.23032554,0.063992009,0,0
210,5.0380493,4.5563117,4.0822008,3.3690126,2.6399521,2.1144276,1.5090699,1.0244451,0.61252319,0.42667286,0.23447255,0.065144185,0,0
211,5.1271551,4.6368971,4.1544009,3.4285988,2.6866437,2.1518245,1.5357601,1.042564,0.62335662,0.43421923,0.23861956,0.066296361,0,0
212,5.2162608,4.7174826,4.226601,3.488185,2.7333354,2.1892214,1.5624504,1.0606829,0.63419004,0.44176561,0.24276657,0.067448537,0,0
213,5.3053665,4.798068,4.298801,3.5477712,2.780027,2.2266184,1.5891406,1.0788018,0.64502346,0.44931198,0.24691358,0.068600713,0,0
214,5.3944723,4.8786535,4.3710011,3.6073575,2.8267187,2.2640153,1.6158309,1.0969207,0.65585689,0.45685835,0.25106059,0.069752889,0,0
215,5.483578,4.9592389,4.4432012,3.6669437,2.8734103,2.3014122,1.6425211,1.1150397,0.66669031,0.46440472,0.2552076,0.070905065,0,0
216,5.5726837,5.0398244,4.5154012,3.7265299,2.920102,2.3388092,1.6692114,1.1331586,0.67752374,0.4719511,0.25935462,0.072057241,0,0
217,5.6617894,5.1204099,4.5876013,3.7861161,2.9667937,2.3762061,1.6959016,1.1512775,0.68835716,0.47949747,0.26350163,0.073209418,0,0
218,5.7508952,5.2009953,4.6598014,3.8457023,3.0134853,2.413603,1.7225919,1.1693964,0.69919059,0.48704384,0.26764864,0.074361594,0,0
219,5.8400009,5.2815808,4.7320014,3.9052886,3.060177,2.451,1.7492821,1.1875153,0.71002401,0.49459021,0.27179565,0.07551377,0,0
220,5.9291066,5.3621662,4.8042015,3.9648748,3.1068686,2.4883969,1.7759724,1.2056342,0.72085744,0.50213659,0.27594266,0.076665946,0,0
221,6.0182124,5.4427517,4.8764015,4.024461,3.1535603,2.5257939,1.8026626,1.2237531,0.73169086,0.50968296,0.28008967,0.077818122,0,0
222,6.1073181,5.5233371,4.9486016,4.0840472,3.2002519,2.5631908,1.8293528,1.241872,0.74252428,0.51722933,0.28423668,0.078970298,0,0
223,6.1964238,5.6039226,5.0208017,4.1436335,3.2469436,2.6005877,1.8560431,1.2599909,0.75335771,0.5247757,0.28838369,0.080122474,0,0
224,6.2855296,5.684508,5.0930017,4.2032197,3.2936352,2.6379847,1.8827333,1.2781098,0.76419113,0.53232208,0.29253071,0.08127465,0,0
225,6.3746353,5.7650935,5.1652018,4.2628059,3.3403269,2.6753816,1.9094236,1.2962287,0.77502456,0.53986845,0.29667772,0.082426827,0,0
226,6.463741,5.8456789,5.2374019,4.3223921,3.3870185,2.7127785,1.9361138,1.3143476,0.78585798,0.54741482,0.30082473,0.083579003,0,0
227,6.5528468,5.9262644,5.3096019,4.3819783,3.4337102,2.7501755,1.9628041,1.3324665,0.79669141,0.55496119,0.30497174,0.084731179,0,0
228,6.6419525,6.0068498,5.381802,4.4415646,3.4804019,2.7875724,1.9894943,1.3505854,0.80752483,0.56250757,0.30911875,0.085883355,0,0
229,6.7310582,6.0874353,5.4540021,4.5011508,3.5270935,2.8249693,2.0161846,1.3687043,0.81835826,0.57005394,0.31326576,0.087035531,0,0
230,6.820164,6.1680207,5.5262021,4.560737,3.5737852,2.8623663,2.0428748,1.3868232,0.82919168,0.57760031,0.31741277,0.088187707,0,0
231,6.9092697,6.2486062,5.5984022,4.6203232,3.6204768,2.8997632,2.0695651,1.4049421,0.8400251,0.58514668,0.32155979,0.089339883,0,0
232,6.9983754,6.3291916,5.6706023,4.6799095,3.6671685,2.9371602,2.0962553,1.423061,0.85085853,0.59269306,0.3257068,0.09049206,0,0
233,7.0874811,6.4097771,5.7428023,4.7394957,3.7138601,2.9745571,2.1229456,1.4411799,0.86169195,0.60023943,0.32985381,0.091644236,0,0
234,7.17659,6.4903653,5.8150049,4.799084,3.7605534,3.0119553,2.1496367,1.4592995,0.87252575,0.60778606,0.33400096,0.092796452,0,0
235,7.3611249,6.6572551,5.9645288,4.922485,3.8572503,3.0894031,2.2049113,1.4968231,0.89496141,0.62341435,0.34258929,0.09518257,0,0
236,7.5456599,6.8241449,6.1140527,5.0458861,3.9539471,3.1668509,2.2601859,1.5343467,0.91739707,0.63904263,0.35117761,0.097568688,0,0
237,7.7301949,6.9910346,6.2635766,5.1692872,4.050644,3.2442987,2.3154605,1.5718704,0.93983273,0.65467092,0.35976593,0.099954806,0,0
238,7.9147299,7.1579244,6.4131006,5.2926882,4.1473408,3.3217465,2.3707351,1.609394,0.96226839,0.6702992,0.36835425,0.10234092,0,0
239,8.0992649,7.3248142,6.5626245,5.4160893,4.2440377,3.3991943,2.4260097,1.6469177,0.98470405,0.68592749,0.37694257,0.10472704,0,0
240,8.2837999,7.4917039,6.7121484,5.5394904,4.3407345,3.4766421,2.4812844,1.6844413,1.0071397,0.70155577,0.38553089,0.10711316,0,0
241,8.4683348,7.6585937,6.8616723,5.6628914,4.4374314,3.5540899,2.536559,1.721965,1.0295754,0.71718405,0.39411921,0.10949928,0,0
242,8.6528698,7.8254835,7.0111962,5.7862925,4.5341282,3.6315377,2.5918336,1.7594886,1.052011,0.73281234,0.40270754,0.1118854,0,0
243,8.8374048,7.9923733,7.1607201,5.9096936,4.6308251,3.7089855,2.6471082,1.7970122,1.0744467,0.74844062,0.41129586,0.11427152,0,0
244,9.0219398,8.159263,7.310244,6.0330947,4.7275219,3.7864334,2.7023828,1.8345359,1.0968823,0.76406891,0.41988418,0.11665763,0,0
245,9.2064748,8.3261528,7.4597679,6.1564957,4.8242188,3.8638812,2.7576574,1.8720595,1.119318,0.77969719,0.4284725,0.11904375,0,0
246,9.3910097,8.4930426,7.6092919,6.2798968,4.9209156,3.941329,2.812932,1.9095832,1.1417537,0.79532548,0.43706082,0.12142987,0,0
247,9.5755447,8.6599323,7.7588158,6.4032979,5.0176125,4.0187768,2.8682066,1.9471068,1.1641893,0.81095376,0.44564914,0.12381599,0,0
248,9.7600797,8.8268221,7.9083397,6.5266989,5.1143093,4.0962246,2.9234812,1.9846305,1.186625,0.82658205,0.45423746,0.12620211,0,0
249,9.9446147,8.9937119,8.0578636,6.6501,5.2110062,4.1736724,2.9787558,2.0221541,1.2090606,0.84221033,0.46282579,0.12858822,0,0
250,10.12915,9.1606016,8.2073875,6.7735011,5.307703,4.2511202,3.0340304,2.0596777,1.2314963,0.85783862,0.47141411,0.13097434,0,0
251,10.313685,9.3274914,8.3569114,6.8969021,5.4043999,4.328568,3.089305,2.0972014,1.253932,0.8734669,0.48000243,0.13336046,0,0
252,10.49822,9.4943812,8.5064353,7.0203032,5.5010967,4.4060158,3.1445796,2.134725,1.2763676,0.88909518,0.48859075,0.13574658,0,0
253,10.682755,9.6612709,8.6559593,7.1437043,5.5977936,4.4834636,3.1998542,2.1722487,1.2988033,0.90472347,0.49717907,0.1381327,0,0
254,10.86729,9.8281607,8.8054832,7.2671053,5.6944904,4.5609114,3.2551288,2.2097723,1.3212389,0.92035175,0.50576739,0.14051881,0,0
255,11.051825,9.9950505,8.9550071,7.3905064,5.7911873,4.6383592,3.3104034,2.247296,1.3436746,0.93598004,0.51435571,0.14290493,0,0
256,11.23636,10.16194,9.104531,7.5139075,5.8878841,4.715807,3.365678,2.2848196,1.3661102,0.95160832,0.52294404,0.14529105,0,0
257,11.420895,10.32883,9.2540549,7.6373085,5.984581,4.7932548,3.4209526,2.3223432,1.3885459,0.96723661,0.53153236,0.14767717,0,0
258,11.60543,10.49572,9.4035788,7.7607096,6.0812778,4.8707026,3.4762272,2.3598669,1.4109816,0.98286489,0.54012068,0.15006329,0,0
259,11.789964,10.66261,9.5531027,7.8841107,6.1779747,4.9481504,3.5315018,2.3973905,1.4334172,0.99849318,0.548709,0.15244941,0,0
260,11.974499,10.829499,9.7026267,8.0075117,6.2746715,5.0255982,3.5867764,2.4349142,1.4558529,1.0141215,0.55729732,0.15483552,0,0
261,12.159034,10.996389,9.8521506,8.1309128,6.3713684,5.103046,3.642051,2.4724378,1.4782885,1.0297497,0.56588564,0.15722164,0,0
262,12.343569,11.163279,10.001674,8.2543139,6.4680652,5.1804938,3.6973256,2.5099614,1.5007242,1.045378,0.57447396,0.15960776,0,0
263,12.528104,11.330169,10.151198,8.3777149,6.5647621,5.2579416,3.7526003,2.5474851,1.5231599,1.0610063,0.58306229,0.16199388,0,0
264,12.712639,11.497058,10.300722,8.501116,6.6614589,5.3353894,3.8078749,2.5850087,1.5455955,1.0766346,0.59165061,0.16438,0,0
265,12.897174,11.663948,10.450246,8.6245171,6.7581558,5.4128372,3.8631495,2.6225324,1.5680312,1.0922629,0.60023893,0.16676611,0,0
266,13.081709,11.830838,10.59977,8.7479181,6.8548526,5.490285,3.9184241,2.660056,1.5904668,1.1078912,0.60882725,0.16915223,0,0
267,13.266244,11.997728,10.749294,8.8713192,6.9515495,5.5677328,3.9736987,2.6975797,1.6129025,1.1235195,0.61741557,0.17153835,0,0
268,13.450779,12.164617,10.898818,8.9947203,7.0482463,5.6451806,4.0289733,2.7351033,1.6353381,1.1391477,0.62600389,0.17392447,0,0
269,13.635314,12.331507,11.048342,9.1181214,7.1449432,5.7226284,4.0842479,2.7726269,1.6577738,1.154776,0.63459221,0.17631059,0,0
270,13.819849,12.498397,11.197866,9.2415224,7.24164,5.8000762,4.1395225,2.8101506,1.6802095,1.1704043,0.64318054,0.1786967,0,0
271,14.004384,12.665287,11.34739,9.3649235,7.3383369,5.877524,4.1947971,2.8476742,1.7026451,1.1860326,0.65176886,0.18108282,0,0
272,14.188919,12.832177,11.496914,9.4883246,7.4350337,5.9549718,4.2500717,2.8851979,1.7250808,1.2016609,0.66035718,0.18346894,0,0
273,14.373454,12.999066,11.646438,9.6117256,7.5317306,6.0324196,4.3053463,2.9227215,1.7475164,1.2172892,0.6689455,0.18585506,0,0
274,14.557989,13.165956,11.795961,9.7351267,7.6284274,6.1098674,4.3606209,2.9602452,1.7699521,1.2329174,0.67753382,0.18824118,0,0
275,14.742524,13.332846,11.945485,9.8585278,7.7251243,6.1873152,4.4158955,2.9977688,1.7923878,1.2485457,0.68612214,0.1906273,0,0
276,14.927059,13.499736,12.095009,9.9819288,7.8218211,6.264763,4.4711701,3.0352924,1.8148234,1.264174,0.69471046,0.19301341,0,0
277,15.111594,13.666625,12.244533,10.10533,7.918518,6.3422108,4.5264447,3.0728161,1.8372591,1.2798023,0.70329879,0.19539953,0,0
278,15.296129,13.833515,12.394057,10.228731,8.0152148,6.4196586,4.5817193,3.1103397,1.8596947,1.2954306,0.71188711,0.19778565,0,0
279,15.480664,14.000405,12.543581,10.352132,8.1119117,6.4971064,4.6369939,3.1478634,1.8821304,1.3110589,0.72047543,0.20017177,0,0
280,15.665199,14.167295,12.693105,10.475533,8.2086085,6.5745542,4.6922685,3.185387,1.9045661,1.3266871,0.72906375,0.20255789,0,0
281,15.849734,14.334184,12.842629,10.598934,8.3053054,6.652002,4.7475431,3.2229107,1.9270017,1.3423154,0.73765207,0.204944,0,0
282,16.034269,14.501074,12.992153,10.722335,8.4020022,6.7294498,4.8028177,3.2604343,1.9494374,1.3579437,0.74624039,0.20733012,0,0
283,16.218804,14.667964,13.141677,10.845736,8.4986991,6.8068976,4.8580923,3.2979579,1.971873,1.373572,0.75482871,0.20971624,0,0
284,16.403339,14.834854,13.291201,10.969137,8.5953959,6.8843454,4.9133669,3.3354816,1.9943087,1.3892003,0.76341704,0.21210236,0,0
285,16.587874,15.001744,13.440724,11.092538,8.6920928,6.9617932,4.9686415,3.3730052,2.0167443,1.4048286,0.77200536,0.21448848,0,0
286,16.772409,15.168633,13.590248,11.21594,8.7887896,7.039241,5.0239162,3.4105289,2.03918,1.4204569,0.78059368,0.21687459,0,0
287,16.956944,15.335523,13.739772,11.339341,8.8854865,7.1166888,5.0791908,3.4480525,2.0616157,1.4360851,0.789182,0.21926071,0,0
288,17.141479,15.502413,13.889296,11.462742,8.9821833,7.1941366,5.1344654,3.4855762,2.0840513,1.4517134,0.79777032,0.22164683,0,0
289,17.326014,15.669303,14.03882,11.586143,9.0788802,7.2715844,5.18974,3.5230998,2.106487,1.4673417,0.80635864,0.22403295,0,0
290,17.510549,15.836192,14.188344,11.709544,9.175577,7.3490322,5.2450146,3.5606234,2.1289226,1.48297,0.81494696,0.22641907,0,0
291,17.695084,16.003082,14.337868,11.832945,9.2722739,7.42648,5.3002892,3.5981471,2.1513583,1.4985983,0.82353529,0.22880519,0,0
292,17.879619,16.169972,14.487392,11.956346,9.3689708,7.5039279,5.3555638,3.6356707,2.173794,1.5142266,0.83212361,0.2311913,0,0
293,18.064154,16.336862,14.636916,12.079747,9.4656676,7.5813757,5.4108384,3.6731944,2.1962296,1.5298548,0.84071193,0.23357742,0,0
294,18.248689,16.503751,14.78644,12.203148,9.5623645,7.6588235,5.466113,3.710718,2.2186653,1.5454831,0.84930025,0.23596354,0,0
295,18.433224,16.670641,14.935964,12.326549,9.6590613,7.7362713,5.5213876,3.7482417,2.2411009,1.5611114,0.85788857,0.23834966,0,0
296,18.617759,16.837531,15.085488,12.44995,9.7557582,7.8137191,5.5766622,3.7857653,2.2635366,1.5767397,0.86647689,0.24073578,0,0
297,18.802294,17.004421,15.235011,12.573351,9.852455,7.8911669,5.6319368,3.8232889,2.2859723,1.592368,0.87506521,0.24312189,0,0
298,18.986829,17.171311,15.384535,12.696752,9.9491519,7.9686147,5.6872114,3.8608126,2.3084079,1.6079963,0.88365354,0.24550801,0,0
299,19.171364,17.3382,15.534059,12.820153,10.045849,8.0460625,5.742486,3.8983362,2.3308436,1.6236246,0.89224186,0.24789413,0,0
300,19.355899,17.50509,15.683583,12.943554,10.142546,8.1235103,5.7977606,3.9358599,2.3532792,1.6392528,0.90083018,0.25028025,0,0
301,19.540434,17.67198,15.833107,13.066956,10.239242,8.2009581,5.8530352,3.9733835,2.3757149,1.6548811,0.9094185,0.25266637,0,0
302,19.724969,17.83887,15.982631,13.190357,10.335939,8.2784059,5.9083098,4.0109072,2.3981505,1.6705094,0.91800682,0.25505248,0,0
303,19.909504,18.005759,16.132155,13.313758,10.432636,8.3558537,5.9635844,4.0484308,2.4205862,1.6861377,0.92659514,0.2574386,0,0
304,20.094039,18.172649,16.281679,13.437159,10.529333,8.4333015,6.018859,4.0859544,2.4430219,1.701766,0.93518346,0.25982472,0,0
305,20.278574,18.339539,16.431203,13.56056,10.62603,8.5107493,6.0741336,4.1234781,2.4654575,1.7173943,0.94377179,0.26221084,0,0
306,20.463109,18.506429,16.580727,13.683961,10.722727,8.5881971,6.1294082,4.1610017,2.4878932,1.7330225,0.95236011,0.26459696,0,0
307,20.647644,18.673318,16.730251,13.807362,10.819424,8.6656449,6.1846828,4.1985254,2.5103288,1.7486508,0.96094843,0.26698308,0,0
308,20.832179,18.840208,16.879774,13.930763,10.91612,8.7430927,6.2399575,4.236049,2.5327645,1.7642791,0.96953675,0.26936919,0,0
309,21.016714,19.007098,17.029298,14.054164,11.012817,8.8205405,6.2952321,4.2735727,2.5552002,1.7799074,0.97812507,0.27175531,0,0
310,21.201249,19.173988,17.178822,14.177565,11.109514,8.8979883,6.3505067,4.3110963,2.5776358,1.7955357,0.98671339,0.27414143,0,0
311,21.385783,19.340878,17.328346,14.300966,11.206211,8.9754361,6.4057813,4.3486199,2.6000715,1.811164,0.99530171,0.27652755,0,0
312,21.570318,19.507767,17.47787,14.424367,11.302908,9.0528839,6.4610559,4.3861436,2.6225071,1.8267923,1.00389,0.27891367,0,0
313,21.754853,19.674657,17.627394,14.547768,11.399605,9.1303317,6.5163305,4.4236672,2.6449428,1.8424205,1.0124784,0.28129978,0,0
314,21.939388,19.841547,17.776918,14.671169,11.496301,9.2077795,6.5716051,4.4611909,2.6673785,1.8580488,1.0210667,0.2836859,0,0
315,22.123923,20.008437,17.926442,14.79457,11.592998,9.2852273,6.6268797,4.4987145,2.6898141,1.8736771,1.029655,0.28607202,0,0
316,22.308458,20.175326,18.075966,14.917972,11.689695,9.3626751,6.6821543,4.5362382,2.7122498,1.8893054,1.0382433,0.28845814,0,0
317,22.492993,20.342216,18.22549,15.041373,11.786392,9.4401229,6.7374289,4.5737618,2.7346854,1.9049337,1.0468316,0.29084426,0,0
318,22.677528,20.509106,18.375014,15.164774,11.883089,9.5175707,6.7927035,4.6112854,2.7571211,1.920562,1.05542,0.29323037,0,0
319,22.862063,20.675996,18.524538,15.288175,11.979786,9.5950185,6.8479781,4.6488091,2.7795567,1.9361902,1.0640083,0.29561649,0,0
