Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa)
3902,203.56345,0,0,0,0,0.95141642,0.67936354,0,0,0,7.328995,73.015929,0,0,0,0
3903,203.53389,0,0,0,0,0.95127823,0.67926487,0,0,0,7.3279305,73.005324,0,0,0,0
3904,203.50432,0,0,0,0,0.95114005,0.6791662,0,0,0,7.326866,72.994719,0,0,0,0
3905,203.47475,0,0,0,0,0.95100187,0.67906753,0,0,0,7.3258016,72.984114,0,0,0,0
3906,203.44519,0,0,0,0,0.95086368,0.67896886,0,0,0,7.3247371,72.973509,0,0,0,0
3907,203.41562,0,0,0,0,0.9507255,0.67887019,0,0,0,7.3236727,72.962904,0,0,0,0
3908,203.38606,0,0,0,0,0.95058731,0.67877152,0,0,0,7.3226082,72.9523,0,0,0,0
3909,203.35649,0,0,0,0,0.95044913,0.67867284,0,0,0,7.3215437,72.941695,0,0,0,0
3910,203.32693,0,0,0,0,0.95031095,0.67857417,0,0,0,7.3204793,72.93109,0,0,0,0
3911,203.29736,0,0,0,0,0.95017276,0.6784755,0,0,0,7.3194148,72.920485,0,0,0,0
3912,203.2678,0,0,0,0,0.95003458,0.67837683,0,0,0,7.3183503,72.90988,0,0,0,0
3913,203.23823,0,0,0,0,0.9498964,0.67827816,0,0,0,7.3172859,72.899275,0,0,0,0
3914,203.20866,0,0,0,0,0.94975821,0.67817949,0,0,0,7.3162214,72.888671,0,0,0,0
3915,203.1791,0,0,0,0,0.94962003,0.67808082,0,0,0,7.3151569,72.878066,0,0,0,0
3916,203.14953,0,0,0,0,0.94948184,0.67798215,0,0,0,7.3140925,72.867461,0,0,0,0
3917,203.11997,0,0,0,0,0.94934366,0.67788348,0,0,0,7.313028,72.856856,0,0,0,0
3918,203.0904,0,0,0,0,0.94920548,0.67778481,0,0,0,7.3119636,72.846251,0,0,0,0
3919,203.06084,0,0,0,0,0.94906729,0.67768614,0,0,0,7.3108991,72.835646,0,0,0,0
3920,203.03127,0,0,0,0,0.94892911,0.67758747,0,0,0,7.3098346,72.825042,0,0,0,0
3921,203.00171,0,0,0,0,0.94879093,0.6774888,0,0,0,7.3087702,72.814437,0,0,0,0
3922,202.97214,0,0,0,0,0.94865274,0.67739012,0,0,0,7.3077057,72.803832,0,0,0,0
3923,202.94257,0,0,0,0,0.94851456,0.67729145,0,0,0,7.3066412,72.793227,0,0,0,0
3924,202.91301,0,0,0,0,0.94837637,0.67719278,0,0,0,7.3055768,72.782622,0,0,0,0
3925,202.88344,0,0,0,0,0.94823819,0.67709411,0,0,0,7.3045123,72.772017,0,0,0,0
3926,202.85388,0,0,0,0,0.94810001,0.67699544,0,0,0,7.3034478,72.761413,0,0,0,0
3927,202.82431,0,0,0,0,0.94796182,0.67689677,0,0,0,7.3023834,72.750808,0,0,0,0
3928,202.79475,0,0,0,0,0.94782364,0.6767981,0,0,0,7.3013189,72.740203,0,0,0,0
3929,202.76518,0,0,0,0,0.94768546,0.67669943,0,0,0,7.3002545,72.729598,0,0,0,0
3930,202.73562,0,0,0,0,0.94754727,0.67660076,0,0,0,7.29919,72.718993,0,0,0,0
3931,202.70605,0,0,0,0,0.94740909,0.67650209,0,0,0,7.2981255,72.708388,0,0,0,0
3932,202.67648,0,0,0,0,0.9472709,0.67640342,0,0,0,7.2970611,72.697784,0,0,0,0
3933,202.64692,0,0,0,0,0.94713272,0.67630475,0,0,0,7.2959966,72.687179,0,0,0,0
3934,202.61735,0,0,0,0,0.94699454,0.67620608,0,0,0,7.2949321,72.676574,0,0,0,0
3935,202.58779,0,0,0,0,0.94685635,0.6761074,0,0,0,7.2938677,72.665969,0,0,0,0
3936,202.55822,0,0,0,0,0.94671817,0.67600873,0,0,0,7.2928032,72.655364,0,0,0,0
3937,202.52866,0,0,0,0,0.94657999,0.67591006,0,0,0,7.2917387,72.644759,0,0,0,0
3938,202.49909,0,0,0,0,0.9464418,0.67581139,0,0,0,7.2906743,72.634155,0,0,0,0
3939,202.46953,0,0,0,0,0.94630362,0.67571272,0,0,0,7.2896098,72.62355,0,0,0,0
3940,202.43996,0,0,0,0,0.94616543,0.67561405,0,0,0,7.2885454,72.612945,0,0,0,0
3941,202.41039,0,0,0,0,0.94602725,0.67551538,0,0,0,7.2874809,72.60234,0,0,0,0
3942,202.38083,0,0,0,0,0.94588907,0.67541671,0,0,0,7.2864164,72.591735,0,0,0,0
3943,202.35126,0,0,0,0,0.94575088,0.67531804,0,0,0,7.285352,72.58113,0,0,0,0
3944,202.3217,0,0,0,0,0.9456127,0.67521937,0,0,0,7.2842875,72.570526,0,0,0,0
3945,202.29213,0,0,0,0,0.94547452,0.6751207,0,0,0,7.283223,72.559921,0,0,0,0
3946,202.26257,0,0,0,0,0.94533633,0.67502203,0,0,0,7.2821586,72.549316,0,0,0,0
3947,202.233,0,0,0,0,0.94519815,0.67492335,0,0,0,7.2810941,72.538711,0,0,0,0
3948,202.20344,0,0,0,0,0.94505996,0.67482468,0,0,0,7.2800297,72.528106,0,0,0,0
3949,202.17387,0,0,0,0,0.94492178,0.67472601,0,0,0,7.2789652,72.517501,0,0,0,0
3950,202.1443,0,0,0,0,0.9447836,0.67462734,0,0,0,7.2779007,72.506897,0,0,0,0
3951,202.11474,0,0,0,0,0.94464541,0.67452867,0,0,0,7.2768363,72.496292,0,0,0,0
3952,202.08517,0,0,0,0,0.94450723,0.67443,0,0,0,7.2757718,72.485687,0,0,0,0
3953,202.05561,0,0,0,0,0.94436905,0.67433133,0,0,0,7.2747073,72.475082,0,0,0,0
3954,202.02604,0,0,0,0,0.94423086,0.67423266,0,0,0,7.2736429,72.464477,0,0,0,0
3955,201.99648,0,0,0,0,0.94409268,0.67413399,0,0,0,7.2725784,72.453872,0,0,0,0
3956,201.96691,0,0,0,0,0.94395449,0.67403532,0,0,0,7.2715139,72.443268,0,0,0,0
3957,201.93735,0,0,0,0,0.94381631,0.67393665,0,0,0,7.2704495,72.432663,0,0,0,0
3958,201.90778,0,0,0,0,0.94367813,0.67383798,0,0,0,7.269385,72.422058,0,0,0,0
3959,201.87821,0,0,0,0,0.94353994,0.67373931,0,0,0,7.2683206,72.411453,0,0,0,0
3960,201.84865,0,0,0,0,0.94340176,0.67364063,0,0,0,7.2672561,72.400848,0,0,0,0
3961,201.81908,0,0,0,0,0.94326358,0.67354196,0,0,0,7.2661916,72.390243,0,0,0,0
3962,201.78952,0,0,0,0,0.94312539,0.67344329,0,0,0,7.2651272,72.379638,0,0,0,0
3963,201.75995,0,0,0,0,0.94298721,0.67334462,0,0,0,7.2640627,72.369034,0,0,0,0
3964,201.73039,0,0,0,0,0.94284902,0.67324595,0,0,0,7.2629982,72.358429,0,0,0,0
3965,201.70082,0,0,0,0,0.94271084,0.67314728,0,0,0,7.2619338,72.347824,0,0,0,0
3966,201.67126,0,0,0,0,0.94257266,0.67304861,0,0,0,7.2608693,72.337219,0,0,0,0
3967,201.64169,0,0,0,0,0.94243447,0.67294994,0,0,0,7.2598048,72.326614,0,0,0,0
3968,201.61212,0,0,0,0,0.94229629,0.67285127,0,0,0,7.2587404,72.316009,0,0,0,0
3969,201.58256,0,0,0,0,0.94215811,0.6727526,0,0,0,7.2576759,72.305405,0,0,0,0
3970,201.524,0,0,0,0,0.94188443,0.67255718,0,0,0,7.2555677,72.284401,0,0,0,0
3971,201.46544,0,0,0,0,0.94161074,0.67236175,0,0,0,7.2534594,72.263397,0,0,0,0
3972,201.40689,0,0,0,0,0.94133705,0.67216632,0,0,0,7.2513511,72.242393,0,0,0,0
3973,201.34833,0,0,0,0,0.94106335,0.67197088,0,0,0,7.2492428,72.221389,0,0,0,0
3974,201.28977,0,0,0,0,0.94078966,0.67177545,0,0,0,7.2471345,72.200384,0,0,0,0
3975,201.23121,0,0,0,0,0.94051597,0.67158002,0,0,0,7.2450262,72.17938,0,0,0,0
3976,201.17265,0,0,0,0,0.94024228,0.67138459,0,0,0,7.2429178,72.158376,0,0,0,0
3977,201.11409,0,0,0,0,0.93996859,0.67118916,0,0,0,7.2408095,72.137371,0,0,0,0
3978,201.05553,0,0,0,0,0.9396949,0.67099373,0,0,0,7.2387012,72.116367,0,0,0,0
3979,200.99698,0,0,0,0,0.93942121,0.6707983,0,0,0,7.2365929,72.095363,0,0,0,0
3980,200.93842,0,0,0,0,0.93914751,0.67060287,0,0,0,7.2344846,72.074358,0,0,0,0
3981,200.87986,0,0,0,0,0.93887382,0.67040744,0,0,0,7.2323763,72.053354,0,0,0,0
3982,200.8213,0,0,0,0,0.93860013,0.67021201,0,0,0,7.230268,72.03235,0,0,0,0
3983,200.76274,0,0,0,0,0.93832644,0.67001658,0,0,0,7.2281597,72.011346,0,0,0,0
3984,200.70418,0,0,0,0,0.93805275,0.66982115,0,0,0,7.2260513,71.990341,0,0,0,0
3985,200.64562,0,0,0,0,0.93777906,0.66962572,0,0,0,7.223943,71.969337,0,0,0,0
3986,200.58707,0,0,0,0,0.93750537,0.66943029,0,0,0,7.2218347,71.948333,0,0,0,0
3987,200.52851,0,0,0,0,0.93723167,0.66923485,0,0,0,7.2197264,71.927328,0,0,0,0
3988,200.46995,0,0,0,0,0.93695798,0.66903942,0,0,0,7.2176181,71.906324,0,0,0,0
3989,200.41139,0,0,0,0,0.93668429,0.66884399,0,0,0,7.2155098,71.88532,0,0,0,0
3990,200.35283,0,0,0,0,0.9364106,0.66864856,0,0,0,7.2134015,71.864315,0,0,0,0
3991,200.29427,0,0,0,0,0.93613691,0.66845313,0,0,0,7.2112932,71.843311,0,0,0,0
3992,200.23571,0,0,0,0,0.93586322,0.6682577,0,0,0,7.2091848,71.822307,0,0,0,0
3993,200.17716,0,0,0,0,0.93558953,0.66806227,0,0,0,7.2070765,71.801303,0,0,0,0
3994,200.1186,0,0,0,0,0.93531583,0.66786684,0,0,0,7.2049682,71.780298,0,0,0,0
3995,200.06004,0,0,0,0,0.93504214,0.66767141,0,0,0,7.2028599,71.759294,0,0,0,0
3996,200.00148,0,0,0,0,0.93476845,0.66747598,0,0,0,7.2007516,71.73829,0,0,0,0
3997,199.94292,0,0,0,0,0.93449476,0.66728055,0,0,0,7.1986433,71.717285,0,0,0,0
3998,199.88436,0,0,0,0,0.93422107,0.66708512,0,0,0,7.196535,71.696281,0,0,0,0
3999,199.8258,0,0,0,0,0.93394738,0.66688969,0,0,0,7.1944267,71.675277,0,0,0,0
4000,199.76725,0,0,0,0,0.93367369,0.66669426,0,0,0,7.1923183,71.654272,0,0,0,0
4001,199.70869,0,0,0,0,0.93339999,0.66649883,0,0,0,7.19021,71.633268,0,0,0,0
4002,199.65013,0,0,0,0,0.9331263,0.66630339,0,0,0,7.1881017,71.612264,0,0,0,0
4003,199.59157,0,0,0,0,0.93285261,0.66610796,0,0,0,7.1859934,71.59126,0,0,0,0
4004,199.53301,0,0,0,0,0.93257892,0.66591253,0,0,0,7.1838851,71.570255,0,0,0,0
4005,199.47445,0,0,0,0,0.93230523,0.6657171,0,0,0,7.1817768,71.549251,0,0,0,0
4006,199.41589,0,0,0,0,0.93203154,0.66552167,0,0,0,7.1796685,71.528247,0,0,0,0
4007,199.35734,0,0,0,0,0.93175785,0.66532624,0,0,0,7.1775602,71.507242,0,0,0,0
4008,199.29878,0,0,0,0,0.93148415,0.66513081,0,0,0,7.1754518,71.486238,0,0,0,0
4009,199.24022,0,0,0,0,0.93121046,0.66493538,0,0,0,7.1733435,71.465234,0,0,0,0
4010,199.18166,0,0,0,0,0.93093677,0.66473995,0,0,0,7.1712352,71.444229,0,0,0,0
4011,199.1231,0,0,0,0,0.93066308,0.66454452,0,0,0,7.1691269,71.423225,0,0,0,0
4012,199.06454,0,0,0,0,0.93038939,0.66434909,0,0,0,7.1670186,71.402221,0,0,0,0
4013,199.00598,0,0,0,0,0.9301157,0.66415366,0,0,0,7.1649103,71.381217,0,0,0,0
4014,198.94743,0,0,0,0,0.92984201,0.66395823,0,0,0,7.162802,71.360212,0,0,0,0
4015,198.88887,0,0,0,0,0.92956831,0.6637628,0,0,0,7.1606937,71.339208,0,0,0,0
4016,198.83031,0,0,0,0,0.92929462,0.66356736,0,0,0,7.1585853,71.318204,0,0,0,0
4017,198.77175,0,0,0,0,0.92902093,0.66337193,0,0,0,7.156477,71.297199,0,0,0,0
4018,198.71319,0,0,0,0,0.92874724,0.6631765,0,0,0,7.1543687,71.276195,0,0,0,0
4019,198.65463,0,0,0,0,0.92847355,0.66298107,0,0,0,7.1522604,71.255191,0,0,0,0
4020,198.59607,0,0,0,0,0.92819986,0.66278564,0,0,0,7.1501521,71.234187,0,0,0,0
4021,198.53752,0,0,0,0,0.92792617,0.66259021,0,0,0,7.1480438,71.213182,0,0,0,0
4022,198.47896,0,0,0,0,0.92765247,0.66239478,0,0,0,7.1459355,71.192178,0,0,0,0
4023,198.4204,0,0,0,0,0.92737878,0.66219935,0,0,0,7.1438272,71.171174,0,0,0,0
4024,198.36184,0,0,0,0,0.92710509,0.66200392,0,0,0,7.1417188,71.150169,0,0,0,0
4025,198.30328,0,0,0,0,0.9268314,0.66180849,0,0,0,7.1396105,71.129165,0,0,0,0
4026,198.24472,0,0,0,0,0.92655771,0.66161306,0,0,0,7.1375022,71.108161,0,0,0,0
4027,198.18617,0,0,0,0,0.92628402,0.66141763,0,0,0,7.1353939,71.087156,0,0,0,0
4028,198.12761,0,0,0,0,0.92601033,0.6612222,0,0,0,7.1332856,71.066152,0,0,0,0
4029,198.06905,0,0,0,0,0.92573663,0.66102677,0,0,0,7.1311773,71.045148,0,0,0,0
4030,198.01049,0,0,0,0,0.92546294,0.66083133,0,0,0,7.129069,71.024144,0,0,0,0
4031,197.95193,0,0,0,0,0.92518925,0.6606359,0,0,0,7.1269607,71.003139,0,0,0,0
4032,197.89337,0,0,0,0,0.92491556,0.66044047,0,0,0,7.1248523,70.982135,0,0,0,0
4033,197.83481,0,0,0,0,0.92464187,0.66024504,0,0,0,7.122744,70.961131,0,0,0,0
4034,197.77626,0,0,0,0,0.92436818,0.66004961,0,0,0,7.1206357,70.940126,0,0,0,0
4035,197.7177,0,0,0,0,0.92409449,0.65985418,0,0,0,7.1185274,70.919122,0,0,0,0
4036,197.65914,0,0,0,0,0.92382079,0.65965875,0,0,0,7.1164191,70.898118,0,0,0,0
4037,197.60058,0,0,0,0,0.9235471,0.65946332,0,0,0,7.1143108,70.877113,0,0,0,0
4038,197.54202,0,0,0,0,0.92327341,0.65926789,0,0,0,7.1122025,70.856109,0,0,0,0
4039,197.48346,0,0,0,0,0.92299972,0.65907246,0,0,0,7.1100942,70.835105,0,0,0,0
4040,197.4249,0,0,0,0,0.92272603,0.65887703,0,0,0,7.1079858,70.814101,0,0,0,0
4041,197.36635,0,0,0,0,0.92245234,0.6586816,0,0,0,7.1058775,70.793096,0,0,0,0
4042,197.30779,0,0,0,0,0.92217865,0.65848617,0,0,0,7.1037692,70.772092,0,0,0,0
4043,197.24923,0,0,0,0,0.92190495,0.65829074,0,0,0,7.1016609,70.751088,0,0,0,0
4044,197.19067,0,0,0,0,0.92163126,0.65809531,0,0,0,7.0995526,70.730083,0,0,0,0
4045,197.13211,0,0,0,0,0.92135757,0.65789987,0,0,0,7.0974443,70.709079,0,0,0,0
4046,197.07355,0,0,0,0,0.92108388,0.65770444,0,0,0,7.095336,70.688075,0,0,0,0
4047,197.01499,0,0,0,0,0.92081019,0.65750901,0,0,0,7.0932277,70.667071,0,0,0,0
4048,196.96143,0,0,0,0,0.92055986,0.65733026,0,0,0,7.0912993,70.647859,0,0,0,0
4049,196.90787,0,0,0,0,0.92030952,0.65715151,0,0,0,7.0893709,70.628647,0,0,0,0
4050,196.85431,0,0,0,0,0.92005919,0.65697276,0,0,0,7.0874425,70.609435,0,0,0,0
4051,196.80075,0,0,0,0,0.91980885,0.65679401,0,0,0,7.0855141,70.590224,0,0,0,0
4052,196.74719,0,0,0,0,0.91955852,0.65661525,0,0,0,7.0835857,70.571012,0,0,0,0
4053,196.69363,0,0,0,0,0.91930819,0.6564365,0,0,0,7.0816574,70.5518,0,0,0,0
4054,196.64007,0,0,0,0,0.91905785,0.65625775,0,0,0,7.079729,70.532588,0,0,0,0
4055,196.58651,0,0,0,0,0.91880752,0.656079,0,0,0,7.0778006,70.513377,0,0,0,0
4056,196.53295,0,0,0,0,0.91855718,0.65590024,0,0,0,7.0758722,70.494165,0,0,0,0
4057,196.47938,0,0,0,0,0.91830685,0.65572149,0,0,0,7.0739438,70.474953,0,0,0,0
4058,196.42582,0,0,0,0,0.91805652,0.65554274,0,0,0,7.0720154,70.455741,0,0,0,0
4059,196.37226,0,0,0,0,0.91780618,0.65536399,0,0,0,7.0700871,70.43653,0,0,0,0
4060,196.3187,0,0,0,0,0.91755585,0.65518524,0,0,0,7.0681587,70.417318,0,0,0,0
4061,196.26514,0,0,0,0,0.91730551,0.65500648,0,0,0,7.0662303,70.398106,0,0,0,0
4062,196.21158,0,0,0,0,0.91705518,0.65482773,0,0,0,7.0643019,70.378894,0,0,0,0
4063,196.15802,0,0,0,0,0.91680485,0.65464898,0,0,0,7.0623735,70.359683,0,0,0,0
4064,196.10446,0,0,0,0,0.91655451,0.65447023,0,0,0,7.0604451,70.340471,0,0,0,0
4065,196.0509,0,0,0,0,0.91630418,0.65429147,0,0,0,7.0585168,70.321259,0,0,0,0
4066,195.99733,0,0,0,0,0.91605385,0.65411272,0,0,0,7.0565884,70.302048,0,0,0,0
4067,195.94377,0,0,0,0,0.91580351,0.65393397,0,0,0,7.05466,70.282836,0,0,0,0
4068,195.89021,0,0,0,0,0.91555318,0.65375522,0,0,0,7.0527316,70.263624,0,0,0,0
4069,195.83665,0,0,0,0,0.91530284,0.65357647,0,0,0,7.0508032,70.244412,0,0,0,0
4070,195.78309,0,0,0,0,0.91505251,0.65339771,0,0,0,7.0488748,70.225201,0,0,0,0
4071,195.72953,0,0,0,0,0.91480218,0.65321896,0,0,0,7.0469464,70.205989,0,0,0,0
4072,195.67597,0,0,0,0,0.91455184,0.65304021,0,0,0,7.0450181,70.186777,0,0,0,0
4073,195.62241,0,0,0,0,0.91430151,0.65286146,0,0,0,7.0430897,70.167565,0,0,0,0
4074,195.56885,0,0,0,0,0.91405117,0.65268271,0,0,0,7.0411613,70.148354,0,0,0,0
4075,195.51529,0,0,0,0,0.91380084,0.65250395,0,0,0,7.0392329,70.129142,0,0,0,0
4076,195.46172,0,0,0,0,0.91355051,0.6523252,0,0,0,7.0373045,70.10993,0,0,0,0
4077,195.40816,0,0,0,0,0.91330017,0.65214645,0,0,0,7.0353761,70.090718,0,0,0,0
4078,195.3546,0,0,0,0,0.91304984,0.6519677,0,0,0,7.0334478,70.071507,0,0,0,0
4079,195.30104,0,0,0,0,0.9127995,0.65178894,0,0,0,7.0315194,70.052295,0,0,0,0
4080,195.24748,0,0,0,0,0.91254917,0.65161019,0,0,0,7.029591,70.033083,0,0,0,0
4081,195.19392,0,0,0,0,0.91229884,0.65143144,0,0,0,7.0276626,70.013871,0,0,0,0
4082,195.14036,0,0,0,0,0.9120485,0.65125269,0,0,0,7.0257342,69.99466,0,0,0,0
4083,195.0868,0,0,0,0,0.91179817,0.65107394,0,0,0,7.0238058,69.975448,0,0,0,0
4084,195.03324,0,0,0,0,0.91154783,0.65089518,0,0,0,7.0218775,69.956236,0,0,0,0
4085,194.97968,0,0,0,0,0.9112975,0.65071643,0,0,0,7.0199491,69.937024,0,0,0,0
4086,194.92611,0,0,0,0,0.91104717,0.65053768,0,0,0,7.0180207,69.917813,0,0,0,0
4087,194.87255,0,0,0,0,0.91079683,0.65035893,0,0,0,7.0160923,69.898601,0,0,0,0
4088,194.81899,0,0,0,0,0.9105465,0.65018017,0,0,0,7.0141639,69.879389,0,0,0,0
4089,194.76543,0,0,0,0,0.91029616,0.65000142,0,0,0,7.0122355,69.860177,0,0,0,0
4090,194.71187,0,0,0,0,0.91004583,0.64982267,0,0,0,7.0103071,69.840966,0,0,0,0
4091,194.65831,0,0,0,0,0.9097955,0.64964392,0,0,0,7.0083788,69.821754,0,0,0,0
4092,194.60475,0,0,0,0,0.90954516,0.64946517,0,0,0,7.0064504,69.802542,0,0,0,0
4093,194.55119,0,0,0,0,0.90929483,0.64928641,0,0,0,7.004522,69.78333,0,0,0,0
4094,194.49763,0,0,0,0,0.90904449,0.64910766,0,0,0,7.0025936,69.764119,0,0,0,0
4095,194.44406,0,0,0,0,0.90879416,0.64892891,0,0,0,7.0006652,69.744907,0,0,0,0
4096,194.3905,0,0,0,0,0.90854383,0.64875016,0,0,0,6.9987368,69.725695,0,0,0,0
4097,194.33694,0,0,0,0,0.90829349,0.6485714,0,0,0,6.9968085,69.706484,0,0,0,0
4098,194.28338,0,0,0,0,0.90804316,0.64839265,0,0,0,6.9948801,69.687272,0,0,0,0
4099,194.22982,0,0,0,0,0.90779282,0.6482139,0,0,0,6.9929517,69.66806,0,0,0,0
4100,194.17626,0,0,0,0,0.90754249,0.64803515,0,0,0,6.9910233,69.648848,0,0,0,0
4101,194.1227,0,0,0,0,0.90729216,0.6478564,0,0,0,6.9890949,69.629637,0,0,0,0
4102,194.06914,0,0,0,0,0.90704182,0.64767764,0,0,0,6.9871665,69.610425,0,0,0,0
4103,194.01558,0,0,0,0,0.90679149,0.64749889,0,0,0,6.9852382,69.591213,0,0,0,0
4104,193.96202,0,0,0,0,0.90654115,0.64732014,0,0,0,6.9833098,69.572001,0,0,0,0
4105,193.90845,0,0,0,0,0.90629082,0.64714139,0,0,0,6.9813814,69.55279,0,0,0,0
4106,193.85489,0,0,0,0,0.90604049,0.64696264,0,0,0,6.979453,69.533578,0,0,0,0
4107,193.80133,0,0,0,0,0.90579015,0.64678388,0,0,0,6.9775246,69.514366,0,0,0,0
4108,193.74777,0,0,0,0,0.90553982,0.64660513,0,0,0,6.9755962,69.495154,0,0,0,0
4109,193.69421,0,0,0,0,0.90528948,0.64642638,0,0,0,6.9736678,69.475943,0,0,0,0
4110,193.64065,0,0,0,0,0.90503915,0.64624763,0,0,0,6.9717395,69.456731,0,0,0,0
4111,193.58709,0,0,0,0,0.90478882,0.64606887,0,0,0,6.9698111,69.437519,0,0,0,0
4112,193.53353,0,0,0,0,0.90453848,0.64589012,0,0,0,6.9678827,69.418307,0,0,0,0
4113,193.47997,0,0,0,0,0.90428815,0.64571137,0,0,0,6.9659543,69.399096,0,0,0,0
4114,193.42641,0,0,0,0,0.90403782,0.64553262,0,0,0,6.9640259,69.379884,0,0,0,0
4115,193.37284,0,0,0,0,0.90378748,0.64535387,0,0,0,6.9620975,69.360672,0,0,0,0
4116,193.31928,0,0,0,0,0.90353715,0.64517511,0,0,0,6.9601692,69.34146,0,0,0,0
4117,193.26572,0,0,0,0,0.90328681,0.64499636,0,0,0,6.9582408,69.322249,0,0,0,0
4118,193.21216,0,0,0,0,0.90303648,0.64481761,0,0,0,6.9563124,69.303037,0,0,0,0
4119,193.1586,0,0,0,0,0.90278615,0.64463886,0,0,0,6.954384,69.283825,0,0,0,0
4120,193.10504,0,0,0,0,0.90253581,0.6444601,0,0,0,6.9524556,69.264613,0,0,0,0
4121,193.05148,0,0,0,0,0.90228548,0.64428135,0,0,0,6.9505272,69.245402,0,0,0,0
4122,192.99792,0,0,0,0,0.90203514,0.6441026,0,0,0,6.9485989,69.22619,0,0,0,0
4123,192.94436,0,0,0,0,0.90178481,0.64392385,0,0,0,6.9466705,69.206978,0,0,0,0
4124,192.89079,0,0,0,0,0.90153448,0.6437451,0,0,0,6.9447421,69.187766,0,0,0,0
4125,192.83723,0,0,0,0,0.90128414,0.64356634,0,0,0,6.9428137,69.168555,0,0,0,0
4126,192.78367,0,0,0,0,0.90103381,0.64338759,0,0,0,6.9408853,69.149343,0,0,0,0
4127,192.73011,0,0,0,0,0.90078347,0.64320884,0,0,0,6.9389569,69.130131,0,0,0,0
4128,192.67655,0,0,0,0,0.90053314,0.64303009,0,0,0,6.9370286,69.11092,0,0,0,0
4129,192.62299,0,0,0,0,0.90028281,0.64285133,0,0,0,6.9351002,69.091708,0,0,0,0
4130,192.56943,0,0,0,0,0.90003247,0.64267258,0,0,0,6.9331718,69.072496,0,0,0,0
4131,192.51587,0,0,0,0,0.89978214,0.64249383,0,0,0,6.9312434,69.053284,0,0,0,0
4132,192.46231,0,0,0,0,0.8995318,0.64231508,0,0,0,6.929315,69.034073,0,0,0,0
4133,192.40875,0,0,0,0,0.89928147,0.64213633,0,0,0,6.9273866,69.014861,0,0,0,0
4134,192.35518,0,0,0,0,0.89903114,0.64195757,0,0,0,6.9254582,68.995649,0,0,0,0
4135,192.30162,0,0,0,0,0.8987808,0.64177882,0,0,0,6.9235299,68.976437,0,0,0,0
4136,192.24806,0,0,0,0,0.89853047,0.64160007,0,0,0,6.9216015,68.957226,0,0,0,0
4137,192.1945,0,0,0,0,0.89828013,0.64142132,0,0,0,6.9196731,68.938014,0,0,0,0
4138,192.14094,0,0,0,0,0.8980298,0.64124257,0,0,0,6.9177447,68.918802,0,0,0,0
4139,192.08738,0,0,0,0,0.89777947,0.64106381,0,0,0,6.9158163,68.89959,0,0,0,0
4140,192.03382,0,0,0,0,0.89752913,0.64088506,0,0,0,6.9138879,68.880379,0,0,0,0
4141,191.98026,0,0,0,0,0.8972788,0.64070631,0,0,0,6.9119596,68.861167,0,0,0,0
4142,191.9267,0,0,0,0,0.89702846,0.64052756,0,0,0,6.9100312,68.841955,0,0,0,0
4143,191.87314,0,0,0,0,0.89677813,0.6403488,0,0,0,6.9081028,68.822743,0,0,0,0
4144,191.81957,0,0,0,0,0.8965278,0.64017005,0,0,0,6.9061744,68.803532,0,0,0,0
4145,191.76601,0,0,0,0,0.89627746,0.6399913,0,0,0,6.904246,68.78432,0,0,0,0
4146,191.71245,0,0,0,0,0.89602713,0.63981255,0,0,0,6.9023176,68.765108,0,0,0,0
4147,191.65889,0,0,0,0,0.89577679,0.6396338,0,0,0,6.9003893,68.745896,0,0,0,0
4148,191.60533,0,0,0,0,0.89552646,0.63945504,0,0,0,6.8984609,68.726685,0,0,0,0
4149,191.55177,0,0,0,0,0.89527613,0.63927629,0,0,0,6.8965325,68.707473,0,0,0,0
4150,191.49821,0,0,0,0,0.89502579,0.63909754,0,0,0,6.8946041,68.688261,0,0,0,0
4151,191.44465,0,0,0,0,0.89477546,0.63891879,0,0,0,6.8926757,68.669049,0,0,0,0
4152,191.39109,0,0,0,0,0.89452512,0.63874003,0,0,0,6.8907473,68.649838,0,0,0,0
4153,191.33753,0,0,0,0,0.89427479,0.63856128,0,0,0,6.8888189,68.630626,0,0,0,0
4154,191.28396,0,0,0,0,0.89402446,0.63838253,0,0,0,6.8868906,68.611414,0,0,0,0
4155,191.2304,0,0,0,0,0.89377412,0.63820378,0,0,0,6.8849622,68.592202,0,0,0,0
4156,191.17684,0,0,0,0,0.89352379,0.63802503,0,0,0,6.8830338,68.572991,0,0,0,0
4157,191.12328,0,0,0,0,0.89327345,0.63784627,0,0,0,6.8811054,68.553779,0,0,0,0
4158,191.06972,0,0,0,0,0.89302312,0.63766752,0,0,0,6.879177,68.534567,0,0,0,0
4159,191.01616,0,0,0,0,0.89277279,0.63748877,0,0,0,6.8772486,68.515356,0,0,0,0
4160,190.9626,0,0,0,0,0.89252245,0.63731002,0,0,0,6.8753203,68.496144,0,0,0,0
4161,190.90904,0,0,0,0,0.89227212,0.63713126,0,0,0,6.8733919,68.476932,0,0,0,0
